GEO_ID,B24010A_001E,B24010A_001M,B24010A_002E,B24010A_002M,B24010A_003E,B24010A_003M,B24010A_004E,B24010A_004M,B24010A_005E,B24010A_005M,B24010A_006E,B24010A_006M,B24010A_007E,B24010A_007M,B24010A_008E,B24010A_008M,B24010A_009E,B24010A_009M,B24010A_010E,B24010A_010M,B24010A_011E,B24010A_011M,B24010A_012E,B24010A_012M,B24010A_013E,B24010A_013M,B24010A_014E,B24010A_014M,B24010A_015E,B24010A_015M,B24010A_016E,B24010A_016M,B24010A_017E,B24010A_017M,B24010A_018E,B24010A_018M,B24010A_019E,B24010A_019M,B24010A_020E,B24010A_020M,B24010A_021E,B24010A_021M,B24010A_022E,B24010A_022M,B24010A_023E,B24010A_023M,B24010A_024E,B24010A_024M,B24010A_025E,B24010A_025M,B24010A_026E,B24010A_026M,B24010A_027E,B24010A_027M,B24010A_028E,B24010A_028M,B24010A_029E,B24010A_029M,B24010A_030E,B24010A_030M,B24010A_031E,B24010A_031M,B24010A_032E,B24010A_032M,B24010A_033E,B24010A_033M,B24010A_034E,B24010A_034M,B24010A_035E,B24010A_035M,B24010A_036E,B24010A_036M,B24010A_037E,B24010A_037M,B24010A_038E,B24010A_038M,B24010A_039E,B24010A_039M,B24010A_040E,B24010A_040M,B24010A_041E,B24010A_041M,B24010A_042E,B24010A_042M,B24010A_043E,B24010A_043M,B24010A_044E,B24010A_044M,B24010A_045E,B24010A_045M,B24010A_046E,B24010A_046M,B24010A_047E,B24010A_047M,B24010A_048E,B24010A_048M,B24010A_049E,B24010A_049M,B24010A_050E,B24010A_050M,B24010A_051E,B24010A_051M,B24010A_052E,B24010A_052M,B24010A_053E,B24010A_053M,B24010A_054E,B24010A_054M,B24010A_055E,B24010A_055M,B24010A_056E,B24010A_056M,B24010A_057E,B24010A_057M,B24010A_058E,B24010A_058M,B24010A_059E,B24010A_059M,B24010A_060E,B24010A_060M,B24010A_061E,B24010A_061M,B24010A_062E,B24010A_062M,B24010A_063E,B24010A_063M,NAME,B24010A_001EA,B24010A_001MA,B24010A_002MA,B24010A_002EA,B24010A_003MA,B24010A_003EA,B24010A_004EA,B24010A_004MA,B24010A_005EA,B24010A_005MA,B24010A_006EA,B24010A_006MA,B24010A_007MA,B24010A_007EA,B24010A_008MA,B24010A_008EA,B24010A_009EA,B24010A_009MA,B24010A_010EA,B24010A_010MA,B24010A_011EA,B24010A_011MA,B24010A_012EA,B24010A_012MA,B24010A_013MA,B24010A_013EA,B24010A_014EA,B24010A_014MA,B24010A_015EA,B24010A_015MA,B24010A_016EA,B24010A_016MA,B24010A_017EA,B24010A_017MA,B24010A_018MA,B24010A_018EA,B24010A_019EA,B24010A_019MA,B24010A_020EA,B24010A_020MA,B24010A_021EA,B24010A_021MA,B24010A_022EA,B24010A_022MA,B24010A_023EA,B24010A_023MA,B24010A_024MA,B24010A_024EA,B24010A_025EA,B24010A_025MA,B24010A_026EA,B24010A_026MA,B24010A_027EA,B24010A_027MA,B24010A_028EA,B24010A_028MA,B24010A_029MA,B24010A_029EA,B24010A_030EA,B24010A_030MA,B24010A_031EA,B24010A_031MA,B24010A_032EA,B24010A_032MA,B24010A_033EA,B24010A_033MA,B24010A_034EA,B24010A_034MA,B24010A_035MA,B24010A_035EA,B24010A_036EA,B24010A_036MA,B24010A_037EA,B24010A_037MA,B24010A_038EA,B24010A_038MA,B24010A_039EA,B24010A_039MA,B24010A_040MA,B24010A_040EA,B24010A_041EA,B24010A_041MA,B24010A_042EA,B24010A_042MA,B24010A_043EA,B24010A_043MA,B24010A_044EA,B24010A_044MA,B24010A_045EA,B24010A_045MA,B24010A_046MA,B24010A_046EA,B24010A_047MA,B24010A_047EA,B24010A_048MA,B24010A_048EA,B24010A_049EA,B24010A_049MA,B24010A_050EA,B24010A_050MA,B24010A_051EA,B24010A_051MA,B24010A_052MA,B24010A_052EA,B24010A_053MA,B24010A_053EA,B24010A_054EA,B24010A_054MA,B24010A_055EA,B24010A_055MA,B24010A_056EA,B24010A_056MA,B24010A_057MA,B24010A_057EA,B24010A_058MA,B24010A_058EA,B24010A_059EA,B24010A_059MA,B24010A_060EA,B24010A_060MA,B24010A_061EA,B24010A_061MA,B24010A_062MA,B24010A_062EA,B24010A_063MA,B24010A_063EA,state
0400000US13,2841940,16363,1568755,10887,537370,8954,285681,7318,209188,7059,8416,1463,68077,3813,251689,8006,51656,3439,45453,3686,14302,1835,17932,2140,17376,2413,42850,3686,26670,2804,35450,3071,147025,6753,2800,1036,39938,3527,39654,3912,52717,4027,11916,1794,289462,7871,195675,6949,93787,5792,12152,2155,328372,9419,202956,7813,125416,6178,254374,9541,117469,5985,136905,7390,1273185,12230,527105,9974,187894,6129,114727,4924,1272,536,71895,4603,339211,8601,18935,2166,6040,1088,11874,1778,21346,2408,18589,2252,139262,5541,24892,2353,98273,5194,193554,8657,27620,2660,9704,1819,77376,5298,26517,3144,52337,4240,471264,11201,164105,5989,307159,9253,3055,981,11042,1846,6411,1341,4631,1206,67165,4701,44963,3607,22202,3032,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,167189,4102,92043,2875,40019,3067,17243,1929,12560,1731,977,464,3706,760,22776,2456,3916,851,2356,836,1535,642,1328,478,1640,664,4206,912,3869,1181,3926,958,16858,2376,283,268,3978,1003,7592,1839,2852,731,2153,882,14251,1661,9095,1427,5156,969,496,319,14323,2072,9854,1646,4469,1110,6096,1087,2527,680,3569,904,75146,2756,33191,2675,11264,1590,7319,1330,685,363,3260,767,21927,2255,806,460,264,187,690,389,1825,727,868,385,8827,1331,2074,693,6573,1376,13096,1606,1914,664,1029,517,4138,1019,2070,761,3945,791,25787,2466,11516,1950,14271,1811,268,181,1093,688,340,384,753,543,1711,648,729,437,982,452,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,645098,6273,357111,4387,104795,3901,53234,2876,33346,2347,8432,1132,11456,1704,51561,3262,9796,1626,9990,1518,4456,872,3609,816,2507,761,8210,1434,5021,1197,7972,1430,37671,3176,1668,616,8172,1353,11873,2069,13011,1675,2947,869,60690,3795,38922,2491,21768,2419,14328,1936,78178,4081,55114,3759,23064,2064,61449,3469,26835,2483,34614,2780,287987,4483,99392,3844,31558,2418,19364,2214,823,364,11371,1463,67834,3526,3564,967,1556,703,2744,864,5356,1115,3638,846,25186,2192,4617,1061,21173,2253,61106,3987,13594,1960,2247,691,20441,2290,8891,1537,15933,2113,101515,4494,33976,2848,67539,3925,2631,778,5075,1238,4049,1281,1026,440,18268,1974,12047,1641,6221,1170,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4610922,19196,2478579,13913,846395,10853,432714,9021,294745,7651,24868,1982,113101,4878,413681,8801,76893,3784,74563,4409,24807,2254,25303,2018,37592,2931,75369,3829,46922,3176,52232,3280,278784,7389,8320,1432,75408,4239,83408,4923,84378,4659,27270,2785,458374,9385,291289,7487,167085,6499,13750,1611,404366,9208,260409,7933,143957,5164,476910,10305,234003,7846,242907,7375,2132343,13479,847575,12204,295324,7529,174327,5472,3575,808,117422,5077,552251,10649,30730,2713,11568,1693,18171,2304,40263,3066,26562,2747,209220,7356,43905,3656,171832,5761,375053,9184,65270,3687,17925,2310,130011,6648,52640,3670,109207,4267,766580,12831,262856,6925,503724,9817,3204,873,11440,1920,6060,1169,5380,1419,128491,5723,85801,5007,42690,2870,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2675427,13478,1434150,8720,385114,8511,192470,5748,135116,5296,15466,1719,41888,2687,192644,6041,28076,2246,44528,2864,11104,1583,15822,1775,10417,1542,36063,2757,19489,2328,27145,2524,149951,5468,4443,931,33020,2198,46958,3318,52864,3678,12666,1820,230686,6810,145949,6119,84737,4373,9387,1582,271727,8323,162910,6687,108817,5343,387285,7812,220699,5949,166586,6304,1241277,10561,430742,8727,133197,5434,81003,4492,2402,764,49792,3452,297545,8008,11016,1550,5788,936,8134,1316,25320,2354,10036,1318,107747,4061,18622,1968,110882,4802,239858,5682,46702,3080,9639,1536,92536,4208,35209,2883,55772,3398,427626,7715,142340,5738,285286,6570,2110,633,9457,1461,4942,958,4515,1137,131484,5701,94762,4255,36722,3165,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1458743,9088,767960,5360,233699,4677,123679,3811,64320,3323,35335,1939,24024,2107,110020,3932,18328,1853,20828,1832,6553,1420,10122,1238,4329,806,23645,1656,11028,1346,15187,1425,84013,4278,3338,701,14959,1741,28644,2190,29757,2510,7315,1376,128286,5378,78686,4186,49600,3148,12403,1430,122948,4564,73379,4065,49569,2805,186611,5896,97004,3766,89607,3970,690783,6543,248689,5256,80398,3519,40198,2629,4687,799,35513,2682,168291,4779,7310,1307,2942,615,5630,1170,13860,1557,6401,1071,63270,3610,11197,1282,57681,3396,142568,4477,33299,2198,4057,921,48436,2709,19074,1862,37702,2560,237575,6100,74028,3451,163547,4911,2940,749,3807,710,2147,526,1660,466,55204,3017,38559,2750,16645,1814,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1219984,9678,651934,6143,213757,6245,111734,3939,64773,3016,23431,1885,23530,2135,102023,5057,16161,1943,20252,2264,5195,1093,8169,1381,5742,855,20109,2004,10587,1637,15808,1969,73539,4051,3206,823,18324,2395,23446,2295,22239,2220,6324,1129,111702,5028,69217,3555,42485,2947,11703,1502,114175,4455,67456,3619,46719,2729,127058,4827,66085,3654,60973,3939,568050,6420,220882,5653,70098,3287,41325,2810,1999,552,26774,2298,150784,4707,6619,1194,2459,621,3899,945,12279,1651,5337,1000,57935,3143,10619,1475,51637,3071,108602,4335,20551,1921,4824,1152,36199,3031,15582,1610,31446,2574,196713,6124,62611,3761,134102,5227,1423,479,4973,927,2396,678,2577,719,35457,3159,24490,2381,10967,1841,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1697218,12410,909172,8410,245492,7660,126173,5328,82479,4312,16766,1567,26928,2113,119319,5383,15050,1874,20263,2414,4644,982,11057,1470,5813,896,25559,2568,13288,1996,23645,2377,93932,4042,4545,1167,25866,2741,24381,2449,29659,2962,9481,1563,154473,6591,90135,5096,64338,4044,9122,1670,187675,6021,114694,5504,72981,4094,218478,6267,112012,4588,106466,5053,788046,8637,289019,6570,87154,3788,51906,3229,2123,781,33125,2846,201865,5866,5297,999,3181,868,4502,824,16309,2021,6798,1236,75238,4260,10605,1710,79935,4239,145342,5278,28719,3107,6660,1374,52131,3519,19653,2133,38179,3128,282813,7120,94742,4037,188071,6406,2141,574,4768,1068,2743,818,2025,680,63963,3672,42507,2835,21456,2338,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1286869,10307,708288,6776,207729,5271,98048,4764,72065,3875,5113,1173,20870,2264,109681,4208,9291,1394,25629,2273,7505,1075,7383,1024,11661,1691,15546,2048,10455,1840,22211,2362,72382,4290,2207,748,22493,1971,21286,2512,19564,2551,6832,1443,119031,4601,80873,4591,38158,2835,6586,1191,174690,5943,113812,5738,60878,3733,127870,5242,67906,4153,59964,3766,578581,7438,228704,6308,70135,3938,43485,3011,680,326,25970,2554,158569,5531,4446,1040,2466,632,4403,897,10053,1561,10649,1732,60661,3774,7602,1183,58289,3336,101044,5073,17115,2260,4367,986,38038,3388,13765,1978,27759,2570,223881,6756,71637,3657,152244,5529,889,426,5426,1137,3651,992,1775,641,18637,2208,10749,1622,7888,1330,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,643232,6499,336169,3918,93547,4107,40660,2877,29341,2632,2076,524,9243,1374,52887,2991,7141,1304,9691,1411,3426,848,4465,1082,1746,508,12062,1568,6362,1108,7994,1177,44238,3021,2191,785,9684,1208,13443,1900,14713,1886,4207,814,56494,3769,34833,3084,21661,1788,11263,1591,68603,3061,45881,2820,22722,1910,62024,3367,30601,2680,31423,2410,307063,4243,118115,3706,35317,2694,23705,2245,570,374,11042,1479,82798,3360,3082,781,1193,479,2216,539,9007,1246,2982,701,30645,2200,6644,1041,27029,2048,65119,3006,16436,1551,1923,698,19884,2142,10677,1664,16199,1785,106458,3572,36079,2551,70379,3098,1318,515,1902,601,1403,481,499,301,14151,1520,9815,1316,4336,992,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1827659,12810,969312,8277,422223,6953,195877,5451,142036,4818,3781,669,50060,3034,226346,5901,55888,3211,40156,3089,19026,1760,9183,1458,20906,1630,29641,2664,25082,2536,26464,2735,101318,5269,2483,671,32942,2782,30956,3029,24714,2662,10223,1967,159618,6032,100986,4872,58632,4067,3663,919,176376,5674,113384,5650,62992,3628,106114,4972,46200,3223,59914,3719,858347,9076,411621,7025,142971,4846,88992,3643,927,400,53052,3290,268650,6511,24072,2360,8721,1330,16720,1663,16230,1828,16242,1976,91971,4522,23306,2193,71388,3935,125791,5549,19110,1990,7611,1550,43416,3855,15684,2167,39970,2931,288977,7955,92121,4533,196856,6714,1027,387,6225,1088,3588,982,2637,769,24706,2373,15567,1870,9139,1312,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2768861,14917,1426666,10211,564708,9530,262873,8148,190036,6037,1553,588,71284,4939,301835,8067,62617,3639,55893,3200,23419,2129,13735,1771,23954,2506,53349,3666,30298,3189,38570,2801,183063,6035,6461,1323,46668,3153,53545,4198,59917,4759,16472,2032,261102,7434,161530,6318,99572,4624,3967,1005,220386,7473,151312,6391,69074,3615,193440,6430,96981,4716,96459,5377,1342195,9457,610820,9255,201414,5724,123982,4366,1292,501,76140,4176,409406,7556,22684,2602,9483,1427,23281,2347,32205,2561,19847,2206,136043,5074,35473,2502,130390,5172,224889,7881,43526,3603,10209,1402,84483,4789,23171,2878,63500,3971,444001,7991,152641,5866,291360,6872,1825,656,6512,1190,3388,891,3124,848,54148,4603,36986,3132,17162,2628,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3821555,16533,2040400,10128,640918,7654,298040,5937,210843,5271,13756,1284,73441,3841,342878,7153,48237,2760,100848,4615,16325,1988,19752,1769,18437,1837,56382,3695,35680,2690,47217,2592,237207,6939,6986,963,50471,3105,76954,3674,81292,4065,21504,2459,348265,8124,228823,6717,119442,4064,13720,1373,338232,7931,202095,7165,136137,5432,462058,8093,273236,7414,188822,6150,1781155,10405,631083,8887,205341,5034,122929,4688,2421,496,79991,3719,425742,7545,20779,1880,14442,1524,11874,1562,32166,2308,16486,1959,151151,5361,29963,2145,148881,4876,367895,8541,74093,3697,10764,1491,134534,4878,48380,3066,100124,4659,634608,10386,214829,6549,419779,8659,2986,690,11325,1500,6243,1024,5082,941,133258,4311,95687,4030,37571,2532,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2473935,9807,1296857,7695,449866,7054,227442,4922,140617,4466,31435,1710,55390,3409,222424,5766,45011,2794,46786,2546,14745,1453,15416,1466,13216,1421,37509,2690,22865,2055,26876,1676,135250,4984,5265,1168,22467,2069,44643,2947,46863,3001,16012,1917,239378,6198,154360,5198,85018,3747,13819,1253,210192,5486,129314,4942,80878,3462,248352,6141,127991,4543,120361,5172,1177078,7657,470284,6779,159166,5030,87278,3798,4044,523,67844,3283,311118,5735,19310,1793,6476,990,11906,1476,30247,2350,13305,1357,96672,3647,25283,2117,107919,4582,228413,7142,49970,3152,8241,1320,72873,3918,26942,2069,70387,3855,398254,6537,130078,4678,268176,5772,3773,633,8528,1426,5019,962,3509,865,67826,3459,49147,2944,18679,1736,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,789408,8453,436304,5553,123186,4734,59576,3329,40325,2782,5742,1100,13509,1797,63610,3562,7479,1328,12023,1897,4487,1026,5257,969,5294,1213,11310,1646,4933,1087,12827,1935,38836,3251,534,330,12986,2020,7659,1285,13877,2272,3780,1027,72900,4085,49594,3530,23306,2432,7400,1159,101194,5036,63391,4162,37803,3755,92788,4066,48168,3555,44620,2625,353104,5649,138086,5277,41004,3120,24583,2413,716,470,15705,2026,97082,4618,4067,1066,1506,713,1857,620,4726,1084,5089,1212,36010,2878,4469,947,39358,2752,53793,3350,9565,1634,2287,838,18834,2454,6988,1367,16119,2124,131986,5279,43608,3317,88378,3908,874,606,4093,1177,2970,1046,1123,400,24272,2065,17743,1902,6529,1186,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2422229,13324,1288880,8277,382965,7545,197035,5313,130627,4857,24057,1857,42351,2842,185930,5577,32776,2035,32890,2707,10330,1554,17737,2077,11484,1653,31275,2381,19338,2072,30100,2627,151377,5842,4964,1154,33381,2354,49852,3578,49954,4045,13226,1773,224483,5871,143124,5898,81359,3775,14598,2009,245997,6940,159363,5659,86634,4313,269460,8464,128746,5674,140714,6233,1133349,9899,412758,7718,137919,4360,77150,3532,3274,753,57495,2994,274839,6753,14275,1676,5986,1148,9138,1323,23685,2407,10395,1391,96486,4524,20511,2201,94363,3872,215712,6613,41138,3107,7532,1193,77497,4056,29306,2671,60239,3942,418462,7470,139303,5448,279159,6506,2138,559,9649,1302,5319,920,4330,994,74630,4487,53188,3767,21442,2431,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,431912,4714,228581,3455,73771,3806,37787,2801,20265,2416,11615,1101,5907,1227,35984,2546,3604,853,6664,1384,3153,788,2439,583,2117,578,7383,1278,5099,1264,5525,916,27081,2417,1248,554,6409,1013,10191,1799,7835,1215,1398,487,31933,2538,21517,2109,10416,1401,6157,847,54528,3424,37252,2831,17276,1914,35111,2814,12938,1903,22173,2162,203331,3513,72528,3154,26010,2369,14507,1687,2223,448,9280,1502,46518,2853,1693,496,1060,449,1966,569,4423,904,2051,648,17197,1650,3398,899,14730,1799,47217,2955,8293,1359,1572,512,17986,2256,7398,1216,11968,1640,70652,3562,23372,2323,47280,2975,2072,671,1380,567,968,511,412,312,9482,1524,5874,1280,3608,797,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,841163,6715,445883,4091,144890,4021,80238,3345,41451,2771,24080,1498,14707,1450,64652,3180,13066,1536,9106,1180,3951,946,4509,822,4913,933,12434,1335,6957,1295,9716,1226,46811,2289,1414,484,9631,1354,15828,1687,15567,1685,4371,978,77796,3716,48801,2998,28995,2430,12583,1138,73333,3544,43217,2888,30116,2434,90470,4277,43637,2916,46833,2928,395280,4710,150960,3882,48906,2705,26162,2121,2626,506,20118,1882,102054,3595,5018,977,1394,478,3969,809,7230,1019,4177,815,37395,2238,7853,1227,35018,2391,79783,3431,16699,1366,3760,825,27105,2303,10724,1424,21495,1862,136745,4398,42288,2434,94457,3793,1941,478,2074,652,1183,432,891,477,23777,2098,16747,1805,7030,1103,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
