GEO_ID,C16004_001E,C16004_001M,C16004_002E,C16004_002M,C16004_003E,C16004_003M,C16004_004E,C16004_004M,C16004_005E,C16004_005M,C16004_006E,C16004_006M,C16004_007E,C16004_007M,C16004_008E,C16004_008M,C16004_009E,C16004_009M,C16004_010E,C16004_010M,C16004_011E,C16004_011M,C16004_012E,C16004_012M,C16004_013E,C16004_013M,C16004_014E,C16004_014M,C16004_015E,C16004_015M,C16004_016E,C16004_016M,C16004_017E,C16004_017M,C16004_018E,C16004_018M,C16004_019E,C16004_019M,C16004_020E,C16004_020M,C16004_021E,C16004_021M,C16004_022E,C16004_022M,C16004_023E,C16004_023M,C16004_024E,C16004_024M,C16004_025E,C16004_025M,C16004_026E,C16004_026M,C16004_027E,C16004_027M,C16004_028E,C16004_028M,C16004_029E,C16004_029M,C16004_030E,C16004_030M,C16004_031E,C16004_031M,C16004_032E,C16004_032M,C16004_033E,C16004_033M,C16004_034E,C16004_034M,C16004_035E,C16004_035M,C16004_036E,C16004_036M,C16004_037E,C16004_037M,C16004_038E,C16004_038M,C16004_039E,C16004_039M,C16004_040E,C16004_040M,C16004_041E,C16004_041M,C16004_042E,C16004_042M,C16004_043E,C16004_043M,NAME,C16004_001EA,C16004_001MA,C16004_002MA,C16004_002EA,C16004_003MA,C16004_003EA,C16004_004MA,C16004_004EA,C16004_005MA,C16004_005EA,C16004_006MA,C16004_006EA,C16004_007MA,C16004_007EA,C16004_008MA,C16004_008EA,C16004_009EA,C16004_009MA,C16004_010MA,C16004_010EA,C16004_011MA,C16004_011EA,C16004_012EA,C16004_012MA,C16004_013MA,C16004_013EA,C16004_014EA,C16004_014MA,C16004_015MA,C16004_015EA,C16004_016MA,C16004_016EA,C16004_017EA,C16004_017MA,C16004_018MA,C16004_018EA,C16004_019EA,C16004_019MA,C16004_020EA,C16004_020MA,C16004_021MA,C16004_021EA,C16004_022EA,C16004_022MA,C16004_023EA,C16004_023MA,C16004_024EA,C16004_024MA,C16004_025EA,C16004_025MA,C16004_026EA,C16004_026MA,C16004_027MA,C16004_027EA,C16004_028MA,C16004_028EA,C16004_029MA,C16004_029EA,C16004_030EA,C16004_030MA,C16004_031EA,C16004_031MA,C16004_032MA,C16004_032EA,C16004_033MA,C16004_033EA,C16004_034EA,C16004_034MA,C16004_035EA,C16004_035MA,C16004_036EA,C16004_036MA,C16004_037EA,C16004_037MA,C16004_038MA,C16004_038EA,C16004_039MA,C16004_039EA,C16004_040MA,C16004_040EA,C16004_041EA,C16004_041MA,C16004_042EA,C16004_042MA,C16004_043MA,C16004_043EA,state
0400000US13,8665006,2726,1753290,3460,1545388,6896,142185,4299,95064,4536,47121,3798,27694,3318,22559,2999,5135,1303,27634,2839,21099,2625,6535,1467,10389,2337,8642,2041,1747,1045,6004837,4185,5224078,10733,452343,6293,163755,8165,288588,7841,155621,8378,108612,6194,47009,5769,125164,5240,59503,3453,65661,4687,47631,5576,34882,4015,12749,2799,906879,3034,864106,3791,15874,1893,6230,1136,9644,1513,14082,1949,7875,1450,6207,1475,11139,2015,2414,829,8725,1955,1678,733,619,377,1059,628,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1198319,360,210054,630,175554,3436,2279,729,2096,709,183,147,2850,1800,2389,1744,461,461,29371,3051,21408,2801,7963,1442,0,267,0,267,0,267,809253,1008,620483,8111,13789,2091,10553,1959,3236,956,13328,2165,12103,1984,1225,579,160830,7551,81347,5501,79483,5959,823,553,721,510,102,106,179012,810,121048,3517,1374,518,861,452,513,345,1566,573,1215,509,351,288,54865,3120,21631,2255,33234,2644,159,209,99,119,60,102,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1354099,1199,281949,1335,249371,2652,27222,2089,20539,2306,6683,1614,3714,1194,2985,1190,729,500,796,374,619,381,177,180,846,480,846,480,0,253,902759,1551,806284,3879,72318,2908,37135,2854,35183,2624,11840,1849,8299,1472,3541,914,8465,1500,4987,1114,3478,952,3852,1049,3499,1011,353,232,169391,1295,161689,1425,4146,952,1936,715,2210,661,2596,699,1837,641,759,360,525,264,349,220,176,153,435,283,342,262,93,98,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11942632,1830,2327049,2117,1808172,9371,367211,7263,266241,8177,100970,6882,93812,6689,77419,5834,16393,2283,36707,2930,28219,2764,8488,1751,21147,3795,18859,3672,2288,1208,8083210,3023,6222803,18570,1079135,8533,479406,13862,599729,13933,484305,16225,288826,11123,195479,11029,227076,8131,129542,6849,97534,5572,69891,7069,48558,5232,21333,3537,1532373,2250,1310089,6796,70214,2143,22013,2334,48201,2624,111648,6077,54630,3911,57018,4110,31122,2090,11367,1577,19755,2056,9300,2282,3398,907,5902,1958,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5879940,2459,1146017,2812,1049649,6696,63042,4113,43382,3987,19660,2169,22913,3362,15823,2944,7090,1727,7840,1380,5653,1154,2187,766,2573,1230,1388,707,1185,775,3952931,2743,3636316,7662,181556,5366,85343,4984,96213,4577,79382,6173,61559,4986,17823,2828,42791,2657,24239,2832,18552,2534,12886,2842,8124,1949,4762,1593,780992,1908,748932,2945,9621,1285,4470,1146,5151,750,17358,1979,11498,1526,5860,1275,3199,801,1760,737,1439,531,1882,788,807,386,1075,649,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2790958,1529,523393,2451,481117,3417,28190,2210,19819,2095,8371,1205,7889,1562,5291,1170,2598,919,4988,885,3575,794,1413,517,1209,654,741,467,468,457,1832192,2203,1707746,5239,66788,3175,29981,2743,36807,2359,29783,3880,19890,2693,9893,2299,22097,1861,11384,1748,10713,1594,5778,1535,2902,964,2876,941,435373,1404,423762,1822,2898,750,1898,591,1000,448,6387,1154,4466,938,1921,560,1905,540,760,323,1145,506,421,265,316,220,105,116,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2569373,1606,499965,1999,443739,3796,42288,2292,30812,2601,11476,1788,6283,1665,5127,1583,1156,523,5950,1102,5212,1142,738,395,1705,767,1481,752,224,196,1713744,2083,1522792,5311,120189,4119,54840,4178,65349,3882,30895,3781,23769,3500,7126,1822,30884,2330,15545,2081,15339,2126,8984,2027,6267,1548,2717,1077,355664,1760,338466,1822,6899,1023,3617,730,3282,760,7957,1301,5734,1076,2223,733,2244,747,318,243,1926,710,98,142,18,32,80,135,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3929110,1982,723377,2561,694884,3617,16838,1791,9677,1625,7161,1209,8595,1708,6502,1301,2093,894,2561,644,1568,592,993,410,499,467,360,341,139,166,2670430,2834,2547938,4982,61210,3569,26385,2396,34825,3417,35632,3068,25325,2682,10307,1808,19734,2044,10493,1869,9241,1361,5916,1461,3731,929,2185,943,535303,2053,526275,2268,2402,701,1387,479,1015,460,4444,802,2866,649,1578,525,1274,567,388,355,886,441,908,537,773,509,135,141,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3986570,3386,787799,3877,747581,5207,19252,2309,14901,2212,4351,960,12229,1764,10076,1690,2153,1023,6610,1406,5670,1419,940,507,2127,1882,1952,1859,175,288,2675897,2891,2454931,6969,78966,3281,42116,3414,36850,3580,105532,5705,89129,5224,16403,2101,29495,2682,14042,2256,15453,1858,6973,2225,4442,1278,2531,1389,522874,2307,447549,3398,8654,1167,3841,942,4813,923,63039,2661,46909,2521,16130,1594,3182,918,1057,580,2125,770,450,372,401,380,49,79,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1251347,614,211645,1325,198246,2536,2985,642,1955,563,1030,386,6893,1664,5535,1517,1358,558,983,387,813,357,170,225,2538,1313,1465,629,1073,1095,847268,1307,788240,3892,8767,1184,6379,1185,2388,680,41150,3251,34466,3133,6684,1289,5049,1156,3301,1060,1748,703,4062,1474,2375,833,1687,926,192434,521,168129,2063,824,347,566,297,258,190,22673,1950,16862,1719,5811,883,353,230,130,150,223,177,455,260,274,191,181,121,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5247226,1448,993631,1575,857454,5713,67413,4067,53056,3955,14357,2068,30998,3729,26010,3212,4988,1347,24433,2443,17732,2175,6701,1374,13333,2916,11828,2839,1505,670,3606263,2048,3026432,11709,217293,6043,104401,6151,112892,6155,164232,10118,118100,8340,46132,5090,134102,5422,69383,4724,64719,4381,64204,5471,50271,4868,13933,2754,647332,1538,583141,3294,13366,1004,6112,1153,7254,1071,30198,2742,16812,2112,13386,1965,16922,1172,4873,967,12049,1195,3705,1029,1885,680,1820,777,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6049574,1490,1060858,1816,864570,7574,93691,3867,69809,3768,23882,2812,64608,4280,52942,4125,11666,2285,31026,2463,21995,2392,9031,1398,6963,2224,5934,1975,1029,544,4131830,1593,3250649,14962,296964,6275,155209,6274,141755,5528,386643,14706,227186,8748,159457,9894,158153,5879,78567,5620,79586,5628,39421,4734,26329,3699,13092,3110,856886,1651,712413,5238,20537,1232,4013,914,16524,1345,101958,5018,52585,3204,49373,4185,17364,1491,2342,587,15022,1502,4614,1286,2523,902,2091,783,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9456404,1641,1838182,1985,1670986,7009,73165,4302,53191,4012,19974,2374,42004,3905,33579,3393,8425,1619,21153,2310,14021,1857,7132,1528,30874,4035,24514,3636,6360,1958,6357855,2666,5773932,12633,205206,4681,113949,5173,91257,4830,183087,8001,124756,5689,58331,4882,103500,5106,56133,4060,47367,4029,92130,7668,54209,5463,37921,4210,1260367,2229,1162416,4696,14625,1514,8668,1264,5957,1004,59818,3759,35924,2868,23894,2314,9578,1315,3103,801,6475,1217,13930,2048,4929,956,9001,1820,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4819697,1614,910526,1962,805902,5771,43021,3005,29269,2541,13752,1928,15159,1794,11450,1615,3709,878,30165,2305,19664,2514,10501,2040,16279,3615,11611,3370,4668,1686,3281066,1743,2959120,9079,122765,4088,59067,3730,63698,3010,66434,4903,49187,4046,17247,2302,83512,3767,41201,3229,42311,3275,49235,4242,27863,3126,21372,3295,628105,1376,591543,2577,5256,1185,3064,922,2192,597,19905,1855,13660,1491,6245,1266,6286,724,918,496,5368,770,5115,929,2990,712,2125,598,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2704451,2517,552838,2435,538394,2575,9611,1511,7220,1396,2391,663,980,431,498,306,482,358,1434,678,1274,668,160,118,2419,862,1328,771,1091,490,1790920,2899,1725806,4669,35332,2921,16558,2007,18774,2682,11833,2217,9611,2032,2222,724,10721,1643,5842,1312,4879,1107,7228,1681,4497,1406,2731,990,360693,2191,355220,2066,1618,734,1066,510,552,447,1844,544,1273,448,571,312,1290,557,337,280,953,460,721,435,178,175,543,431,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5451998,2346,1031714,2360,967631,5401,30895,2689,21978,2444,8917,1654,20737,3378,15323,2986,5414,1477,8819,1809,5851,1337,2968,1180,3632,1561,2370,1223,1262,1027,3640679,2915,3423841,7403,91520,4655,51772,3569,39748,2892,68552,5612,47901,4058,20651,3133,44039,3059,22969,2363,21070,2411,12727,2547,8184,1960,4543,1315,779605,1734,755495,2839,6914,1165,5165,995,1749,593,13043,1899,8779,1390,4264,1227,2972,696,845,489,2127,584,1181,688,877,646,304,241,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
