GEO_ID,B18001_001E,B18001_001M,B18001_002E,B18001_002M,B18001_003E,B18001_003M,B18001_004E,B18001_004M,B18001_005E,B18001_005M,B18001_006E,B18001_006M,B18001_007E,B18001_007M,B18001_008E,B18001_008M,B18001_009E,B18001_009M,B18001_010E,B18001_010M,B18001_011E,B18001_011M,B18001_012E,B18001_012M,B18001_013E,B18001_013M,B18001_014E,B18001_014M,B18001_015E,B18001_015M,B18001_016E,B18001_016M,B18001_017E,B18001_017M,B18001_018E,B18001_018M,B18001_019E,B18001_019M,B18001_020E,B18001_020M,B18001_021E,B18001_021M,B18001_022E,B18001_022M,B18001_023E,B18001_023M,B18001_024E,B18001_024M,B18001_025E,B18001_025M,B18001_026E,B18001_026M,B18001_027E,B18001_027M,B18001_028E,B18001_028M,B18001_029E,B18001_029M,B18001_030E,B18001_030M,B18001_031E,B18001_031M,B18001_032E,B18001_032M,B18001_033E,B18001_033M,B18001_034E,B18001_034M,B18001_035E,B18001_035M,B18001_036E,B18001_036M,B18001_037E,B18001_037M,B18001_038E,B18001_038M,B18001_039E,B18001_039M,B18001_040E,B18001_040M,B18001_041E,B18001_041M,B18001_042E,B18001_042M,B18001_043E,B18001_043M,NAME,B18001_001EA,B18001_001MA,B18001_002MA,B18001_002EA,B18001_003MA,B18001_003EA,B18001_004MA,B18001_004EA,B18001_005MA,B18001_005EA,B18001_006EA,B18001_006MA,B18001_007MA,B18001_007EA,B18001_008MA,B18001_008EA,B18001_009EA,B18001_009MA,B18001_010MA,B18001_010EA,B18001_011MA,B18001_011EA,B18001_012MA,B18001_012EA,B18001_013MA,B18001_013EA,B18001_014EA,B18001_014MA,B18001_015MA,B18001_015EA,B18001_016MA,B18001_016EA,B18001_017EA,B18001_017MA,B18001_018MA,B18001_018EA,B18001_019MA,B18001_019EA,B18001_020MA,B18001_020EA,B18001_021EA,B18001_021MA,B18001_022MA,B18001_022EA,B18001_023EA,B18001_023MA,B18001_024EA,B18001_024MA,B18001_025MA,B18001_025EA,B18001_026EA,B18001_026MA,B18001_027MA,B18001_027EA,B18001_028EA,B18001_028MA,B18001_029EA,B18001_029MA,B18001_030MA,B18001_030EA,B18001_031MA,B18001_031EA,B18001_032EA,B18001_032MA,B18001_033MA,B18001_033EA,B18001_034EA,B18001_034MA,B18001_035EA,B18001_035MA,B18001_036MA,B18001_036EA,B18001_037EA,B18001_037MA,B18001_038MA,B18001_038EA,B18001_039EA,B18001_039MA,B18001_040EA,B18001_040MA,B18001_041MA,B18001_041EA,B18001_042MA,B18001_042EA,B18001_043EA,B18001_043MA,state
0400000US13,8455369,4186,4093402,6087,752883,4523,700979,5382,41699,3225,10205,1828,343998,7982,321936,7501,13730,1967,8332,1575,2635934,8119,2300193,11662,140581,5370,195160,7231,227013,2523,153310,4276,37176,2630,36527,2369,133574,2373,58878,2661,29739,2536,44957,2516,4361967,5579,721204,4769,690197,5631,23866,2856,7141,1178,343181,7724,324540,7546,12224,1950,6417,1297,2786723,7626,2412833,11196,150581,6017,223309,7428,272298,2742,174381,4215,43698,3146,54219,3286,238561,1895,91513,3552,43387,2828,103661,4333,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1151598,2607,560590,2273,91703,1375,86801,1814,3680,1049,1222,539,40848,2253,37628,2266,2052,851,1168,589,352361,2643,312444,3760,17368,2123,22549,2156,38613,487,29030,1243,5202,880,4381,980,37065,586,19166,1420,7917,981,9982,1078,591008,1411,82948,1287,79371,1437,2316,760,1261,691,40614,2277,39085,2339,1179,601,350,245,368152,2159,335585,3033,12960,1699,19607,2432,45687,488,33522,1722,6723,1272,5442,1226,53607,659,26502,1748,8726,1437,18379,1570,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1328476,1654,664014,2169,121684,1646,112896,1835,7474,1309,1314,519,54018,2886,49866,2800,2218,904,1934,685,414233,2713,356424,3813,24592,2065,33217,2736,42824,738,29880,1488,8109,1036,4835,832,31255,588,14108,1274,6632,947,10515,1231,664462,1962,115966,1840,110790,2132,3547,995,1629,670,55685,2104,51023,2023,3435,882,1227,590,406575,2225,354058,3511,20449,2100,32068,2451,45647,874,31389,1612,8448,1199,5810,1060,40589,866,18564,1426,8793,1005,13232,1277,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11751371,2392,5750105,3634,1001165,5008,931444,6948,52262,3763,17459,2441,481563,7477,450910,7536,19845,2199,10808,1461,3660540,7227,3283758,9228,159805,6550,216977,6429,343887,1338,246581,3525,54383,2980,42923,2641,262950,1957,138080,4007,52650,2682,72220,3472,6001266,3408,957870,3832,918203,4564,30501,2909,9166,1489,446911,6024,424721,6384,14014,2054,8176,1368,3752095,6115,3357869,10088,170529,5850,223697,6218,414431,1834,294567,4062,64447,3225,55417,3160,429959,2504,196738,4764,81644,3469,151577,4189,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5782926,2741,2832249,4393,489973,3666,443567,4242,36329,2940,10077,1507,237211,4420,218827,4355,11955,1740,6429,1348,1794943,4521,1562167,9018,97916,4239,134860,6192,178566,1152,122059,2667,33257,2075,23250,1875,131556,1170,64400,2885,29544,2210,37612,2233,2950677,4055,469969,3005,445667,3645,18385,1980,5917,1329,225634,4265,211456,4535,8369,1310,5809,1255,1829865,5229,1577220,8963,96058,4648,156587,5932,211625,1468,145506,2860,35784,2111,30335,2049,213584,1537,95967,3664,44392,2434,73225,3327,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2739996,1833,1347241,2832,222340,2257,203924,2655,15463,2169,2953,761,116913,3232,107721,3276,5598,1007,3594,805,835764,3445,737002,5020,44513,2988,54249,2999,93233,760,68983,1810,14835,1395,9415,1111,78991,1095,41631,1603,17993,1199,19367,1358,1392755,2656,214353,2238,203326,2704,9177,1304,1850,645,105819,2452,98748,2394,4387,903,2684,660,837989,3007,738506,4822,39792,2387,59691,3684,109292,1142,82859,1618,15771,1347,10662,1462,125302,1211,66947,2304,26107,1642,32248,2080,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2507638,2582,1233462,3637,215498,1901,195519,2798,16443,1983,3536,778,104773,3166,95715,3289,6601,1084,2457,781,771402,4085,676865,5082,42834,2947,51703,2920,77679,1126,54261,2034,13328,1252,10090,1243,64110,1594,32153,1660,14914,1368,17043,1741,1274176,2981,204380,2524,195524,2715,7479,1249,1377,426,96503,2958,90915,2920,4190,894,1398,446,783512,3296,685427,5949,44670,3456,53415,3263,89219,1133,63452,1782,14230,1225,11537,1311,100562,1534,47522,2257,21041,1446,31999,2064,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3850698,2506,1865607,3942,308651,3114,278724,3814,23840,2377,6087,1267,146415,4288,129471,4447,10443,1792,6501,1354,1196231,4295,960888,8231,79620,4314,155723,5487,127731,1107,78401,2152,24339,1925,24991,2169,86579,1142,35022,2017,17815,1610,33742,2004,1985091,3555,296014,2774,274797,3254,16335,1671,4882,1120,141879,3893,129701,3940,7522,1192,4656,1091,1251685,4605,991941,8749,93264,4490,166480,5451,153762,1387,98420,2404,25943,1837,29399,2418,141751,1654,53569,2786,27954,2388,60228,2603,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3889925,3761,1859332,4850,336519,3730,303956,3737,26818,2603,5745,1277,162229,4848,143765,4614,11035,1969,7429,1441,1152384,5179,943783,7613,79714,4746,128887,6056,122986,1756,77082,2423,23649,2024,22255,1893,85214,1471,36609,2092,19150,1803,29455,2074,2030593,4224,324196,4593,305214,5226,14947,2124,4035,959,169713,4800,156014,5027,8868,1643,4831,1123,1247749,4660,1050139,8507,78164,4726,119446,5656,150197,1766,92831,2955,28720,2246,28646,2450,138738,1726,51341,2495,26604,2131,60793,2835,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1233220,1027,597997,1669,88398,1381,76652,2071,9239,1470,2507,900,45597,1801,40608,1651,3373,842,1616,542,383838,2116,317461,3815,27559,2674,38818,2386,45807,419,31776,1471,7367,991,6664,1088,34357,444,17713,1205,7293,956,9351,1014,635223,1368,85319,1419,79492,1687,4576,1178,1251,551,45104,1869,41136,1765,2453,703,1515,481,400259,1931,328496,3954,28538,2421,43225,2901,51436,471,36127,1723,8318,1300,6991,1174,53105,604,24113,1519,10944,1416,18048,1563,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5149748,2844,2458377,3507,421595,3273,388991,3853,27666,2247,4938,1071,203763,5123,187784,5429,10400,1801,5579,1315,1571103,4960,1400769,8407,78700,4514,91634,5336,153522,1285,116185,2698,20233,1991,17104,1764,108394,1198,58924,2571,19482,1888,29988,2139,2691371,2492,404787,2466,387760,3475,14056,2083,2971,946,200239,4194,189301,4232,7560,1382,3378,1018,1726849,3952,1547880,7829,81748,5034,97221,4714,183750,1472,130734,2879,28604,2091,24412,1866,175746,1689,81301,3159,35300,2314,59145,2846,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5959596,1700,2874160,2618,452169,2798,413962,4045,31215,3040,6992,1506,229174,4731,206825,5052,13912,1854,8437,1644,1856269,5024,1645080,9821,93587,5576,117602,5811,183726,1344,136302,2893,28838,2097,18586,1907,152822,1550,81596,3128,32724,2458,38502,2637,3085436,2422,432290,2869,412429,3547,15729,2161,4132,1188,231566,4582,216557,4799,8920,1292,6089,1139,1951580,4499,1734845,6875,87383,4759,129352,5105,221935,1389,164558,2917,29833,2147,27544,2652,248065,1504,120283,3446,45115,2477,82667,3769,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9323046,1876,4551952,3127,779971,3402,707123,4727,58686,3609,14162,2038,380769,5443,344037,5663,23485,2431,13247,1828,2873637,5204,2467228,9530,163701,5476,242708,6631,290879,1409,207427,3564,48558,3164,34894,2157,226696,1378,116860,3070,45643,2787,64193,2611,4771094,3240,746409,3381,708300,4295,30445,2513,7664,1346,366792,6397,339321,6895,17409,2035,10062,1562,2962283,4699,2544588,9503,153119,5329,264576,7371,342955,1693,240750,3620,52942,2797,49263,3346,352655,1674,159913,4464,64405,2636,128337,4198,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4751591,1698,2353789,2845,388358,2813,357140,3370,26087,2427,5131,912,189294,3569,173801,3524,8867,1145,6626,1136,1521375,3640,1356938,6285,71973,3320,92464,4179,144429,1184,110722,1912,19996,1453,13711,1331,110333,1154,59738,2061,24616,1558,25979,1748,2397802,2746,371299,2686,356357,2728,11430,1419,3512,888,184979,3976,174961,4027,6175,1139,3843,791,1509274,4257,1356968,6201,66246,3097,86060,3986,162769,1095,125103,2136,21336,1559,16330,1431,169481,1391,87415,2727,31568,2020,50498,2748,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2639235,2877,1260244,4214,239083,2468,214155,3171,19646,2022,5282,1262,113120,4994,102022,4721,6416,1376,4682,1083,767093,4629,608659,7237,61246,4364,97188,4643,85641,2360,50061,2838,17176,1957,18404,2002,55307,1803,20834,1657,12370,1386,22103,1844,1378991,3403,224808,2395,212374,2764,9377,1402,3057,1064,114462,4327,106830,4289,3724,1191,3908,1014,838881,4159,667678,6754,61024,4262,110179,4849,103755,1459,61685,2441,17253,1789,24817,1832,97085,1626,31385,1954,19342,1726,46358,2273,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
