GEO_ID,B17023_001E,B17023_001M,B17023_002E,B17023_002M,B17023_003E,B17023_003M,B17023_004E,B17023_004M,B17023_005E,B17023_005M,B17023_006E,B17023_006M,B17023_007E,B17023_007M,B17023_008E,B17023_008M,B17023_009E,B17023_009M,B17023_010E,B17023_010M,B17023_011E,B17023_011M,B17023_012E,B17023_012M,B17023_013E,B17023_013M,B17023_014E,B17023_014M,B17023_015E,B17023_015M,B17023_016E,B17023_016M,B17023_017E,B17023_017M,B17023_018E,B17023_018M,B17023_019E,B17023_019M,B17023_020E,B17023_020M,B17023_021E,B17023_021M,B17023_022E,B17023_022M,B17023_023E,B17023_023M,B17023_024E,B17023_024M,B17023_025E,B17023_025M,B17023_026E,B17023_026M,B17023_027E,B17023_027M,B17023_028E,B17023_028M,B17023_029E,B17023_029M,B17023_030E,B17023_030M,B17023_031E,B17023_031M,B17023_032E,B17023_032M,B17023_033E,B17023_033M,B17023_034E,B17023_034M,B17023_035E,B17023_035M,NAME,B17023_001EA,B17023_001MA,B17023_002MA,B17023_002EA,B17023_003MA,B17023_003EA,B17023_004EA,B17023_004MA,B17023_005MA,B17023_005EA,B17023_006MA,B17023_006EA,B17023_007MA,B17023_007EA,B17023_008MA,B17023_008EA,B17023_009EA,B17023_009MA,B17023_010MA,B17023_010EA,B17023_011MA,B17023_011EA,B17023_012MA,B17023_012EA,B17023_013MA,B17023_013EA,B17023_014MA,B17023_014EA,B17023_015EA,B17023_015MA,B17023_016MA,B17023_016EA,B17023_017MA,B17023_017EA,B17023_018EA,B17023_018MA,B17023_019MA,B17023_019EA,B17023_020EA,B17023_020MA,B17023_021MA,B17023_021EA,B17023_022MA,B17023_022EA,B17023_023EA,B17023_023MA,B17023_024MA,B17023_024EA,B17023_025EA,B17023_025MA,B17023_026EA,B17023_026MA,B17023_027MA,B17023_027EA,B17023_028EA,B17023_028MA,B17023_029EA,B17023_029MA,B17023_030EA,B17023_030MA,B17023_031EA,B17023_031MA,B17023_032MA,B17023_032EA,B17023_033EA,B17023_033MA,B17023_034EA,B17023_034MA,B17023_035EA,B17023_035MA,state
0400000US37,2310456,17812,247571,8408,82150,4261,34074,2087,31718,2643,14275,2269,2083,808,165421,6929,20123,2641,8023,1580,9395,1906,2398,879,307,402,145298,6540,34103,3390,76030,5801,32606,3187,2559,963,2062885,17073,1624690,17262,969774,11919,550455,11847,97790,4953,6671,1443,438195,10696,128684,6160,66821,3929,54824,4802,6839,1520,200,209,309511,8370,145813,5354,148320,6070,15113,2431,265,357,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,169022,3899,11872,1430,4516,720,2203,436,1141,334,1073,426,99,102,7356,1304,872,411,225,163,524,301,123,124,0,200,6484,1172,1043,444,4779,1102,592,270,70,89,157150,3935,133839,3887,79850,3050,41367,2356,12065,1194,557,269,23311,1944,8443,1409,4467,1116,3641,965,300,164,35,51,14868,1608,6094,1052,7857,1243,896,538,21,37,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2953361,17201,290458,9500,89054,4434,39909,2777,30030,2688,15015,1941,4100,1031,201404,7576,26542,3099,7793,1734,15506,2349,2829,896,414,417,174862,6574,29679,2474,102515,5250,37535,3847,5133,1110,2662903,18333,2113091,17592,1262783,11626,667232,11525,171466,6072,11610,1708,549812,11262,161267,6838,80909,4440,72795,4479,6993,1200,570,420,388545,8986,184717,6349,179863,6262,23025,2374,940,496,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,927086,9513,118323,5008,46443,2929,18656,1749,16554,1868,10012,1467,1221,424,71880,4427,12041,1586,3782,960,6309,1115,1815,596,135,219,59839,4067,11643,1520,32459,3113,14551,1634,1186,512,808763,9490,652978,9039,397627,5982,203018,5749,49853,3761,2480,724,155785,5772,51077,3129,25310,2116,22782,2352,2717,843,268,307,104708,5185,48287,3124,49574,3473,6324,1272,523,472,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,927071,10197,85627,5541,31717,2969,13289,1678,11128,1713,6279,1360,1021,504,53910,4246,9887,2178,2809,1037,5988,1447,799,611,291,287,44023,3642,7779,1712,27546,3162,8258,1590,440,373,841444,9640,687328,9087,416348,6589,218262,6392,49637,3534,3081,998,154116,5574,50275,3618,21057,2530,26204,2644,3014,886,0,269,103841,4792,47754,3356,51277,3637,4179,1052,631,473,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3174335,14958,261820,8126,82526,5154,38998,3464,25637,2672,13995,1859,3896,983,179294,6682,27165,2841,7822,1555,14919,1905,3749,1100,675,427,152129,6318,30677,2613,89263,5452,28050,2492,4139,1050,2912515,15198,2319597,14922,1406342,11611,738038,10811,162728,5489,12489,1481,592918,10627,177868,6061,97088,4906,73979,4375,6217,1270,584,380,415050,9125,216869,6933,176566,6591,20860,2722,755,407,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,262352,4899,20335,2202,4908,1370,1832,715,2047,837,1029,645,0,281,15427,2006,1813,824,650,537,998,573,165,214,0,281,13614,1903,2592,766,7444,1483,3388,980,190,203,242017,5158,185786,5463,110824,3662,60660,3703,13731,1612,571,411,56231,3808,15343,2028,8791,1544,6003,1299,549,345,0,281,40888,3346,18416,2204,21241,2255,1179,492,52,85,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1122724,10881,133563,5870,37415,3221,18624,2272,14289,1995,3759,1007,743,458,96148,5107,10536,1932,4786,1144,4372,1161,1301,846,77,130,85612,4644,20473,2393,46036,3117,18004,2455,1099,648,989161,10553,760781,9822,467085,7929,242318,6591,48954,4313,2424,689,228380,7225,60990,4182,34183,2842,23457,2926,3256,1107,94,171,167390,6376,82675,3995,75884,5065,8624,1583,207,234,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,205964,3745,17288,1722,7161,948,4074,624,1343,502,1510,514,234,165,10127,1391,2640,759,1013,579,1170,516,292,219,165,218,7487,1132,1708,513,4194,941,1423,460,162,137,188676,3606,159050,3689,95670,2512,48002,2846,14453,1436,925,287,29626,2184,9325,1147,4876,881,3668,695,735,376,46,92,20301,2130,8632,1104,10524,1754,1082,409,63,107,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1597016,14242,198371,7192,68000,4303,32116,2735,22634,2129,10309,1812,2941,1021,130371,5177,19589,2447,7233,1552,10367,1911,1150,678,839,642,110782,5079,22523,2368,65427,4369,20703,2472,2129,830,1398645,14379,1110105,14879,669364,10001,368401,8869,67958,3816,4382,1105,288540,7248,87698,5242,47804,3628,36531,3429,3025,978,338,371,200842,6462,98932,4131,93107,4795,8720,1490,83,135,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5686517,26097,758920,13266,317367,9019,103419,4725,117647,5440,83353,4765,12948,2040,441553,11553,60008,4229,19967,2274,29627,3147,9672,1736,742,612,381545,10459,80616,4228,197935,7977,92656,5350,10338,2037,4927597,26315,3856200,24914,2064984,17460,1403373,17470,366180,9221,21663,2224,1071397,13346,339127,9637,183890,6918,136177,6964,17726,2467,1334,718,732270,11902,346165,8865,339601,9466,44983,4026,1521,636,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,614705,7570,47949,3421,24286,2723,7951,1625,7612,1418,6905,1333,1818,698,23663,2514,3435,1042,782,490,1719,763,887,599,47,79,20228,2198,2598,720,11733,1859,5669,1343,228,191,566756,7618,479350,7949,233147,5134,156036,5459,77833,4224,12334,1493,87406,4238,30518,2339,15887,1768,12934,2052,1537,554,160,152,56888,3369,27784,2179,22582,2405,6145,1362,377,343,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162721,4031,10965,1382,3595,878,1799,584,1389,515,383,247,24,30,7370,1085,1060,488,418,348,496,316,146,165,0,205,6310,1084,443,254,4388,920,1458,585,21,34,151756,3835,123459,4009,74035,2921,40693,2301,8319,1226,412,224,28297,1929,8971,1237,4189,770,4448,866,334,252,0,205,19326,1661,7817,967,10776,1505,733,372,0,205,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1939891,13414,131718,6055,42822,3434,20920,1748,13843,2161,7152,1175,907,495,88896,4939,11708,1779,4342,1070,6372,1494,936,451,58,148,77188,4426,15752,1997,45581,3370,14431,2082,1424,762,1808173,13397,1423401,13265,808299,10930,503640,7244,105953,5005,5509,1162,384772,8708,107881,5190,55831,3243,47071,3617,4979,1273,0,279,276891,8021,131123,5475,131082,5231,13663,2370,1023,637,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1595147,11686,127775,5616,48808,3887,20080,2275,15809,2295,10005,1674,2914,1015,78967,4947,14135,2065,3311,821,8224,1525,2399,957,201,219,64832,4238,8731,1488,40849,3229,13610,1865,1642,697,1467372,10953,1186252,12264,681104,10667,407009,7327,90586,4255,7553,1330,281120,7367,95536,4950,45014,3235,45740,3696,4767,1209,15,26,185584,5444,78339,4140,96405,4366,10687,1957,153,151,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,502381,8278,63781,3822,27900,2530,12468,1480,9646,1456,4977,1115,809,399,35881,2748,5416,1297,1150,455,3491,1165,775,443,0,261,30465,2398,7292,1255,17949,2002,4655,1160,569,441,438600,8484,362166,7237,236364,5258,106239,4665,18874,2335,689,418,76434,4688,25916,2582,14169,1803,11502,1810,245,234,0,261,50518,3604,29865,2884,18692,2154,1961,722,0,261,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1456314,10842,106719,4531,34774,2681,13119,1358,11390,1644,8002,1509,2263,688,71945,3919,9200,1365,2547,699,5375,1072,1204,500,74,70,62745,3895,7227,1274,38526,3217,14560,2022,2432,743,1349595,11109,1112882,10965,656537,7744,357083,7710,92190,3772,7072,1149,236713,7069,83334,4387,37597,2510,40447,2932,4873,1019,417,261,153379,5525,61869,3252,81274,4472,9672,1503,564,350,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,136835,3589,8624,1448,2894,776,1232,542,696,360,912,471,54,93,5730,1336,668,351,184,188,454,328,30,50,0,259,5062,1271,559,329,3726,1183,777,410,0,259,128211,3791,107390,3672,66394,2873,33376,2911,6865,1235,755,446,20821,2212,8582,1405,3405,794,4623,1027,487,498,67,106,12239,1515,4797,1173,6766,1318,676,451,0,259,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,939600,8997,391102,8928,189517,6204,108871,4655,58107,3217,21265,2513,1274,605,201585,5744,29125,2200,17043,1683,10422,1543,1554,601,106,131,172460,5504,68793,3008,70370,3703,30600,2839,2697,769,548498,8588,398353,8358,247321,5969,130368,4853,20316,2067,348,248,150145,4608,34361,2288,25348,2019,8305,1499,708,386,0,275,115784,4443,75256,3066,37689,3098,2789,677,50,82,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
