GEO_ID,B19215_001E,B19215_001M,B19215_002E,B19215_002M,B19215_003E,B19215_003M,B19215_004E,B19215_004M,B19215_005E,B19215_005M,B19215_006E,B19215_006M,B19215_007E,B19215_007M,B19215_008E,B19215_008M,B19215_009E,B19215_009M,B19215_010E,B19215_010M,B19215_011E,B19215_011M,B19215_012E,B19215_012M,B19215_013E,B19215_013M,B19215_014E,B19215_014M,B19215_015E,B19215_015M,NAME,B19215_001MA,B19215_001EA,B19215_002EA,B19215_002MA,B19215_003EA,B19215_003MA,B19215_004EA,B19215_004MA,B19215_005MA,B19215_005EA,B19215_006MA,B19215_006EA,B19215_007EA,B19215_007MA,B19215_008EA,B19215_008MA,B19215_009EA,B19215_009MA,B19215_010EA,B19215_010MA,B19215_011MA,B19215_011EA,B19215_012MA,B19215_012EA,B19215_013EA,B19215_013MA,B19215_014EA,B19215_014MA,B19215_015EA,B19215_015MA,state
0400000US39,25775,357,31288,424,28256,708,30920,453,21203,688,48981,1768,49732,2076,40029,4319,21844,343,20416,343,26583,625,16363,294,42401,1866,43503,2330,34787,2866,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,22966,641,26716,920,24588,1057,25970,1202,20383,1208,38110,4080,37646,3836,43954,16565,20412,595,18760,570,22308,1119,15866,506,34658,2489,34820,2685,33305,5710,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,29000,848,32237,926,28101,1504,30196,1185,23364,1340,50623,2208,50901,2198,44356,12517,25248,828,22108,515,28016,1574,17252,654,46512,3285,46756,3536,44216,12690,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,25476,287,31937,338,28632,568,31925,427,20200,630,54956,1719,56226,1539,41795,2421,20989,334,19163,343,26652,534,15426,201,49902,2866,52572,2796,35144,6461,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,29511,1588,36601,3008,31992,1661,36329,3883,20742,1483,56707,4599,56934,4851,54534,35805,22872,1815,19951,1379,29692,2467,15577,1269,49331,3723,50051,4949,38625,12677,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,24297,827,29654,1364,26521,1137,29251,1604,17747,1088,46004,4835,45546,5140,49820,12178,20405,667,18611,630,23378,1191,14680,442,40983,2953,40523,3578,42351,22163,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,23464,1323,28912,2063,26321,1319,28253,1694,18540,3725,43269,6235,43717,6771,33750,7344,18990,1092,17634,1114,21314,1753,14369,1182,33917,10692,33438,13843,35295,8495,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,23874,623,29086,1097,26673,762,29178,1504,17626,1219,41791,2800,42731,2964,31970,3991,20286,581,18390,728,22908,961,14150,411,40927,2722,41418,2772,36090,4240,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,28976,443,33955,725,30780,414,32606,795,19991,900,49853,2023,50342,1929,36560,6888,24373,462,22143,359,29171,839,15500,340,45316,1961,45764,1980,38441,5221,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,30771,857,35703,1667,31439,989,32796,1994,22277,2143,52173,4235,52234,4555,49552,9049,25607,1488,22769,1507,30621,1889,17758,1028,40088,4828,40038,5425,65560,57204,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,28355,1855,35510,1854,29641,2212,31342,2118,21493,1989,60046,5252,59894,5912,64330,28413,23588,1557,19743,1494,24342,2362,15278,1122,46583,5540,46553,5977,46789,26581,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,35773,585,42424,1100,39194,1729,41861,894,23767,1799,59850,3199,61090,3694,44395,9588,30004,886,27106,887,36504,1027,17246,608,55318,2722,56063,2324,40929,8006,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,33602,729,40338,617,35642,697,37756,1374,25598,1339,59749,3665,60479,3049,45670,8880,28724,923,25195,673,31551,663,18416,655,52984,2307,53400,2613,50156,8175,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,19307,571,25045,1323,23306,1405,25424,1915,19780,1187,33486,5274,34291,5900,27196,6974,16339,738,15232,739,18207,1163,14194,483,31285,4240,30929,4189,36089,11997,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,28648,567,33551,838,30587,619,32383,798,20764,899,50278,1982,50803,1812,39383,2018,24158,506,21586,436,27989,915,16706,360,46969,2490,47902,2598,37013,5533,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,29849,1682,34565,3540,31410,1943,33668,3739,23954,2780,51058,16551,51085,16248,37375,154080,25648,2449,23432,2173,27741,1514,18597,2094,49226,9705,49006,9691,67750,85030,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,9836,329,11855,509,10478,574,12392,784,8327,379,24781,2936,26467,3264,20082,2627,8520,413,7761,418,10067,826,6841,240,22520,4847,26603,4943,18092,4277,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
