GEO_ID,B21001_001E,B21001_001M,B21001_002E,B21001_002M,B21001_003E,B21001_003M,B21001_004E,B21001_004M,B21001_005E,B21001_005M,B21001_006E,B21001_006M,B21001_007E,B21001_007M,B21001_008E,B21001_008M,B21001_009E,B21001_009M,B21001_010E,B21001_010M,B21001_011E,B21001_011M,B21001_012E,B21001_012M,B21001_013E,B21001_013M,B21001_014E,B21001_014M,B21001_015E,B21001_015M,B21001_016E,B21001_016M,B21001_017E,B21001_017M,B21001_018E,B21001_018M,B21001_019E,B21001_019M,B21001_020E,B21001_020M,B21001_021E,B21001_021M,B21001_022E,B21001_022M,B21001_023E,B21001_023M,B21001_024E,B21001_024M,B21001_025E,B21001_025M,B21001_026E,B21001_026M,B21001_027E,B21001_027M,B21001_028E,B21001_028M,B21001_029E,B21001_029M,B21001_030E,B21001_030M,B21001_031E,B21001_031M,B21001_032E,B21001_032M,B21001_033E,B21001_033M,NAME,B21001_001EA,B21001_001MA,B21001_002EA,B21001_002MA,B21001_003MA,B21001_003EA,B21001_004MA,B21001_004EA,B21001_005MA,B21001_005EA,B21001_006EA,B21001_006MA,B21001_007EA,B21001_007MA,B21001_008EA,B21001_008MA,B21001_009EA,B21001_009MA,B21001_010MA,B21001_010EA,B21001_011MA,B21001_011EA,B21001_012MA,B21001_012EA,B21001_013EA,B21001_013MA,B21001_014EA,B21001_014MA,B21001_015EA,B21001_015MA,B21001_016MA,B21001_016EA,B21001_017MA,B21001_017EA,B21001_018EA,B21001_018MA,B21001_019EA,B21001_019MA,B21001_020EA,B21001_020MA,B21001_021MA,B21001_021EA,B21001_022MA,B21001_022EA,B21001_023MA,B21001_023EA,B21001_024EA,B21001_024MA,B21001_025EA,B21001_025MA,B21001_026MA,B21001_026EA,B21001_027MA,B21001_027EA,B21001_028MA,B21001_028EA,B21001_029EA,B21001_029MA,B21001_030EA,B21001_030MA,B21001_031EA,B21001_031MA,B21001_032MA,B21001_032EA,B21001_033EA,B21001_033MA,state
0400000US39,8696516,2606,4169960,3498,1277293,3764,56949,3969,1220344,5525,1657992,3768,232127,6390,1425865,6848,607346,1544,251768,5333,355578,4934,345298,1422,168790,3950,176508,4106,282031,1222,198443,3665,83588,3555,4526556,3176,1264751,3069,10079,1373,1254672,3517,1705637,3170,25122,2463,1680515,3747,655418,1797,6593,1068,648825,1923,418973,1754,4360,901,414613,2062,481777,1460,7385,1263,474392,1898,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2668872,2539,1289976,2412,422007,2565,25019,2640,396988,3673,482760,2636,80801,3481,401959,4381,184744,1465,82464,2892,102280,3067,114462,1462,61748,2171,52714,2326,86003,1125,59579,1726,26424,1788,1378896,2436,407497,2485,6401,1365,401096,2605,495307,2394,10049,1460,485258,2586,200920,1820,3037,757,197883,1970,134250,1321,1527,499,132723,1343,140922,1402,2733,757,138189,1629,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2839640,1549,1392665,2203,437877,2185,22026,2333,415851,2918,534685,2237,81372,4035,453313,4354,213570,1405,89288,2709,124282,2875,112381,1006,65089,2258,47292,2464,94152,941,67875,1964,26277,1920,1446975,2003,415874,1961,3209,870,412665,2215,536871,2068,11142,1414,525729,2509,223898,1544,4493,924,219405,1828,127205,1540,1781,568,125424,1663,143127,1359,4455,850,138672,1641,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9625288,2320,4602191,2951,1334953,3212,57369,3564,1277584,4988,1820749,2819,217849,6835,1602900,7234,679116,1885,276026,5511,403090,5789,401829,1443,205785,4061,196044,4313,365544,1118,260115,3640,105429,3517,5023097,2042,1301312,2501,8706,1400,1292606,2670,1871568,2500,25742,2235,1845826,3238,734356,1563,6719,895,727637,1707,485513,1621,4908,794,480605,1841,630348,1373,10339,1136,620009,1832,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,827561,1137,391542,1404,121093,1025,4523,1330,116570,1731,154813,967,15498,2145,139315,2262,56193,575,21896,1527,34297,1429,30703,719,15183,1336,15520,1532,28740,604,19952,952,8788,1008,436019,1051,124381,1224,942,509,123439,1269,163824,1007,2118,734,161706,1128,59813,495,777,387,59036,593,36409,499,517,376,35892,632,51592,520,723,341,50869,592,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3252620,2193,1545839,2695,479595,3824,29678,2840,449917,4651,598316,3257,103287,4452,495029,5414,237661,1740,101001,3826,136660,3665,137891,1788,71582,2214,66309,2759,92376,1743,63419,1987,28957,2582,1706781,1949,485512,3042,7236,1546,478276,3439,635137,2733,13329,1659,621808,3213,262544,1114,3174,896,259370,1430,163607,1657,2763,902,160844,1768,159981,1658,2659,735,157322,1705,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,585507,1013,288688,1651,89499,1599,5194,1047,84305,1854,109463,1569,16474,1626,92989,2080,41797,535,18385,1333,23412,1308,25224,636,13264,1054,11960,953,22705,500,14439,927,8266,958,296819,1246,84050,1286,1433,606,82617,1413,107658,1214,2347,669,105311,1367,41401,710,602,249,40799,733,28013,544,463,292,27550,514,35697,592,934,402,34763,677,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4578718,3399,2196523,3892,693304,3577,31951,2988,661353,4549,855743,3187,131191,5720,724552,6908,331779,1831,129470,3764,202309,4041,187203,1353,86106,2867,101097,2812,128494,1292,87018,2667,41476,2548,2382195,2444,682769,2281,6303,1123,676466,2715,893836,2686,17913,1947,875923,3162,354194,1942,6282,1207,347912,2263,227213,1634,3431,767,223782,1730,224183,1408,2630,761,221553,1654,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16924145,5224,8318872,5344,2991122,7014,150239,7737,2840883,9403,3295528,6616,435246,9510,2860282,12280,1048385,3092,398607,6146,649778,6830,568379,3116,269416,5198,298963,5379,415458,2679,272035,4667,143423,4696,8605273,3776,2835985,4977,35635,2898,2800350,5585,3303246,4817,64439,4384,3238807,6687,1120437,2412,15839,1606,1104598,2843,674781,3004,8104,1143,666677,3298,670824,2924,10895,1450,659929,3538,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1753636,1277,870564,1604,367966,2243,11481,1640,356485,2550,304438,1832,35981,2479,268457,2885,98397,941,36968,1832,61429,2015,55471,645,27679,1552,27792,1606,44292,602,32759,1153,11533,1200,883072,1223,355913,1855,2386,825,353527,2150,300255,1516,3928,1027,296327,1673,102707,859,1574,421,101133,964,62080,804,568,306,61512,821,62117,584,1450,497,60667,670,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,489177,852,237694,984,68139,771,2613,706,65526,1032,94839,601,13300,1715,81539,1891,39236,403,15148,1318,24088,1345,20166,313,10485,737,9681,805,15314,204,10660,647,4654,616,251483,896,64609,804,428,317,64181,816,99846,804,1729,598,98117,884,39563,311,291,143,39272,343,22577,340,417,217,22160,401,24888,230,441,259,24447,342,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5732436,5415,2738743,5561,850568,5947,71492,4680,779076,6886,1114930,5070,224547,6651,890383,7224,402262,2093,171530,4758,230732,5038,219104,2300,113540,3850,105564,3902,151879,2038,107338,2278,44541,2281,2993693,3293,864401,3891,22338,2773,842063,4927,1181823,3945,44640,3483,1137183,4887,432438,2443,8346,1276,424092,2820,256347,2451,3793,769,252554,2680,258684,2139,4218,903,254466,2108,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4827071,3162,2366741,3099,745003,3670,47895,3920,697108,4656,952708,2841,168812,6366,783896,6490,348729,2013,158258,4134,190471,4221,179904,1401,104040,2848,75864,2792,140397,889,101016,2370,39381,2231,2460330,2389,727035,3196,9727,1713,717308,3624,956706,2530,23223,2319,933483,3468,360174,1484,7750,1298,352424,1837,199798,1601,3386,754,196412,1841,216617,1447,5189,992,211428,1781,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1426759,1302,689403,1557,197718,1853,11509,1813,186209,2407,260510,1820,40905,2204,219605,2570,113739,902,46174,2480,67565,2476,66709,836,35040,1788,31669,1686,50727,560,35110,1282,15617,1206,737356,1492,190908,1554,1942,630,188966,1735,267619,1562,4434,1043,263185,1795,117148,1062,721,363,116427,1136,77185,680,1029,467,76156,671,84496,827,1257,549,83239,977,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4237883,1861,2083154,2175,645835,2267,22963,2033,622872,3120,834761,2154,107531,3911,727230,4241,296969,1537,115609,3091,181360,3249,166688,666,86533,2268,80155,2264,138901,669,87560,2084,51341,2180,2154729,1822,608712,2114,5145,1193,603567,2491,827508,2250,12879,1617,814629,2449,302225,1217,3473,807,298752,1381,189470,996,2132,502,187338,1059,226814,836,4026,749,222788,1037,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,390268,1495,194952,1595,60570,1201,3800,1037,56770,1464,74839,1404,13298,1582,61541,2173,31868,623,15395,1198,16473,1207,16177,431,9697,929,6480,825,11498,320,7868,668,3630,650,195316,1005,57070,1264,566,377,56504,1365,74172,1053,2602,919,71570,1326,30119,676,499,258,29620,740,16453,415,374,249,16079,510,17502,547,164,180,17338,559,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2907774,528,1364174,517,473177,1174,9105,1495,464072,2078,478796,1137,24620,2157,454176,2413,194392,48,29331,1841,165061,1838,128855,724,30587,1954,98268,1959,88954,725,27318,1509,61636,1603,1543600,89,484784,886,834,411,483950,1074,541517,880,1729,654,539788,1058,231222,14,858,359,230364,358,156344,0,363,217,155981,219,129733,0,729,314,129004,313,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,*****,null,null,null,null,72
