GEO_ID,B23006_001E,B23006_001M,B23006_002E,B23006_002M,B23006_003E,B23006_003M,B23006_004E,B23006_004M,B23006_005E,B23006_005M,B23006_006E,B23006_006M,B23006_007E,B23006_007M,B23006_008E,B23006_008M,B23006_009E,B23006_009M,B23006_010E,B23006_010M,B23006_011E,B23006_011M,B23006_012E,B23006_012M,B23006_013E,B23006_013M,B23006_014E,B23006_014M,B23006_015E,B23006_015M,B23006_016E,B23006_016M,B23006_017E,B23006_017M,B23006_018E,B23006_018M,B23006_019E,B23006_019M,B23006_020E,B23006_020M,B23006_021E,B23006_021M,B23006_022E,B23006_022M,B23006_023E,B23006_023M,B23006_024E,B23006_024M,B23006_025E,B23006_025M,B23006_026E,B23006_026M,B23006_027E,B23006_027M,B23006_028E,B23006_028M,B23006_029E,B23006_029M,NAME,B23006_001MA,B23006_001EA,B23006_002EA,B23006_002MA,B23006_003EA,B23006_003MA,B23006_004MA,B23006_004EA,B23006_005MA,B23006_005EA,B23006_006MA,B23006_006EA,B23006_007EA,B23006_007MA,B23006_008EA,B23006_008MA,B23006_009MA,B23006_009EA,B23006_010MA,B23006_010EA,B23006_011MA,B23006_011EA,B23006_012MA,B23006_012EA,B23006_013EA,B23006_013MA,B23006_014EA,B23006_014MA,B23006_015MA,B23006_015EA,B23006_016MA,B23006_016EA,B23006_017MA,B23006_017EA,B23006_018EA,B23006_018MA,B23006_019EA,B23006_019MA,B23006_020MA,B23006_020EA,B23006_021MA,B23006_021EA,B23006_022MA,B23006_022EA,B23006_023EA,B23006_023MA,B23006_024EA,B23006_024MA,B23006_025EA,B23006_025MA,B23006_026MA,B23006_026EA,B23006_027MA,B23006_027EA,B23006_028EA,B23006_028MA,B23006_029EA,B23006_029MA,state
0400000US45,2291889,5103,348910,10588,197243,7539,74,91,197169,7553,175351,7065,21818,2526,151667,6677,756464,12880,562361,12381,2564,654,559797,12387,520367,12106,39430,3967,194103,6497,639529,10158,514575,9202,7104,1150,507471,9248,485433,8749,22038,2366,124954,5349,546986,9296,454938,8556,3739,901,451199,8443,440775,8139,10424,1583,92048,4115,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,393598,1830,30545,2917,19985,2397,0,216,19985,2397,17511,2227,2474,833,10560,1151,129592,4202,105942,3911,51,77,105891,3928,101707,3719,4184,845,23650,1867,124467,4108,107386,3899,942,572,106444,3937,103786,3954,2658,583,17081,1868,108994,4412,96346,4026,351,219,95995,4011,94864,4063,1131,417,12648,1585,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3270733,4701,489099,11603,259381,9010,160,192,259221,9025,229060,8581,30161,2994,229718,6820,1140478,14447,833132,11974,1868,748,831264,12098,772252,11525,59012,4231,307346,8814,875469,14745,701234,13262,5158,1126,696076,13379,663586,13505,32490,2937,174235,6980,765687,13121,652339,12255,3472,932,648867,12234,632660,12441,16207,2192,113348,4915,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12222252,10212,2374757,26715,1523706,21983,538,443,1523168,22050,1393341,20539,129827,7734,851051,14350,3288243,26910,2442860,24997,7173,1396,2435687,25166,2271307,24979,164380,7288,845383,13128,3396861,27432,2726474,26009,25195,2725,2701279,26497,2574554,25997,126725,6383,670387,12811,3162391,23478,2683862,23430,16367,1867,2667495,23583,2596925,23317,70570,4971,478529,10279,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1213601,2587,111090,6523,78375,5516,0,255,78375,5516,73928,5472,4447,1210,32715,2851,299428,7865,232676,7163,408,303,232268,7154,223746,7058,8522,1471,66752,3488,448432,7348,349506,8964,1724,455,347782,8998,337036,8964,10746,1574,98926,4227,354651,7426,294494,6793,991,354,293503,6783,287363,6808,6140,1154,60157,3202,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,343985,962,24432,2051,13697,1484,0,205,13697,1484,12250,1376,1447,533,10735,1355,109529,3952,89682,3589,52,88,89630,3584,85439,3384,4191,802,19847,1606,91344,3847,77662,3544,314,227,77348,3545,74984,3434,2364,615,13682,1699,118680,4240,102197,4027,230,161,101967,4027,99602,3992,2365,587,16483,1725,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4182979,7251,475614,11848,289668,9638,270,210,289398,9615,267811,9196,21587,2430,185946,6271,1116439,15424,864571,14134,12427,1666,852144,14200,816029,13642,36115,3600,251868,7857,1123672,16433,910602,14904,23082,1948,887520,14873,854872,14252,32648,3316,213070,6508,1467254,17142,1262831,16057,32951,2745,1229880,16138,1207420,15894,22460,2432,204423,6652,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3516866,4361,340990,8931,220216,7957,360,314,219856,7997,197352,7917,22504,2983,120774,5811,849491,14001,633741,10455,5211,1158,628530,10417,588100,9555,40430,3620,215750,8353,1202429,15016,942980,13463,13713,1612,929267,13480,884825,12750,44442,3880,259449,7465,1123956,14104,942477,14511,7411,1511,935066,14318,906031,13578,29035,2696,181479,5898,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,983816,2650,140166,6472,59892,4288,0,261,59892,4288,52577,3738,7315,1408,80274,4722,427909,7337,284938,6466,297,267,284641,6439,268332,6779,16309,2267,142971,4659,236726,6695,178336,5825,412,288,177924,5827,168663,5745,9261,1763,58390,4068,179015,6445,150189,5286,526,296,149663,5259,146012,5226,3651,1025,28826,2465,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2960758,3593,251945,7653,161320,5701,0,211,161320,5701,146875,5249,14445,1822,90625,4394,976062,13715,786273,11713,215,171,786058,11725,743714,11718,42344,3072,189789,6103,920089,12209,785384,12137,1653,512,783731,12100,751358,11891,32373,2701,134705,4405,812662,10699,710708,10123,1005,340,709703,10136,695228,10322,14475,1507,101954,4081,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,277768,1816,20631,2355,14174,1977,0,259,14174,1977,13081,1961,1093,519,6457,1326,88379,4393,67703,3773,184,291,67519,3742,65295,3830,2224,649,20676,2418,104265,4175,86982,3998,1075,610,85907,3932,83518,3819,2389,812,17283,1896,64493,3717,56899,3605,583,365,56316,3546,55402,3497,914,456,7594,1235,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1997261,1362,529316,12417,186647,6993,0,275,186647,6993,139595,6351,47052,3493,342669,10401,538500,8967,310499,7930,326,252,310173,7939,262242,7406,47931,4139,228001,6541,463723,9564,320852,8596,382,236,320470,8564,283803,8065,36667,2682,142871,4958,465722,11927,376384,10681,562,338,375822,10651,356323,10587,19499,1856,89338,3961,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
