GEO_ID,B20005_001E,B20005_001M,B20005_002E,B20005_002M,B20005_003E,B20005_003M,B20005_004E,B20005_004M,B20005_005E,B20005_005M,B20005_006E,B20005_006M,B20005_007E,B20005_007M,B20005_008E,B20005_008M,B20005_009E,B20005_009M,B20005_010E,B20005_010M,B20005_011E,B20005_011M,B20005_012E,B20005_012M,B20005_013E,B20005_013M,B20005_014E,B20005_014M,B20005_015E,B20005_015M,B20005_016E,B20005_016M,B20005_017E,B20005_017M,B20005_018E,B20005_018M,B20005_019E,B20005_019M,B20005_020E,B20005_020M,B20005_021E,B20005_021M,B20005_022E,B20005_022M,B20005_023E,B20005_023M,B20005_024E,B20005_024M,B20005_025E,B20005_025M,B20005_026E,B20005_026M,B20005_027E,B20005_027M,B20005_028E,B20005_028M,B20005_029E,B20005_029M,B20005_030E,B20005_030M,B20005_031E,B20005_031M,B20005_032E,B20005_032M,B20005_033E,B20005_033M,B20005_034E,B20005_034M,B20005_035E,B20005_035M,B20005_036E,B20005_036M,B20005_037E,B20005_037M,B20005_038E,B20005_038M,B20005_039E,B20005_039M,B20005_040E,B20005_040M,B20005_041E,B20005_041M,B20005_042E,B20005_042M,B20005_043E,B20005_043M,B20005_044E,B20005_044M,B20005_045E,B20005_045M,B20005_046E,B20005_046M,B20005_047E,B20005_047M,B20005_048E,B20005_048M,B20005_049E,B20005_049M,B20005_050E,B20005_050M,B20005_051E,B20005_051M,B20005_052E,B20005_052M,B20005_053E,B20005_053M,B20005_054E,B20005_054M,B20005_055E,B20005_055M,B20005_056E,B20005_056M,B20005_057E,B20005_057M,B20005_058E,B20005_058M,B20005_059E,B20005_059M,B20005_060E,B20005_060M,B20005_061E,B20005_061M,B20005_062E,B20005_062M,B20005_063E,B20005_063M,B20005_064E,B20005_064M,B20005_065E,B20005_065M,B20005_066E,B20005_066M,B20005_067E,B20005_067M,B20005_068E,B20005_068M,B20005_069E,B20005_069M,B20005_070E,B20005_070M,B20005_071E,B20005_071M,B20005_072E,B20005_072M,B20005_073E,B20005_073M,B20005_074E,B20005_074M,B20005_075E,B20005_075M,B20005_076E,B20005_076M,B20005_077E,B20005_077M,B20005_078E,B20005_078M,B20005_079E,B20005_079M,B20005_080E,B20005_080M,B20005_081E,B20005_081M,B20005_082E,B20005_082M,B20005_083E,B20005_083M,B20005_084E,B20005_084M,B20005_085E,B20005_085M,B20005_086E,B20005_086M,B20005_087E,B20005_087M,B20005_088E,B20005_088M,B20005_089E,B20005_089M,B20005_090E,B20005_090M,B20005_091E,B20005_091M,B20005_092E,B20005_092M,B20005_093E,B20005_093M,B20005_094E,B20005_094M,B20005_095E,B20005_095M,NAME,B20005_001MA,B20005_001EA,B20005_002EA,B20005_002MA,B20005_003EA,B20005_003MA,B20005_004MA,B20005_004EA,B20005_005MA,B20005_005EA,B20005_006MA,B20005_006EA,B20005_007EA,B20005_007MA,B20005_008EA,B20005_008MA,B20005_009EA,B20005_009MA,B20005_010MA,B20005_010EA,B20005_011EA,B20005_011MA,B20005_012MA,B20005_012EA,B20005_013EA,B20005_013MA,B20005_014EA,B20005_014MA,B20005_015MA,B20005_015EA,B20005_016MA,B20005_016EA,B20005_017MA,B20005_017EA,B20005_018EA,B20005_018MA,B20005_019EA,B20005_019MA,B20005_020EA,B20005_020MA,B20005_021MA,B20005_021EA,B20005_022MA,B20005_022EA,B20005_023MA,B20005_023EA,B20005_024EA,B20005_024MA,B20005_025EA,B20005_025MA,B20005_026EA,B20005_026MA,B20005_027MA,B20005_027EA,B20005_028MA,B20005_028EA,B20005_029EA,B20005_029MA,B20005_030EA,B20005_030MA,B20005_031EA,B20005_031MA,B20005_032MA,B20005_032EA,B20005_033MA,B20005_033EA,B20005_034MA,B20005_034EA,B20005_035EA,B20005_035MA,B20005_036EA,B20005_036MA,B20005_037EA,B20005_037MA,B20005_038MA,B20005_038EA,B20005_039MA,B20005_039EA,B20005_040EA,B20005_040MA,B20005_041EA,B20005_041MA,B20005_042EA,B20005_042MA,B20005_043MA,B20005_043EA,B20005_044MA,B20005_044EA,B20005_045MA,B20005_045EA,B20005_046EA,B20005_046MA,B20005_047EA,B20005_047MA,B20005_048MA,B20005_048EA,B20005_049MA,B20005_049EA,B20005_050MA,B20005_050EA,B20005_051EA,B20005_051MA,B20005_052EA,B20005_052MA,B20005_053EA,B20005_053MA,B20005_054MA,B20005_054EA,B20005_055EA,B20005_055MA,B20005_056MA,B20005_056EA,B20005_057EA,B20005_057MA,B20005_058EA,B20005_058MA,B20005_059MA,B20005_059EA,B20005_060MA,B20005_060EA,B20005_061MA,B20005_061EA,B20005_062EA,B20005_062MA,B20005_063EA,B20005_063MA,B20005_064EA,B20005_064MA,B20005_065MA,B20005_065EA,B20005_066EA,B20005_066MA,B20005_067MA,B20005_067EA,B20005_068EA,B20005_068MA,B20005_069EA,B20005_069MA,B20005_070MA,B20005_070EA,B20005_071MA,B20005_071EA,B20005_072MA,B20005_072EA,B20005_073EA,B20005_073MA,B20005_074EA,B20005_074MA,B20005_075EA,B20005_075MA,B20005_076MA,B20005_076EA,B20005_077MA,B20005_077EA,B20005_078MA,B20005_078EA,B20005_079EA,B20005_079MA,B20005_080EA,B20005_080MA,B20005_081EA,B20005_081MA,B20005_082MA,B20005_082EA,B20005_083MA,B20005_083EA,B20005_084EA,B20005_084MA,B20005_085EA,B20005_085MA,B20005_086EA,B20005_086MA,B20005_087MA,B20005_087EA,B20005_088MA,B20005_088EA,B20005_089MA,B20005_089EA,B20005_090EA,B20005_090MA,B20005_091EA,B20005_091MA,B20005_092EA,B20005_092MA,B20005_093MA,B20005_093EA,B20005_094MA,B20005_094EA,B20005_095EA,B20005_095MA,state
0400000US13,7187358,5814,3499868,5434,1812710,15036,540,385,1812170,15012,5707,1038,3302,905,14188,2512,12684,2124,50352,4638,33537,3693,73902,5521,56649,4983,101990,6245,65758,5193,155316,6622,167586,8126,137012,7289,142999,6938,95751,5557,123190,6706,140234,6679,94278,5518,143328,4994,194407,6366,1687158,15719,801327,11672,885831,14908,154963,6240,97305,5394,79418,5390,59073,4108,78907,5598,34559,3449,47429,4425,26441,3078,45602,4374,20190,2435,44540,3596,35357,3881,25812,2626,21605,2355,15568,2092,20822,2609,18288,1980,13769,1859,16318,2028,29865,2644,3687490,4933,1246641,14422,253,244,1246388,14374,2508,747,4248,816,16004,2394,15200,2049,55095,4137,43889,3733,79974,4967,52712,4136,88441,6070,63320,4268,140194,6108,136614,5430,101636,5437,94587,5117,66603,4056,62082,4926,73456,4336,46784,4376,57382,3015,45659,3114,2440849,14338,1336275,14216,1104574,15775,203405,6801,130439,6054,116587,6548,82872,4653,109273,5488,52368,3987,62316,3867,33330,3381,45627,3465,23951,2396,47592,3727,38921,3094,31738,3062,31040,2696,20678,2287,20813,2021,23350,2549,12254,1824,10804,1717,7216,1219,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1023610,1945,506928,1466,256179,5511,75,123,256104,5515,696,401,648,401,1563,695,2235,867,4304,1094,3224,996,8080,1527,6971,1646,14236,1876,10505,1754,21071,2361,22350,2319,18165,2056,24365,2642,13340,1693,15968,2073,24227,2848,15267,1997,26229,2556,22660,2268,250749,5669,124333,4112,126416,5262,16437,2234,11005,1874,9271,1542,7708,1563,9100,1194,4659,934,6539,1066,4772,1070,7131,1136,3189,829,9482,1692,6304,1211,5015,910,4650,878,3659,875,3590,824,4002,843,2014,730,3729,875,4160,764,516682,1505,189655,4664,66,78,189589,4659,441,292,334,260,372,241,1501,709,6566,1378,5333,1287,7088,1570,6391,1327,13974,2051,10417,1579,25860,2326,20166,2225,19250,2356,17047,2147,9433,1711,9788,1650,12223,1830,7660,1241,8661,1349,7084,1202,327027,4795,184568,4519,142459,5472,22269,2097,16580,1941,16871,2009,9348,1624,11229,1541,5348,1140,7519,1077,4752,1108,6713,1133,5480,1194,6797,1236,6990,1242,4328,908,4572,950,2943,695,3138,713,3368,989,1293,488,1997,625,924,437,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1115916,2107,557445,2258,267085,5113,110,165,266975,5109,1245,457,921,483,2922,845,1888,714,6710,1190,3928,975,10334,1521,8084,1358,14152,2113,11828,1881,27737,2305,28641,2380,20298,2466,24979,2518,17406,2123,17935,2258,20977,2207,12053,1347,17495,1869,17442,2024,290360,5514,113864,3442,176496,5732,29415,2287,18668,1875,16687,2061,11307,1490,14730,2046,6549,1079,8252,1228,6259,1214,8307,1492,5325,1196,11283,1640,7849,1401,5548,1013,6093,1208,3486,775,3843,848,3738,870,2915,746,2647,668,3595,710,558471,1788,161201,4351,0,253,161201,4351,1046,474,921,426,1980,619,3032,892,8716,1448,6661,1440,10339,1946,9910,1397,12283,1558,10720,1781,21208,2249,18834,2153,9559,1278,12749,1950,6943,1355,6457,1044,8025,1238,3763,1013,4626,957,3429,831,397270,4444,191638,4752,205632,5001,43298,2681,26632,2683,24694,2581,16950,1520,19962,1998,9607,1494,11592,1778,6333,1444,7779,1208,4173,904,9180,1391,7819,1647,4000,819,3291,715,2816,713,2596,713,2254,670,842,406,684,338,1130,560,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9982258,5848,4860034,4778,2409708,15900,385,307,2409323,15877,5935,935,4085,803,11167,1692,13355,2050,46910,4413,40226,3522,81445,4822,60113,5000,102118,4824,69257,4042,171289,7574,194572,7096,164326,6440,185425,6844,136090,4944,171684,6612,226192,8200,173238,6139,238718,7281,313178,6851,2450326,16122,1136838,12600,1313488,15618,230526,7681,139126,5504,122963,6254,82668,4515,103169,5300,43966,3282,66505,4116,35313,3034,52528,3707,27382,2914,55703,3753,57026,4027,42645,3738,45027,3054,30928,2288,34200,2743,40223,2882,27621,2601,33764,2768,42205,2910,5122224,4396,1652520,17271,353,238,1652167,17285,2315,647,3777,896,16729,2134,16705,2201,54113,4197,46637,3503,79497,5087,64626,4170,110849,5357,72233,4261,175210,7043,180092,6988,140428,6104,131608,4928,94581,4404,100563,4626,118751,5588,71978,4169,94414,4469,77061,4041,3469704,17605,1827949,14396,1641755,18070,297869,7474,191906,6932,175305,7567,122549,5197,161434,5431,71729,3987,88535,4247,51117,3721,72496,4345,36342,2707,70763,3995,60620,3680,44639,3001,44503,3514,28388,2445,30069,2627,35748,2606,19990,2057,20317,2217,17436,2177,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4918223,4087,2393078,3826,1182460,11487,65,78,1182395,11472,3116,849,2981,934,7145,1277,6143,1318,21429,2150,16693,2209,30630,2978,28613,2850,51965,3140,37980,2499,95273,4689,131602,5292,98968,4656,103484,4260,80103,4144,93085,4665,112134,4942,75309,3687,95967,3967,89775,4185,1210618,11809,537121,7225,673497,11104,121437,5113,81442,4376,65418,4391,41599,3213,57448,3442,25510,2554,36612,3081,18935,2204,29747,2478,14524,1801,30155,2479,28194,2128,18795,1993,21798,2147,13551,1796,14038,1665,17526,1762,11018,1434,11510,1499,14240,1594,2525145,4245,805167,9716,187,160,804980,9715,2291,669,2425,756,8734,1613,8632,1271,27389,2759,23123,2390,44797,3599,39930,3005,69034,4250,50170,3537,109950,4584,105927,5338,71977,3586,55764,3192,36774,2753,38908,2506,45444,3276,22697,2035,25492,2262,15522,2028,1719978,10321,883328,10904,836650,11198,165486,6521,111407,5377,97190,3821,60921,3453,83878,3949,41152,3478,47817,3265,23848,2489,32629,2471,18888,2048,32896,2777,30390,2465,21094,1972,16446,1705,11515,1688,12772,1615,14141,1512,6247,1067,4295,949,3638,907,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2352098,2676,1148283,2530,585526,4960,75,89,585451,4967,3294,642,1351,510,5678,934,3924,796,11254,1610,9049,1609,15433,1743,13615,1597,28118,2300,22074,2268,59885,2843,65969,3229,54791,2987,56414,2664,37126,2607,42304,2386,48056,2756,28617,2178,36998,2542,41501,2837,562757,5544,221491,4591,341266,5936,68898,3694,46188,2961,35284,2906,22281,1731,28209,2632,11480,1673,16448,1706,8809,1199,15016,1547,7342,1212,16316,1717,14348,1413,9629,1296,8406,1262,6485,1049,5421,715,5765,950,3698,810,4335,850,6908,897,1203815,2285,417214,5855,103,105,417111,5862,1083,413,2096,638,5542,1086,4947,921,16108,1910,13114,1797,24451,2184,20675,1944,37196,2484,27378,2033,57647,3141,50434,2772,37798,2039,33068,2579,20757,1679,18876,1848,19023,1795,9489,1195,10224,1088,7205,1105,786601,6059,370902,5790,415699,6347,84553,3826,57950,3017,46843,2542,35464,2542,42285,2345,18825,1788,22529,2287,11979,1176,16185,1591,8906,1328,15849,1846,15039,1477,10227,1189,10174,1318,5442,932,4568,965,4043,829,1598,547,1646,543,1594,456,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2149295,2795,1056284,2627,562213,7346,0,237,562213,7346,3473,705,1231,475,4787,1056,3515,826,14343,1850,11433,1762,19497,2167,14964,2091,28206,2830,21760,2312,49228,3369,57215,3438,43042,3475,49174,3690,33256,2440,38654,3250,45589,2998,33906,2363,41606,2935,47334,2831,494071,6993,203750,4102,290321,6840,54632,3287,39372,2766,31743,2844,19334,2215,24204,2204,9480,1269,14736,2022,8367,1306,10908,1462,6004,1132,14253,2030,11195,1585,8067,1355,7504,1198,4717,893,5934,1065,5544,982,3283,710,5429,891,5615,1007,1093011,2465,373200,7111,262,242,372938,7086,2287,728,1597,576,4998,1128,5823,1124,17016,1794,12056,1594,20485,1667,18544,2103,28238,2409,22007,2315,47290,3156,43017,3166,32629,2702,26338,2210,18569,1824,18097,1947,20270,1891,12218,1754,13119,1679,8340,1019,719811,6782,345422,6139,374389,6994,77898,3677,50593,3169,44283,2764,29837,2715,38131,2828,14182,1768,20023,2093,10191,1325,13577,1457,7482,1188,17077,1891,13837,1499,8670,1294,9433,1409,4836,790,4675,1046,3697,828,2633,695,1963,550,1371,528,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3322176,3831,1606648,3782,732060,9594,158,213,731902,9608,2733,684,1528,517,5787,1061,7069,1417,19872,2494,15512,2126,25815,2332,19735,2460,42849,3716,25593,2741,65102,4006,73528,4425,64232,3879,64066,3941,44650,2688,49554,3263,58839,3484,39855,2987,53451,3267,52132,2759,874588,10314,446905,7418,427683,8113,83620,5267,46297,3648,42378,4046,28262,2692,37298,2994,15715,2255,22312,2498,14269,1917,19402,1892,9678,1323,21394,2564,18044,2179,13082,1971,10371,1429,7312,1271,7135,1263,7897,1241,5050,1109,8374,1384,9793,1673,1715528,3489,522978,9918,54,63,522924,9921,1229,559,2179,570,5519,1142,9576,1622,27524,2975,17934,2144,31149,2517,26803,2600,45267,3386,34494,2710,66834,4399,59985,3609,42033,3371,38466,2488,25997,2313,21357,2236,26883,2734,14531,1925,15009,2014,10155,1753,1192550,9714,692209,7964,500341,9982,107305,4673,65439,4002,57446,3138,40512,2971,51753,3477,22693,1958,26250,2306,15473,1832,15091,1823,11377,1423,19089,1993,16736,2004,11074,1603,10214,1200,9148,1567,6536,1115,6324,1116,3150,678,2972,832,1759,604,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3324620,4272,1590723,3578,681064,8280,0,267,681064,8280,2811,639,2024,710,7084,1422,7630,1482,20282,2678,15223,2214,26262,2667,24140,2962,33598,3208,23326,2334,51470,3293,65567,3991,47728,3965,58295,4580,39719,3124,44945,3462,56394,3822,42994,3001,54963,3257,56609,3642,909659,8729,453831,7153,455828,8358,79703,3760,43355,3331,43998,3625,27006,2881,36526,3516,15780,1830,20467,2345,12489,2141,18100,2157,8734,1582,25027,2343,23472,2512,15230,2009,17506,2130,10793,1500,11773,1981,12407,1704,9223,1515,11582,1673,12657,1573,1733897,3295,489106,8722,158,156,488948,8678,620,376,1822,901,9816,1599,14133,1954,36176,2857,25403,2335,38379,3385,28505,2502,36465,2971,27680,3086,52950,3506,53300,3800,34252,2389,29758,2673,23038,2610,19245,2184,21787,2214,12372,1726,12758,1696,10489,1531,1244791,8783,684393,11086,560398,11437,119256,5160,70549,3877,67124,4332,45654,3499,54132,3568,23711,2329,28247,2653,15880,2138,20027,2111,12437,1636,21767,2417,21453,2154,17034,1779,13173,1851,7299,1198,7637,1359,5730,1339,3542,1134,3267,817,2479,846,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1077592,2093,520699,1572,249367,4931,144,166,249223,4897,972,376,554,325,1296,764,1355,554,3453,816,3193,761,8428,1375,7125,1454,12127,1513,12142,1335,23410,2183,27849,2225,21930,1945,22771,2188,16899,2001,21476,2041,19433,1660,12559,1519,15510,1561,16741,1835,271332,5023,122591,3372,148741,4549,27164,2252,17837,1753,15066,1617,8776,1284,12918,1688,5470,1135,9179,1369,4100,814,7280,1249,3002,799,6405,895,6669,1008,4179,918,4303,883,2614,697,3747,1029,2864,774,1363,515,1887,544,3918,922,556893,1557,172631,5010,15,25,172616,5011,526,290,426,227,1819,716,1531,615,5150,1036,5951,1282,9771,1474,7672,1220,15727,1669,10928,1646,24937,2157,21369,2111,15419,1966,12253,1561,7725,1292,9529,1444,8505,1474,5039,818,5376,818,2963,608,384262,4897,193137,4035,191125,4764,36552,2435,24283,2105,21718,1813,15878,2087,19529,2059,8632,1160,11852,1444,6190,1215,8091,1067,3705,833,8103,1330,6707,1239,4399,794,4766,874,2689,574,2970,743,1801,520,1167,421,1319,534,774,260,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4419589,3757,2104727,3235,1122792,10474,77,116,1122715,10479,2552,733,1763,676,4120,1122,3306,805,13661,2044,8437,1638,25199,2524,18435,2476,34179,3186,27932,2710,70475,4509,86591,4413,77009,5042,84585,5456,70829,4516,85603,4729,98258,4859,88452,4595,135337,4509,185992,5341,981935,10756,448616,7599,533319,9986,85820,4612,56244,3612,44867,3115,29662,2938,39414,3455,18644,2467,24707,2827,15475,1917,25446,2272,11129,1607,26325,2695,21607,2696,17051,2151,19585,2116,11000,1731,16524,1617,16426,1904,13538,1658,18218,1959,21637,2147,2314862,2618,876976,11127,0,277,876976,11127,980,507,1504,545,5564,1159,5321,1137,15171,2077,13280,1866,28720,2713,25265,2817,40086,3812,30992,3011,78762,4576,83226,4136,71533,4317,77323,4101,58202,4255,60121,4255,72625,4267,57976,4055,83509,4468,66816,3508,1437886,11220,711607,9140,726279,10590,120005,4898,76793,4503,65560,4509,45967,3509,58648,4198,27170,2421,39250,2933,19742,2217,34311,2893,17712,1963,38049,2632,32602,3053,25222,2467,24282,2215,17337,2178,19064,2152,23612,2067,15544,1796,16269,1940,9140,1190,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
