GEO_ID,B18041_001E,B18041_001M,B18041_002E,B18041_002M,B18041_003E,B18041_003M,B18041_004E,B18041_004M,B18041_005E,B18041_005M,B18041_006E,B18041_006M,B18041_007E,B18041_007M,NAME,B18041_001MA,B18041_001EA,B18041_002MA,B18041_002EA,B18041_003EA,B18041_003MA,B18041_004MA,B18041_004EA,B18041_005MA,B18041_005EA,B18041_006MA,B18041_006EA,B18041_007MA,B18041_007EA,state
0400000US28,22221,260,17786,1780,20821,2645,15187,2055,22382,276,27899,773,17688,473,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,25399,207,19912,1197,22548,2068,14642,2413,25525,210,31145,251,20828,261,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,21408,377,18510,3183,21612,2803,15123,3333,21501,373,27843,1259,16453,631,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,25039,303,18365,3217,21786,2599,12793,3004,25178,278,30641,380,20361,326,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,30258,227,25651,2537,31684,5415,19897,4178,30299,223,34697,865,25688,370,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,31055,370,24858,3465,31191,2177,16470,2992,31184,377,39169,1204,24744,658,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,35559,275,28433,3000,34100,4227,19773,2497,35644,277,42455,459,28713,539,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,22274,396,18816,3015,20627,3322,16538,2615,22395,457,27597,1108,18248,760,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,30539,133,23768,1490,26895,1221,19455,1853,30627,133,35800,238,25860,171,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,25319,169,19600,1240,22966,1461,15152,1680,25453,168,30354,221,21089,192,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,23521,593,22577,3461,25000,4354,16220,7800,23560,609,30683,543,17672,891,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,26462,156,22359,1498,27015,1456,16539,1650,26539,157,32542,355,21117,175,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,22773,368,20019,2008,26592,2439,13605,1686,22878,384,28428,929,18204,442,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,25509,314,19906,1867,24769,3192,15594,2459,25631,310,31158,371,20921,287,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,27283,133,21090,955,24560,2116,16184,1598,27404,134,34113,342,21877,153,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,28144,1031,22050,2246,24751,3980,18526,4534,28458,1044,34693,1380,23111,866,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,24679,273,21138,1097,24390,2350,16682,2222,24803,289,30137,298,20414,273,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,23679,548,17971,3244,21802,2221,10817,3061,23913,564,27747,840,20142,505,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,25102,203,20374,1752,24972,2039,15336,1630,25189,209,30521,239,20637,234,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25097,137,20891,793,24984,1269,13802,991,25197,133,30261,161,20376,148,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,23615,418,22312,2128,28052,3542,14052,3181,23651,409,31521,462,16267,402,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,25713,450,18689,4659,25595,6245,13774,2424,25905,466,30627,641,21617,558,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,31025,213,26793,1443,31892,1866,17375,2277,31082,213,37149,308,25354,303,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,29784,427,26195,1684,31895,1363,16012,1704,29897,390,36562,369,22869,362,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,22680,534,19335,2767,26043,4292,12404,1868,22803,571,29572,957,17267,538,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,27262,202,21758,1448,26938,2212,15282,2352,27356,205,34310,470,21750,218,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,25226,725,23933,3970,31242,4968,11739,11670,25269,731,33925,1793,18467,1078,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,14275,207,13647,821,14339,1389,12972,1163,14306,209,14408,255,14184,304,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
