GEO_ID,B19101H_001E,B19101H_001M,B19101H_002E,B19101H_002M,B19101H_003E,B19101H_003M,B19101H_004E,B19101H_004M,B19101H_005E,B19101H_005M,B19101H_006E,B19101H_006M,B19101H_007E,B19101H_007M,B19101H_008E,B19101H_008M,B19101H_009E,B19101H_009M,B19101H_010E,B19101H_010M,B19101H_011E,B19101H_011M,B19101H_012E,B19101H_012M,B19101H_013E,B19101H_013M,B19101H_014E,B19101H_014M,B19101H_015E,B19101H_015M,B19101H_016E,B19101H_016M,B19101H_017E,B19101H_017M,NAME,B19101H_001MA,B19101H_001EA,B19101H_002MA,B19101H_002EA,B19101H_003EA,B19101H_003MA,B19101H_004EA,B19101H_004MA,B19101H_005EA,B19101H_005MA,B19101H_006MA,B19101H_006EA,B19101H_007MA,B19101H_007EA,B19101H_008EA,B19101H_008MA,B19101H_009EA,B19101H_009MA,B19101H_010EA,B19101H_010MA,B19101H_011MA,B19101H_011EA,B19101H_012MA,B19101H_012EA,B19101H_013MA,B19101H_013EA,B19101H_014EA,B19101H_014MA,B19101H_015EA,B19101H_015MA,B19101H_016MA,B19101H_016EA,B19101H_017MA,B19101H_017EA,state
0400000US34,1425110,9235,24934,2395,18414,2779,25855,2596,34913,3312,35493,2426,40105,2907,41491,2883,49660,3743,45824,3136,105348,4781,153872,5616,242425,6229,187133,6438,125714,4774,141394,4515,152535,4533,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,225153,4220,6438,1380,7524,1570,6171,1179,10408,1483,8955,1420,10809,1518,11840,1690,11608,1453,10445,1530,21352,2275,27583,2270,37278,2569,21105,1914,13258,1977,11774,1442,8605,1339,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2911844,16801,86525,4798,74180,3902,84748,4546,95742,4742,109503,4882,121425,6146,114393,4239,121055,4374,117495,4893,243258,7162,339191,8797,454151,10288,317167,7628,192597,5835,196297,6158,244117,6642,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1653339,12535,55262,3716,45940,3469,62076,3963,74534,4841,81608,4435,84866,4636,84646,4156,84805,4035,83236,4538,171906,7030,216162,6192,253843,6226,147622,5219,72767,4188,67078,3236,66988,3697,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,155872,3544,3991,747,4456,897,5491,1027,6871,999,7948,1047,8556,1102,9724,1202,8411,1061,9596,1257,17113,1584,24618,1852,24801,1893,11323,1244,4781,781,3954,785,4238,857,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2514447,13796,98804,5613,72127,4651,88277,3932,110811,4731,112915,4633,136384,5367,129927,5442,142082,4741,127840,5639,249928,5774,341051,8131,397659,7803,216468,5959,114363,3683,93115,4169,82696,3543,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,705455,7338,34184,2444,28251,2628,33223,2707,38010,2710,37810,2941,44119,2827,37181,2612,41914,3388,38225,3007,71071,2926,90976,4176,93710,3902,49420,3187,25033,1884,20560,1968,21768,1972,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,784023,8342,30580,3232,23529,2512,26222,2530,34225,3169,36680,3110,41037,2777,39840,3000,42193,2818,44101,3014,81744,3989,101061,3474,118560,4876,68099,3984,36791,2851,29718,2375,29643,2518,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2704022,13534,79758,4532,67386,2893,91538,4228,117685,4323,127239,5580,140336,4482,137944,4565,140522,5000,135674,5715,274858,6486,350223,7407,424759,7486,254076,7231,133734,5764,117468,4289,110822,4876,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,215884,4357,4863,1175,5699,1352,6272,1182,7666,1463,7850,1559,7385,1376,7782,1080,9433,1568,9665,1441,19434,2413,27790,2226,39663,3123,25879,2180,15037,1926,11459,1350,10007,1423,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,770684,7061,25549,2923,21491,2397,29761,2534,32232,2522,37369,3001,38450,3040,42305,2672,42620,3093,39018,2561,78403,4091,106059,3999,123579,4762,63083,3968,34830,2992,27028,2104,28907,2311,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,186427,3565,5292,1042,5158,930,6943,1048,9166,1209,10379,1368,10361,1353,10653,1254,9710,1087,10899,1396,22786,1904,28166,1903,28641,1932,12427,1608,6695,1209,4149,820,5002,1009,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1286816,11869,65261,4534,53233,3327,57356,3423,67852,3572,70845,4266,71501,3531,67739,4264,72494,3894,67470,3749,125542,6222,162354,6802,173485,5609,95084,5072,46682,2994,44082,2811,45836,2890,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2991134,14657,89509,5172,70684,4620,90276,4303,108857,4615,121029,5431,128979,4919,123396,5328,139452,5468,124746,5350,255717,7248,363660,7610,482214,9429,329950,9203,185150,6532,181035,5219,196480,5436,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,528457,6730,14233,1998,11532,1686,17573,1941,21356,1980,23345,2162,26218,2661,28460,2604,28655,2174,30070,2370,55916,2679,79268,3145,85779,4004,45321,2478,23842,1814,20553,2062,16336,1564,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,157464,3828,5114,993,4635,946,6721,1222,6024,978,7444,984,8171,1168,7928,1015,9406,1220,8242,1175,17856,1938,20020,1556,24870,1646,14677,1421,7298,836,4978,919,4080,802,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1376232,8846,30822,2520,30778,2855,36927,2968,43602,2915,48294,3351,53462,3327,53808,2866,59064,3811,56198,3669,117016,4493,165178,5755,216784,6220,147140,5133,97817,4561,109876,4397,109466,4004,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1283365,10164,39498,3215,30271,2887,34377,3009,43277,3057,49266,3583,54574,3610,60261,3875,64465,3968,56722,3353,116626,3856,174088,6368,216591,6670,138412,5252,77646,3510,66380,3430,60911,3276,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,479678,7996,30878,2991,24932,2500,33301,2618,31333,2575,30871,2434,32117,2829,30867,2694,28151,2525,25810,2605,44978,2899,56839,3030,57849,3833,25908,2501,11865,1515,7508,1369,6471,1187,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1283183,9942,31120,2439,27631,2188,39180,2220,47633,3016,53528,2803,61365,2954,62728,2844,67123,3210,61871,2694,138713,5140,196007,5445,230713,4910,124577,3858,57234,3053,43795,2356,39965,2435,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,122904,3501,3478,1081,2735,769,5054,1117,6534,1221,6100,1414,6861,1383,6900,1099,5452,837,6759,1215,13299,1660,15352,1784,20400,1904,12494,1249,4991,886,4050,960,2445,622,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,12411,1432,2367,583,556,276,725,345,705,345,1044,494,1018,554,346,259,120,138,569,326,825,425,1413,525,956,454,855,457,69,111,490,369,353,300,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
