GEO_ID,C08513_001E,C08513_001M,C08513_002E,C08513_002M,C08513_003E,C08513_003M,C08513_004E,C08513_004M,C08513_005E,C08513_005M,C08513_006E,C08513_006M,C08513_007E,C08513_007M,C08513_008E,C08513_008M,C08513_009E,C08513_009M,C08513_010E,C08513_010M,C08513_011E,C08513_011M,C08513_012E,C08513_012M,C08513_013E,C08513_013M,C08513_014E,C08513_014M,C08513_015E,C08513_015M,C08513_016E,C08513_016M,C08513_017E,C08513_017M,C08513_018E,C08513_018M,C08513_019E,C08513_019M,C08513_020E,C08513_020M,C08513_021E,C08513_021M,C08513_022E,C08513_022M,C08513_023E,C08513_023M,C08513_024E,C08513_024M,C08513_025E,C08513_025M,C08513_026E,C08513_026M,C08513_027E,C08513_027M,C08513_028E,C08513_028M,C08513_029E,C08513_029M,C08513_030E,C08513_030M,NAME,C08513_001MA,C08513_001EA,C08513_002EA,C08513_002MA,C08513_003EA,C08513_003MA,C08513_004EA,C08513_004MA,C08513_005EA,C08513_005MA,C08513_006EA,C08513_006MA,C08513_007MA,C08513_007EA,C08513_008EA,C08513_008MA,C08513_009EA,C08513_009MA,C08513_010EA,C08513_010MA,C08513_011EA,C08513_011MA,C08513_012MA,C08513_012EA,C08513_013EA,C08513_013MA,C08513_014EA,C08513_014MA,C08513_015EA,C08513_015MA,C08513_016EA,C08513_016MA,C08513_017EA,C08513_017MA,C08513_018MA,C08513_018EA,C08513_019EA,C08513_019MA,C08513_020EA,C08513_020MA,C08513_021EA,C08513_021MA,C08513_022EA,C08513_022MA,C08513_023MA,C08513_023EA,C08513_024EA,C08513_024MA,C08513_025EA,C08513_025MA,C08513_026EA,C08513_026MA,C08513_027EA,C08513_027MA,C08513_028EA,C08513_028MA,C08513_029MA,C08513_029EA,C08513_030EA,C08513_030MA,state
0400000US44,491261,8825,403151,8486,88110,4965,49706,3864,38404,3771,401974,7768,337915,7448,64059,4301,39583,3754,24476,2360,41152,3240,28526,2544,12626,2099,4172,998,8454,2006,10680,1651,7363,1345,3317,1042,1522,552,1795,926,23807,2920,18090,2729,5717,1401,3250,1029,2467,1112,13648,1609,11257,1523,2391,776,1179,477,1212,551,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1912256,14500,1776049,15295,136207,6147,68817,4828,67390,4302,1546672,16496,1456951,16246,89721,5278,51392,3627,38329,3444,219547,8845,185956,7859,33591,3492,10165,2022,23426,2738,12066,2214,11333,2127,733,535,341,220,392,435,67477,4555,61410,4269,6067,1216,2312,789,3755,998,66494,3658,60399,3660,6095,1350,4607,1153,1488,644,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,399314,5017,376621,5355,22693,2018,13395,1735,9298,1604,309483,5957,294114,5776,15369,1932,8929,1443,6440,1463,39035,2730,35546,2525,3489,902,1815,601,1674,614,1581,720,1581,720,0,265,0,265,0,265,23103,2086,20412,2111,2691,610,1686,495,1005,366,26112,2003,24968,2061,1144,463,965,408,179,179,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2745278,18441,2581314,18840,163964,6812,82569,5671,81395,4380,2290878,20255,2175902,20549,114976,5200,66838,4826,48138,2912,281662,9540,245678,8504,35984,4087,10284,2017,25700,3734,19791,2385,17999,2257,1792,720,486,319,1306,608,66967,5073,58998,4391,7969,1862,2599,827,5370,1670,85980,4880,82737,4651,3243,1057,2362,899,881,433,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10489374,26788,6959225,28798,3530149,25050,2002661,28002,1527488,22677,8246333,34831,5681336,30846,2564997,26387,1569382,25774,995615,21097,1327269,24421,672724,15563,654545,18140,273332,11098,381213,14457,175644,7302,102784,5647,72860,5425,31153,3168,41707,4294,371688,12926,217132,8810,154556,8483,78915,5757,75641,5676,368440,11101,285249,8992,83191,5965,49879,3975,33312,3873,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1190619,11287,1011515,10988,179104,5869,96987,5365,82117,5270,896456,10644,772992,9345,123464,6025,72989,4905,50475,3943,154773,6808,120362,5403,34411,4268,11902,1975,22509,3981,31099,3464,22438,2809,8661,1818,3377,1023,5284,1684,53733,3855,45706,3380,8027,1618,4999,1305,3028,1004,54558,2916,50017,2883,4541,986,3720,848,821,466,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,317938,5028,302045,4970,15893,1785,11924,1408,3969,894,239176,5715,228071,5482,11105,1604,8256,1346,2849,778,34567,2906,32957,2656,1610,714,1141,531,469,403,2416,626,2050,584,366,294,328,286,38,65,24232,2587,22456,2489,1776,705,1295,564,481,396,17547,1731,16511,1627,1036,356,904,320,132,139,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3708749,20489,3208006,20143,500743,12088,278904,9620,221839,8707,2898524,22243,2561989,20985,336535,9233,210078,7545,126457,6169,418031,10077,321989,8594,96042,6345,34320,3317,61722,5618,110455,7058,84993,6125,25462,3072,10360,2338,15102,2713,132571,6508,111045,5954,21526,2837,10728,1935,10798,2024,149168,6429,127990,5746,21178,2789,13418,2564,7760,1190,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2983535,16338,2496118,16184,487417,10176,258430,9875,228987,8923,2173565,18829,1856838,16977,316727,9437,181573,7511,135154,7260,350954,12178,256362,10445,94592,7145,37260,4059,57332,6025,154111,7305,120415,6527,33696,3497,16689,2477,17007,2663,150873,6393,127930,5550,22943,3134,10992,1699,11951,2230,154032,5281,134573,4738,19459,2612,11916,2033,7543,1647,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,722416,9679,704130,9796,18286,1929,12214,1583,6072,1279,582731,9961,570676,9957,12055,1696,9283,1508,2772,847,83091,4815,79802,4820,3289,922,1332,546,1957,782,6065,1142,5839,1159,226,186,202,172,24,47,32404,3158,30474,3084,1930,787,991,467,939,607,18125,2323,17339,2378,786,397,406,276,380,276,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2769424,14626,2555547,13777,213877,7385,128268,6665,85609,4723,2209013,14497,2059995,13881,149018,5989,94454,5411,54564,4174,251119,8543,216020,7057,35099,3765,16599,2419,18500,2464,52421,3698,45307,3351,7114,1436,4387,1118,2727,1040,146527,5318,131039,5231,15488,2134,9032,1611,6456,1499,110344,4056,103186,3959,7158,1172,3796,809,3362,797,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,273007,4646,254472,4759,18535,2230,14061,1998,4474,963,207130,4763,193489,4704,13641,1973,10480,1784,3161,882,34871,2917,32187,2756,2684,851,1853,676,831,435,3634,1134,3099,1093,535,407,450,404,85,143,13457,1779,12320,1629,1137,581,877,523,260,217,13915,1929,13377,1893,538,344,401,281,137,162,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1163621,14744,42945,3002,1120676,14740,231378,7373,889298,14220,875387,15159,30953,2400,844434,15224,186149,6725,658285,13951,133257,5311,6439,1292,126818,4934,22302,2205,104516,4296,42752,3386,1997,604,40755,3273,5781,1217,34974,2973,87463,4563,2520,692,84943,4584,11244,1690,73699,4434,24762,2633,1036,505,23726,2626,5902,1199,17824,2210,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
