GEO_ID,B10051_001E,B10051_001M,B10051_002E,B10051_002M,B10051_003E,B10051_003M,B10051_004E,B10051_004M,B10051_005E,B10051_005M,B10051_006E,B10051_006M,B10051_007E,B10051_007M,B10051_008E,B10051_008M,B10051_009E,B10051_009M,B10051_010E,B10051_010M,B10051_011E,B10051_011M,NAME,B10051_001MA,B10051_001EA,B10051_002EA,B10051_002MA,B10051_003EA,B10051_003MA,B10051_004EA,B10051_004MA,B10051_005EA,B10051_005MA,B10051_006MA,B10051_006EA,B10051_007MA,B10051_007EA,B10051_008EA,B10051_008MA,B10051_009EA,B10051_009MA,B10051_010EA,B10051_010MA,B10051_011EA,B10051_011MA,state
0400000US26,157397,6787,64998,4086,25949,2749,15887,1867,10062,1695,39049,3515,28757,2984,10292,1526,92399,5093,45778,3673,46621,3769,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,54315,3871,21402,2547,8080,1315,4668,1039,3412,938,13322,2108,11100,1947,2222,576,32913,2893,18970,2280,13943,1576,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,84593,5916,51200,4391,21463,2707,11613,2042,9850,1573,29737,3322,22994,2838,6743,1504,33393,3390,17581,2268,15812,2338,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,96285,5553,43627,3946,17766,2601,10508,1959,7258,1305,25861,2698,20913,2509,4948,1064,52658,4350,29554,2955,23104,2643,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,12697,1753,5899,1104,2596,813,2106,801,490,292,3303,803,2623,745,680,320,6798,1324,2721,770,4077,1029,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,19365,1980,8460,1250,3987,945,2970,811,1017,407,4473,865,3625,754,848,372,10905,1704,5982,1074,4923,1268,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,50948,3716,19880,2905,6695,1739,3906,1339,2789,1024,13185,2171,9150,1859,4035,1119,31068,3280,14400,2272,16668,2321,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,17418,2449,5389,1492,2082,921,1766,921,316,267,3307,1046,2785,926,522,444,12029,2014,5101,1297,6928,1417,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,192683,7720,53859,4096,17329,2736,8191,1769,9138,1825,36530,3472,24238,2963,12292,2064,138824,6705,49123,4190,89701,5140,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,43505,4232,22054,3003,6597,1474,3952,1146,2645,904,15457,2372,10865,1968,4592,1067,21451,2622,11578,2060,9873,1449,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,404280,11436,121585,7153,37140,3136,19001,2424,18139,1995,84445,6028,56066,4950,28379,2765,282695,9817,104663,6125,178032,7358,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,177220,8393,85148,5431,39726,3872,25870,3108,13856,2010,45422,4542,35847,4123,9575,1756,92072,6277,49373,4613,42699,3794,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,5107,1259,2749,1141,1078,405,814,367,264,168,1671,1064,1432,1067,239,145,2358,643,1316,525,1042,431,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,189595,7181,91168,5182,41730,4037,25880,3134,15850,2006,49438,3763,36747,3213,12691,1950,98427,4484,51996,3258,46431,3593,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,75586,4357,43029,3411,21297,2177,12112,1885,9185,1271,21732,2412,14078,1935,7654,1324,32557,2767,18068,1943,14489,1879,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,55096,4035,23809,3152,11787,2002,6985,1663,4802,1157,12022,2195,8712,1928,3310,886,31287,3190,14857,2298,16430,2366,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,194771,8179,76354,5050,29761,3220,16484,2326,13277,1867,46593,3991,36110,3691,10483,1454,118417,5193,56088,3626,62329,3980,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,20850,2579,6116,1422,2480,874,1508,728,972,484,3636,1199,2919,1044,717,433,14734,2226,6399,1671,8335,1563,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,107666,6742,59582,4995,25604,2815,13419,2071,12185,2042,33978,3875,25532,3588,8446,1810,48084,4157,26027,3056,22057,2636,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,8224,1419,4746,1099,1876,739,1209,595,667,441,2870,830,1918,639,952,470,3478,885,2159,766,1319,497,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,126231,6462,66251,5263,29129,2841,18503,2606,10626,1304,37122,4108,29255,3560,7867,1648,59980,4335,33568,3846,26412,3002,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,632960,14552,281890,10162,103415,5814,60261,4655,43154,4221,178475,8308,136960,7290,41515,3476,351070,11965,185039,9166,166031,8177,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,44387,3536,15652,2186,5128,1245,3046,975,2082,913,10524,1980,7030,1480,3494,1123,28735,3155,14481,2047,14254,2168,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,7505,1335,2218,717,1035,512,453,260,582,345,1183,451,788,303,395,306,5287,1185,2551,785,2736,819,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,143160,5428,57226,3784,25710,3205,16838,2740,8872,1547,31516,2911,21532,2322,9984,1846,85934,3785,37023,3107,48911,3311,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,106155,6362,43159,4116,18366,3019,10739,1992,7627,1974,24793,2739,19513,2468,5280,1307,62996,4907,34325,3928,28671,3383,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,33977,3018,20829,2907,10263,1962,5564,1405,4699,1120,10566,2094,8106,1702,2460,890,13148,1961,7298,1538,5850,1264,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,58197,3746,24517,2708,9986,1619,6959,1388,3027,837,14531,1855,12249,1745,2282,699,33680,2793,18564,2313,15116,1694,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,6989,1595,3966,1137,1990,902,1551,769,439,310,1976,745,1197,569,779,478,3023,1008,1875,801,1148,629,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,120475,4619,59171,3700,18217,2336,8739,1499,9478,1754,40954,3162,27890,2462,13064,1823,61304,3307,29424,2210,31880,2777,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
