GEO_ID,B08101_001E,B08101_001M,B08101_002E,B08101_002M,B08101_003E,B08101_003M,B08101_004E,B08101_004M,B08101_005E,B08101_005M,B08101_006E,B08101_006M,B08101_007E,B08101_007M,B08101_008E,B08101_008M,B08101_009E,B08101_009M,B08101_010E,B08101_010M,B08101_011E,B08101_011M,B08101_012E,B08101_012M,B08101_013E,B08101_013M,B08101_014E,B08101_014M,B08101_015E,B08101_015M,B08101_016E,B08101_016M,B08101_017E,B08101_017M,B08101_018E,B08101_018M,B08101_019E,B08101_019M,B08101_020E,B08101_020M,B08101_021E,B08101_021M,B08101_022E,B08101_022M,B08101_023E,B08101_023M,B08101_024E,B08101_024M,B08101_025E,B08101_025M,B08101_026E,B08101_026M,B08101_027E,B08101_027M,B08101_028E,B08101_028M,B08101_029E,B08101_029M,B08101_030E,B08101_030M,B08101_031E,B08101_031M,B08101_032E,B08101_032M,B08101_033E,B08101_033M,B08101_034E,B08101_034M,B08101_035E,B08101_035M,B08101_036E,B08101_036M,B08101_037E,B08101_037M,B08101_038E,B08101_038M,B08101_039E,B08101_039M,B08101_040E,B08101_040M,B08101_041E,B08101_041M,B08101_042E,B08101_042M,B08101_043E,B08101_043M,B08101_044E,B08101_044M,B08101_045E,B08101_045M,B08101_046E,B08101_046M,B08101_047E,B08101_047M,B08101_048E,B08101_048M,B08101_049E,B08101_049M,B08101_050E,B08101_050M,B08101_051E,B08101_051M,B08101_052E,B08101_052M,B08101_053E,B08101_053M,B08101_054E,B08101_054M,B08101_055E,B08101_055M,B08101_056E,B08101_056M,NAME,B08101_001MA,B08101_001EA,B08101_002EA,B08101_002MA,B08101_003EA,B08101_003MA,B08101_004MA,B08101_004EA,B08101_005MA,B08101_005EA,B08101_006MA,B08101_006EA,B08101_007MA,B08101_007EA,B08101_008EA,B08101_008MA,B08101_009EA,B08101_009MA,B08101_010MA,B08101_010EA,B08101_011MA,B08101_011EA,B08101_012MA,B08101_012EA,B08101_013EA,B08101_013MA,B08101_014EA,B08101_014MA,B08101_015MA,B08101_015EA,B08101_016MA,B08101_016EA,B08101_017EA,B08101_017MA,B08101_018MA,B08101_018EA,B08101_019EA,B08101_019MA,B08101_020MA,B08101_020EA,B08101_021MA,B08101_021EA,B08101_022MA,B08101_022EA,B08101_023MA,B08101_023EA,B08101_024EA,B08101_024MA,B08101_025EA,B08101_025MA,B08101_026MA,B08101_026EA,B08101_027EA,B08101_027MA,B08101_028EA,B08101_028MA,B08101_029MA,B08101_029EA,B08101_030EA,B08101_030MA,B08101_031MA,B08101_031EA,B08101_032EA,B08101_032MA,B08101_033MA,B08101_033EA,B08101_034MA,B08101_034EA,B08101_035EA,B08101_035MA,B08101_036EA,B08101_036MA,B08101_037MA,B08101_037EA,B08101_038MA,B08101_038EA,B08101_039MA,B08101_039EA,B08101_040EA,B08101_040MA,B08101_041EA,B08101_041MA,B08101_042EA,B08101_042MA,B08101_043EA,B08101_043MA,B08101_044MA,B08101_044EA,B08101_045MA,B08101_045EA,B08101_046EA,B08101_046MA,B08101_047EA,B08101_047MA,B08101_048MA,B08101_048EA,B08101_049MA,B08101_049EA,B08101_050MA,B08101_050EA,B08101_051EA,B08101_051MA,B08101_052EA,B08101_052MA,B08101_053EA,B08101_053MA,B08101_054EA,B08101_054MA,B08101_055MA,B08101_055EA,B08101_056MA,B08101_056EA,state
0400000US36,8740300,30056,310074,5914,798616,9677,4021710,18174,2082694,12364,767377,8943,428675,10640,331154,8374,4756247,29427,140315,5115,393529,7677,2081774,19815,1250630,13635,460397,8403,244479,7117,185123,5685,660836,16396,44069,2950,74940,5591,289135,10369,147590,6629,51575,3266,29857,2266,23670,2101,2279763,23543,58967,3873,226027,6903,1191734,15689,472161,9436,167041,5296,99364,4714,64469,3373,547956,12798,47739,3238,72444,4077,248523,9742,98413,5482,37750,3103,22826,2847,20261,2406,163692,7228,9952,1697,16971,2298,78493,4843,31396,2509,12489,1977,6884,1443,7507,1266,331806,10099,9032,1384,14705,2004,132051,5807,82504,4233,38125,3266,25265,2052,30124,2754,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4103837,17846,170014,5813,406151,7411,1918191,12916,933916,7765,353264,7326,185701,5312,136600,4789,3276072,21001,110885,5099,300908,7830,1537036,14518,769112,8532,291950,6675,156751,4794,109430,4658,513144,13412,34325,2810,65543,5298,256844,10609,100684,5861,31360,3334,13678,1693,10710,1490,40388,3883,2699,956,7059,2044,18513,2819,8248,1515,2566,1103,731,324,572,330,73056,4124,11813,1680,14489,1758,24277,2805,9072,1623,6064,1518,3773,1209,3568,938,54688,4302,4692,1345,6235,1507,25712,3008,9910,1659,5361,1297,1441,572,1337,501,146489,5701,5600,1162,11917,1675,55809,3781,36890,2955,15963,1740,9327,1218,10983,1696,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,332363,4778,19717,1723,43040,2170,131129,2241,78349,1607,28624,1507,16609,1281,14895,1266,263715,5032,14830,1510,34854,2150,107383,2322,60421,1732,22779,1420,12980,1293,10468,1176,30582,2712,2195,708,4506,1232,12377,1437,7569,1179,1782,550,1166,542,987,340,1423,520,122,133,25,45,599,385,318,251,0,200,124,156,235,157,13505,1443,1574,634,1776,839,3773,748,3147,533,1403,394,847,272,985,341,3956,748,312,177,878,490,1125,445,928,335,349,225,198,135,166,101,19182,1643,684,338,1001,435,5872,753,5966,853,2311,454,1294,315,2054,363,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5325529,19981,246793,6407,522166,8452,2323393,13934,1300095,8100,484134,7945,250446,5786,198502,5811,4423051,22844,169761,5805,406769,7530,1943866,15347,1112009,8690,417584,7456,214466,5894,158596,5738,441914,9759,37822,2339,56009,4439,202655,6798,88243,4430,29899,2907,16128,1746,11158,1352,104191,5417,6297,1128,13483,2005,47099,4423,22652,2100,8321,1192,3456,749,2883,678,134493,5594,22818,2001,31235,2817,39198,3146,22487,2275,8709,1234,4291,869,5755,1207,58111,3678,6350,1245,8313,1643,25328,2666,10825,1564,3865,948,1846,598,1584,543,163769,6573,3745,709,6357,1207,65247,4033,43879,2992,15756,1650,10259,1320,18526,2063,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1598736,10187,79845,4083,175718,5664,690818,7249,363006,5409,138919,3865,78223,3811,72207,2746,1285876,12745,57692,3666,133717,5312,553681,7972,304001,5876,114671,3658,65471,3516,56643,2811,186142,6842,13277,1755,25430,2463,91034,4143,32823,2318,11546,1470,6437,977,5595,963,8155,1585,545,414,1238,608,3480,1015,1634,638,698,322,327,260,233,208,32813,2964,3940,917,7870,1502,11033,1923,5163,1104,2079,591,1109,548,1619,476,27272,2958,2588,877,3925,1101,11930,1976,4854,1165,2452,807,574,286,949,487,58478,3613,1803,496,3538,986,19660,1933,14531,1756,7473,1122,4305,814,7168,1072,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1741953,12854,75282,3619,166295,4788,772110,6556,415095,6371,171634,5153,81408,3995,60129,3269,1244041,13356,44361,3438,105151,4983,550541,8571,311593,6288,132052,4822,60473,3782,39870,2655,203509,8632,14729,2191,29098,2778,95428,6177,40576,2824,13859,1445,5386,1036,4433,988,76958,5028,4750,1124,10298,1958,36767,3767,15219,2117,5602,1277,2621,933,1701,783,68134,4670,7486,1155,12152,2075,27098,3207,11152,1743,5447,1362,2405,692,2394,643,43999,3240,1974,742,5066,1137,23135,2439,8652,1578,2601,749,1543,563,1028,506,105312,5572,1982,611,4530,1524,39141,3139,27903,2556,12073,1622,8980,1465,10703,1572,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5720060,19344,251213,6267,527236,7028,2428422,11079,1449432,8850,539894,7813,286758,6995,237105,5794,4369909,24178,139428,5013,362495,6573,1873890,15060,1149966,9185,434089,7527,229113,6612,180928,5496,568126,11898,49425,2967,68532,5036,246031,6756,124240,5666,42737,3238,20883,2068,16278,1638,294882,9120,14579,1800,34205,3585,135539,6862,68125,4696,24448,2369,10597,1664,7389,1108,234674,8282,34609,2807,45091,3035,76412,4531,42773,3043,15159,1640,9523,1231,11107,1453,68258,4134,7524,1170,8385,1489,30028,2841,15028,1567,2929,674,2524,693,1840,581,184211,6021,5648,1041,8528,1365,66522,4054,49300,3264,20532,1557,14118,1577,19563,1886,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,514823,6292,28134,2242,54385,2410,221505,4403,122029,3235,42390,2600,27197,2175,19183,1870,417492,7204,16464,2148,40828,2408,180847,4783,104435,3589,36235,2428,22622,1909,16061,1654,45611,3398,5248,1221,5132,1272,20723,2403,9118,1458,2822,860,1325,647,1243,474,13571,1977,1358,518,1890,776,6018,1317,1983,673,916,387,1128,636,278,229,15426,1844,3320,714,4156,944,4381,1142,1322,475,938,501,709,424,600,339,9075,2650,989,672,1837,1197,3934,1394,1764,697,317,286,146,233,88,113,13648,1609,755,446,542,388,5602,1139,3407,847,1162,480,1267,435,913,338,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1938132,12761,89869,3539,187936,5426,874631,7749,446871,6240,169843,5013,96157,4002,72825,3718,1571988,16009,57253,3192,140962,5202,716834,10436,374213,6614,143666,4703,79732,3700,59328,3430,218430,9134,15178,1901,28639,2866,104676,6684,43173,3359,14194,1882,6773,1344,5797,1033,12550,2088,502,363,1744,872,5240,1465,2606,918,1815,635,282,251,361,279,35316,3313,6521,1039,6820,1301,10354,2268,6807,1584,2394,835,1337,467,1083,422,33354,3204,3083,970,3493,899,16563,2262,6455,1195,1428,638,1519,641,813,393,66494,3658,7332,1067,6278,1130,20964,2585,13617,1788,6346,1012,6514,1293,5443,900,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,398229,4674,20744,1462,43894,2199,159240,2751,95734,1594,36974,1822,19902,1503,21741,1580,308714,5576,15830,1446,32816,2510,126690,3422,74592,1785,29336,1636,14678,1319,14772,1396,38407,2782,1848,625,5406,1301,17051,1910,8997,1228,2785,679,1190,369,1130,462,1788,750,153,185,349,258,614,391,294,356,157,164,138,184,83,120,17092,1738,1528,546,3167,1039,5311,955,2765,539,1514,495,1408,502,1399,386,6116,1178,578,274,901,519,2076,553,1711,629,342,215,87,100,421,249,26112,2003,807,322,1255,505,7498,1131,7375,1051,2840,630,2401,596,3936,713,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2698377,17005,107921,4886,251299,7261,1242382,11100,627983,8283,239304,6543,130943,4363,98545,3695,2248889,19387,80118,4309,202184,6915,1035691,11391,535005,8010,205383,6342,111496,4469,79012,3047,274578,9200,18434,2174,32017,2858,138767,6951,53235,3588,16395,2102,8637,1397,7093,1057,20138,2381,978,494,1006,499,7962,1434,6130,1449,1828,576,1182,387,1052,659,39065,3595,3921,979,8474,1559,13027,1866,6050,1286,3839,983,1901,734,1853,616,29727,3706,1797,864,3318,1191,14444,2612,5879,1153,1824,665,1651,626,814,429,85980,4880,2673,797,4300,1075,32491,2891,21684,2238,10035,1501,6076,1006,8721,1264,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10514531,26681,442387,9328,1094988,11305,5055876,20642,2333816,12284,807364,11529,446056,8768,334044,7415,8253633,33825,294098,8615,821696,12032,3979512,26154,1880709,13558,660510,9934,359261,7592,257847,6411,1334892,24314,95396,5562,177312,8163,676637,16942,249889,9143,70168,4165,38300,3112,27190,2884,177160,7252,8922,1670,21101,2341,83137,5555,39171,3130,12316,1852,7567,1360,4946,1139,195559,7898,23130,2446,35947,2598,73745,5428,35310,3251,12194,1833,8006,1343,7227,1233,184847,8936,13231,2394,23459,3101,90551,5867,36531,3022,11968,1974,4894,1066,4213,965,368440,11101,7610,1366,15473,2511,152294,6901,92206,4736,40208,3344,28028,2724,32621,2801,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1190466,10651,79338,3644,176174,4225,546873,6772,229461,3735,81299,3043,44963,2649,32358,2521,894709,10424,53610,2797,128501,4566,412771,7929,178337,3946,62794,2721,35021,2387,23675,2256,156159,7008,14644,2000,25631,3181,74605,5429,25658,2729,8630,1329,4487,836,2504,678,31302,3410,2437,840,5427,1361,13880,2119,4575,803,2415,844,1474,541,1094,530,32864,3306,4844,846,8718,1956,11058,1661,4445,1108,1847,663,900,455,1052,376,20874,2109,2054,639,3517,1054,8694,1337,4165,1159,1271,472,688,382,485,333,54558,2916,1749,654,4380,1125,25865,2096,12281,1837,4342,919,2393,689,3548,757,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,323071,4685,17419,1539,27463,1872,128064,2205,85183,1867,32419,1614,19384,1526,13139,1178,242509,5270,10620,1362,17668,1884,98129,2998,66265,2204,25579,1471,14631,1689,9617,1060,36123,3001,3075,665,4225,1113,16644,1937,7565,1370,2710,535,1309,425,595,239,2585,541,436,239,290,224,1055,438,423,216,225,142,56,72,100,107,19650,2302,2145,487,3820,1152,6499,1322,3781,862,1488,449,1133,561,784,317,4657,855,559,232,403,261,1645,649,1028,482,308,195,323,244,391,268,17547,1731,584,366,1057,482,4092,711,6121,1004,2109,514,1932,459,1652,410,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3787653,18265,161141,5961,365311,7385,1736683,11810,882988,8058,330719,7981,176584,5669,134227,5235,2916113,22244,98232,4946,259006,6975,1352418,12314,702224,8641,261364,6930,140507,5195,102362,4739,431170,10633,30783,3151,52439,4188,206936,7857,87257,5066,28821,2604,14883,1978,10051,2017,154888,7156,5038,1187,15315,2162,69536,4700,37565,2996,15943,1831,7075,1247,4416,1028,87750,4932,16870,2065,19493,2409,27128,2760,13090,1939,5959,1299,2481,850,2729,719,48564,3904,3244,945,4785,1116,22749,2795,10292,1689,4055,963,1565,558,1874,699,149168,6429,6974,849,14273,1568,57916,4473,32560,2954,14577,1508,10073,1453,12795,1554,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3030099,16197,123584,5114,297719,5705,1377630,10401,731577,6462,269526,6533,144106,5227,85957,3901,2206093,19179,80426,3798,207821,6375,1002680,13109,548694,7865,201015,5315,106586,4597,58871,3186,356852,11827,18902,1794,39354,3864,177864,7750,76961,4627,25762,2360,12250,1744,5759,1252,156159,7338,5039,1125,20302,2430,73930,5544,33043,2929,13823,1906,6253,1174,3769,1169,99717,4942,13332,1721,19859,2588,36424,3469,14641,2030,6975,1240,4355,1008,4131,1132,57246,4484,3529,836,4529,1108,27467,3378,13934,1743,4907,1059,1931,642,949,353,154032,5281,2356,665,5854,1399,59265,4464,44304,2969,17044,1735,12731,1510,12478,1417,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,739968,10071,29279,2209,68469,3116,326130,6071,183785,3545,72398,3018,33026,2328,26881,2128,591790,10203,20960,1875,53476,3274,258052,6204,151401,3734,59595,2902,28273,2208,20033,1933,89640,5523,4366,883,9012,1400,46014,4200,18636,2117,6434,1084,2269,539,2909,710,7195,1196,286,276,430,284,2920,862,2305,806,905,364,79,98,270,211,23118,2696,2322,766,3449,1055,8236,1689,4411,1026,2147,695,952,452,1601,562,10100,2033,841,670,1531,707,4138,1090,2268,1011,898,518,256,300,168,157,18125,2323,504,275,571,322,6770,1517,4764,1024,2419,647,1197,388,1900,730,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2821147,13556,145642,3986,288715,5330,1212648,7570,697640,5120,245300,5044,131954,4190,99248,3734,2253195,13929,99942,3236,218289,6160,981075,8653,569631,6148,202421,4290,107581,3730,74256,3281,258634,8917,17485,1819,30526,3095,121302,5189,56139,3463,17284,1518,9215,1227,6683,1012,53707,3709,3403,922,9345,1592,23217,2230,11703,1781,2767,827,2083,618,1189,525,99410,4586,16126,1616,19554,2560,28883,2345,18647,2078,7536,1220,3983,727,4681,749,45857,2822,5650,1205,6112,1338,16950,1792,11432,1310,3146,647,1568,466,999,378,110344,4056,3036,610,4889,784,41221,2920,30088,2056,12146,1346,7524,949,11440,961,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,268323,4045,14490,1636,30278,2019,105058,3178,68122,1903,25836,1605,14341,1315,10198,1251,203957,4561,10644,1477,22416,2120,80393,3655,52954,2036,19700,1631,10847,1320,7003,1081,33445,2717,1862,593,5016,1162,15285,1964,6801,1170,2236,702,1197,464,1048,360,3429,1097,0,259,621,798,941,552,1219,523,365,235,273,217,10,20,8244,1441,975,418,988,526,2337,880,1925,567,1042,374,551,415,426,256,5333,1302,504,529,801,526,2119,843,1046,431,433,269,206,251,224,145,13915,1929,505,326,436,284,3983,1091,4177,1200,2060,578,1267,443,1487,477,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1163103,14766,22534,1587,114240,4607,627011,9968,243738,5655,84000,3856,42526,2457,29054,2472,874856,15203,12614,1470,83564,3794,489623,11023,180528,5358,60203,3157,28885,2076,19439,2066,133455,5358,3979,759,12479,1794,71791,4177,28524,2098,8542,1167,5284,861,2856,703,42830,3383,1907,671,6044,1250,16330,2130,9802,1348,4905,933,2077,647,1765,610,49650,3542,1231,488,4246,1009,22051,2415,11805,1525,5062,1041,3047,865,2208,630,37550,2981,2606,680,6638,1201,15617,2057,7388,1196,2975,760,1379,550,947,510,24762,2633,197,262,1269,553,11599,1796,5691,1178,2313,567,1854,600,1839,563,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
