GEO_ID,C24030_001E,C24030_001M,C24030_002E,C24030_002M,C24030_003E,C24030_003M,C24030_004E,C24030_004M,C24030_005E,C24030_005M,C24030_006E,C24030_006M,C24030_007E,C24030_007M,C24030_008E,C24030_008M,C24030_009E,C24030_009M,C24030_010E,C24030_010M,C24030_011E,C24030_011M,C24030_012E,C24030_012M,C24030_013E,C24030_013M,C24030_014E,C24030_014M,C24030_015E,C24030_015M,C24030_016E,C24030_016M,C24030_017E,C24030_017M,C24030_018E,C24030_018M,C24030_019E,C24030_019M,C24030_020E,C24030_020M,C24030_021E,C24030_021M,C24030_022E,C24030_022M,C24030_023E,C24030_023M,C24030_024E,C24030_024M,C24030_025E,C24030_025M,C24030_026E,C24030_026M,C24030_027E,C24030_027M,C24030_028E,C24030_028M,C24030_029E,C24030_029M,C24030_030E,C24030_030M,C24030_031E,C24030_031M,C24030_032E,C24030_032M,C24030_033E,C24030_033M,C24030_034E,C24030_034M,C24030_035E,C24030_035M,C24030_036E,C24030_036M,C24030_037E,C24030_037M,C24030_038E,C24030_038M,C24030_039E,C24030_039M,C24030_040E,C24030_040M,C24030_041E,C24030_041M,C24030_042E,C24030_042M,C24030_043E,C24030_043M,C24030_044E,C24030_044M,C24030_045E,C24030_045M,C24030_046E,C24030_046M,C24030_047E,C24030_047M,C24030_048E,C24030_048M,C24030_049E,C24030_049M,C24030_050E,C24030_050M,C24030_051E,C24030_051M,C24030_052E,C24030_052M,C24030_053E,C24030_053M,C24030_054E,C24030_054M,C24030_055E,C24030_055M,NAME,C24030_001MA,C24030_001EA,C24030_002MA,C24030_002EA,C24030_003EA,C24030_003MA,C24030_004EA,C24030_004MA,C24030_005MA,C24030_005EA,C24030_006MA,C24030_006EA,C24030_007MA,C24030_007EA,C24030_008MA,C24030_008EA,C24030_009EA,C24030_009MA,C24030_010EA,C24030_010MA,C24030_011MA,C24030_011EA,C24030_012MA,C24030_012EA,C24030_013MA,C24030_013EA,C24030_014EA,C24030_014MA,C24030_015EA,C24030_015MA,C24030_016MA,C24030_016EA,C24030_017MA,C24030_017EA,C24030_018MA,C24030_018EA,C24030_019MA,C24030_019EA,C24030_020EA,C24030_020MA,C24030_021EA,C24030_021MA,C24030_022MA,C24030_022EA,C24030_023MA,C24030_023EA,C24030_024MA,C24030_024EA,C24030_025EA,C24030_025MA,C24030_026EA,C24030_026MA,C24030_027EA,C24030_027MA,C24030_028EA,C24030_028MA,C24030_029EA,C24030_029MA,C24030_030MA,C24030_030EA,C24030_031MA,C24030_031EA,C24030_032MA,C24030_032EA,C24030_033EA,C24030_033MA,C24030_034EA,C24030_034MA,C24030_035MA,C24030_035EA,C24030_036MA,C24030_036EA,C24030_037MA,C24030_037EA,C24030_038EA,C24030_038MA,C24030_039EA,C24030_039MA,C24030_040MA,C24030_040EA,C24030_041MA,C24030_041EA,C24030_042MA,C24030_042EA,C24030_043EA,C24030_043MA,C24030_044EA,C24030_044MA,C24030_045MA,C24030_045EA,C24030_046MA,C24030_046EA,C24030_047MA,C24030_047EA,C24030_048EA,C24030_048MA,C24030_049EA,C24030_049MA,C24030_050MA,C24030_050EA,C24030_051MA,C24030_051EA,C24030_052MA,C24030_052EA,C24030_053EA,C24030_053MA,C24030_054EA,C24030_054MA,C24030_055MA,C24030_055EA,state
0400000US36,9007682,29401,4711675,19429,41948,2933,38066,2836,3882,882,508870,12275,458785,12156,196994,7140,514638,13105,368402,9482,322813,8982,45589,2997,160289,6838,418241,9933,277297,7203,140944,6462,536176,12786,336077,8571,6904,1567,193195,8301,627954,10909,310472,8692,317482,7734,425715,11472,110876,5750,314839,10723,201405,8154,252258,9405,4296007,21810,12208,1540,11667,1531,541,379,41094,3276,221993,7838,94406,4866,441700,10200,111667,4968,102054,4660,9613,1526,141525,5942,367608,9306,280304,7982,87304,4845,417750,9266,288648,6416,4802,1183,124300,6366,1680276,19590,626774,11048,1053502,17447,338044,9008,91124,5172,246920,8052,248834,8803,178902,6042,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4152228,15607,2190050,11982,51016,3938,46609,3800,4407,1250,356993,9998,386306,9293,100896,5425,232919,7619,141460,6446,113224,5847,28236,2523,49529,3842,113238,6345,71395,5255,41843,3656,203573,7009,107354,4751,2628,778,93591,4565,211755,6899,107044,5120,104711,5210,148290,6637,35944,3239,112346,5781,96129,5856,97946,5043,1962178,11099,10597,1691,10302,1679,295,296,33063,2822,206614,6914,43262,3026,236779,7628,44590,3579,36610,3181,7980,1503,38067,3312,159071,6758,118158,6082,40913,3268,152778,6380,94036,4953,4184,1034,54558,3933,692196,10843,255356,6911,436840,8341,185209,6137,28345,2404,156864,6627,89895,4954,70057,3800,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,335010,4406,175782,2658,26251,1667,21382,1503,4869,872,20161,1688,18541,1764,9870,1361,22112,1741,14753,1548,10922,1359,3831,672,3587,833,5977,1012,4727,904,1250,411,9819,1163,6200,1021,249,192,3370,700,17279,1713,9414,1342,7865,1141,12318,1881,2841,724,9477,1774,5822,797,9292,1174,159228,2983,4058,565,3593,557,465,251,2196,519,7368,967,2521,638,19554,1858,2682,650,2093,478,589,317,3663,937,13433,1501,11840,1499,1593,433,10620,1548,5438,1113,173,158,5009,919,61059,2980,20839,1716,40220,2640,17856,1925,3671,716,14185,1690,6636,1270,7582,1143,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5474367,20369,2855630,13606,48380,3473,36815,3090,11565,1549,304226,8531,665974,10824,136187,6136,303561,8061,208402,6523,175999,6218,32403,2611,59208,3473,158021,5285,106786,4814,51235,3603,263806,7770,145844,5034,4737,1073,113225,6224,283493,8461,138609,5791,144884,6102,197697,7570,42067,3063,155630,7036,111676,5327,114999,4983,2618737,14247,12874,1589,11521,1562,1353,579,32013,2525,266022,7264,55864,3751,327143,8153,63435,4009,54999,3568,8436,1295,55407,3676,216306,6062,173591,5718,42715,3242,202573,6339,118405,4841,5457,1012,78711,4537,921384,13211,308511,7788,612873,10981,250792,7601,38188,2858,212604,7180,127780,4961,87144,4491,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1631472,9986,873772,7203,58740,3289,27613,2061,31127,2586,109834,5396,131526,5238,46451,3275,92971,5031,70448,3538,55669,3405,14779,1825,23214,2302,37429,2539,20774,1911,16655,2124,64286,3688,31619,2643,766,288,31901,2842,83679,3943,43574,3133,40105,2845,61967,3754,17955,2140,44012,3502,40853,3254,52374,3281,757700,8218,10518,1348,5046,988,5472,925,10516,1633,45926,3303,13968,1727,92392,4296,16991,1948,14381,1759,2610,585,20310,2263,60527,3661,44956,3381,15571,1889,63864,3407,37200,2920,1785,495,24879,2493,264269,7337,100513,4426,163756,6412,75691,3882,16192,1957,59499,3093,41209,2967,41519,3043,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1791946,12003,967810,7955,50769,4769,48965,4738,1804,631,127746,6519,165313,5930,45668,3397,111075,4241,60435,4164,48482,3842,11953,1875,22451,2419,46072,3782,26461,2805,19611,2009,99298,5497,52658,3160,1330,524,45310,4092,94784,4334,47522,3143,47262,2710,71573,5351,16853,2057,54720,4770,33880,2924,38746,3260,824136,7887,14600,1908,14142,1831,458,377,13795,1805,61414,4187,19892,2190,101804,4530,18728,1912,15101,1705,3627,870,18314,2250,72107,4990,49139,3935,22968,2776,80663,4001,49514,3185,1158,394,29991,2530,251554,7549,91784,4756,159770,5538,89744,4339,18960,2146,70784,4053,43304,2702,38217,2889,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5881115,19199,3092864,13926,65197,3520,45474,2924,19723,2271,348487,7733,563982,10547,143884,5638,345116,6780,239517,7133,197512,6499,42005,2732,71844,3937,169130,4887,117953,4031,51177,3857,315155,7479,190824,5258,5359,1019,118972,5185,362613,7813,178160,5783,184453,5558,199449,7548,48089,3324,151360,6598,129576,4532,138914,5336,2788251,14668,14423,1619,12293,1400,2130,671,34238,3138,224931,7160,55340,3507,351046,7669,75909,3665,64827,3589,11082,1466,54916,3098,229068,6302,181700,5939,47368,2442,240392,7472,149315,5212,4107,883,86970,4997,1022402,11746,350700,8050,671702,10615,244663,8045,42598,3262,202065,7359,139598,4712,101325,4920,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,532288,6195,275592,3605,1476,626,1315,602,161,151,31734,3307,41982,2828,13735,1860,33025,3145,15870,2046,13906,1850,1964,536,5842,1367,19023,1951,13614,1816,5409,1255,27930,2367,17245,1737,712,506,9973,1449,35963,2624,17979,2123,17984,1824,24003,2682,6954,1341,17049,2474,10939,1654,14070,2050,256696,5296,462,361,415,360,47,78,4267,1255,21133,2536,3551,940,27168,2511,4471,1088,4084,1114,387,254,3746,922,22418,2403,18885,2233,3533,758,20994,2288,13337,1540,116,138,7541,1630,98595,4304,37586,3104,61009,3882,26465,2445,5329,1099,21136,2314,14022,2036,9404,1579,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1964710,12106,1021159,9677,16612,2167,15127,2130,1485,664,154999,6338,208588,5886,43103,3262,111174,5533,68341,4242,50540,3890,17801,1872,14881,1798,49572,4261,27091,2938,22481,2470,96411,4609,42845,2719,932,350,52634,3679,85269,4732,42900,3338,42369,3276,75028,5159,18132,1875,56896,4734,46842,3365,50339,3872,943551,9534,3275,832,2991,767,284,349,18230,2187,98107,5220,20168,2318,124771,5741,24513,2321,19940,2111,4573,999,17520,2166,75706,4185,55526,3704,20180,1920,71941,3982,42110,3104,899,462,28932,2660,296264,8178,120669,4762,175595,7352,102964,5989,13358,1960,89606,5065,47712,3287,42380,3635,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,405462,4659,215106,3304,25653,1731,24476,1715,1177,428,27007,2293,29513,2483,9826,1616,25777,2606,12494,1353,9454,1163,3040,666,3439,707,12340,1589,9874,1305,2466,682,10434,1360,6213,1100,153,177,4068,884,24683,2285,12423,1750,12260,1556,14104,1581,4054,957,10050,1382,8531,1222,11305,1633,190356,3256,4450,938,4293,914,157,149,2245,592,13088,1549,3003,672,22442,1897,3596,741,3035,703,561,303,3775,805,20591,1734,18599,1681,1992,588,10516,1286,6363,1156,234,218,3919,882,70326,3809,23240,2281,47086,2951,20512,2030,4868,1017,15644,1724,8191,1020,7621,1121,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2766895,16391,1477734,12571,25886,3017,22749,2784,3137,710,194669,7144,294771,7468,69663,4492,167116,7057,131683,5586,108023,5094,23660,2290,30975,2877,67773,3732,41674,3210,26099,2274,132707,5913,64983,4447,2497,785,65227,4219,129868,4714,62077,3417,67791,3882,104091,6446,23438,2859,80653,5408,67417,3919,61115,4153,1289161,11507,5466,1165,4784,1126,682,414,17298,2113,131895,5701,31047,2637,169896,6571,45259,3577,39701,3336,5558,1277,24317,2586,100965,5137,72805,4311,28160,2551,103267,4136,56313,3485,3124,927,43830,3083,411543,8588,147162,5980,264381,8071,123120,6011,15243,1769,107877,5868,71489,4421,53599,3754,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10729295,23673,5964799,19115,248132,8258,103093,5437,145039,6705,924601,17506,804109,15450,286668,8511,661143,14539,462354,13772,387505,12459,74849,4541,141346,6646,328964,11801,202717,7748,126247,7770,632604,14743,337671,9305,11909,1853,283024,11887,520099,13647,288516,9198,231583,8681,424457,12875,75614,4329,348843,12143,266627,8052,263695,7901,4764496,19414,52097,4143,21349,2472,30748,3219,80391,5204,277234,7275,112831,5645,599953,12569,146565,7219,125711,6600,20854,2480,106878,5810,415992,10926,301986,9276,114006,6364,461379,11644,268584,9317,9608,1710,183187,8112,1585054,16969,695560,13388,889494,12197,448991,10922,61050,4196,387941,10630,287024,9932,190107,7383,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1216420,10350,686171,6214,20419,1926,8908,1274,11511,1576,96941,4635,97361,4692,26841,2211,76258,4232,47672,3292,40292,3010,7380,1368,16739,1893,43629,3531,26948,2771,16681,1930,78569,4515,43669,2768,615,275,34285,4031,75041,3427,44097,2341,30944,2566,42939,3556,10560,1560,32379,3365,25922,2532,37840,2692,530249,7288,3584,898,2791,806,793,424,7271,1137,35523,3091,10918,1524,71038,3991,15965,1807,14550,1716,1415,494,14160,1770,48090,3537,35538,2908,12552,1715,50640,3629,29971,2828,354,262,20315,2500,159192,4643,73958,4023,85234,3978,57061,3598,11015,1634,46046,3581,27831,2649,28976,2568,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,333079,4360,173538,2792,6701,1114,6156,1075,545,230,26306,2115,28337,2113,6697,1082,20338,1709,8225,1047,6303,930,1922,555,3753,828,5630,1048,3055,817,2575,709,14339,1716,8910,1197,202,151,5227,1050,22653,1600,14671,1624,7982,1231,14728,2078,2705,733,12023,1866,7365,1229,8466,1302,159541,3367,1489,376,1489,376,0,205,1977,582,11158,1164,2263,607,17393,1386,2405,522,1881,462,524,230,3174,642,9946,1329,7147,1020,2799,655,12934,1659,9637,1523,198,169,3099,773,64509,2785,28011,1868,36498,2366,17443,1697,3699,711,13744,1602,7722,1113,7128,1062,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3792206,18856,1979123,12014,35429,3124,27067,2874,8362,1168,285522,10052,231027,7093,61461,4125,198553,6999,122512,6374,99902,5863,22610,2797,57378,3586,97560,5962,60802,3937,36758,4036,300272,7656,214145,5910,2518,702,83609,4493,175430,6638,99283,4545,76147,4335,134488,7878,31341,2982,103147,7611,82876,4852,196615,7575,1813083,13733,7428,1539,6684,1280,744,547,34854,3197,98084,4974,25700,2618,202479,7676,43094,3422,35918,3229,7176,1393,47562,3460,157444,5946,113917,5679,43527,3059,224810,6893,158937,6307,2963,752,62910,4020,561656,10198,240428,7404,321228,9002,159183,6575,30216,2750,128967,6239,107063,4597,143726,6185,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3084652,15567,1661565,9635,63378,4198,60691,4075,2687,813,216538,7654,249510,7774,76160,4165,167896,6397,117310,5753,100720,5444,16590,2056,55376,3274,90485,4846,50704,3537,39781,3621,194434,6738,122437,5868,2487,710,69510,4650,159239,5234,81438,3789,77801,3875,115518,6071,35354,2973,80164,5420,66166,4272,89555,4359,1423087,11363,19282,2199,18536,2130,746,426,28810,2931,91271,4910,33019,3008,167869,6731,41218,2996,34261,2749,6957,1290,36076,2926,116718,5030,84170,4297,32548,3051,135843,4825,87304,4058,1943,473,46596,3483,455509,8128,172603,5538,282906,6861,145284,6988,34062,3078,111222,5966,81278,5475,70910,4748,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,764168,9502,415923,5785,33218,2876,6313,1217,26905,2545,56088,3212,56987,3514,18049,2028,48085,3890,39644,2888,30646,2813,8998,1307,6566,1157,13192,1854,8130,1385,5062,1120,32526,2285,15144,1598,323,235,17059,1967,43434,2838,21020,2023,22414,1982,25728,2575,5316,1085,20412,2268,17259,2035,25147,2514,348245,6592,2352,772,1215,490,1137,613,4684,927,15555,1934,4150,1165,50244,3344,8610,1433,6846,1272,1764,614,5922,1037,24312,2037,19683,1905,4629,1015,25711,2652,13870,1885,260,232,11581,1748,130742,5436,43939,3260,86803,4439,38694,2908,6654,1163,32040,2725,16336,1850,20933,1951,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2887436,14092,1508143,8863,57427,2592,55427,2559,2000,548,170419,5792,391660,8659,68169,3168,152098,5569,99275,4071,81801,4007,17474,1620,30758,2377,68536,3730,49805,2908,18731,1921,109512,6190,58922,3674,1459,463,49131,4144,149036,5670,77832,3898,71204,4315,106719,4519,25977,2031,80742,4320,54583,3507,49951,3090,1379293,8976,15935,1160,15551,1128,384,211,18289,1597,167839,5449,30208,2546,174096,5502,28839,2129,24959,1989,3880,859,28858,2498,114590,4025,94967,3955,19623,1919,99232,4165,58992,3317,3309,783,36931,2809,465882,8162,154532,4713,311350,6923,130906,5481,23358,2050,107548,5037,59868,3058,44751,2809,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,272668,4130,147402,2878,25378,1917,7812,1161,17566,1652,18917,2200,11035,1373,4870,994,12719,1522,14998,1781,11486,1645,3512,846,2056,770,4138,871,1789,640,2349,576,8599,1464,6176,1322,165,193,2258,594,15159,1854,9908,1457,5251,1044,13552,2015,3278,1148,10274,1681,7583,1610,8398,1397,125266,2656,5633,990,2820,779,2813,793,3122,716,3084,1035,2004,604,18789,2062,3106,809,2434,762,672,377,2495,783,7047,1379,4784,1054,2263,692,8412,1260,5058,1049,91,139,3263,924,43978,2310,17650,1744,26328,2193,14937,2108,1626,630,13311,1946,4952,932,7707,1187,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1213749,15268,661723,8977,16399,2144,15833,2138,566,433,94286,3931,76593,3680,27494,2665,86073,4292,36338,2821,26280,2520,10058,1258,13762,1876,29057,3030,19371,2277,9686,1786,63622,3876,25946,2386,173,167,37503,3054,64656,4037,35082,3104,29574,2444,51576,3260,10821,1666,40755,2599,36162,2845,65705,3948,552026,9389,1324,561,1272,554,52,85,6994,1134,51221,3736,10151,1417,73735,4013,8257,1343,5229,1079,3028,799,9465,1471,39420,3246,31467,2900,7953,1451,39223,2887,20910,1872,66,110,18247,2171,193661,7270,102230,5368,91431,5286,43805,3060,3934,945,39871,2883,23410,2061,51360,3262,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
