GEO_ID,B01001G_001E,B01001G_001M,B01001G_002E,B01001G_002M,B01001G_003E,B01001G_003M,B01001G_004E,B01001G_004M,B01001G_005E,B01001G_005M,B01001G_006E,B01001G_006M,B01001G_007E,B01001G_007M,B01001G_008E,B01001G_008M,B01001G_009E,B01001G_009M,B01001G_010E,B01001G_010M,B01001G_011E,B01001G_011M,B01001G_012E,B01001G_012M,B01001G_013E,B01001G_013M,B01001G_014E,B01001G_014M,B01001G_015E,B01001G_015M,B01001G_016E,B01001G_016M,B01001G_017E,B01001G_017M,B01001G_018E,B01001G_018M,B01001G_019E,B01001G_019M,B01001G_020E,B01001G_020M,B01001G_021E,B01001G_021M,B01001G_022E,B01001G_022M,B01001G_023E,B01001G_023M,B01001G_024E,B01001G_024M,B01001G_025E,B01001G_025M,B01001G_026E,B01001G_026M,B01001G_027E,B01001G_027M,B01001G_028E,B01001G_028M,B01001G_029E,B01001G_029M,B01001G_030E,B01001G_030M,B01001G_031E,B01001G_031M,NAME,B01001G_001EA,B01001G_001MA,B01001G_002EA,B01001G_002MA,B01001G_003EA,B01001G_003MA,B01001G_004MA,B01001G_004EA,B01001G_005MA,B01001G_005EA,B01001G_006EA,B01001G_006MA,B01001G_007EA,B01001G_007MA,B01001G_008EA,B01001G_008MA,B01001G_009MA,B01001G_009EA,B01001G_010MA,B01001G_010EA,B01001G_011MA,B01001G_011EA,B01001G_012EA,B01001G_012MA,B01001G_013EA,B01001G_013MA,B01001G_014MA,B01001G_014EA,B01001G_015MA,B01001G_015EA,B01001G_016MA,B01001G_016EA,B01001G_017EA,B01001G_017MA,B01001G_018EA,B01001G_018MA,B01001G_019MA,B01001G_019EA,B01001G_020MA,B01001G_020EA,B01001G_021MA,B01001G_021EA,B01001G_022MA,B01001G_022EA,B01001G_023EA,B01001G_023MA,B01001G_024EA,B01001G_024MA,B01001G_025MA,B01001G_025EA,B01001G_026MA,B01001G_026EA,B01001G_027MA,B01001G_027EA,B01001G_028EA,B01001G_028MA,B01001G_029EA,B01001G_029MA,B01001G_030MA,B01001G_030EA,B01001G_031MA,B01001G_031EA,state
0400000US45,55650,4350,28269,2914,5492,1378,3845,1018,3624,1073,1307,625,857,396,2932,976,1931,650,1450,498,2470,913,2503,780,1099,472,264,191,495,336,0,283,27381,3179,4749,1219,4017,986,4647,1471,1973,752,951,453,1104,504,1130,507,1568,737,2346,734,2895,779,1067,444,508,345,386,312,40,67,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,12371,2341,5319,1079,908,430,819,519,715,438,76,88,321,210,406,278,586,399,257,256,203,180,447,319,60,89,428,388,55,72,38,63,7052,1850,1140,594,866,437,1474,1033,383,303,514,298,394,237,382,272,330,263,372,316,599,351,405,370,59,88,0,216,134,137,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,74726,5931,37776,3775,6604,1100,5609,1312,4218,1105,2423,739,496,358,1616,588,2762,1169,1261,541,3070,809,5503,1320,2694,666,1055,456,379,328,86,111,36950,3708,6184,1333,5121,1288,4453,994,2077,582,1269,442,1648,650,1434,672,2126,744,4319,1195,3578,835,2010,729,1720,621,647,335,364,313,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,416620,15720,207983,9547,34966,3328,29107,3159,21611,2379,13290,1803,7882,1507,15371,2505,13027,2221,12564,1927,23450,2509,17408,2152,11233,1377,4700,895,2976,665,398,227,208637,8998,35788,3351,25840,2652,22955,2502,13354,1706,8051,1514,12676,1785,13267,1923,11777,1877,22477,2304,19299,2483,11364,1593,6041,1045,4039,800,1709,619,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,44818,4656,21710,2501,4668,1044,3259,756,3343,825,1558,549,910,396,2027,677,1690,607,1264,508,1014,445,1220,559,571,335,123,166,63,110,0,255,23108,3007,5266,848,2976,982,3200,897,1779,641,1403,515,1693,561,1317,414,1576,774,1807,633,1053,406,687,358,240,214,111,130,0,255,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,8019,1134,4543,890,421,252,440,220,537,347,232,162,423,234,571,296,386,239,150,137,217,137,561,242,415,261,99,76,91,135,0,205,3476,688,149,97,293,146,422,313,217,121,156,144,371,238,112,105,133,122,434,238,665,293,314,168,129,107,81,109,0,205,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,145159,8457,73453,5154,13682,2088,11439,2061,8218,1404,6060,1268,2411,798,5459,1401,4101,1046,3706,991,6861,1405,6389,1246,3409,795,1282,508,436,259,0,279,71706,4988,11654,1997,10225,1731,7841,1357,4623,1051,3287,824,5790,1119,5153,1258,3575,990,7076,1387,5919,1082,2838,828,2342,768,971,381,412,259,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,209451,8883,102304,5265,15171,1847,14116,1838,12942,1642,7582,1303,4715,875,9235,1606,7033,1687,4778,1045,9273,1428,9475,1625,4970,939,1789,438,1053,383,172,216,107147,5659,16590,2019,14119,1781,11597,1733,6562,1203,5723,1363,8558,1550,7897,1338,6702,1303,11290,1626,8464,1308,5367,957,2658,775,1230,470,390,305,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,20696,2329,10361,1633,898,534,1114,504,2014,749,631,374,877,623,838,439,244,178,127,114,894,345,739,365,853,445,810,527,322,353,0,261,10335,1697,1581,638,1376,575,1627,727,775,345,369,247,237,154,556,402,545,330,1048,455,998,451,650,396,292,199,252,336,29,52,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,71578,3929,35572,2853,8313,1116,4992,808,3647,686,2129,660,1246,413,2114,754,2129,747,1933,901,4100,1044,2506,802,1729,654,425,218,240,199,69,100,36006,2789,6185,1195,5736,978,5204,1083,1826,568,1386,620,2684,629,2048,626,2082,635,3621,915,2792,647,1268,452,774,348,226,187,174,183,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,9428,1655,5086,1111,541,336,532,339,516,306,473,282,139,165,191,144,564,356,273,260,518,457,368,276,885,474,86,112,0,259,0,259,4342,974,658,334,107,95,154,151,267,231,185,188,1000,601,196,186,113,136,115,140,835,325,645,433,8,14,9,15,50,83,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,173763,9201,87923,5685,5120,1010,7761,1431,7717,1291,5042,1009,2819,778,6955,1218,7479,1599,6037,1027,12607,1609,10434,1438,9367,1225,4542,801,1674,603,369,243,85840,4909,4860,1130,4474,818,7396,1129,3811,730,2868,965,7020,1368,6384,1142,6568,1119,10593,1288,12516,1495,8413,1211,6303,1092,3292,840,1342,488,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
