GEO_ID,B18012_001E,B18012_001M,B18012_002E,B18012_002M,B18012_003E,B18012_003M,B18012_004E,B18012_004M,B18012_005E,B18012_005M,B18012_006E,B18012_006M,B18012_007E,B18012_007M,B18012_008E,B18012_008M,B18012_009E,B18012_009M,B18012_010E,B18012_010M,B18012_011E,B18012_011M,B18012_012E,B18012_012M,B18012_013E,B18012_013M,B18012_014E,B18012_014M,B18012_015E,B18012_015M,B18012_016E,B18012_016M,B18012_017E,B18012_017M,B18012_018E,B18012_018M,B18012_019E,B18012_019M,NAME,B18012_001MA,B18012_001EA,B18012_002MA,B18012_002EA,B18012_003MA,B18012_003EA,B18012_004EA,B18012_004MA,B18012_005EA,B18012_005MA,B18012_006MA,B18012_006EA,B18012_007MA,B18012_007EA,B18012_008MA,B18012_008EA,B18012_009MA,B18012_009EA,B18012_010EA,B18012_010MA,B18012_011MA,B18012_011EA,B18012_012MA,B18012_012EA,B18012_013MA,B18012_013EA,B18012_014MA,B18012_014EA,B18012_015EA,B18012_015MA,B18012_016MA,B18012_016EA,B18012_017MA,B18012_017EA,B18012_018MA,B18012_018EA,B18012_019MA,B18012_019EA,state
0400000US31,409926,2186,8160,1468,1434,576,383,230,1051,487,6726,1253,1564,566,3336,823,1444,514,382,396,401766,2799,122535,5259,19128,1900,103407,4984,279231,5782,35715,3111,82715,4561,93036,3738,67765,3302,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,574420,2925,8784,1841,1018,486,383,274,635,407,7766,1672,1316,562,3196,1179,2711,791,543,398,565636,3629,108739,6075,20967,2766,87772,6033,456897,6875,94345,5243,172842,7154,119337,6032,70373,4888,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,271359,2307,7543,1677,1221,500,135,145,1086,477,6322,1613,1254,636,3536,1255,1028,669,504,265,263816,2927,81300,4066,11832,1515,69468,3765,182516,4437,16239,2738,62737,4066,48599,3625,54941,3439,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1813330,3324,35827,3805,6547,1622,2284,1106,4263,1094,29280,3360,7833,1638,11028,1861,6583,1843,3836,1090,1777503,5283,514940,9464,77703,4059,437237,9904,1262563,10143,154540,8531,412144,10766,282080,8534,413799,8582,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,447549,3566,13588,1944,2312,789,554,396,1758,741,11276,1632,3406,1005,4364,1263,3094,862,412,289,433961,4051,126645,6043,21823,2659,104822,5992,307316,6144,62304,4493,112512,6307,84745,5355,47755,3699,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4382811,5022,103329,5638,21224,2058,6290,1352,14934,1682,82105,5186,26263,3178,30598,3385,18527,2251,6717,1379,4279482,7304,1350542,14773,178420,6028,1172122,16084,2928940,15641,444229,11877,884059,16673,656173,13299,944479,13975,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1962518,6982,61769,4777,12734,2265,4020,1179,8714,1586,49035,4277,14859,2170,16761,2269,14345,2365,3070,1101,1900749,7786,523800,9705,80770,5151,443030,9620,1376949,11586,259699,10206,461983,11417,343821,8398,311446,8435,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,150553,1922,3167,1026,1127,631,11,24,1116,635,2040,751,375,331,766,381,598,470,301,277,147386,2109,53410,2667,6701,1143,46709,2449,93976,3130,5292,814,30906,2881,32180,2400,25598,2061,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2502268,4988,71232,3945,10366,1577,3109,794,7257,1317,60866,3370,14766,1590,30457,2681,12394,1825,3249,1147,2431036,6559,739645,11605,117872,4491,621773,11768,1691391,12277,214120,9578,670010,14071,443781,10131,363480,8812,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,809117,3071,33589,2910,6519,1518,1126,517,5393,1307,27070,2522,6964,1372,12366,1779,6124,1175,1616,632,775528,4304,222582,6069,40039,3169,182543,6177,552946,7051,96014,4766,220448,7539,141499,5067,94985,4957,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,842037,3243,26488,3141,4683,1417,624,401,4059,1331,21805,2646,5318,1606,8163,1751,6432,1479,1892,1101,815549,4210,208669,7712,34255,2862,174414,7470,606880,7781,104003,5119,197331,8231,169313,6721,136233,5754,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2584718,4145,72787,3689,12671,1876,4081,1137,8590,1276,60116,3574,14437,1818,29092,2279,12669,1900,3918,977,2511931,5492,782386,9274,105741,4145,676645,8397,1729545,10177,197383,8812,656944,12016,417202,9094,458016,8386,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,243379,1493,6101,1284,1917,746,160,198,1757,707,4184,1150,2047,932,1009,618,515,348,613,413,237278,1912,84244,3221,7964,1177,76280,3258,153034,3561,24508,2991,49949,3654,34524,2857,44053,3484,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,941828,5287,29100,3219,3768,1133,1097,812,2671,816,25332,3094,9271,2004,10818,1960,4048,1086,1195,762,912728,6038,241882,7374,38958,3080,202924,6646,670846,9040,118049,6462,258165,7787,166585,6688,128047,4793,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,170189,2366,5040,1099,853,362,103,147,750,345,4187,1056,1019,482,1454,639,1469,639,245,168,165149,2439,49904,3107,7753,1383,42151,2893,115245,3369,12759,1686,40096,2878,36832,2858,25558,2319,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1353141,4342,50995,3759,4917,944,1899,703,3018,688,46078,3610,13340,2412,22498,2731,8445,1507,1795,672,1302146,5805,324268,8454,49085,3219,275183,7824,977878,9989,153026,5973,407265,11585,230134,7556,187453,6140,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5691724,9507,141533,6963,24306,3302,9428,1950,14878,2313,117227,6528,36046,3326,48075,4079,26913,3575,6193,1354,5550191,10624,1441577,16218,274735,7482,1166842,15311,4108614,18536,952238,19665,1420973,21224,986494,16032,748909,14974,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,716418,3267,17171,2330,3595,911,630,370,2965,818,13576,1967,3572,864,5706,1415,3433,997,865,423,699247,4124,216436,5964,25491,2643,190945,5939,482811,7213,64442,4932,167553,6319,156564,5134,94252,4016,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,132011,1023,4780,1011,880,345,241,171,639,299,3900,952,549,309,2350,838,693,387,308,222,127231,1386,40320,2114,5578,1088,34742,1987,86911,2527,6406,1268,36720,2580,21530,2068,22255,2039,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1680673,7496,38263,3918,5610,1536,1709,704,3901,1257,32653,3544,8877,1549,14400,2303,7039,1301,2337,853,1642410,8182,485364,10493,67148,4625,418216,10537,1157046,12804,150614,8215,398822,11206,275726,9527,331884,9106,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1456213,5064,49171,3986,10066,1775,1654,580,8412,1808,39105,3772,10692,2117,13706,1907,12228,2025,2479,757,1407042,5908,370585,8259,65895,4543,304690,7853,1036457,8863,151680,7333,320455,8412,306302,9120,258020,6987,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,382249,2721,18174,2041,2902,1180,294,237,2608,1108,15272,1702,4734,1137,6760,1376,2770,941,1008,584,364075,3556,98849,4580,14073,1926,84776,4185,265226,5283,37317,3017,121203,5215,67312,4587,39394,3376,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1232242,3267,31815,2926,5759,1029,1644,652,4115,833,26056,2582,5763,1236,12427,1733,6155,1338,1711,656,1200427,4435,345623,7616,49749,2616,295874,7024,854804,8827,95504,5340,311506,7603,252183,6543,195611,5577,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,116111,1658,2807,876,552,405,49,73,503,411,2255,731,317,268,1231,503,612,327,95,166,113304,1596,30444,2330,3881,970,26563,2390,82860,2495,10353,2018,33811,2906,25840,2176,12856,1721,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,945532,1669,44296,3066,8120,1419,2025,699,6095,1291,36176,2939,11699,1581,10760,1538,9729,1923,3988,1139,901236,3401,264722,6281,41093,3165,223629,6698,636514,6484,136009,6747,204726,6936,172824,6677,122955,6416,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
