GEO_ID,C08412_001E,C08412_001M,C08412_002E,C08412_002M,C08412_003E,C08412_003M,C08412_004E,C08412_004M,C08412_005E,C08412_005M,C08412_006E,C08412_006M,C08412_007E,C08412_007M,C08412_008E,C08412_008M,C08412_009E,C08412_009M,C08412_010E,C08412_010M,C08412_011E,C08412_011M,C08412_012E,C08412_012M,C08412_013E,C08412_013M,C08412_014E,C08412_014M,C08412_015E,C08412_015M,C08412_016E,C08412_016M,C08412_017E,C08412_017M,C08412_018E,C08412_018M,C08412_019E,C08412_019M,C08412_020E,C08412_020M,C08412_021E,C08412_021M,C08412_022E,C08412_022M,C08412_023E,C08412_023M,C08412_024E,C08412_024M,C08412_025E,C08412_025M,C08412_026E,C08412_026M,C08412_027E,C08412_027M,C08412_028E,C08412_028M,C08412_029E,C08412_029M,C08412_030E,C08412_030M,NAME,C08412_001EA,C08412_001MA,C08412_002EA,C08412_002MA,C08412_003MA,C08412_003EA,C08412_004MA,C08412_004EA,C08412_005MA,C08412_005EA,C08412_006MA,C08412_006EA,C08412_007EA,C08412_007MA,C08412_008EA,C08412_008MA,C08412_009MA,C08412_009EA,C08412_010MA,C08412_010EA,C08412_011MA,C08412_011EA,C08412_012EA,C08412_012MA,C08412_013EA,C08412_013MA,C08412_014MA,C08412_014EA,C08412_015MA,C08412_015EA,C08412_016MA,C08412_016EA,C08412_017MA,C08412_017EA,C08412_018EA,C08412_018MA,C08412_019EA,C08412_019MA,C08412_020MA,C08412_020EA,C08412_021MA,C08412_021EA,C08412_022MA,C08412_022EA,C08412_023EA,C08412_023MA,C08412_024EA,C08412_024MA,C08412_025MA,C08412_025EA,C08412_026MA,C08412_026EA,C08412_027MA,C08412_027EA,C08412_028EA,C08412_028MA,C08412_029EA,C08412_029MA,C08412_030EA,C08412_030MA,state
0400000US42,5436065,21908,859881,13124,792192,13219,823655,12687,792559,11440,350320,8112,652717,12547,372130,8763,408291,9681,384320,10336,2857326,16088,418388,8483,385673,8505,416010,8778,414034,8476,182287,6835,360911,8772,206305,7176,236185,6673,237533,7991,2578739,16511,441493,9686,406519,7892,407645,8899,378525,9077,168033,5635,291806,6971,165825,5034,172106,6176,146787,5544,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,477613,8644,81147,4798,79290,4171,76585,3756,78797,5209,31646,3197,57087,3837,29263,2674,24667,2220,19131,2316,245024,6327,39300,3321,35929,2850,37128,3015,41055,3554,16527,1912,30841,3008,16855,1859,13921,1667,13468,2063,232589,5924,41847,3625,43361,2980,39457,2697,37742,3296,15119,2198,26246,2348,12408,1634,10746,1622,5663,1003,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1845762,14594,278331,8071,277542,9256,324049,9851,288168,8673,115452,6365,246140,9294,107124,5740,118036,5517,90920,5794,972764,11084,139717,5665,133293,6483,161821,6568,154895,6157,60054,4408,137911,6916,57815,3956,66353,3294,60905,4479,872998,10165,138614,5605,144249,5819,162228,6018,133273,6341,55398,3678,108229,5328,49309,3500,51683,3994,30015,2645,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,373202,5193,122342,4175,76515,4297,64464,4089,43215,2804,12648,1527,24309,2330,8486,1130,11400,1452,9823,1408,196699,3681,65208,3270,39774,3109,33794,2465,21240,1657,6609,1030,13831,1652,3688,736,6085,1076,6470,1102,176503,3554,57134,2450,36741,2595,30670,2584,21975,2051,6039,988,10478,1404,4798,783,5315,872,3353,741,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2659298,18341,352504,10367,379764,10370,441318,11251,432724,10026,181632,7779,372294,8909,159900,6107,200918,7778,138244,5794,1431626,13423,178091,6382,193710,7691,233101,7526,231833,8177,95159,4763,207319,6923,89277,4896,113995,5646,89141,4343,1227672,11883,174413,6902,186054,6785,208217,7101,200891,6641,86473,4616,164975,5886,70623,3466,86923,4521,49103,3680,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10120934,27245,1446632,22789,1463494,21527,1589375,23713,1469230,22001,578301,12513,1441880,22220,625881,13593,794078,17192,712063,15314,5682840,22069,731333,14556,758208,14286,857896,18619,815617,16784,328600,7842,856369,16328,370112,10741,485464,13229,479241,13407,4438094,20568,715299,14676,705286,14466,731479,15124,653613,13567,249701,9003,585511,12292,255769,8084,308614,9019,232822,7079,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1136061,11295,216650,7492,187797,6697,202881,7082,181014,6946,66751,4673,129655,6155,48062,3668,54196,3605,49055,3687,649886,7160,109672,5102,101636,4753,111813,4553,106174,5313,37976,3071,79867,4390,31708,2546,37080,2765,33960,3032,486175,7824,106978,4658,86161,4671,91068,5202,74840,3903,28775,3059,49788,3091,16354,2022,17116,2041,15095,1927,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,300391,5315,70986,3387,46564,2798,42678,2735,40142,2749,17686,1740,33511,2290,16934,1666,17544,1851,14346,1574,159306,3541,35513,2375,23105,1925,22091,1941,20357,1885,8800,1271,19763,1642,9521,1441,10315,1380,9841,1320,141085,3413,35473,2109,23459,1975,20587,1763,19785,1757,8886,1181,13748,1402,7413,882,7229,1043,4505,929,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3559581,20527,435021,12020,465050,11655,547074,12347,536956,11785,226099,8673,458527,12856,250925,7892,301876,10472,338053,9968,1908771,14029,212747,8082,228483,7050,276095,8974,277203,8620,117763,6103,258394,9479,139408,5545,179801,7814,218877,7633,1650810,14528,222274,7289,236567,7793,270979,7329,259753,7769,108336,5351,200133,7685,111517,4850,122075,5808,119176,6343,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2829503,15945,407096,9039,403315,10089,435177,10561,416526,11087,172232,8057,371610,10166,196030,7753,210904,7710,216613,8460,1549222,10928,197944,5962,200158,6675,231140,7230,228882,7265,99951,5416,218963,6853,114380,5900,120940,5751,136864,6515,1280281,12355,209152,6780,203157,6691,204037,6425,187644,7181,72281,4758,152647,6159,81650,4498,89964,4541,79749,4529,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,704291,9982,130114,5806,108356,5308,111824,5347,101848,5176,38833,3436,80143,4509,36158,2989,48103,3360,48912,3821,378628,6822,64369,3408,54032,3756,54201,3477,52895,3480,20187,2379,44090,3576,20234,2161,28198,2478,40422,3248,325663,6812,65745,4297,54324,3624,57623,3654,48953,3069,18646,2053,36053,2605,15924,1665,19905,2171,8490,1508,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2659080,14568,557036,10811,463538,9536,436198,8842,390652,9211,173902,5723,266310,6705,140851,4817,131139,4878,99454,4277,1395569,9960,273700,6328,232147,6107,219266,6095,202835,5937,91891,4208,149752,5943,82868,3698,76173,3192,66937,3515,1263511,9500,283336,7378,231391,6421,216932,6018,187817,5503,82011,3610,116558,3798,57983,2739,54966,3317,32517,2431,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,259092,4944,89243,4499,60395,3941,37506,3018,18157,2239,6296,1260,14683,2000,6812,1178,9077,1330,16923,2030,144516,3215,44553,2726,31635,2711,19715,1988,11366,1903,3551,952,9218,1430,4569,900,6114,1060,13795,1966,114576,3204,44690,2944,28760,2453,17791,2007,6791,970,2745,695,5465,1197,2243,724,2963,657,3128,634,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1138859,15016,108743,5880,131147,5517,162123,6248,158591,5783,54184,3264,191845,6456,75824,4661,97040,5070,159362,6598,625115,9423,59596,3934,68400,4269,87054,3819,88148,4193,27538,2328,106482,4972,41511,3326,54061,3720,92325,4821,513744,9019,49147,3650,62747,3420,75069,4201,70443,3759,26646,2440,85363,3851,34313,2641,42979,3095,67037,3672,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
