GEO_ID,B24091_001E,B24091_001M,B24091_002E,B24091_002M,B24091_003E,B24091_003M,B24091_004E,B24091_004M,B24091_005E,B24091_005M,B24091_006E,B24091_006M,B24091_007E,B24091_007M,B24091_008E,B24091_008M,B24091_009E,B24091_009M,B24091_010E,B24091_010M,NAME,B24091_001EA,B24091_001MA,B24091_002MA,B24091_002EA,B24091_003MA,B24091_003EA,B24091_004MA,B24091_004EA,B24091_005EA,B24091_005MA,B24091_006EA,B24091_006MA,B24091_007EA,B24091_007MA,B24091_008MA,B24091_008EA,B24091_009MA,B24091_009EA,B24091_010MA,B24091_010EA,state
0400000US39,37352,190,36638,223,36254,224,52902,2680,38730,1231,41030,554,42748,1092,51533,850,30728,701,21240,10001,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,32052,302,31766,391,31358,399,47038,4055,31648,1142,31696,799,32215,594,47869,1726,26591,2630,12290,3751,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,37160,263,36072,362,35600,371,49642,2494,37495,1825,46850,1352,40611,1549,51890,2179,32093,2637,31528,31998,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,38804,261,37672,375,37226,204,52626,2698,39015,724,41240,522,42066,773,51188,706,32193,649,24608,4025,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,40888,563,39354,1231,38469,1249,59425,10569,41502,1219,47079,5683,50266,4541,55347,5129,35437,3643,50677,167612,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,32483,455,32074,284,31651,290,51492,2155,36662,1505,32465,1115,35222,1331,43825,2863,30123,2081,29673,9197,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,31549,373,31389,452,31157,458,39042,5888,33562,2329,30411,884,32611,2181,42414,3014,25802,1913,20810,9114,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,33748,444,32500,494,32158,262,59060,7418,35543,903,35387,747,34923,1292,49653,2572,31555,1012,21875,8035,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,35418,179,34541,391,33688,376,58179,4347,36100,660,37075,403,36528,538,49557,879,31566,445,19011,7144,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,36500,407,35191,493,34073,818,53167,6074,42222,3910,38741,1421,38673,2149,50200,1239,31626,1507,22466,17955,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,36442,559,36338,671,35758,674,44951,5427,36346,1799,37690,1845,41194,1254,45602,3934,28891,3014,12153,11327,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,41788,252,40220,346,39467,670,56487,5376,45210,1348,40236,664,37663,1649,70199,1675,35567,1343,12363,9354,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,42474,381,41826,320,41494,334,51715,975,41344,778,48583,1702,45249,1077,51030,1631,35621,1556,19955,5177,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,32000,453,31781,523,31557,518,50303,13452,30676,1827,32190,1446,29848,1192,51370,1623,25873,3000,11563,445,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,37845,435,37231,274,36979,273,47395,3431,37357,1120,42475,767,44399,1235,50380,1540,28482,2031,13481,4518,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,36090,755,35991,1095,35218,1355,60817,15346,31766,3270,36617,1887,37777,2540,46418,7924,31379,4858,23638,19266,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,19280,274,17629,363,17325,278,25854,3007,18553,2131,15340,594,24024,471,34376,2678,17514,1839,15118,13382,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
