GEO_ID,B08406_001E,B08406_001M,B08406_002E,B08406_002M,B08406_003E,B08406_003M,B08406_004E,B08406_004M,B08406_005E,B08406_005M,B08406_006E,B08406_006M,B08406_007E,B08406_007M,B08406_008E,B08406_008M,B08406_009E,B08406_009M,B08406_010E,B08406_010M,B08406_011E,B08406_011M,B08406_012E,B08406_012M,B08406_013E,B08406_013M,B08406_014E,B08406_014M,B08406_015E,B08406_015M,B08406_016E,B08406_016M,B08406_017E,B08406_017M,B08406_018E,B08406_018M,B08406_019E,B08406_019M,B08406_020E,B08406_020M,B08406_021E,B08406_021M,B08406_022E,B08406_022M,B08406_023E,B08406_023M,B08406_024E,B08406_024M,B08406_025E,B08406_025M,B08406_026E,B08406_026M,B08406_027E,B08406_027M,B08406_028E,B08406_028M,B08406_029E,B08406_029M,B08406_030E,B08406_030M,B08406_031E,B08406_031M,B08406_032E,B08406_032M,B08406_033E,B08406_033M,B08406_034E,B08406_034M,B08406_035E,B08406_035M,B08406_036E,B08406_036M,B08406_037E,B08406_037M,B08406_038E,B08406_038M,B08406_039E,B08406_039M,B08406_040E,B08406_040M,B08406_041E,B08406_041M,B08406_042E,B08406_042M,B08406_043E,B08406_043M,B08406_044E,B08406_044M,B08406_045E,B08406_045M,B08406_046E,B08406_046M,B08406_047E,B08406_047M,B08406_048E,B08406_048M,B08406_049E,B08406_049M,B08406_050E,B08406_050M,B08406_051E,B08406_051M,NAME,B08406_001EA,B08406_001MA,B08406_002EA,B08406_002MA,B08406_003MA,B08406_003EA,B08406_004EA,B08406_004MA,B08406_005MA,B08406_005EA,B08406_006EA,B08406_006MA,B08406_007EA,B08406_007MA,B08406_008MA,B08406_008EA,B08406_009EA,B08406_009MA,B08406_010EA,B08406_010MA,B08406_011MA,B08406_011EA,B08406_012EA,B08406_012MA,B08406_013EA,B08406_013MA,B08406_014EA,B08406_014MA,B08406_015EA,B08406_015MA,B08406_016MA,B08406_016EA,B08406_017EA,B08406_017MA,B08406_018EA,B08406_018MA,B08406_019EA,B08406_019MA,B08406_020EA,B08406_020MA,B08406_021EA,B08406_021MA,B08406_022MA,B08406_022EA,B08406_023MA,B08406_023EA,B08406_024MA,B08406_024EA,B08406_025EA,B08406_025MA,B08406_026EA,B08406_026MA,B08406_027EA,B08406_027MA,B08406_028EA,B08406_028MA,B08406_029MA,B08406_029EA,B08406_030MA,B08406_030EA,B08406_031EA,B08406_031MA,B08406_032EA,B08406_032MA,B08406_033EA,B08406_033MA,B08406_034MA,B08406_034EA,B08406_035MA,B08406_035EA,B08406_036MA,B08406_036EA,B08406_037EA,B08406_037MA,B08406_038EA,B08406_038MA,B08406_039MA,B08406_039EA,B08406_040MA,B08406_040EA,B08406_041MA,B08406_041EA,B08406_042EA,B08406_042MA,B08406_043EA,B08406_043MA,B08406_044MA,B08406_044EA,B08406_045MA,B08406_045EA,B08406_046EA,B08406_046MA,B08406_047MA,B08406_047EA,B08406_048EA,B08406_048MA,B08406_049MA,B08406_049EA,B08406_050MA,B08406_050EA,B08406_051EA,B08406_051MA,state
0400000US13,4287027,22641,3851453,24272,3357081,24914,494372,14934,364596,12107,71881,6548,57895,5386,101989,6673,78075,6013,1067,551,20506,2991,2180,769,161,157,6873,1659,73311,4907,70868,5997,182533,7137,2333115,13702,2076585,13827,1786344,15274,290241,11489,199773,8344,47493,5433,42975,4987,50947,5219,38584,4436,689,483,10349,2099,1227,585,98,114,5615,1549,46490,4371,49588,4639,103890,5179,1953912,15665,1774868,16792,1570737,16782,204131,7718,164823,7375,24388,2844,14920,2419,51042,4258,39491,4137,378,263,10157,1862,953,365,63,107,1258,639,26821,2565,21280,3116,78643,4342,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,629882,7186,523285,8149,422226,8796,101059,6431,77080,5461,14843,2157,9136,2048,33917,3209,33384,3159,106,123,0,265,63,103,364,242,4806,1106,29928,2625,10784,1742,27162,2434,342825,4947,286603,5744,237140,5772,49463,3985,38935,3510,6055,1208,4473,1126,13461,2417,13131,2386,50,82,0,265,0,265,280,232,3527,904,18282,1847,6834,1378,14118,1375,287057,4519,236682,5125,185086,5450,51596,3639,38145,3177,8788,1600,4663,1227,20456,1990,20253,1999,56,93,0,265,63,103,84,95,1279,574,11646,1848,3950,962,13044,1758,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,656843,6577,583188,6934,508675,7169,74513,4412,58720,3799,9199,1743,6594,1380,5439,1127,5301,1123,66,108,0,265,50,78,22,41,5104,1087,22532,2343,6706,1373,33874,2970,364659,4425,321710,4763,279826,5182,41884,3130,32318,2610,5541,1294,4025,1014,3691,881,3553,861,66,108,0,265,50,78,22,41,3325,708,12726,1659,5597,1250,17610,1964,292184,5101,261478,5367,228849,5370,32629,3130,26402,2672,3658,971,2569,846,1748,688,1748,688,0,265,0,265,0,265,0,265,1779,702,9806,1568,1109,447,16264,2079,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5968506,20652,4978105,23380,4421567,23531,556538,13266,446490,10926,64084,4685,45964,3480,510850,11263,235599,8506,4618,1456,128151,6447,141584,5210,898,477,28148,2923,170719,7312,62465,4618,218219,5775,3219940,15807,2711053,18087,2401609,18515,309444,10025,244684,8397,37578,3561,27182,2786,248908,7029,103058,5261,2230,873,64900,3967,78293,3296,427,316,21851,2699,90390,5672,39026,3371,108712,4522,2748566,15832,2267052,17250,2019958,17542,247094,8009,201806,7176,26506,2477,18782,1898,261942,8355,132541,6028,2388,1000,63251,4483,63291,4183,471,358,6297,1210,80329,3977,23439,2777,109507,4472,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2901321,16538,2680580,17019,2398127,16754,282453,8329,225017,8056,34827,3353,22609,2566,22945,2380,21809,2112,237,321,177,180,599,453,123,150,11113,1698,66234,4308,26191,3004,94258,4901,1554020,11801,1432389,11668,1275079,12203,157310,5754,121702,5207,20564,2966,15044,2121,12439,1609,11854,1552,191,312,0,265,271,319,123,150,9035,1574,35786,3220,19022,2647,45349,3007,1347301,11159,1248191,11856,1123048,11032,125143,5336,103315,5254,14263,1718,7565,1272,10506,1577,9955,1477,46,76,177,180,328,336,0,265,2078,561,30448,2913,7169,1358,48909,3505,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1507545,11140,1345181,11161,1181690,10379,163491,6273,131570,6515,18252,1943,13669,1986,14923,1804,14361,1746,338,256,165,159,59,96,0,265,7338,1204,56278,3076,12332,1533,71493,3075,799967,6287,710645,6593,620519,6530,90126,4120,72315,3811,9158,1292,8653,1574,7090,1122,6717,1104,199,173,115,134,59,96,0,265,5705,1042,30545,2454,9126,1460,36856,2154,707578,8245,634536,8076,561171,7879,73365,3971,59255,4013,9094,1135,5016,943,7833,1278,7644,1232,139,171,50,83,0,265,0,265,1633,446,25733,2089,3206,653,34637,2136,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1387246,11754,1266321,12149,1136528,13822,129793,5667,97711,4628,19448,2437,12634,2071,6721,1537,6512,1496,0,265,0,265,50,81,159,257,4624,1218,35802,2977,14327,2071,59451,3586,749526,7857,680873,8483,609756,9158,71117,3810,53241,3413,9993,1889,7883,1715,3818,1274,3659,1211,0,265,0,265,0,265,159,257,4043,1143,18968,1960,10718,1681,31106,2539,637720,7660,585448,7702,526772,8331,58676,3264,44470,2766,9455,1456,4751,818,2903,753,2853,773,0,265,0,265,50,81,0,265,581,352,16834,2147,3609,1138,28345,2292,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1834746,16795,1704079,17013,1497631,17664,206448,7632,160126,6858,28954,2805,17368,2427,17692,2610,17525,2628,79,113,18,29,0,265,70,116,2247,690,37742,3300,14005,1772,58981,4174,989044,11224,915762,11254,799081,12081,116681,5715,89146,4786,15773,1941,11762,2034,8122,1674,7955,1670,79,113,18,29,0,265,70,116,1837,669,21269,2440,9499,1512,32555,2441,845702,10233,788317,10286,698550,10792,89767,4589,70980,4088,13181,1697,5606,1227,9570,1868,9570,1868,0,265,0,265,0,265,0,265,410,248,16473,1947,4506,976,26426,2775,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1828690,15492,1702809,16640,1484797,16260,218012,7932,156556,6907,33317,3718,28139,3180,20408,2611,20032,2593,183,187,0,265,158,187,35,46,6378,1500,32612,2786,26785,2632,39698,3507,980489,10792,911824,10912,783492,10169,128332,5719,88047,4907,20638,3064,19647,2558,7499,1572,7278,1572,54,89,0,265,158,187,9,18,5250,1466,17908,2149,18687,2389,19321,2022,848201,10671,790985,11286,701305,10736,89680,4478,68509,4047,12679,1617,8492,1320,12909,2131,12754,2102,129,158,0,265,0,265,26,46,1128,529,14704,1891,8098,1469,20377,2372,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,634690,7536,562040,7811,492243,7286,69797,4241,58714,3935,6371,1397,4712,1049,4256,1203,3883,1140,0,265,0,265,8,15,365,317,2580,763,27078,2180,7144,1203,31592,2352,335607,4652,295748,5075,254404,4757,41344,2979,35089,2722,3454,917,2801,715,2360,895,2070,839,0,265,0,265,0,265,290,297,2176,716,15989,1813,4884,991,14450,1496,299083,4875,266292,4521,237839,4667,28453,2660,23625,2369,2917,1069,1911,667,1896,690,1813,683,0,265,0,265,8,15,75,108,404,218,11089,1481,2260,779,17142,1711,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2540390,17577,2188043,19789,1919090,19932,268953,8824,207026,8205,34182,3461,27745,3360,141755,6604,104147,6170,1401,786,30860,2920,5113,1251,234,317,6441,1402,71228,4780,30307,3308,102616,5905,1313541,13327,1139850,13790,992111,13454,147739,6413,109033,5856,19341,2592,19365,3006,66521,5083,47839,4279,927,745,15054,2052,2517,801,184,306,4904,1241,38182,3204,17129,2476,46955,3858,1226849,11284,1048193,11937,926979,11928,121214,5514,97993,4736,14841,2351,8380,1525,75234,3906,56308,3602,474,358,15806,2149,2596,878,50,81,1537,654,33046,3056,13178,1856,55661,3703,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
