GEO_ID,C12002_001E,C12002_001M,C12002_002E,C12002_002M,C12002_003E,C12002_003M,C12002_004E,C12002_004M,C12002_005E,C12002_005M,C12002_006E,C12002_006M,C12002_007E,C12002_007M,C12002_008E,C12002_008M,C12002_009E,C12002_009M,C12002_010E,C12002_010M,C12002_011E,C12002_011M,C12002_012E,C12002_012M,C12002_013E,C12002_013M,C12002_014E,C12002_014M,C12002_015E,C12002_015M,C12002_016E,C12002_016M,C12002_017E,C12002_017M,C12002_018E,C12002_018M,C12002_019E,C12002_019M,C12002_020E,C12002_020M,C12002_021E,C12002_021M,C12002_022E,C12002_022M,C12002_023E,C12002_023M,C12002_024E,C12002_024M,C12002_025E,C12002_025M,C12002_026E,C12002_026M,C12002_027E,C12002_027M,C12002_028E,C12002_028M,C12002_029E,C12002_029M,C12002_030E,C12002_030M,C12002_031E,C12002_031M,C12002_032E,C12002_032M,C12002_033E,C12002_033M,C12002_034E,C12002_034M,C12002_035E,C12002_035M,C12002_036E,C12002_036M,C12002_037E,C12002_037M,C12002_038E,C12002_038M,C12002_039E,C12002_039M,C12002_040E,C12002_040M,C12002_041E,C12002_041M,C12002_042E,C12002_042M,C12002_043E,C12002_043M,C12002_044E,C12002_044M,C12002_045E,C12002_045M,C12002_046E,C12002_046M,C12002_047E,C12002_047M,C12002_048E,C12002_048M,C12002_049E,C12002_049M,C12002_050E,C12002_050M,C12002_051E,C12002_051M,C12002_052E,C12002_052M,C12002_053E,C12002_053M,C12002_054E,C12002_054M,C12002_055E,C12002_055M,C12002_056E,C12002_056M,C12002_057E,C12002_057M,C12002_058E,C12002_058M,C12002_059E,C12002_059M,C12002_060E,C12002_060M,C12002_061E,C12002_061M,C12002_062E,C12002_062M,C12002_063E,C12002_063M,C12002_064E,C12002_064M,C12002_065E,C12002_065M,C12002_066E,C12002_066M,C12002_067E,C12002_067M,C12002_068E,C12002_068M,C12002_069E,C12002_069M,C12002_070E,C12002_070M,C12002_071E,C12002_071M,C12002_072E,C12002_072M,C12002_073E,C12002_073M,NAME,C12002_001MA,C12002_001EA,C12002_002EA,C12002_002MA,C12002_003EA,C12002_003MA,C12002_004EA,C12002_004MA,C12002_005MA,C12002_005EA,C12002_006MA,C12002_006EA,C12002_007EA,C12002_007MA,C12002_008EA,C12002_008MA,C12002_009EA,C12002_009MA,C12002_010MA,C12002_010EA,C12002_011MA,C12002_011EA,C12002_012MA,C12002_012EA,C12002_013EA,C12002_013MA,C12002_014EA,C12002_014MA,C12002_015EA,C12002_015MA,C12002_016MA,C12002_016EA,C12002_017MA,C12002_017EA,C12002_018EA,C12002_018MA,C12002_019EA,C12002_019MA,C12002_020EA,C12002_020MA,C12002_021MA,C12002_021EA,C12002_022MA,C12002_022EA,C12002_023MA,C12002_023EA,C12002_024EA,C12002_024MA,C12002_025EA,C12002_025MA,C12002_026EA,C12002_026MA,C12002_027MA,C12002_027EA,C12002_028MA,C12002_028EA,C12002_029EA,C12002_029MA,C12002_030EA,C12002_030MA,C12002_031EA,C12002_031MA,C12002_032MA,C12002_032EA,C12002_033MA,C12002_033EA,C12002_034MA,C12002_034EA,C12002_035EA,C12002_035MA,C12002_036MA,C12002_036EA,C12002_037EA,C12002_037MA,C12002_038EA,C12002_038MA,C12002_039EA,C12002_039MA,C12002_040EA,C12002_040MA,C12002_041EA,C12002_041MA,C12002_042EA,C12002_042MA,C12002_043EA,C12002_043MA,C12002_044EA,C12002_044MA,C12002_045MA,C12002_045EA,C12002_046EA,C12002_046MA,C12002_047EA,C12002_047MA,C12002_048EA,C12002_048MA,C12002_049EA,C12002_049MA,C12002_050MA,C12002_050EA,C12002_051EA,C12002_051MA,C12002_052EA,C12002_052MA,C12002_053EA,C12002_053MA,C12002_054EA,C12002_054MA,C12002_055MA,C12002_055EA,C12002_056MA,C12002_056EA,C12002_057EA,C12002_057MA,C12002_058EA,C12002_058MA,C12002_059EA,C12002_059MA,C12002_060MA,C12002_060EA,C12002_061MA,C12002_061EA,C12002_062EA,C12002_062MA,C12002_063EA,C12002_063MA,C12002_064EA,C12002_064MA,C12002_065MA,C12002_065EA,C12002_066MA,C12002_066EA,C12002_067MA,C12002_067EA,C12002_068EA,C12002_068MA,C12002_069EA,C12002_069MA,C12002_070EA,C12002_070MA,C12002_071MA,C12002_071EA,C12002_072MA,C12002_072EA,C12002_073EA,C12002_073MA,state
0400000US30,769036,1445,381912,1800,116346,3294,35847,1376,57120,2658,9473,1376,7710,1235,3447,849,2749,596,208350,4636,475,302,31249,2242,39999,1835,52130,2123,42991,1456,41506,1532,5099,1144,0,228,859,414,1340,499,1612,678,564,417,724,445,10168,1498,0,228,57,93,201,165,471,249,1488,648,7951,1161,41949,3084,61,118,3605,926,8431,1449,13824,1634,10000,1149,6028,897,387124,1740,90532,3865,33450,1585,41318,2461,5834,1120,5017,1069,2725,793,2188,730,205605,4459,814,551,37773,2555,42203,1908,54666,1712,39034,1557,31115,1561,5219,1178,0,228,1592,683,1813,742,1058,440,313,189,443,294,38722,1775,16,30,165,149,1521,738,1693,580,3698,798,31629,1325,47046,2646,0,228,5571,1103,9603,1141,14300,1501,10587,1242,6985,1074,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1400725,1171,689040,1579,213621,4198,67415,1698,102142,3435,20785,1870,12584,1628,6780,1069,3915,677,389134,5551,826,514,72586,3261,79512,2657,93799,2384,69440,1898,72971,1426,8323,1333,22,39,2552,804,2038,668,1783,571,1043,499,885,336,15958,1288,22,32,244,295,346,283,1007,412,1215,353,13124,1091,62004,3396,0,213,8274,1551,15153,1763,19544,1777,12430,1584,6603,872,711685,1295,170389,3620,62094,1679,77768,3033,12856,1494,9302,1202,3983,941,4386,778,383226,5935,1486,545,82984,2840,79630,2712,95304,1841,64007,2085,59815,2289,10081,1451,50,85,3702,1020,2672,663,2002,587,1241,542,414,228,73333,2642,198,243,405,279,1308,475,3336,764,6858,923,61228,2065,74656,3824,719,552,11277,1636,19413,1696,17689,1765,15624,1516,9934,1280,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1965437,1149,998292,2595,327373,6360,81584,2104,159151,4708,42254,3366,28134,2455,10747,1607,5503,1013,504369,8412,792,511,98663,4716,124119,4911,104996,3573,89260,2751,86539,2648,19409,2565,119,196,5120,1494,5488,1321,3770,931,2602,822,2310,809,26426,2943,317,278,609,430,1740,1112,2279,711,4309,1026,17172,2065,120715,4667,122,164,13403,1682,28020,3021,34001,2578,28725,2463,16444,1735,967145,2312,239408,6365,77774,2449,108419,4560,28824,2731,14786,1597,5769,1225,3836,1031,479291,8262,1964,844,116820,4462,113889,4016,105124,3629,82522,3577,58972,2529,22953,2788,287,393,7703,1701,6864,1466,4707,1260,2123,708,1269,580,85400,3529,358,385,1045,542,1960,736,5735,1401,14887,1897,61415,2537,140093,5937,0,292,19210,1950,29418,2958,36544,2815,33355,2602,21566,1820,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1075279,1285,525124,1659,167578,4204,48266,1161,78992,2333,19455,2300,13132,1998,4714,897,3019,720,283672,5434,644,514,35112,2615,65974,2791,72511,2458,58488,1950,50943,1566,6025,1534,35,60,1407,722,2160,1072,900,435,1085,485,438,378,12820,1473,63,103,53,89,381,312,694,408,1471,517,10158,1279,55029,4380,0,251,4141,1163,14412,1948,20011,2203,11301,1679,5164,960,550155,1715,141155,4865,46205,1229,62895,2945,13818,2075,9423,1673,4909,1238,3905,831,286116,6768,756,574,47057,3136,72559,2825,77158,2601,50830,2097,37756,1936,8673,1675,0,251,1148,613,3156,1170,2614,778,1262,556,493,390,49707,2300,45,74,111,132,804,321,2206,688,5878,1143,40663,1713,64504,4039,0,251,5442,1190,15421,1694,18996,1802,15348,1784,9297,1301,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7006178,1117,3383711,1923,1188915,10127,304738,2857,554596,7083,161084,6122,96140,5136,44184,2906,28173,2277,1815319,12210,3028,1010,242747,5845,462132,6578,460780,6059,330118,4284,316514,4633,60797,4393,147,185,10209,2042,17450,2573,13597,1804,11936,1753,7458,1301,95692,4178,629,522,1025,534,3590,1003,6320,1275,9130,1597,74998,3405,222988,6543,460,278,16381,2616,46401,3226,70864,4024,54534,3074,34348,2534,3622467,2025,1033090,10087,284085,2847,452281,6461,126961,5519,83516,4315,43603,3487,42644,2715,1747847,14518,3418,923,294347,6789,463837,6471,442377,6108,297413,4574,246455,5697,99209,5658,446,355,17959,2629,30759,3366,24976,2820,15369,1990,9700,1474,387618,7487,665,422,2791,788,7453,1353,19912,1897,47512,2989,309285,6005,354703,7979,0,273,27759,3008,73348,4084,106909,4893,90657,3728,56030,3442,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1533025,1891,748013,1953,258642,5925,75825,2404,123112,4376,30078,2916,17954,1666,7531,1424,4142,998,378171,7600,356,312,67221,3991,75550,2916,86489,3229,71763,2261,76792,2309,12474,2007,148,239,2955,956,3675,1088,2655,849,1739,721,1302,495,20004,2219,61,104,346,321,266,198,1764,797,2746,924,14821,1670,78722,4506,120,124,9407,1858,19696,2477,22668,2611,17802,1972,9029,1246,785012,1808,224794,5976,69318,2581,102828,4079,21462,2351,16426,2017,9002,1253,5758,1296,369466,7189,1468,574,77629,3931,80395,3292,82895,2829,68370,1951,58709,2625,17225,2296,204,333,5721,1418,4684,1172,2892,822,1579,644,2145,812,69622,2841,99,127,799,488,1889,871,4794,1066,10134,1376,51907,2254,103905,4415,0,279,12807,1998,22306,2540,32400,2734,19718,1654,16674,1611,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15606628,2416,7456901,3147,2877427,17867,700609,3061,1349493,12333,393377,8080,243956,7271,107754,4662,82238,3583,3686171,19773,7287,1488,523437,10930,866522,8375,898674,8459,694364,6819,695887,6712,174763,6343,608,320,24947,3084,44963,3412,50544,3359,31407,2724,22294,2062,194512,5904,955,452,3615,1296,4473,1170,13728,1699,24339,2294,147402,5162,524028,9547,352,236,33416,2961,121923,4738,166387,5416,121835,4983,80115,4697,8149727,3259,2689349,20888,674965,3995,1197474,11744,338088,8756,222598,8151,129414,5662,126810,5269,3522841,21475,7318,1467,632174,11312,875260,9849,865451,9770,623759,7612,518879,9462,291109,9442,1155,649,48138,3899,80908,5253,80394,4276,49830,3975,30684,2716,854700,12144,1180,620,4584,1168,15105,1738,48949,3604,112093,4657,672789,9480,791728,12567,330,204,57828,4151,163282,5653,233095,8679,193403,6275,143790,5429,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7072249,4351,3424679,5017,1095061,11594,319898,5572,521565,9692,133495,4646,77655,5217,28017,2678,14431,1689,1841575,17632,3923,1233,334258,8433,420076,7436,418871,6992,338678,5020,325769,4888,96613,6572,344,378,22129,2944,29461,3175,21793,2655,14315,2011,8571,1689,82165,4160,817,509,1188,628,3138,1055,7172,1276,12439,1609,57411,2906,309265,9877,241,146,37710,2799,74265,4215,94298,5405,69537,3579,33214,2823,3647570,4079,926899,11245,292433,5051,416924,7905,101086,5123,63410,3662,29919,2657,23127,2116,1800686,17977,6778,1579,380223,8101,428506,8209,405349,6368,323325,5544,256505,5184,139731,6182,993,571,38581,3414,39333,3675,38517,3504,15627,1943,6680,1131,374017,6848,202,190,2550,842,6815,1488,20166,2028,50438,3330,293846,5162,406237,11172,157,185,46037,3764,93857,5280,122085,5123,91856,4327,52245,3055,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,519296,1132,256985,1533,85228,2963,25874,1205,41299,2131,7265,950,5631,904,3045,654,2114,511,142889,3867,428,304,25067,1939,27564,1312,35177,1410,25393,1253,29260,1127,1811,644,123,221,223,276,568,320,547,329,255,189,95,67,6531,874,33,47,195,291,94,105,295,157,555,242,5359,835,20526,1787,45,80,2130,585,5229,947,6001,826,4576,772,2545,596,262311,1527,68023,2796,25232,1263,31396,1817,4795,1029,3549,793,1533,409,1518,446,138912,3543,344,275,28393,1740,28423,1416,35192,1259,23741,1061,22819,1362,1658,511,0,200,337,246,645,396,305,141,193,164,178,147,29747,1458,73,113,84,149,403,285,1040,304,3008,658,25139,1278,23971,1766,0,200,2360,603,6371,989,6865,905,4573,796,3802,661,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9205208,2954,4433022,4235,1438142,13981,419239,3861,677196,9928,163972,6089,110868,4659,41485,3018,25382,2070,2337698,17119,2873,918,371060,9412,505589,7218,563441,6800,443960,4985,450775,4445,66370,4520,196,180,12681,2036,17869,1925,20954,2152,9650,1690,5020,1139,124771,4070,778,867,1449,705,2475,752,9606,1367,15943,1807,94520,3324,466041,10336,198,156,52315,3687,117910,5594,147567,5465,96419,4224,51632,3593,4772186,3833,1267466,13594,399087,3246,568894,8775,130624,5846,88998,4365,42668,3039,37195,2217,2295456,18892,3945,974,434697,9546,519557,7270,569683,7175,413098,5224,354476,6141,97934,5006,431,286,30704,2962,27969,2845,23126,2650,9490,1473,6214,1290,509840,7731,521,526,3095,850,9489,1548,28000,2398,62522,3631,406213,5553,601490,10081,381,239,67810,4028,132457,5080,176550,5341,127640,4209,96652,4210,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2839257,2423,1382665,2752,403265,6430,131183,3300,196543,5682,35239,2692,25878,2777,9453,1304,4969,959,751812,8894,2315,861,145217,4820,154099,3649,166377,3373,137586,2596,146218,2766,27220,2593,173,173,7575,1529,6949,1446,7967,1293,2733,729,1823,538,39342,2572,90,96,742,462,1675,618,2853,759,5487,1001,28495,2129,161026,6151,84,93,26181,3123,39498,2917,46714,2638,29589,2096,18960,1787,1456592,3288,318471,7030,119406,3035,144228,4919,24816,2601,16915,1666,7399,1381,5707,1180,737561,9907,4729,979,166194,5267,157776,3800,167990,4386,127973,2814,112899,3199,34935,2743,564,404,13897,1858,9204,1498,6691,1107,3341,970,1238,429,162275,3664,530,408,1913,788,3626,868,9556,1466,21006,1895,125644,2772,203350,6562,164,189,32969,2822,44978,3338,54354,3582,41201,2603,29684,2274,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2998516,2122,1475707,2547,469515,6976,126892,2559,232212,4954,55326,3902,34249,2911,15350,1452,5486,959,773908,9312,1075,593,133920,5034,162856,5139,177077,3837,149313,2889,149667,2952,22495,2442,84,139,5867,1445,6177,1474,6474,1322,2389,804,1504,475,34269,2504,44,75,398,379,936,397,2971,638,3472,737,26448,2266,175520,6291,0,269,19196,3033,34260,3393,55344,3729,43292,2491,23428,2035,1522809,2542,385479,8662,120886,2832,179268,5741,38093,3178,25648,2105,12931,1937,8653,1561,756653,10163,1722,603,155573,5021,159937,4528,182074,4267,143106,3543,114241,3520,33128,3342,98,119,9102,1885,9800,1895,9130,1751,3201,948,1797,633,138308,3993,0,269,840,606,3021,842,7876,1487,17268,1738,109303,3132,209241,6735,87,148,23881,2904,41942,3226,59601,3296,47392,3139,36338,2604,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10164450,2610,4881160,2727,1657772,12960,460890,2996,754293,8682,198933,7731,137973,5203,61812,3675,43871,3111,2571171,15906,2830,753,343268,8369,558998,9081,639245,6901,486755,5005,540075,6342,99854,5194,477,397,15517,2136,24684,2390,29725,2655,18808,2249,10643,1532,157120,4709,474,338,1947,721,4490,1027,9616,1314,21361,1953,119232,4016,395243,9273,678,530,29717,2833,94514,5275,126101,5100,90681,3711,53552,3184,5283290,2809,1492344,12312,436443,3182,641145,7053,161097,5454,119009,4455,62128,3378,72522,3340,2502978,16647,5969,1178,402382,6735,572959,7177,632369,6923,454400,5589,434899,6442,126943,4861,542,252,25930,2394,38590,3153,36258,2933,16652,1854,8971,1257,636610,8898,608,361,2811,888,10249,1296,31258,2355,75583,3618,516101,6948,524415,8508,710,351,44853,2923,113397,5163,156494,5602,125593,4644,83368,3594,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,873859,1069,416219,1402,158388,5095,39983,1157,74606,2883,19991,2338,13922,2004,5867,1252,4019,1087,203254,5814,259,304,26808,2653,46912,2775,49249,2312,39663,1891,40363,1769,5384,1272,0,281,1171,685,914,494,2329,860,588,331,382,256,12036,1632,104,133,107,175,316,292,659,500,1063,411,9787,1450,37157,3038,0,281,1755,754,9942,1524,11505,1592,9063,1275,4892,1033,457640,1042,140733,3669,40166,1298,64731,2536,15198,2151,9641,1815,3933,788,7064,1167,205311,5966,601,367,33617,2278,49978,2669,51382,2375,37220,1572,32513,2052,9788,1717,0,281,1747,655,2455,948,3221,931,1480,567,885,480,47527,2178,36,59,166,158,869,505,2330,790,4975,1006,39151,1908,54281,3814,0,281,4869,1078,13107,1848,15712,1693,12205,1507,8388,1191,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3470748,1760,1666548,2845,553983,8965,165142,3714,264911,5961,63110,3799,37708,3308,15997,1828,7115,1155,863710,10031,2109,791,136881,5693,190166,4934,196890,4676,172102,3718,165562,3288,51965,4306,432,395,10456,1828,14346,2298,14074,2226,8078,1635,4579,944,47812,2956,147,189,672,487,1305,627,3480,976,7467,1136,34741,2718,149078,6013,80,103,15242,2161,37386,3491,44037,3421,34063,2962,18270,1828,1804200,2762,490581,8899,152409,3553,220926,5967,54517,3597,34762,2826,16178,2166,11789,1483,839436,10353,3143,927,166113,4767,184129,4779,194833,4015,166125,4308,125093,4102,74564,4749,385,375,16627,1974,22669,2858,19032,2255,11528,1866,4323,951,205786,5754,265,233,1904,834,4341,1021,15499,1807,27281,2605,156496,4167,193833,7102,90,101,20546,2867,47534,3487,58344,3875,41432,3066,25887,2489,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,621618,1123,308190,1851,98245,3524,28358,1528,46127,2416,10381,1660,7373,1186,3340,796,2666,605,173434,4205,567,457,27994,2470,34554,1826,41813,1425,32216,1237,36290,1069,2321,623,0,216,636,413,467,285,937,370,119,92,162,138,7031,923,0,216,239,312,115,152,412,221,650,236,5615,822,27159,1911,0,216,4541,1097,6153,1179,7797,1202,5472,881,3196,724,313428,1496,75669,2867,26943,1333,33149,2210,6013,1076,4424,815,2002,506,3138,814,170231,4069,882,550,33083,2202,37313,1369,40832,1483,29869,1227,28252,1545,3662,1037,0,216,1869,864,688,316,645,332,251,214,209,215,33087,1839,111,169,257,211,511,389,1515,444,3081,579,27612,1469,30779,2322,43,71,4322,1162,6535,976,9182,1116,6198,948,4499,762,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
