GEO_ID,B19037H_001E,B19037H_001M,B19037H_002E,B19037H_002M,B19037H_003E,B19037H_003M,B19037H_004E,B19037H_004M,B19037H_005E,B19037H_005M,B19037H_006E,B19037H_006M,B19037H_007E,B19037H_007M,B19037H_008E,B19037H_008M,B19037H_009E,B19037H_009M,B19037H_010E,B19037H_010M,B19037H_011E,B19037H_011M,B19037H_012E,B19037H_012M,B19037H_013E,B19037H_013M,B19037H_014E,B19037H_014M,B19037H_015E,B19037H_015M,B19037H_016E,B19037H_016M,B19037H_017E,B19037H_017M,B19037H_018E,B19037H_018M,B19037H_019E,B19037H_019M,B19037H_020E,B19037H_020M,B19037H_021E,B19037H_021M,B19037H_022E,B19037H_022M,B19037H_023E,B19037H_023M,B19037H_024E,B19037H_024M,B19037H_025E,B19037H_025M,B19037H_026E,B19037H_026M,B19037H_027E,B19037H_027M,B19037H_028E,B19037H_028M,B19037H_029E,B19037H_029M,B19037H_030E,B19037H_030M,B19037H_031E,B19037H_031M,B19037H_032E,B19037H_032M,B19037H_033E,B19037H_033M,B19037H_034E,B19037H_034M,B19037H_035E,B19037H_035M,B19037H_036E,B19037H_036M,B19037H_037E,B19037H_037M,B19037H_038E,B19037H_038M,B19037H_039E,B19037H_039M,B19037H_040E,B19037H_040M,B19037H_041E,B19037H_041M,B19037H_042E,B19037H_042M,B19037H_043E,B19037H_043M,B19037H_044E,B19037H_044M,B19037H_045E,B19037H_045M,B19037H_046E,B19037H_046M,B19037H_047E,B19037H_047M,B19037H_048E,B19037H_048M,B19037H_049E,B19037H_049M,B19037H_050E,B19037H_050M,B19037H_051E,B19037H_051M,B19037H_052E,B19037H_052M,B19037H_053E,B19037H_053M,B19037H_054E,B19037H_054M,B19037H_055E,B19037H_055M,B19037H_056E,B19037H_056M,B19037H_057E,B19037H_057M,B19037H_058E,B19037H_058M,B19037H_059E,B19037H_059M,B19037H_060E,B19037H_060M,B19037H_061E,B19037H_061M,B19037H_062E,B19037H_062M,B19037H_063E,B19037H_063M,B19037H_064E,B19037H_064M,B19037H_065E,B19037H_065M,B19037H_066E,B19037H_066M,B19037H_067E,B19037H_067M,B19037H_068E,B19037H_068M,B19037H_069E,B19037H_069M,NAME,B19037H_001EA,B19037H_001MA,B19037H_002MA,B19037H_002EA,B19037H_003MA,B19037H_003EA,B19037H_004EA,B19037H_004MA,B19037H_005EA,B19037H_005MA,B19037H_006EA,B19037H_006MA,B19037H_007MA,B19037H_007EA,B19037H_008MA,B19037H_008EA,B19037H_009EA,B19037H_009MA,B19037H_010EA,B19037H_010MA,B19037H_011EA,B19037H_011MA,B19037H_012EA,B19037H_012MA,B19037H_013EA,B19037H_013MA,B19037H_014EA,B19037H_014MA,B19037H_015MA,B19037H_015EA,B19037H_016MA,B19037H_016EA,B19037H_017EA,B19037H_017MA,B19037H_018EA,B19037H_018MA,B19037H_019EA,B19037H_019MA,B19037H_020EA,B19037H_020MA,B19037H_021MA,B19037H_021EA,B19037H_022MA,B19037H_022EA,B19037H_023EA,B19037H_023MA,B19037H_024EA,B19037H_024MA,B19037H_025EA,B19037H_025MA,B19037H_026MA,B19037H_026EA,B19037H_027MA,B19037H_027EA,B19037H_028EA,B19037H_028MA,B19037H_029EA,B19037H_029MA,B19037H_030EA,B19037H_030MA,B19037H_031MA,B19037H_031EA,B19037H_032MA,B19037H_032EA,B19037H_033MA,B19037H_033EA,B19037H_034EA,B19037H_034MA,B19037H_035EA,B19037H_035MA,B19037H_036MA,B19037H_036EA,B19037H_037MA,B19037H_037EA,B19037H_038MA,B19037H_038EA,B19037H_039EA,B19037H_039MA,B19037H_040EA,B19037H_040MA,B19037H_041MA,B19037H_041EA,B19037H_042MA,B19037H_042EA,B19037H_043MA,B19037H_043EA,B19037H_044EA,B19037H_044MA,B19037H_045EA,B19037H_045MA,B19037H_046MA,B19037H_046EA,B19037H_047MA,B19037H_047EA,B19037H_048MA,B19037H_048EA,B19037H_049EA,B19037H_049MA,B19037H_050EA,B19037H_050MA,B19037H_051MA,B19037H_051EA,B19037H_052MA,B19037H_052EA,B19037H_053MA,B19037H_053EA,B19037H_054EA,B19037H_054MA,B19037H_055EA,B19037H_055MA,B19037H_056EA,B19037H_056MA,B19037H_057MA,B19037H_057EA,B19037H_058MA,B19037H_058EA,B19037H_059EA,B19037H_059MA,B19037H_060EA,B19037H_060MA,B19037H_061EA,B19037H_061MA,B19037H_062EA,B19037H_062MA,B19037H_063EA,B19037H_063MA,B19037H_064EA,B19037H_064MA,B19037H_065MA,B19037H_065EA,B19037H_066MA,B19037H_066EA,B19037H_067EA,B19037H_067MA,B19037H_068EA,B19037H_068MA,B19037H_069EA,B19037H_069MA,state
0400000US13,2133319,10394,92607,4825,16358,2249,8541,1803,8018,1626,7842,1783,9238,1929,8458,1734,6268,1362,6004,1182,4609,1107,5155,1223,5117,1097,4419,1093,1748,796,656,365,0,292,176,268,777012,8428,28951,2844,20271,2505,23333,2843,28054,3043,34403,3967,38494,3485,43130,4282,42659,3794,36953,3083,80984,4576,105696,4855,119497,4674,73533,4741,38907,2960,33078,3006,29069,2305,843307,6011,46833,3493,29624,2456,28974,2875,28028,2554,32618,2598,35752,3306,34447,2811,35219,2794,34435,2494,70313,4225,98986,5330,125054,5288,86432,4693,48302,2657,56106,3222,52184,3248,420393,4665,44600,2837,49080,2866,41087,2421,37630,2613,29713,2588,27254,2532,24031,1863,19363,1878,18295,1910,28653,2040,33471,2436,28669,2203,16547,1728,8244,1157,7126,1072,6630,1087,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,137586,3095,8075,1276,553,317,345,308,500,427,395,246,268,283,997,572,1027,677,643,515,263,192,1263,804,1008,607,333,304,174,209,0,267,253,385,53,89,47012,2550,3022,992,800,519,1079,537,1929,833,982,594,2332,888,2916,957,1535,628,1650,488,4354,1028,6456,1456,8164,1604,4084,1200,3549,1014,2275,697,1885,747,56385,1832,4534,1094,2506,781,1634,640,2025,648,1600,501,1399,514,1557,545,2254,621,1979,689,5170,1020,5599,965,6971,1033,5952,950,3347,793,3959,725,5899,985,26114,1381,1359,443,2080,598,1735,608,1346,546,1151,495,1812,691,769,328,1663,577,1466,510,2051,551,2163,617,3177,776,1672,469,989,455,1165,434,1516,444,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,492947,4014,36832,2396,4616,1131,2899,955,4076,1090,4101,915,3856,1182,3430,1107,1888,685,2043,687,1872,691,3905,1059,2185,756,1462,808,51,85,65,107,233,259,150,244,171850,3197,7694,1438,6790,1228,7447,1311,8769,1460,11898,1757,11457,1595,11001,1726,11907,1597,9414,1576,19741,2144,24179,2564,22096,2105,10883,1312,3057,704,3247,851,2270,617,184946,2522,11874,1628,7472,1280,8332,1083,9577,1149,8423,1192,11397,1633,9586,1219,10170,1425,8881,1280,18176,1941,25012,2312,23607,1747,13959,1646,7980,1076,5261,1184,5239,892,99319,1920,8994,1212,12373,1445,10801,1305,9388,1231,7469,1064,8371,1283,6247,1166,5471,902,4154,765,7318,1036,6551,1029,6479,1179,2314,608,1326,465,1249,490,814,458,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3382400,11251,138491,5156,27324,2552,13748,2074,10498,1503,11416,1606,11594,1826,11219,1795,9869,1660,8220,1273,5274,1124,9428,1463,9450,1517,5528,1162,2655,896,830,546,676,466,762,525,1154396,8799,44223,3293,28713,2810,31347,2871,36465,3112,40572,2770,52084,3664,51311,2949,56754,3288,53507,3986,115085,4065,159153,5455,193433,6759,119932,4576,61406,3582,55635,2978,54776,3655,1312702,7057,57907,3513,38490,3070,32475,2542,41134,2806,46643,3002,49979,3234,48251,3439,57881,3250,54244,2988,113215,4544,155681,5511,205175,4418,145058,4707,87178,3602,89616,4018,89775,4616,776811,6209,60034,3613,84872,3730,82696,3698,75211,3967,62423,3066,52964,3457,48461,2935,41321,2189,33171,2075,54579,2801,59751,2947,52843,2941,27707,2100,12437,1369,13599,1538,14742,1530,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2097282,10035,100473,4238,19671,2008,10031,1503,9748,1720,8858,1489,7867,1453,7149,1243,7185,1351,6966,1207,4152,1051,6897,1280,7434,1278,3532,824,629,343,275,229,79,97,0,263,737952,6807,40249,4254,23384,2787,25456,2588,36025,3147,35462,2908,43682,3774,44815,3172,46353,3051,37522,2835,83245,3978,109690,4828,111652,4592,50616,3049,22499,2127,15215,2007,12087,1403,806412,6626,43097,3058,30751,2535,27388,2652,35077,2884,38266,2787,41490,2823,39251,2792,40435,2759,39528,2748,77089,3900,107688,4566,124490,4978,75716,3902,31922,2411,30991,2600,23233,1860,452445,3551,36684,2120,54145,2986,53151,3066,49629,2837,40321,2825,36321,2131,27706,2032,24672,1830,22962,1891,29601,2080,30139,1909,23277,1962,9909,1224,5488,1110,3757,950,4683,840,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1127598,5606,77006,3406,14702,2218,8392,1362,8110,1537,8434,1599,6860,1223,6519,1282,4689,1015,4036,986,2794,746,5730,1376,4175,1120,1821,700,532,279,125,173,48,84,39,86,362645,3967,16953,2207,11783,1500,12507,1352,17108,1933,19963,1921,21247,2309,20624,2090,23334,1981,22667,1680,42980,2877,54914,3035,52095,2608,22925,1690,10289,1396,7581,1049,5675,960,419187,3378,21352,2047,14903,1821,12298,1469,19102,1806,20608,1640,23025,2141,22103,1717,25315,1913,22294,1632,43414,2510,51168,2311,65978,2976,35648,2094,16644,1889,12327,1227,13008,1387,268760,2220,23573,1726,36986,2270,29845,2148,27151,1625,22850,1608,20450,1582,18355,1350,15329,1448,12656,1241,17597,1336,17590,1611,12983,1278,5010,800,2817,624,2624,603,2944,716,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,923697,5803,64761,3064,11780,1790,7524,1314,6505,1303,7426,1367,5204,1044,5424,1035,3334,859,5265,1290,3498,870,2829,807,4178,984,1267,648,298,215,54,93,175,220,0,237,304238,4865,14063,1761,10991,1353,11455,1558,16211,1885,15625,1949,18485,1882,21984,2510,15155,1682,16589,1918,31201,2620,42218,2690,42855,2663,22225,1895,10802,1425,8683,1374,5696,1004,347088,3708,15562,1601,11998,1537,12762,1596,13669,1770,15889,1857,16813,1670,13709,1467,16489,1387,17951,1701,32499,2462,44339,2664,58085,2830,30466,2122,18517,1849,13827,1766,14513,1339,207610,2377,19263,1580,23210,1419,21986,1727,19061,1769,17303,1441,15793,1446,13592,1412,12420,1335,9657,1129,14347,1383,13578,1367,13163,1328,5569,804,3526,757,2300,593,2842,665,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1476076,7348,66704,3396,15767,2009,6790,1127,7035,1445,6998,1363,3930,1008,4386,985,4030,898,3263,844,3263,772,3912,958,4064,1056,2116,832,674,426,270,340,96,113,110,118,518886,6334,45859,3963,25730,3086,25695,2711,26432,2524,27268,2400,28453,3120,33568,2710,32006,3005,28557,2783,51465,3351,65981,4365,65502,3731,31753,2493,12567,1660,11227,1501,6823,1217,572116,5003,53000,3415,33758,2872,28649,2377,35101,2365,30842,2289,32065,2726,28576,2977,31126,2656,25972,2046,47302,2501,62287,3140,68191,3249,41458,2524,22293,1917,16363,1706,15133,1824,318370,3806,45584,3151,45689,2889,38496,2203,32961,2667,21722,1931,20974,1673,18169,1732,13471,1387,12140,1383,20785,1836,18282,1659,14488,1564,6744,952,3321,649,2705,782,2839,636,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1047729,6926,51802,3323,11859,1454,4249,1217,5329,1429,4334,1070,3471,973,4483,1002,3027,1006,3938,913,2147,790,3389,938,3272,1016,1866,810,313,264,87,132,0,267,38,61,350134,4791,19773,2437,13900,2318,12369,1890,16231,2021,17650,2439,21009,2294,18874,1842,19898,2212,17737,2037,36286,3204,48135,3488,52541,3292,25077,2210,12421,1678,10351,1610,7882,1407,409215,4581,25634,2913,17725,1712,16975,1823,20205,2225,20043,1921,19523,1839,16669,2139,21167,2344,19242,1745,36352,2558,43964,2686,60455,2738,35199,2304,20788,1854,18101,2025,17173,1883,236578,3339,25714,2364,31388,2342,25593,1945,22072,1857,18662,1677,16018,1256,15044,1813,10953,1530,8776,969,14896,1516,16598,1736,12792,1368,7044,1201,3962,710,2899,653,4167,772,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,529854,3978,22929,1888,3270,1028,2506,901,2277,898,2211,689,1999,695,1451,611,1936,782,1834,777,1155,527,2297,785,1221,526,638,415,113,114,21,37,0,223,0,223,169640,3269,9082,1261,6963,1381,8686,1506,8683,1488,10122,1708,11690,1540,8445,1368,10620,1396,9888,1456,17973,1909,25467,2273,22785,2306,9331,1054,3959,828,3836,728,2110,575,217750,2372,14588,1499,10330,1311,9192,1332,10026,1478,10739,1449,10553,1339,10856,1490,12711,1694,11282,1355,21904,1818,24853,1970,31636,2204,18194,1939,8372,1206,7158,1148,5356,859,119535,2155,14443,1549,18052,2086,13769,1564,12308,1449,9629,1187,9270,1139,6867,980,5169,863,4412,711,7209,975,7146,1142,6013,925,2230,528,959,355,946,394,1113,355,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1307563,6053,45367,2908,5807,1283,3059,903,2404,889,2925,858,3233,944,3334,1057,3356,1088,3741,1195,2384,710,3876,1097,4290,975,4930,1089,1097,528,523,448,344,325,64,108,430469,4415,9688,1764,6021,1086,6605,1201,7931,1316,10347,1768,12979,1951,13947,1938,17646,2194,18519,2390,39642,3442,55012,4045,80339,4203,60335,3702,31972,2477,32217,2587,27269,2288,537722,4418,13409,1563,10375,1588,10225,1378,12840,1669,12173,1429,16115,2034,14757,1780,18362,2034,19241,1826,40016,2468,54637,2761,83341,4438,71341,3444,48481,2578,55475,3817,56934,3001,294005,3398,20911,1688,25438,2172,23367,2101,22266,1978,19219,1754,16749,1954,15478,1446,14730,1543,12936,1605,25219,2032,26900,2193,27829,2093,16263,1656,8863,1087,7989,1124,9848,1271,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2020003,10194,51913,3662,8311,1713,4172,1164,3201,963,3746,1104,3618,1178,3477,967,2687,760,4152,1018,2294,728,5000,1110,4165,1331,4672,1045,1164,526,330,272,530,446,394,368,671908,8696,27883,3013,15023,2119,14939,2395,14227,2258,17018,2404,25728,2936,25185,2498,27018,2597,26582,2570,60217,3813,85923,4697,114828,4706,86194,4271,49173,3382,44231,3348,37739,2994,818303,6514,34318,2825,22697,2260,19700,2144,22348,2403,20669,2199,25466,1972,27572,2674,30541,3096,28719,2608,61355,3305,90324,4314,132554,4723,105463,4214,63340,3191,65094,3266,68143,3661,477879,5314,46309,2688,61427,3867,44311,3037,43243,2810,35568,2535,29716,2319,26161,2137,22747,1907,18986,1629,34104,2490,33313,2314,32753,2293,18120,1611,12260,1365,9880,1250,8981,1203,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3122712,9847,129980,5000,24813,2529,14186,1877,12656,1714,12896,1742,11322,1579,11229,1557,8239,1211,7802,1569,5706,1166,8286,1415,6509,1165,4558,998,1463,593,138,173,177,191,0,235,1040088,7541,50412,3200,37547,2941,31069,2823,47762,3816,47390,2897,55966,3078,52835,3125,55631,2955,52793,2904,111689,4862,147638,5424,161224,4459,89894,3526,41747,2725,33241,2634,23250,1656,1254742,6436,67418,3519,42921,2441,40546,2705,48038,2971,51059,2963,61435,3182,56466,2868,59214,2911,56709,2894,117902,4066,157961,5399,190324,4851,126077,4088,67701,3110,60793,3360,50178,2997,697902,4301,56123,2619,79018,3285,78718,3724,70647,3327,58694,2576,53565,2841,49987,2605,38275,2305,33529,2113,49849,2470,47768,2797,38251,2383,18197,1311,8773,1117,8061,1193,8447,1029,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1832155,6844,100476,3793,13512,1561,8911,1271,8899,1624,9076,1346,7206,1316,8693,1539,7130,1473,6999,1302,5451,1067,9570,1528,8333,1551,4335,1037,1445,529,570,355,49,61,297,243,637582,5107,20679,2271,13792,1692,14101,1729,17123,1920,23300,1924,30680,2494,30959,2419,36100,2213,33759,2105,64786,2688,92214,3961,117404,3986,64157,3201,31523,2208,27009,2123,19996,2199,715997,4099,28851,2069,19848,1936,17825,1636,23023,1829,27646,1807,29721,2118,28769,2059,32595,1982,29857,2121,66721,2770,93981,3759,121984,3621,77300,3110,42722,2389,39321,2378,35833,2182,378100,3028,32744,2187,48400,2394,38301,2277,34534,2141,31239,1686,26206,1896,22787,1672,18732,1483,17881,1568,29215,1875,28423,1964,23361,1590,10925,1201,5540,824,4100,738,5712,908,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,674489,6140,29636,2728,5904,1302,2630,973,3022,833,3085,988,2311,832,1746,804,1894,689,1962,1014,1480,605,1823,774,2178,847,1020,509,326,390,0,283,201,315,54,99,218585,4449,12019,1779,9750,1717,9901,2114,11032,1881,13601,2031,14254,1794,12114,1835,12312,1714,13354,2110,22665,2641,26219,2655,31569,2596,16145,2014,6037,1163,4257,978,3356,1016,260181,3573,19956,2179,12611,1773,12559,1339,14023,2038,15790,2191,13562,1708,10799,1853,13022,1913,11727,1493,24421,2270,27742,2220,34899,2220,22020,2249,10667,1608,8701,1166,7682,1300,166087,3039,21738,2081,21011,2246,18907,1901,16881,1732,11916,1604,10920,1187,8134,1074,7757,1128,6774,1197,10024,1144,9831,1447,10976,1366,4835,903,1896,619,2120,582,2367,623,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1947141,8302,103553,4815,16567,1845,11969,1696,8536,1293,13346,2169,9594,1702,8706,1439,6704,1378,7218,1487,4964,1129,7403,1476,4116,981,3203,1001,670,326,106,131,338,336,113,190,660398,5716,33485,3037,22751,2396,25921,2288,37357,2903,36458,3031,40877,3269,38347,2678,43725,3500,35145,2894,69138,3507,91288,4048,93967,5257,46197,2987,19118,1790,12842,1462,13782,1584,742802,5498,45657,3178,31051,2588,28453,2622,35102,2668,39032,2730,41193,2814,33399,2237,36881,2586,38260,2538,67020,3389,90032,3869,102091,3772,64016,3130,32929,2101,32064,2655,25622,2036,440388,3925,44309,2789,57048,3240,49618,2410,41673,2329,37797,2817,30132,2221,27024,2172,24455,2084,20313,1959,32412,2635,29142,2319,23004,1989,9525,1034,4850,911,4849,918,4237,807,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,339360,3231,17201,1631,3018,835,2123,676,749,422,2246,750,1459,631,909,491,2058,727,864,487,836,655,1372,591,918,455,339,290,0,228,162,182,148,230,0,228,102451,2512,5367,1252,4418,1092,5503,996,6079,1145,7342,1266,6834,1213,6840,1190,7712,1380,5901,1046,11681,1413,13611,1699,11108,1169,4659,809,2640,689,1653,544,1103,395,141268,2081,10175,1543,6310,1067,6687,1137,7082,1124,7563,1123,7433,1133,8044,1161,6631,973,8604,1284,13964,1592,17384,1731,19996,1574,10374,1338,4515,850,4027,815,2479,540,78440,1446,8063,1170,9571,1079,9748,1180,8574,1165,6038,984,5712,898,5219,901,4104,791,2863,535,5669,963,5288,723,4099,675,1101,360,1010,528,974,447,407,223,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
