GEO_ID,B17001A_001E,B17001A_001M,B17001A_002E,B17001A_002M,B17001A_003E,B17001A_003M,B17001A_004E,B17001A_004M,B17001A_005E,B17001A_005M,B17001A_006E,B17001A_006M,B17001A_007E,B17001A_007M,B17001A_008E,B17001A_008M,B17001A_009E,B17001A_009M,B17001A_010E,B17001A_010M,B17001A_011E,B17001A_011M,B17001A_012E,B17001A_012M,B17001A_013E,B17001A_013M,B17001A_014E,B17001A_014M,B17001A_015E,B17001A_015M,B17001A_016E,B17001A_016M,B17001A_017E,B17001A_017M,B17001A_018E,B17001A_018M,B17001A_019E,B17001A_019M,B17001A_020E,B17001A_020M,B17001A_021E,B17001A_021M,B17001A_022E,B17001A_022M,B17001A_023E,B17001A_023M,B17001A_024E,B17001A_024M,B17001A_025E,B17001A_025M,B17001A_026E,B17001A_026M,B17001A_027E,B17001A_027M,B17001A_028E,B17001A_028M,B17001A_029E,B17001A_029M,B17001A_030E,B17001A_030M,B17001A_031E,B17001A_031M,B17001A_032E,B17001A_032M,B17001A_033E,B17001A_033M,B17001A_034E,B17001A_034M,B17001A_035E,B17001A_035M,B17001A_036E,B17001A_036M,B17001A_037E,B17001A_037M,B17001A_038E,B17001A_038M,B17001A_039E,B17001A_039M,B17001A_040E,B17001A_040M,B17001A_041E,B17001A_041M,B17001A_042E,B17001A_042M,B17001A_043E,B17001A_043M,B17001A_044E,B17001A_044M,B17001A_045E,B17001A_045M,B17001A_046E,B17001A_046M,B17001A_047E,B17001A_047M,B17001A_048E,B17001A_048M,B17001A_049E,B17001A_049M,B17001A_050E,B17001A_050M,B17001A_051E,B17001A_051M,B17001A_052E,B17001A_052M,B17001A_053E,B17001A_053M,B17001A_054E,B17001A_054M,B17001A_055E,B17001A_055M,B17001A_056E,B17001A_056M,B17001A_057E,B17001A_057M,B17001A_058E,B17001A_058M,B17001A_059E,B17001A_059M,NAME,B17001A_001MA,B17001A_001EA,B17001A_002MA,B17001A_002EA,B17001A_003EA,B17001A_003MA,B17001A_004MA,B17001A_004EA,B17001A_005MA,B17001A_005EA,B17001A_006MA,B17001A_006EA,B17001A_007MA,B17001A_007EA,B17001A_008MA,B17001A_008EA,B17001A_009EA,B17001A_009MA,B17001A_010MA,B17001A_010EA,B17001A_011MA,B17001A_011EA,B17001A_012EA,B17001A_012MA,B17001A_013MA,B17001A_013EA,B17001A_014EA,B17001A_014MA,B17001A_015MA,B17001A_015EA,B17001A_016EA,B17001A_016MA,B17001A_017MA,B17001A_017EA,B17001A_018EA,B17001A_018MA,B17001A_019MA,B17001A_019EA,B17001A_020EA,B17001A_020MA,B17001A_021EA,B17001A_021MA,B17001A_022MA,B17001A_022EA,B17001A_023MA,B17001A_023EA,B17001A_024MA,B17001A_024EA,B17001A_025MA,B17001A_025EA,B17001A_026EA,B17001A_026MA,B17001A_027EA,B17001A_027MA,B17001A_028MA,B17001A_028EA,B17001A_029MA,B17001A_029EA,B17001A_030MA,B17001A_030EA,B17001A_031EA,B17001A_031MA,B17001A_032MA,B17001A_032EA,B17001A_033MA,B17001A_033EA,B17001A_034MA,B17001A_034EA,B17001A_035MA,B17001A_035EA,B17001A_036MA,B17001A_036EA,B17001A_037MA,B17001A_037EA,B17001A_038EA,B17001A_038MA,B17001A_039MA,B17001A_039EA,B17001A_040MA,B17001A_040EA,B17001A_041MA,B17001A_041EA,B17001A_042EA,B17001A_042MA,B17001A_043MA,B17001A_043EA,B17001A_044MA,B17001A_044EA,B17001A_045MA,B17001A_045EA,B17001A_046MA,B17001A_046EA,B17001A_047EA,B17001A_047MA,B17001A_048MA,B17001A_048EA,B17001A_049MA,B17001A_049EA,B17001A_050MA,B17001A_050EA,B17001A_051MA,B17001A_051EA,B17001A_052MA,B17001A_052EA,B17001A_053EA,B17001A_053MA,B17001A_054MA,B17001A_054EA,B17001A_055MA,B17001A_055EA,B17001A_056MA,B17001A_056EA,B17001A_057MA,B17001A_057EA,B17001A_058EA,B17001A_058MA,B17001A_059MA,B17001A_059EA,state
0400000US34,5963211,17095,363678,15192,154558,8154,14281,1806,3709,1077,13583,2047,7788,1368,3939,967,5319,972,18027,2507,15738,2098,16761,2601,19809,2327,15601,1772,10544,1694,9459,1355,209120,9091,14650,2290,2797,862,14437,2175,7769,1349,2626,899,6612,1314,21252,3333,24276,2397,28256,2453,19978,2052,21678,2276,17590,1967,27199,2651,5599533,20368,2760988,12040,163764,3022,32884,3193,210983,5232,109286,4027,41543,2528,73620,2534,218549,3540,317138,4987,444951,3250,460552,3539,334170,2181,189863,2196,163685,1876,2838545,12106,151053,3092,30831,2395,201387,5204,105073,4628,36218,1982,73857,1999,195316,3815,295094,3711,440265,3784,476406,3237,356134,2772,220842,2419,256069,2949,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1296742,11918,204534,11159,88686,5734,11134,1841,1487,795,9048,1677,5977,1389,1961,726,2279,751,14135,2440,8740,1720,11126,1926,10299,1509,6163,1172,2807,759,3530,891,115848,7329,10792,1820,1806,760,11256,2200,6224,1394,1714,751,3372,917,17200,2044,17415,1888,13901,1949,10917,1713,7268,1179,6217,1060,7766,1166,1092208,12486,549144,7287,33109,2226,5204,1239,40251,2520,21825,2198,7878,1484,14470,1288,48165,3067,67257,3082,74052,2667,84295,2573,72315,1725,46108,1512,34215,1213,543064,8402,28012,2181,6106,1059,35043,2496,21763,1987,5945,1048,14274,1536,40136,2787,61410,2759,72829,2841,88700,2385,75971,1738,47437,1390,45438,1255,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12477086,25767,1265223,28320,553572,14748,55447,4548,10806,1720,56763,3692,30557,2870,10623,1634,19955,2076,77890,4830,64740,4320,61237,3885,64153,3954,47079,3012,28306,2840,26016,2062,711651,18424,52772,4172,10502,1872,52445,3807,26344,2853,9628,1434,19426,2149,99700,5607,91882,4922,84952,4716,75284,3920,63274,3483,49677,2944,75765,3940,11211863,35339,5530071,17620,307727,4305,59428,3388,382646,6679,211527,5864,74630,3814,150764,4108,462809,5626,685615,5932,870718,5191,903223,5559,679672,3704,398214,3418,343098,2722,5681792,24137,293845,4741,55612,3209,372361,6089,204308,5942,68953,3268,141809,3585,409444,6300,659517,6013,855280,6380,915173,4907,731133,4033,460083,3859,514274,5333,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6065202,13456,630439,19902,276469,11396,27936,2819,6114,1416,29709,2635,13805,2003,4233,1117,9474,1799,40435,3643,36455,3492,33945,2999,27932,2494,26228,2681,10573,1375,9630,1575,353970,12420,27073,3305,4220,1063,25599,3105,11202,1858,4287,1184,6191,1400,58234,4552,53218,4186,42755,4093,38617,2782,31816,2816,21102,1970,29656,2249,5434763,23330,2696148,14157,163012,4224,30521,2832,195332,5780,106255,4770,35815,2338,73497,2502,198102,4669,354035,5527,430591,4368,428545,3302,341080,2716,201479,1750,137884,1686,2738615,13346,153599,3909,29247,2658,182207,5355,103880,5070,34614,2561,66494,2987,175094,5101,341671,4864,422454,4582,432183,2732,363899,3054,228113,2294,205160,2841,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,551994,1643,54488,3686,21873,2096,1786,498,251,185,2072,558,766,326,466,285,529,296,5810,1220,2044,635,1728,486,2135,557,1633,468,1021,386,1632,387,32615,2423,1710,494,567,392,1818,563,709,289,375,281,595,313,9980,1642,2563,574,3005,707,2885,612,1842,362,1925,430,4641,722,497506,4181,254805,2447,15304,667,2255,492,18399,1252,9372,848,3933,784,6832,751,24013,1258,32143,845,35283,645,43131,616,30293,521,18462,442,15385,576,242701,2758,13743,567,2680,564,17271,1155,9136,970,3506,580,6921,687,17712,1661,27812,767,32276,764,41371,672,29064,488,19681,498,21528,844,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9403232,8535,1002129,28387,428287,16095,48202,4184,7343,1378,48393,3929,22515,2620,9279,1442,14318,1608,66917,5278,53703,3986,48749,3555,47278,3125,34470,2253,13688,1344,13432,1771,573842,15578,48494,3645,10114,1606,47584,4397,20751,2639,7809,1438,14984,1939,91510,4582,89733,5848,66593,4369,56094,3751,47180,2732,29768,2149,43228,2390,8401103,30517,4177134,16467,243298,4074,47947,3144,315160,5664,166060,4751,64687,3524,116966,3633,346080,5507,533539,4539,627072,3794,690322,3396,502190,2600,292682,1782,231131,1984,4223969,17686,226123,4065,47574,2915,286101,6993,168440,5817,54338,2357,118180,2910,298543,4782,498159,6004,617555,4671,702609,4243,521947,2922,334691,2399,349709,2973,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2619431,7261,362359,13905,156769,6999,17146,1750,3306,722,19324,2231,10364,1665,2239,677,5716,1149,23556,2402,18122,1717,15249,1618,18310,1818,12712,1434,5771,949,4954,1003,205590,9092,19217,2207,3670,841,17052,2050,7314,1565,3307,854,5857,1128,33154,2806,32952,2779,22911,2485,18679,2321,17300,1704,8676,1191,15501,1648,2257072,13941,1120475,7495,65563,2068,12895,1724,75814,2985,43259,3444,15191,1513,30647,1461,96164,2617,146274,2815,162575,2209,175305,2037,140592,1615,89291,1144,66905,1228,1136597,9217,61015,2369,12719,1867,76761,3472,38941,2580,14805,1553,28235,1657,82997,3100,135058,3174,157492,2560,182680,2551,146977,1732,102434,1296,96483,2028,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3127075,11466,374735,16035,172272,8833,15807,2231,2740,1041,16453,2777,7598,1776,3234,1198,5356,1161,29579,2827,24292,2864,19291,2771,19103,2175,18187,2066,5682,1043,4950,1025,202463,9994,16463,2699,2686,1039,15288,2020,6355,1796,2448,825,4825,1095,31778,2794,33182,3249,23172,2285,23435,2568,19543,2462,10232,1728,13056,1308,2752340,17109,1367074,10175,73024,2300,17176,2015,94249,3970,53217,3271,18482,1507,39133,1799,105347,3798,187276,3460,196437,3265,223813,2661,178065,2137,99337,1123,81518,1161,1385266,10110,70737,2806,15647,1707,89802,3560,51606,2901,19743,1558,35213,1860,96603,3181,173986,3370,193168,2727,230969,2547,185102,2363,107721,1655,114969,1761,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10112732,9046,935550,19702,396946,11263,36631,3275,7445,1409,41668,3235,19009,1764,7960,1265,13893,1744,64694,3985,41936,3109,43354,3467,50103,3757,36001,2432,16811,1888,17441,1673,538604,11675,36447,2766,6007,1061,39297,3698,17427,1965,6084,1113,13397,1692,84575,5377,68908,3648,63446,3745,57392,3401,49386,3236,33844,2578,62394,3214,9177182,22971,4531367,13265,239684,3288,50372,2792,313720,5951,176221,5462,63969,2634,126192,3128,360427,5065,531630,3869,684563,3638,769668,4272,570495,2626,342733,2026,301693,2416,4645815,13694,227810,3222,48243,2957,298827,5604,167960,5676,60510,3237,123742,3391,313815,5510,496398,3841,676298,3870,783161,3706,595788,3407,394807,2463,458456,3664,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,848102,5652,71680,7469,30623,4273,2391,842,930,474,2307,1069,1495,595,421,360,1420,583,7759,1619,2525,888,2336,1005,2887,936,3022,885,2029,870,1101,422,41057,4505,1852,701,188,240,1963,654,1206,618,212,171,1319,770,6471,1477,5249,1245,5892,1382,5251,955,4423,947,2443,607,4588,973,776422,8837,379402,4956,19986,791,3269,790,27485,1829,14319,1647,4490,781,10333,936,29666,1824,47274,1834,60609,1231,64555,1233,47768,976,26063,859,23585,687,397020,5525,20320,1057,3240,904,27102,1806,14184,1647,5294,1027,8996,929,27771,1792,45141,1294,62431,1561,65612,1122,49396,1097,30470,851,37063,1058,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2828403,5377,282268,14511,121175,7009,11554,2090,2735,863,11635,2007,5536,1160,2571,970,3936,1095,20318,2343,14795,2304,12657,1870,13308,1661,13528,2150,5323,936,3279,887,161093,9401,12086,1820,2965,1040,11289,2227,5222,1135,2326,698,4328,1269,26961,2526,22168,2368,19557,2296,15694,2057,15709,1746,8786,1437,14002,1470,2546135,15838,1262237,8689,75021,2566,14152,1616,92859,3216,46630,3255,17157,1724,33769,1938,92952,3156,161727,2845,194152,2491,196867,2001,166661,2357,101454,1211,68836,1229,1283898,9549,71048,2184,12867,1762,85174,3177,47371,3068,15076,1682,31814,1881,85131,2970,157769,2985,186205,2921,201682,2391,176164,1895,114235,1621,99362,1772,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,659064,1984,65985,5272,28472,3025,3013,813,370,243,2984,675,1169,474,459,345,715,332,5903,1613,1948,630,2764,877,2862,688,2624,674,1282,428,2379,561,37513,2868,2781,809,670,225,2083,562,996,567,366,294,1086,510,9246,1242,4732,931,2279,571,2820,562,2640,557,1951,511,5863,843,593079,5121,299534,3192,18604,910,3305,759,22526,1338,11480,1332,3880,764,9362,805,25944,1515,36713,1132,41781,1021,49830,786,36451,687,22102,653,17556,716,293545,2934,17199,842,3940,886,19525,1448,12000,1191,4197,737,8140,782,19279,1498,34282,1334,42524,938,48581,623,35801,648,23874,641,24203,854,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4667791,7784,622744,18946,269033,10692,26719,3036,4617,1176,27643,2719,13048,1848,6165,1359,9082,1654,40905,3447,31227,3257,27942,2613,30239,2613,26014,2210,14236,1567,11196,1621,353711,11223,30999,2948,5328,1159,26576,2757,11799,1624,4644,1018,7699,1190,47709,3707,53901,3855,41130,3349,37077,2777,33859,2701,24461,2337,28529,2352,4045047,20455,2021999,11644,115995,3404,20867,2106,145270,4427,79969,4325,27535,2162,54210,2232,154324,3860,282041,3585,315385,2841,318440,2892,257778,2450,150565,1762,99620,1762,2023048,11876,109316,3042,23788,2630,136419,4004,70677,3911,24639,1794,52120,2008,131241,3964,260764,3523,304869,3479,325046,3140,266824,2747,168613,2557,148732,2522,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16024614,48498,2286500,44283,1009492,21798,142392,6965,22826,2736,133931,6329,60884,3914,22624,2925,40062,3705,151775,7012,124098,7096,102779,5667,87102,4958,61608,3810,30808,2457,28603,2677,1277008,28323,151040,6888,22455,2390,130215,6939,63917,4338,22860,2542,38156,3129,200920,7503,183624,8081,150713,7471,105652,5702,84313,4263,55327,3120,67816,3200,13738114,55410,6925787,30342,485038,8099,95762,4554,550076,10029,288998,6907,100440,4446,195106,5313,639542,10262,983476,11510,1051921,8485,1053979,7512,748655,4859,425722,3397,307072,3338,6812327,32408,446842,8095,86488,4564,526681,9643,276420,7131,90446,4149,185007,4793,539930,9365,901674,8964,1023260,9055,1051451,6757,774617,5487,473738,4150,435773,4508,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2238585,8402,212274,12395,96804,7216,14550,2356,1791,744,11271,1949,5114,1190,1795,677,3119,907,21191,2779,13831,2395,7733,1278,7982,1600,4146,864,1892,642,2389,790,115470,7147,11416,2028,2495,1001,9169,1771,4939,1058,1547,620,3042,859,30850,3239,17478,2129,12343,1375,8694,1590,4538,964,3525,960,5434,1005,2026311,15262,1023521,8598,95122,2413,16767,1830,103060,3245,50279,2474,17694,1746,32498,1810,117224,3130,161318,2517,127203,1698,125206,1554,87289,1188,50739,774,39122,835,1002790,8780,92372,2297,16250,1560,96419,3163,46987,2439,14703,1505,32883,1572,103274,3493,157445,2562,123650,2070,124950,1755,88948,1056,54897,1067,50012,1133,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,581920,1173,57589,4199,22126,1988,2807,845,268,183,2293,624,1115,536,363,189,540,221,3866,769,1853,567,2772,689,2452,565,1656,532,1257,416,884,373,35463,2976,2538,710,201,201,2595,873,1295,543,488,309,959,354,6939,1348,4294,861,4348,931,3910,811,2832,653,2606,574,2458,507,524331,4446,262069,2271,12670,893,2558,563,18485,1127,10277,881,3940,431,8017,591,19747,1079,31637,606,39354,703,46976,577,36916,543,18148,427,13344,479,262262,3179,12799,676,2919,779,16276,1112,10272,1115,3153,639,8329,695,16786,1503,28487,912,40716,997,47832,813,35839,651,19049,644,19805,637,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5265853,11647,393170,14521,171441,8740,17067,2351,1862,622,14063,1905,7430,1197,2892,830,5731,1189,37160,3615,19591,2747,15193,1995,20840,2562,15306,2122,6290,1315,8016,1302,221729,8809,15464,2372,2207,710,12347,2061,7190,1475,3252,957,5089,1027,41973,3186,32203,3024,24548,2538,20913,2452,20617,2126,14914,2003,21012,1933,4872683,17925,2418651,11196,147283,3134,31050,2912,174657,5290,96502,4323,32191,2472,67062,2583,187767,4118,312127,5326,396075,2994,388017,2861,302918,2290,168844,1618,114158,1674,2454032,10005,141778,3267,25163,2172,173436,4587,90837,3927,31794,2727,61138,2656,172390,3893,304013,3692,387753,3326,401077,2646,312227,2248,181744,1932,170682,2211,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5045665,12799,509923,17287,225809,9019,18990,2509,3626,1124,21755,2625,11474,1783,4381,1143,8943,1445,37669,3980,26621,2860,29207,2801,26350,2666,20892,1953,7695,1052,8206,1314,284114,10902,16928,2358,4063,1083,21760,2891,11486,2127,4706,931,7446,1308,42857,2689,42180,4014,37317,3584,31950,3680,26697,2555,14982,1829,21742,2279,4535742,18992,2277102,10640,126738,2766,24852,2178,163345,5103,93245,4004,30973,2255,64016,2258,182850,4510,306805,4169,350571,2896,379573,3020,284980,2189,151975,1259,117179,1503,2258640,11919,120495,2653,24968,2608,151106,4193,88261,4153,29826,1910,60807,2500,161563,3350,290162,4108,337326,3643,380674,3828,287386,2751,159470,1951,166596,2672,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1683183,2402,283950,12969,120194,6542,14415,2085,1874,773,14065,1697,7023,1318,2190,681,4389,1050,16384,1740,13603,1734,14007,1990,15177,1635,10210,1327,4396,793,2461,556,163756,7763,13651,1584,2148,707,13965,1868,6271,1436,2635,707,4953,1070,24305,2032,24828,2511,21620,2328,15142,1710,14821,1376,8351,1502,11066,1305,1399233,12532,699860,6636,35026,2287,6090,1114,46508,2654,24141,1939,8147,1147,19759,1491,54402,2001,89309,2396,101409,2322,113821,1618,97691,1359,59497,1030,44060,767,699373,7600,33801,1998,6150,1263,41129,2558,24572,2020,9565,1194,15316,1579,45375,2272,80750,2594,97297,2389,119461,1744,96970,1477,65874,1576,63113,1426,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4739177,6865,402292,13155,175950,7220,16846,1860,3046,806,16973,1838,6598,1215,2111,400,7057,1275,34849,3210,21111,2440,17925,1731,18759,1595,15536,1732,7100,1046,8039,904,226342,8518,15727,1805,2465,687,15958,2005,8100,1427,3914,930,4729,760,50092,3374,29803,2564,22259,2088,19802,1786,16898,1511,11251,1064,25344,1592,4336885,14870,2174635,8170,124613,2027,25310,2274,157271,3171,82376,3096,31371,1574,62574,1746,182134,4078,273219,2859,335616,2248,371233,2110,260271,2011,149934,1221,118713,1216,2162250,9000,118840,2128,23371,1997,147012,3947,81915,3139,28301,1732,60258,2062,157247,3681,249936,2862,328775,2356,368379,2030,262427,1571,166177,1201,169612,1655,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
