GEO_ID,B17016_001E,B17016_001M,B17016_002E,B17016_002M,B17016_003E,B17016_003M,B17016_004E,B17016_004M,B17016_005E,B17016_005M,B17016_006E,B17016_006M,B17016_007E,B17016_007M,B17016_008E,B17016_008M,B17016_009E,B17016_009M,B17016_010E,B17016_010M,B17016_011E,B17016_011M,B17016_012E,B17016_012M,B17016_013E,B17016_013M,B17016_014E,B17016_014M,B17016_015E,B17016_015M,B17016_016E,B17016_016M,B17016_017E,B17016_017M,B17016_018E,B17016_018M,B17016_019E,B17016_019M,B17016_020E,B17016_020M,B17016_021E,B17016_021M,B17016_022E,B17016_022M,B17016_023E,B17016_023M,B17016_024E,B17016_024M,B17016_025E,B17016_025M,B17016_026E,B17016_026M,B17016_027E,B17016_027M,B17016_028E,B17016_028M,B17016_029E,B17016_029M,B17016_030E,B17016_030M,B17016_031E,B17016_031M,B17016_032E,B17016_032M,B17016_033E,B17016_033M,B17016_034E,B17016_034M,B17016_035E,B17016_035M,B17016_036E,B17016_036M,B17016_037E,B17016_037M,B17016_038E,B17016_038M,B17016_039E,B17016_039M,B17016_040E,B17016_040M,B17016_041E,B17016_041M,B17016_042E,B17016_042M,B17016_043E,B17016_043M,B17016_044E,B17016_044M,B17016_045E,B17016_045M,B17016_046E,B17016_046M,B17016_047E,B17016_047M,NAME,B17016_001MA,B17016_001EA,B17016_002MA,B17016_002EA,B17016_003MA,B17016_003EA,B17016_004EA,B17016_004MA,B17016_005EA,B17016_005MA,B17016_006MA,B17016_006EA,B17016_007MA,B17016_007EA,B17016_008EA,B17016_008MA,B17016_009MA,B17016_009EA,B17016_010EA,B17016_010MA,B17016_011MA,B17016_011EA,B17016_012MA,B17016_012EA,B17016_013EA,B17016_013MA,B17016_014MA,B17016_014EA,B17016_015EA,B17016_015MA,B17016_016MA,B17016_016EA,B17016_017MA,B17016_017EA,B17016_018EA,B17016_018MA,B17016_019EA,B17016_019MA,B17016_020MA,B17016_020EA,B17016_021EA,B17016_021MA,B17016_022MA,B17016_022EA,B17016_023EA,B17016_023MA,B17016_024EA,B17016_024MA,B17016_025MA,B17016_025EA,B17016_026EA,B17016_026MA,B17016_027MA,B17016_027EA,B17016_028MA,B17016_028EA,B17016_029EA,B17016_029MA,B17016_030EA,B17016_030MA,B17016_031EA,B17016_031MA,B17016_032EA,B17016_032MA,B17016_033MA,B17016_033EA,B17016_034MA,B17016_034EA,B17016_035MA,B17016_035EA,B17016_036MA,B17016_036EA,B17016_037EA,B17016_037MA,B17016_038EA,B17016_038MA,B17016_039EA,B17016_039MA,B17016_040MA,B17016_040EA,B17016_041MA,B17016_041EA,B17016_042MA,B17016_042EA,B17016_043EA,B17016_043MA,B17016_044EA,B17016_044MA,B17016_045EA,B17016_045MA,B17016_046MA,B17016_046EA,B17016_047MA,B17016_047EA,state
0400000US27,1330451,9270,86283,4037,28977,2640,4653,1093,668,284,1738,544,2247,801,10663,1674,1652,656,4923,1101,4088,769,13661,1517,1565,660,3420,873,8676,1148,57306,3484,12077,1442,2143,591,6330,1298,3604,725,45229,3145,4423,1046,26038,2707,14768,1765,1244168,8717,1035722,9502,591153,9215,311675,7181,198050,5073,81428,3210,256950,6677,113657,4436,101291,3395,42002,2333,187619,3945,38294,2238,31248,1959,118077,3060,208446,6709,68210,3858,44316,3025,18142,1995,5752,922,140236,5446,81231,3848,41653,2989,17352,1700,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,741988,10108,124673,5132,32856,3200,6347,1469,64,106,1794,763,4489,1212,9178,1686,1014,551,3776,1140,4388,1069,17331,2169,1790,854,2791,810,12750,1725,91817,4197,11343,1756,2530,811,3186,973,5627,1396,80474,4465,15318,2463,29493,3105,35663,3197,617315,9999,464793,8694,253879,7195,131594,5447,63478,4337,58807,3855,96104,4645,38068,2820,33290,2772,24746,2503,114810,4434,30271,3029,18177,1983,66362,3289,152522,6634,40329,3545,24523,2831,7475,1572,8331,1416,112193,5180,56781,4628,27231,2887,28181,2472,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1518860,13297,151387,6587,53418,3827,9772,1491,787,411,3123,852,5862,1255,17166,1996,1566,631,7471,1406,8129,1199,26480,2653,3686,858,6277,1278,16517,1784,97969,5315,13796,1934,2015,960,6663,1430,5118,1121,84173,4804,11494,1544,42821,3312,29858,3010,1367473,13474,1100841,12290,614812,10224,319187,7191,177867,6249,117758,4311,237456,7502,102318,5404,82225,4031,52913,2946,248573,6731,62432,4294,33477,2559,152664,4410,266632,7231,76935,4942,47727,3952,17665,2193,11543,1603,189697,5823,108952,4565,46539,3429,34206,2547,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,240412,4549,20646,2154,10069,1589,2004,690,482,294,791,381,731,352,3505,857,386,297,2010,700,1109,509,4560,998,923,695,681,449,2956,659,10577,1498,1766,583,106,88,1182,519,478,216,8811,1417,1416,566,4868,1024,2527,721,219766,4237,187276,4227,96111,3512,48463,2345,32765,2291,14883,1472,49420,2671,18379,1727,20300,1865,10741,1415,41745,2254,8665,1217,7965,1241,25115,1717,32490,2424,11203,1497,6643,1268,2730,706,1830,676,21287,2134,10490,1649,6679,1112,4118,780,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,462408,6040,36189,2775,14061,1718,3634,766,792,354,1370,473,1472,507,5707,1080,1088,593,2391,603,2228,591,4720,936,805,406,1462,507,2453,593,22128,2271,2774,853,431,330,1471,554,872,418,19354,1935,2473,671,11564,1582,5317,989,426219,5660,356991,5122,221770,4402,122086,3793,66402,3296,33282,1919,75373,3329,34264,2575,26944,2204,14165,1288,59848,2516,13722,1392,9324,1185,36802,1784,69228,3268,23174,2310,16126,2051,4786,985,2262,626,46054,2682,26991,2085,12083,1471,6980,1157,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,612349,8480,46425,3148,17208,1817,3992,1055,261,287,836,384,2895,906,4358,929,77,145,1830,785,2451,700,8858,1447,1814,745,1192,600,5852,1154,29217,2824,5800,1243,1017,585,2410,851,2373,921,23417,2681,4445,1233,9282,1565,9690,1837,565924,8497,426633,7438,232207,6864,119661,5520,56071,3355,56475,3927,100548,4693,40767,3468,36574,2734,23207,2139,93878,4905,28708,3048,13220,1973,51950,2838,139291,5420,54026,3593,38184,3617,11010,1565,4832,1106,85265,3693,53667,3231,17507,1980,14091,1744,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,335509,5188,16538,2072,5947,944,960,479,0,251,208,181,752,445,1398,479,188,211,534,316,676,346,3589,905,64,68,1215,630,2310,597,10591,1708,1918,785,135,162,1103,639,680,461,8673,1569,593,351,4238,1026,3842,1101,318971,5504,261988,5810,145155,4811,75885,3875,46029,2967,23241,1884,63847,2999,31248,2236,23034,2035,9565,1194,52986,3018,17174,1895,7621,1036,28191,1887,56983,3763,19673,2239,14006,1990,3547,1037,2120,605,37310,3376,20937,2519,11112,1902,5261,979,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2180404,13737,140564,6933,50831,3626,9749,1690,659,336,938,507,8152,1685,14346,1892,478,294,4501,949,9367,1654,26736,2530,1713,742,4755,1084,20268,2474,89733,5349,11643,1960,1400,590,5524,1412,4719,1245,78090,5071,9821,1720,34771,3465,33498,3027,2039840,13811,1580509,13065,907717,11929,426328,9697,264923,7888,216466,7454,352630,7781,157035,5320,120612,4139,74983,3819,320162,7174,89358,4645,49319,3061,181485,4183,459331,9571,133073,5825,85960,5414,26609,2574,20504,2260,326258,7643,180173,5551,81835,3797,64250,3858,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,477430,7024,65785,3955,24845,2353,4862,1353,868,526,942,497,3052,954,8139,1374,613,429,3910,978,3616,956,11844,1783,1923,845,1998,755,7923,1420,40940,3225,6789,1391,2481,915,2310,870,1998,788,34151,3034,6836,1644,14471,2122,12844,2082,411645,6744,320531,6538,170123,5208,80782,4013,46640,3331,42701,2668,70261,3886,27571,2391,26330,2146,16360,1927,80147,3358,18278,2182,11218,1405,50651,2500,91114,4269,33177,2647,22599,2173,6049,1274,4529,1003,57937,3377,29834,2542,16691,1795,11412,1467,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4573941,20863,496913,11251,167961,6927,36490,3349,1922,683,5792,1299,28776,3126,48125,3637,3321,977,15197,2228,29607,3073,83346,4581,11187,1501,14140,1998,58019,3648,328952,8360,43522,3683,7925,1869,14536,2068,21061,2682,285430,8291,38147,3176,102753,5392,144530,6009,4077028,19333,3032405,18051,1625238,15207,793299,12020,443150,11755,388789,8695,685889,11523,299606,8155,233261,6208,153022,4615,721278,11416,203806,7490,104786,4030,412686,7137,1044623,13799,294926,8664,187300,7355,61714,3888,45912,3393,749697,11503,405634,8202,174364,6410,169699,6175,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2310456,17812,247571,8408,82150,4261,15196,2182,1199,559,3822,1033,10175,1669,27200,2901,3004,1029,10612,1877,13584,2050,39754,2643,5437,1352,8533,1519,25784,2074,165421,6929,20123,2641,3642,989,8912,1655,7569,1454,145298,6540,20018,2834,68209,4574,57071,3713,2062885,17073,1624690,17262,904795,13674,461450,10723,254363,7771,188982,6939,356368,9054,154369,5824,121711,5381,80288,4370,363527,7067,88884,4272,55821,3380,218822,4859,438195,10696,128684,6160,86288,5207,27583,3264,14813,1739,309511,8370,169876,6615,79655,3908,59980,3396,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,169022,3899,11872,1430,4516,720,977,295,321,162,214,107,442,221,1436,450,399,239,441,211,596,338,2103,466,204,127,482,288,1417,389,7356,1304,872,411,117,138,271,194,484,331,6484,1172,692,479,3493,885,2299,606,157150,3935,133839,3887,77850,3097,42116,2402,26369,1835,9365,992,31914,2430,14801,1709,11296,1309,5817,813,24075,1662,5242,806,3943,749,14890,1161,23311,1944,8443,1409,5741,1370,1783,581,919,432,14868,1608,9356,1539,3053,671,2459,598,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2953361,17201,290458,9500,89054,4434,11774,1772,698,251,3131,934,7945,1658,33037,2647,2945,722,14502,1770,15590,1834,44243,3127,3264,978,10197,1603,30782,2530,201404,7576,26542,3099,3247,1053,11952,2102,11343,1845,174862,6574,19678,2426,89286,5141,65898,4423,2662903,18333,2113091,17592,1173428,14941,565691,9823,375045,8181,232692,6072,459045,8263,195330,6305,163846,5616,99869,4048,480618,8288,111716,4923,71396,3700,297506,5524,549812,11262,161267,6838,101408,4951,35202,3295,24657,2128,388545,8986,218367,6951,92624,4646,77554,3908,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,927086,9513,118323,5008,46443,2929,8329,1560,446,232,2294,798,5589,1271,14334,1712,1254,564,5785,1187,7295,1296,23780,2082,3651,934,5889,1161,14240,1664,71880,4427,12041,1586,2829,755,4395,1049,4817,1147,59839,4067,10506,1894,28071,2863,21262,2781,808763,9490,652978,9039,363358,6687,185539,4864,99271,3738,78548,4020,132076,4915,55676,3249,42929,2318,33471,2430,157544,4603,42974,2945,21733,1675,92837,2994,155785,5772,51077,3129,32662,2722,10900,1603,7515,1108,104708,5185,57945,3854,24134,2190,22629,2604,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,927071,10197,85627,5541,31717,2969,6528,1552,462,304,1365,833,4701,1071,12098,1827,1293,584,5617,1216,5188,1224,13091,1648,1252,661,2816,767,9023,1354,53910,4246,9887,2178,1132,572,5160,1474,3595,1076,44023,3642,5039,1257,24031,2884,14953,2178,841444,9640,687328,9087,338907,7464,151433,5224,111880,4354,75594,3988,183731,5569,72261,3896,73655,3702,37815,2919,164690,5072,38838,3005,24120,2180,101732,3338,154116,5574,50275,3618,32891,2970,12206,1822,5178,924,103841,4792,52024,3883,30540,2949,21277,2000,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3174335,14958,261820,8126,82526,5154,14344,1689,1195,436,3780,715,9369,1474,24385,2618,2364,741,8471,1333,13550,1809,43797,3332,4245,932,8131,1518,31421,2372,179294,6682,27165,2841,3867,1111,11523,1800,11775,1721,152129,6318,15937,2283,68139,3787,68053,4556,2912515,15198,2319597,14922,1265004,12376,610090,10006,384698,7980,270216,7013,503353,8632,218710,6948,168916,6487,115727,4518,551240,7075,125328,5193,76404,3614,349508,5810,592918,10627,177868,6061,113731,5585,31049,2682,33088,2877,415050,9125,223727,6697,95284,4623,96039,4709,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,262352,4899,20335,2202,4908,1370,1166,698,125,202,66,109,975,656,1217,573,0,281,712,424,505,369,2525,799,156,213,560,289,1809,713,15427,2006,1813,824,164,195,781,521,868,580,13614,1903,1108,523,5228,1416,7278,1513,242017,5158,185786,5463,97861,4891,47792,3421,31502,2662,18567,2017,46314,2980,22032,2239,14258,1583,10024,1566,41611,2304,9861,1348,7558,1294,24192,1778,56231,3808,15343,2028,9198,1678,3493,1069,2652,687,40888,3346,21770,2516,11461,1776,7657,1438,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1122724,10881,133563,5870,37415,3221,5614,1222,423,374,1622,678,3569,977,11493,1738,1101,624,4557,1040,5835,1353,20308,2323,1772,729,3903,903,14633,2013,96148,5107,10536,1932,2347,985,3945,1132,4244,1025,85612,4644,13225,1975,35517,3218,36870,3352,989161,10553,760781,9822,420335,8444,216074,6655,111728,5040,92533,4063,154161,4988,63968,3479,55281,3733,34912,2312,186285,4984,47776,3400,24828,2494,113681,3446,228380,7225,60990,4182,39257,3618,11060,2003,10673,1763,167390,6376,94473,4958,35749,2843,37168,2521,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,205964,3745,17288,1722,7161,948,1732,456,474,249,657,303,601,252,2168,554,115,102,1003,459,1050,385,3261,755,529,338,707,373,2025,609,10127,1391,2640,759,503,326,1538,660,599,482,7487,1132,1468,586,4190,689,1829,588,188676,3606,159050,3689,98711,3457,59875,2794,26614,1877,12222,1319,33638,2841,14907,1569,12477,1612,6254,865,26701,1670,5044,879,4469,926,17188,1249,29626,2184,9325,1147,5728,1016,2662,734,935,335,20301,2130,11266,1551,5856,1147,3179,780,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1597016,14242,198371,7192,68000,4303,9408,1576,307,229,2767,754,6334,1366,20800,2211,1553,620,9549,1466,9698,1546,37792,3494,4519,1190,6431,1155,26842,2779,130371,5177,19589,2447,2938,1087,6531,1562,10120,1849,110782,5079,12874,2282,49448,3521,48460,3597,1398645,14379,1110105,14879,633598,11985,313357,8265,174235,6523,146006,4944,225009,6327,89997,5003,82686,3902,52326,2810,251498,6768,63965,3883,36777,2793,150756,4779,288540,7248,87698,5242,55276,4132,16672,2103,15750,1939,200842,6462,109202,5284,48140,3980,43500,2645,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5686517,26097,758920,13266,317367,9019,86923,5465,3949,945,17723,2284,65251,4916,108618,5021,10636,1710,39082,3438,58900,3364,121826,5500,26219,2791,25647,2683,69960,3941,441553,11553,60008,4229,15855,2197,24826,2805,19327,2507,381545,10459,68037,4900,170562,7582,142946,7080,4927597,26315,3856200,24914,2314164,21417,1127811,14267,586261,10485,600092,11614,783907,14109,317921,9415,274976,8317,191010,6582,758129,12046,228910,7909,105802,4967,423417,7959,1071397,13346,339127,9637,234566,8822,65220,4205,39341,2625,732270,11902,421586,10473,170454,6862,140230,6011,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,614705,7570,47949,3421,24286,2723,6046,1488,667,481,1788,751,3591,1073,10824,1531,596,365,5403,1126,4825,1030,7416,1476,972,492,2430,851,4014,1010,23663,2514,3435,1042,588,478,1937,832,910,445,20228,2198,3253,859,10010,1778,6965,1499,566756,7618,479350,7949,274804,7318,104234,5265,97356,4640,73214,3476,114306,4588,45169,3178,44566,2866,24571,2097,90240,3489,27903,2527,11905,1570,50432,1767,87406,4238,30518,2339,21500,1933,6211,1403,2807,822,56888,3369,31126,2963,15093,1776,10669,1375,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162721,4031,10965,1382,3595,878,605,337,122,99,118,92,365,283,982,382,45,57,696,371,241,142,2008,631,153,141,400,240,1455,564,7370,1085,1060,488,0,205,657,395,403,289,6310,1084,470,306,2999,807,2841,748,151756,3835,123459,4009,64416,3284,34056,2297,20350,1734,10010,1340,34084,2193,14541,1575,13835,1165,5708,918,24959,1640,6784,1239,3722,688,14453,1166,28297,1929,8971,1237,5481,948,2337,703,1153,373,19326,1661,10851,1231,5023,875,3452,621,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1939891,13414,131718,6055,42822,3434,6865,1414,551,325,2056,740,4258,1146,12443,1861,1360,632,4551,1347,6532,1271,23514,2342,3208,1158,4092,983,16214,1805,88896,4939,11708,1779,2648,1023,4457,1090,4603,1253,77188,4426,13866,2050,34616,2980,28706,2862,1808173,13397,1423401,13265,849135,11032,442032,10043,228018,7796,179085,5999,287526,7268,123576,5269,103602,4813,60348,3630,286740,6622,81951,4261,40792,2705,163997,5052,384772,8708,107881,5190,68221,4288,24136,2449,15524,1844,276891,8021,160997,6072,62788,4319,53106,3141,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1595147,11686,127775,5616,48808,3887,8124,1475,1009,591,2036,684,5079,1194,18400,1996,2830,858,8165,1489,7405,1153,22284,2804,2099,764,4452,1086,15733,2273,78967,4947,14135,2065,3203,1093,6238,1297,4694,1011,64832,4238,7906,1432,33439,3157,23487,2826,1467372,10953,1186252,12264,620000,10876,270042,7308,209409,6371,140549,4821,308225,7130,121850,4682,125750,5137,60625,3694,258027,6315,66367,3630,38515,2398,153145,4036,281120,7367,95536,4950,61317,4360,23568,2443,10651,1547,185584,5444,97611,4940,57337,3155,30636,2552,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,502381,8278,63781,3822,27900,2530,3416,898,333,297,975,511,2108,655,8002,1251,1030,548,3085,876,3887,1002,16482,1831,1692,619,3311,874,11479,1477,35881,2748,5416,1297,616,478,2521,828,2279,757,30465,2398,2406,859,13242,1885,14817,1826,438600,8484,362166,7237,174035,6028,82329,3801,47015,3526,44691,3331,68442,4294,29026,2822,23033,2056,16383,1685,119689,3986,31533,2873,13364,1496,74792,2915,76434,4688,25916,2582,13980,2047,5899,1210,6037,1057,50518,3604,23414,2211,10169,1608,16935,2236,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
