GEO_ID,B17007_001E,B17007_001M,B17007_002E,B17007_002M,B17007_003E,B17007_003M,B17007_004E,B17007_004M,B17007_005E,B17007_005M,B17007_006E,B17007_006M,B17007_007E,B17007_007M,B17007_008E,B17007_008M,B17007_009E,B17007_009M,B17007_010E,B17007_010M,B17007_011E,B17007_011M,B17007_012E,B17007_012M,B17007_013E,B17007_013M,B17007_014E,B17007_014M,B17007_015E,B17007_015M,B17007_016E,B17007_016M,B17007_017E,B17007_017M,B17007_018E,B17007_018M,B17007_019E,B17007_019M,B17007_020E,B17007_020M,B17007_021E,B17007_021M,B17007_022E,B17007_022M,B17007_023E,B17007_023M,B17007_024E,B17007_024M,B17007_025E,B17007_025M,B17007_026E,B17007_026M,B17007_027E,B17007_027M,B17007_028E,B17007_028M,B17007_029E,B17007_029M,B17007_030E,B17007_030M,B17007_031E,B17007_031M,B17007_032E,B17007_032M,B17007_033E,B17007_033M,B17007_034E,B17007_034M,B17007_035E,B17007_035M,B17007_036E,B17007_036M,B17007_037E,B17007_037M,B17007_038E,B17007_038M,B17007_039E,B17007_039M,B17007_040E,B17007_040M,B17007_041E,B17007_041M,B17007_042E,B17007_042M,B17007_043E,B17007_043M,NAME,B17007_001MA,B17007_001EA,B17007_002MA,B17007_002EA,B17007_003EA,B17007_003MA,B17007_004EA,B17007_004MA,B17007_005EA,B17007_005MA,B17007_006MA,B17007_006EA,B17007_007MA,B17007_007EA,B17007_008EA,B17007_008MA,B17007_009EA,B17007_009MA,B17007_010EA,B17007_010MA,B17007_011MA,B17007_011EA,B17007_012MA,B17007_012EA,B17007_013MA,B17007_013EA,B17007_014EA,B17007_014MA,B17007_015EA,B17007_015MA,B17007_016EA,B17007_016MA,B17007_017MA,B17007_017EA,B17007_018MA,B17007_018EA,B17007_019MA,B17007_019EA,B17007_020MA,B17007_020EA,B17007_021MA,B17007_021EA,B17007_022EA,B17007_022MA,B17007_023EA,B17007_023MA,B17007_024EA,B17007_024MA,B17007_025MA,B17007_025EA,B17007_026MA,B17007_026EA,B17007_027EA,B17007_027MA,B17007_028EA,B17007_028MA,B17007_029EA,B17007_029MA,B17007_030MA,B17007_030EA,B17007_031MA,B17007_031EA,B17007_032EA,B17007_032MA,B17007_033EA,B17007_033MA,B17007_034EA,B17007_034MA,B17007_035MA,B17007_035EA,B17007_036MA,B17007_036EA,B17007_037EA,B17007_037MA,B17007_038EA,B17007_038MA,B17007_039EA,B17007_039MA,B17007_040MA,B17007_040EA,B17007_041MA,B17007_041EA,B17007_042EA,B17007_042MA,B17007_043EA,B17007_043MA,state
0400000US13,1572043,22467,411453,12406,174877,8279,2340,963,5354,1353,50723,4465,25894,3973,26338,3203,26208,3360,21197,2602,8677,1632,8146,1325,236576,7423,2004,668,4075,1174,56399,4104,33548,3610,23640,3080,33862,2975,28160,2631,22422,2057,32466,2240,1160590,19418,609647,15593,90,159,226,207,59511,4346,169297,7690,142562,7049,112512,5712,71143,4859,33402,2513,20904,1918,550943,11295,28,48,262,276,42485,3250,103039,5661,86384,4764,94049,5282,87361,3884,58112,3065,79223,3227,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,213812,7885,45717,4496,18619,2793,299,257,667,424,3557,1230,2484,907,2908,802,3400,951,2897,946,941,451,1466,618,27098,2929,362,437,842,473,4346,1064,3629,1198,2408,836,4019,1033,3406,797,2967,861,5119,1144,168095,6687,87667,4804,0,267,18,29,8956,1552,20238,2294,16275,2122,15845,1860,13995,1427,6471,1091,5869,1168,80428,4099,0,267,0,267,6969,1337,14546,2033,11688,1917,12542,1901,14029,1720,6318,1018,14336,1433,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,239850,8582,63227,4343,28778,3059,185,235,1200,545,8661,1559,5120,1192,3373,1173,4709,1369,3329,758,1091,435,1110,507,34449,2902,214,213,934,561,11985,1900,3186,829,2404,848,4607,1037,3983,798,3251,875,3885,862,176623,6549,95497,5494,0,253,0,253,16981,2076,23050,2713,14914,2311,15709,1592,12893,1449,6812,875,5138,882,81126,4064,0,253,80,134,8491,1743,12497,1541,8559,1409,13238,1494,12787,1499,11154,1351,14320,1182,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2173269,23501,496130,10616,215210,7455,2132,766,4539,1132,57384,4732,31768,3428,29866,2810,38644,2573,26679,2292,13378,1628,10820,1726,280920,7453,1342,530,3328,815,73617,4882,40803,3238,26754,2784,38323,3144,33232,2697,24312,1995,39209,2995,1677139,21031,841168,15593,96,148,440,383,73184,4868,224858,8291,170371,7081,155189,5560,100352,4815,59122,3101,57556,2863,835971,13767,0,261,0,261,63765,4712,140667,5988,103819,5003,121689,5524,123305,4312,106023,3368,176703,4994,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1091475,16028,271441,9020,114375,5780,1066,497,2875,936,38479,3823,17625,2410,16029,2172,16647,1973,13095,1651,4560,835,3999,774,157066,6583,1915,784,3070,884,43139,4122,18495,2789,17697,1871,20380,1765,17918,1980,11853,1365,22599,2064,820034,13695,415341,10710,0,263,241,252,44748,3582,102889,5294,77595,3649,80814,4686,52275,3022,28495,2353,28284,1817,404693,8504,0,263,47,81,29997,3253,56827,3898,44010,3478,65961,3554,60418,3064,54328,2719,93105,2915,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,552527,7857,135898,6360,60821,4381,428,238,1525,573,24993,2856,8147,1525,6596,1169,8368,1495,6099,1019,2288,494,2377,527,75077,4075,486,266,1586,496,25123,2482,7905,1353,6004,1036,7692,1274,7338,1086,4799,924,14144,1326,416629,7154,205378,4776,0,221,57,68,30311,2702,47563,2696,37040,2498,35870,1716,24079,1708,13522,1170,16936,1266,211251,4637,0,221,97,113,21981,2458,25601,2219,18739,2057,29419,2338,29220,2037,28818,1861,57376,2297,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,494109,10621,128452,5742,56920,4003,917,574,1328,566,24233,2698,8699,1740,5349,1208,7541,1485,4992,873,1539,449,2322,640,71532,3819,487,392,1073,445,26135,2398,5862,1285,6810,1285,7129,1041,7340,1389,4825,838,11871,1423,365657,9783,187421,6872,0,237,105,154,24217,2725,44453,3125,34039,3093,35525,2568,22359,2252,11510,1441,15213,1381,178236,5305,0,237,153,207,14879,1990,25254,2329,18469,2016,28056,2191,25719,2370,22851,1572,42855,1769,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,723236,14449,220596,6717,89000,4214,976,414,2010,696,19983,2569,13957,1873,11638,1765,15657,1872,12244,1675,5973,1051,6562,1109,131596,5172,686,457,2498,948,23797,3265,14714,1920,14012,2105,19747,2067,20776,2284,14565,1516,20801,1844,502640,12388,249911,8269,0,267,72,97,22477,2484,58083,4226,50304,3208,49382,3320,34341,3088,17877,1766,17375,1580,252729,7831,0,267,0,267,17779,2010,33303,2913,29107,2630,40272,2916,40947,2454,38934,2341,52387,2308,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,682590,14993,221137,8040,92138,4954,579,403,1101,433,23507,2913,13994,1892,12278,2041,17022,2353,12750,1628,5818,1327,5089,1105,128999,5481,433,351,1575,543,29212,3060,14619,2084,13446,2117,18426,2295,17296,1728,12613,1293,21379,1651,461453,11323,237947,7417,14,21,204,320,25988,2746,53568,4145,43799,3165,48652,3085,32181,2410,17850,1955,15691,1754,223506,8286,0,267,178,196,16950,2394,27245,2976,27723,2655,37096,3075,36956,2607,32115,2427,45243,2367,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,273559,7778,71937,4009,26477,2491,651,336,390,314,4888,994,3875,945,3897,952,5136,903,3946,1053,1841,671,1853,501,45460,3165,648,347,1261,563,9818,1522,4718,1189,4594,999,6912,1296,5930,1043,3270,779,8309,1038,201622,7081,98262,4948,0,223,0,223,8914,1687,21617,1994,19829,1884,18407,1809,14499,1682,7357,1145,7639,944,103360,4650,0,223,0,223,8084,1444,14543,1748,12278,1424,16096,1640,16650,1641,13845,1621,21864,1424,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,986965,19009,176646,7954,73252,5215,644,349,1555,667,16407,2637,9698,1761,11495,1995,14282,2057,10550,1689,4252,1033,4369,977,103394,5615,744,516,2745,848,24803,3478,13809,2571,9616,1736,14617,1871,11182,1518,10633,1386,15245,1439,810319,17474,390409,11337,0,277,241,241,34271,3418,98258,6326,82061,4564,75650,4482,50827,3542,25841,2192,23260,1850,419910,10959,187,192,0,277,36453,3425,67532,4407,60422,3989,72049,4035,68387,3559,46616,2535,68264,2765,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1276690,18745,268129,7663,116466,6433,438,282,2597,807,27976,3638,18704,2699,21530,2700,16938,2102,16293,1631,7063,1330,4927,1070,151663,6005,722,461,2930,978,34054,3447,20767,2663,12164,1894,18097,2344,21600,2444,14960,1553,26369,2866,1008561,18115,496262,12101,0,277,51,85,41834,4592,134268,5828,99883,5336,90322,4964,63213,3838,32653,2578,34038,2409,512299,11449,0,277,177,282,39185,3298,91817,4384,66669,4259,77719,4394,79213,3779,59170,3080,98349,3542,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1782329,20352,470276,11065,215223,8504,1443,494,5277,963,55252,4094,35580,3305,35112,2773,37681,2987,26487,2187,8618,1304,9773,1331,255053,6358,2018,798,5210,868,67198,3923,30454,2464,27705,2732,36250,2799,31938,2519,20612,1900,33668,2289,1312053,16013,662019,12017,82,132,358,246,58149,4344,155415,6132,125684,5434,130718,4833,89342,3835,51006,2539,51265,2655,650034,9392,0,235,166,180,45446,3555,91740,4890,71093,3683,101149,3909,107983,3607,85712,3255,146745,3487,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1007788,14145,209501,5938,96071,4510,744,368,2201,633,30543,2881,14321,1853,13685,1847,16536,1894,9824,1201,4120,945,4097,655,113430,4497,916,405,2561,702,36406,3137,12299,1483,9706,1575,14101,1629,10741,1161,8389,1155,18311,1390,798287,12187,409664,7806,0,208,313,193,57092,4046,104176,4027,75425,4399,76569,3426,47207,2491,23431,1560,25451,1502,388623,8286,0,208,220,249,45000,3029,64060,3156,42986,2988,59626,3158,55752,2387,42670,2208,78309,2433,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,446883,10514,151930,6418,62945,4754,348,280,1588,785,13637,1916,8621,1635,7718,1637,13213,2006,9718,1531,4817,1172,3285,1015,88985,4098,295,250,915,463,16862,2362,6621,1385,9132,1499,13324,1759,13790,1874,10445,1389,17601,1807,294953,9005,153090,6221,0,283,0,283,14159,2321,32166,3317,30244,3065,31198,2958,22188,2071,12069,1572,11066,1377,141863,6243,0,283,0,283,8469,1847,18395,2393,13710,1859,22276,2452,25045,2373,22354,2033,31614,2139,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1051006,14519,266598,8681,113465,5712,978,580,2743,918,29083,2627,17769,2693,17699,2115,20423,2259,13362,1753,6639,1125,4769,907,153133,5819,917,487,2580,764,35472,3394,16347,2223,14257,1892,23789,2684,17389,1820,16720,1605,25662,2047,784408,13127,385985,8044,0,253,288,302,41199,3028,86120,4723,73689,3618,80034,3783,48655,3686,27586,1887,28414,1889,398423,8222,0,253,370,301,36200,2847,53949,3640,44258,2853,60767,4078,61561,3347,54043,2699,87275,3265,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
