GEO_ID,B01001H_001E,B01001H_001M,B01001H_002E,B01001H_002M,B01001H_003E,B01001H_003M,B01001H_004E,B01001H_004M,B01001H_005E,B01001H_005M,B01001H_006E,B01001H_006M,B01001H_007E,B01001H_007M,B01001H_008E,B01001H_008M,B01001H_009E,B01001H_009M,B01001H_010E,B01001H_010M,B01001H_011E,B01001H_011M,B01001H_012E,B01001H_012M,B01001H_013E,B01001H_013M,B01001H_014E,B01001H_014M,B01001H_015E,B01001H_015M,B01001H_016E,B01001H_016M,B01001H_017E,B01001H_017M,B01001H_018E,B01001H_018M,B01001H_019E,B01001H_019M,B01001H_020E,B01001H_020M,B01001H_021E,B01001H_021M,B01001H_022E,B01001H_022M,B01001H_023E,B01001H_023M,B01001H_024E,B01001H_024M,B01001H_025E,B01001H_025M,B01001H_026E,B01001H_026M,B01001H_027E,B01001H_027M,B01001H_028E,B01001H_028M,B01001H_029E,B01001H_029M,B01001H_030E,B01001H_030M,B01001H_031E,B01001H_031M,NAME,B01001H_001EA,B01001H_001MA,B01001H_002MA,B01001H_002EA,B01001H_003EA,B01001H_003MA,B01001H_004EA,B01001H_004MA,B01001H_005EA,B01001H_005MA,B01001H_006MA,B01001H_006EA,B01001H_007MA,B01001H_007EA,B01001H_008EA,B01001H_008MA,B01001H_009EA,B01001H_009MA,B01001H_010EA,B01001H_010MA,B01001H_011MA,B01001H_011EA,B01001H_012MA,B01001H_012EA,B01001H_013MA,B01001H_013EA,B01001H_014EA,B01001H_014MA,B01001H_015EA,B01001H_015MA,B01001H_016EA,B01001H_016MA,B01001H_017MA,B01001H_017EA,B01001H_018MA,B01001H_018EA,B01001H_019EA,B01001H_019MA,B01001H_020EA,B01001H_020MA,B01001H_021EA,B01001H_021MA,B01001H_022MA,B01001H_022EA,B01001H_023MA,B01001H_023EA,B01001H_024MA,B01001H_024EA,B01001H_025EA,B01001H_025MA,B01001H_026EA,B01001H_026MA,B01001H_027EA,B01001H_027MA,B01001H_028MA,B01001H_028EA,B01001H_029MA,B01001H_029EA,B01001H_030EA,B01001H_030MA,B01001H_031EA,B01001H_031MA,state
0400000US19,2714414,1251,1333164,1075,82907,398,82828,2856,89911,2862,58707,553,42626,1603,100836,1754,81083,877,75322,271,182065,280,208773,212,152444,127,92175,107,63370,1477,20117,1470,1381250,933,78128,425,77996,2530,85970,2540,55703,563,40455,1381,96581,1526,77104,764,74338,219,181826,251,208319,168,156081,154,106553,121,94436,2035,47760,2034,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2237607,1552,1099597,1769,70422,852,68857,2219,75419,2198,48917,772,33632,1661,83977,2072,70167,1375,62959,686,150587,734,172102,333,124623,470,72930,516,48135,1261,16870,1325,1138010,1786,68626,987,70279,2322,67970,2300,44918,660,31043,1478,80645,1519,66571,790,61416,806,153101,782,174430,458,127421,166,83153,279,71005,1804,37432,1708,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3715900,1757,1814646,2210,119068,1533,114410,3529,124826,3562,76725,961,50490,2739,120704,2986,130292,1532,117172,1048,266394,1061,274035,227,211774,151,121899,279,68994,1869,17863,1847,1901254,2119,111531,1431,112342,3782,114418,4060,73789,1064,48170,2458,114019,2605,134232,1114,115736,1388,273222,1371,285092,351,225583,194,144683,13,103881,2145,44556,2158,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2689206,1773,1319409,1573,82701,943,87126,3318,81911,3293,55607,810,35534,1432,97321,1504,92280,1274,76541,971,187746,962,204274,537,154987,256,92112,328,57678,1491,13591,1480,1369797,1633,80587,884,80509,3190,81023,3168,51346,783,40641,2066,89863,2062,89324,1240,76258,1107,186851,921,205524,612,163278,161,107845,429,81845,2117,34903,2122,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1259089,2930,614786,1560,33329,315,33190,1910,40256,1998,26783,369,15727,637,39468,558,35967,269,34517,191,91349,451,103020,472,80462,615,45142,128,28065,999,7511,985,644303,1559,31089,285,32750,1846,37194,1850,25385,343,15749,862,37023,786,35324,216,36109,364,94515,748,107893,124,82814,2,51015,153,39078,1384,18365,1365,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3275198,1580,1597260,1103,91764,461,96931,3219,102256,3226,68802,388,46758,885,100676,982,92310,636,89215,513,243116,613,265346,254,199608,450,110495,62,69417,1693,20566,1690,1677938,952,87279,486,88849,3452,100389,3459,65154,330,43589,886,98631,920,96297,643,92536,541,249462,563,272982,166,209559,300,125936,99,103562,2278,43713,2275,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5104271,7035,2459894,3965,137847,901,141534,4909,157929,4732,100260,431,68699,458,163850,1076,143883,1177,147660,972,382451,1720,400788,1103,297772,583,166765,175,113927,2083,36529,2107,2644377,4140,132004,992,137355,4155,148154,4121,95867,542,70072,354,165328,1047,144968,1114,148372,973,396291,1167,420502,1026,321900,645,198451,644,172272,3350,92841,3340,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7836885,2651,3869565,1666,231683,587,237381,4797,266700,4788,170442,473,111090,766,266453,996,239085,614,226416,372,572775,381,625499,333,457424,230,256026,124,160788,2503,47803,2503,3967320,1440,219158,447,225169,4853,251973,4923,160667,466,106222,1069,254187,1063,228085,495,220458,415,565871,464,630051,275,472415,316,293362,82,232272,3855,107430,3860,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4435973,2616,2193181,1635,132921,259,133357,3427,144593,3363,94791,262,62895,814,156885,817,144056,484,129919,354,326696,443,362170,190,248955,86,139060,91,88361,1660,28522,1671,2242792,1303,127210,413,127509,3652,136334,3680,90343,334,60578,937,154325,931,133787,332,128271,174,325620,323,360265,282,252698,320,155167,120,125056,2641,65629,2655,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1724848,806,844095,2123,52258,1343,53733,3107,57111,2981,34543,1466,26509,1879,57024,2304,54354,1617,49438,1317,120439,1493,124867,1166,103394,348,65074,720,37116,1183,8235,1049,880753,2097,52468,1253,48589,2472,53424,2555,34001,1659,24407,1727,52750,1970,52801,1460,50333,1368,119585,1572,126362,1056,109163,255,74479,399,56512,1927,25879,1976,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4820772,2635,2361526,1668,150391,717,149673,4588,156849,4689,103110,815,66472,1880,166956,1905,160938,531,142211,556,338052,596,362457,245,269911,397,163725,505,100870,1849,29911,1856,2459246,1828,141623,763,143628,4100,148958,4126,97247,823,64631,1721,158566,1922,160977,1136,139981,456,337087,536,370068,476,288086,199,188961,482,149317,2710,70116,2691,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,836541,1177,418081,1204,23683,469,25799,1871,24855,1872,17747,261,12249,880,30101,1085,27076,1250,22347,341,53690,453,69849,145,55054,262,30575,100,20081,940,4975,938,418460,617,22820,467,23144,1612,24560,1599,17111,286,10338,513,27545,716,25427,490,21750,286,53774,299,70376,115,52870,156,32255,30,25127,1182,11363,1181,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1500166,1079,738162,715,48680,486,47417,1766,48257,1694,32467,359,22630,1086,56692,1142,47932,424,43634,343,99747,364,114955,40,82667,241,49106,260,33964,1092,10014,1039,762004,808,46847,238,43719,1832,47591,1794,31175,356,21954,1163,54437,1140,45402,607,42551,457,99533,427,114838,301,84383,135,56404,13,47335,1348,25835,1325,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1463452,1626,741480,1322,40981,818,37383,2475,44859,2473,26861,674,15811,1453,40992,1167,49935,1005,44683,1296,116024,1761,118548,224,103414,142,59449,5,36404,1098,6136,1085,721972,1303,36193,742,37594,2238,40385,2233,26485,676,16175,1753,40214,1493,48094,1620,43560,725,103781,873,112506,127,101779,303,60666,71,38436,1719,16104,1720,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1230377,1390,605180,856,33419,84,36126,2010,41383,2150,27671,58,17151,595,39231,607,35030,176,34575,80,95040,180,103851,142,73747,251,38315,251,22280,1040,7361,1040,625197,828,32265,231,35362,2075,38401,2093,26604,82,17195,688,37422,688,34173,164,35109,66,98449,193,104771,251,75210,46,42071,672,32478,1478,15687,1478,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5431103,5131,2639488,2614,148193,317,165540,4080,171695,4120,112993,337,68769,539,153840,890,125517,929,145648,471,409224,1154,446217,745,328644,192,187891,513,129766,2657,45551,2656,2791615,3197,140322,684,154970,4332,164247,4428,106732,429,62568,626,145354,894,123962,497,144359,725,417489,1010,458647,620,351978,378,223340,535,201046,3699,96601,3699,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,828965,2322,406198,1881,21850,1125,19897,1708,24109,1976,14761,1007,8804,1247,26298,1367,23950,1024,21171,1167,53464,1280,66880,817,59509,468,36173,540,24071,1134,5261,1003,422767,2348,19667,1270,19146,2163,22897,1734,12999,888,8826,1012,24652,1415,23817,957,22165,981,54697,1252,70196,959,62013,498,39301,450,29814,1386,12577,1341,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11628557,6496,5649901,3593,318194,753,326967,6012,356073,6104,232053,419,170396,614,381508,1347,317628,656,330091,705,841598,1129,906196,696,687983,656,407622,545,281473,4116,92119,4122,5978656,3642,302203,607,307089,5108,342126,5294,218993,533,164944,2001,367135,2053,327266,904,332909,752,845982,948,920205,1128,743723,707,482367,689,423422,5388,200292,5370,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5999236,3277,2933474,3005,177457,1652,176603,5357,188788,5162,119090,1715,80446,2282,190734,2987,179011,2497,190128,1504,450652,1672,449825,899,365414,293,212700,652,125351,2232,27275,2106,3065762,3027,168447,1695,162279,4436,179462,4326,108131,1537,74774,3097,178218,3321,184610,2240,191439,1328,452382,1430,464044,854,392956,210,250227,263,186715,3568,72078,3525,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,575108,570,288102,623,16812,241,15966,1024,18493,1022,11741,354,10999,762,26390,702,19325,532,15327,226,37107,175,45381,250,32217,63,19686,204,13529,699,5129,636,287006,652,15713,239,15777,955,16643,960,11368,350,10872,765,23655,760,15908,230,14345,373,35204,378,44463,39,31009,80,21868,8,19712,1107,10469,1105,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9506469,2612,4642674,1863,288090,650,292646,5752,315495,5670,202404,868,132543,1798,316414,1967,303709,687,279435,308,672699,295,736245,305,537644,320,309355,438,200027,3181,55968,3153,4863795,1639,272360,844,280736,5779,301570,5825,193108,876,125480,1871,306947,1831,299430,560,279987,8,676278,533,755259,357,568198,301,367943,294,302190,4611,134309,4612,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2577447,1292,1260787,1560,78996,982,73608,2980,83648,3017,51208,671,35682,2090,92192,2084,85124,1279,72611,945,172333,960,192310,110,151970,9,95545,79,59188,1227,16372,1221,1316660,1629,74458,1006,75004,3056,74007,3163,49127,846,32956,1575,85459,1798,84626,911,74045,749,171862,610,197405,136,162713,77,111747,100,83960,2074,39291,2076,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2989235,2041,1468872,1117,80276,507,83684,3537,90179,3607,60952,236,37222,1374,95594,1664,100847,986,90493,590,204335,674,237574,260,193905,345,104411,145,67183,1772,22217,1786,1520363,1309,76116,536,78595,3479,86702,3368,57627,218,35608,1269,91844,1336,101773,475,89061,244,203919,160,247520,160,200778,244,116169,108,90046,2472,44605,2444,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
