GEO_ID,B18026_001E,B18026_001M,B18026_002E,B18026_002M,B18026_003E,B18026_003M,B18026_004E,B18026_004M,B18026_005E,B18026_005M,B18026_006E,B18026_006M,B18026_007E,B18026_007M,B18026_008E,B18026_008M,B18026_009E,B18026_009M,B18026_010E,B18026_010M,B18026_011E,B18026_011M,B18026_012E,B18026_012M,B18026_013E,B18026_013M,B18026_014E,B18026_014M,B18026_015E,B18026_015M,B18026_016E,B18026_016M,B18026_017E,B18026_017M,B18026_018E,B18026_018M,B18026_019E,B18026_019M,B18026_020E,B18026_020M,B18026_021E,B18026_021M,B18026_022E,B18026_022M,B18026_023E,B18026_023M,B18026_024E,B18026_024M,B18026_025E,B18026_025M,B18026_026E,B18026_026M,B18026_027E,B18026_027M,B18026_028E,B18026_028M,B18026_029E,B18026_029M,B18026_030E,B18026_030M,B18026_031E,B18026_031M,NAME,B18026_001MA,B18026_001EA,B18026_002MA,B18026_002EA,B18026_003MA,B18026_003EA,B18026_004MA,B18026_004EA,B18026_005EA,B18026_005MA,B18026_006MA,B18026_006EA,B18026_007MA,B18026_007EA,B18026_008MA,B18026_008EA,B18026_009MA,B18026_009EA,B18026_010MA,B18026_010EA,B18026_011EA,B18026_011MA,B18026_012MA,B18026_012EA,B18026_013MA,B18026_013EA,B18026_014MA,B18026_014EA,B18026_015MA,B18026_015EA,B18026_016EA,B18026_016MA,B18026_017MA,B18026_017EA,B18026_018MA,B18026_018EA,B18026_019MA,B18026_019EA,B18026_020MA,B18026_020EA,B18026_021MA,B18026_021EA,B18026_022EA,B18026_022MA,B18026_023EA,B18026_023MA,B18026_024EA,B18026_024MA,B18026_025MA,B18026_025EA,B18026_026MA,B18026_026EA,B18026_027EA,B18026_027MA,B18026_028EA,B18026_028MA,B18026_029EA,B18026_029MA,B18026_030EA,B18026_030MA,B18026_031MA,B18026_031EA,state
0400000US41,2440267,3607,1219844,2861,126748,3669,4092,1181,626,458,3466,1050,122656,3562,56194,3472,66462,3473,1093096,3959,84923,4487,17593,2123,67330,3967,1008173,5675,856316,7528,151857,6079,1220423,3067,123125,3872,2580,1092,363,363,2217,967,120545,3661,52734,3589,67811,4000,1097298,3664,93697,5099,19723,2088,73974,4539,1003601,6406,725399,6871,278202,6412,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7989954,6293,3923371,4064,452282,5551,13545,2011,2321,705,11224,1855,438737,5371,176310,5537,262427,6265,3471089,5298,288987,8808,50911,3346,238076,7675,3182102,10326,2722821,13940,459281,11084,4066583,4926,448256,6424,10241,1640,1695,724,8546,1416,438015,6530,186792,5450,251223,6886,3618327,4837,307590,7368,47965,3141,259625,6652,3310737,8707,2446637,13111,864100,12406,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,705218,1877,343731,1685,43658,2237,1099,517,215,209,884,486,42559,2262,20111,1883,22448,1866,300073,2308,23567,2434,3860,1020,19707,2024,276506,3455,239824,3976,36682,3021,361487,1725,42812,2078,1327,593,221,184,1106,552,41485,2121,20652,2047,20833,2208,318675,2093,25495,2461,4250,923,21245,2468,293180,3024,222827,4944,70353,3668,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2780504,4478,1340221,4134,154594,4112,4948,1366,441,319,4507,1287,149646,4177,56020,2863,93626,3781,1185627,5197,116302,5215,19832,2188,96470,5018,1069325,6762,903358,8626,165967,6176,1440283,3552,157303,4982,4268,1356,786,514,3482,1212,153035,4954,60526,3671,92509,4141,1282980,4215,131064,5472,15858,2162,115206,4824,1151916,6642,832094,8802,319822,8254,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,490361,1814,246819,1788,30464,2096,720,421,143,143,577,395,29744,1994,15682,1630,14062,1416,216355,2359,11760,1700,4090,784,7670,1367,204595,2863,182244,3073,22351,2286,243542,1765,27582,1595,629,327,252,197,377,240,26953,1635,13491,1184,13462,1487,215960,1955,12690,1586,3104,729,9586,1419,203270,2391,164042,3284,39228,2435,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3934144,5645,1929809,4735,218448,4893,7419,1317,1623,748,5796,1162,211029,5019,82005,4602,129024,5117,1711361,5576,181743,6822,28250,2507,153493,6701,1529618,8914,1307453,11739,222165,8159,2004335,3603,202532,4668,4524,914,565,262,3959,873,198008,4741,80039,4063,117969,4361,1801803,4690,205854,6310,26785,2696,179069,5846,1595949,8144,1137021,11260,458928,9408,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,15011389,10095,7443857,8342,903767,9303,24329,2851,3272,1002,21057,2707,879438,8954,352145,9485,527293,10729,6540090,10908,432394,11036,84001,4486,348393,10022,6107696,14295,5309377,18720,798319,14097,7567532,8421,858781,10905,15375,2135,2188,701,13187,2010,843406,10524,304111,9083,539295,8631,6708751,8820,472154,11202,72695,4301,399459,10023,6236597,13639,4245720,19860,1990877,16512,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1596399,2657,799540,2581,97702,3482,2014,592,488,347,1526,475,95688,3539,50547,3360,45141,2890,701838,3221,34275,2502,10698,1360,23577,2181,667563,4061,601624,5184,65939,4380,796859,1900,109206,2945,1751,494,550,277,1201,403,107455,3045,60869,3259,46586,2638,687653,3004,42820,2861,10934,1685,31886,2530,644833,3932,445786,6983,199047,6421,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,424097,1174,210319,1187,26998,1621,905,348,84,110,821,343,26093,1586,13017,1573,13076,1096,183321,1576,13332,1499,2956,609,10376,1417,169989,1929,149381,2326,20608,1679,213778,1011,25062,1248,436,269,93,129,343,234,24626,1254,12851,1256,11775,1136,188716,1533,17185,1596,3130,806,14055,1606,171531,2282,137961,3303,33570,2095,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4984991,8760,2416178,7290,269831,5972,5485,1292,1150,619,4335,1103,264346,5918,106708,5054,157638,4569,2146347,6928,148436,5619,28282,2786,120154,4778,1997911,9235,1756729,10816,241182,7879,2568813,4488,262779,5968,5399,1283,1306,555,4093,1062,257380,5969,110543,5576,146837,4681,2306034,6246,158963,6850,25344,2683,133619,6227,2147071,10002,1617815,12936,529256,10651,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4237999,5016,2110648,4627,233498,4772,6861,1209,1222,601,5639,1164,226637,4741,93599,4459,133038,4665,1877150,5476,142559,6245,27114,2385,115445,5689,1734591,8289,1487609,10128,246982,7244,2127351,3733,216386,4099,4763,1047,636,350,4127,996,211623,4044,87859,3675,123764,4018,1910965,3890,160736,6183,31054,3270,129682,5705,1750229,7495,1266089,10871,484140,10110,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1181724,2475,586159,2207,64944,2713,1983,610,332,325,1651,549,62961,2651,22267,2494,40694,2145,521215,2692,81271,4290,9754,1508,71517,4043,439944,5135,367524,5906,72420,4295,595565,2210,56429,2672,2002,666,208,197,1794,585,54427,2709,20892,1748,33535,2383,539136,2699,78002,3526,8399,1258,69603,3292,461134,4161,307029,5800,154105,5968,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3635308,3645,1823427,2866,209875,4513,4796,863,846,399,3950,768,205079,4550,102120,4327,102959,3872,1613552,4065,97680,4150,23543,2189,74137,3963,1515872,6244,1324939,8433,190933,5879,1811881,3238,198873,4465,4239,734,1088,426,3151,614,194634,4488,108714,3886,85920,3433,1613008,4211,102445,4629,22784,2040,79661,3976,1510563,6197,1200607,8557,309956,6993,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,340103,1939,172569,1955,19039,1789,445,326,287,268,158,174,18594,1812,10639,1533,7955,1082,153530,2191,11347,1746,2499,744,8848,1523,142183,2385,128257,2572,13926,1777,167534,1379,18166,1872,353,297,103,124,250,257,17813,1887,10230,1667,7583,934,149368,1872,11120,1516,2878,953,8242,1200,138248,2474,107183,2989,31065,2109,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2500501,3031,1189229,2279,152671,3695,7522,1267,183,218,7339,1186,145149,3493,25070,2075,120079,3504,1036558,3070,153199,5867,11071,1563,142128,5479,883359,6351,605417,8480,277942,6823,1311272,2125,146851,3731,4001,892,277,231,3724,890,142850,3582,17592,1753,125258,3573,1164421,3297,153975,5697,9310,1108,144665,5472,1010446,6360,514480,9015,495966,10384,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
