GEO_ID,B21001A_001E,B21001A_001M,B21001A_002E,B21001A_002M,B21001A_003E,B21001A_003M,B21001A_004E,B21001A_004M,B21001A_005E,B21001A_005M,B21001A_006E,B21001A_006M,B21001A_007E,B21001A_007M,B21001A_008E,B21001A_008M,B21001A_009E,B21001A_009M,B21001A_010E,B21001A_010M,B21001A_011E,B21001A_011M,B21001A_012E,B21001A_012M,B21001A_013E,B21001A_013M,B21001A_014E,B21001A_014M,B21001A_015E,B21001A_015M,B21001A_016E,B21001A_016M,B21001A_017E,B21001A_017M,B21001A_018E,B21001A_018M,B21001A_019E,B21001A_019M,B21001A_020E,B21001A_020M,B21001A_021E,B21001A_021M,B21001A_022E,B21001A_022M,B21001A_023E,B21001A_023M,B21001A_024E,B21001A_024M,B21001A_025E,B21001A_025M,B21001A_026E,B21001A_026M,B21001A_027E,B21001A_027M,B21001A_028E,B21001A_028M,B21001A_029E,B21001A_029M,B21001A_030E,B21001A_030M,B21001A_031E,B21001A_031M,B21001A_032E,B21001A_032M,B21001A_033E,B21001A_033M,NAME,B21001A_001MA,B21001A_001EA,B21001A_002EA,B21001A_002MA,B21001A_003EA,B21001A_003MA,B21001A_004MA,B21001A_004EA,B21001A_005MA,B21001A_005EA,B21001A_006MA,B21001A_006EA,B21001A_007EA,B21001A_007MA,B21001A_008EA,B21001A_008MA,B21001A_009MA,B21001A_009EA,B21001A_010MA,B21001A_010EA,B21001A_011MA,B21001A_011EA,B21001A_012MA,B21001A_012EA,B21001A_013EA,B21001A_013MA,B21001A_014MA,B21001A_014EA,B21001A_015MA,B21001A_015EA,B21001A_016MA,B21001A_016EA,B21001A_017MA,B21001A_017EA,B21001A_018EA,B21001A_018MA,B21001A_019EA,B21001A_019MA,B21001A_020EA,B21001A_020MA,B21001A_021MA,B21001A_021EA,B21001A_022MA,B21001A_022EA,B21001A_023EA,B21001A_023MA,B21001A_024EA,B21001A_024MA,B21001A_025EA,B21001A_025MA,B21001A_026MA,B21001A_026EA,B21001A_027MA,B21001A_027EA,B21001A_028EA,B21001A_028MA,B21001A_029EA,B21001A_029MA,B21001A_030EA,B21001A_030MA,B21001A_031EA,B21001A_031MA,B21001A_032MA,B21001A_032EA,B21001A_033MA,B21001A_033EA,state
0400000US39,7445817,4654,3588883,3016,1051656,2236,48381,3639,1003275,4031,1427048,1845,193889,6102,1233159,6295,541892,960,227321,4875,314571,4733,311042,665,153984,3693,157058,3707,257245,721,183514,3079,73731,3086,3856934,3039,1029127,1961,8369,1330,1020758,2083,1446642,1973,20446,2241,1426196,2514,573244,960,5092,900,568152,1224,369918,704,4122,870,365796,1237,438003,402,7217,1248,430786,1283,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2083180,4125,1003993,2489,299516,2331,19286,2230,280230,3212,376646,2052,63526,3023,313120,3722,154659,621,70110,2681,84549,2715,96750,459,53985,1960,42765,1972,76422,343,53509,1628,22913,1693,1079187,2545,293516,1968,4549,1069,288967,1985,382660,1557,7111,1173,375549,1905,165540,608,2347,567,163193,769,113220,440,1407,477,111813,643,124251,386,2420,696,121831,813,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2493611,6904,1216664,4573,360065,2906,19761,2181,340304,3470,462911,2633,73769,4050,389142,4604,197450,946,84612,2554,112838,2617,106063,652,63042,2331,43021,2406,90175,479,66109,1859,24066,1844,1276947,3278,344990,2179,2818,825,342172,2294,471706,1867,9764,1407,461942,2508,205360,1079,4364,893,200996,1473,118622,920,1690,540,116932,1045,136269,875,4355,827,131914,1188,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8241925,6037,3951451,4302,1076515,3436,50210,3239,1026305,4351,1560662,2287,185392,6256,1375270,6235,609918,1062,254823,4832,355095,4927,364450,695,193463,4012,170987,4089,339906,432,246566,3372,93340,3369,4290474,3324,1040003,2169,7624,1321,1032379,2372,1583691,2277,20992,2224,1562699,2927,648366,1243,6177,848,642189,1323,433451,890,4559,697,428892,1100,584963,819,10009,1117,574954,1262,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,703557,3979,332280,2711,94651,2003,3652,1138,90999,2222,130785,1138,13813,1964,116972,2125,51064,479,20686,1434,30378,1518,28495,437,14764,1310,13731,1315,27285,352,19410,963,7875,916,371277,1970,96142,1170,593,363,95549,1220,139223,1022,1728,612,137495,1113,54021,577,613,334,53408,695,33347,411,517,376,32830,544,48544,460,660,336,47884,460,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2259022,3854,1090398,3070,306122,2606,19340,2251,286782,3266,419993,1940,65207,3322,354786,3741,181098,615,80475,3390,100623,3319,107792,739,62277,1973,45515,2133,75393,628,56399,1687,18994,1648,1168624,1945,305244,2018,3143,888,302101,2173,423465,1707,6713,1167,416752,2119,192035,739,2252,725,189783,1072,123872,575,2280,782,121592,948,124008,713,2548,717,121460,1047,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,526559,1191,258961,847,75755,799,4814,961,70941,1290,98203,762,14626,1515,83577,1673,39430,11,17587,1269,21843,1269,23601,444,12330,997,11271,905,21972,424,14247,929,7725,873,267598,752,71681,804,1216,625,70465,939,96223,782,2048,603,94175,980,38700,206,602,249,38098,297,26276,301,377,241,25899,391,34718,317,934,402,33784,510,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3717320,4381,1794320,3423,529157,2967,25883,2456,503274,3803,696033,2095,101906,4636,594127,5392,286001,615,114200,3461,171801,3517,167300,901,79869,2732,87431,2781,115829,1010,81026,2615,34803,2391,1923000,2350,517060,2085,4812,1000,512248,2375,709789,1436,12688,1709,697101,2075,302062,732,4631,934,297431,1199,196385,542,3046,738,193339,893,197704,408,2435,750,195269,926,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12109094,31659,5941283,17965,1969407,12763,107148,5711,1862259,13670,2336781,9641,321429,8847,2015352,12640,818901,3950,335375,5891,483526,7062,462973,2879,239965,4532,223008,4811,353221,2376,246695,4062,106526,4657,6167811,17201,1867234,10073,22683,2303,1844551,9744,2339234,8081,44187,3793,2295047,8848,862375,4403,13694,1511,848681,4832,536326,3415,6676,1035,529650,3606,562642,3182,9886,1375,552756,3513,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1577091,6080,780368,3584,321480,2533,10123,1603,311357,2951,271185,2280,32819,2332,238366,3057,92431,705,35310,1754,57121,1962,52880,532,26744,1581,26136,1469,42392,321,32133,1104,10259,1105,796723,3357,313822,2243,2306,814,311516,2470,270380,1976,3272,853,267108,2011,94126,698,1504,425,92622,820,59018,492,568,306,58450,549,59377,371,1399,484,57978,652,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,472621,862,228985,713,63973,406,2602,712,61371,758,91684,296,12710,1725,78974,1738,38471,242,14838,1261,23633,1295,19724,92,10349,739,9375,733,15133,80,10479,618,4654,616,243636,480,61371,404,405,313,60966,498,96788,447,1625,587,95163,712,38724,131,291,143,38433,202,22082,115,417,217,21665,251,24671,134,441,259,24230,291,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4155159,8209,1998020,5931,568699,5257,46237,3865,522462,5995,805654,3136,152872,4755,652782,5421,319388,1222,142639,4397,176749,4428,176857,1296,98062,3256,78795,3071,127422,1259,95138,2262,32284,1872,2157139,4189,577525,3322,13529,1836,563996,3786,833953,2770,28661,3057,805292,4114,334314,1270,6392,1128,327922,1529,199801,1049,3248,678,196553,1307,211546,1004,4069,893,207477,1378,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3980286,8204,1948424,5323,561739,4206,38179,3570,523560,5557,787926,2977,144831,6172,643095,5876,307193,1159,145345,4021,161848,4040,161217,752,96750,2517,64467,2420,130349,638,96539,2139,33810,2172,2031862,4416,553660,2984,7831,1589,545829,3113,787903,2289,19418,2042,768485,2989,315076,1041,7037,1271,308039,1561,175730,1007,3331,716,172399,1288,199493,822,5072,983,194421,1364,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1355696,1686,652880,1256,184396,1290,10753,1636,173643,1880,246560,1388,38621,1974,207939,2304,108625,438,44153,2411,64472,2440,64448,565,34022,1804,30426,1616,48851,315,33646,1226,15205,1166,702816,951,180735,1117,1728,628,179007,1411,254068,908,3614,901,250454,1329,112157,315,721,363,111436,421,75112,185,1029,467,74083,381,80744,167,1257,549,79487,554,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3793818,4046,1862143,2663,540230,2350,20499,1926,519731,3163,750273,1448,95632,3666,654641,3714,277995,908,110554,2967,167441,3048,158801,421,83875,2232,74926,2250,134844,349,85601,2067,49243,2113,1931675,2349,512294,1549,4126,1017,508168,1873,740224,1554,11064,1380,729160,1902,280085,627,3203,776,276882,948,179063,663,2100,490,176963,766,220009,455,3933,743,216076,918,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,361980,1948,180704,1210,55037,803,3563,958,51474,1137,68786,759,12735,1609,56051,1754,29818,550,14716,1158,15102,1155,15660,358,9480,894,6180,822,11403,315,7826,674,3577,653,181276,1337,51293,1056,566,377,50727,1139,68802,831,2184,778,66618,1140,28194,396,499,258,27695,467,16009,377,374,249,15635,470,16978,512,164,180,16814,533,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2189540,13476,1015100,7984,345565,4574,5924,1240,339641,4838,349643,4508,19093,1814,330550,4484,145018,2685,22463,1695,122555,3091,103154,1797,26122,1799,77032,2070,71720,1396,23404,1434,48316,1638,1174440,8188,356714,4683,616,355,356098,4763,409986,4394,1020,474,408966,4451,180196,2503,458,282,179738,2488,123004,2084,218,162,122786,2079,104540,2134,729,314,103811,2189,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
