GEO_ID,B08528_001E,B08528_001M,B08528_002E,B08528_002M,B08528_003E,B08528_003M,B08528_004E,B08528_004M,B08528_005E,B08528_005M,B08528_006E,B08528_006M,B08528_007E,B08528_007M,B08528_008E,B08528_008M,B08528_009E,B08528_009M,B08528_010E,B08528_010M,B08528_011E,B08528_011M,B08528_012E,B08528_012M,B08528_013E,B08528_013M,B08528_014E,B08528_014M,B08528_015E,B08528_015M,B08528_016E,B08528_016M,B08528_017E,B08528_017M,B08528_018E,B08528_018M,B08528_019E,B08528_019M,B08528_020E,B08528_020M,B08528_021E,B08528_021M,B08528_022E,B08528_022M,B08528_023E,B08528_023M,B08528_024E,B08528_024M,B08528_025E,B08528_025M,B08528_026E,B08528_026M,B08528_027E,B08528_027M,B08528_028E,B08528_028M,B08528_029E,B08528_029M,B08528_030E,B08528_030M,B08528_031E,B08528_031M,B08528_032E,B08528_032M,B08528_033E,B08528_033M,B08528_034E,B08528_034M,B08528_035E,B08528_035M,B08528_036E,B08528_036M,B08528_037E,B08528_037M,B08528_038E,B08528_038M,B08528_039E,B08528_039M,B08528_040E,B08528_040M,B08528_041E,B08528_041M,B08528_042E,B08528_042M,B08528_043E,B08528_043M,B08528_044E,B08528_044M,B08528_045E,B08528_045M,B08528_046E,B08528_046M,B08528_047E,B08528_047M,B08528_048E,B08528_048M,B08528_049E,B08528_049M,B08528_050E,B08528_050M,B08528_051E,B08528_051M,B08528_052E,B08528_052M,B08528_053E,B08528_053M,B08528_054E,B08528_054M,B08528_055E,B08528_055M,B08528_056E,B08528_056M,B08528_057E,B08528_057M,B08528_058E,B08528_058M,B08528_059E,B08528_059M,B08528_060E,B08528_060M,B08528_061E,B08528_061M,B08528_062E,B08528_062M,B08528_063E,B08528_063M,B08528_064E,B08528_064M,B08528_065E,B08528_065M,B08528_066E,B08528_066M,B08528_067E,B08528_067M,B08528_068E,B08528_068M,B08528_069E,B08528_069M,B08528_070E,B08528_070M,NAME,B08528_001MA,B08528_001EA,B08528_002MA,B08528_002EA,B08528_003EA,B08528_003MA,B08528_004EA,B08528_004MA,B08528_005EA,B08528_005MA,B08528_006EA,B08528_006MA,B08528_007EA,B08528_007MA,B08528_008MA,B08528_008EA,B08528_009MA,B08528_009EA,B08528_010EA,B08528_010MA,B08528_011EA,B08528_011MA,B08528_012EA,B08528_012MA,B08528_013MA,B08528_013EA,B08528_014MA,B08528_014EA,B08528_015EA,B08528_015MA,B08528_016EA,B08528_016MA,B08528_017EA,B08528_017MA,B08528_018EA,B08528_018MA,B08528_019MA,B08528_019EA,B08528_020MA,B08528_020EA,B08528_021EA,B08528_021MA,B08528_022EA,B08528_022MA,B08528_023EA,B08528_023MA,B08528_024MA,B08528_024EA,B08528_025MA,B08528_025EA,B08528_026EA,B08528_026MA,B08528_027EA,B08528_027MA,B08528_028EA,B08528_028MA,B08528_029EA,B08528_029MA,B08528_030MA,B08528_030EA,B08528_031MA,B08528_031EA,B08528_032EA,B08528_032MA,B08528_033EA,B08528_033MA,B08528_034EA,B08528_034MA,B08528_035MA,B08528_035EA,B08528_036MA,B08528_036EA,B08528_037EA,B08528_037MA,B08528_038EA,B08528_038MA,B08528_039EA,B08528_039MA,B08528_040MA,B08528_040EA,B08528_041MA,B08528_041EA,B08528_042MA,B08528_042EA,B08528_043EA,B08528_043MA,B08528_044EA,B08528_044MA,B08528_045MA,B08528_045EA,B08528_046MA,B08528_046EA,B08528_047MA,B08528_047EA,B08528_048EA,B08528_048MA,B08528_049EA,B08528_049MA,B08528_050MA,B08528_050EA,B08528_051MA,B08528_051EA,B08528_052MA,B08528_052EA,B08528_053EA,B08528_053MA,B08528_054EA,B08528_054MA,B08528_055EA,B08528_055MA,B08528_056EA,B08528_056MA,B08528_057MA,B08528_057EA,B08528_058MA,B08528_058EA,B08528_059EA,B08528_059MA,B08528_060EA,B08528_060MA,B08528_061EA,B08528_061MA,B08528_062EA,B08528_062MA,B08528_063MA,B08528_063EA,B08528_064MA,B08528_064EA,B08528_065EA,B08528_065MA,B08528_066EA,B08528_066MA,B08528_067EA,B08528_067MA,B08528_068MA,B08528_068EA,B08528_069MA,B08528_069EA,B08528_070EA,B08528_070MA,state
0400000US31,929445,7763,639982,8856,603872,8360,36110,2486,77278,4035,65046,3356,45867,2588,25361,2044,72760,3759,3151,539,736954,7085,523979,7521,498847,7240,25132,1988,62596,3560,54189,3011,37563,2324,22109,1951,34971,2183,1547,438,97297,4393,70027,4175,67138,3997,2889,755,8424,1370,6683,902,3735,765,2183,576,5782,1029,463,343,4756,1001,3848,875,3848,875,0,265,191,187,248,200,371,230,86,111,12,19,0,265,31739,2196,16602,1776,15017,1755,1585,381,4123,927,2659,643,2704,662,250,162,5039,877,362,217,13374,1603,9421,1398,8751,1377,670,396,655,441,863,366,890,392,413,242,1099,547,33,33,45325,2660,16105,1751,10271,1290,5834,1039,1289,414,404,253,604,286,320,213,25857,1935,746,221,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1222402,11319,975582,12020,938110,12330,37472,3220,38087,3373,79045,4145,37336,3158,29396,2753,61470,4326,1486,622,934715,10942,748128,11770,723988,12198,24140,2547,28369,2911,68589,3582,29685,2871,24754,2452,34275,3150,915,491,152412,8728,127165,8064,123160,7927,4005,974,4952,1172,7548,1353,4446,1326,3045,1002,5040,1210,216,235,43752,4059,39745,3974,39241,3917,504,451,1253,579,1072,573,664,388,501,388,517,292,0,265,26904,3182,19553,2721,19210,2711,343,289,2206,1060,880,443,1374,606,389,249,2433,962,69,119,27164,3218,22637,2835,21735,2784,902,499,399,245,793,390,726,386,459,274,2076,995,74,124,37455,3214,18354,2162,10776,1612,7578,1440,908,497,163,156,441,339,248,274,17129,2453,212,274,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,643983,7819,444797,8233,421606,8178,23191,2074,61121,3905,48319,3096,24164,2617,10689,1670,53627,3424,1266,558,520576,7579,363314,7622,346561,7809,16753,1696,49980,3451,43239,2879,20639,2334,9511,1544,33530,2367,363,248,59049,4357,41920,3966,40616,3900,1304,539,6054,1441,3540,792,1972,605,630,353,4794,1181,139,134,2935,925,1784,681,1784,681,0,265,620,393,188,214,242,249,46,76,55,100,0,265,24123,3022,17196,2767,15937,2665,1259,570,2784,824,1018,633,791,456,225,265,1733,522,376,412,7972,1505,6359,1399,6181,1389,178,146,648,399,74,122,175,160,71,117,645,304,0,265,29328,2667,14224,1816,10527,1508,3697,838,1035,418,260,196,345,248,206,186,12870,1811,388,255,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3940392,22020,2924486,23034,2758951,23292,165535,5925,245030,7719,322261,8161,159831,6186,75208,4327,206913,8052,6663,1481,2975028,20328,2189128,19439,2072441,19460,116687,5515,187095,6015,278651,8409,131114,5424,62363,4169,123724,6356,2953,972,385875,11456,302777,10249,288313,9860,14464,2338,20467,2410,23092,2654,12882,1700,6488,1308,19031,2840,1138,700,228967,9777,186835,8663,185102,8591,1733,707,13526,1960,8245,1737,9759,1592,3552,966,6992,1591,58,97,138505,5674,102247,5373,95709,5578,6538,1678,12175,1859,8718,1256,4476,970,1012,358,9179,1817,698,466,78077,6013,63676,5592,62228,5477,1448,541,5555,1470,2350,741,840,454,1023,768,4621,1332,12,20,133940,6018,79823,4959,55158,4215,24665,2480,6212,917,1205,388,760,360,770,502,43366,2937,1804,565,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,851799,10070,538997,9885,508901,8906,30096,2758,53722,3779,75099,5046,59392,3039,55013,3451,65844,4313,3732,1317,665365,11421,434189,10511,413769,9496,20420,2651,40811,3466,63197,4193,46057,2905,44253,3033,34878,3089,1980,768,107928,5913,67293,5018,63892,5149,3401,865,7822,1289,8826,1681,8460,1408,7375,1594,7300,1620,852,907,7760,1343,4626,1174,4569,1171,57,72,448,283,571,400,949,422,940,405,226,190,0,265,18279,2539,10197,1859,9493,1826,704,388,1636,647,1057,381,1419,552,1157,504,2613,1005,200,171,13113,2052,8588,1728,7858,1652,730,491,944,621,855,565,1278,499,880,395,568,371,0,265,39354,2808,14104,1799,9320,1352,4784,1223,2061,717,593,446,1229,523,408,286,20259,2195,700,318,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9019546,34791,6136922,34778,5796427,33812,340495,9986,829184,14713,927159,15746,356853,9095,186661,6957,568159,11757,14608,2119,4809214,30793,3167936,26552,2981270,25644,186666,6920,442155,11449,590180,12536,251834,7467,114095,4792,237366,7383,5648,1214,665414,16535,454084,14259,423252,13378,30832,2980,64716,3845,66733,3849,28260,2330,12762,1848,37525,3855,1334,514,2492887,24973,1866677,21845,1827668,21937,39009,3307,214258,8552,219507,7843,56692,3928,45024,3661,89502,4781,1227,650,550407,13132,374205,12165,350708,11786,23497,2664,75903,4594,36538,3519,13126,1622,8313,1499,40589,3523,1733,720,169818,7531,122425,6525,114033,6579,8392,1127,14543,1812,9222,1621,3925,1045,2008,683,17384,2309,311,226,331806,10099,151595,7193,99496,5582,52099,3951,17609,2139,4979,893,3016,672,4459,777,145793,6065,4355,982,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4110108,19233,2940499,20019,2793376,20280,147123,7097,245580,8344,269495,8903,227172,6659,158148,5383,261379,9407,7835,1384,3288588,21075,2388431,19643,2282331,20077,106100,5491,199991,6900,232463,7971,183484,5914,118047,5381,162318,6762,3854,946,510539,13189,374571,11903,360270,11563,14301,1792,29185,2869,28832,2692,23480,2622,18608,2180,34309,3225,1554,527,39524,3844,27468,3325,27399,3338,69,112,2585,896,2638,1009,5813,1253,544,320,476,412,0,265,72568,4008,39780,3704,35395,3482,4385,1129,6233,1207,1855,755,6852,1085,8944,890,8535,1687,369,263,52400,4215,39534,3637,38183,3590,1351,658,2378,905,2320,794,3050,1000,1414,412,3628,1153,76,110,146489,5701,70715,4179,49798,3346,20917,2378,5208,1069,1387,513,4493,1032,10591,981,52113,3645,1982,731,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,347930,4908,221405,5215,210020,5138,11385,1529,31769,2429,24534,1803,19093,1984,17216,1613,32384,2017,1529,486,275827,5022,183273,4734,175033,4821,8240,1252,27349,2281,20263,1667,14962,1814,14806,1546,14714,1500,460,222,33557,2779,23345,2376,22501,2414,844,367,2251,589,1894,509,1502,441,1904,655,2626,579,35,45,1462,534,730,360,730,360,0,265,345,255,61,57,317,324,9,16,0,265,0,265,13644,1515,6497,1240,5983,1179,514,261,1216,362,1784,536,1347,553,296,156,2198,618,306,204,4258,755,3110,665,3066,653,44,71,182,146,267,120,317,207,174,169,208,125,0,265,19182,1643,4450,809,2707,640,1743,490,426,203,265,125,648,386,27,24,12638,1308,728,348,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5354889,22468,3944554,22279,3791074,23292,153480,6100,434893,11702,403167,10528,165789,5861,94469,4569,301649,7278,10368,1639,4450095,24600,3333684,23134,3220422,23193,113262,4564,359863,10162,353407,9845,133500,5339,82118,4485,182099,6003,5424,1149,445328,10228,335401,9458,321899,9395,13502,1875,34273,2992,27140,2301,12198,1659,6313,1402,29005,2606,998,422,104996,5410,71312,5167,70669,5143,643,417,13576,2009,9409,1385,5976,1182,3185,857,1538,639,0,265,132824,5542,84804,4436,80232,4151,4572,1026,15762,1636,6928,1109,9640,1634,1544,502,13514,1611,632,359,57877,3544,43884,3385,42314,3300,1570,600,3171,835,3677,890,1527,487,364,232,5047,1246,207,227,163769,6573,75469,4199,55538,3467,19931,2485,8248,1361,2606,799,2948,654,945,399,70446,3592,3107,777,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1572763,11550,1072044,11769,1013676,11467,58368,4230,100522,4806,95678,4387,103530,5203,72949,3395,122611,4905,5429,1313,1265842,13377,882003,12863,839739,12354,42264,3518,80997,4523,80268,4148,86682,4797,60113,3148,73400,4006,2379,647,183125,6732,125310,5938,118779,5601,6531,1367,12139,1593,12579,1722,11834,1760,6637,1160,13727,1791,899,608,7671,1525,5209,1196,5194,1199,15,24,726,483,264,188,735,550,256,226,481,396,0,265,32133,2904,18060,2215,16722,2174,1338,492,3629,842,1320,618,1926,682,2141,534,4807,1158,250,204,25514,2758,18402,2239,17257,2049,1145,604,898,535,526,259,1023,435,1021,515,3273,1038,371,303,58478,3613,23060,2252,15985,1652,7075,1485,2133,559,721,350,1330,616,2781,649,26923,2428,1530,626,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1786447,13395,1254508,13330,1178521,12949,75987,4337,144244,5830,118132,5411,76827,5194,36764,2843,151286,6078,4686,1080,1281126,13173,924158,12851,875869,13239,48289,3213,101252,5332,94894,4707,50317,3664,27955,2406,80838,4511,1712,531,209613,8689,153077,7277,146729,7139,6348,1183,17629,2003,11880,1588,10168,1612,3893,1094,12150,1869,816,521,78999,5131,54055,4035,53549,4069,506,289,10347,1889,4749,1018,4305,1260,3110,962,2433,916,0,265,68202,4702,47453,3815,44636,3733,2817,631,5504,1294,2470,568,5546,1311,400,231,6612,1336,217,187,43195,3279,29005,2744,27053,2844,1952,729,4683,1031,3046,947,3284,914,773,355,2310,660,94,127,105312,5572,46760,3581,30685,3080,16075,2157,4829,1202,1093,407,3207,935,633,295,46943,3660,1847,610,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5620276,21522,4032707,23391,3873842,22544,158865,5980,585218,11563,340549,8855,177491,5213,124309,5034,347232,8145,12770,1673,4283070,25094,3135739,21721,3024536,20838,111203,5018,429357,8941,276726,7764,133815,4817,97155,4276,204624,6418,5654,951,553062,12047,397586,10844,382385,10929,15201,2432,58860,4012,28437,2401,20610,1882,11913,1763,34056,2417,1600,503,300244,8673,212374,8441,210347,8439,2027,648,44527,3406,19696,2498,8061,1200,9927,1645,5479,1363,180,234,233618,8136,153033,5786,143676,5677,9357,1543,32873,2938,10991,1739,10041,1545,3066,806,22146,2301,1468,559,66071,4463,48350,3762,46942,3838,1408,610,6971,1332,1989,719,2548,900,1225,660,4806,1115,182,123,184211,6021,85625,4069,65956,3682,19669,2093,12630,1514,2710,801,2416,587,1023,413,76121,4105,3686,982,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,491261,8825,337333,8745,319969,9211,17364,1975,50915,3372,33468,2760,22741,2352,14799,2079,31274,2919,731,366,401974,7768,276502,8136,262809,8338,13693,1641,40635,2914,31228,2694,19651,2281,12023,1950,21495,2365,440,265,41152,3240,29923,2990,29014,2901,909,432,4547,964,1268,447,1430,632,1298,628,2515,790,171,201,10680,1651,8091,1525,7920,1517,171,179,1354,552,336,326,386,273,241,233,272,271,0,265,16066,1960,10177,1622,10005,1602,172,234,3125,809,383,314,862,502,793,394,726,408,0,265,7741,2234,6036,2085,5692,1879,344,381,527,415,209,265,140,233,331,420,498,460,0,265,13648,1609,6604,1066,4529,929,2075,703,727,387,44,77,272,205,113,74,5768,1233,120,145,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1912256,14500,1373812,15987,1303764,15927,70048,3666,100962,4594,122660,5310,124116,6596,73606,4357,113415,5483,3685,1015,1546672,16496,1130624,15854,1078144,16183,52480,3047,80769,4187,106305,5080,106867,6117,50492,3762,69564,3619,2051,634,219547,8845,161280,7752,155577,7552,5703,1198,11926,1610,11830,1770,11885,2035,6250,1575,15809,2590,567,465,12066,2214,8144,1745,8080,1731,64,108,787,402,1192,693,650,351,117,188,1176,794,0,265,35853,3293,21265,2886,19178,2742,2087,921,4164,1233,1084,502,2164,837,3206,531,3930,1039,40,64,31624,3192,24517,2884,23870,2873,647,447,1092,567,1478,646,1835,692,690,472,1874,622,138,222,66494,3658,27982,2527,18915,2248,9067,1282,2224,788,771,417,715,508,12851,687,21062,2362,889,620,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,399314,5017,255049,5396,240035,5627,15014,1699,35455,2321,29353,2439,20609,2065,16168,1805,40318,2632,2362,665,309483,5957,210436,5514,200064,5613,10372,1389,27822,2191,23076,2035,15181,1784,13902,1638,18298,1683,768,394,39035,2730,24925,2387,23282,2223,1643,663,3994,888,3311,966,2493,826,1616,585,2503,660,193,139,1581,720,971,621,971,621,0,265,597,413,0,265,0,265,13,26,0,265,0,265,16766,1694,7012,1381,6339,1321,673,335,1548,442,2167,590,2389,654,388,195,2615,522,647,422,6337,1166,4122,992,3890,972,232,210,374,287,486,228,352,249,195,137,710,337,98,101,26112,2003,7583,1263,5489,1180,2094,527,1120,409,313,197,194,176,54,94,16192,1661,656,262,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2745278,18441,1973290,19032,1906966,18988,66324,4409,181554,6928,193403,8634,104625,4366,71545,3986,214526,7369,6335,1309,2290878,20255,1678361,19022,1627489,18926,50872,3851,150625,6331,168180,7700,90367,4271,63542,3762,136787,5976,3016,726,281662,9540,199730,8265,194086,8200,5644,1139,18643,2234,19917,2532,9818,1409,5582,1305,26890,2793,1082,627,19791,2385,14087,2070,14040,2069,47,78,1273,593,2113,767,1523,534,313,250,404,244,78,134,37897,3729,23104,2761,21422,2641,1682,652,4714,1156,981,466,1479,484,523,333,7006,1527,90,74,29070,3576,21729,3043,21254,2883,475,345,1560,640,1425,581,571,310,967,627,2758,874,60,99,85980,4880,36279,3407,28675,3162,7604,1167,4739,1066,787,353,867,426,618,287,40681,3258,2009,712,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10489374,26788,7588357,34949,7303256,35789,285101,8321,562483,10939,752104,12991,461375,13686,322798,9410,777505,15630,24752,2655,8246333,34831,6053043,35192,5846156,35423,206887,7362,451730,9995,635239,12069,374685,11811,259319,9264,460798,12218,11519,2097,1327269,24421,974636,21897,947187,21422,27449,3047,68296,4672,87302,5356,57266,4376,26419,2939,109056,6833,4294,957,175644,7302,134690,6251,134385,6232,305,256,10395,1727,10061,1667,8065,1531,5865,1417,6452,1706,116,189,192610,7667,121341,6447,114714,6180,6627,1386,14391,2024,6694,1228,9710,1473,18277,1146,20729,2733,1468,597,179078,9148,136376,8469,132774,8375,3602,1194,6308,1195,8281,1831,6257,1260,4129,909,17375,2551,352,420,368440,11101,168271,7114,128040,6126,40231,3091,11363,1445,4527,1217,5392,1202,8789,1157,163095,6112,7003,1280,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
