GEO_ID,C20005A_001E,C20005A_001M,C20005A_002E,C20005A_002M,C20005A_003E,C20005A_003M,C20005A_004E,C20005A_004M,C20005A_005E,C20005A_005M,C20005A_006E,C20005A_006M,C20005A_007E,C20005A_007M,C20005A_008E,C20005A_008M,C20005A_009E,C20005A_009M,C20005A_010E,C20005A_010M,C20005A_011E,C20005A_011M,C20005A_012E,C20005A_012M,C20005A_013E,C20005A_013M,C20005A_014E,C20005A_014M,C20005A_015E,C20005A_015M,C20005A_016E,C20005A_016M,C20005A_017E,C20005A_017M,C20005A_018E,C20005A_018M,C20005A_019E,C20005A_019M,C20005A_020E,C20005A_020M,C20005A_021E,C20005A_021M,C20005A_022E,C20005A_022M,C20005A_023E,C20005A_023M,C20005A_024E,C20005A_024M,C20005A_025E,C20005A_025M,C20005A_026E,C20005A_026M,C20005A_027E,C20005A_027M,C20005A_028E,C20005A_028M,C20005A_029E,C20005A_029M,C20005A_030E,C20005A_030M,C20005A_031E,C20005A_031M,C20005A_032E,C20005A_032M,C20005A_033E,C20005A_033M,C20005A_034E,C20005A_034M,C20005A_035E,C20005A_035M,C20005A_036E,C20005A_036M,C20005A_037E,C20005A_037M,C20005A_038E,C20005A_038M,C20005A_039E,C20005A_039M,NAME,C20005A_001EA,C20005A_001MA,C20005A_002MA,C20005A_002EA,C20005A_003EA,C20005A_003MA,C20005A_004MA,C20005A_004EA,C20005A_005EA,C20005A_005MA,C20005A_006EA,C20005A_006MA,C20005A_007MA,C20005A_007EA,C20005A_008MA,C20005A_008EA,C20005A_009MA,C20005A_009EA,C20005A_010MA,C20005A_010EA,C20005A_011MA,C20005A_011EA,C20005A_012MA,C20005A_012EA,C20005A_013EA,C20005A_013MA,C20005A_014EA,C20005A_014MA,C20005A_015EA,C20005A_015MA,C20005A_016MA,C20005A_016EA,C20005A_017MA,C20005A_017EA,C20005A_018MA,C20005A_018EA,C20005A_019MA,C20005A_019EA,C20005A_020EA,C20005A_020MA,C20005A_021MA,C20005A_021EA,C20005A_022MA,C20005A_022EA,C20005A_023EA,C20005A_023MA,C20005A_024EA,C20005A_024MA,C20005A_025EA,C20005A_025MA,C20005A_026MA,C20005A_026EA,C20005A_027MA,C20005A_027EA,C20005A_028MA,C20005A_028EA,C20005A_029MA,C20005A_029EA,C20005A_030MA,C20005A_030EA,C20005A_031MA,C20005A_031EA,C20005A_032MA,C20005A_032EA,C20005A_033EA,C20005A_033MA,C20005A_034EA,C20005A_034MA,C20005A_035EA,C20005A_035MA,C20005A_036MA,C20005A_036EA,C20005A_037MA,C20005A_037EA,C20005A_038EA,C20005A_038MA,C20005A_039MA,C20005A_039EA,state
0400000US32,1461849,8652,747759,4809,397395,7326,0,292,397395,7326,4763,1330,34896,3808,66830,4508,113297,6033,98586,5552,79023,3964,350364,6357,166478,4836,183886,6855,59135,4213,35813,3285,25845,2501,30982,2703,19084,2160,13027,1586,714090,4907,250792,6947,0,292,250792,6947,5651,1378,31874,3287,62584,3975,88385,4216,41843,3132,20455,2007,463298,6304,260185,5640,203113,5632,81961,4098,50527,3333,24270,2371,28554,2608,13922,1732,3879,896,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1008824,2482,491897,1576,266225,4783,49,82,266176,4799,3181,842,12462,1426,35414,2891,85547,3796,64837,3523,64735,3520,225672,4987,95762,3642,129910,4076,56177,3096,23058,1933,15319,1946,17616,1886,10052,1540,7688,1211,516927,1709,174647,4479,10,17,174637,4480,2795,658,17068,2100,43358,3033,68120,3512,28468,2308,14828,1957,342280,4634,155159,3533,187121,4210,84701,3274,44280,3114,21594,2029,22461,2093,11048,1468,3037,823,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4892389,13202,2359171,7822,1237183,10480,183,124,1237000,10486,10621,1524,64190,4852,117517,6036,288924,7500,310201,7584,445547,7405,1121988,9367,557161,9092,564827,10093,218388,6613,91338,5164,58508,3357,77467,4415,55565,3465,63561,3252,2533218,7549,792551,11184,311,225,792240,11210,12579,1784,70081,5055,125175,5375,271081,8119,171706,5407,141618,5843,1740667,11223,941381,10129,799286,12113,331941,7773,168045,6615,87379,4701,106918,4266,64182,3349,40821,2545,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1053931,8859,514553,5311,243174,6373,0,279,243174,6373,7144,1480,33200,3428,41956,4017,65438,5027,49850,3447,45586,3329,271379,7182,134861,4403,136518,5744,65613,4290,27791,2544,11328,1775,15809,1807,8711,1328,7266,1289,539378,5519,162469,5400,27,48,162442,5401,6427,1433,34036,3115,36966,3264,49987,3205,23874,2384,11152,1139,376909,6333,212948,5667,163961,5108,84959,4895,36281,3096,14845,1852,18394,1747,7624,1413,1858,465,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10431505,19437,5020924,12313,2455752,19585,841,482,2454911,19513,39685,3427,185544,6987,295270,8087,647637,11820,581180,12325,705595,9679,2565172,18626,1286693,13863,1278479,16257,522329,10131,239937,8470,138279,4638,166870,6454,98002,4422,113062,5276,5410581,10002,1647501,15420,219,270,1647282,15429,32966,3083,178814,5834,313002,8113,533955,10026,327778,8578,260767,6612,3763080,16494,2085320,16190,1677760,15668,745422,9479,354040,8900,189463,7636,204368,6657,108901,4569,75566,3400,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5017838,10089,2437183,7132,1256415,10389,208,180,1256207,10418,18962,2007,122355,5991,215979,7501,403227,9555,255882,8043,239802,6418,1180768,11137,564916,7593,615852,10947,274732,8647,118992,5152,70030,4604,85675,5058,34194,2535,32229,2902,2580655,5110,832640,10061,82,103,832558,10061,18547,2231,128302,5138,211131,6299,287680,8389,121075,5163,65823,3485,1748015,12093,943254,8981,804761,12275,394860,9304,183807,6558,92888,4704,92402,4241,27809,2299,12995,1588,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,470239,1428,233978,1111,124631,2943,0,200,124631,2943,3711,705,13414,1366,22709,1712,46534,2378,22741,1722,15522,1451,109347,3131,40806,1894,68541,2757,32494,2125,13602,1293,6803,1105,8571,1109,4124,697,2947,669,236261,934,78485,2694,52,57,78433,2699,3911,735,16254,1621,25464,2246,24317,1714,6429,896,2058,595,157776,2881,70564,2078,87212,2460,46593,2323,20739,1919,7943,1062,10424,1414,1263,389,250,197,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7719257,6615,3727468,4882,1851862,11665,556,308,1851306,11663,32996,3439,147690,6573,282894,9081,613389,8997,434614,8540,339723,7831,1875606,11953,882711,10197,992895,11515,465426,7718,191567,5597,106922,4417,120695,4587,63528,3257,44757,2871,3991789,4300,1243535,14093,169,153,1243366,14102,31201,2783,196477,6911,316351,7541,433032,8964,191292,6553,75013,3629,2748254,14629,1423669,12915,1324585,14234,673364,9208,311157,7499,140291,5677,126082,5420,60169,3311,13522,1621,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2165374,4195,1050748,2606,526726,6793,352,228,526374,6803,13873,1498,67016,4167,95303,4500,165509,5165,107429,4723,77244,3629,524022,6847,264732,4801,259290,6196,124704,4950,52637,3739,25824,2288,28151,2602,15731,1730,12243,1661,1114626,3338,354284,7912,180,156,354104,7919,15203,1842,79769,3563,92226,4484,108141,4373,41626,3010,17139,1908,760342,7868,435132,7282,325210,6604,181831,5577,73495,3469,28603,2561,32100,2298,6885,1174,2296,515,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2581755,7532,1264099,5199,576264,9173,67,82,576197,9195,9706,1531,55397,4980,89459,5326,181394,6435,133635,6331,106606,4652,687835,9233,312164,5941,375671,8292,152672,4982,85013,5749,42805,3974,49101,3006,25943,2453,20137,1889,1317656,3555,374442,6922,151,172,374291,6936,11373,1905,52734,4507,88548,4514,135341,4676,56351,3414,29944,2400,943214,7800,477587,6897,465627,8015,219297,6425,111258,4889,57735,3754,48323,3323,20812,1988,8202,1224,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8531365,7283,4100805,5120,2027280,14318,194,149,2027086,14345,38478,2356,148634,6153,299750,7327,661984,10644,472636,7864,405604,7055,2073525,14296,1011193,10752,1062332,11251,497248,8545,202429,6207,118753,4426,128002,5426,67081,4091,48819,3129,4430560,4456,1369677,10691,368,255,1369309,10692,33341,2371,203721,6003,350357,6694,462459,8546,211302,6160,108129,4387,3060883,11394,1685388,11979,1375495,12399,712462,10057,301662,6833,134455,4796,135428,5023,65921,2957,25567,2209,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,728495,3951,346299,2755,167934,5074,0,281,167934,5074,2340,892,7082,1305,23523,2762,54010,3367,42701,2909,38278,2655,178365,4871,82904,3395,95461,4292,40245,2793,19779,2280,12442,1834,11187,1281,7080,1226,4728,999,382196,2122,114808,4342,0,281,114808,4342,1932,583,12248,1562,21799,2333,45936,3664,22496,2239,10397,1438,267388,4715,134364,3886,133024,4577,61322,3389,28047,2333,18503,2010,14655,1683,7871,1160,2626,769,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2355798,4474,1146094,3430,584196,7798,159,148,584037,7818,11043,1524,55141,3826,99116,5642,193760,5550,121256,4560,103721,4827,561898,7485,283286,6451,278612,6747,127224,4719,56012,3830,32439,3025,35120,2921,14090,1768,13727,1624,1209704,2785,377808,8224,100,122,377708,8221,7553,1361,61395,3915,102812,5136,131001,5435,50959,2991,23988,2248,831896,8586,464608,7615,367288,7125,185728,6246,84465,4470,38568,3143,39286,2849,14392,1971,4849,925,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,547941,1390,271044,1032,149218,3326,0,216,149218,3326,5181,850,15269,1686,33202,2389,53772,3344,26035,1988,15759,1662,121826,3431,46251,2519,75575,3381,38764,2552,16109,1839,7156,1072,7323,1134,2943,678,3280,753,276897,1056,102668,3153,104,105,102564,3170,4239,855,19332,1688,31597,2017,34762,2235,9813,1290,2821,662,174229,3051,79187,2316,95042,2731,48488,2264,24692,1770,9447,1381,9320,1279,2335,622,760,339,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3852052,5955,1868409,4679,933625,10970,154,137,933471,10984,20107,2329,89281,5774,182801,6590,298164,7251,184143,7406,158975,5603,934784,10732,475595,8660,459189,8916,204968,6672,98414,4988,53029,3339,54863,4053,26627,2560,21288,2289,1983643,3396,611250,7651,233,168,611017,7661,15753,1618,117110,5068,169328,6699,194962,6636,75446,3380,38418,2559,1372393,8538,783549,8173,588844,7959,307922,7127,139149,5693,56406,4398,59775,3148,19065,1818,6527,1231,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12626528,34398,6226845,19374,3290710,21958,446,273,3290264,21984,78947,5277,428825,14154,542993,13884,860485,13915,650106,11481,728908,12831,2936135,23278,1381110,14489,1555025,19411,702843,13294,319735,10785,157730,7065,183569,6299,92668,5249,98480,4777,6399683,18667,2050401,18297,955,480,2049446,18372,76221,4190,405294,11417,429138,10161,649212,12746,312828,9318,176753,5530,4349282,22656,2448773,19942,1900509,17645,1005812,14358,388477,10689,174788,5982,220801,6963,79312,3826,31319,2930,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1652796,6574,819371,4168,432876,7121,0,255,432876,7121,7111,1210,41499,3157,71089,4270,132680,4700,105339,3954,75158,3325,386495,7332,138105,4462,248390,7633,113761,4883,55226,3790,24857,2560,27186,2336,14495,1670,12865,1642,833425,3669,229006,6640,0,255,229006,6640,8550,1556,42999,3189,60701,3856,75854,3884,27625,2372,13277,1631,604419,6489,276594,5559,327825,6881,186117,5980,74594,3520,30835,2239,25332,2071,8064,1200,2883,705,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,491420,942,238305,724,117421,3124,0,205,117421,3124,2123,560,8907,1216,23342,1814,42548,2215,22928,1799,17573,1597,120884,3007,45662,2009,75222,3146,34389,2206,13611,1442,10749,1466,9142,1069,4220,868,3111,689,253115,841,82847,2705,65,82,82782,2709,2022,516,12474,1540,22189,1864,28756,1902,12837,1473,4504,959,170268,2858,76673,2767,93595,3087,45124,2357,21950,1853,11486,1285,10153,1430,3826,758,1056,436,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4370805,8469,2138650,5534,1182113,11017,97,132,1182016,11021,14651,1787,81130,4797,151171,6621,319944,9621,261089,7448,354031,7597,956537,11059,443141,7464,513396,8555,226970,6295,89347,4459,53191,3748,64936,3935,38005,3166,40947,3059,2232155,4771,789198,9366,54,94,789144,9381,18495,2061,97876,5273,153998,6436,247956,7080,148911,5344,121908,5105,1442957,9567,765055,9154,677902,9890,318355,7340,142902,6176,70335,3432,86830,4040,36157,2488,23323,2157,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4154411,8668,2051431,5447,977117,10275,108,113,977009,10291,14404,1732,61385,4766,118236,6202,284068,8741,250081,7387,248835,5768,1074314,10380,481687,7258,592627,10204,228921,6761,110064,5579,72114,4501,85329,4634,54092,3497,42107,2997,2102980,4949,608276,8749,219,234,608057,8735,12882,2002,68389,4412,121064,5200,220946,6840,119656,4555,65120,3847,1494704,9390,744988,9219,749716,9894,324586,7921,182890,5606,89816,5095,88084,4196,47816,3222,16524,2335,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1401843,2265,678439,1704,294939,6213,92,107,294847,6218,7060,1156,37818,3426,55862,3915,90147,4132,66796,4397,37164,2698,383500,6411,223502,5071,159998,5265,75939,3886,34658,2822,17668,2432,19288,2043,8352,1287,4093,809,723404,1758,190735,5637,0,261,190735,5637,9198,1667,51001,3653,52581,3663,53853,3559,17073,1752,7029,1173,532669,5493,334783,5509,197886,5290,109996,4249,45527,3583,17562,1914,20897,1944,2600,682,1304,522,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3932558,4647,1935260,2716,999156,8864,111,81,999045,8862,20799,1853,65808,4083,140233,5418,363008,7097,245350,5926,163847,4836,936104,9389,386933,5604,549171,9147,250622,6423,104267,4813,57436,3234,76674,3647,39553,2555,20619,1785,1997298,3172,675187,7377,381,333,674806,7416,17348,1631,89866,4232,184179,5036,242706,6361,100845,4102,39862,2796,1322111,7699,599095,5425,723016,8578,340839,7047,178666,4816,85211,3437,78114,3308,31774,1981,8412,999,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,377774,1951,190154,1335,100840,2972,0,259,100840,2972,2033,806,8366,1878,17497,2050,31935,2336,25430,2080,15579,1627,89314,3268,35344,2309,53970,2599,22497,2104,11202,1610,5822,1149,6393,1097,4608,944,3448,910,187620,1579,61332,3151,70,96,61262,3152,3343,1050,11761,1507,18426,1792,18827,1739,6543,1285,2362,760,126288,3306,53833,2216,72455,3346,36632,2214,18317,1946,6888,1298,8466,1276,1998,612,154,163,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2278542,14112,1061581,8532,352194,8461,102,128,352092,8453,31628,2738,139809,6237,68966,3882,62980,3819,27439,2268,21270,2173,709387,9801,503564,8415,205823,6477,139609,5647,37952,3051,12726,1704,10209,1404,3183,797,2144,521,1216961,8506,270274,8590,36,61,270238,8582,21423,2222,122351,6252,63998,3238,44356,3056,11143,1446,6967,1190,946687,9443,754065,9309,192622,7281,125527,6353,34122,2489,17227,1825,11769,1555,2581,707,1396,497,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
