GEO_ID,B18020G_001E,B18020G_001M,B18020G_002E,B18020G_002M,B18020G_003E,B18020G_003M,B18020G_004E,B18020G_004M,B18020G_005E,B18020G_005M,B18020G_006E,B18020G_006M,B18020G_007E,B18020G_007M,B18020G_008E,B18020G_008M,B18020G_009E,B18020G_009M,B18020G_010E,B18020G_010M,B18020G_011E,B18020G_011M,B18020G_012E,B18020G_012M,B18020G_013E,B18020G_013M,B18020G_014E,B18020G_014M,B18020G_015E,B18020G_015M,B18020G_016E,B18020G_016M,B18020G_017E,B18020G_017M,B18020G_018E,B18020G_018M,B18020G_019E,B18020G_019M,B18020G_020E,B18020G_020M,B18020G_021E,B18020G_021M,B18020G_022E,B18020G_022M,B18020G_023E,B18020G_023M,B18020G_024E,B18020G_024M,B18020G_025E,B18020G_025M,B18020G_026E,B18020G_026M,B18020G_027E,B18020G_027M,B18020G_028E,B18020G_028M,B18020G_029E,B18020G_029M,B18020G_030E,B18020G_030M,B18020G_031E,B18020G_031M,NAME,B18020G_001EA,B18020G_001MA,B18020G_002MA,B18020G_002EA,B18020G_003MA,B18020G_003EA,B18020G_004EA,B18020G_004MA,B18020G_005EA,B18020G_005MA,B18020G_006EA,B18020G_006MA,B18020G_007MA,B18020G_007EA,B18020G_008MA,B18020G_008EA,B18020G_009EA,B18020G_009MA,B18020G_010EA,B18020G_010MA,B18020G_011EA,B18020G_011MA,B18020G_012EA,B18020G_012MA,B18020G_013MA,B18020G_013EA,B18020G_014MA,B18020G_014EA,B18020G_015EA,B18020G_015MA,B18020G_016EA,B18020G_016MA,B18020G_017EA,B18020G_017MA,B18020G_018MA,B18020G_018EA,B18020G_019MA,B18020G_019EA,B18020G_020EA,B18020G_020MA,B18020G_021EA,B18020G_021MA,B18020G_022EA,B18020G_022MA,B18020G_023EA,B18020G_023MA,B18020G_024MA,B18020G_024EA,B18020G_025MA,B18020G_025EA,B18020G_026EA,B18020G_026MA,B18020G_027EA,B18020G_027MA,B18020G_028EA,B18020G_028MA,B18020G_029MA,B18020G_029EA,B18020G_030MA,B18020G_030EA,B18020G_031EA,B18020G_031MA,state
0400000US45,24241,2317,4547,854,2012,633,647,376,337,335,310,240,1365,521,644,349,721,431,2535,687,852,467,501,456,351,262,1683,532,630,396,1053,494,19694,2196,10421,1601,5838,1218,4109,1207,1729,601,4583,1230,3745,1083,838,647,9273,1464,4726,1064,3321,919,1405,598,4547,1074,3403,828,1144,629,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,5253,1145,1165,528,582,279,410,172,332,154,78,91,172,199,172,199,0,216,583,412,80,116,0,216,80,116,503,400,126,129,377,365,4088,1049,1414,509,991,478,809,421,182,136,423,278,367,259,56,87,2674,830,1801,590,762,348,1039,405,873,413,639,343,234,238,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,35714,3512,11573,1893,6324,1396,1902,1016,871,520,1031,623,4422,1072,1565,590,2857,860,5249,1287,1217,505,429,270,788,453,4032,1071,976,412,3056,959,24141,2571,12020,1778,5618,1441,3814,1113,1804,704,6402,1172,5964,1146,438,304,12121,1769,6321,1306,3964,1055,2357,734,5800,1089,4433,932,1367,530,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,207983,10340,35988,3825,17533,2612,6558,1561,2059,737,4499,1154,10975,2004,5743,1491,5232,1110,18455,2367,4593,989,2015,682,2578,652,13862,1938,3573,866,10289,1801,171995,8794,83706,5831,46245,4296,31999,3330,14246,2093,37461,3373,33050,3095,4411,1064,88289,4750,49825,3576,30273,3087,19552,2086,38464,2714,27762,2342,10702,1411,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,19341,2312,2904,800,1362,580,657,403,189,182,468,378,705,327,403,279,302,209,1542,555,735,401,274,224,461,296,807,382,390,292,417,263,16437,2213,7451,1342,5567,1158,3544,921,2023,588,1884,705,1763,673,121,191,8986,1436,6246,1180,3828,977,2418,727,2740,796,2223,688,517,277,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,5051,839,1524,459,815,399,453,342,60,52,393,333,362,203,129,102,233,180,709,341,151,199,130,201,21,27,558,284,340,274,218,163,3527,752,1875,501,1076,436,542,279,534,314,799,283,690,281,109,120,1652,502,797,352,547,314,250,174,855,308,748,295,107,108,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,67611,5478,10662,1577,5177,1037,1507,606,423,330,1084,521,3670,873,2053,622,1617,735,5485,1177,1831,651,796,444,1035,510,3654,928,1500,535,2154,766,56949,5082,26367,3170,14770,2047,10274,1648,4496,1135,11597,1851,10553,1796,1044,491,30582,3139,18502,2496,11522,2123,6980,1370,12080,1803,9168,1482,2912,886,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,109650,5622,21456,2678,11032,1849,3765,1008,1604,697,2161,762,7267,1438,2526,779,4741,1146,10424,1580,3727,940,1740,720,1987,716,6697,1148,2160,594,4537,927,88194,5052,41157,3349,25738,2806,17240,2325,8498,1932,15419,1830,13770,1681,1649,649,47037,3390,28837,2603,16833,1890,12004,1893,18200,1742,13101,1522,5099,924,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,9736,1604,3178,865,1511,679,372,368,32,44,340,365,1139,576,158,151,981,543,1667,463,340,206,65,83,275,199,1327,440,270,226,1057,363,6558,1208,3378,856,2121,736,1111,408,1010,658,1257,429,1114,387,143,129,3180,787,1811,568,687,414,1124,400,1369,624,1208,588,161,174,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,32634,2630,5888,1127,2523,690,517,212,291,177,226,145,2006,657,814,439,1192,501,3365,858,1410,637,1008,567,402,216,1955,526,779,322,1176,413,26746,2410,13046,1855,7619,1487,5035,1110,2584,871,5427,1197,4758,1148,669,303,13700,1583,8008,1256,5919,1001,2089,612,5692,1000,4512,878,1180,449,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,6177,1228,1244,533,587,415,147,133,135,132,12,21,440,397,112,189,328,290,657,333,170,173,152,169,18,35,487,290,15,25,472,289,4933,1034,2535,728,1321,411,846,346,475,297,1214,638,1034,602,180,168,2398,667,1290,578,880,533,410,285,1108,452,897,391,211,212,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,113787,6667,25607,2247,13857,1652,3461,875,673,426,2788,794,10396,1321,3385,818,7011,1108,11750,1429,1995,700,779,382,1216,584,9755,1144,2162,697,7593,1076,88180,5992,43710,3543,22626,2600,11683,1935,10943,1759,21084,2189,14481,1833,6603,1275,44470,3634,23421,2529,9307,1634,14114,1950,21049,1925,11014,1572,10035,1182,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
