GEO_ID,C16010_001E,C16010_001M,C16010_002E,C16010_002M,C16010_003E,C16010_003M,C16010_004E,C16010_004M,C16010_005E,C16010_005M,C16010_006E,C16010_006M,C16010_007E,C16010_007M,C16010_008E,C16010_008M,C16010_009E,C16010_009M,C16010_010E,C16010_010M,C16010_011E,C16010_011M,C16010_012E,C16010_012M,C16010_013E,C16010_013M,C16010_014E,C16010_014M,C16010_015E,C16010_015M,C16010_016E,C16010_016M,C16010_017E,C16010_017M,C16010_018E,C16010_018M,C16010_019E,C16010_019M,C16010_020E,C16010_020M,C16010_021E,C16010_021M,C16010_022E,C16010_022M,C16010_023E,C16010_023M,C16010_024E,C16010_024M,C16010_025E,C16010_025M,C16010_026E,C16010_026M,C16010_027E,C16010_027M,C16010_028E,C16010_028M,C16010_029E,C16010_029M,C16010_030E,C16010_030M,C16010_031E,C16010_031M,C16010_032E,C16010_032M,C16010_033E,C16010_033M,C16010_034E,C16010_034M,C16010_035E,C16010_035M,C16010_036E,C16010_036M,C16010_037E,C16010_037M,NAME,C16010_001EA,C16010_001MA,C16010_002MA,C16010_002EA,C16010_003MA,C16010_003EA,C16010_004EA,C16010_004MA,C16010_005EA,C16010_005MA,C16010_006EA,C16010_006MA,C16010_007EA,C16010_007MA,C16010_008MA,C16010_008EA,C16010_009EA,C16010_009MA,C16010_010EA,C16010_010MA,C16010_011EA,C16010_011MA,C16010_012EA,C16010_012MA,C16010_013MA,C16010_013EA,C16010_014MA,C16010_014EA,C16010_015MA,C16010_015EA,C16010_016EA,C16010_016MA,C16010_017EA,C16010_017MA,C16010_018MA,C16010_018EA,C16010_019MA,C16010_019EA,C16010_020EA,C16010_020MA,C16010_021EA,C16010_021MA,C16010_022EA,C16010_022MA,C16010_023EA,C16010_023MA,C16010_024MA,C16010_024EA,C16010_025MA,C16010_025EA,C16010_026MA,C16010_026EA,C16010_027EA,C16010_027MA,C16010_028EA,C16010_028MA,C16010_029MA,C16010_029EA,C16010_030MA,C16010_030EA,C16010_031EA,C16010_031MA,C16010_032EA,C16010_032MA,C16010_033EA,C16010_033MA,C16010_034EA,C16010_034MA,C16010_035MA,C16010_035EA,C16010_036MA,C16010_036EA,C16010_037MA,C16010_037EA,state
0400000US34,5871240,3398,818176,14685,348839,12562,147080,6716,151360,8291,50399,3789,469337,8957,285607,7623,103204,5655,80526,4598,1785750,18176,1110365,15663,805189,14151,191894,7964,113282,6388,675385,11423,539843,10384,62890,4705,72652,4972,1303600,14146,965304,11600,737706,10456,122683,6775,104915,5882,338296,8072,269906,6979,29299,3032,39091,3026,1963714,15291,1539677,13915,1124538,13833,97485,5965,317654,7539,424037,8297,310316,6957,16781,2178,96940,4676,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1239433,3244,229510,7810,102742,5184,27551,2957,67607,4103,7584,1512,126768,5188,40356,3304,70308,3473,16104,1612,343109,7757,203967,6817,117626,5659,68528,4302,17813,2108,139142,5388,84311,4130,42491,2572,12340,1974,352988,8816,247012,8003,175122,6814,55538,3551,16352,1946,105976,5308,79652,4494,19383,2081,6941,1131,313826,6906,231668,6261,183313,5806,32691,2931,15664,1616,82158,4369,64672,3718,11825,1679,5661,1147,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12845882,5112,2047594,27223,836002,16661,355342,9906,325113,11536,155547,7334,1211592,18822,668331,11142,301574,9439,241687,8700,3830283,30437,2247369,23528,1602511,19657,357480,11854,287378,10742,1582914,17292,1214881,13023,163095,8385,204938,7289,2964040,24335,2126022,20618,1640140,17193,252553,7784,233329,8374,838018,12141,659101,10209,74608,4297,104309,5189,4003965,27227,3098411,27625,2318343,24741,211569,7868,568499,14671,905554,11774,663506,9999,52165,4002,189883,6645,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5845235,7900,1051206,17486,456684,13429,325162,11441,118360,6434,13162,2259,594522,11950,544688,11257,36146,3346,13688,1778,1738948,19610,1094650,17328,1013971,15891,61509,4697,19170,2570,644298,10916,614083,10398,16355,2496,13860,2182,1604003,18484,1160190,16940,1093101,16608,38641,3311,28448,2739,443813,8734,419795,8084,11980,1989,12038,1566,1451078,17437,1111093,14967,1012749,14546,35138,3171,63206,4448,339985,8613,312971,8266,6992,1357,20022,2266,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,409865,1899,48810,2273,15619,1693,13852,1620,462,315,1305,396,33191,1501,28538,1500,137,112,4516,797,122742,4088,80051,3345,77405,3159,630,344,2016,571,42691,2306,40424,2266,356,296,1911,411,133554,3819,103054,3378,98718,3329,1616,610,2720,769,30500,2155,29414,2077,139,161,947,292,104759,4064,84108,3617,81082,3633,610,262,2416,709,20651,1788,19045,1662,169,129,1437,600,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7602462,3922,1045835,15599,381476,10760,332800,9644,21310,2899,27366,2756,664359,10793,610741,10268,15876,1886,37742,3375,2817083,20424,1729589,17426,1665495,16596,27452,2780,36642,3766,1087494,13192,1045443,13201,12103,1583,29948,2487,1994738,18364,1475100,17206,1407878,16265,27247,3147,39975,3379,519638,9122,493548,9040,7450,1347,18640,1868,1744806,19545,1371887,19029,1250696,17924,24814,2161,96377,5231,372919,6885,334115,6795,6636,1333,32168,2746,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2312121,4576,363208,7394,144566,6166,105785,4741,33453,2993,5328,1517,218642,5430,195159,5039,16771,1827,6712,1200,783807,12437,464722,11276,433614,10253,20028,2685,11080,1801,319085,6194,304379,6364,6614,1082,8092,1422,653123,12122,447099,11040,424390,10896,12261,2052,10448,1460,206024,6227,195272,5919,4676,1022,6076,1166,511983,9982,388779,8826,358641,8719,8402,1164,21736,2033,123204,5113,113562,4948,2498,798,7144,1437,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2501372,3639,310546,10510,155367,6779,84851,5096,60440,5070,10076,1648,155179,6697,118209,5841,24562,2636,12408,1860,668558,11796,395233,11244,349032,10478,32281,3704,13920,2278,273325,6287,252649,6338,8734,1668,11942,1590,833252,13926,571944,11546,523986,10687,23690,3046,24268,2171,261308,7969,242028,7790,6205,1086,13075,1652,689016,12232,509298,10100,451464,9995,18518,2506,39316,3016,179718,7187,160880,6629,3378,778,15460,1900,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8431859,4486,1164007,17768,389892,10561,303253,8490,46427,4176,40212,3601,774115,13380,664502,12209,48632,2988,60981,4152,3277304,20702,1942813,16480,1829539,17005,52898,3990,60376,4087,1334491,12223,1256243,11510,26985,2780,51263,3474,1845376,15717,1342036,13704,1250867,13475,37161,3182,54008,3774,503340,8315,463681,8340,14185,1937,25474,2270,2145172,15957,1657837,15566,1491164,13992,35912,3263,130761,5011,487335,7924,431292,7528,9095,1533,46948,3578,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,712984,1227,125813,6415,52872,4466,27167,3148,14944,2144,10761,2374,72941,3651,48351,2643,9273,1544,15317,1853,209896,6315,129288,5743,104994,5250,13701,1888,10593,1768,80608,3549,66296,3588,4575,945,9737,1796,166319,6465,122420,5866,106877,5233,7331,1431,8212,1673,43899,3176,37666,2884,2333,890,3900,1024,210956,7662,166928,6943,141886,5947,7439,1340,17603,2387,44028,2911,38962,2681,1329,479,3737,977,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2845744,4614,532905,11651,211404,7343,182379,7081,25677,2395,3348,1052,321501,8633,309878,8257,8222,1638,3401,904,927647,14419,586489,12724,558529,12255,19523,2284,8437,1786,341158,8464,328948,8688,5793,1394,6417,1052,738055,10182,533288,9518,509470,9006,12680,1780,11138,1679,204767,6232,196646,6614,2780,722,5341,1119,647137,10456,476359,8725,441445,8627,12753,1867,22161,2364,170778,5671,158987,5708,3159,734,8632,1410,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,505237,1838,59116,3862,23536,2488,18622,2086,2546,876,2368,987,35580,2280,30270,2218,706,307,4604,865,171524,4951,114524,4014,109469,3884,1210,480,3845,1124,57000,2653,54062,2650,152,182,2786,664,149060,4433,113332,3841,109227,3572,1396,586,2709,653,35728,2897,33293,2627,229,207,2206,565,125537,4880,101235,4120,96312,4024,1000,334,3923,1146,24302,2235,22639,2204,355,231,1308,490,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4037826,4598,772015,13006,281643,9081,244512,8579,32291,3218,4840,1268,490372,8739,471439,9114,11612,1943,7321,1574,1388059,15082,870268,12560,833917,12340,20461,2632,15890,2467,517791,10502,502257,10063,7731,1592,7803,1419,1003464,15854,724998,13817,695435,13292,14058,1969,15505,2060,278466,8590,267775,8686,4902,1211,5789,1108,874288,13967,677286,12712,632023,12408,12077,1824,33186,3082,197002,6264,184813,6419,3070,753,9119,1371,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,14551694,9132,3117095,28503,1588952,22400,444011,12341,1098922,18919,46019,4110,1528143,18528,694126,13747,771408,12767,62609,4528,3964551,30274,2538459,24964,1690527,23036,765544,14564,82388,6113,1426092,17449,1076669,14200,295949,9042,53474,3946,3874527,28761,2818536,25591,2145585,23273,563036,15182,109915,6387,1055991,15644,850563,13775,164132,5811,41296,3260,3595521,24409,2793294,24042,2163417,19486,344302,10336,285575,9658,802227,13248,638005,12037,82624,4909,81598,5562,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1437561,2279,140504,7163,81233,5574,39964,3012,36570,4538,4699,1416,59271,3733,42279,2929,13600,2167,3392,834,371677,8518,241381,7598,205549,6893,25129,2933,10703,1677,130296,4659,115609,4331,8047,1457,6640,1200,514903,7766,360423,9241,323773,7989,20406,2362,16244,2029,154480,5546,144501,5271,3588,762,6391,1174,410477,7897,306342,6849,266318,6445,18734,2445,21290,2186,104135,4115,91327,3756,5051,1064,7757,1509,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,426930,833,43422,2703,16411,1607,15818,1621,225,216,368,177,27011,2143,24514,2122,59,83,2438,541,138289,4201,93835,3618,90925,3740,318,200,2592,633,44454,2214,41941,2174,174,169,2339,699,106709,3783,80165,3686,76081,3510,649,366,3435,785,26544,2037,25024,2051,167,146,1353,511,138510,4531,106692,4079,99250,3944,1636,453,5806,1022,31818,2337,29709,2270,112,107,1997,508,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5068993,6869,742066,13946,315947,9674,233462,8299,63684,5134,18801,2375,426119,10115,381956,9333,22909,2951,21254,2826,1376944,16538,903047,14443,801441,13344,47752,4293,53854,4701,473897,9996,441135,9773,10639,1449,22123,2358,1290027,17499,942605,14988,844499,13602,43934,4496,54172,3855,347422,8047,310553,7311,12014,1845,24855,2885,1659956,17198,1308540,16333,1097546,14860,53904,4016,157090,5732,351416,7060,297878,6904,10362,1547,43176,3472,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4253582,4002,467600,10104,230447,7997,114071,5722,86566,4828,29810,3861,237153,6572,166385,6297,32749,2767,38019,3376,1089695,16935,656698,11062,556515,11163,46745,3889,53438,4255,432997,11137,386575,9822,13178,2331,33244,3198,1399948,16462,969074,13734,864903,12949,34363,3511,69808,4185,430874,9822,387949,9481,12210,2020,30715,2608,1296339,15349,975818,14674,829979,14213,27127,2770,118712,5298,320521,7204,276838,6872,6689,1100,36994,2908,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1262933,2457,239851,7851,64330,4463,63135,4398,971,565,224,241,175521,6711,173620,6757,685,317,1216,468,539089,8765,298492,6761,294459,6589,1748,726,2285,755,240597,5883,238198,5835,757,502,1642,472,275467,6945,183010,5798,179155,5758,1969,733,1886,549,92457,4626,90215,4520,1088,597,1154,451,208526,7052,155709,5347,147914,5347,2435,826,5360,1262,52817,3635,50352,3476,539,307,1926,686,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3682631,3601,428851,8683,177712,6391,136834,5403,27874,2495,13004,1710,251139,6729,215278,6048,15787,1805,20074,1961,1282027,14412,829733,11766,778855,10917,31179,3042,19699,2684,452294,8310,432179,8031,7797,1465,12318,1383,1046252,12098,807272,12149,768122,11729,20458,2305,18692,2048,238980,6219,225831,6114,4049,852,9100,1218,925501,11186,734995,10620,679140,10070,19043,2106,36812,2639,190506,5252,175567,4930,3052,648,11887,1644,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,339398,1807,33171,2822,15639,2035,12780,1897,2705,762,154,170,17532,1829,15190,1580,1573,596,769,422,111587,4462,71608,3878,67832,3639,2747,882,1029,378,39979,2766,37969,2599,1279,635,731,451,117492,4147,89358,4015,86101,3944,2371,732,886,490,28134,2310,27264,2149,342,215,528,311,77148,3931,59971,3552,55868,3368,1765,685,2338,821,17177,2000,16196,1986,260,261,721,512,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2501147,1362,848292,13721,198988,7144,8421,1316,190112,6904,455,364,649304,11486,41115,3198,607511,11210,678,466,629888,9764,316814,7832,10653,1328,305808,7947,353,311,313074,7335,17745,2086,295128,6828,201,214,504187,9819,324732,8704,14222,1831,310445,8532,65,106,179455,5562,11655,1426,167436,5496,364,264,518780,12432,386557,10914,14680,1834,371051,10952,826,424,132223,4677,7365,906,124330,4749,528,259,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
