GEO_ID,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,NAME,B25072_001EA,B25072_001MA,B25072_002MA,B25072_002EA,B25072_003MA,B25072_003EA,B25072_004MA,B25072_004EA,B25072_005EA,B25072_005MA,B25072_006MA,B25072_006EA,B25072_007MA,B25072_007EA,B25072_008MA,B25072_008EA,B25072_009MA,B25072_009EA,B25072_010EA,B25072_010MA,B25072_011EA,B25072_011MA,B25072_012EA,B25072_012MA,B25072_013MA,B25072_013EA,B25072_014MA,B25072_014EA,B25072_015MA,B25072_015EA,B25072_016EA,B25072_016MA,B25072_017EA,B25072_017MA,B25072_018MA,B25072_018EA,B25072_019MA,B25072_019EA,B25072_020EA,B25072_020MA,B25072_021EA,B25072_021MA,B25072_022EA,B25072_022MA,B25072_023EA,B25072_023MA,B25072_024MA,B25072_024EA,B25072_025EA,B25072_025MA,B25072_026MA,B25072_026EA,B25072_027EA,B25072_027MA,B25072_028MA,B25072_028EA,B25072_029EA,B25072_029MA,state
0400000US45,491514,10697,67639,4885,11648,1635,6042,1458,5009,1297,5700,1385,31422,3659,7818,1610,129202,5614,36185,3123,14063,2130,13492,2102,12073,1869,38844,3442,14545,2264,241846,8661,65044,4696,28943,2753,27197,3141,16585,2446,71653,4997,32424,2945,52827,3442,7850,1421,4790,1030,4904,1118,3246,961,18351,2190,13686,1635,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,96265,3813,20168,1916,6562,1289,2139,706,1763,619,785,476,7233,1574,1686,793,20466,1785,8569,1423,2418,781,1907,817,946,410,4567,898,2059,669,36300,2533,12795,1554,4561,1143,2761,832,2435,686,8350,1470,5398,936,19331,1629,3559,697,2403,753,2398,603,1732,569,6718,896,2521,558,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,714971,11826,96200,4797,15144,2086,10945,1797,9110,1651,5451,1425,46100,3317,9450,1481,196459,6950,54331,4902,26433,3125,20065,2611,14223,2202,64063,5065,17344,2348,339496,8067,90568,5520,38815,3594,36650,2793,25058,3240,111535,5434,36870,2861,82816,3911,12076,1580,7199,1218,12001,1633,6725,1285,29333,2390,15482,1795,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2818343,22848,391230,10704,63625,4314,38367,3395,35607,2859,30731,3182,184243,6691,38657,3897,857445,12854,228665,8540,113767,6189,93767,5853,74228,5299,291928,9134,55090,4418,1323555,17163,364536,10073,170885,6220,141150,6773,102221,5375,433318,13257,111445,5640,246113,5681,31253,3197,21151,1814,24095,2378,21115,1841,113659,4471,34840,2967,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,228099,5261,50453,2913,11041,1820,6755,1447,7163,1531,4781,1164,18178,2300,2535,837,76772,3773,21842,2579,11249,1382,10173,1869,6580,1172,22921,2531,4007,1097,82573,3479,23118,2111,12356,1661,7957,1401,6679,1294,27881,2242,4582,846,18301,1942,3374,948,1284,483,1940,432,1307,602,7663,1475,2733,703,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,71419,3250,8528,1042,1157,492,1056,468,564,409,1253,668,4060,688,438,257,18715,1696,5124,975,3020,982,1603,695,1892,646,6124,1291,952,422,33292,2564,8680,1198,3181,760,4164,1036,2645,793,11989,1482,2633,690,10884,1187,1556,472,486,262,1515,434,1267,483,4399,814,1661,506,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,874787,13816,112724,5720,19070,2580,12454,2107,12606,2250,9642,1889,50459,3535,8493,1806,241087,6270,63872,4244,36597,3112,32529,3320,23118,2795,70884,4466,14087,2113,418644,9847,123489,5354,59531,3658,46257,3617,34589,3000,125591,6517,29187,2682,102332,4465,13083,1954,9376,1725,10753,1463,7017,1316,46710,2933,15393,1757,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,851860,10603,107386,4117,20703,2438,13434,1907,11726,1615,8775,1733,48243,2909,4505,1103,233618,6746,66038,4967,35163,3313,29970,3107,22032,2827,70977,4973,9438,1525,401625,9843,108318,5868,55705,3626,44866,3509,34732,3338,134395,6048,23609,2427,109231,4118,14139,1933,10994,1336,11701,1671,10394,1717,52638,2932,9365,1380,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,188273,6081,27606,2214,5165,1230,1808,694,2557,786,1197,545,13139,1333,3740,967,45445,3309,12656,1994,5397,1132,3304,1100,3073,1002,13724,1975,7291,1483,89144,4821,23198,2549,8981,1558,8388,1374,6641,1277,27009,2765,14927,2132,26078,1978,4255,830,2016,592,3076,799,2790,750,6366,1011,7575,1322,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,658931,9105,107208,4279,25113,2377,11854,2226,10848,1518,7346,1394,46267,3276,5780,1207,168997,5273,51305,3544,25591,2963,19180,2384,14578,1910,50308,3531,8035,1358,278023,7310,83358,4307,37909,2672,30936,2495,21989,2055,86704,4489,17127,1701,104703,3527,14399,1563,9181,1154,12781,1414,10064,1383,48070,2918,10208,921,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,63185,2936,13758,1534,3592,1070,948,508,1959,925,816,472,4888,1111,1555,882,16332,1663,6171,1281,1558,793,2648,997,885,472,3730,983,1340,713,26577,2125,10403,1499,3049,974,2939,936,1069,425,4613,1027,4504,968,6518,1081,1191,535,655,311,940,499,565,366,2384,601,783,417,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,321038,7568,26397,2222,2552,594,1424,538,845,420,832,452,9843,1348,10901,1476,86527,3584,12687,1620,7994,1314,5721,1174,4499,1102,25077,2141,30549,2534,166768,6515,23922,2465,12685,1702,9224,1207,8055,1326,47885,3570,64997,3514,41346,2429,6363,911,2325,554,3061,756,2639,673,12268,1304,14690,1368,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
