GEO_ID,B18025_001E,B18025_001M,B18025_002E,B18025_002M,B18025_003E,B18025_003M,B18025_004E,B18025_004M,B18025_005E,B18025_005M,B18025_006E,B18025_006M,B18025_007E,B18025_007M,B18025_008E,B18025_008M,B18025_009E,B18025_009M,B18025_010E,B18025_010M,B18025_011E,B18025_011M,B18025_012E,B18025_012M,B18025_013E,B18025_013M,B18025_014E,B18025_014M,B18025_015E,B18025_015M,B18025_016E,B18025_016M,B18025_017E,B18025_017M,B18025_018E,B18025_018M,B18025_019E,B18025_019M,B18025_020E,B18025_020M,B18025_021E,B18025_021M,B18025_022E,B18025_022M,B18025_023E,B18025_023M,B18025_024E,B18025_024M,B18025_025E,B18025_025M,B18025_026E,B18025_026M,B18025_027E,B18025_027M,B18025_028E,B18025_028M,B18025_029E,B18025_029M,B18025_030E,B18025_030M,B18025_031E,B18025_031M,NAME,B18025_001MA,B18025_001EA,B18025_002MA,B18025_002EA,B18025_003EA,B18025_003MA,B18025_004EA,B18025_004MA,B18025_005EA,B18025_005MA,B18025_006EA,B18025_006MA,B18025_007MA,B18025_007EA,B18025_008MA,B18025_008EA,B18025_009MA,B18025_009EA,B18025_010EA,B18025_010MA,B18025_011EA,B18025_011MA,B18025_012MA,B18025_012EA,B18025_013MA,B18025_013EA,B18025_014MA,B18025_014EA,B18025_015EA,B18025_015MA,B18025_016EA,B18025_016MA,B18025_017MA,B18025_017EA,B18025_018MA,B18025_018EA,B18025_019MA,B18025_019EA,B18025_020EA,B18025_020MA,B18025_021EA,B18025_021MA,B18025_022MA,B18025_022EA,B18025_023MA,B18025_023EA,B18025_024MA,B18025_024EA,B18025_025EA,B18025_025MA,B18025_026EA,B18025_026MA,B18025_027MA,B18025_027EA,B18025_028MA,B18025_028EA,B18025_029MA,B18025_029EA,B18025_030MA,B18025_030EA,B18025_031EA,B18025_031MA,state
0400000US41,2440267,3607,78906,4542,33362,3187,8640,1841,2239,826,6401,1568,24722,2693,3942,889,20780,2455,45544,3047,9488,1749,2846,1169,6642,1438,36056,2748,5837,1073,30219,2570,2361361,5295,1186482,4365,471752,3381,348014,5057,123738,5290,714730,3449,576534,6491,138196,5781,1174879,4030,452307,3258,286529,5192,165778,5316,722572,3195,503007,5870,219565,5416,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7989954,6293,277497,7857,123306,6174,26291,2730,7334,1361,18957,2380,97015,5087,16808,2190,80207,4376,154191,5429,29066,2643,6049,1327,23017,2380,125125,5037,19309,2103,105816,4798,7712457,10165,3800065,7837,1438296,5178,983817,8767,454479,8898,2361769,6693,1944404,9161,417365,8022,3912392,7393,1439795,6499,912098,9017,527697,9864,2472597,5345,1745633,11701,726964,10728,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,705218,1877,21510,2342,8789,1318,2582,814,411,317,2171,733,6207,1008,1313,534,4894,803,12721,1789,2697,1140,843,626,1854,986,10024,1156,2215,598,7809,1109,683708,3022,334942,2209,132281,1816,94431,2639,37850,2529,202661,1388,167855,2740,34806,2673,348766,2249,135500,1953,89529,3804,45971,3223,213266,1615,155363,3614,57903,3186,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2780504,4478,118036,5346,51999,3672,11810,2002,2173,717,9637,1809,40189,3320,6424,1365,33765,3157,66037,3875,9899,1826,1958,736,7941,1497,56138,3169,6941,1292,49197,2943,2662468,7265,1288222,5462,509420,4906,347123,6805,162297,5720,778802,5945,623931,7359,154871,5455,1374246,5200,534770,4401,325410,5931,209360,6186,839476,4421,574955,7216,264521,6819,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,490361,1814,12214,1563,5627,1066,1949,673,1185,486,764,464,3678,911,1049,374,2629,853,6587,1275,1629,664,958,531,671,352,4958,1114,703,329,4255,1051,478147,2512,241192,2131,96394,2133,73629,2523,22765,2078,144798,1912,126296,2298,18502,1740,236955,2009,93274,1615,65060,2463,28214,2121,143681,1628,114168,2217,29513,2067,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3934144,5645,177638,7477,78492,5813,17406,2313,2384,1070,15022,2145,61086,4755,7524,1404,53562,4304,99146,4350,16111,1906,2983,808,13128,1662,83035,4216,9012,1702,74023,3705,3756506,9378,1851317,7824,743860,5204,521267,7752,222593,7649,1107457,6123,888156,9051,219301,7942,1905189,5983,744408,4052,445059,8378,299349,7764,1160781,5453,787356,9144,373425,7816,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,15011389,10095,467128,13177,209799,7864,59238,3937,10782,1788,48456,3680,150561,6716,24203,2398,126358,6271,257329,9289,48143,3982,9567,1605,38576,3604,209186,8042,31150,2604,178036,7488,14544261,15349,7234058,11459,3160321,10835,2259440,14166,900881,15103,4073737,9255,3454370,12681,619367,12016,7310203,11660,3116742,8632,1773573,15327,1343169,15861,4193461,9258,2810424,14307,1383037,13016,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1596399,2657,37733,2825,16580,2002,5365,1211,1720,640,3645,885,11215,1670,2542,847,8673,1460,21153,2380,5711,1054,1663,572,4048,945,15442,2031,2745,835,12697,1749,1558666,4204,782960,3254,397375,3464,321313,4064,76062,4388,385585,2382,337782,3743,47803,3110,775706,3084,390098,2818,245984,5593,144114,6145,385608,2560,267747,4785,117861,4219,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,424097,1174,13072,1556,4596,841,1282,505,385,313,897,385,3314,716,647,346,2667,635,8476,1176,2004,639,648,382,1356,487,6472,1197,1364,612,5108,991,411025,2015,205723,1406,75445,1066,54692,1896,20753,1611,130278,1023,109714,1868,20564,1759,205302,1606,72477,1145,49326,2086,23151,1923,132825,1454,102697,2477,30128,2003,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4984991,8760,139929,5911,63905,4159,14318,1893,4059,1003,10259,1620,49587,3522,9080,1541,40507,3175,76024,4255,13897,1826,3575,891,10322,1822,62127,4088,8999,1456,53128,4010,4845062,10447,2352273,8466,912743,7193,657898,8669,254845,7036,1439530,6129,1221832,9276,217698,7178,2492789,6036,947128,4691,618635,7550,328493,8434,1545661,6619,1123799,9831,421862,8007,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4237999,5016,134378,5914,53155,3496,13804,1770,2827,860,10977,1547,39351,2818,6069,1100,33282,2552,81223,4142,15580,2026,2889,911,12691,1721,65643,3706,11894,1891,53749,3641,4103621,7830,2057493,5609,810318,5364,577910,7118,232408,6610,1247175,4558,1022738,7432,224437,6931,2046128,5216,797970,4058,500767,7412,297203,7165,1248158,5054,870088,8899,378070,8633,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1181724,2475,63966,3974,30791,2836,5046,1148,494,283,4552,1089,25745,2553,2395,699,23350,2311,33175,2665,5478,1132,792,543,4686,1022,27697,2300,1916,622,25781,2199,1117758,4389,555368,3585,212701,2821,141537,3872,71164,3961,342667,3053,255451,4153,87216,3617,562390,3144,206569,2376,113521,3746,93048,3886,355821,2916,220299,4742,135522,4835,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3635308,3645,91645,4304,41566,3202,11124,1739,4511,1117,6613,1175,30442,2584,6269,901,24173,2325,50079,2964,12063,1417,3442,829,8621,1289,38016,2558,6927,1003,31089,2353,3543663,5540,1781861,4373,697447,3543,522381,5355,175066,5557,1084414,4095,918287,6601,166127,4694,1761802,4251,673574,3292,485789,5816,187785,6000,1088228,3336,837035,6110,251193,5595,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,340103,1939,11518,1737,5308,1276,754,394,344,266,410,280,4554,1176,903,351,3651,1083,6210,1210,1320,671,264,196,1056,610,4890,952,758,401,4132,864,328585,2431,167261,2265,65979,1539,52383,1778,13596,1502,101282,1846,88052,2034,13230,1414,161324,1878,62387,1521,43259,1891,19128,1559,98937,1558,76113,2116,22824,1885,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2500501,3031,186492,6469,96910,4695,20867,2654,1103,388,19764,2529,76043,3524,5033,1037,71010,3473,89582,4319,12611,1906,1310,587,11301,1735,76971,3543,4356,839,72615,3517,2314009,6852,1092319,4748,502174,3536,255954,6171,246220,6070,590145,3701,379651,6150,210494,5621,1221690,4725,528621,2706,214806,5359,313815,5981,693069,3845,321187,6779,371882,7080,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
