GEO_ID,S2419_C01_001E,S2419_C01_001M,S2419_C01_002E,S2419_C01_002M,S2419_C01_003E,S2419_C01_003M,S2419_C01_004E,S2419_C01_004M,S2419_C01_005E,S2419_C01_005M,S2419_C01_006E,S2419_C01_006M,S2419_C01_007E,S2419_C01_007M,S2419_C01_008E,S2419_C01_008M,S2419_C01_009E,S2419_C01_009M,S2419_C02_001E,S2419_C02_001M,S2419_C02_002E,S2419_C02_002M,S2419_C02_003E,S2419_C02_003M,S2419_C02_004E,S2419_C02_004M,S2419_C02_005E,S2419_C02_005M,S2419_C02_006E,S2419_C02_006M,S2419_C02_007E,S2419_C02_007M,S2419_C02_008E,S2419_C02_008M,S2419_C02_009E,S2419_C02_009M,S2419_C03_001E,S2419_C03_001M,S2419_C03_002E,S2419_C03_002M,S2419_C03_003E,S2419_C03_003M,S2419_C03_004E,S2419_C03_004M,S2419_C03_005E,S2419_C03_005M,S2419_C03_006E,S2419_C03_006M,S2419_C03_007E,S2419_C03_007M,S2419_C03_008E,S2419_C03_008M,S2419_C03_009E,S2419_C03_009M,S2419_C04_001E,S2419_C04_001M,S2419_C04_002E,S2419_C04_002M,S2419_C04_003E,S2419_C04_003M,S2419_C04_004E,S2419_C04_004M,S2419_C04_005E,S2419_C04_005M,S2419_C04_006E,S2419_C04_006M,S2419_C04_007E,S2419_C04_007M,S2419_C04_008E,S2419_C04_008M,S2419_C04_009E,S2419_C04_009M,NAME,S2419_C01_001MA,S2419_C01_001EA,S2419_C01_002MA,S2419_C01_002EA,S2419_C01_003EA,S2419_C01_003MA,S2419_C01_004EA,S2419_C01_004MA,S2419_C01_005MA,S2419_C01_005EA,S2419_C01_006MA,S2419_C01_006EA,S2419_C01_007MA,S2419_C01_007EA,S2419_C01_008MA,S2419_C01_008EA,S2419_C01_009EA,S2419_C01_009MA,S2419_C02_001MA,S2419_C02_001EA,S2419_C02_002MA,S2419_C02_002EA,S2419_C02_003MA,S2419_C02_003EA,S2419_C02_004MA,S2419_C02_004EA,S2419_C02_005EA,S2419_C02_005MA,S2419_C02_006MA,S2419_C02_006EA,S2419_C02_007MA,S2419_C02_007EA,S2419_C02_008MA,S2419_C02_008EA,S2419_C02_009MA,S2419_C02_009EA,S2419_C03_001MA,S2419_C03_001EA,S2419_C03_002EA,S2419_C03_002MA,S2419_C03_003EA,S2419_C03_003MA,S2419_C03_004MA,S2419_C03_004EA,S2419_C03_005MA,S2419_C03_005EA,S2419_C03_006EA,S2419_C03_006MA,S2419_C03_007EA,S2419_C03_007MA,S2419_C03_008EA,S2419_C03_008MA,S2419_C03_009EA,S2419_C03_009MA,S2419_C04_001MA,S2419_C04_001EA,S2419_C04_002MA,S2419_C04_002EA,S2419_C04_003MA,S2419_C04_003EA,S2419_C04_004EA,S2419_C04_004MA,S2419_C04_005EA,S2419_C04_005MA,S2419_C04_006MA,S2419_C04_006EA,S2419_C04_007MA,S2419_C04_007EA,S2419_C04_008MA,S2419_C04_008EA,S2419_C04_009EA,S2419_C04_009MA,state
0400000US32,41582,330,40259,394,39977,735,63621,7217,44460,3380,58664,3000,51948,1475,59286,4517,39064,3806,45447,1053,42369,815,42040,426,71625,8969,44167,5438,65600,4811,60074,6926,57717,6174,41859,7690,37916,900,35513,551,35355,561,49825,5806,44566,6325,52852,2848,49785,1677,60375,6130,31013,5898,83.4,2.7,83.8,1.9,84.1,1.5,69.6,12.3,100.9,21.2,80.6,7.5,82.9,10.9,104.6,14.7,74.1,18.8,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,52161,457,52040,548,52010,566,52760,16224,53498,4979,51955,1218,50994,2410,65735,3683,46561,8174,58618,2806,60042,2723,59806,3123,61125,11704,62285,6797,52397,2798,52038,5553,67191,4693,51251,1715,46086,1163,42640,1770,42443,1676,49025,9682,50937,2342,51126,2477,47864,6250,61187,5011,39793,5422,78.6,4.5,71.0,5.2,71.0,5.4,80.2,20.2,81.8,8.7,97.6,7.3,92.0,15.4,91.1,9.7,77.6,10.6,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,58438,874,56900,547,56333,556,72001,3539,60188,1647,61672,757,63389,2680,71279,3551,43455,4763,65046,1230,64107,2072,62497,1654,76475,3414,65127,2961,70928,1555,72754,3656,73590,5314,50564,1245,51587,339,49613,1103,49125,1268,54712,9654,56907,1603,57520,1843,58946,2569,66746,4874,30995,1708,79.3,1.7,77.4,3.0,78.6,2.7,71.5,12.5,87.4,4.7,81.1,3.3,81.0,4.9,90.7,8.7,61.3,3.7,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,40245,627,36427,853,35907,904,56501,8062,44071,4865,40062,1950,43794,3283,63224,4307,31001,1077,42917,1593,41427,745,41012,823,57461,12492,49219,5307,41874,1471,46846,4664,70991,3735,30388,2114,35600,886,31518,590,31270,599,52384,15516,38512,5134,35854,2591,42156,3025,53957,4089,31909,2055,83.0,3.4,76.1,1.7,76.2,1.8,91.2,31.2,78.2,14.1,85.6,6.9,90.0,9.5,76.0,7.2,105.0,11.7,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,51835,167,50587,181,50200,195,64661,3194,53453,1196,61556,471,63156,1458,63961,2375,36148,1323,55861,449,52914,988,52223,282,66751,2330,57519,2740,67134,1981,69949,2288,66375,1795,40396,1671,49036,526,45294,420,44940,616,59853,6512,51696,569,57122,875,59816,1569,61068,1417,30623,988,87.8,1.1,85.6,1.9,86.1,1.3,89.7,10.4,89.9,4.3,85.1,2.7,85.5,3.5,92.0,3.2,75.8,3.9,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,42112,213,41722,291,41347,297,55012,3623,49783,1198,41887,611,43818,992,59777,1933,30823,664,46745,445,46997,554,46333,577,60527,2648,51959,1456,44834,1433,48382,2064,60963,1078,31716,742,38871,614,36449,473,36241,500,46990,5248,47494,1351,40503,835,41855,639,56736,2887,26420,1355,83.2,1.5,77.6,1.3,78.2,1.4,77.6,9.0,91.4,3.6,90.3,3.3,86.5,4.1,93.1,5.2,83.3,4.5,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,47475,1000,47019,1058,46683,1085,55077,11646,45341,4369,47447,2246,53225,3568,52207,8644,43445,3629,51797,521,51981,701,51761,699,62480,13727,48093,7111,50681,1498,60692,2823,60419,9830,50861,1842,41091,705,39728,1354,39587,1537,41052,6709,44119,4708,44732,3709,50327,3278,49101,3443,32294,5723,79.3,1.5,76.4,2.7,76.5,3.1,65.7,16.1,91.7,18.3,88.3,8.0,82.9,6.6,81.3,15.0,63.5,11.6,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,45805,258,44144,588,43320,602,61503,1107,47610,1095,50753,515,52537,1012,66364,2671,36163,1282,51067,215,50572,258,50222,266,66769,5038,52398,1231,55792,1106,54619,1835,70672,1848,40671,1644,39852,394,36571,315,36424,326,50142,6074,45026,1103,44721,1141,51308,1179,61260,2323,28078,3503,78.0,0.8,72.3,0.7,72.5,0.7,75.1,9.9,85.9,3.0,80.2,2.1,93.9,3.7,86.7,3.7,69.0,9.2,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,40748,263,40529,389,40186,451,51442,1571,41061,899,37993,1202,40355,729,55420,2681,36155,1490,46246,641,46161,844,45501,947,60758,7388,42266,3239,41935,1013,46525,2124,60351,1938,41321,1115,35538,345,33201,1140,32899,1104,40865,5515,40085,1417,35389,747,37134,770,49544,3870,26623,1627,76.8,1.3,71.9,2.9,72.3,2.9,67.3,12.6,94.8,8.1,84.4,2.6,79.8,4.2,82.1,6.6,64.4,4.2,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,46925,613,45104,790,44064,1044,60099,4407,50729,1520,56314,1607,51952,1328,61946,3390,37033,2094,51063,542,49965,1007,48920,1317,62596,7289,59395,8167,65403,3214,60746,2649,71303,5457,41180,2418,41626,407,38715,1194,38166,1232,49988,2761,47030,1852,51250,1070,49081,1662,55854,3440,30101,3226,81.5,1.1,77.5,2.8,78.0,3.2,79.9,9.9,79.2,12.2,78.4,4.3,80.8,4.3,78.3,6.4,73.1,8.6,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,48436,443,46859,313,46388,322,61112,1104,50552,534,52453,1058,54278,1180,60882,650,37120,1004,52178,200,51640,234,51260,246,66364,3764,55345,1758,57373,2069,60238,1241,65326,1671,41043,1130,41999,236,40193,295,40060,363,48259,4894,47402,1072,49544,1599,50004,1304,55469,1667,30274,2851,80.5,0.5,77.8,0.7,78.2,0.8,72.7,8.4,85.6,3.5,86.4,4.0,83.0,2.5,84.9,3.7,73.8,7.2,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,51276,499,50159,1079,48752,2503,75287,7569,55163,2680,64300,7636,70518,3431,61941,8433,33735,2499,55073,2083,53019,2332,52236,1155,75025,9141,56477,1426,67701,10501,71804,5616,65338,11014,36871,13360,46217,1304,41690,1328,41526,1297,75952,31630,52638,4756,60582,10275,66301,10895,61205,8164,31719,2223,83.9,4.3,78.6,4.1,79.5,3.0,101.2,43.4,93.2,9.2,89.5,19.2,92.3,16.9,93.7,21.1,86.0,26.3,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,40557,315,39892,759,38873,981,54436,4828,43914,2609,40785,970,42253,1138,56259,2995,33487,4091,45727,614,45835,750,45060,991,61843,4635,48369,2891,42169,1665,45809,2578,58046,4677,35703,2510,35205,432,32262,378,32206,355,39267,7190,40626,1734,39156,2360,41168,1214,53847,4431,30851,2933,77.0,1.2,70.4,1.3,71.5,1.6,63.5,13.0,84.0,6.0,92.9,6.7,89.9,5.7,92.8,9.5,86.4,10.4,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,41217,511,40455,730,40124,1039,60552,9179,45468,2239,39753,1385,43781,2782,57161,6393,41634,2535,46387,966,45621,1307,44614,1997,66514,7062,51401,6656,40371,1950,50415,7257,62487,8121,46165,4248,35502,906,32323,1072,32356,1189,31873,5263,41963,3052,38848,2548,40907,1948,42435,7895,31145,1810,76.5,2.3,70.9,2.5,72.5,3.5,47.9,10.0,81.6,11.7,96.2,8.1,81.1,12.1,67.9,12.4,67.5,7.3,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,40894,288,40033,476,39446,720,62379,5812,45813,1283,42240,904,43244,1733,61159,1171,36674,1228,45102,719,43509,1296,42485,917,71131,8189,51932,982,44981,2076,48268,2456,66681,2683,39746,3688,36856,369,34961,667,34722,800,50274,9302,41892,1047,41075,872,41060,1161,52882,4320,30394,6015,81.7,1.4,80.4,2.8,81.7,2.5,70.7,17.0,80.7,2.3,91.3,4.6,85.1,4.7,79.3,6.9,76.5,15.4,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,45030,298,43105,658,42358,205,63737,3736,49405,1072,48014,790,47978,889,60713,985,35819,660,49755,570,49143,836,47838,840,71120,1937,52145,1275,50849,552,51372,1007,62156,1601,39967,2287,40286,211,37162,289,36988,285,50493,2429,46891,1081,46024,777,46097,663,55992,2762,27894,2639,81.0,1.0,75.6,1.3,77.3,1.4,71.0,3.9,89.9,3.3,90.5,1.8,89.7,2.3,90.1,5.1,69.8,8.7,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,46413,572,43966,1356,42206,409,71135,2149,52193,1994,47487,1551,50913,1750,62442,2629,41996,2698,52294,520,51249,483,50434,546,72396,4043,71067,4111,52379,1792,56175,5208,67354,4609,50088,2832,37306,685,35059,948,34272,1358,58911,10354,42140,2749,42412,2249,46838,1581,56019,2628,28109,8377,71.3,1.5,68.4,1.9,68.0,2.7,81.4,15.4,59.3,5.1,81.0,5.1,83.4,8.0,83.2,6.5,56.1,17.6,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,45594,901,43052,1894,42531,1797,47667,6845,47627,2495,51378,1230,54143,4110,61621,4362,31143,2265,48839,2137,47104,1847,46737,1744,50960,3097,52052,4138,52171,2841,54593,3841,61302,4158,33464,5689,42056,949,36670,2129,36765,2142,33423,12362,43959,3263,50889,1775,52268,7908,62388,8913,26191,4079,86.1,4.1,77.8,5.0,78.7,5.2,65.6,24.6,84.5,9.3,97.5,6.2,95.7,14.9,101.8,15.0,78.3,17.4,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,51741,231,49351,650,48487,649,61805,1138,55592,1657,49567,1000,51110,840,93990,2704,36461,1360,59138,1446,55068,990,53916,1306,68733,6698,64700,3649,51941,1170,54276,2832,96262,2768,41930,2338,45815,395,40568,394,40378,399,50627,4096,51331,1086,47635,917,49134,1784,90590,2833,29585,2941,77.5,2.0,73.7,1.5,74.9,2.0,73.7,9.9,79.3,4.7,91.7,2.5,90.5,6.4,94.1,3.6,70.6,7.8,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,55088,573,53156,1125,52312,407,70037,5593,55391,1520,61039,870,56609,1220,65330,1830,40938,1565,61329,453,61010,537,60620,563,74893,5244,60902,2483,70725,1263,61373,1325,68144,3586,44598,5624,47838,816,42616,1148,42354,646,52266,10036,52365,1951,54872,2023,52817,2180,59167,2200,36667,2673,78.0,1.5,69.9,2.0,69.9,1.3,69.8,15.1,86.0,4.7,77.6,3.2,86.1,4.0,86.8,5.5,82.2,11.5,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,41057,556,40684,725,40453,782,57021,11021,41214,3068,37369,1661,41658,1317,64867,5531,31397,4626,47547,1540,47560,2106,47002,1971,61430,14156,51973,5445,39950,3813,45964,3099,70293,5586,39180,6725,35183,1028,32839,1404,32645,1326,43421,16613,36486,2016,35832,4618,37807,3425,58925,6639,25464,1943,74.0,2.9,69.0,3.6,69.5,3.5,70.7,28.3,70.2,8.1,89.7,14.4,82.3,8.8,83.8,10.5,65.0,12.1,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,46845,353,45821,438,45498,443,57126,4069,49598,1526,51727,648,52393,1288,60349,1083,35404,1227,51396,307,51038,339,50805,348,62495,4677,55655,3167,57395,1985,56585,2030,60456,1140,39300,3545,40966,267,38234,766,38101,760,45190,6174,46067,1235,46688,919,51066,862,60215,2142,27054,2507,79.7,0.6,74.9,1.5,75.0,1.4,72.3,11.8,82.8,5.1,81.3,3.1,90.2,3.4,99.6,3.8,68.8,9.0,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,46962,1206,45896,1583,45353,1817,55602,10143,43945,5080,48707,1319,52876,4347,57884,6257,41080,4813,52380,2676,51840,2765,51544,2359,60806,12896,52736,20984,51665,4456,54128,6008,62138,6882,46754,5926,40247,1738,34286,2257,33708,2179,52144,13847,43353,3154,47755,2220,51856,4786,40498,13698,30734,7709,76.8,4.9,66.1,5.5,65.4,5.2,85.8,31.4,82.2,39.9,92.4,8.9,95.8,12.0,65.2,22.4,65.7,19.1,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,23406,397,21911,411,21805,422,24830,5827,22135,1949,19790,1055,29931,975,42465,9565,20662,2612,23009,663,21448,673,21213,701,25205,8554,19471,2431,18976,1495,31536,862,51625,7380,21871,2704,23754,498,22347,515,22334,524,23297,7970,24910,3586,20948,2522,28142,1013,40676,9707,17365,2817,103.2,3.8,104.2,4.1,105.3,4.3,92.4,40.7,127.9,23.1,110.4,16.5,89.2,4.1,78.8,22.3,79.4,17.1,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
