GEO_ID,S2406_C01_001E,S2406_C01_001M,S2406_C01_002E,S2406_C01_002M,S2406_C01_003E,S2406_C01_003M,S2406_C01_004E,S2406_C01_004M,S2406_C01_005E,S2406_C01_005M,S2406_C01_006E,S2406_C01_006M,S2406_C01_007E,S2406_C01_007M,S2406_C02_001E,S2406_C02_001M,S2406_C02_002E,S2406_C02_002M,S2406_C02_003E,S2406_C02_003M,S2406_C02_004E,S2406_C02_004M,S2406_C02_005E,S2406_C02_005M,S2406_C02_006E,S2406_C02_006M,S2406_C02_007E,S2406_C02_007M,S2406_C03_001E,S2406_C03_001M,S2406_C03_002E,S2406_C03_002M,S2406_C03_003E,S2406_C03_003M,S2406_C03_004E,S2406_C03_004M,S2406_C03_005E,S2406_C03_005M,S2406_C03_006E,S2406_C03_006M,S2406_C03_007E,S2406_C03_007M,S2406_C04_001E,S2406_C04_001M,S2406_C04_002E,S2406_C04_002M,S2406_C04_003E,S2406_C04_003M,S2406_C04_004E,S2406_C04_004M,S2406_C04_005E,S2406_C04_005M,S2406_C04_006E,S2406_C04_006M,S2406_C04_007E,S2406_C04_007M,S2406_C05_001E,S2406_C05_001M,S2406_C05_002E,S2406_C05_002M,S2406_C05_003E,S2406_C05_003M,S2406_C05_004E,S2406_C05_004M,S2406_C05_005E,S2406_C05_005M,S2406_C05_006E,S2406_C05_006M,S2406_C05_007E,S2406_C05_007M,S2406_C06_001E,S2406_C06_001M,S2406_C06_002E,S2406_C06_002M,S2406_C06_003E,S2406_C06_003M,S2406_C06_004E,S2406_C06_004M,S2406_C06_005E,S2406_C06_005M,S2406_C06_006E,S2406_C06_006M,S2406_C06_007E,S2406_C06_007M,NAME,S2406_C01_001MA,S2406_C01_001EA,S2406_C01_002EA,S2406_C01_002MA,S2406_C01_003MA,S2406_C01_003EA,S2406_C01_004MA,S2406_C01_004EA,S2406_C01_005MA,S2406_C01_005EA,S2406_C01_006MA,S2406_C01_006EA,S2406_C01_007EA,S2406_C01_007MA,S2406_C02_001MA,S2406_C02_001EA,S2406_C02_002MA,S2406_C02_002EA,S2406_C02_003MA,S2406_C02_003EA,S2406_C02_004MA,S2406_C02_004EA,S2406_C02_005EA,S2406_C02_005MA,S2406_C02_006EA,S2406_C02_006MA,S2406_C02_007MA,S2406_C02_007EA,S2406_C03_001MA,S2406_C03_001EA,S2406_C03_002MA,S2406_C03_002EA,S2406_C03_003EA,S2406_C03_003MA,S2406_C03_004EA,S2406_C03_004MA,S2406_C03_005MA,S2406_C03_005EA,S2406_C03_006MA,S2406_C03_006EA,S2406_C03_007MA,S2406_C03_007EA,S2406_C04_001MA,S2406_C04_001EA,S2406_C04_002EA,S2406_C04_002MA,S2406_C04_003EA,S2406_C04_003MA,S2406_C04_004MA,S2406_C04_004EA,S2406_C04_005MA,S2406_C04_005EA,S2406_C04_006MA,S2406_C04_006EA,S2406_C04_007EA,S2406_C04_007MA,S2406_C05_001EA,S2406_C05_001MA,S2406_C05_002MA,S2406_C05_002EA,S2406_C05_003MA,S2406_C05_003EA,S2406_C05_004MA,S2406_C05_004EA,S2406_C05_005MA,S2406_C05_005EA,S2406_C05_006EA,S2406_C05_006MA,S2406_C05_007EA,S2406_C05_007MA,S2406_C06_001MA,S2406_C06_001EA,S2406_C06_002MA,S2406_C06_002EA,S2406_C06_003MA,S2406_C06_003EA,S2406_C06_004EA,S2406_C06_004MA,S2406_C06_005EA,S2406_C06_005MA,S2406_C06_006MA,S2406_C06_006EA,S2406_C06_007MA,S2406_C06_007EA,state
0400000US37,4783062,24982,1796739,22026,835281,17740,1067552,15115,444126,9812,639364,14017,12.2,-888888888.0,69.5,0.4,56.7,0.7,67.2,1.1,79.6,0.7,74.8,1.2,88.0,0.9,-888888888,-888888888,3.7,0.2,4.7,0.3,2.6,0.3,3.5,0.3,4.5,0.5,1.9,0.3,-888888888,-888888888,6.9,0.2,11.9,0.4,6.0,0.5,4.7,0.3,1.2,0.3,1.6,0.3,-888888888,-888888888,13.9,0.3,21.9,0.5,14.8,0.8,8.3,0.5,6.1,0.7,5.1,0.6,-888888888,-888888888,6.0,0.2,4.7,0.3,9.3,0.7,4.0,0.3,13.4,1.0,3.4,0.4,-888888888,-888888888,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),37
0400000US38,406875,4621,151695,5530,71300,3964,89104,4940,48043,3221,46733,2989,9.1,-888888888.0,62.6,1.1,45.0,1.9,58.6,3.0,76.1,2.3,78.2,2.9,83.8,2.1,-888888888,-888888888,4.1,0.4,5.8,0.9,2.8,0.9,3.0,0.7,3.7,1.1,2.9,1.0,-888888888,-888888888,10.5,0.9,16.2,1.6,13.3,2.0,6.9,1.5,1.7,0.9,3.9,1.2,-888888888,-888888888,15.3,0.8,22.7,1.5,16.8,2.2,11.5,1.4,6.2,1.4,5.6,1.5,-888888888,-888888888,7.5,0.6,10.3,1.1,8.7,1.6,2.4,0.6,10.2,2.1,3.9,1.3,-888888888,-888888888,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),38
0400000US39,5582008,22592,2048253,18929,969011,15029,1260659,16528,414238,9666,889847,16320,10.0,-888888888.0,71.0,0.3,56.8,0.5,70.4,0.9,79.7,0.5,75.9,1.1,89.6,0.6,-888888888,-888888888,2.8,0.1,3.8,0.2,1.5,0.2,2.5,0.2,4.3,0.5,1.2,0.2,-888888888,-888888888,9.4,0.2,16.9,0.4,7.7,0.5,6.2,0.3,2.0,0.3,2.3,0.2,-888888888,-888888888,11.8,0.2,18.0,0.4,13.3,0.6,8.2,0.3,5.6,0.6,4.2,0.4,-888888888,-888888888,5.0,0.1,4.5,0.2,7.2,0.4,3.4,0.3,12.1,0.8,2.7,0.3,-888888888,-888888888,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),39
0400000US40,1758402,13181,617100,8951,313672,6265,403265,8220,196901,5140,227464,7359,12.9,-888888888.0,66.1,0.5,51.5,1.0,64.4,1.1,75.7,1.0,72.7,1.4,85.5,1.0,-888888888,-888888888,3.7,0.2,5.3,0.4,2.2,0.4,3.3,0.4,3.7,0.6,2.2,0.4,-888888888,-888888888,6.8,0.3,11.3,0.6,6.9,0.7,5.3,0.5,1.6,0.4,2.0,0.4,-888888888,-888888888,16.7,0.4,26.1,0.9,17.2,1.0,11.2,0.6,9.9,0.9,5.8,0.7,-888888888,-888888888,6.6,0.3,5.8,0.4,9.3,0.7,4.5,0.4,12.1,1.1,4.5,0.6,-888888888,-888888888,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),40
0400000US41,1992899,15346,774911,14783,354309,9764,442502,10869,184975,8503,236202,7798,11.4,-888888888.0,65.5,0.6,50.5,0.9,66.3,1.3,74.6,1.1,77.0,1.9,87.6,1.3,-888888888,-888888888,4.3,0.2,6.0,0.4,2.3,0.4,4.0,0.5,5.0,0.8,2.0,0.5,-888888888,-888888888,9.7,0.4,16.2,0.8,8.1,0.9,6.8,0.6,1.5,0.5,2.6,0.6,-888888888,-888888888,12.9,0.4,19.5,0.7,13.7,1.1,8.7,0.6,4.7,0.8,4.2,0.7,-888888888,-888888888,7.5,0.3,7.9,0.5,9.6,0.9,5.7,0.6,11.8,1.5,3.5,0.6,-888888888,-888888888,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),41
0400000US42,6173143,22722,2384092,18693,1059494,16288,1402988,17654,500604,10166,825965,14178,12.9,-888888888.0,69.6,0.3,57.0,0.6,69.1,0.7,78.4,0.5,75.2,0.9,88.1,0.6,-888888888,-888888888,3.1,0.1,4.1,0.2,1.8,0.2,3.0,0.2,4.2,0.4,1.6,0.2,-888888888,-888888888,11.8,0.2,20.0,0.4,10.8,0.5,6.8,0.4,2.3,0.3,3.2,0.3,-888888888,-888888888,10.2,0.2,13.8,0.4,12.1,0.5,8.3,0.4,5.7,0.5,3.7,0.3,-888888888,-888888888,5.3,0.1,5.1,0.2,6.2,0.4,3.6,0.3,12.6,0.7,3.4,0.4,-888888888,-888888888,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),42
0400000US44,537914,6855,206707,5207,106313,5707,124932,6251,39610,3515,60352,4343,12.8,-888888888.0,67.8,1.1,54.4,1.9,70.2,2.3,78.8,1.9,69.0,3.9,86.4,2.4,-888888888,-888888888,3.1,0.5,3.5,0.7,2.2,0.8,2.1,0.8,7.5,2.5,2.0,0.9,-888888888,-888888888,11.0,0.7,18.8,1.4,8.3,1.5,7.1,1.3,2.6,1.9,3.1,1.3,-888888888,-888888888,12.6,0.8,19.2,1.5,10.9,1.7,8.2,1.2,6.2,2.4,6.0,1.7,-888888888,-888888888,5.5,0.5,4.1,0.8,8.5,1.8,3.7,0.8,14.8,3.1,2.5,1.3,-888888888,-888888888,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),44
0400000US45,2272475,16852,771984,12083,418114,13410,537711,11102,210011,7853,334655,10408,12.0,-888888888.0,70.4,0.6,54.5,1.0,70.2,1.5,79.1,1.0,76.2,1.8,89.4,1.0,-888888888,-888888888,3.3,0.2,4.8,0.4,2.1,0.4,3.4,0.4,3.4,0.7,1.4,0.4,-888888888,-888888888,6.2,0.3,11.9,0.6,4.3,0.6,4.3,0.5,1.2,0.4,1.8,0.5,-888888888,-888888888,14.3,0.4,23.8,0.8,14.2,1.0,9.3,0.7,7.4,1.2,4.4,0.5,-888888888,-888888888,5.8,0.3,5.0,0.5,9.2,0.9,3.9,0.4,11.8,1.4,2.9,0.6,-888888888,-888888888,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),45
0400000US46,442470,5157,154845,5031,79326,4084,104042,4494,49147,2979,55110,3129,9.9,-888888888.0,63.1,1.1,42.6,1.7,65.2,3.0,75.0,2.0,72.8,2.2,86.3,2.1,-888888888,-888888888,3.7,0.4,5.1,0.8,2.1,0.8,3.6,0.8,3.3,1.0,2.1,0.7,-888888888,-888888888,11.1,0.7,20.0,1.4,10.2,1.5,6.9,1.3,2.6,1.3,3.1,1.1,-888888888,-888888888,14.3,0.8,22.0,1.5,15.3,1.9,9.8,1.3,9.5,2.1,4.2,1.2,-888888888,-888888888,7.9,0.6,10.4,1.0,7.2,1.5,4.7,1.0,11.8,1.9,4.3,1.2,-888888888,-888888888,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),46
0400000US47,3130088,18518,1091409,18782,538913,12214,737933,12726,274219,9460,487614,13346,11.3,-888888888.0,70.6,0.4,56.1,0.7,70.6,1.2,79.3,0.8,71.4,1.7,89.4,0.8,-888888888,-888888888,2.4,0.1,3.4,0.3,1.5,0.3,2.4,0.3,2.9,0.6,1.0,0.2,-888888888,-888888888,6.9,0.3,13.5,0.6,4.9,0.6,4.7,0.4,1.3,0.3,1.2,0.2,-888888888,-888888888,12.8,0.3,20.1,0.5,13.8,0.9,8.9,0.6,7.4,1.0,4.6,0.5,-888888888,-888888888,7.2,0.2,6.8,0.4,9.2,0.6,4.7,0.5,17.1,1.4,3.8,0.6,-888888888,-888888888,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),47
0400000US48,13201891,38871,4804158,36895,2298487,31411,3111652,35917,1428606,25714,1558988,26872,12.1,-888888888.0,71.9,0.3,60.6,0.5,69.5,0.7,81.2,0.4,78.0,0.7,86.1,0.5,-888888888,-888888888,2.9,0.1,4.1,0.2,1.8,0.2,2.8,0.2,2.6,0.2,1.6,0.2,-888888888,-888888888,5.5,0.1,9.7,0.2,3.9,0.2,3.8,0.2,1.3,0.2,1.9,0.2,-888888888,-888888888,12.8,0.2,20.0,0.3,14.6,0.5,7.7,0.3,4.9,0.3,5.1,0.4,-888888888,-888888888,7.0,0.1,5.7,0.2,10.2,0.4,4.6,0.2,13.1,0.6,5.3,0.3,-888888888,-888888888,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),48
0400000US49,1505003,8816,588184,10194,229666,6667,364550,8959,137033,6388,185570,6402,9.9,-888888888.0,69.2,0.6,55.8,1.0,67.7,1.6,78.2,1.0,80.3,1.5,87.3,1.2,-888888888,-888888888,4.7,0.3,6.3,0.5,3.5,0.6,4.0,0.5,5.2,0.8,1.8,0.4,-888888888,-888888888,7.2,0.4,12.2,0.8,6.0,0.9,4.6,0.5,1.1,0.4,2.1,0.5,-888888888,-888888888,14.2,0.5,21.0,0.9,15.8,1.2,9.3,0.7,6.7,1.0,5.9,0.9,-888888888,-888888888,4.7,0.3,4.6,0.4,6.9,0.8,3.9,0.5,6.7,1.2,2.8,0.7,-888888888,-888888888,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),49
0400000US50,326155,4032,133904,5146,56650,4012,67222,3212,34182,2564,34197,2655,7.7,-888888888.0,57.3,1.2,39.8,1.9,60.2,3.5,69.8,2.5,64.9,3.8,88.7,2.4,-888888888,-888888888,4.8,0.7,6.1,1.0,3.7,1.5,3.7,1.0,6.7,1.6,1.9,1.1,-888888888,-888888888,15.4,1.0,25.6,1.7,12.1,2.2,10.8,1.7,3.1,1.6,2.3,0.9,-888888888,-888888888,13.8,0.8,20.5,1.5,11.9,2.0,11.9,1.9,5.0,1.3,3.1,1.4,-888888888,-888888888,8.8,0.6,8.0,1.0,12.2,1.9,3.9,0.9,20.3,2.7,4.0,1.4,-888888888,-888888888,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),50
0400000US51,4164930,19608,1835015,19592,710320,15135,886444,13624,340821,10363,392330,10912,12.6,-888888888.0,63.3,0.5,50.7,0.6,65.4,1.1,75.0,0.9,75.8,1.4,81.2,1.1,-888888888,-888888888,3.4,0.2,4.3,0.3,2.1,0.3,2.9,0.3,4.0,0.6,2.2,0.4,-888888888,-888888888,8.3,0.2,12.8,0.4,6.0,0.6,5.8,0.4,2.0,0.4,2.6,0.5,-888888888,-888888888,19.9,0.3,28.3,0.5,18.5,0.7,13.0,0.6,8.1,0.8,9.5,0.8,-888888888,-888888888,5.0,0.2,3.9,0.2,8.0,0.6,3.4,0.3,10.1,1.1,4.5,0.7,-888888888,-888888888,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),51
0400000US53,3599753,15471,1490699,16812,594638,12912,769751,14929,340644,10667,404021,10467,10.5,-888888888.0,66.4,0.5,54.6,0.7,66.2,1.0,74.9,0.8,78.4,1.2,83.6,0.9,-888888888,-888888888,4.0,0.2,5.1,0.3,2.4,0.4,3.8,0.4,4.9,0.6,2.0,0.4,-888888888,-888888888,8.3,0.2,13.3,0.4,6.8,0.5,6.1,0.5,1.1,0.3,2.0,0.4,-888888888,-888888888,15.5,0.4,21.1,0.6,16.4,0.8,10.5,0.6,8.6,0.9,8.4,0.7,-888888888,-888888888,5.9,0.2,5.8,0.3,8.3,0.7,4.6,0.4,7.0,0.7,4.0,0.5,-888888888,-888888888,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),53
0400000US54,725200,10323,240792,7941,141751,5862,168862,6224,79635,4049,94160,4941,8.1,-888888888.0,67.2,1.1,49.0,1.7,67.7,2.1,76.6,1.7,78.9,2.4,85.8,1.9,-888888888,-888888888,2.1,0.3,3.1,0.6,1.6,0.5,2.0,0.5,2.3,0.8,0.7,0.4,-888888888,-888888888,7.6,0.5,13.5,1.2,6.4,1.1,5.2,0.9,2.2,0.9,3.3,1.1,-888888888,-888888888,18.4,0.9,29.6,1.7,17.9,1.6,13.3,1.4,7.8,1.5,8.3,1.6,-888888888,-888888888,4.7,0.4,4.7,0.7,6.5,1.3,2.9,0.7,8.8,1.5,1.9,0.6,-888888888,-888888888,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),54
0400000US55,2979203,11574,1097158,12913,491268,10073,658216,12354,253186,5919,479375,8985,9.7,-888888888.0,70.4,0.4,55.3,0.6,68.5,1.0,79.4,0.8,76.1,1.2,91.3,0.5,-888888888,-888888888,3.0,0.1,4.0,0.2,1.7,0.2,2.9,0.3,4.5,0.4,1.2,0.2,-888888888,-888888888,9.2,0.2,16.2,0.5,8.3,0.6,6.3,0.4,2.0,0.4,1.9,0.3,-888888888,-888888888,12.2,0.3,18.9,0.5,14.9,0.8,8.4,0.5,5.3,0.5,2.9,0.3,-888888888,-888888888,5.2,0.2,5.5,0.3,6.7,0.5,2.9,0.3,12.2,1.0,2.7,0.3,-888888888,-888888888,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),55
0400000US56,282202,4728,97444,4320,51266,3918,55347,4039,39800,2835,38345,3374,8.7,-888888888.0,60.4,1.4,36.2,2.5,62.0,3.6,71.9,3.4,77.4,3.7,85.7,3.1,-888888888,-888888888,4.6,0.8,6.6,1.3,2.4,1.5,5.0,2.2,4.5,1.7,2.1,1.6,-888888888,-888888888,7.2,0.8,13.3,1.7,5.9,1.6,4.7,1.6,2.0,1.3,2.7,1.4,-888888888,-888888888,20.7,1.3,35.9,3.2,18.7,2.9,13.9,2.6,9.4,2.8,6.3,2.0,-888888888,-888888888,7.1,0.8,8.1,1.5,10.9,2.2,4.5,1.3,6.8,2.0,3.2,1.7,-888888888,-888888888,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),56
0400000US72,1002763,16743,336173,12457,204848,9827,273362,11013,85723,6649,102657,7653,11.7,-888888888.0,61.6,1.0,49.5,2.1,54.9,2.6,76.5,1.8,58.8,3.3,77.3,2.8,-888888888,-888888888,2.8,0.3,3.8,0.7,1.9,0.5,2.2,0.6,3.6,1.0,2.8,1.3,-888888888,-888888888,4.6,0.4,7.6,1.0,3.8,0.8,3.1,0.7,2.7,1.3,2.1,0.9,-888888888,-888888888,21.5,0.7,30.2,1.7,25.5,2.2,14.5,1.3,13.2,1.9,10.2,1.9,-888888888,-888888888,9.5,0.7,9.0,1.0,13.9,1.9,3.7,0.8,21.7,3.0,7.7,1.7,-888888888,-888888888,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),72
