GEO_ID,S2408_C01_001E,S2408_C01_001M,S2408_C01_002E,S2408_C01_002M,S2408_C01_003E,S2408_C01_003M,S2408_C01_004E,S2408_C01_004M,S2408_C01_005E,S2408_C01_005M,S2408_C01_006E,S2408_C01_006M,S2408_C01_007E,S2408_C01_007M,S2408_C01_008E,S2408_C01_008M,S2408_C01_009E,S2408_C01_009M,S2408_C02_001E,S2408_C02_001M,S2408_C02_002E,S2408_C02_002M,S2408_C02_003E,S2408_C02_003M,S2408_C02_004E,S2408_C02_004M,S2408_C02_005E,S2408_C02_005M,S2408_C02_006E,S2408_C02_006M,S2408_C02_007E,S2408_C02_007M,S2408_C02_008E,S2408_C02_008M,S2408_C02_009E,S2408_C02_009M,S2408_C03_001E,S2408_C03_001M,S2408_C03_002E,S2408_C03_002M,S2408_C03_003E,S2408_C03_003M,S2408_C03_004E,S2408_C03_004M,S2408_C03_005E,S2408_C03_005M,S2408_C03_006E,S2408_C03_006M,S2408_C03_007E,S2408_C03_007M,S2408_C03_008E,S2408_C03_008M,S2408_C03_009E,S2408_C03_009M,S2408_C04_001E,S2408_C04_001M,S2408_C04_002E,S2408_C04_002M,S2408_C04_003E,S2408_C04_003M,S2408_C04_004E,S2408_C04_004M,S2408_C04_005E,S2408_C04_005M,S2408_C04_006E,S2408_C04_006M,S2408_C04_007E,S2408_C04_007M,S2408_C04_008E,S2408_C04_008M,S2408_C04_009E,S2408_C04_009M,S2408_C05_001E,S2408_C05_001M,S2408_C05_002E,S2408_C05_002M,S2408_C05_003E,S2408_C05_003M,S2408_C05_004E,S2408_C05_004M,S2408_C05_005E,S2408_C05_005M,S2408_C05_006E,S2408_C05_006M,S2408_C05_007E,S2408_C05_007M,S2408_C05_008E,S2408_C05_008M,S2408_C05_009E,S2408_C05_009M,NAME,S2408_C01_001EA,S2408_C01_001MA,S2408_C01_002EA,S2408_C01_002MA,S2408_C01_003MA,S2408_C01_003EA,S2408_C01_004MA,S2408_C01_004EA,S2408_C01_005MA,S2408_C01_005EA,S2408_C01_006EA,S2408_C01_006MA,S2408_C01_007EA,S2408_C01_007MA,S2408_C01_008MA,S2408_C01_008EA,S2408_C01_009MA,S2408_C01_009EA,S2408_C02_001MA,S2408_C02_001EA,S2408_C02_002MA,S2408_C02_002EA,S2408_C02_003EA,S2408_C02_003MA,S2408_C02_004EA,S2408_C02_004MA,S2408_C02_005MA,S2408_C02_005EA,S2408_C02_006MA,S2408_C02_006EA,S2408_C02_007MA,S2408_C02_007EA,S2408_C02_008EA,S2408_C02_008MA,S2408_C02_009EA,S2408_C02_009MA,S2408_C03_001EA,S2408_C03_001MA,S2408_C03_002MA,S2408_C03_002EA,S2408_C03_003MA,S2408_C03_003EA,S2408_C03_004MA,S2408_C03_004EA,S2408_C03_005EA,S2408_C03_005MA,S2408_C03_006EA,S2408_C03_006MA,S2408_C03_007MA,S2408_C03_007EA,S2408_C03_008MA,S2408_C03_008EA,S2408_C03_009MA,S2408_C03_009EA,S2408_C04_001EA,S2408_C04_001MA,S2408_C04_002EA,S2408_C04_002MA,S2408_C04_003MA,S2408_C04_003EA,S2408_C04_004MA,S2408_C04_004EA,S2408_C04_005MA,S2408_C04_005EA,S2408_C04_006MA,S2408_C04_006EA,S2408_C04_007EA,S2408_C04_007MA,S2408_C04_008EA,S2408_C04_008MA,S2408_C04_009MA,S2408_C04_009EA,S2408_C05_001MA,S2408_C05_001EA,S2408_C05_002MA,S2408_C05_002EA,S2408_C05_003EA,S2408_C05_003MA,S2408_C05_004EA,S2408_C05_004MA,S2408_C05_005MA,S2408_C05_005EA,S2408_C05_006MA,S2408_C05_006EA,S2408_C05_007MA,S2408_C05_007EA,S2408_C05_008MA,S2408_C05_008EA,S2408_C05_009EA,S2408_C05_009MA,state
0400000US24,3098182,13207,1971025,17531,1868507,17557,102518,5034,303315,9823,224979,8496,123745,6463,314081,9593,161037,6312,1571517,9907,1081731,12540,1009925,12664,71806,4066,99090,5765,87400,4777,53953,4301,160468,6281,88875,4667,50.7,0.3,54.9,0.5,54.0,0.5,70.0,1.8,32.7,1.4,38.8,1.4,43.6,2.2,51.1,1.4,55.2,2.1,1526665,12762,889294,13257,858582,13512,30712,2366,204225,7082,137579,5659,69792,3993,153613,6613,72162,4625,49.3,0.3,45.1,0.5,46.0,0.5,30.0,1.8,67.3,1.4,61.2,1.4,56.4,2.2,48.9,1.4,44.8,2.1,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3599534,16976,2498030,19249,2392416,18989,105614,5324,469172,9501,245541,8222,126056,5176,56598,4058,204137,8159,1832594,11142,1367960,14204,1294847,14125,73113,4316,162385,6792,95368,5253,55907,3257,33409,2852,117565,5992,50.9,0.2,54.8,0.4,54.1,0.4,69.2,2.2,34.6,1.1,38.8,1.7,44.4,2.0,59.0,2.9,57.6,1.8,1766940,11288,1130070,12030,1097569,11968,32501,2872,306787,7429,150173,6544,70149,3910,23189,2400,86572,5061,49.1,0.2,45.2,0.4,45.9,0.4,30.8,2.2,65.4,1.1,61.2,1.7,55.6,2.0,41.0,2.9,42.4,1.8,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4654612,18869,3515236,20112,3358082,19502,157154,5916,427818,9450,238283,6963,170087,6648,61775,3974,241413,7478,2429367,12413,1949110,14879,1838140,14960,110970,4468,136264,5371,99934,4266,64801,3664,31508,3027,147750,5593,52.2,0.2,55.4,0.3,54.7,0.3,70.6,1.4,31.9,0.9,41.9,1.2,38.1,1.6,51.0,3.0,61.2,1.2,2225245,14014,1566126,12462,1519942,12147,46184,2978,291554,7033,138349,4807,105286,4956,30267,2377,93663,4069,47.8,0.2,44.6,0.3,45.3,0.3,29.4,1.4,68.1,0.9,58.1,1.2,61.9,1.6,49.0,3.0,38.8,1.2,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2960124,11625,2130244,13558,2012806,13837,117438,4442,327999,7121,195534,5821,111371,4362,39000,3007,155976,4492,1539549,7966,1196136,10288,1111524,10252,84612,3786,105551,4397,79029,3976,45310,2807,21396,2337,92127,3171,52.0,0.2,56.2,0.3,55.2,0.4,72.0,1.4,32.2,1.1,40.4,1.4,40.7,2.0,54.9,3.9,59.1,1.4,1420575,8851,934108,9364,901282,9505,32826,1919,222448,5604,116505,3827,66061,3526,17604,1934,63849,3129,48.0,0.2,43.8,0.3,44.8,0.4,28.0,1.4,67.8,1.1,59.6,1.4,59.3,2.0,45.1,3.9,40.9,1.4,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1226975,13805,872713,13504,833953,13177,38760,3899,63118,4629,66359,5165,117734,6282,37387,3050,69664,4936,623123,9470,465987,9287,439345,8747,26642,2932,21497,2416,29775,3444,39318,3868,19989,2268,46557,4152,50.8,0.5,53.4,0.7,52.7,0.7,68.7,3.5,34.1,2.8,44.9,3.6,33.4,2.5,53.5,4.0,66.8,3.0,603852,9190,406726,8371,394608,8610,12118,1891,41621,3456,36584,3610,78416,4730,17398,2022,23107,2495,49.2,0.5,46.6,0.7,47.3,0.7,31.3,3.5,65.9,2.8,55.1,3.6,66.6,2.5,46.5,4.0,33.2,3.0,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2920301,16939,2109755,20365,2020475,20136,89280,4347,296512,8768,156345,6479,124342,6272,64707,4362,168640,6670,1507131,11523,1153405,14227,1091491,14125,61914,3608,97613,4841,70637,4405,48931,3571,34429,3030,102116,5053,51.6,0.3,54.7,0.4,54.0,0.5,69.3,2.2,32.9,1.3,45.2,1.9,39.4,2.0,53.2,2.9,60.6,1.8,1413170,11333,956350,13532,928984,13588,27366,2372,198899,7196,85708,4328,75411,4434,30278,2758,66524,4010,48.4,0.3,45.3,0.4,46.0,0.5,30.7,2.2,67.1,1.3,54.8,1.9,60.6,2.0,46.8,2.9,39.4,1.8,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,519277,6932,337952,6424,303987,6633,33965,3143,53258,3414,35694,3009,29797,2217,18110,1765,44466,2996,273234,4677,193793,4885,171166,4953,22627,2021,15072,1871,14766,1805,13630,1797,9471,1224,26502,2276,52.6,0.6,57.3,1.0,56.3,1.1,66.6,3.7,28.3,2.9,41.4,3.8,45.7,4.5,52.3,5.5,59.6,3.2,246043,4732,144159,4641,132821,4487,11338,1921,38186,2847,20928,2253,16167,1682,8639,1417,17964,1886,47.4,0.6,42.7,1.0,43.7,1.1,33.4,3.7,71.7,2.9,58.6,3.8,54.3,4.5,47.7,5.5,40.4,3.2,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1008952,7706,710777,8138,674000,8638,36777,2690,101365,4632,67643,3402,48612,3095,18979,2142,61576,4036,535311,4606,402738,5548,376285,5855,26453,1958,33167,2638,28573,2194,20033,2121,10844,1449,39956,3044,53.1,0.3,56.7,0.5,55.8,0.5,71.9,3.0,32.7,2.0,42.2,2.8,41.2,3.1,57.1,4.8,64.9,2.4,473641,5189,308039,5345,297715,5346,10324,1479,68198,3496,39070,2962,28579,2162,8135,1364,21620,2002,46.9,0.3,43.3,0.5,44.2,0.5,28.1,3.0,67.3,2.0,57.8,2.8,58.8,3.1,42.9,4.8,35.1,2.4,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1424856,10598,1134224,11230,1094797,11486,39427,3541,49617,3694,88831,5177,42501,3256,32528,3164,77155,4991,766831,7975,629199,8941,603533,9278,25666,2707,18995,2264,36878,3161,18320,2080,19347,2372,44092,4003,53.8,0.4,55.5,0.6,55.1,0.6,65.1,3.2,38.3,3.6,41.5,2.6,43.1,4.0,59.5,4.0,57.1,3.2,658025,7630,505025,8052,491264,8282,13761,1679,30622,2882,51953,3771,24181,2629,13181,1773,33063,3033,46.2,0.4,44.5,0.6,44.9,0.6,34.9,3.2,61.7,3.6,58.5,2.6,56.9,4.0,40.5,4.0,42.9,3.2,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,728045,7121,500898,7468,477905,7378,22993,2516,81741,4231,53571,3818,27836,2739,15089,2006,48910,4042,377112,4792,283231,5613,267838,5468,15393,1864,23353,2307,19003,2413,12470,1614,9561,1492,29494,2855,51.8,0.5,56.5,0.8,56.0,0.9,66.9,4.0,28.6,2.5,35.5,3.5,44.8,4.8,63.4,5.1,60.3,3.6,350933,5016,217667,5536,210067,5661,7600,1266,58388,3693,34568,2907,15366,2230,5528,1061,19416,2466,48.2,0.5,43.5,0.8,44.0,0.9,33.1,4.0,71.4,2.5,64.5,3.5,55.2,4.8,36.6,5.1,39.7,3.6,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4493519,20800,3383571,20373,3216098,20816,167473,6264,304219,9660,332137,8549,191405,7507,73838,4633,208349,7664,2357903,11529,1862745,13175,1741238,13282,121507,5629,108079,5318,135240,5416,80229,4780,44249,3273,127361,5852,52.5,0.2,55.1,0.3,54.1,0.3,72.6,1.6,35.5,1.2,40.7,1.2,41.9,1.9,59.9,2.9,61.1,1.6,2135616,13654,1520826,13543,1474860,13573,45966,2915,196140,6860,196897,6318,111176,5597,29589,3041,80988,4280,47.5,0.2,44.9,0.3,45.9,0.3,27.4,1.6,64.5,1.2,59.3,1.2,58.1,1.9,40.1,2.9,38.9,1.6,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,870092,11980,549308,9549,520610,9040,28698,3089,68461,4247,71652,4307,71230,5010,53026,4149,56415,4499,452408,8450,299754,7449,281695,7189,18059,2385,28010,2833,34561,3127,26838,2902,30997,3465,32248,3516,52.0,0.6,54.6,1.0,54.1,1.1,62.9,4.3,40.9,3.1,48.2,2.9,37.7,3.1,58.5,3.5,57.2,3.4,417684,7777,249554,7322,238915,7247,10639,1626,40451,3137,37091,2817,44392,3859,22029,2153,24167,2406,48.0,0.6,45.4,1.0,45.9,1.1,37.1,4.3,59.1,3.1,51.8,2.9,62.3,3.1,41.5,3.5,42.8,3.4,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9634437,31037,6601502,34191,6230224,34504,371278,10571,990091,17180,901282,17245,410451,10346,148112,6612,582999,15329,4950570,20522,3594433,22007,3335103,22965,259330,7619,359605,11292,388907,10614,183670,6768,86637,4860,337318,11068,51.4,0.1,54.4,0.2,53.5,0.2,69.8,1.2,36.3,0.8,43.2,0.9,44.7,1.1,58.5,2.1,57.9,1.2,4683867,21192,3007069,22502,2895121,22338,111948,5956,630486,11880,512375,13192,226781,6963,61475,4224,245681,9597,48.6,0.1,45.6,0.2,46.5,0.2,30.2,1.2,63.7,0.8,56.8,0.9,55.3,1.1,41.5,2.1,42.1,1.2,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4783062,24982,3500993,24219,3324909,25633,176084,7519,329709,9444,254689,9593,317366,8658,94234,6018,286071,10702,2451268,15499,1891846,16790,1772494,17139,119352,5783,112951,5564,107085,5856,110077,5852,53454,4151,175855,8005,51.2,0.2,54.0,0.3,53.3,0.3,67.8,1.7,34.3,1.2,42.0,1.5,34.7,1.5,56.7,2.4,61.5,1.5,2331794,17013,1609147,14827,1552415,15753,56732,3934,216758,6875,147604,6397,207289,6775,40780,3382,110216,5737,48.8,0.2,46.0,0.3,46.7,0.3,32.2,1.7,65.7,1.2,58.0,1.5,65.3,1.5,43.3,2.4,38.5,1.5,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,406875,4621,271180,5813,254539,5584,16641,1779,42804,3637,26165,1924,24595,2432,11446,1737,30685,2530,221717,3291,159487,4044,147617,4074,11870,1360,13588,2115,10637,1340,10644,1842,6398,1215,20963,1761,54.5,0.6,58.8,1.0,58.0,1.0,71.3,4.1,31.7,3.6,40.7,4.3,43.3,5.3,55.9,7.7,68.3,3.8,185158,3248,111693,3714,106922,3630,4771,914,29216,2624,15528,1665,13951,1684,5048,1235,9722,1598,45.5,0.6,41.2,1.0,42.0,1.0,28.7,4.1,68.3,3.6,59.3,4.3,56.7,5.3,44.1,7.7,31.7,3.8,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5582008,22592,4114641,21533,3960905,20756,153736,6634,527166,12001,384002,9481,185312,6830,91816,4880,279071,8668,2883996,15303,2256279,15779,2144114,15268,112165,5447,163738,6532,161834,6188,79930,4581,50535,3590,171680,6334,51.7,0.2,54.8,0.3,54.1,0.3,73.0,1.7,31.1,0.9,42.1,1.4,43.1,1.8,55.0,2.7,61.5,1.4,2698012,15950,1858362,15933,1816791,15771,41571,3160,363428,8558,222168,8243,105382,5028,41281,3404,107391,5370,48.3,0.2,45.2,0.3,45.9,0.3,27.0,1.7,68.9,0.9,57.9,1.4,56.9,1.8,45.0,2.7,38.5,1.4,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1758402,13181,1228216,12850,1162583,12261,65633,3123,120147,4558,98252,3913,121763,5292,73148,3619,116876,5074,931411,8143,689684,7765,644096,7359,45588,2507,40615,2948,44751,2824,44464,3006,42328,2927,69569,3435,53.0,0.3,56.2,0.4,55.4,0.5,69.5,2.1,33.8,1.9,45.5,2.0,36.5,1.8,57.9,2.2,59.5,1.8,826991,8001,538532,8852,518487,8853,20045,1706,79532,3535,53501,2725,77299,3923,30820,1977,47307,3102,47.0,0.3,43.8,0.4,44.6,0.5,30.5,2.1,66.2,1.9,54.5,2.0,63.5,1.8,42.1,2.2,40.5,1.8,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1992899,15346,1392345,15363,1305664,15635,86681,4962,193166,7983,126326,4884,98773,5166,31834,3010,150455,6557,1046030,10064,792510,11429,736929,11510,55581,4025,64942,4321,52534,3731,37622,2767,17400,2165,81022,4444,52.5,0.3,56.9,0.5,56.4,0.6,64.1,2.2,33.6,1.7,41.6,2.2,38.1,2.0,54.7,4.5,53.9,1.8,946869,10573,599835,10085,568735,9936,31100,2323,128224,5994,73792,3664,61151,3819,14434,2001,69433,4018,47.5,0.3,43.1,0.5,43.6,0.6,35.9,2.2,66.4,1.7,58.4,2.2,61.9,2.0,45.3,4.5,46.1,1.8,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6173143,22722,4488202,24524,4294592,24972,193610,7576,725609,13754,314363,8579,198603,6306,117341,6009,329025,8032,3212510,15191,2458356,16787,2315045,16956,143311,6210,247805,6612,140061,4994,92661,4358,67260,3496,206367,6727,52.0,0.2,54.8,0.3,53.9,0.3,74.0,1.3,34.2,0.7,44.6,1.3,46.7,1.9,57.3,2.2,62.7,1.2,2960633,17144,2029846,17322,1979547,17027,50299,3127,477804,11191,174302,6825,105942,5347,50081,4192,122658,4620,48.0,0.2,45.2,0.3,46.1,0.3,26.0,1.3,65.8,0.7,55.4,1.3,53.3,1.9,42.7,2.2,37.3,1.2,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,537914,6855,381445,7313,364954,7500,16491,2530,59362,4057,34269,3338,19373,1977,13995,2042,29470,2974,275181,4788,204845,5141,192375,5189,12470,2013,19905,2314,12310,1922,10163,1617,9104,1735,18854,2502,51.2,0.6,53.7,0.8,52.7,0.9,75.6,4.3,33.5,3.2,35.9,4.1,52.5,5.7,65.1,6.7,64.0,5.3,262733,4716,176600,4599,172579,4708,4021,966,39457,3319,21959,2462,9210,1366,4891,1082,10616,1848,48.8,0.6,46.3,0.8,47.3,0.9,24.4,4.3,66.5,3.2,64.1,4.1,47.5,5.7,34.9,6.7,36.0,5.3,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2272475,16852,1674531,15647,1598951,15956,75580,4143,141002,7209,121343,5883,153533,6737,49150,4411,132916,7319,1158347,9352,903169,10764,850696,11364,52473,3623,47905,3437,47925,3280,53448,4249,27905,3212,77995,4991,51.0,0.3,53.9,0.5,53.2,0.5,69.4,2.6,34.0,2.0,39.5,2.3,34.8,2.2,56.8,4.3,58.7,2.3,1114128,12426,771362,11160,748255,11173,23107,2191,93097,5841,73418,4863,100085,5246,21245,2916,54921,4501,49.0,0.3,46.1,0.5,46.8,0.5,30.6,2.6,66.0,2.0,60.5,2.3,65.2,2.2,43.2,4.3,41.3,2.3,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,442470,5157,295187,5956,279022,6129,16165,1883,49183,3154,32965,2693,18728,2226,11622,1673,34785,2614,235063,3677,166516,4155,155265,4260,11251,1464,16726,1911,13839,1972,7867,1334,7098,1328,23017,1944,53.1,0.5,56.4,0.9,55.6,1.0,69.6,3.6,34.0,3.5,42.0,4.0,42.0,4.7,61.1,5.7,66.2,3.3,207407,3295,128671,3959,123757,3945,4914,798,32457,2835,19126,1738,10861,1528,4524,827,11768,1521,46.9,0.5,43.6,0.9,44.4,1.0,30.4,3.6,66.0,3.5,58.0,4.0,58.0,4.7,38.9,5.7,33.8,3.3,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3130088,18518,2286204,17517,2210129,17437,76075,4349,217381,8239,220102,8479,115120,6415,66931,4890,224350,7703,1633262,11098,1234814,12686,1183578,13177,51236,3420,78457,4775,92508,5411,47180,3961,37041,3150,143262,6553,52.2,0.3,54.0,0.4,53.6,0.4,67.3,2.7,36.1,1.7,42.0,1.6,41.0,2.2,55.3,2.9,63.9,1.7,1496826,15102,1051390,13384,1026551,13189,24839,2570,138924,6505,127594,5657,67940,4231,29890,3089,81088,4356,47.8,0.3,46.0,0.4,46.4,0.4,32.7,2.7,63.9,1.7,58.0,1.6,59.0,2.2,44.7,2.9,36.1,1.7,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
