GEO_ID,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M,NAME,S1901_C01_001MA,S1901_C01_001EA,S1901_C01_002EA,S1901_C01_002MA,S1901_C01_003EA,S1901_C01_003MA,S1901_C01_004MA,S1901_C01_004EA,S1901_C01_005MA,S1901_C01_005EA,S1901_C01_006MA,S1901_C01_006EA,S1901_C01_007EA,S1901_C01_007MA,S1901_C01_008EA,S1901_C01_008MA,S1901_C01_009EA,S1901_C01_009MA,S1901_C01_010MA,S1901_C01_010EA,S1901_C01_011MA,S1901_C01_011EA,S1901_C01_012EA,S1901_C01_012MA,S1901_C01_013EA,S1901_C01_013MA,S1901_C01_014EA,S1901_C01_014MA,S1901_C01_015EA,S1901_C01_015MA,S1901_C01_016EA,S1901_C01_016MA,S1901_C02_001EA,S1901_C02_001MA,S1901_C02_002EA,S1901_C02_002MA,S1901_C02_003EA,S1901_C02_003MA,S1901_C02_004EA,S1901_C02_004MA,S1901_C02_005EA,S1901_C02_005MA,S1901_C02_006MA,S1901_C02_006EA,S1901_C02_007EA,S1901_C02_007MA,S1901_C02_008EA,S1901_C02_008MA,S1901_C02_009EA,S1901_C02_009MA,S1901_C02_010EA,S1901_C02_010MA,S1901_C02_011MA,S1901_C02_011EA,S1901_C02_012MA,S1901_C02_012EA,S1901_C02_013MA,S1901_C02_013EA,S1901_C02_014MA,S1901_C02_014EA,S1901_C02_015EA,S1901_C02_015MA,S1901_C02_016MA,S1901_C02_016EA,S1901_C03_001MA,S1901_C03_001EA,S1901_C03_002MA,S1901_C03_002EA,S1901_C03_003MA,S1901_C03_003EA,S1901_C03_004EA,S1901_C03_004MA,S1901_C03_005MA,S1901_C03_005EA,S1901_C03_006MA,S1901_C03_006EA,S1901_C03_007MA,S1901_C03_007EA,S1901_C03_008MA,S1901_C03_008EA,S1901_C03_009MA,S1901_C03_009EA,S1901_C03_010EA,S1901_C03_010MA,S1901_C03_011MA,S1901_C03_011EA,S1901_C03_012MA,S1901_C03_012EA,S1901_C03_013MA,S1901_C03_013EA,S1901_C03_014MA,S1901_C03_014EA,S1901_C03_015EA,S1901_C03_015MA,S1901_C03_016MA,S1901_C03_016EA,S1901_C04_001MA,S1901_C04_001EA,S1901_C04_002MA,S1901_C04_002EA,S1901_C04_003MA,S1901_C04_003EA,S1901_C04_004EA,S1901_C04_004MA,S1901_C04_005EA,S1901_C04_005MA,S1901_C04_006MA,S1901_C04_006EA,S1901_C04_007MA,S1901_C04_007EA,S1901_C04_008MA,S1901_C04_008EA,S1901_C04_009EA,S1901_C04_009MA,S1901_C04_010EA,S1901_C04_010MA,S1901_C04_011MA,S1901_C04_011EA,S1901_C04_012MA,S1901_C04_012EA,S1901_C04_013MA,S1901_C04_013EA,S1901_C04_014EA,S1901_C04_014MA,S1901_C04_015EA,S1901_C04_015MA,S1901_C04_016EA,S1901_C04_016MA,state
0400000US28,1091980,9693,10.9,0.5,6.8,0.4,12.8,0.6,10.9,0.5,14.1,0.6,17.4,0.6,11.3,0.5,10.1,0.5,3.2,0.3,2.6,0.3,43529,855,60017,1101,38.6,-888888888.0,-888888888,-888888888,-888888888,-888888888,716451,10880,6.3,0.5,4.2,0.4,9.9,0.6,9.9,0.6,14.2,0.7,20.1,0.8,14.0,0.7,13.3,0.7,4.4,0.4,3.6,0.3,55937,988,71819,1429,-888888888,-888888888,39.9,-888888888.0,-888888888,-888888888,482684,10811,2.2,0.4,1.6,0.3,6.0,0.6,7.5,0.6,13.5,0.8,22.7,1.0,17.7,1.0,17.6,0.9,6.1,0.6,5.1,0.5,70949,1059,87502,1893,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,375529,9737,20.8,1.2,12.4,0.9,18.7,1.1,12.9,1.0,13.8,1.1,11.3,0.9,5.3,0.7,3.4,0.5,0.6,0.3,0.7,0.2,23654,958,35259,1472,-888888888,-888888888,-888888888,-888888888,34.7,-888888888.0,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),28
0400000US29,2385135,13054,6.5,0.2,4.7,0.2,10.7,0.4,10.1,0.4,14.4,0.4,19.0,0.4,12.7,0.3,13.0,0.3,4.6,0.2,4.2,0.2,53578,629,72959,757,34.2,-888888888.0,-888888888,-888888888,-888888888,-888888888,1527260,14698,3.6,0.2,2.7,0.2,7.2,0.3,8.5,0.4,13.5,0.5,20.1,0.5,15.3,0.4,17.2,0.4,6.2,0.3,5.8,0.2,67317,630,87144,954,-888888888,-888888888,34.9,-888888888.0,-888888888,-888888888,1138262,13259,1.4,0.2,1.2,0.2,4.3,0.3,6.5,0.3,12.0,0.4,20.5,0.6,17.5,0.5,21.1,0.5,7.9,0.3,7.5,0.3,79953,774,100406,1204,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,857875,12000,12.6,0.6,9.2,0.5,17.8,0.6,13.7,0.7,16.4,0.7,15.7,0.7,7.2,0.5,4.8,0.3,1.4,0.2,1.2,0.2,31917,562,44706,862,-888888888,-888888888,-888888888,-888888888,31.6,-888888888.0,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),29
0400000US30,423091,4068,6.5,0.6,4.6,0.5,10.8,0.8,11.4,0.8,13.3,0.8,19.3,0.8,12.5,0.7,13.4,0.7,4.7,0.4,3.5,0.4,53386,1427,70994,1690,36.2,-888888888.0,-888888888,-888888888,-888888888,-888888888,262726,5181,3.3,0.6,2.0,0.5,6.6,0.7,9.3,0.9,12.6,0.8,20.5,1.1,16.1,1.0,18.3,1.0,6.4,0.6,4.8,0.6,68994,1978,86122,2618,-888888888,-888888888,37.3,-888888888.0,-888888888,-888888888,213118,5916,1.8,0.6,1.1,0.4,4.4,0.7,7.6,0.9,11.6,0.9,21.3,1.2,17.7,1.1,21.3,1.1,7.5,0.7,5.7,0.7,77140,1398,94973,2808,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,160365,5736,12.3,1.5,9.0,1.1,18.8,1.5,14.8,1.4,14.9,1.5,16.4,1.3,6.4,0.9,4.8,0.7,1.4,0.5,1.2,0.4,31186,916,43908,2149,-888888888,-888888888,-888888888,-888888888,33.4,-888888888.0,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),30
0400000US31,754490,4583,5.2,0.4,3.8,0.3,9.2,0.4,9.1,0.5,14.3,0.5,20.1,0.7,14.0,0.6,14.7,0.5,5.2,0.3,4.4,0.3,59970,1014,77235,1056,33.0,-888888888.0,-888888888,-888888888,-888888888,-888888888,484989,6677,2.7,0.4,1.8,0.3,5.4,0.4,7.1,0.5,12.5,0.7,20.4,0.8,17.1,0.8,19.7,0.8,7.3,0.5,6.1,0.4,75112,1202,92849,1644,-888888888,-888888888,32.5,-888888888.0,-888888888,-888888888,384345,6240,0.9,0.2,0.8,0.2,3.2,0.4,4.9,0.5,10.7,0.7,20.6,0.9,19.3,0.9,23.4,0.9,8.9,0.6,7.4,0.5,86174,1173,104582,1960,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,269501,5711,10.5,0.7,7.6,0.6,17.1,1.0,13.9,1.0,17.8,1.0,18.4,1.1,7.8,0.8,4.6,0.6,1.2,0.3,1.1,0.2,35607,971,46009,1440,-888888888,-888888888,-888888888,-888888888,32.4,-888888888.0,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),31
0400000US32,1094613,6821,6.2,0.4,3.8,0.3,8.8,0.5,9.6,0.4,13.9,0.5,20.0,0.6,13.2,0.6,14.3,0.5,5.2,0.3,4.8,0.3,58003,947,78424,1258,36.6,-888888888.0,-888888888,-888888888,-888888888,-888888888,700449,9375,4.0,0.4,2.1,0.3,6.3,0.5,8.5,0.6,12.7,0.5,21.0,0.8,15.5,0.7,17.3,0.7,6.6,0.4,6.0,0.4,68276,1415,89666,1600,-888888888,-888888888,37.2,-888888888.0,-888888888,-888888888,491128,9256,1.8,0.3,1.0,0.2,4.1,0.4,6.5,0.6,10.9,0.6,21.3,0.9,17.0,0.8,20.9,0.9,8.7,0.6,7.9,0.5,81087,1196,103358,2193,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,394164,9417,11.3,0.8,7.4,0.7,14.5,0.8,12.7,0.7,16.0,0.9,18.2,1.0,8.3,0.7,7.4,0.6,2.1,0.4,2.1,0.3,38579,1588,53418,1602,-888888888,-888888888,-888888888,-888888888,33.5,-888888888.0,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),32
0400000US33,528700,4349,4.2,0.5,3.1,0.4,7.6,0.6,8.1,0.6,10.4,0.7,17.5,0.8,14.0,0.8,18.4,0.8,8.4,0.6,8.3,0.5,73381,1694,94780,1711,30.9,-888888888.0,-888888888,-888888888,-888888888,-888888888,346213,5110,2.3,0.5,1.5,0.4,4.3,0.6,5.6,0.6,8.8,0.8,17.3,1.0,15.3,0.9,23.1,1.2,11.1,0.8,10.6,0.7,91029,2083,111903,2408,-888888888,-888888888,30.9,-888888888.0,-888888888,-888888888,275525,5494,0.9,0.3,0.6,0.2,2.6,0.5,4.0,0.5,7.5,0.7,16.3,1.2,16.4,1.1,26.2,1.3,12.6,1.0,12.9,0.9,102528,2060,124533,2907,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,182487,5118,8.6,1.1,6.5,1.0,14.7,1.4,13.6,1.6,13.4,1.3,19.0,1.4,10.1,1.0,8.4,1.1,2.8,0.6,2.9,0.6,41469,1869,57435,1904,-888888888,-888888888,-888888888,-888888888,29.4,-888888888.0,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),33
0400000US34,3218798,8951,5.4,0.2,3.2,0.2,7.1,0.2,7.0,0.3,9.6,0.3,15.0,0.3,12.4,0.3,17.7,0.4,9.6,0.2,13.0,0.3,80088,672,110120,935,37.5,-888888888.0,-888888888,-888888888,-888888888,-888888888,2235231,15874,2.9,0.2,1.8,0.2,5.0,0.2,5.8,0.3,8.6,0.3,14.1,0.4,13.0,0.3,20.4,0.5,11.7,0.3,16.7,0.4,97300,1088,128266,1096,-888888888,-888888888,38.4,-888888888.0,-888888888,-888888888,1654129,16113,1.1,0.1,1.0,0.1,2.6,0.2,4.1,0.2,6.8,0.3,12.5,0.4,13.2,0.4,23.2,0.6,14.2,0.4,21.2,0.5,116294,1084,149158,1386,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,983567,14794,11.8,0.6,6.8,0.4,12.8,0.5,10.4,0.5,12.5,0.5,16.6,0.6,10.9,0.5,10.2,0.5,4.1,0.3,4.0,0.3,44186,1213,63885,1246,-888888888,-888888888,-888888888,-888888888,33.4,-888888888.0,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),34
0400000US35,767705,6614,9.7,0.7,5.8,0.5,11.6,0.6,11.7,0.7,13.9,0.6,17.3,0.8,10.9,0.6,11.7,0.6,4.1,0.4,3.4,0.3,46744,1195,64604,1260,32.8,-888888888.0,-888888888,-888888888,-888888888,-888888888,479092,8736,6.6,0.8,3.6,0.4,9.0,0.7,10.2,0.7,13.4,0.8,19.0,1.1,13.0,0.9,15.2,0.9,5.4,0.5,4.7,0.4,58308,1906,76126,1647,-888888888,-888888888,34.4,-888888888.0,-888888888,-888888888,329588,8153,3.3,0.6,1.8,0.4,6.1,0.7,7.9,0.7,12.6,1.0,20.0,1.3,15.3,1.0,19.3,1.2,7.3,0.7,6.5,0.6,72592,1877,90577,1980,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,288613,7273,16.7,1.3,9.8,1.1,16.6,1.2,14.1,1.2,14.7,1.2,13.8,1.1,6.6,0.7,5.0,0.7,1.6,0.4,1.1,0.3,29887,1225,42642,1744,-888888888,-888888888,-888888888,-888888888,28.4,-888888888.0,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),35
0400000US36,7304332,18884,7.4,0.2,4.7,0.1,8.8,0.1,8.0,0.2,11.0,0.2,15.7,0.2,11.9,0.2,15.1,0.2,7.6,0.2,9.8,0.1,64894,507,97116,728,40.9,-888888888.0,-888888888,-888888888,-888888888,-888888888,4620008,22062,4.2,0.2,2.8,0.1,6.6,0.2,7.1,0.2,10.5,0.2,15.9,0.3,13.1,0.3,17.8,0.3,9.5,0.2,12.5,0.2,80114,555,113760,1088,-888888888,-888888888,43.2,-888888888.0,-888888888,-888888888,3210469,22246,1.6,0.1,1.6,0.1,4.0,0.2,5.2,0.2,8.8,0.2,15.3,0.3,14.0,0.3,21.0,0.4,12.0,0.3,16.6,0.3,98946,1034,135736,1165,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,2684324,20809,13.7,0.4,8.4,0.3,13.3,0.3,10.2,0.3,12.0,0.3,15.4,0.4,9.3,0.3,9.4,0.3,3.8,0.2,4.5,0.2,40350,468,63810,880,-888888888,-888888888,-888888888,-888888888,35.3,-888888888.0,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),36
0400000US37,3955069,14774,6.9,0.2,5.3,0.2,10.6,0.3,10.3,0.3,14.1,0.3,18.4,0.3,12.0,0.3,12.5,0.3,4.9,0.2,4.9,0.2,52752,510,74106,613,33.9,-888888888.0,-888888888,-888888888,-888888888,-888888888,2590180,17902,4.3,0.2,2.7,0.2,7.8,0.3,8.9,0.3,13.3,0.4,19.4,0.4,14.4,0.4,16.1,0.4,6.5,0.2,6.7,0.2,65964,573,88118,795,-888888888,-888888888,34.5,-888888888.0,-888888888,-888888888,1907659,19790,1.6,0.2,1.3,0.2,4.8,0.3,6.9,0.3,11.7,0.3,19.8,0.5,16.8,0.4,20.1,0.5,8.4,0.3,8.6,0.3,80274,761,102996,1026,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1364889,14584,13.0,0.5,10.7,0.5,16.7,0.5,13.5,0.5,15.9,0.6,15.4,0.5,6.8,0.3,5.1,0.3,1.6,0.2,1.4,0.2,31627,397,44800,712,-888888888,-888888888,-888888888,-888888888,31.0,-888888888.0,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),37
0400000US38,316306,3300,6.3,0.6,3.8,0.4,9.0,0.8,9.3,0.8,12.0,0.9,18.3,0.9,15.0,1.1,15.5,1.0,5.6,0.5,5.2,0.6,61843,1052,80663,2198,34.0,-888888888.0,-888888888,-888888888,-888888888,-888888888,190217,4208,3.3,0.5,1.6,0.3,4.8,0.7,5.7,0.8,9.3,0.9,19.2,1.2,18.4,1.5,22.2,1.5,8.2,0.9,7.2,1.0,81869,1830,100402,2989,-888888888,-888888888,33.0,-888888888.0,-888888888,-888888888,152814,4454,1.4,0.5,0.9,0.3,3.0,0.6,4.2,0.7,7.7,0.9,18.7,1.4,20.0,1.7,25.8,1.8,9.6,1.0,8.7,1.3,91308,1745,111618,3601,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,126089,4441,11.2,1.4,7.6,1.0,15.9,1.8,15.0,1.7,16.2,1.7,17.2,1.8,9.0,1.6,4.6,0.9,1.7,0.5,1.7,0.5,35233,1925,48484,2181,-888888888,-888888888,-888888888,-888888888,34.3,-888888888.0,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),38
0400000US39,4667192,13650,7.1,0.2,4.9,0.1,10.2,0.3,10.3,0.2,13.8,0.2,18.5,0.3,12.8,0.2,13.4,0.2,4.8,0.2,4.3,0.1,54021,411,73337,569,32.8,-888888888.0,-888888888,-888888888,-888888888,-888888888,2951170,15802,4.1,0.2,2.8,0.2,6.6,0.3,8.4,0.3,12.8,0.3,19.5,0.4,15.4,0.3,17.9,0.3,6.6,0.2,6.0,0.2,69632,729,88326,775,-888888888,-888888888,33.1,-888888888.0,-888888888,-888888888,2136801,14143,1.3,0.1,1.0,0.1,3.6,0.2,5.8,0.2,11.3,0.3,20.2,0.4,17.9,0.4,22.5,0.4,8.6,0.3,7.9,0.2,83361,654,103910,950,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1716022,16369,13.4,0.4,9.1,0.3,17.1,0.5,14.1,0.4,15.7,0.4,16.1,0.4,7.2,0.3,4.9,0.3,1.3,0.1,1.2,0.1,32007,279,44494,624,-888888888,-888888888,-888888888,-888888888,30.7,-888888888.0,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),39
0400000US40,1470364,5913,7.3,0.3,5.6,0.3,11.5,0.3,11.3,0.4,14.2,0.4,18.5,0.5,12.1,0.4,11.8,0.4,4.1,0.2,3.6,0.2,50051,575,68020,763,35.8,-888888888.0,-888888888,-888888888,-888888888,-888888888,964144,7994,4.7,0.3,3.1,0.3,7.9,0.3,10.0,0.4,13.9,0.5,20.1,0.5,14.8,0.5,15.1,0.5,5.5,0.3,4.9,0.3,61471,655,80270,1039,-888888888,-888888888,36.6,-888888888.0,-888888888,-888888888,705584,7498,1.8,0.2,1.5,0.2,5.0,0.3,7.7,0.4,12.9,0.6,21.3,0.6,17.5,0.6,18.8,0.7,7.1,0.4,6.4,0.4,74730,1105,93623,1258,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,506220,8756,13.7,0.7,10.9,0.5,19.3,0.6,14.1,0.7,14.7,0.7,14.5,0.7,6.3,0.5,4.5,0.4,0.9,0.2,1.1,0.2,28870,751,41862,1015,-888888888,-888888888,-888888888,-888888888,32.6,-888888888.0,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),40
0400000US41,1603635,8695,6.4,0.3,4.3,0.3,9.0,0.3,9.1,0.4,12.9,0.3,18.7,0.5,13.2,0.4,14.6,0.4,6.0,0.3,5.7,0.2,60212,796,80144,900,31.1,-888888888.0,-888888888,-888888888,-888888888,-888888888,1010975,11385,3.6,0.3,2.1,0.3,6.1,0.4,7.7,0.5,12.1,0.5,19.6,0.6,15.3,0.6,18.3,0.6,7.7,0.3,7.4,0.3,73202,1289,94331,1296,-888888888,-888888888,31.0,-888888888.0,-888888888,-888888888,780758,10275,1.6,0.2,1.2,0.2,3.7,0.4,6.2,0.5,11.0,0.6,19.5,0.7,16.9,0.7,21.3,0.7,9.4,0.4,9.3,0.4,84526,1520,106435,1615,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,592660,10036,12.4,0.7,8.4,0.5,15.1,0.8,12.0,0.7,14.8,0.7,16.6,0.8,8.8,0.6,7.3,0.6,2.6,0.3,2.0,0.3,36665,801,51559,1078,-888888888,-888888888,-888888888,-888888888,29.3,-888888888.0,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),41
