GEO_ID,S2801_C01_001E,S2801_C01_001M,S2801_C01_002E,S2801_C01_002M,S2801_C01_003E,S2801_C01_003M,S2801_C01_004E,S2801_C01_004M,S2801_C01_005E,S2801_C01_005M,S2801_C01_006E,S2801_C01_006M,S2801_C01_007E,S2801_C01_007M,S2801_C01_008E,S2801_C01_008M,S2801_C01_009E,S2801_C01_009M,S2801_C01_010E,S2801_C01_010M,S2801_C01_011E,S2801_C01_011M,S2801_C01_012E,S2801_C01_012M,S2801_C01_013E,S2801_C01_013M,S2801_C01_014E,S2801_C01_014M,S2801_C01_015E,S2801_C01_015M,S2801_C01_016E,S2801_C01_016M,S2801_C01_017E,S2801_C01_017M,S2801_C01_018E,S2801_C01_018M,S2801_C01_019E,S2801_C01_019M,S2801_C01_020E,S2801_C01_020M,S2801_C01_021E,S2801_C01_021M,S2801_C01_022E,S2801_C01_022M,S2801_C01_023E,S2801_C01_023M,S2801_C01_024E,S2801_C01_024M,S2801_C01_025E,S2801_C01_025M,S2801_C01_026E,S2801_C01_026M,S2801_C01_027E,S2801_C01_027M,S2801_C01_028E,S2801_C01_028M,S2801_C01_029E,S2801_C01_029M,S2801_C01_030E,S2801_C01_030M,S2801_C01_031E,S2801_C01_031M,S2801_C02_001E,S2801_C02_001M,S2801_C02_002E,S2801_C02_002M,S2801_C02_003E,S2801_C02_003M,S2801_C02_004E,S2801_C02_004M,S2801_C02_005E,S2801_C02_005M,S2801_C02_006E,S2801_C02_006M,S2801_C02_007E,S2801_C02_007M,S2801_C02_008E,S2801_C02_008M,S2801_C02_009E,S2801_C02_009M,S2801_C02_010E,S2801_C02_010M,S2801_C02_011E,S2801_C02_011M,S2801_C02_012E,S2801_C02_012M,S2801_C02_013E,S2801_C02_013M,S2801_C02_014E,S2801_C02_014M,S2801_C02_015E,S2801_C02_015M,S2801_C02_016E,S2801_C02_016M,S2801_C02_017E,S2801_C02_017M,S2801_C02_018E,S2801_C02_018M,S2801_C02_019E,S2801_C02_019M,S2801_C02_020E,S2801_C02_020M,S2801_C02_021E,S2801_C02_021M,S2801_C02_022E,S2801_C02_022M,S2801_C02_023E,S2801_C02_023M,S2801_C02_024E,S2801_C02_024M,S2801_C02_025E,S2801_C02_025M,S2801_C02_026E,S2801_C02_026M,S2801_C02_027E,S2801_C02_027M,S2801_C02_028E,S2801_C02_028M,S2801_C02_029E,S2801_C02_029M,S2801_C02_030E,S2801_C02_030M,S2801_C02_031E,S2801_C02_031M,NAME,S2801_C01_001EA,S2801_C01_001MA,S2801_C01_002EA,S2801_C01_002MA,S2801_C01_003EA,S2801_C01_003MA,S2801_C01_004MA,S2801_C01_004EA,S2801_C01_005MA,S2801_C01_005EA,S2801_C01_006MA,S2801_C01_006EA,S2801_C01_007EA,S2801_C01_007MA,S2801_C01_008EA,S2801_C01_008MA,S2801_C01_009EA,S2801_C01_009MA,S2801_C01_010MA,S2801_C01_010EA,S2801_C01_011MA,S2801_C01_011EA,S2801_C01_012MA,S2801_C01_012EA,S2801_C01_013EA,S2801_C01_013MA,S2801_C01_014EA,S2801_C01_014MA,S2801_C01_015MA,S2801_C01_015EA,S2801_C01_016MA,S2801_C01_016EA,S2801_C01_017MA,S2801_C01_017EA,S2801_C01_018EA,S2801_C01_018MA,S2801_C01_019MA,S2801_C01_019EA,S2801_C01_020EA,S2801_C01_020MA,S2801_C01_021MA,S2801_C01_021EA,S2801_C01_022MA,S2801_C01_022EA,S2801_C01_023MA,S2801_C01_023EA,S2801_C01_024MA,S2801_C01_024EA,S2801_C01_025EA,S2801_C01_025MA,S2801_C01_026MA,S2801_C01_026EA,S2801_C01_027MA,S2801_C01_027EA,S2801_C01_028MA,S2801_C01_028EA,S2801_C01_029EA,S2801_C01_029MA,S2801_C01_030MA,S2801_C01_030EA,S2801_C01_031EA,S2801_C01_031MA,S2801_C02_001MA,S2801_C02_001EA,S2801_C02_002MA,S2801_C02_002EA,S2801_C02_003EA,S2801_C02_003MA,S2801_C02_004MA,S2801_C02_004EA,S2801_C02_005EA,S2801_C02_005MA,S2801_C02_006MA,S2801_C02_006EA,S2801_C02_007MA,S2801_C02_007EA,S2801_C02_008EA,S2801_C02_008MA,S2801_C02_009EA,S2801_C02_009MA,S2801_C02_010EA,S2801_C02_010MA,S2801_C02_011EA,S2801_C02_011MA,S2801_C02_012MA,S2801_C02_012EA,S2801_C02_013MA,S2801_C02_013EA,S2801_C02_014EA,S2801_C02_014MA,S2801_C02_015EA,S2801_C02_015MA,S2801_C02_016EA,S2801_C02_016MA,S2801_C02_017MA,S2801_C02_017EA,S2801_C02_018MA,S2801_C02_018EA,S2801_C02_019EA,S2801_C02_019MA,S2801_C02_020EA,S2801_C02_020MA,S2801_C02_021EA,S2801_C02_021MA,S2801_C02_022EA,S2801_C02_022MA,S2801_C02_023MA,S2801_C02_023EA,S2801_C02_024MA,S2801_C02_024EA,S2801_C02_025MA,S2801_C02_025EA,S2801_C02_026EA,S2801_C02_026MA,S2801_C02_027EA,S2801_C02_027MA,S2801_C02_028MA,S2801_C02_028EA,S2801_C02_029MA,S2801_C02_029EA,S2801_C02_030MA,S2801_C02_030EA,S2801_C02_031EA,S2801_C02_031MA,state
0400000US13,3745074,16431,3403952,16905,2862390,20303,156564,5354,3127580,16021,335022,10477,2332966,21055,33038,2736,94434,5330,531,269,341122,9205,3103424,20163,6968,1182,3096456,20130,2731491,19905,463418,11721,2494273,21273,292238,9999,641650,14033,616573,12358,1230,486,359113,10338,256230,8731,1734031,19413,3682,879,1414968,18582,315381,10421,1394470,17124,2056,801,1322375,16624,70039,4948,-888888888,-888888888,90.9,0.2,76.4,0.4,4.2,0.1,83.5,0.3,8.9,0.3,62.3,0.5,0.9,0.1,2.5,0.1,0.0,0.1,9.1,0.2,82.9,0.4,0.2,0.1,82.7,0.4,72.9,0.4,12.4,0.3,66.6,0.5,7.8,0.3,17.1,0.4,-888888888.0,-888888888.0,0.2,0.1,58.2,1.2,41.6,1.2,-888888888.0,-888888888.0,0.2,0.1,81.6,0.6,18.2,0.6,-888888888.0,-888888888.0,0.1,0.1,94.8,0.4,5.0,0.3,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,13
0400000US15,458078,4221,418286,5302,363272,5342,23093,2102,380480,5714,32720,3044,295266,5694,3947,1009,8686,1285,88,105,39792,3443,388435,5541,1432,423,387003,5546,340021,5694,44055,3263,336130,6223,16196,1785,69643,3762,55310,3506,499,309,31178,2191,23633,2309,165480,4813,608,267,135678,4691,29194,2726,237288,5397,325,240,220147,5681,16816,1995,-888888888,-888888888,91.3,0.8,79.3,0.9,5.0,0.5,83.1,0.9,7.1,0.7,64.5,1.2,0.9,0.2,1.9,0.3,0.0,0.1,8.7,0.8,84.8,0.8,0.3,0.1,84.5,0.8,74.2,1.0,9.6,0.7,73.4,1.1,3.5,0.4,15.2,0.8,-888888888.0,-888888888.0,0.9,0.6,56.4,2.6,42.7,2.6,-888888888.0,-888888888.0,0.4,0.2,82.0,1.6,17.6,1.6,-888888888.0,-888888888.0,0.1,0.1,92.8,0.9,7.1,0.8,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,15
0400000US16,625135,5980,570853,7172,500317,7506,41914,3950,498715,7808,40428,3222,396423,8146,6305,1256,15661,2086,33,54,54282,3753,519258,7791,3588,869,515670,7769,443283,8082,64414,5154,400680,8210,76407,4266,105877,5486,93847,4515,526,308,55690,3685,37631,2976,328319,7512,2097,620,269936,8506,56286,3996,202969,6568,965,445,190044,6341,11960,2163,-888888888,-888888888,91.3,0.6,80.0,0.9,6.7,0.6,79.8,0.9,6.5,0.5,63.4,1.1,1.0,0.2,2.5,0.3,0.0,0.1,8.7,0.6,83.1,0.9,0.6,0.1,82.5,0.9,70.9,1.0,10.3,0.8,64.1,1.2,12.2,0.7,16.9,0.9,-888888888.0,-888888888.0,0.6,0.3,59.3,2.5,40.1,2.6,-888888888.0,-888888888.0,0.6,0.2,82.2,1.3,17.1,1.3,-888888888.0,-888888888.0,0.5,0.2,93.6,1.1,5.9,1.0,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,16
0400000US17,4808672,14430,4344619,16396,3721047,18515,229799,7378,3943847,17256,376734,9766,2982916,18031,46752,3567,131187,5034,1343,457,464053,8814,4037466,18100,15418,1448,4022048,17813,3529238,19547,520154,10884,3319417,16778,334128,8436,771206,12256,728495,10746,2840,650,426122,10131,299533,7735,2030495,17563,8595,994,1649746,17406,372154,9984,2049682,17024,3983,851,1946180,16298,99519,4796,-888888888,-888888888,90.3,0.2,77.4,0.3,4.8,0.2,82.0,0.2,7.8,0.2,62.0,0.3,1.0,0.1,2.7,0.1,0.0,0.1,9.7,0.2,84.0,0.3,0.3,0.1,83.6,0.2,73.4,0.3,10.8,0.2,69.0,0.3,6.9,0.2,16.0,0.3,-888888888.0,-888888888.0,0.4,0.1,58.5,1.0,41.1,1.0,-888888888.0,-888888888.0,0.4,0.1,81.2,0.5,18.3,0.5,-888888888.0,-888888888.0,0.2,0.1,95.0,0.2,4.9,0.2,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,17
0400000US18,2557299,10669,2270634,13337,1896543,15996,152039,6391,2012571,14453,223408,8527,1500753,14995,29310,2716,50023,3659,437,265,286665,7982,2086914,14834,10987,1664,2075927,14822,1772712,16555,300526,8377,1645978,14977,204739,6194,470385,10817,412936,10246,2644,921,237417,7694,172875,7530,1251808,13706,6084,1088,1003369,14387,242355,7318,892555,11412,2259,810,835141,11608,55155,3624,-888888888,-888888888,88.8,0.3,74.2,0.5,5.9,0.2,78.7,0.4,8.7,0.3,58.7,0.5,1.1,0.1,2.0,0.1,0.0,0.1,11.2,0.3,81.6,0.4,0.4,0.1,81.2,0.4,69.3,0.5,11.8,0.3,64.4,0.5,8.0,0.2,18.4,0.4,-888888888.0,-888888888.0,0.6,0.2,57.5,1.4,41.9,1.4,-888888888.0,-888888888.0,0.5,0.1,80.2,0.6,19.4,0.6,-888888888.0,-888888888.0,0.3,0.1,93.6,0.4,6.2,0.4,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,18
0400000US19,1257505,6773,1125732,8085,965211,8644,85781,3412,982677,8546,93427,4096,759208,8298,15351,1541,22622,1751,542,247,131773,4438,1036023,8263,6918,989,1029105,8134,882355,9414,145270,5360,815697,8335,101553,4595,221482,6227,179614,5678,1270,391,100262,4099,78082,4015,600695,9226,4255,840,480391,8318,116049,5096,477196,7714,1393,394,448452,7690,27351,2250,-888888888,-888888888,89.5,0.4,76.8,0.5,6.8,0.3,78.1,0.5,7.4,0.3,60.4,0.5,1.2,0.1,1.8,0.1,0.0,0.1,10.5,0.4,82.4,0.5,0.6,0.1,81.8,0.5,70.2,0.6,11.6,0.4,64.9,0.6,8.1,0.4,17.6,0.5,-888888888.0,-888888888.0,0.7,0.2,55.8,1.6,43.5,1.6,-888888888.0,-888888888.0,0.7,0.1,80.0,0.8,19.3,0.8,-888888888.0,-888888888.0,0.3,0.1,94.0,0.5,5.7,0.5,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,19
0400000US20,1128983,6821,1024163,7708,874310,8788,67551,2739,912659,8180,87071,4922,689748,8976,11745,1293,26895,2282,161,139,104820,4156,940335,9143,3753,753,936582,9174,816745,8880,118006,5475,766051,9153,83499,3756,188648,5742,168117,5292,812,363,98874,3618,68431,4042,548915,8390,2433,545,448026,8820,98456,4349,411951,6855,508,248,389682,6324,21761,2295,-888888888,-888888888,90.7,0.4,77.4,0.5,6.0,0.2,80.8,0.5,7.7,0.4,61.1,0.6,1.0,0.1,2.4,0.2,0.0,0.1,9.3,0.4,83.3,0.5,0.3,0.1,83.0,0.5,72.3,0.5,10.5,0.5,67.9,0.7,7.4,0.3,16.7,0.5,-888888888.0,-888888888.0,0.5,0.2,58.8,1.7,40.7,1.7,-888888888.0,-888888888.0,0.4,0.1,81.6,0.8,17.9,0.8,-888888888.0,-888888888.0,0.1,0.1,94.6,0.5,5.3,0.5,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,20
0400000US21,1725034,10346,1489427,11797,1205160,12916,92731,4045,1320476,10617,171308,6747,983770,12783,22102,2089,49004,3068,227,190,235607,6567,1365542,12071,4914,1013,1360628,12035,1180866,12754,215099,6676,1067744,11248,127851,6071,359492,8747,356941,9505,1177,635,194228,6701,161536,7105,829043,10659,2907,602,659054,9793,167082,6290,539050,10050,830,435,507346,9891,30874,2604,-888888888,-888888888,86.3,0.4,69.9,0.5,5.4,0.2,76.5,0.4,9.9,0.4,57.0,0.6,1.3,0.1,2.8,0.2,0.0,0.1,13.7,0.4,79.2,0.5,0.3,0.1,78.9,0.5,68.5,0.6,12.5,0.4,61.9,0.5,7.4,0.3,20.8,0.5,-888888888.0,-888888888.0,0.3,0.2,54.4,1.4,45.3,1.4,-888888888.0,-888888888.0,0.4,0.1,79.5,0.7,20.2,0.7,-888888888.0,-888888888.0,0.2,0.1,94.1,0.5,5.7,0.5,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,21
0400000US22,1737123,11255,1493283,14398,1162506,13386,76148,4650,1365163,13124,223083,8379,907347,14176,18005,2101,38991,3718,402,278,243840,7821,1316386,16185,3628,886,1312758,16048,1129360,16256,236292,8571,1001761,14124,132749,4560,420737,10134,401185,8820,684,372,203941,7346,196560,6821,804051,11680,2375,651,614066,12642,187610,7167,531887,10109,569,356,494751,10383,36567,3748,-888888888,-888888888,86.0,0.5,66.9,0.6,4.4,0.3,78.6,0.5,12.8,0.5,52.2,0.7,1.0,0.1,2.2,0.2,0.0,0.1,14.0,0.5,75.8,0.6,0.2,0.1,75.6,0.6,65.0,0.7,13.6,0.5,57.7,0.6,7.6,0.3,24.2,0.6,-888888888.0,-888888888.0,0.2,0.1,50.8,1.4,49.0,1.4,-888888888.0,-888888888.0,0.3,0.1,76.4,0.9,23.3,0.9,-888888888.0,-888888888.0,0.1,0.1,93.0,0.7,6.9,0.7,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,22
0400000US23,540959,6050,485282,6423,426564,6156,46397,2682,399292,6517,28139,2877,329334,7314,8211,1150,10613,1439,112,100,55677,3455,448465,6223,5114,994,443351,6300,358079,6178,42596,2901,381754,5971,25034,2129,92494,4002,91339,4286,1029,469,49552,3240,40758,2935,255083,5842,3454,884,208844,5440,42785,2728,194537,5430,631,305,184955,5391,8951,1219,-888888888,-888888888,89.7,0.6,78.9,0.8,8.6,0.5,73.8,0.8,5.2,0.5,60.9,1.2,1.5,0.2,2.0,0.3,0.0,0.1,10.3,0.6,82.9,0.7,0.9,0.2,82.0,0.7,66.2,0.8,7.9,0.5,70.6,0.8,4.6,0.4,17.1,0.7,-888888888.0,-888888888.0,1.1,0.5,54.3,2.5,44.6,2.4,-888888888.0,-888888888.0,1.4,0.3,81.9,1.0,16.8,1.0,-888888888.0,-888888888.0,0.3,0.2,95.1,0.6,4.6,0.6,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,23
0400000US24,2207343,8135,2052299,9130,1826446,11812,107289,5046,1862895,10100,126520,6590,1495655,12982,19601,2143,76882,4719,486,335,155044,6366,1940784,10153,4119,719,1936665,10106,1725610,11208,213325,7239,1670949,11456,98985,5119,266559,8251,235242,7894,427,185,147289,6343,87526,4669,798642,10498,2345,550,660751,10369,135546,6453,1173459,10772,1347,479,1128625,11308,43487,3023,-888888888,-888888888,93.0,0.3,82.7,0.4,4.9,0.2,84.4,0.4,5.7,0.3,67.8,0.5,0.9,0.1,3.5,0.2,0.0,0.1,7.0,0.3,87.9,0.4,0.2,0.1,87.7,0.4,78.2,0.4,9.7,0.3,75.7,0.5,4.5,0.2,12.1,0.4,-888888888.0,-888888888.0,0.2,0.1,62.6,1.6,37.2,1.6,-888888888.0,-888888888.0,0.3,0.1,82.7,0.8,17.0,0.8,-888888888.0,-888888888.0,0.1,0.1,96.2,0.3,3.7,0.3,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,24
0400000US25,2604954,9148,2376264,10558,2114236,11335,146843,6114,2118131,12265,134228,7167,1700915,14486,32341,3091,53232,3736,1091,614,228690,6922,2266440,11737,5490,1041,2260950,11958,1945865,13107,198001,6740,2027207,13024,69839,4193,338514,8705,363885,8735,1142,418,227709,8172,135034,5642,902708,13374,3339,753,742371,12453,156998,8189,1338361,11832,1009,501,1290870,11611,46482,3454,-888888888,-888888888,91.2,0.3,81.2,0.4,5.6,0.2,81.3,0.4,5.2,0.3,65.3,0.5,1.2,0.1,2.0,0.1,0.0,0.1,8.8,0.3,87.0,0.3,0.2,0.1,86.8,0.3,74.7,0.4,7.6,0.3,77.8,0.4,2.7,0.2,13.0,0.3,-888888888.0,-888888888.0,0.3,0.1,62.6,1.4,37.1,1.4,-888888888.0,-888888888.0,0.4,0.1,82.2,0.8,17.4,0.8,-888888888.0,-888888888.0,0.1,0.1,96.5,0.3,3.5,0.3,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,25
0400000US26,3930017,12926,3538557,14506,2992586,16536,229810,5352,3124867,14206,323227,8485,2367440,14705,48301,2771,84441,4537,1343,414,391460,8630,3267660,16084,14352,1582,3253308,15947,2766432,16724,475009,9382,2599964,15591,263449,6828,662357,9983,633713,10720,2226,550,380319,9334,251168,7950,1883191,15542,9746,1256,1527191,14871,346254,7291,1413113,11546,2380,605,1345798,11890,64935,3089,-888888888,-888888888,90.0,0.2,76.1,0.3,5.8,0.1,79.5,0.2,8.2,0.2,60.2,0.3,1.2,0.1,2.1,0.1,0.0,0.1,10.0,0.2,83.1,0.3,0.4,0.1,82.8,0.2,70.4,0.3,12.1,0.2,66.2,0.3,6.7,0.2,16.9,0.3,-888888888.0,-888888888.0,0.4,0.1,60.0,1.1,39.6,1.1,-888888888.0,-888888888.0,0.5,0.1,81.1,0.4,18.4,0.4,-888888888.0,-888888888.0,0.2,0.1,95.2,0.2,4.6,0.2,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,26
0400000US27,2162211,7968,1990831,9085,1772825,9941,127662,4917,1771183,9406,118270,5318,1403473,11437,22274,2126,50878,2507,406,237,171380,4928,1868221,10284,11290,1314,1856931,10274,1621178,10840,223965,6840,1540625,10333,148855,4374,293990,6558,253111,6100,1802,462,151247,5002,100062,4213,923602,11982,7279,1144,763576,11797,152747,4597,985498,9202,2209,565,942108,9296,41181,2646,-888888888,-888888888,92.1,0.2,82.0,0.3,5.9,0.2,81.9,0.3,5.5,0.2,64.9,0.5,1.0,0.1,2.4,0.1,0.0,0.1,7.9,0.2,86.4,0.3,0.5,0.1,85.9,0.3,75.0,0.4,10.4,0.3,71.3,0.4,6.9,0.2,13.6,0.3,-888888888.0,-888888888.0,0.7,0.2,59.8,1.4,39.5,1.4,-888888888.0,-888888888.0,0.8,0.1,82.7,0.5,16.5,0.5,-888888888.0,-888888888.0,0.2,0.1,95.6,0.3,4.2,0.3,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,27
0400000US28,1091980,9693,923381,10073,684732,10296,50875,3877,840533,10090,159804,7861,543511,10938,11682,1959,24718,2618,608,410,168599,5683,804401,9935,3051,916,801350,9854,706320,9964,208112,8141,516057,9696,114079,6090,287579,6863,261349,7648,835,488,130012,6727,130502,4927,533507,11049,1220,555,399943,9457,132344,5770,297124,7682,996,479,271395,7144,24733,2618,-888888888,-888888888,84.6,0.5,62.7,0.8,4.7,0.4,77.0,0.6,14.6,0.7,49.8,0.8,1.1,0.2,2.3,0.2,0.1,0.1,15.4,0.5,73.7,0.6,0.3,0.1,73.4,0.6,64.7,0.6,19.1,0.7,47.3,0.8,10.4,0.5,26.3,0.6,-888888888.0,-888888888.0,0.3,0.2,49.7,1.7,49.9,1.7,-888888888.0,-888888888.0,0.2,0.1,75.0,0.9,24.8,0.9,-888888888.0,-888888888.0,0.3,0.2,91.3,0.8,8.3,0.8,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,28
