GEO_ID,S2418_C01_001E,S2418_C01_001M,S2418_C01_002E,S2418_C01_002M,S2418_C01_003E,S2418_C01_003M,S2418_C01_004E,S2418_C01_004M,S2418_C01_005E,S2418_C01_005M,S2418_C01_006E,S2418_C01_006M,S2418_C01_007E,S2418_C01_007M,S2418_C01_008E,S2418_C01_008M,S2418_C01_009E,S2418_C01_009M,S2418_C02_001E,S2418_C02_001M,S2418_C02_002E,S2418_C02_002M,S2418_C02_003E,S2418_C02_003M,S2418_C02_004E,S2418_C02_004M,S2418_C02_005E,S2418_C02_005M,S2418_C02_006E,S2418_C02_006M,S2418_C02_007E,S2418_C02_007M,S2418_C02_008E,S2418_C02_008M,S2418_C02_009E,S2418_C02_009M,S2418_C03_001E,S2418_C03_001M,S2418_C03_002E,S2418_C03_002M,S2418_C03_003E,S2418_C03_003M,S2418_C03_004E,S2418_C03_004M,S2418_C03_005E,S2418_C03_005M,S2418_C03_006E,S2418_C03_006M,S2418_C03_007E,S2418_C03_007M,S2418_C03_008E,S2418_C03_008M,S2418_C03_009E,S2418_C03_009M,S2418_C04_001E,S2418_C04_001M,S2418_C04_002E,S2418_C04_002M,S2418_C04_003E,S2418_C04_003M,S2418_C04_004E,S2418_C04_004M,S2418_C04_005E,S2418_C04_005M,S2418_C04_006E,S2418_C04_006M,S2418_C04_007E,S2418_C04_007M,S2418_C04_008E,S2418_C04_008M,S2418_C04_009E,S2418_C04_009M,NAME,S2418_C01_001MA,S2418_C01_001EA,S2418_C01_002MA,S2418_C01_002EA,S2418_C01_003MA,S2418_C01_003EA,S2418_C01_004MA,S2418_C01_004EA,S2418_C01_005MA,S2418_C01_005EA,S2418_C01_006EA,S2418_C01_006MA,S2418_C01_007EA,S2418_C01_007MA,S2418_C01_008EA,S2418_C01_008MA,S2418_C01_009MA,S2418_C01_009EA,S2418_C02_001MA,S2418_C02_001EA,S2418_C02_002MA,S2418_C02_002EA,S2418_C02_003EA,S2418_C02_003MA,S2418_C02_004EA,S2418_C02_004MA,S2418_C02_005MA,S2418_C02_005EA,S2418_C02_006MA,S2418_C02_006EA,S2418_C02_007MA,S2418_C02_007EA,S2418_C02_008EA,S2418_C02_008MA,S2418_C02_009EA,S2418_C02_009MA,S2418_C03_001EA,S2418_C03_001MA,S2418_C03_002MA,S2418_C03_002EA,S2418_C03_003MA,S2418_C03_003EA,S2418_C03_004MA,S2418_C03_004EA,S2418_C03_005EA,S2418_C03_005MA,S2418_C03_006EA,S2418_C03_006MA,S2418_C03_007EA,S2418_C03_007MA,S2418_C03_008MA,S2418_C03_008EA,S2418_C03_009MA,S2418_C03_009EA,S2418_C04_001EA,S2418_C04_001MA,S2418_C04_002EA,S2418_C04_002MA,S2418_C04_003EA,S2418_C04_003MA,S2418_C04_004MA,S2418_C04_004EA,S2418_C04_005MA,S2418_C04_005EA,S2418_C04_006MA,S2418_C04_006EA,S2418_C04_007EA,S2418_C04_007MA,S2418_C04_008EA,S2418_C04_008MA,S2418_C04_009MA,S2418_C04_009EA,state
0400000US32,35063,446,33030,776,32458,475,55579,6298,36437,1729,50408,1896,48769,1680,55652,6346,23403,2930,39548,1322,37645,1393,37111,645,61823,3869,34141,2650,57253,5784,53173,2635,54744,6133,31083,1775,31055,301,30034,662,29769,851,40916,9070,37557,3518,46424,1923,46267,3245,57569,9285,16812,2023,78.5,2.7,79.8,3.4,80.2,2.7,66.2,14.0,110.0,13.1,81.1,8.7,87.0,7.3,105.2,19.2,54.1,6.7,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,41201,474,40756,531,40462,560,50829,2638,41624,2135,45346,2982,42919,3668,62882,3291,31577,1778,50293,462,50462,573,50254,648,57205,12345,49655,3787,51057,1285,43265,7139,65146,3969,40211,3657,33677,1586,31145,741,30956,763,40108,8089,39181,3843,41388,1301,42693,4313,57802,4643,21983,4946,67.0,3.1,61.7,1.6,61.6,1.6,70.1,19.4,78.9,8.2,81.1,2.8,98.7,20.7,88.7,9.0,54.7,14.0,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,45655,398,42333,324,41865,309,61313,1267,46069,1599,55578,942,60260,784,67443,4121,30712,627,52376,509,51809,366,51284,393,70416,4247,50869,1684,62644,3356,67776,2613,71254,3777,37454,3891,37272,386,34288,784,33945,809,43584,6381,43159,2378,51025,1081,55618,1239,62981,4051,20003,1429,71.2,0.9,66.2,1.4,66.2,1.5,61.9,9.7,84.8,5.2,81.5,4.7,82.1,3.4,88.4,6.9,53.4,6.7,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,30890,376,27122,582,26764,595,41098,3629,32126,1402,34415,1917,40536,1903,59846,5693,21722,1023,34924,1221,31783,693,31454,729,46215,8814,36195,3113,38928,3040,41964,2380,66936,5588,25089,2356,26679,694,21942,662,21622,646,35695,6040,31011,1224,31635,1831,38799,2886,51693,1555,17750,3401,76.4,3.3,69.0,2.3,68.7,2.3,77.2,20.2,85.7,7.4,81.3,7.8,92.5,6.7,77.2,6.6,70.7,14.6,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,40913,149,38041,475,37191,220,52490,1917,42181,423,54461,1229,56821,1110,61283,790,26356,633,46333,357,44145,943,42382,386,60034,4050,46151,1624,61570,689,63607,2207,63028,2802,31234,547,35825,271,31790,208,31613,207,43411,4437,41115,500,50021,922,51425,1066,57297,2175,20346,753,77.3,0.9,72.0,1.6,74.6,0.9,72.3,9.4,89.1,3.4,81.2,1.6,80.8,3.0,90.9,5.2,65.1,2.6,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,33815,511,32249,224,31887,216,47498,3500,39273,1845,38247,1159,40284,558,56534,1673,21898,615,39046,682,39035,889,37729,824,51965,1534,44103,2815,41146,681,43707,2783,60031,3482,25874,741,30169,265,27278,346,27055,329,36308,1605,36929,1134,36400,1012,37780,1057,52914,3715,15823,976,77.3,1.5,69.9,1.8,71.7,1.8,69.9,3.6,83.7,5.7,88.5,2.8,86.4,5.7,88.1,8.7,61.2,3.7,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,38313,1096,37443,886,36881,655,51012,8943,36076,2704,40526,2355,44803,5259,50384,3009,35085,3585,45544,1256,44497,2099,43207,2194,64458,14018,41651,7420,46843,3503,50867,4874,51906,8159,45416,5664,31981,531,30502,686,30355,719,36606,7256,34480,3027,36255,3368,40412,3397,47600,3446,25098,5185,70.2,2.2,68.5,3.6,70.3,4.1,56.8,14.9,82.8,15.0,77.4,9.2,79.4,9.6,91.7,14.6,55.3,12.5,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,35585,211,34012,468,33266,488,51557,902,37125,666,42147,560,47117,1062,62629,2170,22259,705,42146,203,41754,232,41332,238,60143,3761,43022,1850,50718,747,50546,1280,67973,3743,29351,2125,30019,266,26959,249,26858,257,35228,3197,35053,770,38170,1017,45137,1521,57526,3588,14607,1218,71.2,0.7,64.6,0.7,65.0,0.7,58.6,5.7,81.5,3.7,75.3,2.3,89.3,3.7,84.6,6.3,49.8,5.7,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,32226,251,31581,308,31241,316,45387,2917,30824,1036,34497,1203,36600,695,52071,2106,23951,2283,39184,1083,38139,1568,37115,653,51514,1749,31592,1769,39580,1889,41182,1319,58638,3653,31743,1134,27121,397,25480,477,25345,500,30969,1757,30418,1333,32096,993,35302,753,45486,2730,15301,1591,69.2,2.2,66.8,3.1,68.3,1.9,60.1,4.1,96.3,6.4,81.1,4.3,85.7,3.4,77.6,6.5,48.2,5.2,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,35926,366,35017,672,33845,918,50585,1631,39114,1511,46239,1830,44994,2611,60041,4453,24931,1569,41382,509,40787,541,40103,816,56007,5408,42373,3718,55553,2845,51654,2363,68455,6210,31382,1516,30533,333,27528,755,27170,527,38296,5375,37732,1602,41052,2035,39853,2466,51207,4580,17041,1389,73.8,1.0,67.5,1.8,67.8,1.7,68.4,12.0,89.0,8.3,73.9,4.7,77.2,5.9,74.8,8.9,54.3,5.2,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,37709,376,36397,233,35945,235,52358,1271,40701,477,46808,700,50268,915,58879,1435,26138,788,45078,410,43250,783,42282,269,60895,1123,47278,1641,52179,834,56037,1213,62981,2171,32133,924,31509,187,29834,447,29652,482,37419,5406,37495,904,41445,713,46039,1008,51605,1469,17900,1340,69.9,0.7,69.0,1.5,70.1,1.2,61.4,9.0,79.3,3.0,79.4,1.8,82.2,2.4,81.9,3.8,55.7,4.5,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,40240,676,36937,1041,36225,1027,65580,9984,43260,4394,53278,6693,60705,6804,60395,5331,30561,3634,46801,1377,44304,2909,42203,1389,67435,9555,48543,5462,58882,15863,62985,8287,65892,10043,34656,5726,33095,1903,29566,1551,29373,1682,50284,40588,40732,3646,52214,4825,54164,8441,55274,9848,19442,4433,70.7,4.6,66.7,5.5,69.6,4.7,74.6,61.9,83.9,12.1,88.7,24.7,86.0,17.7,83.9,19.0,56.1,16.4,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,31591,240,30843,275,30522,279,45564,3089,33011,2436,36360,1472,38373,1484,52797,2736,22074,875,37392,879,37102,672,36358,670,53587,5096,42146,2135,41034,1438,40668,1747,55235,3356,26593,1788,26932,370,25267,499,25200,513,30061,5289,30614,1307,33070,2331,37311,1209,50607,2749,16625,1274,72.0,1.9,68.1,1.8,69.3,1.9,56.1,10.8,72.6,4.6,80.6,6.4,91.7,5.1,91.6,7.0,62.5,6.3,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,33420,1257,31710,515,31423,526,50173,5040,37750,3054,35901,1526,40406,1854,52288,4368,32792,4640,40352,662,38794,1745,37465,1364,62530,5889,45097,6031,38581,2146,45666,4088,61362,1503,41580,2823,28666,734,25834,826,25724,898,27153,4352,35292,3419,32536,3766,36694,2214,41016,3310,20590,3563,71.0,2.1,66.6,3.4,68.7,3.0,43.4,8.2,78.3,13.9,84.3,10.9,80.4,8.4,66.8,5.7,49.5,9.2,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,32409,201,31516,207,31318,213,50611,4325,36611,820,38329,1165,39722,1186,59803,2549,26238,1213,37222,332,36464,383,36068,385,60256,6315,45168,2886,41575,1540,42979,3834,65228,4593,31215,811,29185,533,27037,310,26956,312,32482,8224,33758,2143,36033,1273,38201,1088,50659,2884,19390,2706,78.4,1.5,74.1,1.1,74.7,1.1,53.9,17.2,74.7,6.9,86.7,4.3,88.9,7.8,77.7,6.9,62.1,8.5,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,35660,154,34624,429,33741,432,52460,2730,38533,1204,42659,902,43307,1270,57596,2224,25126,752,40999,185,40708,224,40254,243,62228,2616,42684,2115,48083,1161,47706,1800,61157,1135,30772,557,30213,190,27645,450,27442,324,36107,1858,36281,778,40291,893,41535,724,51803,1387,16704,573,73.7,0.6,67.9,1.2,68.2,0.9,58.0,3.8,85.0,4.8,83.8,2.7,87.1,3.6,84.7,2.8,54.3,2.0,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,32986,747,31950,304,31384,317,55477,5349,37294,2133,35630,1624,41055,1643,59708,2146,21407,929,42260,483,41281,452,40301,483,70266,7955,51612,2658,44541,3361,48122,5089,65217,3474,32195,3682,25450,439,24072,913,23864,925,30441,8072,30533,1074,27482,2320,36778,1808,48852,5188,12394,2226,60.2,1.3,58.3,2.3,59.2,2.5,43.3,12.7,59.2,3.7,61.7,6.2,76.4,8.6,74.9,8.9,38.5,8.2,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,35122,987,32627,1246,32221,819,44051,5086,39661,2280,43889,2464,48561,3974,57670,7505,21761,1670,39966,1450,39538,1701,38449,1727,50460,5155,45271,5472,46679,2253,51205,3125,55947,14261,25678,2543,30939,873,26492,1131,26345,1150,30519,4510,37360,2111,41844,3958,46989,3646,59774,9587,16418,3048,77.4,3.5,67.0,4.3,68.5,4.6,60.5,11.9,82.5,11.5,89.6,10.0,91.8,8.5,106.8,32.6,63.9,12.7,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,41160,260,37164,322,36657,328,52404,2617,44075,1934,44010,974,45174,1403,90800,1498,25219,1205,49472,671,45881,507,45154,650,61589,1324,52597,2571,47066,1125,48685,3102,93082,2656,31057,1144,33866,733,29996,501,29483,708,40939,2363,40516,742,42054,731,43194,2073,86041,3109,19703,1295,68.5,1.5,65.4,1.2,65.3,1.7,66.5,4.5,77.0,3.6,89.4,2.4,88.7,7.4,92.4,4.0,63.4,4.7,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,41867,247,40853,318,40398,331,54732,4262,43400,1806,51328,640,50177,1143,61148,1509,26157,1120,50808,394,50252,457,49345,1058,62673,5061,49304,2823,61624,1741,56441,1799,65412,2275,32285,2245,34848,664,31572,351,31416,353,40142,3945,41554,1075,45579,1386,45377,1642,55136,3328,20579,1141,68.6,1.5,62.8,0.9,63.7,1.5,64.0,8.4,84.3,5.1,74.0,3.2,80.4,3.8,84.3,5.9,63.7,5.2,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,31753,553,30885,641,30694,641,45060,9257,31061,1716,32281,2291,37423,2248,61312,3515,22750,3189,39191,1844,38299,2078,37515,1828,53306,8804,34894,3069,36701,1999,41824,1590,66568,6339,26918,4003,26421,670,24065,1214,23937,1235,29658,9798,29659,2934,28582,2399,33498,2713,55838,6086,16969,2639,67.4,3.4,62.8,4.3,63.8,4.3,55.6,18.5,85.0,11.3,77.9,7.4,80.1,7.3,83.9,10.6,63.0,12.6,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,37173,285,36412,313,36107,313,49744,2301,38611,1303,45147,1127,45633,1193,57247,2792,25524,1040,43657,753,42945,828,42389,397,55422,3788,45167,2052,51901,938,50612,1461,58027,3504,31802,812,31029,265,28955,652,28809,668,32297,2765,36533,747,40198,1093,41835,871,56386,3933,16960,1657,71.1,1.2,67.4,1.8,68.0,1.6,58.3,6.8,80.9,4.0,77.5,2.5,82.7,3.0,97.2,8.3,53.3,5.1,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,36783,924,35231,1533,34251,2075,51861,9131,34743,4656,43132,2461,48130,2702,52608,9050,30847,3767,45644,1604,45379,2122,44342,2803,60772,17472,36907,5029,48202,5863,49105,3849,60775,6114,38889,5721,30208,1100,25945,994,25704,911,41263,18327,31761,5912,39638,4889,47146,3184,32894,9009,19502,5629,66.2,3.3,57.2,3.7,58.0,4.4,67.9,38.1,86.1,17.3,82.2,16.0,96.0,8.0,54.1,16.1,50.1,15.7,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,17691,400,16760,248,16595,251,21597,1550,16931,1321,17339,768,27982,1144,41380,6009,10798,650,17457,435,16954,310,16746,300,21547,2021,16482,1854,16351,808,30937,927,50698,10405,11499,707,17959,515,16455,420,16359,434,21719,4684,17262,1646,19043,1422,25985,1471,34493,10802,9338,1044,102.9,3.9,97.1,3.1,97.7,3.1,100.8,23.9,104.7,13.9,116.5,10.9,84.0,5.6,68.0,27.7,81.2,9.9,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
