GEO_ID,S1902_C01_001E,S1902_C01_001M,S1902_C01_002E,S1902_C01_002M,S1902_C01_003E,S1902_C01_003M,S1902_C01_004E,S1902_C01_004M,S1902_C01_005E,S1902_C01_005M,S1902_C01_006E,S1902_C01_006M,S1902_C01_007E,S1902_C01_007M,S1902_C01_008E,S1902_C01_008M,S1902_C01_009E,S1902_C01_009M,S1902_C01_010E,S1902_C01_010M,S1902_C01_011E,S1902_C01_011M,S1902_C01_012E,S1902_C01_012M,S1902_C01_013E,S1902_C01_013M,S1902_C01_014E,S1902_C01_014M,S1902_C01_015E,S1902_C01_015M,S1902_C01_016E,S1902_C01_016M,S1902_C01_017E,S1902_C01_017M,S1902_C01_018E,S1902_C01_018M,S1902_C01_019E,S1902_C01_019M,S1902_C01_020E,S1902_C01_020M,S1902_C01_021E,S1902_C01_021M,S1902_C01_022E,S1902_C01_022M,S1902_C01_023E,S1902_C01_023M,S1902_C01_024E,S1902_C01_024M,S1902_C01_025E,S1902_C01_025M,S1902_C01_026E,S1902_C01_026M,S1902_C01_027E,S1902_C01_027M,S1902_C01_028E,S1902_C01_028M,S1902_C02_001E,S1902_C02_001M,S1902_C02_002E,S1902_C02_002M,S1902_C02_003E,S1902_C02_003M,S1902_C02_004E,S1902_C02_004M,S1902_C02_005E,S1902_C02_005M,S1902_C02_006E,S1902_C02_006M,S1902_C02_007E,S1902_C02_007M,S1902_C02_008E,S1902_C02_008M,S1902_C02_009E,S1902_C02_009M,S1902_C02_010E,S1902_C02_010M,S1902_C02_011E,S1902_C02_011M,S1902_C02_012E,S1902_C02_012M,S1902_C02_013E,S1902_C02_013M,S1902_C02_014E,S1902_C02_014M,S1902_C02_015E,S1902_C02_015M,S1902_C02_016E,S1902_C02_016M,S1902_C02_017E,S1902_C02_017M,S1902_C02_018E,S1902_C02_018M,S1902_C02_019E,S1902_C02_019M,S1902_C02_020E,S1902_C02_020M,S1902_C02_021E,S1902_C02_021M,S1902_C02_022E,S1902_C02_022M,S1902_C02_023E,S1902_C02_023M,S1902_C02_024E,S1902_C02_024M,S1902_C02_025E,S1902_C02_025M,S1902_C02_026E,S1902_C02_026M,S1902_C02_027E,S1902_C02_027M,S1902_C02_028E,S1902_C02_028M,S1902_C03_001E,S1902_C03_001M,S1902_C03_002E,S1902_C03_002M,S1902_C03_003E,S1902_C03_003M,S1902_C03_004E,S1902_C03_004M,S1902_C03_005E,S1902_C03_005M,S1902_C03_006E,S1902_C03_006M,S1902_C03_007E,S1902_C03_007M,S1902_C03_008E,S1902_C03_008M,S1902_C03_009E,S1902_C03_009M,S1902_C03_010E,S1902_C03_010M,S1902_C03_011E,S1902_C03_011M,S1902_C03_012E,S1902_C03_012M,S1902_C03_013E,S1902_C03_013M,S1902_C03_014E,S1902_C03_014M,S1902_C03_015E,S1902_C03_015M,S1902_C03_016E,S1902_C03_016M,S1902_C03_017E,S1902_C03_017M,S1902_C03_018E,S1902_C03_018M,S1902_C03_019E,S1902_C03_019M,S1902_C03_020E,S1902_C03_020M,S1902_C03_021E,S1902_C03_021M,S1902_C03_022E,S1902_C03_022M,S1902_C03_023E,S1902_C03_023M,S1902_C03_024E,S1902_C03_024M,S1902_C03_025E,S1902_C03_025M,S1902_C03_026E,S1902_C03_026M,S1902_C03_027E,S1902_C03_027M,S1902_C03_028E,S1902_C03_028M,NAME,S1902_C01_001EA,S1902_C01_001MA,S1902_C01_002EA,S1902_C01_002MA,S1902_C01_003EA,S1902_C01_003MA,S1902_C01_004EA,S1902_C01_004MA,S1902_C01_005EA,S1902_C01_005MA,S1902_C01_006EA,S1902_C01_006MA,S1902_C01_007EA,S1902_C01_007MA,S1902_C01_008EA,S1902_C01_008MA,S1902_C01_009EA,S1902_C01_009MA,S1902_C01_010EA,S1902_C01_010MA,S1902_C01_011EA,S1902_C01_011MA,S1902_C01_012EA,S1902_C01_012MA,S1902_C01_013MA,S1902_C01_013EA,S1902_C01_014MA,S1902_C01_014EA,S1902_C01_015MA,S1902_C01_015EA,S1902_C01_016EA,S1902_C01_016MA,S1902_C01_017EA,S1902_C01_017MA,S1902_C01_018MA,S1902_C01_018EA,S1902_C01_019MA,S1902_C01_019EA,S1902_C01_020MA,S1902_C01_020EA,S1902_C01_021MA,S1902_C01_021EA,S1902_C01_022EA,S1902_C01_022MA,S1902_C01_023MA,S1902_C01_023EA,S1902_C01_024MA,S1902_C01_024EA,S1902_C01_025MA,S1902_C01_025EA,S1902_C01_026MA,S1902_C01_026EA,S1902_C01_027EA,S1902_C01_027MA,S1902_C01_028MA,S1902_C01_028EA,S1902_C02_001MA,S1902_C02_001EA,S1902_C02_002MA,S1902_C02_002EA,S1902_C02_003MA,S1902_C02_003EA,S1902_C02_004MA,S1902_C02_004EA,S1902_C02_005EA,S1902_C02_005MA,S1902_C02_006MA,S1902_C02_006EA,S1902_C02_007MA,S1902_C02_007EA,S1902_C02_008MA,S1902_C02_008EA,S1902_C02_009MA,S1902_C02_009EA,S1902_C02_010EA,S1902_C02_010MA,S1902_C02_011MA,S1902_C02_011EA,S1902_C02_012MA,S1902_C02_012EA,S1902_C02_013MA,S1902_C02_013EA,S1902_C02_014MA,S1902_C02_014EA,S1902_C02_015EA,S1902_C02_015MA,S1902_C02_016EA,S1902_C02_016MA,S1902_C02_017MA,S1902_C02_017EA,S1902_C02_018MA,S1902_C02_018EA,S1902_C02_019MA,S1902_C02_019EA,S1902_C02_020EA,S1902_C02_020MA,S1902_C02_021EA,S1902_C02_021MA,S1902_C02_022EA,S1902_C02_022MA,S1902_C02_023EA,S1902_C02_023MA,S1902_C02_024EA,S1902_C02_024MA,S1902_C02_025EA,S1902_C02_025MA,S1902_C02_026EA,S1902_C02_026MA,S1902_C02_027EA,S1902_C02_027MA,S1902_C02_028EA,S1902_C02_028MA,S1902_C03_001EA,S1902_C03_001MA,S1902_C03_002EA,S1902_C03_002MA,S1902_C03_003EA,S1902_C03_003MA,S1902_C03_004EA,S1902_C03_004MA,S1902_C03_005EA,S1902_C03_005MA,S1902_C03_006EA,S1902_C03_006MA,S1902_C03_007MA,S1902_C03_007EA,S1902_C03_008MA,S1902_C03_008EA,S1902_C03_009MA,S1902_C03_009EA,S1902_C03_010EA,S1902_C03_010MA,S1902_C03_011EA,S1902_C03_011MA,S1902_C03_012MA,S1902_C03_012EA,S1902_C03_013MA,S1902_C03_013EA,S1902_C03_014MA,S1902_C03_014EA,S1902_C03_015EA,S1902_C03_015MA,S1902_C03_016EA,S1902_C03_016MA,S1902_C03_017MA,S1902_C03_017EA,S1902_C03_018MA,S1902_C03_018EA,S1902_C03_019MA,S1902_C03_019EA,S1902_C03_020MA,S1902_C03_020EA,S1902_C03_021EA,S1902_C03_021MA,S1902_C03_022MA,S1902_C03_022EA,S1902_C03_023MA,S1902_C03_023EA,S1902_C03_024MA,S1902_C03_024EA,S1902_C03_025MA,S1902_C03_025EA,S1902_C03_026EA,S1902_C03_026MA,S1902_C03_027MA,S1902_C03_027EA,S1902_C03_028MA,S1902_C03_028EA,state
0400000US25,2604954,9148,2050852,9837,1986517,10737,289916,7290,676405,10643,782359,8292,163173,5805,324892,8894,67876,4411,440037,8153,250920,7265,1652214,13374,209203,6525,467552,9950,568633,10844,170768,7603,178773,6050,57285,3817,6859819,-555555555,5387411,16190,531887,11002,15097,2882,452717,5899,993,700,261841,16473,209873,13038,811292,150,4906564,8048,2604954,9148,78.7,0.3,76.3,0.4,11.1,0.3,26.0,0.4,30.0,0.3,6.3,0.2,12.5,0.3,2.6,0.2,16.9,0.3,9.6,0.3,1652214,13374,12.7,0.4,28.3,0.6,34.4,0.6,10.3,0.4,10.8,0.4,3.5,0.2,6859819,-555555555,78.5,0.2,7.8,0.2,0.2,0.1,6.6,0.1,0.0,0.1,3.8,0.2,3.1,0.2,11.8,0.1,71.5,0.1,106641,1071,112074,1180,109485,1141,42609,2052,21793,1111,18699,203,10098,235,-888888888,-888888888,3766,257,30400,1156,13140,505,127223,1385,53504,2403,95812,2558,169799,2821,103803,4171,179103,4233,138090,6375,41821,392,45381,458,25289,993,20681,4093,42198,2112,-999999999,-999999999,19969,998,20400,1465,20797,679,47631,477,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,25
0400000US26,3930017,12926,2928572,14747,2836789,15181,358282,7686,781805,9766,1359807,8506,234614,6212,535024,9652,81807,3916,876167,10105,427325,9485,2518003,14120,427615,7851,811435,11632,758193,11367,239183,7681,215355,6730,66222,3778,9962311,-555555555,7814775,9756,1374615,9426,53461,3852,308052,5534,2951,1127,113928,8680,294529,10231,504398,804,7476534,2419,3930017,12926,74.5,0.2,72.2,0.3,9.1,0.2,19.9,0.2,34.6,0.2,6.0,0.2,13.6,0.2,2.1,0.1,22.3,0.3,10.9,0.2,2518003,14120,17.0,0.3,32.2,0.4,30.1,0.4,9.5,0.3,8.6,0.3,2.6,0.2,9962311,-555555555,78.4,0.1,13.8,0.1,0.5,0.1,3.1,0.1,0.0,0.1,1.1,0.1,3.0,0.1,5.1,0.1,75.0,0.1,75449,519,77955,655,76381,587,32427,1764,17590,891,19890,122,9892,188,-888888888,-888888888,2498,163,22883,494,11337,384,90138,716,51491,1392,71400,1479,120017,1403,80363,2394,139563,2383,101760,4128,30488,200,32840,260,20356,494,24468,2165,36316,1717,22146,9915,16742,1126,15754,934,19225,938,33378,248,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2162211,7968,1737758,9293,1687457,8926,259308,5965,523966,9452,632717,5985,94584,4015,186733,6048,69084,3919,371795,5196,249598,6498,1388742,11141,170693,3976,373836,8865,557842,9272,110772,4359,145031,4767,30568,2416,5576606,-555555555,4610465,7477,361130,5956,60803,3655,273194,4115,2044,791,110733,7416,158237,8950,296666,938,4455056,1687,2162211,7968,80.4,0.3,78.0,0.3,12.0,0.3,24.2,0.4,29.3,0.3,4.4,0.2,8.6,0.3,3.2,0.2,17.2,0.2,11.5,0.3,1388742,11141,12.3,0.3,26.9,0.6,40.2,0.6,8.0,0.3,10.4,0.3,2.2,0.2,5576606,-555555555,82.7,0.1,6.5,0.1,1.1,0.1,4.9,0.1,0.0,0.1,2.0,0.1,2.8,0.2,5.3,0.1,79.9,0.1,90915,770,92706,858,90046,786,35293,1637,18663,1260,20055,170,10024,237,-888888888,-888888888,2845,219,24509,1007,11027,382,109540,1140,61179,2991,84312,2381,133855,1807,89975,4398,149289,3209,126683,10564,36156,307,39262,324,18589,904,19236,2791,29047,1465,28257,13787,17010,1198,18024,1535,18698,1061,39895,335,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1091980,9693,784724,9939,755162,10533,94362,5455,138700,4880,381705,6716,93525,4926,172477,6866,21985,2716,216522,5959,116623,5054,716451,10880,131532,5494,260423,7729,204987,7463,67675,4580,39253,2908,12581,1654,2984100,-555555555,1735887,4826,1134333,6398,13746,2245,27694,2806,1095,933,30914,3890,40431,5134,86035,3238,1688447,1580,1091980,9693,71.9,0.6,69.2,0.7,8.6,0.5,12.7,0.4,35.0,0.6,8.6,0.4,15.8,0.6,2.0,0.2,19.8,0.5,10.7,0.4,716451,10880,18.4,0.7,36.3,1.0,28.6,1.0,9.4,0.6,5.5,0.4,1.8,0.2,2984100,-555555555,58.2,0.2,38.0,0.2,0.5,0.1,0.9,0.1,0.0,0.1,1.0,0.1,1.4,0.2,2.9,0.1,56.6,0.1,60017,1101,62783,1229,61387,1202,30840,2666,19059,2874,17511,272,9525,427,-888888888,-888888888,2336,418,21709,877,11150,743,71819,1429,38023,2111,55971,2039,101470,2710,76362,6243,120346,4854,94256,9641,23121,402,28508,539,15685,465,17210,3985,20909,4074,23693,8977,12301,1835,12220,2093,16359,1866,28755,557,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2385135,13054,1822748,14201,1759657,14124,243465,7836,467212,9976,789800,7567,125529,4957,275899,7979,44873,3487,474791,7752,261178,7169,1527260,14698,244486,5352,482595,10993,509939,10939,133242,5725,126163,4305,30835,2971,6113532,-555555555,5013597,7917,698380,8685,25567,3166,124518,4632,8956,2809,81237,8559,161277,8726,255803,2366,4854821,3376,2385135,13054,76.4,0.3,73.8,0.4,10.2,0.3,19.6,0.4,33.1,0.3,5.3,0.2,11.6,0.3,1.9,0.1,19.9,0.3,11.0,0.3,1527260,14698,16.0,0.4,31.6,0.6,33.4,0.6,8.7,0.4,8.3,0.3,2.0,0.2,6113532,-555555555,82.0,0.1,11.4,0.1,0.4,0.1,2.0,0.1,0.1,0.1,1.3,0.1,2.6,0.1,4.2,0.1,79.4,0.1,72959,757,73967,809,72295,774,31253,1867,20003,1931,18831,136,9675,245,-888888888,-888888888,2617,258,22403,486,11515,506,87144,954,49361,1895,67129,1629,113843,1724,77662,4073,135389,3832,102025,5682,29438,295,31291,359,19877,670,26252,4408,34415,2782,10494,3579,18056,3546,16706,1904,19690,1447,31641,357,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,423091,4068,325920,4684,306776,5078,63932,3192,115882,4262,143556,3364,15261,1684,42225,3530,8462,1547,82541,3858,49923,3462,262726,5181,43689,2606,75667,3529,101679,4242,17581,2012,20487,2266,3623,713,1050493,-555555555,930548,2488,4635,1022,64908,3142,7366,1202,1150,802,7788,1937,34098,3173,38933,616,906221,1147,423091,4068,77.0,0.9,72.5,1.0,15.1,0.7,27.4,1.0,33.9,0.7,3.6,0.4,10.0,0.8,2.0,0.4,19.5,0.9,11.8,0.8,262726,5181,16.6,0.9,28.8,1.3,38.7,1.3,6.7,0.8,7.8,0.8,1.4,0.3,1050493,-555555555,88.6,0.2,0.4,0.1,6.2,0.3,0.7,0.1,0.1,0.1,0.7,0.2,3.2,0.3,3.7,0.1,86.3,0.1,70994,1690,68351,1805,65683,1736,33267,4250,20256,2810,18689,380,9521,772,-888888888,-888888888,2849,559,24026,1090,11564,1093,86122,2618,56789,5658,71883,5917,105246,3653,69988,5143,119907,6707,87736,9651,29428,662,31266,743,19693,4147,13742,1399,25917,6073,15466,5607,17877,4127,14338,1950,17489,2137,31572,769,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,754490,4583,617759,5777,598004,6182,98244,4566,164918,4573,215839,3968,28259,2256,67015,3623,13915,1657,109348,3040,90029,4410,484989,6677,53491,2439,136677,4928,203656,4846,36100,2730,46294,2797,8771,1432,1920076,-555555555,1677092,5326,88952,3328,15619,1744,47118,1953,1244,485,38823,4822,51228,3493,209917,624,1517634,920,754490,4583,81.9,0.5,79.3,0.6,13.0,0.6,21.9,0.6,28.6,0.5,3.7,0.3,8.9,0.5,1.8,0.2,14.5,0.4,11.9,0.6,484989,6677,11.0,0.5,28.2,0.9,42.0,0.9,7.4,0.6,9.5,0.6,1.8,0.3,1920076,-555555555,87.3,0.3,4.6,0.2,0.8,0.1,2.5,0.1,0.1,0.1,2.0,0.3,2.7,0.2,10.9,0.1,79.0,0.1,77235,1056,77055,1082,74291,1052,32322,2289,17196,1847,19458,319,9797,419,-888888888,-888888888,2243,345,22182,1084,10018,582,92849,1644,52719,4002,68662,2678,113336,2427,77041,5410,132726,4632,93415,8639,30915,433,32511,471,21378,1843,17715,2115,27757,3982,47873,35689,16329,2120,12814,1745,16198,762,34174,503,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1094613,6821,857069,7899,824372,7857,101711,4818,174225,4646,331598,5479,42805,3053,140711,5599,27934,2633,202462,5381,105304,4044,700449,9375,109135,4748,241704,6464,191254,5592,78165,4256,53663,3302,26528,2578,2998039,-555555555,1936859,16580,274550,5204,37910,3411,255025,4592,20761,1706,333731,16877,139203,8911,864663,-555555555,1462301,2767,1094613,6821,78.3,0.5,75.3,0.6,9.3,0.4,15.9,0.4,30.3,0.5,3.9,0.3,12.9,0.5,2.6,0.2,18.5,0.5,9.6,0.4,700449,9375,15.6,0.6,34.5,0.9,27.3,0.7,11.2,0.6,7.7,0.5,3.8,0.4,2998039,-555555555,64.6,0.6,9.2,0.2,1.3,0.1,8.5,0.2,0.7,0.1,11.1,0.6,4.6,0.3,28.8,-555555555.0,48.8,0.1,78424,1258,77939,1328,75624,1309,43820,3950,28884,3708,18861,279,10056,443,-888888888,-888888888,2424,266,29176,1059,12847,703,89666,1600,58707,4967,71749,2406,119651,3529,83215,5800,126647,4682,108300,12802,30166,489,34494,700,21500,1108,19737,1804,29979,1587,26064,3173,17978,1017,20044,1561,18915,512,39205,883,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,528700,4349,425781,5709,410577,6041,65507,3601,132830,5178,177461,3755,24883,2374,39841,2962,11094,1777,102244,3755,52392,3534,346213,5110,44448,2708,95759,4738,127369,4797,29683,2876,39678,2957,9276,1451,1342795,-555555555,1249751,2780,22409,2820,1785,614,35663,1914,560,462,4518,1355,28109,2901,50393,1243,1212790,1395,528700,4349,80.5,0.7,77.7,0.8,12.4,0.7,25.1,0.9,33.6,0.7,4.7,0.4,7.5,0.6,2.1,0.3,19.3,0.7,9.9,0.7,346213,5110,12.8,0.8,27.7,1.2,36.8,1.3,8.6,0.8,11.5,0.8,2.7,0.4,1342795,-555555555,93.1,0.2,1.7,0.2,0.1,0.1,2.7,0.1,0.0,0.1,0.3,0.1,2.1,0.2,3.8,0.1,90.3,0.1,94780,1711,95485,2144,92454,2115,41158,3779,18218,1641,20019,408,10274,682,-888888888,-888888888,3129,837,25299,1478,11549,778,111903,2408,59460,3483,84906,4411,137123,4654,94268,6304,163443,7098,131545,13830,38237,723,38846,740,28298,7787,43542,36900,36985,5276,-999999999,-999999999,34693,6923,21096,4012,25121,2290,39245,768,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,33
0400000US34,3218798,8951,2566019,10609,2496687,11476,301600,7450,775690,9057,1003549,8573,145619,5969,307009,7644,60516,3858,596747,10073,305766,9722,2235231,15874,276248,7676,675467,12228,696480,12513,250633,8198,248470,7278,87933,4587,9005644,-555555555,6112238,22177,1217572,10761,17843,2730,886261,5549,3771,1356,538371,20351,229588,10637,1840433,-555555555,4939479,3396,3218798,8951,79.7,0.3,77.6,0.3,9.4,0.2,24.1,0.3,31.2,0.3,4.5,0.2,9.5,0.2,1.9,0.1,18.5,0.3,9.5,0.3,2235231,15874,12.4,0.3,30.2,0.5,31.2,0.5,11.2,0.4,11.1,0.3,3.9,0.2,9005644,-555555555,67.9,0.2,13.5,0.1,0.2,0.1,9.8,0.1,0.0,0.1,6.0,0.2,2.5,0.1,20.4,-555555555.0,54.8,0.1,110120,935,114387,1053,111672,1040,48767,2927,22211,1195,20746,185,10139,276,-888888888,-888888888,3294,279,28307,650,14125,527,128266,1096,59805,1986,101650,2402,169608,2202,106339,3108,180768,4183,134484,5580,40567,329,44965,432,26458,650,25556,6103,46871,1087,39350,26030,19539,670,24462,2192,23030,469,49790,487,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767705,6614,550141,9067,520712,8743,73404,4334,140679,5650,267323,4895,46965,3112,137330,6319,27071,2831,160710,5050,93080,5111,479092,8736,97997,4379,178666,6076,118194,5107,46138,3878,27742,2431,10355,1541,2088070,-555555555,1582020,11641,44431,3251,199887,4107,29427,1834,1684,763,161056,10764,69565,5524,1018344,-555555555,780688,1081,767705,6614,71.7,0.8,67.8,0.8,9.6,0.6,18.3,0.7,34.8,0.7,6.1,0.4,17.9,0.8,3.5,0.4,20.9,0.7,12.1,0.7,479092,8736,20.5,0.9,37.3,1.1,24.7,1.0,9.6,0.8,5.8,0.5,2.2,0.3,2088070,-555555555,75.8,0.6,2.1,0.2,9.6,0.2,1.4,0.1,0.1,0.1,7.7,0.5,3.3,0.3,48.8,-555555555.0,37.4,0.1,64604,1260,64962,1430,64544,1431,29010,3541,19368,2375,17800,311,8912,396,-888888888,-888888888,2812,417,29475,1766,12285,761,76126,1647,44624,2402,63678,2646,110778,3682,72842,4458,121956,7531,85354,5446,25311,467,27431,545,24070,3906,14699,747,39779,6896,25063,8838,19014,1673,16838,2087,19187,562,35585,935,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
