GEO_ID,S2406_C01_001E,S2406_C01_001M,S2406_C01_002E,S2406_C01_002M,S2406_C01_003E,S2406_C01_003M,S2406_C01_004E,S2406_C01_004M,S2406_C01_005E,S2406_C01_005M,S2406_C01_006E,S2406_C01_006M,S2406_C01_007E,S2406_C01_007M,S2406_C02_001E,S2406_C02_001M,S2406_C02_002E,S2406_C02_002M,S2406_C02_003E,S2406_C02_003M,S2406_C02_004E,S2406_C02_004M,S2406_C02_005E,S2406_C02_005M,S2406_C02_006E,S2406_C02_006M,S2406_C02_007E,S2406_C02_007M,S2406_C03_001E,S2406_C03_001M,S2406_C03_002E,S2406_C03_002M,S2406_C03_003E,S2406_C03_003M,S2406_C03_004E,S2406_C03_004M,S2406_C03_005E,S2406_C03_005M,S2406_C03_006E,S2406_C03_006M,S2406_C03_007E,S2406_C03_007M,S2406_C04_001E,S2406_C04_001M,S2406_C04_002E,S2406_C04_002M,S2406_C04_003E,S2406_C04_003M,S2406_C04_004E,S2406_C04_004M,S2406_C04_005E,S2406_C04_005M,S2406_C04_006E,S2406_C04_006M,S2406_C04_007E,S2406_C04_007M,S2406_C05_001E,S2406_C05_001M,S2406_C05_002E,S2406_C05_002M,S2406_C05_003E,S2406_C05_003M,S2406_C05_004E,S2406_C05_004M,S2406_C05_005E,S2406_C05_005M,S2406_C05_006E,S2406_C05_006M,S2406_C05_007E,S2406_C05_007M,S2406_C06_001E,S2406_C06_001M,S2406_C06_002E,S2406_C06_002M,S2406_C06_003E,S2406_C06_003M,S2406_C06_004E,S2406_C06_004M,S2406_C06_005E,S2406_C06_005M,S2406_C06_006E,S2406_C06_006M,S2406_C06_007E,S2406_C06_007M,NAME,S2406_C01_001EA,S2406_C01_001MA,S2406_C01_002EA,S2406_C01_002MA,S2406_C01_003EA,S2406_C01_003MA,S2406_C01_004MA,S2406_C01_004EA,S2406_C01_005MA,S2406_C01_005EA,S2406_C01_006EA,S2406_C01_006MA,S2406_C01_007EA,S2406_C01_007MA,S2406_C02_001EA,S2406_C02_001MA,S2406_C02_002MA,S2406_C02_002EA,S2406_C02_003EA,S2406_C02_003MA,S2406_C02_004MA,S2406_C02_004EA,S2406_C02_005MA,S2406_C02_005EA,S2406_C02_006MA,S2406_C02_006EA,S2406_C02_007EA,S2406_C02_007MA,S2406_C03_001MA,S2406_C03_001EA,S2406_C03_002MA,S2406_C03_002EA,S2406_C03_003EA,S2406_C03_003MA,S2406_C03_004MA,S2406_C03_004EA,S2406_C03_005MA,S2406_C03_005EA,S2406_C03_006MA,S2406_C03_006EA,S2406_C03_007EA,S2406_C03_007MA,S2406_C04_001MA,S2406_C04_001EA,S2406_C04_002EA,S2406_C04_002MA,S2406_C04_003EA,S2406_C04_003MA,S2406_C04_004MA,S2406_C04_004EA,S2406_C04_005EA,S2406_C04_005MA,S2406_C04_006EA,S2406_C04_006MA,S2406_C04_007MA,S2406_C04_007EA,S2406_C05_001EA,S2406_C05_001MA,S2406_C05_002MA,S2406_C05_002EA,S2406_C05_003MA,S2406_C05_003EA,S2406_C05_004MA,S2406_C05_004EA,S2406_C05_005MA,S2406_C05_005EA,S2406_C05_006EA,S2406_C05_006MA,S2406_C05_007MA,S2406_C05_007EA,S2406_C06_001MA,S2406_C06_001EA,S2406_C06_002MA,S2406_C06_002EA,S2406_C06_003EA,S2406_C06_003MA,S2406_C06_004EA,S2406_C06_004MA,S2406_C06_005EA,S2406_C06_005MA,S2406_C06_006EA,S2406_C06_006MA,S2406_C06_007MA,S2406_C06_007EA,state
0400000US37,4444989,19787,1606034,17844,786944,14163,1050589,15655,401778,10749,599644,12122,10.7,-888888888.0,69.2,0.4,54.9,0.6,68.5,0.8,79.2,0.7,74.2,1.1,87.5,0.7,-888888888,-888888888,3.4,0.2,4.7,0.3,1.9,0.3,3.5,0.3,4.0,0.5,1.4,0.2,-888888888,-888888888,7.0,0.2,12.5,0.4,5.4,0.4,4.7,0.4,1.3,0.3,2.0,0.3,-888888888,-888888888,14.5,0.3,22.7,0.6,15.6,0.8,9.0,0.4,6.9,0.6,5.8,0.5,-888888888,-888888888,5.9,0.2,5.1,0.3,8.6,0.4,3.6,0.3,13.5,0.9,3.4,0.4,-888888888,-888888888,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),37
0400000US38,391644,4960,140616,4592,67022,3994,84488,3927,49999,2649,49519,2890,11.6,-888888888.0,61.9,1.2,43.6,2.1,58.1,3.2,73.0,2.4,76.7,2.5,84.9,2.2,-888888888,-888888888,3.3,0.4,4.6,0.7,2.1,1.1,2.5,0.5,3.9,1.1,2.0,0.6,-888888888,-888888888,10.1,0.7,15.8,1.4,11.8,1.8,8.4,1.5,2.1,0.7,2.9,0.9,-888888888,-888888888,16.0,0.9,23.6,1.6,19.6,2.8,11.5,1.6,7.7,1.7,5.5,1.6,-888888888,-888888888,8.7,0.6,12.5,1.3,8.3,1.2,4.6,1.1,9.5,2.0,4.7,1.1,-888888888,-888888888,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),38
0400000US39,5437533,19954,1935788,17433,938420,13885,1283384,15052,418753,10450,861188,13018,10.5,-888888888.0,71.0,0.3,57.0,0.5,69.4,0.8,79.4,0.5,75.3,1.0,89.6,0.6,-888888888,-888888888,2.7,0.1,3.6,0.2,1.8,0.2,2.4,0.2,3.9,0.4,1.2,0.2,-888888888,-888888888,9.3,0.2,16.6,0.4,8.5,0.5,6.0,0.3,2.3,0.4,2.3,0.3,-888888888,-888888888,12.0,0.2,18.4,0.4,13.3,0.6,8.6,0.4,6.2,0.5,4.2,0.4,-888888888,-888888888,5.0,0.1,4.5,0.2,6.9,0.4,3.6,0.2,12.3,0.8,2.7,0.3,-888888888,-888888888,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),39
0400000US40,1735761,9595,591526,8656,296362,7392,412999,6972,197610,5699,237264,6484,11.4,-888888888.0,66.8,0.5,51.4,1.0,64.4,1.2,76.2,0.9,74.5,1.2,85.6,1.0,-888888888,-888888888,3.6,0.2,5.1,0.5,2.0,0.3,3.4,0.3,4.2,0.6,2.0,0.3,-888888888,-888888888,6.7,0.3,11.4,0.6,6.9,0.6,4.6,0.4,1.6,0.3,2.5,0.5,-888888888,-888888888,16.7,0.3,26.1,0.7,18.4,1.0,12.0,0.6,8.7,0.8,6.1,0.7,-888888888,-888888888,6.2,0.3,6.0,0.4,8.2,0.6,3.8,0.4,11.1,0.9,3.8,0.5,-888888888,-888888888,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),40
0400000US41,1818085,13041,674366,9295,345062,9635,417128,9215,161260,6423,220269,7361,10.2,-888888888.0,64.7,0.6,48.8,0.9,63.8,1.6,74.7,1.0,77.8,1.8,86.5,1.0,-888888888,-888888888,4.2,0.2,6.0,0.4,2.2,0.4,4.0,0.4,5.0,0.9,1.6,0.3,-888888888,-888888888,9.5,0.4,15.4,0.7,8.7,0.9,6.8,0.6,2.2,0.6,2.9,0.6,-888888888,-888888888,13.8,0.4,22.1,0.7,13.6,1.0,8.7,0.7,5.2,0.8,4.5,0.5,-888888888,-888888888,7.8,0.4,7.7,0.5,11.7,1.2,5.8,0.7,9.8,1.0,4.5,0.8,-888888888,-888888888,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),41
0400000US42,6045924,22280,2229983,19398,1070768,15787,1429177,17750,509884,10730,806112,13968,12.0,-888888888.0,70.0,0.3,57.4,0.5,68.0,0.8,78.4,0.5,75.0,0.9,89.3,0.5,-888888888,-888888888,2.8,0.1,3.8,0.2,1.7,0.2,2.4,0.2,4.2,0.4,1.4,0.2,-888888888,-888888888,11.6,0.1,19.6,0.4,11.1,0.5,7.7,0.3,2.6,0.3,2.6,0.2,-888888888,-888888888,10.3,0.2,13.9,0.3,12.6,0.5,8.2,0.4,5.8,0.5,3.6,0.2,-888888888,-888888888,5.4,0.1,5.3,0.2,6.6,0.4,3.3,0.2,12.4,0.6,3.1,0.3,-888888888,-888888888,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),42
0400000US44,517864,6791,187830,5603,107585,5037,123417,5212,38294,3178,60738,3510,11.0,-888888888.0,69.0,1.1,53.9,1.8,72.0,2.5,78.6,1.7,72.7,3.7,88.4,2.2,-888888888,-888888888,3.3,0.4,4.8,0.8,1.9,0.8,2.5,0.6,5.8,1.9,1.3,0.6,-888888888,-888888888,11.1,0.7,19.7,1.1,8.7,1.3,6.8,1.2,1.6,0.9,3.0,1.0,-888888888,-888888888,11.6,0.7,16.7,1.2,12.4,1.6,9.0,1.2,3.9,1.3,5.0,1.8,-888888888,-888888888,5.0,0.5,4.9,0.8,5.0,1.2,3.1,0.8,16.0,3.4,2.4,1.1,-888888888,-888888888,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),44
0400000US45,2126949,15349,702616,13138,396170,13110,526495,11477,194400,7506,307268,9481,12.5,-888888888.0,70.0,0.6,54.2,1.0,67.8,1.4,79.4,1.0,76.4,1.9,88.5,0.9,-888888888,-888888888,3.4,0.2,4.8,0.4,2.6,0.4,3.0,0.4,4.1,0.7,1.6,0.4,-888888888,-888888888,6.0,0.3,11.1,0.6,4.4,0.6,4.3,0.4,1.9,0.5,2.0,0.4,-888888888,-888888888,15.3,0.5,25.2,1.0,17.3,1.1,9.7,0.8,6.8,1.2,5.2,0.7,-888888888,-888888888,5.3,0.3,4.7,0.5,7.9,0.7,3.6,0.4,10.8,1.2,2.7,0.4,-888888888,-888888888,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),45
0400000US46,442489,4939,160861,4945,72558,4069,105372,4202,49442,2886,54256,3331,9.7,-888888888.0,60.8,1.0,40.1,1.7,61.2,2.5,73.2,1.8,73.3,3.1,86.2,2.0,-888888888,-888888888,4.1,0.5,5.7,0.9,2.2,0.8,3.8,1.0,4.4,1.3,2.6,1.0,-888888888,-888888888,11.5,0.6,18.3,1.1,12.1,1.8,9.0,1.4,2.5,0.9,3.7,1.5,-888888888,-888888888,15.4,0.7,24.1,1.4,17.0,1.9,9.8,1.2,9.4,2.1,3.6,0.8,-888888888,-888888888,8.2,0.5,11.9,1.1,7.5,1.2,4.2,0.8,10.4,2.0,4.0,0.9,-888888888,-888888888,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),46
0400000US47,2910656,17649,968427,14028,503037,12763,716072,11402,255856,7332,467264,11115,11.8,-888888888.0,69.4,0.4,54.8,0.8,66.8,1.3,78.3,0.8,69.9,1.5,88.7,0.8,-888888888,-888888888,2.4,0.2,3.6,0.4,1.2,0.3,2.2,0.3,3.8,0.7,0.9,0.2,-888888888,-888888888,7.4,0.2,13.8,0.6,6.0,0.6,5.1,0.4,1.8,0.4,2.1,0.4,-888888888,-888888888,13.6,0.3,21.3,0.6,16.2,0.9,9.3,0.5,7.7,0.9,4.8,0.6,-888888888,-888888888,7.1,0.3,6.4,0.4,9.8,0.7,5.1,0.5,16.7,1.3,3.5,0.5,-888888888,-888888888,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),47
0400000US48,12411323,32696,4386854,34529,2209687,27950,2981424,28697,1338857,18059,1494501,23923,11.5,-888888888.0,71.4,0.3,59.8,0.4,68.3,0.5,79.9,0.4,78.6,0.6,86.9,0.5,-888888888,-888888888,2.7,0.1,4.0,0.2,1.4,0.2,2.6,0.2,2.4,0.2,1.4,0.2,-888888888,-888888888,5.7,0.1,9.6,0.2,4.9,0.3,4.1,0.2,1.8,0.2,2.0,0.2,-888888888,-888888888,13.3,0.2,20.8,0.3,15.6,0.4,8.6,0.3,4.9,0.3,4.9,0.3,-888888888,-888888888,6.8,0.1,5.7,0.2,9.7,0.4,4.7,0.2,12.3,0.5,4.8,0.3,-888888888,-888888888,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),48
0400000US49,1364392,8267,503542,9053,208379,5737,357209,7180,122436,5869,172826,6365,10.2,-888888888.0,69.2,0.7,55.3,0.9,67.4,1.6,78.9,1.1,77.2,2.1,86.4,1.4,-888888888,-888888888,4.3,0.3,6.0,0.5,2.6,0.6,4.0,0.6,5.0,0.9,1.3,0.4,-888888888,-888888888,7.1,0.3,11.3,0.6,6.1,0.8,5.2,0.6,2.5,0.7,3.1,0.8,-888888888,-888888888,14.9,0.4,22.5,0.8,17.4,1.4,8.9,0.8,8.0,1.4,6.7,1.0,-888888888,-888888888,4.5,0.3,4.9,0.4,6.5,0.9,3.0,0.4,7.3,1.1,2.4,0.6,-888888888,-888888888,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),49
0400000US50,325211,4574,130587,4057,55303,3159,69572,3125,33652,2140,36097,2636,9.1,-888888888.0,56.4,1.0,38.2,1.5,58.1,3.3,70.8,2.4,63.5,3.3,85.4,2.2,-888888888,-888888888,4.6,0.5,6.3,1.0,2.0,0.7,3.9,0.8,6.7,1.6,1.4,0.6,-888888888,-888888888,14.8,0.8,23.9,1.7,14.1,2.5,10.0,1.4,3.7,1.2,2.6,0.9,-888888888,-888888888,14.8,0.9,22.6,1.5,13.9,2.2,10.5,1.5,5.7,1.6,5.1,1.6,-888888888,-888888888,9.4,0.7,9.1,1.2,11.8,2.1,4.8,1.0,20.4,2.5,5.5,1.3,-888888888,-888888888,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),50
0400000US51,4039684,17684,1733574,18879,685167,14855,893548,12336,338521,9386,388874,10127,13.6,-888888888.0,63.5,0.4,50.7,0.6,65.4,1.0,74.5,0.7,75.2,1.4,81.7,1.0,-888888888,-888888888,3.3,0.1,3.9,0.2,1.9,0.3,3.1,0.3,4.5,0.6,2.0,0.4,-888888888,-888888888,7.8,0.2,12.0,0.4,5.6,0.4,5.7,0.3,1.9,0.5,2.9,0.4,-888888888,-888888888,20.3,0.3,29.1,0.5,18.8,0.8,13.4,0.6,8.9,0.8,9.6,0.7,-888888888,-888888888,5.1,0.2,4.2,0.2,8.3,0.6,3.3,0.3,9.6,1.0,3.9,0.5,-888888888,-888888888,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),51
0400000US53,3331888,17321,1314070,18344,587832,12851,728723,12670,320706,7361,380557,8213,11.1,-888888888.0,66.0,0.4,53.4,0.6,65.7,1.1,74.9,0.8,76.8,1.4,84.1,0.9,-888888888,-888888888,4.0,0.2,5.3,0.4,2.3,0.3,3.8,0.4,4.4,0.5,1.8,0.4,-888888888,-888888888,7.9,0.2,12.4,0.4,6.7,0.5,6.3,0.5,1.6,0.4,2.6,0.4,-888888888,-888888888,16.0,0.3,22.8,0.6,16.2,0.9,10.6,0.6,9.4,0.9,8.1,0.8,-888888888,-888888888,6.1,0.2,6.0,0.3,9.1,0.6,4.4,0.4,7.8,0.9,3.3,0.5,-888888888,-888888888,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),53
0400000US54,748143,9012,238216,6666,148958,6030,178196,6791,86163,4197,96610,4842,9.3,-888888888.0,66.9,0.9,47.8,1.6,66.9,2.0,75.1,1.6,81.3,1.9,86.4,1.7,-888888888,-888888888,2.0,0.3,3.2,0.6,1.0,0.4,2.0,0.5,1.5,0.6,0.6,0.4,-888888888,-888888888,7.8,0.6,12.8,1.2,7.8,1.1,7.0,1.1,1.8,0.7,2.3,0.8,-888888888,-888888888,18.9,0.8,31.3,1.4,18.6,1.6,12.8,1.1,9.7,1.5,8.5,1.4,-888888888,-888888888,4.4,0.4,4.9,0.7,5.6,1.1,3.1,0.7,5.7,1.2,2.2,0.7,-888888888,-888888888,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),54
0400000US55,2916863,11692,1021005,14091,503247,8808,650794,9469,245210,5907,496607,10177,10.6,-888888888.0,70.5,0.3,54.1,0.6,68.9,0.9,79.1,0.7,76.8,1.0,91.7,0.5,-888888888,-888888888,3.0,0.1,4.1,0.3,2.2,0.3,2.8,0.3,4.5,0.4,1.2,0.2,-888888888,-888888888,9.2,0.2,16.2,0.5,8.8,0.5,6.4,0.4,1.8,0.3,2.4,0.3,-888888888,-888888888,12.1,0.3,19.9,0.6,13.8,0.6,8.5,0.4,5.2,0.5,2.4,0.3,-888888888,-888888888,5.2,0.1,5.7,0.2,6.4,0.5,3.2,0.3,11.8,0.7,2.4,0.2,-888888888,-888888888,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),55
0400000US56,299225,4395,97944,4821,54669,3903,62099,3533,46666,3473,37847,2653,11.5,-888888888.0,63.4,1.5,43.5,3.0,61.1,3.6,70.8,3.1,80.6,2.7,84.9,3.2,-888888888,-888888888,3.9,0.6,6.2,1.1,1.4,0.6,5.0,1.4,1.9,1.0,2.2,1.2,-888888888,-888888888,6.6,0.7,12.2,1.8,6.5,1.6,4.9,1.3,1.9,1.1,1.0,0.8,-888888888,-888888888,19.7,1.2,32.0,2.4,21.2,2.8,14.8,2.6,9.0,2.0,7.4,2.4,-888888888,-888888888,6.3,0.7,6.1,1.1,9.8,2.2,4.6,1.4,6.6,1.7,4.6,1.7,-888888888,-888888888,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),56
0400000US72,1043544,12025,326334,8882,215714,7844,300327,8353,104261,6183,96908,5749,9.0,-888888888.0,61.3,0.8,48.4,1.7,57.7,1.9,73.9,1.3,57.4,2.6,78.2,2.3,-888888888,-888888888,3.0,0.3,4.4,0.6,2.3,0.7,1.6,0.5,4.9,1.2,2.4,0.8,-888888888,-888888888,4.7,0.3,8.2,0.8,3.4,0.6,3.9,0.6,1.1,0.5,2.1,0.8,-888888888,-888888888,21.7,0.7,31.0,1.4,24.8,1.5,16.0,1.1,13.5,1.9,9.9,1.6,-888888888,-888888888,9.3,0.5,8.0,0.7,11.8,1.2,4.5,0.6,23.0,2.4,7.5,1.3,-888888888,-888888888,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),72
