GEO_ID,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M,NAME,S1901_C01_001MA,S1901_C01_001EA,S1901_C01_002MA,S1901_C01_002EA,S1901_C01_003EA,S1901_C01_003MA,S1901_C01_004EA,S1901_C01_004MA,S1901_C01_005EA,S1901_C01_005MA,S1901_C01_006MA,S1901_C01_006EA,S1901_C01_007MA,S1901_C01_007EA,S1901_C01_008EA,S1901_C01_008MA,S1901_C01_009EA,S1901_C01_009MA,S1901_C01_010EA,S1901_C01_010MA,S1901_C01_011MA,S1901_C01_011EA,S1901_C01_012MA,S1901_C01_012EA,S1901_C01_013MA,S1901_C01_013EA,S1901_C01_014EA,S1901_C01_014MA,S1901_C01_015EA,S1901_C01_015MA,S1901_C01_016EA,S1901_C01_016MA,S1901_C02_001MA,S1901_C02_001EA,S1901_C02_002MA,S1901_C02_002EA,S1901_C02_003EA,S1901_C02_003MA,S1901_C02_004EA,S1901_C02_004MA,S1901_C02_005EA,S1901_C02_005MA,S1901_C02_006MA,S1901_C02_006EA,S1901_C02_007MA,S1901_C02_007EA,S1901_C02_008MA,S1901_C02_008EA,S1901_C02_009EA,S1901_C02_009MA,S1901_C02_010EA,S1901_C02_010MA,S1901_C02_011EA,S1901_C02_011MA,S1901_C02_012MA,S1901_C02_012EA,S1901_C02_013MA,S1901_C02_013EA,S1901_C02_014EA,S1901_C02_014MA,S1901_C02_015MA,S1901_C02_015EA,S1901_C02_016EA,S1901_C02_016MA,S1901_C03_001MA,S1901_C03_001EA,S1901_C03_002MA,S1901_C03_002EA,S1901_C03_003EA,S1901_C03_003MA,S1901_C03_004MA,S1901_C03_004EA,S1901_C03_005EA,S1901_C03_005MA,S1901_C03_006EA,S1901_C03_006MA,S1901_C03_007MA,S1901_C03_007EA,S1901_C03_008EA,S1901_C03_008MA,S1901_C03_009EA,S1901_C03_009MA,S1901_C03_010MA,S1901_C03_010EA,S1901_C03_011EA,S1901_C03_011MA,S1901_C03_012MA,S1901_C03_012EA,S1901_C03_013EA,S1901_C03_013MA,S1901_C03_014MA,S1901_C03_014EA,S1901_C03_015MA,S1901_C03_015EA,S1901_C03_016EA,S1901_C03_016MA,S1901_C04_001EA,S1901_C04_001MA,S1901_C04_002EA,S1901_C04_002MA,S1901_C04_003EA,S1901_C04_003MA,S1901_C04_004MA,S1901_C04_004EA,S1901_C04_005MA,S1901_C04_005EA,S1901_C04_006MA,S1901_C04_006EA,S1901_C04_007EA,S1901_C04_007MA,S1901_C04_008EA,S1901_C04_008MA,S1901_C04_009MA,S1901_C04_009EA,S1901_C04_010EA,S1901_C04_010MA,S1901_C04_011EA,S1901_C04_011MA,S1901_C04_012EA,S1901_C04_012MA,S1901_C04_013EA,S1901_C04_013MA,S1901_C04_014EA,S1901_C04_014MA,S1901_C04_015EA,S1901_C04_015MA,S1901_C04_016MA,S1901_C04_016EA,state
0400000US28,1095823,8793,11.5,0.5,7.4,0.4,13.7,0.5,12.3,0.4,14.5,0.6,16.8,0.6,10.2,0.5,9.0,0.4,2.5,0.2,2.1,0.2,39680,773,54887,832,32.9,-888888888.0,-888888888,-888888888,-888888888,-888888888,738463,9100,7.7,0.4,4.6,0.3,11.1,0.6,11.6,0.6,14.9,0.8,19.4,0.8,13.2,0.6,11.5,0.5,3.2,0.3,2.8,0.3,50178,750,64810,1167,-888888888,-888888888,34.5,-888888888.0,-888888888,-888888888,482221,9251,2.0,0.3,2.3,0.3,7.6,0.7,8.9,0.6,14.6,0.7,22.8,1.0,17.4,0.8,15.9,0.8,4.5,0.4,4.0,0.4,65255,1144,79997,1611,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,357360,7188,20.8,1.1,13.9,0.8,19.1,1.1,14.1,0.8,13.8,1.1,10.4,0.7,3.5,0.5,2.9,0.5,0.8,0.3,0.6,0.2,22407,810,32150,1057,-888888888,-888888888,-888888888,-888888888,28.1,-888888888.0,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,28
0400000US29,2354809,12290,8.2,0.3,5.6,0.2,11.3,0.3,11.6,0.3,14.6,0.4,18.8,0.4,11.9,0.3,11.0,0.3,3.7,0.2,3.2,0.1,48363,567,65169,652,29.4,-888888888.0,-888888888,-888888888,-888888888,-888888888,1508816,13340,4.6,0.3,3.2,0.2,8.1,0.3,9.6,0.4,14.0,0.4,21.3,0.5,14.9,0.5,14.8,0.5,5.1,0.2,4.4,0.2,61299,545,78263,782,-888888888,-888888888,30.0,-888888888.0,-888888888,-888888888,1124715,11111,1.5,0.2,1.7,0.2,5.1,0.3,7.8,0.4,13.1,0.4,22.9,0.6,17.4,0.6,18.4,0.6,6.6,0.3,5.6,0.2,72355,743,90315,833,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,845993,12185,15.9,0.6,10.6,0.5,18.1,0.5,15.0,0.6,15.5,0.7,13.4,0.6,5.7,0.3,3.7,0.3,1.0,0.1,1.0,0.2,28375,556,39233,847,-888888888,-888888888,-888888888,-888888888,27.2,-888888888.0,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,29
0400000US30,410962,3391,7.5,0.7,6.6,0.6,11.6,0.7,12.0,0.7,15.4,0.8,18.8,0.9,11.0,0.7,10.8,0.7,3.1,0.4,3.2,0.3,46328,1217,62309,1191,31.4,-888888888.0,-888888888,-888888888,-888888888,-888888888,251176,5144,4.6,0.6,2.4,0.4,7.5,0.7,10.6,0.9,15.3,0.9,21.6,1.3,14.6,0.9,14.4,1.0,4.4,0.6,4.5,0.5,60643,919,75858,1590,-888888888,-888888888,31.2,-888888888.0,-888888888,-888888888,199495,5288,1.4,0.3,1.4,0.3,5.6,0.7,9.3,1.0,15.0,0.9,22.5,1.4,17.1,1.0,17.0,1.2,5.3,0.7,5.4,0.6,68729,1358,84770,1798,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,159786,4588,13.4,1.4,13.0,1.4,18.5,1.4,14.8,1.2,15.3,1.5,14.0,1.5,4.7,0.8,4.4,0.8,0.8,0.3,0.9,0.3,27970,1542,39045,1635,-888888888,-888888888,-888888888,-888888888,30.2,-888888888.0,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,30
0400000US31,740765,3795,5.9,0.4,4.8,0.3,10.8,0.5,10.7,0.5,14.6,0.5,20.1,0.6,13.0,0.5,12.9,0.5,4.0,0.3,3.2,0.3,52686,688,68359,929,27.7,-888888888.0,-888888888,-888888888,-888888888,-888888888,480317,5426,3.5,0.4,2.3,0.3,6.8,0.4,8.8,0.5,13.8,0.6,21.7,0.7,16.3,0.6,17.2,0.7,5.3,0.4,4.4,0.4,66120,1068,81074,1245,-888888888,-888888888,27.5,-888888888.0,-888888888,-888888888,371696,5522,1.2,0.2,1.0,0.2,4.2,0.4,6.9,0.5,12.1,0.6,22.7,0.8,19.0,0.7,20.8,0.8,6.6,0.5,5.5,0.5,76812,944,92195,1499,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,260448,5166,11.6,0.8,10.0,0.8,19.1,1.0,14.9,1.1,16.5,1.0,15.4,1.0,6.0,0.7,4.1,0.5,1.5,0.4,0.9,0.2,30980,636,41499,1056,-888888888,-888888888,-888888888,-888888888,26.6,-888888888.0,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,31
0400000US32,1021519,6553,6.6,0.4,5.0,0.3,10.7,0.5,11.2,0.5,15.0,0.5,19.8,0.6,12.9,0.5,11.8,0.4,3.8,0.3,3.2,0.2,51450,683,67029,874,33.6,-888888888.0,-888888888,-888888888,-888888888,-888888888,642461,7985,4.7,0.4,2.9,0.3,7.5,0.6,9.8,0.6,15.2,0.7,21.3,0.8,14.7,0.8,14.7,0.6,5.0,0.4,4.1,0.4,60824,867,76885,1386,-888888888,-888888888,34.1,-888888888.0,-888888888,-888888888,447162,6558,2.1,0.3,1.5,0.3,5.2,0.5,8.3,0.7,13.7,0.8,22.5,0.9,16.8,0.9,18.2,0.8,6.4,0.6,5.4,0.5,71166,1184,88858,1838,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,379058,7812,11.5,0.8,8.9,0.7,16.8,0.9,13.9,1.0,15.6,1.0,16.3,1.0,8.5,0.7,5.6,0.6,1.4,0.2,1.5,0.3,33861,1483,46443,1318,-888888888,-888888888,-888888888,-888888888,30.7,-888888888.0,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,32
0400000US33,519756,4605,3.8,0.4,4.2,0.5,8.0,0.6,9.2,0.6,12.0,0.6,18.4,0.9,14.0,0.7,16.9,0.7,7.2,0.5,6.3,0.4,66532,1297,86622,1517,26.7,-888888888.0,-888888888,-888888888,-888888888,-888888888,345901,5099,2.3,0.4,1.7,0.4,4.8,0.6,7.1,0.7,11.2,0.7,18.9,1.0,15.9,1.0,20.9,1.0,9.1,0.7,8.3,0.7,80581,1396,101152,2041,-888888888,-888888888,26.1,-888888888.0,-888888888,-888888888,270978,4490,0.8,0.2,0.7,0.2,2.5,0.4,5.2,0.6,9.1,0.8,18.2,1.1,17.8,1.1,24.7,1.1,11.0,0.9,10.1,0.9,93338,2465,114580,2364,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,173855,5558,8.0,1.1,9.5,1.3,15.7,1.4,13.5,1.2,15.1,1.3,16.3,1.4,9.6,1.1,7.8,0.8,2.7,0.6,1.8,0.5,37522,1794,53249,2207,-888888888,-888888888,-888888888,-888888888,26.3,-888888888.0,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,33
0400000US34,3194844,10719,5.7,0.2,3.7,0.2,8.1,0.2,7.6,0.2,10.6,0.3,16.0,0.3,12.3,0.3,17.1,0.3,8.6,0.2,10.4,0.3,71919,438,99055,855,34.6,-888888888.0,-888888888,-888888888,-888888888,-888888888,2203675,15024,3.4,0.2,2.3,0.2,5.4,0.2,6.4,0.3,9.6,0.3,15.4,0.4,13.0,0.4,20.2,0.4,10.9,0.3,13.3,0.3,88419,975,115323,1145,-888888888,-888888888,35.2,-888888888.0,-888888888,-888888888,1607880,11979,1.3,0.1,1.0,0.1,3.1,0.2,4.5,0.3,7.7,0.3,14.3,0.4,13.5,0.4,23.7,0.5,13.6,0.4,17.2,0.4,107532,988,135242,1479,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,991169,14189,11.8,0.5,7.3,0.4,14.7,0.4,10.7,0.5,13.2,0.5,16.9,0.6,10.3,0.4,9.0,0.4,2.9,0.3,3.2,0.2,40828,629,58519,1114,-888888888,-888888888,-888888888,-888888888,31.5,-888888888.0,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,34
0400000US35,760916,6897,10.5,0.6,6.5,0.4,12.7,0.6,10.5,0.5,14.6,0.6,16.8,0.6,11.5,0.5,10.3,0.5,3.7,0.3,3.0,0.3,44803,849,61470,1199,28.6,-888888888.0,-888888888,-888888888,-888888888,-888888888,489532,7201,7.1,0.7,4.5,0.5,10.7,0.8,9.7,0.6,14.0,0.7,18.4,0.9,14.0,0.7,12.8,0.7,4.9,0.5,4.1,0.4,54705,1503,71731,1655,-888888888,-888888888,29.8,-888888888.0,-888888888,-888888888,340733,6214,3.0,0.6,2.6,0.4,7.6,0.7,8.6,0.8,13.3,0.9,20.0,1.0,16.3,0.9,16.5,1.0,6.5,0.6,5.7,0.6,67573,2203,85403,2316,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,271384,7109,19.3,1.2,10.5,0.9,17.0,1.1,11.6,0.8,15.6,1.3,12.8,0.9,5.9,0.6,4.9,0.7,1.3,0.4,1.0,0.2,27160,1324,39844,1432,-888888888,-888888888,-888888888,-888888888,24.5,-888888888.0,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,35
0400000US36,7282398,15877,8.1,0.2,5.2,0.1,9.8,0.2,8.8,0.2,11.8,0.2,16.3,0.2,11.9,0.2,14.2,0.2,6.4,0.1,7.6,0.1,58878,393,86563,620,36.2,-888888888.0,-888888888,-888888888,-888888888,-888888888,4621954,18878,5.1,0.2,3.4,0.1,7.8,0.2,7.8,0.2,11.5,0.2,16.7,0.3,13.2,0.2,16.9,0.3,8.0,0.2,9.7,0.2,71115,401,101025,905,-888888888,-888888888,38.3,-888888888.0,-888888888,-888888888,3176379,16778,1.8,0.1,1.8,0.1,5.0,0.2,6.0,0.2,9.9,0.2,16.5,0.3,14.6,0.3,20.7,0.4,10.4,0.3,13.2,0.3,89684,695,122038,1190,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,2660444,21709,14.4,0.4,8.7,0.3,13.9,0.3,10.8,0.3,12.7,0.3,15.4,0.4,9.0,0.3,8.6,0.3,3.1,0.2,3.4,0.2,37063,451,57811,814,-888888888,-888888888,-888888888,-888888888,30.7,-888888888.0,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,36
0400000US37,3790620,14716,7.9,0.2,6.4,0.2,11.9,0.3,11.7,0.3,15.2,0.3,17.8,0.3,11.2,0.2,10.6,0.2,3.7,0.2,3.6,0.1,46556,381,65099,505,28.5,-888888888.0,-888888888,-888888888,-888888888,-888888888,2492048,17217,5.1,0.2,3.8,0.2,9.2,0.3,10.7,0.3,14.7,0.4,19.5,0.4,13.6,0.3,13.7,0.3,5.0,0.2,4.8,0.2,57380,633,76793,728,-888888888,-888888888,29.0,-888888888.0,-888888888,-888888888,1803874,15234,1.8,0.1,1.8,0.1,5.8,0.3,8.8,0.3,13.7,0.4,21.1,0.4,16.5,0.4,17.6,0.4,6.6,0.3,6.3,0.3,71101,626,91052,985,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1298572,16253,14.5,0.5,11.8,0.3,18.0,0.6,14.0,0.5,15.7,0.5,13.7,0.5,6.0,0.4,4.0,0.2,1.1,0.2,1.1,0.1,28820,561,40375,618,-888888888,-888888888,-888888888,-888888888,26.1,-888888888.0,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,37
0400000US38,305431,3533,6.3,0.7,4.6,0.5,8.6,0.8,10.0,0.8,13.6,0.8,18.9,1.0,13.7,0.8,14.3,1.0,4.9,0.6,5.2,0.6,59029,1681,79136,1975,29.5,-888888888.0,-888888888,-888888888,-888888888,-888888888,187800,4204,3.8,0.7,2.1,0.6,4.5,0.7,6.8,0.8,12.3,1.1,20.3,1.2,17.4,1.1,18.9,1.2,6.4,0.8,7.5,0.9,75221,2022,96611,3070,-888888888,-888888888,29.9,-888888888.0,-888888888,-888888888,149016,3686,1.1,0.3,0.6,0.2,2.5,0.4,5.3,0.7,10.2,1.0,21.4,1.4,20.2,1.3,22.1,1.5,7.8,1.0,8.9,1.1,84781,2231,108478,3265,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,117631,4196,11.2,1.5,9.3,1.1,15.6,1.6,15.6,1.7,16.1,1.8,15.9,1.6,7.3,1.3,5.6,1.1,1.8,0.6,1.5,0.4,33528,1881,47997,2766,-888888888,-888888888,-888888888,-888888888,27.4,-888888888.0,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,38
0400000US39,4593172,13994,8.2,0.2,5.6,0.2,11.6,0.2,10.8,0.2,14.3,0.2,18.5,0.2,11.8,0.2,11.7,0.2,4.0,0.1,3.4,0.1,49308,363,66252,461,28.8,-888888888.0,-888888888,-888888888,-888888888,-888888888,2923523,16690,5.3,0.2,3.2,0.1,7.7,0.2,8.8,0.3,13.7,0.3,20.6,0.3,14.7,0.3,15.7,0.3,5.4,0.2,4.8,0.2,62300,393,79702,654,-888888888,-888888888,29.1,-888888888.0,-888888888,-888888888,2104719,15671,1.5,0.1,1.3,0.1,4.5,0.2,6.7,0.2,12.7,0.3,22.2,0.4,17.7,0.4,20.1,0.4,7.1,0.2,6.3,0.3,76284,445,94548,800,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1669649,15086,14.6,0.4,10.2,0.3,19.1,0.5,14.5,0.4,15.3,0.4,14.1,0.3,6.0,0.3,4.0,0.2,1.1,0.1,1.0,0.1,28786,501,40081,490,-888888888,-888888888,-888888888,-888888888,27.0,-888888888.0,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,39
0400000US40,1459759,5575,7.9,0.3,5.9,0.3,12.1,0.3,11.5,0.4,14.5,0.4,19.0,0.3,11.6,0.3,10.7,0.3,3.4,0.2,3.3,0.2,47529,454,64584,589,32.5,-888888888.0,-888888888,-888888888,-888888888,-888888888,966516,7153,4.9,0.3,3.4,0.3,9.2,0.3,10.0,0.4,14.2,0.4,21.3,0.5,14.0,0.4,13.9,0.5,4.7,0.2,4.4,0.3,58710,664,76315,914,-888888888,-888888888,33.0,-888888888.0,-888888888,-888888888,710773,6030,1.6,0.1,1.8,0.2,6.1,0.3,8.4,0.4,13.3,0.5,23.2,0.6,16.5,0.5,17.4,0.6,6.0,0.3,5.7,0.4,69740,753,88707,1189,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,493243,7707,15.5,0.6,11.4,0.6,18.3,0.7,14.6,0.7,15.0,0.7,13.6,0.6,5.9,0.4,3.7,0.4,0.9,0.2,1.0,0.2,27680,692,38853,757,-888888888,-888888888,-888888888,-888888888,30.0,-888888888.0,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,40
0400000US41,1535511,6674,7.3,0.4,5.4,0.3,10.9,0.4,10.6,0.4,14.6,0.5,18.5,0.5,12.4,0.4,12.2,0.4,4.2,0.2,3.8,0.2,51075,490,69210,641,25.0,-888888888.0,-888888888,-888888888,-888888888,-888888888,966250,10337,4.6,0.4,2.9,0.3,8.0,0.5,8.9,0.5,14.5,0.6,20.0,0.7,14.7,0.5,15.5,0.6,5.6,0.3,5.3,0.3,62670,908,82059,1007,-888888888,-888888888,24.3,-888888888.0,-888888888,-888888888,730615,9955,1.7,0.3,1.4,0.2,5.5,0.3,7.5,0.5,13.4,0.7,21.1,0.8,17.0,0.7,18.7,0.7,7.2,0.4,6.7,0.4,74208,1134,94235,1345,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,569261,7984,13.5,0.9,10.1,0.6,17.0,0.8,13.4,0.8,15.2,0.7,15.0,0.7,7.5,0.6,5.5,0.5,1.6,0.3,1.2,0.2,31361,533,44143,949,-888888888,-888888888,-888888888,-888888888,24.1,-888888888.0,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,41
