GEO_ID,S2001_C01_001E,S2001_C01_001M,S2001_C01_002E,S2001_C01_002M,S2001_C01_003E,S2001_C01_003M,S2001_C01_004E,S2001_C01_004M,S2001_C01_005E,S2001_C01_005M,S2001_C01_006E,S2001_C01_006M,S2001_C01_007E,S2001_C01_007M,S2001_C01_008E,S2001_C01_008M,S2001_C01_009E,S2001_C01_009M,S2001_C01_010E,S2001_C01_010M,S2001_C01_011E,S2001_C01_011M,S2001_C01_012E,S2001_C01_012M,S2001_C01_013E,S2001_C01_013M,S2001_C01_014E,S2001_C01_014M,S2001_C01_015E,S2001_C01_015M,S2001_C01_016E,S2001_C01_016M,S2001_C01_017E,S2001_C01_017M,S2001_C01_018E,S2001_C01_018M,S2001_C01_019E,S2001_C01_019M,S2001_C01_020E,S2001_C01_020M,S2001_C01_021E,S2001_C01_021M,S2001_C02_001E,S2001_C02_001M,S2001_C02_002E,S2001_C02_002M,S2001_C02_003E,S2001_C02_003M,S2001_C02_004E,S2001_C02_004M,S2001_C02_005E,S2001_C02_005M,S2001_C02_006E,S2001_C02_006M,S2001_C02_007E,S2001_C02_007M,S2001_C02_008E,S2001_C02_008M,S2001_C02_009E,S2001_C02_009M,S2001_C02_010E,S2001_C02_010M,S2001_C02_011E,S2001_C02_011M,S2001_C02_012E,S2001_C02_012M,S2001_C02_013E,S2001_C02_013M,S2001_C02_014E,S2001_C02_014M,S2001_C02_015E,S2001_C02_015M,S2001_C02_016E,S2001_C02_016M,S2001_C02_017E,S2001_C02_017M,S2001_C02_018E,S2001_C02_018M,S2001_C02_019E,S2001_C02_019M,S2001_C02_020E,S2001_C02_020M,S2001_C02_021E,S2001_C02_021M,S2001_C03_001E,S2001_C03_001M,S2001_C03_002E,S2001_C03_002M,S2001_C03_003E,S2001_C03_003M,S2001_C03_004E,S2001_C03_004M,S2001_C03_005E,S2001_C03_005M,S2001_C03_006E,S2001_C03_006M,S2001_C03_007E,S2001_C03_007M,S2001_C03_008E,S2001_C03_008M,S2001_C03_009E,S2001_C03_009M,S2001_C03_010E,S2001_C03_010M,S2001_C03_011E,S2001_C03_011M,S2001_C03_012E,S2001_C03_012M,S2001_C03_013E,S2001_C03_013M,S2001_C03_014E,S2001_C03_014M,S2001_C03_015E,S2001_C03_015M,S2001_C03_016E,S2001_C03_016M,S2001_C03_017E,S2001_C03_017M,S2001_C03_018E,S2001_C03_018M,S2001_C03_019E,S2001_C03_019M,S2001_C03_020E,S2001_C03_020M,S2001_C03_021E,S2001_C03_021M,NAME,S2001_C01_001MA,S2001_C01_001EA,S2001_C01_002MA,S2001_C01_002EA,S2001_C01_003EA,S2001_C01_003MA,S2001_C01_004EA,S2001_C01_004MA,S2001_C01_005EA,S2001_C01_005MA,S2001_C01_006MA,S2001_C01_006EA,S2001_C01_007MA,S2001_C01_007EA,S2001_C01_008MA,S2001_C01_008EA,S2001_C01_009EA,S2001_C01_009MA,S2001_C01_010EA,S2001_C01_010MA,S2001_C01_011MA,S2001_C01_011EA,S2001_C01_012MA,S2001_C01_012EA,S2001_C01_013MA,S2001_C01_013EA,S2001_C01_014EA,S2001_C01_014MA,S2001_C01_015EA,S2001_C01_015MA,S2001_C01_016EA,S2001_C01_016MA,S2001_C01_017MA,S2001_C01_017EA,S2001_C01_018MA,S2001_C01_018EA,S2001_C01_019EA,S2001_C01_019MA,S2001_C01_020MA,S2001_C01_020EA,S2001_C01_021MA,S2001_C01_021EA,S2001_C02_001MA,S2001_C02_001EA,S2001_C02_002MA,S2001_C02_002EA,S2001_C02_003EA,S2001_C02_003MA,S2001_C02_004EA,S2001_C02_004MA,S2001_C02_005MA,S2001_C02_005EA,S2001_C02_006EA,S2001_C02_006MA,S2001_C02_007MA,S2001_C02_007EA,S2001_C02_008MA,S2001_C02_008EA,S2001_C02_009EA,S2001_C02_009MA,S2001_C02_010MA,S2001_C02_010EA,S2001_C02_011EA,S2001_C02_011MA,S2001_C02_012MA,S2001_C02_012EA,S2001_C02_013MA,S2001_C02_013EA,S2001_C02_014EA,S2001_C02_014MA,S2001_C02_015EA,S2001_C02_015MA,S2001_C02_016EA,S2001_C02_016MA,S2001_C02_017EA,S2001_C02_017MA,S2001_C02_018MA,S2001_C02_018EA,S2001_C02_019EA,S2001_C02_019MA,S2001_C02_020EA,S2001_C02_020MA,S2001_C02_021EA,S2001_C02_021MA,S2001_C03_001EA,S2001_C03_001MA,S2001_C03_002MA,S2001_C03_002EA,S2001_C03_003EA,S2001_C03_003MA,S2001_C03_004EA,S2001_C03_004MA,S2001_C03_005EA,S2001_C03_005MA,S2001_C03_006EA,S2001_C03_006MA,S2001_C03_007EA,S2001_C03_007MA,S2001_C03_008MA,S2001_C03_008EA,S2001_C03_009MA,S2001_C03_009EA,S2001_C03_010MA,S2001_C03_010EA,S2001_C03_011EA,S2001_C03_011MA,S2001_C03_012EA,S2001_C03_012MA,S2001_C03_013MA,S2001_C03_013EA,S2001_C03_014MA,S2001_C03_014EA,S2001_C03_015MA,S2001_C03_015EA,S2001_C03_016EA,S2001_C03_016MA,S2001_C03_017EA,S2001_C03_017MA,S2001_C03_018EA,S2001_C03_018MA,S2001_C03_019MA,S2001_C03_019EA,S2001_C03_020MA,S2001_C03_020EA,S2001_C03_021MA,S2001_C03_021EA,state
0400000US13,4993010,19840,29939,373,3247190,25163,2.1,0.1,4.7,0.2,16.3,0.4,17.9,0.4,20.4,0.4,14.0,0.4,5.5,0.2,8.1,0.3,11.1,0.3,-888888888,-888888888,55276,559,33708,547,20061,475,26197,354,31393,240,48679,1083,61176,590,21.3,-888888888.0,2601397,13738,33187,697,1823376,16731,1.8,0.2,3.6,0.3,14.5,0.4,16.5,0.5,19.4,0.5,14.4,0.5,5.9,0.3,9.1,0.3,14.9,0.4,44623,765,62698,834,39438,702,22079,492,30833,340,38464,1275,60622,757,80181,2371,-888888888,-888888888,2391613,14312,25241,255,1423814,15119,2.5,0.3,6.1,0.3,18.6,0.6,19.6,0.6,21.6,0.6,13.5,0.5,5.1,0.3,6.8,0.4,6.2,0.3,36468,347,45772,571,29485,522,15140,588,21178,470,26429,368,40749,582,52086,543,-888888888,-888888888,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),13
0400000US15,759063,7738,33473,1138,508398,7136,2.0,0.3,2.7,0.4,12.5,0.7,17.5,0.8,23.2,1.1,15.5,1.0,7.2,0.6,9.9,0.6,9.5,0.6,-888888888,-888888888,54376,885,37399,519,23579,1635,30509,502,36132,588,49725,1719,62707,3262,20.4,-888888888.0,411416,3974,37684,991,295372,4780,1.8,0.4,2.2,0.4,12.2,0.9,14.8,1.2,22.2,1.3,16.0,1.2,7.4,0.8,11.5,0.9,11.8,0.8,46786,1114,58884,1277,41742,536,25514,3029,33182,2710,41022,709,55980,2998,77114,5240,-888888888,-888888888,347647,5786,30297,419,213026,5130,2.2,0.4,3.2,0.6,12.9,1.2,21.4,1.5,24.6,1.5,14.9,1.1,7.0,0.8,7.7,0.8,6.2,0.8,40162,809,48125,895,32301,437,22155,1882,26388,802,30923,632,42659,3222,52559,2643,-888888888,-888888888,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),15
0400000US16,828700,7979,25145,563,483943,9644,2.6,0.4,4.8,0.6,18.7,1.1,20.2,1.1,18.9,1.0,13.3,0.8,5.7,0.6,7.2,0.7,8.5,0.7,-888888888,-888888888,50338,1427,30478,425,22514,1259,24752,1061,28029,1221,41423,1403,56784,3956,19.9,-888888888.0,445856,5187,31341,496,292838,5996,2.2,0.5,3.4,0.6,14.6,1.3,18.6,1.3,18.8,1.3,14.6,1.0,6.8,0.9,9.5,1.1,11.5,1.0,42624,1601,58426,2086,36981,741,27450,1785,31192,878,36384,1058,53086,4278,71894,6848,-888888888,-888888888,382844,5753,20263,463,191105,6913,3.2,0.6,7.0,1.1,25.1,1.9,22.7,1.7,19.1,1.8,11.4,1.3,4.0,0.8,3.7,0.8,3.9,0.8,31019,599,37944,1103,23001,786,15502,1389,18192,1584,21903,685,33157,2343,45821,4775,-888888888,-888888888,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),16
0400000US17,6806184,20810,31994,147,4283866,21139,1.6,0.1,3.0,0.2,13.4,0.3,15.3,0.3,19.5,0.3,15.9,0.3,6.6,0.2,11.0,0.3,13.8,0.2,-888888888,-888888888,62734,525,38097,471,21533,340,28847,568,34676,731,51638,299,67863,1556,20.9,-888888888.0,3573355,14131,39221,675,2450562,14560,1.4,0.1,2.5,0.2,11.0,0.3,13.1,0.3,18.3,0.4,16.1,0.4,7.1,0.2,12.6,0.3,17.9,0.3,51652,230,71055,722,45485,417,26137,440,35105,567,42120,355,62848,1736,85444,1465,-888888888,-888888888,3232829,15207,26713,216,1833304,15217,1.8,0.1,3.7,0.2,16.6,0.4,18.1,0.4,21.1,0.5,15.5,0.5,6.0,0.3,9.0,0.3,8.3,0.3,40898,270,51611,537,31447,188,16495,440,22196,298,28030,687,42337,442,57390,1094,-888888888,-888888888,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),17
0400000US18,3459819,14418,28977,409,2129921,18762,1.9,0.1,3.7,0.2,14.6,0.4,19.3,0.4,22.9,0.4,15.7,0.4,5.7,0.3,7.9,0.3,8.3,0.3,-888888888,-888888888,51866,542,33475,612,21065,494,29174,629,31976,263,44424,1208,57085,1233,17.9,-888888888.0,1810457,10130,35404,333,1229137,12167,1.6,0.2,3.0,0.2,11.2,0.5,15.9,0.5,22.4,0.5,17.8,0.5,6.9,0.3,9.9,0.4,11.3,0.4,46273,470,59164,769,40972,289,24977,1261,35780,471,40775,481,55306,1456,68125,3190,-888888888,-888888888,1649362,11093,22976,451,900784,11709,2.3,0.2,4.7,0.4,19.2,0.7,24.1,0.7,23.5,0.8,12.9,0.5,4.1,0.4,5.3,0.4,4.1,0.3,34846,573,41909,573,27327,301,15571,748,21645,346,26647,412,36787,774,50229,1072,-888888888,-888888888,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),18
0400000US19,1766951,8418,30846,249,1116911,8633,2.0,0.2,3.4,0.2,12.8,0.4,18.0,0.6,24.5,0.6,16.5,0.5,6.5,0.3,8.3,0.4,7.9,0.4,-888888888,-888888888,52827,774,36247,322,25178,1072,29741,897,34242,823,46851,797,60464,974,19.8,-888888888.0,925118,6701,37346,497,640922,6241,1.5,0.2,2.8,0.3,9.6,0.5,14.9,0.6,24.2,0.8,18.4,0.7,7.6,0.4,10.4,0.6,10.7,0.5,47202,392,60031,1187,42604,755,30089,1576,36675,661,42257,552,57726,2809,70319,2812,-888888888,-888888888,841833,5850,24824,552,475989,6605,2.7,0.4,4.2,0.4,17.2,0.7,22.3,0.9,24.8,0.9,14.0,0.8,5.0,0.4,5.6,0.5,4.1,0.4,36522,376,43127,609,29536,711,18002,1218,21730,463,27208,497,39827,1128,53640,1749,-888888888,-888888888,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),19
0400000US20,1574375,9711,30384,228,1006656,8747,2.3,0.2,3.6,0.3,13.9,0.5,18.3,0.6,23.1,0.6,15.1,0.6,6.0,0.3,8.0,0.3,9.7,0.4,-888888888,-888888888,54824,709,35743,349,23067,1595,28063,1098,32063,393,46785,761,54289,1817,18.0,-888888888.0,840227,6301,36080,549,587488,6218,2.0,0.3,2.6,0.3,10.8,0.7,16.5,0.7,21.6,0.7,16.3,0.8,6.9,0.4,9.8,0.5,13.5,0.5,46951,635,62913,1111,42017,466,27659,2075,33778,1895,40589,776,60404,1866,70643,2522,-888888888,-888888888,734148,7422,24195,489,419168,6501,2.9,0.4,5.1,0.5,18.3,0.8,20.8,1.1,25.1,1.0,13.6,0.8,4.6,0.5,5.4,0.5,4.3,0.5,36162,447,43485,992,29074,720,16617,1299,21838,590,26201,526,38816,1611,48315,1535,-888888888,-888888888,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),20
0400000US21,2162493,13391,26828,272,1350176,12528,2.1,0.2,4.6,0.3,17.7,0.5,19.4,0.5,21.2,0.5,14.9,0.5,5.1,0.3,7.4,0.3,7.5,0.4,-888888888,-888888888,49317,646,31564,262,20244,662,26201,357,30884,414,43798,1525,53222,1708,19.1,-888888888.0,1140647,9730,31395,305,777582,9181,1.9,0.2,3.4,0.4,15.9,0.7,17.1,0.7,20.3,0.6,16.3,0.6,6.0,0.5,9.2,0.5,9.9,0.5,42203,374,54969,805,37309,604,22923,1387,31265,473,38399,1453,53395,2878,64586,3013,-888888888,-888888888,1021846,8014,22420,427,572594,8197,2.5,0.4,6.1,0.5,20.2,0.9,22.6,0.8,22.5,0.8,13.1,0.6,3.9,0.4,5.0,0.5,4.1,0.4,33704,941,41642,900,26829,388,15003,1195,20291,480,25974,549,36674,1029,48641,1814,-888888888,-888888888,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),21
0400000US22,2250657,14670,29486,644,1487478,13494,2.6,0.2,5.8,0.3,16.8,0.6,17.0,0.5,20.1,0.6,13.6,0.5,5.6,0.3,8.7,0.4,9.8,0.4,-888888888,-888888888,52300,675,33355,864,21053,737,27446,734,31702,404,46903,888,56644,2085,22.2,-888888888.0,1173478,9024,37857,930,836469,10433,2.3,0.3,4.0,0.4,11.7,0.6,14.3,0.6,19.1,0.8,15.4,0.7,7.2,0.5,11.5,0.7,14.5,0.6,48382,1071,62337,1093,42480,1050,27017,1101,39746,1413,42302,1048,60765,1147,76780,3116,-888888888,-888888888,1077179,10072,22345,348,651009,9923,2.9,0.4,8.2,0.6,23.4,1.1,20.5,0.8,21.4,0.9,11.3,0.7,3.6,0.3,5.0,0.5,3.6,0.4,31586,338,39404,697,26115,365,14146,967,20127,593,25649,453,40688,586,48818,1452,-888888888,-888888888,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),22
0400000US23,737125,6927,27813,1013,426694,7541,2.2,0.4,2.9,0.4,14.5,0.8,19.5,0.8,22.7,0.9,16.4,0.8,6.2,0.5,7.9,0.6,7.6,0.7,-888888888,-888888888,52500,1586,32062,401,19375,2172,26240,612,31134,591,40695,1054,54404,2032,14.0,-888888888.0,378624,4646,32286,670,239826,5225,2.2,0.4,2.4,0.6,12.1,1.2,16.3,1.0,22.0,1.2,18.0,1.2,7.0,0.7,9.6,0.8,10.6,1.0,45784,871,59963,2563,37699,1475,21986,2425,31610,817,37261,1495,51305,1877,66297,6093,-888888888,-888888888,358501,4743,24508,784,186868,4803,2.3,0.6,3.5,0.6,17.7,1.1,23.6,1.4,23.6,1.2,14.4,1.1,5.1,0.7,5.8,0.8,3.9,0.7,36137,685,42921,980,27498,845,11858,2769,21428,784,26192,708,35255,1399,48462,4204,-888888888,-888888888,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),23
0400000US24,3312199,14312,40107,301,2196275,16949,1.3,0.1,2.5,0.2,9.3,0.3,13.0,0.4,18.2,0.5,15.4,0.4,7.4,0.3,13.8,0.4,19.1,0.3,-888888888,-888888888,70289,554,46142,366,25063,1179,32369,393,41041,367,59691,2156,79623,1949,22.2,-888888888.0,1680662,9181,45219,493,1203234,10886,1.2,0.1,2.2,0.2,8.1,0.4,11.9,0.5,17.0,0.6,15.1,0.5,7.4,0.4,13.8,0.5,23.3,0.5,59085,1320,77636,848,51598,317,28236,1700,37836,1321,48535,1573,70430,1266,95670,2401,-888888888,-888888888,1631537,9089,34280,937,993041,11136,1.5,0.2,2.9,0.3,10.7,0.5,14.4,0.6,19.6,0.7,15.8,0.5,7.4,0.3,13.8,0.5,13.9,0.5,50481,341,61387,690,40729,449,17396,1297,27511,832,36008,763,50469,707,67177,1364,-888888888,-888888888,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),24
0400000US25,3844256,16951,37702,538,2317505,17533,1.2,0.1,1.9,0.1,8.1,0.3,12.3,0.4,18.3,0.5,16.9,0.4,8.0,0.2,13.4,0.4,19.9,0.3,-888888888,-888888888,74897,662,45809,332,23801,1249,32137,383,38355,1059,57451,1518,72212,785,21.9,-888888888.0,1948914,11318,45472,549,1308252,12822,1.0,0.1,1.5,0.2,7.1,0.4,10.2,0.4,16.4,0.6,16.7,0.5,7.9,0.3,14.2,0.5,24.9,0.4,61611,341,84782,1007,52280,326,29255,2017,40473,555,46778,1024,70247,1452,91095,973,-888888888,-888888888,1895342,11209,31444,266,1009253,11411,1.4,0.2,2.4,0.2,9.5,0.5,14.9,0.7,20.8,0.6,17.2,0.6,8.1,0.5,12.3,0.5,13.3,0.6,50459,344,62083,836,38685,840,19147,1150,25448,548,32387,640,48664,1441,62294,921,-888888888,-888888888,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),25
0400000US26,5007623,19476,28204,388,2936508,20522,2.0,0.1,3.8,0.2,14.0,0.3,16.7,0.3,20.4,0.3,15.4,0.3,6.8,0.2,9.9,0.2,11.1,0.3,-888888888,-888888888,56448,416,34548,440,18457,1109,26372,337,31332,203,48731,1188,65473,868,18.4,-888888888.0,2598682,12374,35196,300,1683545,13260,1.5,0.1,2.9,0.2,11.1,0.4,14.4,0.4,19.7,0.4,16.0,0.4,7.3,0.3,12.0,0.4,15.1,0.4,50157,221,64119,570,41780,217,22430,1089,32037,340,40680,334,61353,722,80586,1207,-888888888,-888888888,2408941,12704,22266,190,1252963,13492,2.5,0.2,4.9,0.3,17.9,0.5,19.8,0.6,21.3,0.5,14.6,0.4,6.2,0.3,7.2,0.3,5.7,0.3,37419,337,46141,485,27351,241,13077,987,20627,340,25331,351,39311,1065,56148,975,-888888888,-888888888,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),26
0400000US27,3163752,11266,33720,533,1939959,12433,1.5,0.1,2.5,0.1,10.5,0.3,15.3,0.4,22.2,0.4,17.3,0.3,7.1,0.3,10.5,0.3,13.1,0.3,-888888888,-888888888,62646,570,40378,216,21937,662,30858,336,36338,411,51226,304,66580,893,16.5,-888888888.0,1644180,7201,40477,271,1115753,8476,1.4,0.2,2.2,0.2,8.5,0.3,13.0,0.5,20.9,0.5,18.2,0.5,7.3,0.3,11.6,0.3,16.8,0.5,51625,242,70229,943,46467,421,25878,877,36487,570,43735,1145,61303,631,80370,1989,-888888888,-888888888,1519572,8014,28489,488,824206,7924,1.6,0.2,2.9,0.2,13.2,0.5,18.3,0.6,24.0,0.6,16.2,0.5,6.8,0.3,9.0,0.4,8.0,0.4,42066,281,52381,625,33225,582,16995,1182,24041,524,30596,309,42415,784,60967,611,-888888888,-888888888,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),27
0400000US28,1357020,11215,26631,341,882575,10377,2.9,0.3,5.7,0.5,18.9,0.6,19.7,0.8,22.1,0.8,13.4,0.6,4.5,0.5,6.2,0.5,6.6,0.4,-888888888,-888888888,46267,797,30933,334,20301,687,26236,675,29733,843,41004,639,50912,959,19.8,-888888888.0,699587,8047,31645,393,487633,7688,2.6,0.4,4.0,0.5,15.2,0.9,17.6,0.9,22.5,1.1,15.5,1.0,5.0,0.6,7.8,0.7,9.7,0.6,40850,501,53276,1203,36465,517,22703,1775,31613,679,37059,877,51444,1337,63078,4797,-888888888,-888888888,657433,7848,22064,402,394942,8011,3.3,0.4,7.7,0.8,23.4,1.1,22.4,1.1,21.5,1.1,10.8,0.7,3.9,0.6,4.2,0.6,2.9,0.5,31465,372,37613,822,25617,453,15565,1285,20172,819,23586,1039,35579,811,45976,1846,-888888888,-888888888,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),28
0400000US29,3142868,16506,28875,415,1971411,16587,1.9,0.1,4.2,0.2,15.5,0.5,19.0,0.4,22.3,0.4,14.2,0.3,5.8,0.2,8.2,0.3,8.8,0.3,-888888888,-888888888,52646,566,33275,471,20342,649,27080,371,31398,295,44221,1405,55536,1121,18.6,-888888888.0,1620865,9831,33532,784,1089468,10775,1.6,0.2,3.5,0.3,12.2,0.6,16.4,0.6,21.3,0.6,15.5,0.5,6.9,0.3,10.2,0.4,12.3,0.4,45611,469,60492,862,40177,377,22690,1194,31903,407,38684,1090,55392,1564,71766,1194,-888888888,-888888888,1522003,11837,24288,452,881943,11400,2.3,0.3,5.1,0.4,19.6,0.6,22.2,0.6,23.5,0.6,12.6,0.5,4.5,0.3,5.8,0.3,4.4,0.3,35311,280,42954,663,28682,546,16734,640,21322,504,26428,449,37186,660,48565,1020,-888888888,-888888888,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),29
