GEO_ID,S1603_C01_001E,S1603_C01_001M,S1603_C01_002E,S1603_C01_002M,S1603_C01_003E,S1603_C01_003M,S1603_C01_004E,S1603_C01_004M,S1603_C01_005E,S1603_C01_005M,S1603_C01_006E,S1603_C01_006M,S1603_C01_007E,S1603_C01_007M,S1603_C01_008E,S1603_C01_008M,S1603_C01_009E,S1603_C01_009M,S1603_C01_010E,S1603_C01_010M,S1603_C01_011E,S1603_C01_011M,S1603_C01_012E,S1603_C01_012M,S1603_C01_013E,S1603_C01_013M,S1603_C01_014E,S1603_C01_014M,S1603_C01_015E,S1603_C01_015M,S1603_C01_016E,S1603_C01_016M,S1603_C01_017E,S1603_C01_017M,S1603_C01_018E,S1603_C01_018M,S1603_C02_001E,S1603_C02_001M,S1603_C02_002E,S1603_C02_002M,S1603_C02_003E,S1603_C02_003M,S1603_C02_004E,S1603_C02_004M,S1603_C02_005E,S1603_C02_005M,S1603_C02_006E,S1603_C02_006M,S1603_C02_007E,S1603_C02_007M,S1603_C02_008E,S1603_C02_008M,S1603_C02_009E,S1603_C02_009M,S1603_C02_010E,S1603_C02_010M,S1603_C02_011E,S1603_C02_011M,S1603_C02_012E,S1603_C02_012M,S1603_C02_013E,S1603_C02_013M,S1603_C02_014E,S1603_C02_014M,S1603_C02_015E,S1603_C02_015M,S1603_C02_016E,S1603_C02_016M,S1603_C02_017E,S1603_C02_017M,S1603_C02_018E,S1603_C02_018M,S1603_C03_001E,S1603_C03_001M,S1603_C03_002E,S1603_C03_002M,S1603_C03_003E,S1603_C03_003M,S1603_C03_004E,S1603_C03_004M,S1603_C03_005E,S1603_C03_005M,S1603_C03_006E,S1603_C03_006M,S1603_C03_007E,S1603_C03_007M,S1603_C03_008E,S1603_C03_008M,S1603_C03_009E,S1603_C03_009M,S1603_C03_010E,S1603_C03_010M,S1603_C03_011E,S1603_C03_011M,S1603_C03_012E,S1603_C03_012M,S1603_C03_013E,S1603_C03_013M,S1603_C03_014E,S1603_C03_014M,S1603_C03_015E,S1603_C03_015M,S1603_C03_016E,S1603_C03_016M,S1603_C03_017E,S1603_C03_017M,S1603_C03_018E,S1603_C03_018M,S1603_C04_001E,S1603_C04_001M,S1603_C04_002E,S1603_C04_002M,S1603_C04_003E,S1603_C04_003M,S1603_C04_004E,S1603_C04_004M,S1603_C04_005E,S1603_C04_005M,S1603_C04_006E,S1603_C04_006M,S1603_C04_007E,S1603_C04_007M,S1603_C04_008E,S1603_C04_008M,S1603_C04_009E,S1603_C04_009M,S1603_C04_010E,S1603_C04_010M,S1603_C04_011E,S1603_C04_011M,S1603_C04_012E,S1603_C04_012M,S1603_C04_013E,S1603_C04_013M,S1603_C04_014E,S1603_C04_014M,S1603_C04_015E,S1603_C04_015M,S1603_C04_016E,S1603_C04_016M,S1603_C04_017E,S1603_C04_017M,S1603_C04_018E,S1603_C04_018M,NAME,S1603_C01_001EA,S1603_C01_001MA,S1603_C01_002MA,S1603_C01_002EA,S1603_C01_003EA,S1603_C01_003MA,S1603_C01_004EA,S1603_C01_004MA,S1603_C01_005MA,S1603_C01_005EA,S1603_C01_006MA,S1603_C01_006EA,S1603_C01_007EA,S1603_C01_007MA,S1603_C01_008MA,S1603_C01_008EA,S1603_C01_009EA,S1603_C01_009MA,S1603_C01_010MA,S1603_C01_010EA,S1603_C01_011MA,S1603_C01_011EA,S1603_C01_012EA,S1603_C01_012MA,S1603_C01_013MA,S1603_C01_013EA,S1603_C01_014EA,S1603_C01_014MA,S1603_C01_015MA,S1603_C01_015EA,S1603_C01_016MA,S1603_C01_016EA,S1603_C01_017EA,S1603_C01_017MA,S1603_C01_018EA,S1603_C01_018MA,S1603_C02_001MA,S1603_C02_001EA,S1603_C02_002EA,S1603_C02_002MA,S1603_C02_003MA,S1603_C02_003EA,S1603_C02_004EA,S1603_C02_004MA,S1603_C02_005EA,S1603_C02_005MA,S1603_C02_006MA,S1603_C02_006EA,S1603_C02_007EA,S1603_C02_007MA,S1603_C02_008MA,S1603_C02_008EA,S1603_C02_009MA,S1603_C02_009EA,S1603_C02_010EA,S1603_C02_010MA,S1603_C02_011EA,S1603_C02_011MA,S1603_C02_012EA,S1603_C02_012MA,S1603_C02_013EA,S1603_C02_013MA,S1603_C02_014MA,S1603_C02_014EA,S1603_C02_015EA,S1603_C02_015MA,S1603_C02_016EA,S1603_C02_016MA,S1603_C02_017MA,S1603_C02_017EA,S1603_C02_018EA,S1603_C02_018MA,S1603_C03_001EA,S1603_C03_001MA,S1603_C03_002MA,S1603_C03_002EA,S1603_C03_003EA,S1603_C03_003MA,S1603_C03_004EA,S1603_C03_004MA,S1603_C03_005MA,S1603_C03_005EA,S1603_C03_006MA,S1603_C03_006EA,S1603_C03_007EA,S1603_C03_007MA,S1603_C03_008EA,S1603_C03_008MA,S1603_C03_009EA,S1603_C03_009MA,S1603_C03_010MA,S1603_C03_010EA,S1603_C03_011EA,S1603_C03_011MA,S1603_C03_012EA,S1603_C03_012MA,S1603_C03_013MA,S1603_C03_013EA,S1603_C03_014EA,S1603_C03_014MA,S1603_C03_015EA,S1603_C03_015MA,S1603_C03_016MA,S1603_C03_016EA,S1603_C03_017EA,S1603_C03_017MA,S1603_C03_018EA,S1603_C03_018MA,S1603_C04_001MA,S1603_C04_001EA,S1603_C04_002MA,S1603_C04_002EA,S1603_C04_003MA,S1603_C04_003EA,S1603_C04_004EA,S1603_C04_004MA,S1603_C04_005EA,S1603_C04_005MA,S1603_C04_006MA,S1603_C04_006EA,S1603_C04_007MA,S1603_C04_007EA,S1603_C04_008EA,S1603_C04_008MA,S1603_C04_009MA,S1603_C04_009EA,S1603_C04_010EA,S1603_C04_010MA,S1603_C04_011MA,S1603_C04_011EA,S1603_C04_012MA,S1603_C04_012EA,S1603_C04_013EA,S1603_C04_013MA,S1603_C04_014MA,S1603_C04_014EA,S1603_C04_015EA,S1603_C04_015MA,S1603_C04_016MA,S1603_C04_016EA,S1603_C04_017MA,S1603_C04_017EA,S1603_C04_018EA,S1603_C04_018MA,state
0400000US38,689505,976,17.0,0.2,67.8,0.1,15.2,0.1,96.5,0.4,3.5,0.4,1.4,0.3,2.1,0.3,663705,1360,11.2,0.8,88.8,0.8,478850,1774,7.8,0.5,27.9,0.9,36.9,1.1,27.4,0.9,7.2,-888888888.0,11.1,-888888888.0,651782,3811,17.3,0.2,67.5,0.2,15.1,0.2,98.9,0.2,1.1,0.2,0.5,0.1,0.6,0.2,627065,4033,10.6,0.8,89.4,0.8,452411,2932,7.0,0.5,28.2,0.9,37.3,1.1,27.5,0.9,-888888888,-888888888,-888888888,-888888888,37723,3860,12.4,3.2,71.7,3.6,15.9,2.7,54.7,4.0,45.3,4.0,16.3,4.7,29.0,4.4,36640,3914,21.5,5.1,78.5,5.1,26439,2450,20.5,4.5,21.3,3.9,31.5,4.7,26.7,4.4,-888888888,-888888888,-888888888,-888888888,9788,1896,12.6,5.3,82.1,4.9,5.3,2.9,76.7,7.1,23.3,7.1,8.0,3.5,15.3,6.6,9467,1844,16.1,8.0,83.9,8.0,5893,1067,24.6,9.6,23.1,10.3,33.8,9.3,18.5,8.8,-888888888,-888888888,-888888888,-888888888,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),38
0400000US39,10904728,2442,17.8,0.1,65.7,0.1,16.5,0.1,95.6,0.1,4.4,0.1,2.2,0.1,2.2,0.1,10599506,3638,15.1,0.2,84.9,0.2,7857460,5100,10.6,0.2,33.9,0.3,28.8,0.3,26.6,0.2,5.4,-888888888.0,5.3,-888888888.0,10186239,17027,17.8,0.1,65.4,0.1,16.8,0.1,98.9,0.1,1.1,0.1,0.7,0.1,0.4,0.1,9899546,17346,14.7,0.2,85.3,0.2,7357209,12503,9.9,0.2,34.8,0.3,29.4,0.3,25.9,0.2,-888888888,-888888888,-888888888,-888888888,718489,16779,18.9,0.7,69.4,0.8,11.6,0.5,49.0,1.0,51.0,1.0,23.4,0.9,27.6,1.1,699960,16666,21.5,1.2,78.5,1.2,500251,11374,21.7,1.0,20.6,0.9,20.6,0.9,37.2,1.0,-888888888,-888888888,-888888888,-888888888,232460,7924,22.2,1.2,70.7,1.3,7.1,0.7,68.2,1.7,31.8,1.7,9.5,1.1,22.3,1.7,225749,8030,27.9,2.3,72.1,2.3,151056,4873,29.8,2.3,24.4,2.0,25.1,1.8,20.7,1.7,-888888888,-888888888,-888888888,-888888888,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),39
0400000US40,3614253,1779,19.0,0.1,65.4,0.1,15.5,0.1,93.8,0.2,6.2,0.2,2.0,0.1,4.2,0.2,3501955,2567,16.0,0.4,84.0,0.4,2529885,3184,12.7,0.3,31.7,0.4,31.4,0.4,24.2,0.4,6.2,-888888888.0,5.2,-888888888.0,3253565,8062,18.7,0.1,64.7,0.1,16.6,0.1,99.0,0.1,1.0,0.1,0.6,0.1,0.4,0.1,3152911,7790,15.2,0.4,84.8,0.4,2299233,5521,10.5,0.3,32.3,0.4,32.5,0.5,24.7,0.4,-888888888,-888888888,-888888888,-888888888,360688,7416,22.1,0.8,71.6,0.8,6.3,0.4,46.3,1.3,53.7,1.3,15.1,1.0,38.6,1.3,349044,7024,23.0,1.6,77.0,1.6,230652,5084,34.9,1.4,25.4,1.5,20.6,1.2,19.0,1.2,-888888888,-888888888,-888888888,-888888888,242777,5408,25.9,0.9,70.1,0.9,4.0,0.4,48.8,1.5,51.2,1.5,9.7,1.0,41.5,1.6,236335,5029,25.9,2.2,74.1,2.2,145535,3669,46.3,2.0,27.5,2.0,17.6,1.4,8.6,1.0,-888888888,-888888888,-888888888,-888888888,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),40
0400000US41,3743771,1765,16.9,0.1,66.2,0.1,16.9,0.1,89.6,0.3,10.4,0.3,4.3,0.2,6.2,0.3,3670965,2754,16.0,0.5,84.0,0.5,2746957,3516,10.3,0.3,24.3,0.5,34.6,0.5,30.8,0.5,5.5,-888888888.0,5.1,-888888888.0,3164870,13226,15.8,0.1,65.6,0.1,18.5,0.1,97.8,0.2,2.2,0.2,1.4,0.1,0.9,0.1,3103059,13677,14.7,0.5,85.3,0.5,2371028,9487,7.3,0.3,24.6,0.5,36.6,0.5,31.5,0.5,-888888888,-888888888,-888888888,-888888888,578901,12884,22.6,0.7,69.2,0.8,8.2,0.5,44.7,1.2,55.3,1.2,20.1,1.0,35.2,1.4,567906,13036,23.5,1.6,76.5,1.6,375929,9350,29.7,1.6,22.0,1.4,22.1,1.4,26.3,1.0,-888888888,-888888888,-888888888,-888888888,347409,8984,27.0,0.9,68.1,0.9,4.9,0.5,51.6,1.5,48.4,1.5,10.4,1.0,38.0,1.7,340575,9077,25.6,2.2,74.4,2.2,209242,5268,41.4,2.5,25.2,2.2,19.4,2.0,13.9,1.3,-888888888,-888888888,-888888888,-888888888,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),41
0400000US42,12075749,2550,16.5,0.1,65.9,0.1,17.7,0.1,93.3,0.1,6.7,0.1,3.5,0.1,3.3,0.1,11669346,3887,13.1,0.2,86.9,0.2,8858865,4222,10.6,0.2,36.4,0.2,24.1,0.2,29.0,0.3,6.4,-888888888.0,6.2,-888888888.0,10773444,17757,16.4,0.1,65.2,0.1,18.4,0.1,98.3,0.1,1.7,0.1,1.1,0.1,0.6,0.1,10411998,17388,11.9,0.2,88.1,0.2,7942083,11974,8.7,0.2,37.6,0.3,24.9,0.2,28.8,0.3,-888888888,-888888888,-888888888,-888888888,1302305,17694,17.2,0.5,71.5,0.5,11.3,0.4,51.1,0.8,48.9,0.8,23.4,0.7,25.4,0.9,1257348,18214,22.7,1.1,77.3,1.1,916782,11996,26.6,0.9,25.4,0.8,17.7,0.6,30.3,0.8,-888888888,-888888888,-888888888,-888888888,572325,10645,19.5,0.7,73.8,0.7,6.7,0.4,67.7,1.5,32.3,1.5,10.1,0.7,22.1,1.5,549024,10713,30.9,1.9,69.1,1.9,379816,7670,34.4,1.5,31.6,1.6,19.0,1.1,15.0,0.8,-888888888,-888888888,-888888888,-888888888,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),42
0400000US44,1000317,690,15.8,0.1,67.5,0.1,16.7,0.1,86.0,0.6,14.0,0.6,7.3,0.5,6.8,0.5,961625,897,13.8,0.9,86.2,0.9,725871,1262,14.2,0.7,28.7,1.0,26.6,0.8,30.4,1.0,5.4,-888888888.0,4.6,-888888888.0,790485,5901,15.7,0.3,66.8,0.4,17.5,0.3,96.8,0.4,3.2,0.4,2.1,0.3,1.1,0.2,759647,5934,11.9,0.9,88.1,0.9,577324,4611,9.7,0.7,29.2,1.0,28.2,1.0,32.9,1.1,-888888888,-888888888,-888888888,-888888888,209832,5888,16.1,1.0,70.3,1.5,13.6,1.1,45.3,2.2,54.7,2.2,26.8,1.8,28.0,2.4,201978,5933,21.0,2.4,79.0,2.4,148547,4347,31.7,2.0,26.8,2.4,20.7,2.1,20.8,1.9,-888888888,-888888888,-888888888,-888888888,112517,3222,21.3,1.3,72.8,1.3,6.0,0.7,50.8,3.2,49.2,3.2,19.0,2.1,30.2,3.7,110058,3336,28.4,3.9,71.6,3.9,71590,2055,35.2,3.1,27.5,3.4,23.9,3.4,13.5,2.2,-888888888,-888888888,-888888888,-888888888,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),44
0400000US45,4545554,2559,17.5,0.1,65.7,0.1,16.8,0.1,95.0,0.2,5.0,0.2,1.9,0.1,3.1,0.1,4409232,3206,17.2,0.5,82.8,0.5,3260929,4938,13.9,0.4,30.3,0.4,29.5,0.4,26.3,0.4,6.1,-888888888.0,5.0,-888888888.0,4234925,9392,17.2,0.1,65.4,0.1,17.4,0.1,98.8,0.1,1.2,0.1,0.8,0.1,0.5,0.1,4109317,9305,16.6,0.5,83.4,0.5,3052686,7197,12.8,0.4,30.7,0.4,30.2,0.4,26.2,0.4,-888888888,-888888888,-888888888,-888888888,310629,9419,21.8,1.0,70.6,1.3,7.6,0.8,43.9,1.6,56.1,1.6,17.5,1.4,38.6,1.8,299915,9404,26.4,2.5,73.6,2.5,208243,6262,29.5,2.3,24.5,1.8,19.2,1.3,26.8,1.8,-888888888,-888888888,-888888888,-888888888,198746,5583,25.3,1.2,70.6,1.4,4.2,0.7,48.9,1.9,51.1,1.9,9.8,1.3,41.3,2.2,191158,5627,32.3,3.5,67.7,3.5,126833,3968,41.8,3.1,27.2,2.7,17.1,1.8,13.9,2.0,-888888888,-888888888,-888888888,-888888888,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),45
0400000US46,792820,1037,19.0,0.1,64.7,0.2,16.3,0.1,97.0,0.3,3.0,0.3,1.4,0.3,1.6,0.2,765040,1302,13.5,0.7,86.5,0.7,555488,2208,8.3,0.4,30.6,0.9,33.3,0.9,27.8,1.0,5.3,-888888888.0,6.6,-888888888.0,747469,3218,19.0,0.2,64.4,0.2,16.6,0.2,99.0,0.2,1.0,0.2,0.6,0.2,0.4,0.2,722125,3350,12.5,0.6,87.5,0.6,523950,2833,7.3,0.4,30.9,0.9,33.6,0.9,28.2,1.0,-888888888,-888888888,-888888888,-888888888,45351,2967,18.3,2.1,69.8,2.5,11.9,2.2,64.0,3.3,36.0,3.3,13.7,3.0,22.4,3.3,42915,3005,30.6,4.9,69.4,4.9,31538,2025,25.5,3.6,26.5,3.5,28.0,4.3,19.9,3.5,-888888888,-888888888,-888888888,-888888888,13676,1865,21.8,4.0,72.0,5.4,6.2,4.1,64.8,7.3,35.2,7.3,18.0,5.8,17.3,5.2,12650,1873,18.3,7.7,81.7,7.7,8790,1359,33.0,7.4,27.6,6.4,21.7,7.7,17.6,7.0,-888888888,-888888888,-888888888,-888888888,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),46
0400000US47,6150997,2614,17.8,0.1,66.2,0.1,16.0,0.1,94.8,0.2,5.2,0.2,1.9,0.1,3.3,0.2,5996634,3853,17.6,0.4,82.4,0.4,4425073,5132,14.2,0.3,33.3,0.4,27.2,0.4,25.3,0.4,6.0,-888888888.0,6.0,-888888888.0,5720789,11180,17.4,0.1,65.8,0.1,16.7,0.1,99.0,0.1,1.0,0.1,0.6,0.1,0.4,0.1,5576759,11032,16.8,0.4,83.2,0.4,4139485,8535,13.2,0.3,33.9,0.4,27.8,0.4,25.1,0.4,-888888888,-888888888,-888888888,-888888888,430208,11057,22.7,0.9,70.6,1.0,6.8,0.5,39.6,1.4,60.4,1.4,19.0,1.3,41.4,1.8,419875,10924,28.1,2.0,71.9,2.0,285588,8305,29.3,1.6,24.1,1.7,18.5,1.5,28.1,1.4,-888888888,-888888888,-888888888,-888888888,244547,7363,27.7,1.1,68.6,1.3,3.7,0.6,46.0,2.1,54.0,2.1,8.6,1.2,45.4,2.4,238338,7354,33.4,2.9,66.6,2.9,147985,5453,42.6,2.4,27.0,2.4,15.8,1.8,14.6,1.5,-888888888,-888888888,-888888888,-888888888,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),47
0400000US48,25010570,4957,20.7,0.1,67.0,0.1,12.4,0.1,82.0,0.1,18.0,0.1,6.3,0.1,11.7,0.1,24414846,7289,16.4,0.2,83.6,0.2,17087888,8810,17.8,0.2,25.2,0.2,29.2,0.2,27.8,0.2,5.8,-888888888.0,4.6,-888888888.0,16126855,45377,20.4,0.1,65.3,0.1,14.3,0.1,97.4,0.1,2.6,0.1,1.4,0.1,1.1,0.1,15695576,45597,12.6,0.2,87.4,0.2,11111241,26712,8.2,0.2,25.8,0.2,33.8,0.3,32.2,0.3,-888888888,-888888888,-888888888,-888888888,8883715,46765,21.1,0.2,70.0,0.2,8.9,0.1,54.1,0.3,45.9,0.3,15.2,0.2,30.7,0.3,8719270,46963,23.4,0.5,76.6,0.5,5976647,24960,35.7,0.4,23.9,0.4,20.7,0.3,19.6,0.3,-888888888,-888888888,-888888888,-888888888,7465279,40289,22.4,0.2,69.0,0.2,8.6,0.1,59.9,0.4,40.1,0.4,10.5,0.2,29.6,0.4,7324259,40650,25.2,0.6,74.8,0.6,4892899,18587,40.9,0.5,25.8,0.4,21.0,0.3,12.3,0.3,-888888888,-888888888,-888888888,-888888888,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),48
0400000US49,2693093,1407,24.3,0.1,64.7,0.1,11.0,0.1,90.8,0.3,9.2,0.3,3.5,0.2,5.7,0.3,2650781,2002,11.5,0.5,88.5,0.5,1704734,2360,8.6,0.4,23.0,0.5,37.3,0.6,31.1,0.5,5.3,-888888888.0,4.3,-888888888.0,2297112,11950,24.5,0.2,63.8,0.2,11.7,0.1,98.2,0.2,1.8,0.2,1.1,0.1,0.7,0.1,2261568,11749,9.9,0.5,90.1,0.5,1455374,7153,5.3,0.3,22.7,0.5,39.7,0.6,32.3,0.6,-888888888,-888888888,-888888888,-888888888,395981,11628,23.5,0.9,69.7,0.9,6.9,0.5,48.0,1.2,52.0,1.2,17.5,1.3,34.4,1.6,389213,11300,20.6,2.0,79.4,2.0,249360,6715,27.8,1.9,24.5,1.7,23.3,1.4,24.4,1.4,-888888888,-888888888,-888888888,-888888888,268353,9158,26.9,1.1,68.4,1.1,4.7,0.4,49.1,1.3,50.9,1.3,12.7,1.3,38.1,1.7,264144,9075,21.7,2.8,78.3,2.8,161741,4799,35.8,2.6,25.9,2.1,22.5,1.9,15.9,1.5,-888888888,-888888888,-888888888,-888888888,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),49
0400000US50,595681,806,15.3,0.1,66.8,0.2,17.9,0.1,95.7,0.3,4.3,0.3,2.2,0.3,2.0,0.3,571536,923,11.9,0.8,88.1,0.8,438279,1113,8.0,0.7,30.7,1.0,26.5,1.1,34.9,1.0,4.9,-888888888.0,3.8,-888888888.0,566123,2710,15.3,0.2,66.8,0.2,17.9,0.2,98.1,0.3,1.9,0.3,1.2,0.2,0.7,0.1,544455,2527,11.8,0.8,88.2,0.8,417076,2314,7.5,0.7,31.3,1.0,26.6,1.0,34.6,1.0,-888888888,-888888888,-888888888,-888888888,29558,2536,13.9,2.8,67.8,3.1,18.3,3.3,49.0,3.5,51.0,3.5,23.1,3.6,27.8,3.3,27081,2415,13.2,3.9,86.8,3.9,21203,2014,18.1,4.6,17.3,3.6,23.4,5.0,41.1,5.4,-888888888,-888888888,-888888888,-888888888,5706,1139,18.6,8.3,73.7,9.7,7.7,3.3,81.0,7.0,19.0,7.0,6.2,3.3,12.8,6.7,4768,1139,16.2,8.2,83.8,8.2,3564,881,11.1,8.0,5.1,3.1,34.2,10.8,49.6,13.6,-888888888,-888888888,-888888888,-888888888,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),50
