S1902_C01_007M,S1902_C01_008E,S1902_C01_008M,S1902_C01_009E,S1902_C01_009M,S1902_C01_010E,S1902_C01_010M,S1902_C01_011E,S1902_C01_011M,S1902_C01_012E,S1902_C01_012M,S1902_C01_013E,S1902_C01_013M,S1902_C01_014E,S1902_C01_014M,S1902_C01_015E,S1902_C01_015M,S1902_C01_016E,S1902_C01_016M,S1902_C01_017E,S1902_C01_017M,S1902_C01_018E,S1902_C01_018M,S1902_C01_019E,S1902_C01_019M,S1902_C01_020E,S1902_C01_020M,S1902_C01_021E,S1902_C01_021M,S1902_C01_022E,S1902_C01_022M,S1902_C01_023E,S1902_C01_023M,S1902_C01_024E,S1902_C01_024M,S1902_C01_025E,S1902_C01_025M,S1902_C01_026E,S1902_C01_026M,S1902_C01_027E,S1902_C01_027M,S1902_C02_001E,S1902_C02_001M,S1902_C02_002E,S1902_C02_002M,S1902_C02_003E,S1902_C02_003M,S1902_C02_004E,S1902_C02_004M,S1902_C02_005E,S1902_C02_005M,S1902_C02_006E,S1902_C02_006M,S1902_C02_007E,S1902_C02_007M,S1902_C02_008E,S1902_C02_008M,S1902_C02_009E,S1902_C02_009M,S1902_C02_010E,S1902_C02_010M,S1902_C02_011E,S1902_C02_011M,S1902_C02_012E,S1902_C02_012M,S1902_C02_013E,S1902_C02_013M,S1902_C02_014E,S1902_C02_014M,S1902_C02_015E,S1902_C02_015M,S1902_C02_016E,S1902_C02_016M,S1902_C02_017E,S1902_C02_017M,S1902_C02_018E,S1902_C02_018M,S1902_C02_019E,S1902_C02_019M,S1902_C02_020E,S1902_C02_020M,S1902_C02_021E,S1902_C02_021M,S1902_C02_022E,S1902_C02_022M,S1902_C02_023E,S1902_C02_023M,S1902_C02_024E,S1902_C02_024M,S1902_C02_025E,S1902_C02_025M,S1902_C02_026E,S1902_C02_026M,S1902_C02_027E,S1902_C02_027M,GEO_ID,S1902_C01_001E,S1902_C01_001M,S1902_C01_002E,S1902_C01_002M,S1902_C01_003E,S1902_C01_003M,S1902_C01_004E,S1902_C01_004M,S1902_C01_005E,S1902_C01_005M,S1902_C01_006E,S1902_C01_006M,S1902_C01_007E,S1902_C01_007MA,S1902_C01_008EA,S1902_C01_008MA,S1902_C01_009EA,S1902_C01_009MA,S1902_C01_010EA,S1902_C01_010MA,S1902_C01_011MA,S1902_C01_011EA,S1902_C01_012MA,S1902_C01_012EA,S1902_C01_013EA,S1902_C01_013MA,S1902_C01_014EA,S1902_C01_014MA,S1902_C01_015MA,S1902_C01_015EA,S1902_C01_016MA,S1902_C01_016EA,S1902_C01_017MA,S1902_C01_017EA,S1902_C01_018EA,S1902_C01_018MA,S1902_C01_019EA,S1902_C01_019MA,S1902_C01_020EA,S1902_C01_020MA,S1902_C01_021MA,S1902_C01_021EA,S1902_C01_022MA,S1902_C01_022EA,S1902_C01_023MA,S1902_C01_023EA,S1902_C01_024EA,S1902_C01_024MA,S1902_C01_025EA,S1902_C01_025MA,S1902_C01_026MA,S1902_C01_026EA,S1902_C01_027MA,S1902_C01_027EA,S1902_C02_001MA,S1902_C02_001EA,S1902_C02_002EA,S1902_C02_002MA,S1902_C02_003EA,S1902_C02_003MA,S1902_C02_004EA,S1902_C02_004MA,S1902_C02_005MA,S1902_C02_005EA,S1902_C02_006MA,S1902_C02_006EA,S1902_C02_007MA,S1902_C02_007EA,S1902_C02_008MA,S1902_C02_008EA,S1902_C02_009EA,S1902_C02_009MA,S1902_C02_010MA,S1902_C02_010EA,S1902_C02_011MA,S1902_C02_011EA,S1902_C02_012EA,S1902_C02_012MA,S1902_C02_013EA,S1902_C02_013MA,S1902_C02_014EA,S1902_C02_014MA,S1902_C02_015EA,S1902_C02_015MA,S1902_C02_016MA,S1902_C02_016EA,S1902_C02_017MA,S1902_C02_017EA,S1902_C02_018MA,S1902_C02_018EA,S1902_C02_019EA,S1902_C02_019MA,S1902_C02_020EA,S1902_C02_020MA,S1902_C02_021MA,S1902_C02_021EA,S1902_C02_022EA,S1902_C02_022MA,S1902_C02_023EA,S1902_C02_023MA,S1902_C02_024EA,S1902_C02_024MA,S1902_C02_025EA,S1902_C02_025MA,S1902_C02_026EA,S1902_C02_026MA,S1902_C02_027EA,S1902_C02_027MA,NAME,S1902_C01_001MA,S1902_C01_001EA,S1902_C01_002EA,S1902_C01_002MA,S1902_C01_003EA,S1902_C01_003MA,S1902_C01_004EA,S1902_C01_004MA,S1902_C01_005EA,S1902_C01_005MA,S1902_C01_006MA,S1902_C01_006EA,S1902_C01_007EA,state
0.5,642461,7985,15.5,0.6,36.2,1.0,27.3,0.8,10.7,0.5,6.8,0.5,3.5,0.4,2839099,-555555555,68.0,0.4,8.6,0.1,1.1,0.1,7.8,0.2,0.7,0.1,9.5,0.4,4.4,0.3,27.8,-555555555.0,51.3,0.1,33.6,-888888888.0,34.1,-888888888.0,27.2,-888888888.0,67029,874,66266,916,19456,1849,17939,262,9964,546,3033,287,26213,1238,76885,1386,51225,2355,62744,2211,100341,2592,71912,3364,116708,5749,92325,5189,25773,325,28815,434,19004,1011,20130,2297,25136,1070,19271,3186,15088,675,18394,3547,15686,396,32868,548,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,0400000US32,1021519,6553,78.2,0.5,16.6,0.5,29.1,0.4,4.0,0.3,3.1,0.2,18.6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0.7,345901,5099,11.7,0.7,30.9,1.1,36.2,1.2,8.3,0.8,10.8,0.9,2.1,0.3,1326813,-555555555,93.4,0.2,1.3,0.2,0.2,0.1,2.6,0.2,0.0,0.1,0.5,0.1,2.1,0.2,3.2,0.1,91.2,0.1,26.7,-888888888.0,26.1,-888888888.0,20.9,-888888888.0,86622,1517,86758,1697,18321,2600,18700,345,9727,579,3248,589,24484,1512,101152,2041,54727,4414,79487,4193,124744,3769,80683,4726,148369,7107,110312,17715,34691,569,35411,552,21431,2934,24288,8283,31517,5012,-999999999,-999999999,19681,4428,18731,5413,19953,3069,35791,585,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,0400000US33,519756,4605,80.5,0.7,25.1,0.8,31.8,0.6,4.3,0.4,2.6,0.3,18.2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0.3,2203675,15024,11.8,0.2,31.9,0.5,31.0,0.4,11.1,0.3,10.4,0.3,3.9,0.2,8938175,-555555555,67.7,0.3,13.6,0.1,0.2,0.1,9.3,0.1,0.0,0.1,6.9,0.3,2.3,0.1,19.3,-555555555.0,56.6,0.1,34.6,-888888888.0,35.2,-888888888.0,27.5,-888888888.0,99055,855,102796,1065,18020,682,19518,141,9630,209,3314,186,26887,608,115323,1145,53194,1848,90929,1619,152947,2208,96167,2703,166190,3299,123070,5529,36593,300,40970,397,23625,527,20502,3911,42464,1298,16054,6452,17747,664,18968,1289,20059,480,44680,424,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,0400000US34,3194844,10719,80.1,0.3,23.8,0.3,29.9,0.3,4.2,0.2,2.4,0.1,17.4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0.5,489532,7201,18.4,0.8,36.7,1.0,26.8,0.8,9.8,0.7,5.6,0.4,2.6,0.4,2085572,-555555555,73.1,0.7,2.0,0.1,9.5,0.2,1.5,0.1,0.0,0.1,10.8,0.7,3.0,0.2,47.7,-555555555.0,38.7,0.1,28.6,-888888888.0,29.8,-888888888.0,23.0,-888888888.0,61470,1199,61564,1351,18586,2347,16670,232,8907,453,3030,440,26790,1199,71731,1655,43732,2555,58790,2042,98479,3289,63832,3341,123632,8956,95081,7603,23683,436,26613,542,23646,3744,12897,597,29409,4057,17921,16099,15020,969,14893,1701,16969,538,34411,887,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,0400000US35,760916,6897,73.7,0.7,18.1,0.5,32.3,0.7,6.0,0.4,2.2,0.3,20.1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0.2,4621954,18878,14.2,0.2,32.9,0.3,28.8,0.3,11.3,0.2,8.8,0.2,4.0,0.1,19746227,-555555555,64.0,0.2,15.7,0.1,0.4,0.1,8.2,0.1,0.0,0.1,8.8,0.2,2.9,0.1,18.6,0.1,56.3,0.1,36.2,-888888888.0,38.3,-888888888.0,29.8,-888888888.0,86563,620,91451,722,19019,828,18014,78,9334,122,3613,115,25870,387,101025,905,43442,915,77474,1370,145773,2181,86076,2101,150162,2683,112165,2648,33095,228,39152,307,21860,307,20068,1766,31803,1006,23587,6052,15870,395,18270,1002,18894,346,41336,327,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,0400000US36,7282398,15877,77.3,0.2,21.4,0.2,29.8,0.2,6.4,0.1,3.4,0.1,17.7,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),New York,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0.2,2492048,17217,16.4,0.3,35.3,0.6,31.6,0.5,8.6,0.3,6.2,0.2,1.9,0.1,9943964,-555555555,69.1,0.1,21.7,0.1,1.1,0.1,2.5,0.1,0.1,0.1,3.2,0.2,2.4,0.1,9.0,0.1,64.0,0.1,28.5,-888888888.0,29.0,-888888888.0,22.8,-888888888.0,65099,505,66054,532,16063,906,18026,141,9121,202,2844,235,22163,540,76793,728,43440,1167,62307,1338,105993,1536,63544,1785,114593,2772,85809,5016,25774,193,29323,231,18097,310,16721,1501,29674,1554,20662,5397,11654,1073,12046,961,12759,624,30580,256,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,0400000US37,3790620,14716,76.5,0.3,18.3,0.3,31.3,0.3,5.3,0.2,1.7,0.1,19.3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0.6,187800,4204,11.1,0.7,27.4,1.3,44.1,1.4,6.8,0.9,9.3,0.8,1.3,0.4,739482,-555555555,88.5,0.3,2.0,0.2,5.4,0.3,1.2,0.1,0.0,0.1,0.6,0.2,2.3,0.4,2.8,0.2,86.8,0.1,29.5,-888888888.0,29.9,-888888888.0,25.6,-888888888.0,79136,1975,78667,2292,20657,1844,17174,419,9059,772,3766,1019,21277,3203,96611,3070,51474,4952,72918,5882,114235,4635,89733,12129,140433,8180,106273,21612,33071,950,35000,984,17779,7039,15306,2651,36943,16777,-999999999,-999999999,21820,5514,14802,2461,22220,4263,35182,1002,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,0400000US38,305431,3533,82.6,0.8,25.8,0.8,26.5,0.6,3.3,0.4,2.5,0.5,12.9,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0.2,2923523,16690,15.7,0.2,32.9,0.4,31.8,0.4,9.2,0.3,8.2,0.2,2.2,0.1,11594163,-555555555,82.1,0.1,12.2,0.1,0.2,0.1,1.9,0.1,0.0,0.1,0.9,0.1,2.6,0.1,3.4,0.1,80.0,0.1,28.8,-888888888.0,29.1,-888888888.0,23.4,-888888888.0,66252,461,68662,552,12944,659,17279,104,9370,135,2644,104,22481,392,79702,654,41956,959,60839,998,108183,1322,70804,1800,124131,2460,91515,4069,26937,181,28795,203,17195,508,18620,2559,35164,2277,52650,49416,15655,1442,12009,753,16598,893,29071,207,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,0400000US39,4593172,13994,75.5,0.2,19.9,0.3,31.1,0.2,5.9,0.1,3.1,0.1,21.1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0.3,966516,7153,15.6,0.4,34.9,0.6,32.3,0.5,8.9,0.4,6.4,0.3,2.0,0.2,3878051,-555555555,72.9,0.2,7.4,0.1,7.5,0.1,2.0,0.1,0.1,0.1,2.4,0.1,7.7,0.2,9.8,0.1,67.0,0.1,32.5,-888888888.0,33.0,-888888888.0,26.4,-888888888.0,64584,589,65189,704,17576,1357,17292,147,9197,199,1911,160,20862,797,76315,914,43310,2203,61065,1748,102283,1596,67913,3393,116265,4243,89806,5475,25229,227,28138,304,17284,625,18001,589,25135,3094,12568,3665,14990,874,15778,710,13711,467,29372,337,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,0400000US40,1459759,5575,76.8,0.4,19.4,0.3,31.2,0.3,5.6,0.2,3.1,0.2,17.4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0.4,966250,10337,17.2,0.5,32.2,0.7,33.4,0.7,8.4,0.5,6.8,0.4,2.0,0.3,3970239,-555555555,84.6,0.3,1.8,0.1,1.2,0.1,4.0,0.1,0.4,0.1,3.6,0.3,4.5,0.2,12.5,-555555555.0,76.9,0.1,25.0,-888888888.0,24.3,-888888888.0,20.4,-888888888.0,69210,641,68643,740,18334,1470,18047,199,9489,342,3238,230,25463,953,82059,1007,51044,2248,68329,2012,106241,1989,73398,4810,115087,4340,91180,7107,27646,249,29239,298,18247,2009,16355,1397,30422,2462,16225,3830,13244,874,14217,883,13756,370,30720,321,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,0400000US41,1535511,6674,75.4,0.4,23.9,0.4,33.2,0.3,4.7,0.3,4.2,0.2,19.5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0.2,3185054,17847,16.0,0.3,31.4,0.4,31.9,0.4,9.0,0.2,9.2,0.2,2.6,0.2,12787209,-555555555,81.4,0.1,11.1,0.1,0.2,0.1,3.1,0.1,0.0,0.1,1.9,0.1,2.3,0.1,6.5,0.1,77.7,0.1,30.8,-888888888.0,30.9,-888888888.0,25.5,-888888888.0,73112,461,76368,532,14050,793,18311,96,9648,167,2602,115,20704,420,87813,648,44204,1108,69127,1185,116740,1162,78564,2067,131186,2039,104553,3305,29220,198,31406,220,18183,563,17512,2271,32694,1671,18290,8998,13805,804,13956,1419,15554,820,32064,221,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,0400000US42,4945972,12878,75.4,0.2,23.3,0.2,34.4,0.2,6.0,0.1,3.4,0.1,20.3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0.8,257165,5063,14.5,1.1,32.3,1.5,31.1,1.3,9.9,0.9,9.3,0.8,2.9,0.5,1055173,-555555555,81.3,0.5,6.7,0.4,0.5,0.1,3.4,0.2,0.0,0.1,5.4,0.5,2.6,0.4,14.0,-555555555.0,74.1,0.1,33.0,-888888888.0,33.8,-888888888.0,26.8,-888888888.0,77146,1802,79231,1993,18073,2589,17518,329,9580,481,3384,652,25261,1612,91169,2049,44974,3864,65745,3042,127832,4735,76937,5346,138824,8077,107406,13764,30830,653,33901,793,18012,1590,16753,8946,23324,2855,-999999999,-999999999,13943,1346,15577,3221,14755,1177,35622,844,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,0400000US44,409654,3327,76.6,1.0,22.7,1.0,31.7,0.7,7.0,0.7,2.9,0.4,18.2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0.4,1201616,11426,18.5,0.4,35.2,0.7,29.0,0.6,9.2,0.4,6.0,0.4,2.0,0.2,4832482,-555555555,67.3,0.2,27.3,0.1,0.3,0.1,1.4,0.1,0.1,0.1,1.4,0.2,2.1,0.2,5.3,0.1,63.8,0.1,31.4,-888888888.0,31.4,-888888888.0,25.2,-888888888.0,61903,762,62285,941,17795,2096,18319,163,9460,248,2036,222,22155,643,73073,960,43769,1782,60561,1500,100330,1797,64152,2936,114578,3455,85523,6937,24596,309,28832,422,15897,338,18783,3176,24543,2371,17105,7889,13074,1738,11010,1208,14638,1157,29583,424,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,0400000US45,1826914,10151,74.2,0.5,17.2,0.4,34.2,0.3,5.3,0.2,1.3,0.1,20.3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0.7,211235,4208,11.7,0.7,26.9,1.1,42.6,1.3,7.6,0.8,9.6,0.8,1.5,0.4,853175,-555555555,84.9,0.3,1.7,0.3,8.4,0.3,1.3,0.1,0.1,0.1,0.8,0.2,2.8,0.3,3.4,0.1,83.2,0.1,26.3,-888888888.0,26.3,-888888888.0,22.2,-888888888.0,66580,1771,65637,1928,15495,1628,16722,354,8441,559,2562,342,21114,1934,80950,2304,44920,3426,57633,3591,100966,4459,75395,7981,105853,3642,81212,11348,26959,685,29664,779,15060,3065,9415,628,18335,5490,7996,8050,12555,2681,13239,2195,17600,5894,29793,759,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,0400000US46,334475,2656,80.8,0.7,23.7,1.0,29.3,0.7,4.4,0.5,2.9,0.4,15.2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0.3,1660344,15866,16.8,0.4,35.3,0.6,30.0,0.6,9.0,0.4,6.9,0.3,2.1,0.2,6549352,-555555555,77.6,0.1,16.9,0.1,0.3,0.1,1.6,0.1,0.1,0.1,1.5,0.1,2.1,0.1,4.9,0.1,74.5,0.1,31.6,-888888888.0,31.8,-888888888.0,24.9,-888888888.0,62734,731,64540,787,15539,1416,17616,159,9120,243,2605,167,20405,781,74359,959,41687,1968,61252,1651,99429,1761,66974,2497,116047,3167,93970,8816,24922,265,27126,316,17083,445,19620,4553,29318,2268,16833,8165,11181,999,13919,1840,13856,808,27613,321,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,0400000US47,2509665,11315,75.3,0.4,17.2,0.3,33.0,0.3,6.3,0.2,3.2,0.2,18.6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0.2,6407165,29321,12.1,0.2,36.1,0.3,30.5,0.4,10.4,0.2,7.5,0.2,3.3,0.1,26956958,-555555555,75.2,0.1,12.0,0.1,0.5,0.1,4.3,0.1,0.1,0.1,5.5,0.1,2.5,0.1,38.6,0.1,43.4,0.1,31.2,-888888888.0,32.3,-888888888.0,24.6,-888888888.0,75557,409,76301,423,19819,880,17174,87,8779,126,2891,175,23950,345,86136,560,43232,944,69154,876,118623,1112,71659,1709,123157,1876,90156,2561,27125,139,28946,161,20592,317,21849,1818,34453,852,21567,4536,16108,384,16380,678,16122,167,38217,251,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,0400000US48,9277197,22719,82.3,0.2,17.1,0.2,25.1,0.2,4.8,0.1,1.5,0.1,14.3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0.5,691495,6211,10.5,0.5,31.0,0.8,35.0,0.8,8.6,0.5,11.5,0.5,3.4,0.3,2942902,-555555555,87.3,0.3,1.1,0.1,1.1,0.1,2.2,0.1,0.9,0.1,4.7,0.3,2.7,0.2,13.5,0.1,79.2,0.1,27.6,-888888888.0,27.0,-888888888.0,21.5,-888888888.0,77413,993,76295,1088,16217,1537,18620,238,9567,499,2930,415,24143,1005,86361,1229,48926,2716,75658,3019,94314,2037,88856,5142,119248,3284,99631,5392,24877,300,26124,329,18530,3790,16628,4910,26048,2585,16629,2759,13644,956,11736,1403,14002,454,27309,365,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,0400000US49,918370,4666,84.2,0.5,20.5,0.5,24.2,0.4,3.5,0.2,1.6,0.2,15.9,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0.9,162017,3119,14.1,1.0,28.6,1.4,41.4,1.6,6.4,0.8,8.1,0.7,1.4,0.3,626562,-555555555,94.5,0.3,1.0,0.2,0.4,0.1,1.6,0.2,0.1,0.1,0.5,0.2,2.1,0.3,1.7,0.1,93.2,0.2,26.6,-888888888.0,26.1,-888888888.0,21.7,-888888888.0,69973,1861,69364,2017,15081,3018,17813,367,9654,507,3515,478,19735,1123,83038,2649,45014,4703,62197,6101,104140,3508,70174,5910,123606,6670,90674,9660,29178,770,29945,795,16771,3971,16919,10394,17597,5039,-999999999,-999999999,11844,3255,15678,3604,16504,3259,30079,800,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,0400000US50,257229,3177,78.2,0.9,29.2,1.1,33.8,1.0,6.5,0.7,4.0,0.5,18.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,50
