GEO_ID,C08113_001E,C08113_001M,C08113_002E,C08113_002M,C08113_003E,C08113_003M,C08113_004E,C08113_004M,C08113_005E,C08113_005M,C08113_006E,C08113_006M,C08113_007E,C08113_007M,C08113_008E,C08113_008M,C08113_009E,C08113_009M,C08113_010E,C08113_010M,C08113_011E,C08113_011M,C08113_012E,C08113_012M,C08113_013E,C08113_013M,C08113_014E,C08113_014M,C08113_015E,C08113_015M,C08113_016E,C08113_016M,C08113_017E,C08113_017M,C08113_018E,C08113_018M,C08113_019E,C08113_019M,C08113_020E,C08113_020M,C08113_021E,C08113_021M,C08113_022E,C08113_022M,C08113_023E,C08113_023M,C08113_024E,C08113_024M,C08113_025E,C08113_025M,C08113_026E,C08113_026M,C08113_027E,C08113_027M,C08113_028E,C08113_028M,C08113_029E,C08113_029M,C08113_030E,C08113_030M,NAME,C08113_001MA,C08113_001EA,C08113_002EA,C08113_002MA,C08113_003EA,C08113_003MA,C08113_004MA,C08113_004EA,C08113_005MA,C08113_005EA,C08113_006MA,C08113_006EA,C08113_007EA,C08113_007MA,C08113_008EA,C08113_008MA,C08113_009EA,C08113_009MA,C08113_010MA,C08113_010EA,C08113_011MA,C08113_011EA,C08113_012EA,C08113_012MA,C08113_013EA,C08113_013MA,C08113_014EA,C08113_014MA,C08113_015MA,C08113_015EA,C08113_016MA,C08113_016EA,C08113_017EA,C08113_017MA,C08113_018EA,C08113_018MA,C08113_019EA,C08113_019MA,C08113_020EA,C08113_020MA,C08113_021MA,C08113_021EA,C08113_022MA,C08113_022EA,C08113_023EA,C08113_023MA,C08113_024EA,C08113_024MA,C08113_025EA,C08113_025MA,C08113_026MA,C08113_026EA,C08113_027MA,C08113_027EA,C08113_028EA,C08113_028MA,C08113_029EA,C08113_029MA,C08113_030EA,C08113_030MA,state
0400000US44,505224,6803,402690,6428,102534,4388,62693,4392,39841,3074,405692,7911,331968,7608,73724,4280,46348,4206,27376,2445,37493,3542,24329,2686,13164,2151,6675,1571,6489,1424,15219,1967,10221,1531,4998,1197,3233,985,1765,725,27518,2431,21333,2224,6185,1227,4082,1062,2103,888,19302,2118,14839,1808,4463,1091,2355,797,2108,879,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2117951,15116,1965454,14580,152497,5579,78440,4242,74057,4898,1751491,16620,1644528,15927,106963,5460,59954,3777,47009,4470,196921,7615,166140,6825,30781,3639,10732,1745,20049,3114,15263,2474,12284,2048,2979,990,934,528,2045,799,81552,4326,73774,4184,7778,1841,3672,991,4106,1606,72724,4496,68728,4338,3996,1236,3148,1129,848,486,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,435818,4863,413819,4542,21999,2230,14902,1920,7097,1279,344991,5692,330679,5677,14312,2077,10159,1786,4153,1016,39907,3556,36637,3323,3270,853,2050,725,1220,446,2377,986,2091,946,286,233,77,101,209,217,24424,2330,21349,2251,3075,808,1981,780,1094,476,24119,2133,23063,2054,1056,422,635,327,421,236,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2865341,17158,2654250,17151,211091,7540,113007,5471,98084,6247,2389964,19858,2233981,19559,155983,7432,89985,5215,65998,5520,264791,9698,225229,8578,39562,4175,13502,2121,26060,3189,24552,2744,22932,2539,1620,901,689,381,931,774,80172,5241,71868,4778,8304,1637,4356,1233,3948,1125,105862,4500,100240,4347,5622,1287,4475,1294,1147,503,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12275962,34820,7896487,33590,4379475,27996,2585290,24572,1794185,25038,9869007,39911,6506982,37187,3362025,24723,2072334,21790,1289691,21126,1301080,24028,668341,15367,632739,16899,309303,10320,323436,12730,197216,8970,110963,6519,86253,5500,45330,4800,40923,3877,414322,10385,244011,8215,170311,8681,79018,5430,91293,6703,494337,12488,366190,9860,128147,6732,79305,5013,48842,4477,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1345675,8238,1138154,9741,207521,6591,129213,5547,78308,4406,1023289,11048,874172,10543,149117,6054,93953,5195,55164,3398,159329,7211,122184,6464,37145,3703,20893,2520,16252,2570,33991,3112,27657,2571,6334,1415,3695,838,2639,1071,55320,3561,48086,3309,7234,1372,4856,1151,2378,711,73746,3681,66055,3733,7691,1441,5816,1245,1875,768,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,317172,4692,302392,4841,14780,1466,10949,1514,3831,853,242073,4479,232256,4845,9817,1295,7413,1335,2404,648,27727,2399,26005,2297,1722,721,1043,493,679,490,3585,789,3360,780,225,185,225,185,0,147,21120,2275,19474,2258,1646,607,1251,435,395,332,22667,2115,21297,2020,1370,431,1017,327,353,275,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4063553,17597,3381429,18374,682124,12535,430673,11838,251451,9813,3158348,20246,2686738,18144,471610,11507,310966,9858,160644,7906,378398,11148,280732,10104,97666,5893,45930,3722,51736,4814,191066,7067,133740,5334,57326,4582,37780,4367,19546,2862,158470,6656,128577,5608,29893,3889,17728,2627,12165,2631,177271,5789,151642,4963,25629,2474,18269,2209,7360,1197,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3309730,16792,2677590,16666,632140,13008,371988,12291,260152,10115,2394643,16522,1971913,15929,422730,10730,252827,9172,169903,8471,335648,9301,241847,7234,93801,6697,49087,4399,44714,4342,209906,7428,152035,6119,57871,5359,34257,3882,23614,4007,188707,7783,153692,7434,35015,3988,21145,2941,13870,1934,180826,7468,158103,6693,22723,2687,14672,2121,8051,1652,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,732360,9105,715769,8960,16591,2103,12137,1569,4454,1234,607615,9203,594994,9037,12621,1843,9706,1544,2915,903,71268,4294,69777,4207,1491,540,746,347,745,451,5410,1198,4947,1146,463,363,342,311,121,148,29511,2744,28154,2747,1357,588,770,400,587,471,18556,2186,17897,2176,659,343,573,343,86,139,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2869683,11821,2637119,12532,232564,5944,143519,5752,89045,5287,2320974,15285,2161633,14646,159341,5669,103909,5135,55432,4084,234322,7070,197007,6399,37315,3298,16863,1976,20452,2602,54465,3803,46521,3838,7944,1526,3911,904,4033,1278,142976,5012,124377,4531,18599,2124,12514,1523,6085,1368,116946,4397,107581,4246,9365,1374,6322,1073,3043,765,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,296201,4351,275457,4829,20744,2326,14693,2205,6051,1415,227488,5284,213685,5180,13803,1682,9999,1498,3804,980,32672,3007,28694,2905,3978,1241,2894,1201,1084,681,4783,1321,3979,1164,804,539,574,440,230,226,17042,2319,15209,2212,1833,795,990,785,843,441,14216,2105,13890,2106,326,247,236,212,90,135,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1010328,12072,52437,4348,957891,13332,219421,7616,738470,13733,813825,11936,38607,3195,775218,12255,182132,6629,593086,12693,91968,5563,7336,1631,84632,5360,20295,2769,64337,4765,27409,2527,1982,582,25427,2395,4164,991,21263,2165,58394,4125,3397,979,54997,3906,8813,1549,46184,3739,18732,2159,1115,597,17617,2200,4017,1053,13600,1821,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
