GEO_ID,B08124_001E,B08124_001M,B08124_002E,B08124_002M,B08124_003E,B08124_003M,B08124_004E,B08124_004M,B08124_005E,B08124_005M,B08124_006E,B08124_006M,B08124_007E,B08124_007M,B08124_008E,B08124_008M,B08124_009E,B08124_009M,B08124_010E,B08124_010M,B08124_011E,B08124_011M,B08124_012E,B08124_012M,B08124_013E,B08124_013M,B08124_014E,B08124_014M,B08124_015E,B08124_015M,B08124_016E,B08124_016M,B08124_017E,B08124_017M,B08124_018E,B08124_018M,B08124_019E,B08124_019M,B08124_020E,B08124_020M,B08124_021E,B08124_021M,B08124_022E,B08124_022M,B08124_023E,B08124_023M,B08124_024E,B08124_024M,B08124_025E,B08124_025M,B08124_026E,B08124_026M,B08124_027E,B08124_027M,B08124_028E,B08124_028M,B08124_029E,B08124_029M,B08124_030E,B08124_030M,B08124_031E,B08124_031M,B08124_032E,B08124_032M,B08124_033E,B08124_033M,B08124_034E,B08124_034M,B08124_035E,B08124_035M,B08124_036E,B08124_036M,B08124_037E,B08124_037M,B08124_038E,B08124_038M,B08124_039E,B08124_039M,B08124_040E,B08124_040M,B08124_041E,B08124_041M,B08124_042E,B08124_042M,B08124_043E,B08124_043M,B08124_044E,B08124_044M,B08124_045E,B08124_045M,B08124_046E,B08124_046M,B08124_047E,B08124_047M,B08124_048E,B08124_048M,B08124_049E,B08124_049M,NAME,B08124_001EA,B08124_001MA,B08124_002MA,B08124_002EA,B08124_003EA,B08124_003MA,B08124_004EA,B08124_004MA,B08124_005MA,B08124_005EA,B08124_006MA,B08124_006EA,B08124_007EA,B08124_007MA,B08124_008MA,B08124_008EA,B08124_009EA,B08124_009MA,B08124_010MA,B08124_010EA,B08124_011EA,B08124_011MA,B08124_012EA,B08124_012MA,B08124_013MA,B08124_013EA,B08124_014EA,B08124_014MA,B08124_015EA,B08124_015MA,B08124_016MA,B08124_016EA,B08124_017EA,B08124_017MA,B08124_018EA,B08124_018MA,B08124_019MA,B08124_019EA,B08124_020EA,B08124_020MA,B08124_021MA,B08124_021EA,B08124_022MA,B08124_022EA,B08124_023MA,B08124_023EA,B08124_024EA,B08124_024MA,B08124_025EA,B08124_025MA,B08124_026EA,B08124_026MA,B08124_027MA,B08124_027EA,B08124_028MA,B08124_028EA,B08124_029EA,B08124_029MA,B08124_030EA,B08124_030MA,B08124_031MA,B08124_031EA,B08124_032MA,B08124_032EA,B08124_033MA,B08124_033EA,B08124_034MA,B08124_034EA,B08124_035EA,B08124_035MA,B08124_036MA,B08124_036EA,B08124_037EA,B08124_037MA,B08124_038MA,B08124_038EA,B08124_039MA,B08124_039EA,B08124_040EA,B08124_040MA,B08124_041MA,B08124_041EA,B08124_042EA,B08124_042MA,B08124_043MA,B08124_043EA,B08124_044MA,B08124_044EA,B08124_045MA,B08124_045EA,B08124_046MA,B08124_046EA,B08124_047EA,B08124_047MA,B08124_048EA,B08124_048MA,B08124_049MA,B08124_049EA,state
0400000US42,5930486,23224,2194854,19612,1041678,15519,1404856,18218,498914,10792,788478,13672,1706,594,4530736,27625,1693230,19811,744431,12946,1081348,16556,383456,9000,626954,12193,1317,554,505921,13606,140271,6442,105164,5734,106442,5218,68055,4430,85797,4799,192,162,340499,11144,130797,5613,79880,5342,90504,4739,11775,2191,27543,2668,0,168,229204,9583,76455,5525,64180,4643,54066,3465,13192,1815,21247,2399,64,78,80673,5212,24362,2043,16750,2404,14823,1847,8835,1722,15869,1846,34,59,243453,7418,129739,5021,31273,3900,57673,3159,13601,1956,11068,1483,99,104,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,505224,6803,183720,5722,104653,4936,120149,5144,37140,3132,58401,3378,1161,429,405692,7911,151874,5533,80518,4215,96051,5098,28365,2578,47806,3259,1078,434,37493,3542,8094,1211,8214,1612,8849,1756,6265,1417,6071,1243,0,203,15219,1967,5115,1244,4131,1064,4236,1304,322,340,1415,610,0,203,19942,2000,6435,965,6503,1534,5207,1125,571,418,1226,475,0,203,7576,1424,2101,711,2390,831,1617,574,383,297,1057,497,28,49,19302,2118,10101,1555,2897,917,4189,804,1234,712,826,474,55,90,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2117951,15116,695592,13045,389510,12879,518943,11675,194894,7202,303817,9656,15195,2150,1751491,16620,593846,11660,308251,11415,440289,11398,149603,5957,252600,8833,6902,1521,196921,7615,46505,3514,42356,3657,40299,3573,33379,4207,33210,3856,1172,678,15263,2474,2783,994,4639,1124,3636,1128,1316,584,2838,1047,51,87,46514,3079,9791,1685,14321,2356,7665,1226,3073,863,5241,1192,6423,1340,35038,2761,6679,1259,10217,1982,7236,1405,4033,1363,6587,1368,286,193,72724,4496,35988,3293,9726,1625,19818,2413,3490,1091,3341,1080,361,240,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,435818,4863,157883,4881,70639,4068,103452,4122,49030,2808,53731,3174,1083,458,344991,5692,123964,4489,52194,3212,87775,3703,36905,2536,43239,3152,914,426,39907,3556,12308,1740,7605,1301,7635,1460,6039,1120,6165,1503,155,189,2377,986,311,236,969,638,555,345,65,91,477,288,0,151,18453,2240,6114,931,5454,1660,2773,799,2751,1021,1347,480,14,35,5971,961,1851,592,1306,557,902,375,766,435,1146,609,0,151,24119,2133,13335,1633,3111,805,3812,775,2504,724,1357,463,0,151,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2865341,17158,955407,14136,490287,12850,703052,11702,249907,7425,458240,11109,8448,1434,2389964,19858,810442,12831,401369,11544,590913,11677,195389,7486,384564,10694,7287,1314,264791,9698,69538,4576,49943,4286,57262,4080,37622,3234,50048,4224,378,364,24552,2744,5113,1138,6912,1491,6623,1312,1628,906,4204,1062,72,117,42735,3978,11566,1662,11488,2106,11445,1963,3514,937,4533,1079,189,181,37437,4037,8614,1529,7248,1696,8679,1652,3556,1059,8882,1702,458,491,105862,4500,50134,3344,13327,1950,28130,2282,8198,1570,6009,1312,64,106,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12275962,34820,4327528,34355,2170644,26819,2935132,28693,1323368,18341,1471544,23414,47746,3575,9869007,39911,3580766,30131,1663975,24087,2403753,27262,988821,15458,1202795,20991,28897,2800,1301080,24028,345508,10944,275744,12723,275882,9653,232597,9479,168168,8978,3181,925,197216,8970,57051,4037,63236,5249,45418,4583,9830,1666,20742,2964,939,534,192370,6462,50511,2948,56625,4304,42938,3785,16293,2504,17148,2383,8855,1527,221952,8449,53360,3364,46170,4125,42059,3894,40613,4532,37463,3801,2287,967,494337,12488,240332,8655,64894,4814,125082,4885,35214,3701,25228,2782,3587,926,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1345675,8238,497372,9203,203642,5596,352654,7186,121224,5933,168823,6155,1960,828,1023289,11048,382286,8773,149152,5297,273602,6831,88592,4794,127856,5222,1801,822,159329,7211,47534,3732,26583,2680,35146,3248,23819,2734,26181,2845,66,79,33991,3112,14538,1840,5269,1348,8369,1450,1896,646,3919,1014,0,184,31770,2964,10360,1505,8662,1617,8841,1544,1266,450,2641,646,0,184,23550,2375,7582,1342,4633,995,4758,999,2142,790,4382,1045,53,94,73746,3681,35072,2353,9343,1343,21938,2285,3509,1009,3844,1003,40,67,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,317172,4692,127811,4107,53189,3123,68272,3085,32392,2111,35291,2623,217,184,242073,4479,97548,3775,38501,2729,52107,2681,24148,1663,29557,2341,212,184,27727,2399,9723,1168,5469,1174,5433,927,4011,875,3091,700,0,147,3585,789,1277,488,1229,534,604,343,170,162,305,232,0,147,17236,2090,6261,1083,3547,708,5376,1094,1051,314,1001,304,0,147,3884,868,1593,530,769,389,728,401,440,266,354,197,0,147,22667,2115,11409,1382,3674,833,4024,737,2572,762,983,346,5,147,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4063553,17597,1727815,18792,673247,14381,883246,11854,343101,9349,392137,10462,44007,3720,3158348,20246,1336282,16628,500409,11360,711506,12887,257015,7586,320986,9353,32150,2960,378398,11148,132601,6456,75218,5570,71527,4798,59513,5093,37179,3652,2360,829,191066,7067,106239,5048,33662,3814,33378,3354,5890,1845,10276,1681,1621,535,91217,6140,28321,2694,25608,3227,17971,2306,7680,1615,6264,1193,5373,1810,67253,4685,22216,2378,15601,2180,11913,1810,6431,1695,10184,1464,908,478,177271,5789,102156,4587,22749,2450,36951,2537,6572,1147,7248,1444,1595,928,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3309730,16792,1297041,19000,574872,12456,719390,12569,318859,7504,373659,8058,25909,2739,2394643,16522,907811,16773,402189,9896,537308,10718,238906,6956,289163,7175,19266,2428,335648,9301,115752,5774,61182,4135,66253,4728,47975,4316,42562,3954,1924,856,209906,7428,101853,6432,39617,4050,44881,3683,8710,2859,14268,1863,577,281,115552,6603,46569,3907,30320,3061,20678,2324,6863,1180,8355,1474,2767,782,73155,4537,31506,2980,11420,1864,10730,1540,7752,1441,10940,1615,807,469,180826,7468,93550,4471,30144,2707,39540,3490,8653,1525,8371,1418,568,290,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,732360,9105,232769,6858,145680,5950,174603,6759,84099,4275,94805,4848,404,284,607615,9203,195290,6824,113305,5387,149784,6019,68189,4106,80725,4216,322,261,71268,4294,19140,2320,16586,2107,13817,1931,12788,1952,8855,1377,82,102,5410,1198,1887,619,1802,688,1116,508,255,200,350,255,0,187,21210,2234,6169,1260,7542,1344,4092,964,1003,394,2404,721,0,187,8301,1324,1454,565,2050,771,2332,786,864,390,1601,704,0,187,18556,2186,8829,1323,4395,1205,3462,728,1000,457,870,421,0,187,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2869683,11821,1007471,13967,493068,8785,640438,9204,240716,5877,486904,10008,1086,444,2320974,15285,820069,12331,376556,7556,529231,8731,195254,5151,399017,9791,847,430,234322,7070,65801,3685,41628,2963,47840,3297,26104,2142,52860,3734,89,126,54465,3803,17161,1948,15828,2224,11169,1702,1236,446,9071,1665,0,145,92497,4033,29384,2345,27002,2963,20591,1761,5987,1151,9449,1257,84,117,50479,3127,16166,1799,11574,1614,7672,1253,3575,814,11492,1466,0,145,116946,4397,58890,2943,20480,1779,23935,2000,8560,1327,5015,730,66,197,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,296201,4351,96578,4772,54045,3957,61391,3471,46137,3585,36908,2665,1142,513,227488,5284,75454,4226,38595,3547,49885,3365,33823,3258,29056,2585,675,346,32672,3007,8308,1442,6134,1508,4992,951,8503,1413,4309,928,426,435,4783,1321,555,346,1056,616,1130,652,971,452,1071,584,0,190,10568,1930,3478,953,3363,1023,2023,753,909,470,795,593,0,190,6474,1401,2036,735,1655,756,1220,616,744,487,778,450,41,80,14216,2105,6747,1711,3242,837,2141,640,1187,527,899,507,0,190,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1010328,12072,313338,8293,209455,7700,292752,8317,101118,6217,93601,5695,64,108,813825,11936,263174,8228,155472,6650,239211,7322,78052,5418,77852,5169,64,108,91968,5563,29829,3056,17332,2408,28574,2455,9958,1831,6275,1149,0,220,27409,2527,4944,1189,11640,1761,6669,1371,2335,837,1821,724,0,220,36960,3229,5671,1120,13005,1817,9797,1737,4541,1372,3946,1155,0,220,21434,2469,3092,962,8577,1513,4402,1219,3268,852,2095,676,0,220,18732,2159,6628,1405,3429,882,4099,1016,2964,775,1612,678,0,220,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
