GEO_ID,C08524_001E,C08524_001M,C08524_002E,C08524_002M,C08524_003E,C08524_003M,C08524_004E,C08524_004M,C08524_005E,C08524_005M,C08524_006E,C08524_006M,C08524_007E,C08524_007M,C08524_008E,C08524_008M,C08524_009E,C08524_009M,C08524_010E,C08524_010M,C08524_011E,C08524_011M,C08524_012E,C08524_012M,C08524_013E,C08524_013M,C08524_014E,C08524_014M,C08524_015E,C08524_015M,C08524_016E,C08524_016M,C08524_017E,C08524_017M,C08524_018E,C08524_018M,C08524_019E,C08524_019M,C08524_020E,C08524_020M,C08524_021E,C08524_021M,C08524_022E,C08524_022M,C08524_023E,C08524_023M,C08524_024E,C08524_024M,C08524_025E,C08524_025M,C08524_026E,C08524_026M,C08524_027E,C08524_027M,C08524_028E,C08524_028M,C08524_029E,C08524_029M,C08524_030E,C08524_030M,C08524_031E,C08524_031M,C08524_032E,C08524_032M,C08524_033E,C08524_033M,C08524_034E,C08524_034M,C08524_035E,C08524_035M,C08524_036E,C08524_036M,C08524_037E,C08524_037M,C08524_038E,C08524_038M,C08524_039E,C08524_039M,C08524_040E,C08524_040M,C08524_041E,C08524_041M,C08524_042E,C08524_042M,NAME,C08524_001EA,C08524_001MA,C08524_002EA,C08524_002MA,C08524_003EA,C08524_003MA,C08524_004MA,C08524_004EA,C08524_005MA,C08524_005EA,C08524_006EA,C08524_006MA,C08524_007EA,C08524_007MA,C08524_008EA,C08524_008MA,C08524_009EA,C08524_009MA,C08524_010MA,C08524_010EA,C08524_011MA,C08524_011EA,C08524_012EA,C08524_012MA,C08524_013EA,C08524_013MA,C08524_014EA,C08524_014MA,C08524_015MA,C08524_015EA,C08524_016MA,C08524_016EA,C08524_017EA,C08524_017MA,C08524_018EA,C08524_018MA,C08524_019EA,C08524_019MA,C08524_020EA,C08524_020MA,C08524_021MA,C08524_021EA,C08524_022MA,C08524_022EA,C08524_023EA,C08524_023MA,C08524_024EA,C08524_024MA,C08524_025EA,C08524_025MA,C08524_026MA,C08524_026EA,C08524_027MA,C08524_027EA,C08524_028EA,C08524_028MA,C08524_029EA,C08524_029MA,C08524_030MA,C08524_030EA,C08524_031EA,C08524_031MA,C08524_032EA,C08524_032MA,C08524_033MA,C08524_033EA,C08524_034EA,C08524_034MA,C08524_035EA,C08524_035MA,C08524_036MA,C08524_036EA,C08524_037EA,C08524_037MA,C08524_038MA,C08524_038EA,C08524_039EA,C08524_039MA,C08524_040EA,C08524_040MA,C08524_041MA,C08524_041EA,C08524_042EA,C08524_042MA,state
0400000US31,984957,7271,353209,6771,164448,6211,230756,6285,100881,4607,133812,4574,1851,571,806430,8753,291616,6306,129430,5034,195956,5789,81487,3933,106263,4015,1678,566,92752,4158,27127,2104,16891,1969,17309,1766,12772,1479,18499,1971,154,156,6181,1274,1735,735,2059,728,1462,486,414,286,511,288,0,187,40488,2876,13218,1501,9557,1525,8239,1169,3508,796,5966,1137,0,187,39106,2415,19513,1653,6511,937,7790,1194,2700,701,2573,676,19,28,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1283741,12038,355259,8808,354184,9678,342457,8302,106890,6205,121914,5726,3037,965,995555,12528,284475,8025,272876,8967,262556,7503,80798,4803,92195,5332,2655,819,134943,6474,30110,2960,40475,3817,35578,3182,14104,1956,14433,1820,243,246,54889,4812,5659,1454,18993,2864,17522,2455,5580,1671,7080,1614,55,96,57239,3477,13072,1848,17439,1658,15042,2368,4668,1028,6934,1179,84,100,41115,3659,21943,2606,4401,1288,11759,1837,1740,718,1272,546,0,187,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,651014,9593,246542,6185,109063,5624,168401,6516,58457,3359,67792,4120,759,508,526101,9436,200541,5510,85943,4708,138656,6039,45577,2966,54852,3906,532,508,53507,4113,16196,1961,10327,1724,12116,1685,8056,1535,6812,1383,0,187,3832,873,930,418,1214,539,846,466,59,99,783,502,0,187,26314,2505,7255,1449,7198,1717,5757,997,2307,803,3570,827,227,187,41260,2617,21620,2219,4381,906,11026,1452,2458,891,1775,703,0,187,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3968439,20630,1558061,16099,695555,16076,980763,16340,287594,9851,442967,11791,3499,811,3024278,21941,1261742,13621,475663,12542,758957,14421,213516,7800,311675,9651,2725,813,331329,10921,93779,5010,69341,4814,77165,4771,37081,3587,53941,4690,22,45,213920,7309,59709,3621,60966,3898,51488,4117,11150,1861,30607,3544,0,187,218894,9488,44892,3762,69047,5245,47366,3551,16865,2616,39972,3950,752,471,180018,7732,97939,6185,20538,2317,45787,3220,8982,1888,6772,1482,0,187,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,865085,10535,305520,8634,182152,7360,197251,7415,98810,6270,78079,5347,3273,1025,693998,10646,243313,8285,145016,7025,164079,6661,77893,5320,60924,4524,2773,976,82811,5064,27223,2677,15202,1911,17472,1990,14725,2241,8053,1608,136,161,10814,2034,3668,859,2782,1029,2224,872,409,304,1731,717,0,187,35895,2858,13426,1870,9156,1650,6016,1391,3253,939,3702,1020,342,255,41567,3446,17890,1874,9996,1807,7460,1612,2530,909,3669,1061,22,42,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9520770,27988,3847581,26865,1881559,22737,2202211,22422,683385,13979,893713,14785,12321,1652,4931316,27143,1953838,20916,859146,13974,1154731,14499,405122,10042,552064,11861,6415,1446,606207,14155,192668,6484,131911,6763,140211,6688,67984,4119,72948,4771,485,342,2869481,21998,1213323,16382,651970,14496,659359,13845,157198,7478,187308,7311,323,245,752598,16772,298010,10996,178662,8165,176313,7868,32242,3800,63884,4257,3487,780,361168,10446,189742,7391,59870,4350,71597,3762,20839,2460,17509,2224,1611,765,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4431801,22145,1587585,18354,769608,13325,1040777,15284,402197,10570,587531,12508,44103,3437,3613316,23940,1313444,17170,609945,12363,871247,13174,296758,9646,486529,11446,35393,3198,424680,10295,110246,5822,87847,4868,76823,5565,76496,5215,70417,4753,2851,794,50337,3499,16047,1850,14496,2517,12674,1865,2102,725,4980,1071,38,64,134383,5967,37779,3070,34142,3649,29328,2939,12764,2209,15920,2121,4450,1093,209085,8535,110069,5686,23178,3135,50705,3554,14077,2446,9685,1363,1371,674,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,432528,5156,149042,4567,70957,4042,90285,4434,62394,3046,57951,2879,1899,597,349986,5110,118640,4573,55415,4143,77061,4209,49373,2901,48137,3028,1360,633,39496,2851,12387,1508,5414,1091,6875,1400,8666,1509,5983,1250,171,237,2992,996,816,394,1288,720,222,215,147,139,519,338,0,187,19596,1575,6893,795,4835,966,2898,643,2763,713,2126,511,81,125,20458,1557,10306,1214,4005,801,3229,667,1445,467,1186,405,287,436,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5351371,23418,1915769,17621,909510,13684,1262923,15247,419615,10766,841167,11906,2387,856,4470112,23483,1642735,16665,724089,12178,1063592,13580,342927,10019,694612,12877,2157,815,421891,11211,108254,5324,84132,5636,87459,4277,52396,4340,89430,4619,220,193,90912,4489,20012,2630,29279,2707,21225,2347,3164,889,17232,2099,0,187,174534,6431,49599,3024,45153,3341,41071,3051,9278,1401,29423,2875,10,16,193922,5919,95169,4560,26857,2579,49576,3527,11850,1818,10470,1623,0,187,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1721357,10123,582281,8869,292285,7156,407551,6940,199864,5450,229919,6033,9457,2336,1415330,9802,491308,8041,228621,6720,342112,6783,158351,4715,189601,5304,5337,1092,181385,5956,48668,3309,37531,3123,36626,2409,30427,2911,27864,2245,269,237,7500,1160,1780,559,1635,510,1914,603,509,280,1611,519,51,87,55215,3814,13538,1705,15832,1656,11555,1524,6095,1044,7589,1233,606,458,61927,4350,26987,2808,8666,1124,15344,1951,4482,791,3254,795,3194,2249,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1827947,14246,666941,10056,343282,9502,424281,9346,164111,6395,228012,7999,1320,518,1295903,13298,477073,8723,221916,7628,315574,8248,114854,5380,165522,6709,964,447,197675,8761,61297,4848,37700,4088,36534,3079,30450,3331,31582,2811,112,144,84680,4463,29179,2924,22826,2921,21431,2424,4678,1149,6566,1252,0,187,136621,6957,45324,3161,37667,3578,26732,3397,8375,1697,18523,2392,0,187,113068,5768,54068,3646,23173,2568,24010,2411,5754,1115,5819,1383,244,303,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5883212,21300,2173098,19590,1038173,15186,1392300,17079,494263,10513,784056,13149,1322,452,4486721,25369,1670306,20413,740892,12572,1070508,15634,381335,8843,622669,11293,1011,425,498848,13146,137130,6298,104713,5521,105066,5031,65496,4110,86251,4724,192,162,346027,10440,136665,5483,80724,5412,90400,4917,11719,2119,26519,2583,0,187,308163,10089,99258,5382,80571,5394,68653,3754,22112,2587,37549,2719,20,30,243453,7418,129739,5021,31273,3900,57673,3159,13601,1956,11068,1483,99,104,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,482776,8201,185291,5798,101024,5036,110530,4906,34939,2940,49955,3832,1037,457,391442,8952,154404,5665,77491,4294,89252,4938,28116,2682,41273,3705,906,429,33075,3060,8528,1201,8083,1662,7304,1632,4752,1136,4408,935,0,187,11843,1889,3254,884,3970,1087,3384,1215,88,104,1147,612,0,187,27114,2343,9004,1254,8583,1741,6401,1200,749,369,2301,652,76,125,19302,2118,10101,1555,2897,917,4189,804,1234,712,826,474,55,90,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2083191,16367,681568,13552,384776,12945,508782,11085,193236,7102,299658,9783,15171,2045,1717761,16809,581814,11916,303185,11329,430527,10663,146779,5801,248544,8742,6912,1564,197181,7242,46121,3391,42531,3716,40119,3299,33826,4095,33440,3585,1144,698,15027,2542,2372,915,4639,1124,3581,1138,1511,693,2924,1052,0,187,80498,4791,15273,2281,24695,3344,14737,1726,7630,1597,11409,1856,6754,1225,72724,4496,35988,3293,9726,1625,19818,2413,3490,1091,3341,1080,361,240,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,435583,5207,157930,4862,70484,4093,103388,3999,47698,2876,55000,3371,1083,458,343831,5912,123980,4552,52187,3298,87481,3620,35571,2466,43698,3199,914,426,40252,3445,12341,1672,7637,1356,7628,1507,6102,1138,6389,1523,155,189,2143,935,320,198,916,630,408,268,22,27,477,288,0,187,25238,2559,7954,1028,6633,1708,4059,947,3499,1143,3079,957,14,35,24119,2133,13335,1633,3111,805,3812,775,2504,724,1357,463,0,187,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2908962,18366,973221,14594,494071,11961,715407,11552,254282,7342,468966,10865,3015,666,2432006,20417,827175,13504,403930,10787,602989,11340,200203,6913,395208,10628,2501,591,266661,10224,70463,4792,50719,4353,57980,4417,37403,3128,49718,4155,378,364,24136,2757,4825,1087,6912,1491,6606,1309,1669,944,4052,1035,72,117,80297,4958,20624,2305,19183,2740,19702,2672,6809,1530,13979,1963,0,187,105862,4500,50134,3344,13327,1950,28130,2282,8198,1570,6009,1312,64,106,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12287908,36275,4322450,35435,2170961,27060,2940059,28811,1329345,18747,1477275,23359,47818,3511,9890587,40708,3581897,30676,1663727,24389,2408013,27601,998594,15892,1209333,21549,29023,2828,1299502,24570,344678,11195,275676,12582,276992,9695,230804,9822,168171,9152,3181,925,196304,8786,56019,3910,63355,5206,45326,4565,9877,1651,20788,3001,939,534,407178,10490,99524,4315,103309,6031,84646,5920,54856,5020,53755,4680,11088,1770,494337,12488,240332,8655,64894,4814,125082,4885,35214,3701,25228,2782,3587,926,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1345699,9050,496891,9503,203947,5224,354357,7354,119387,5712,169113,5926,2004,838,1024204,11321,381659,9079,149213,5222,275022,6901,88262,4616,128247,5190,1801,822,159372,7475,47882,3879,26998,2765,35412,3310,22809,2596,26108,2820,163,152,33637,3122,14319,1819,5219,1352,8224,1492,1896,646,3979,1018,0,187,54740,3605,17959,1974,13174,1958,13761,1751,2911,814,6935,1223,0,187,73746,3681,35072,2353,9343,1343,21938,2285,3509,1009,3844,1003,40,67,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,316374,5773,126236,4345,53484,3030,68164,3015,31909,2159,36364,2585,217,184,241859,5235,96308,4044,38856,2566,52172,2691,23770,1676,30541,2352,212,184,27341,2504,9372,1138,5308,1143,5341,940,4009,932,3311,703,0,187,3504,761,1156,456,1289,532,620,353,134,147,305,232,0,187,21003,2206,7991,1185,4357,756,6007,1167,1424,452,1224,354,0,187,22667,2115,11409,1382,3674,833,4024,737,2572,762,983,346,5,187,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3965243,20973,1626795,18937,670575,13898,882423,13269,348302,9266,395864,11003,41284,3524,3149273,21922,1311389,15909,503173,11055,718665,14125,261701,7346,324115,9518,30230,2858,362293,10294,116635,5683,74974,5591,69642,4692,60478,4541,38694,4012,1870,663,122153,5396,49129,3326,28855,3361,26845,2665,5842,1654,10124,1736,1358,456,154253,6960,47486,3424,40824,4061,30320,3072,13709,2212,15683,1881,6231,1926,177271,5789,102156,4587,22749,2450,36951,2537,6572,1147,7248,1444,1595,928,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3262325,17398,1286274,18448,568547,12179,707856,12546,311762,7347,361650,8401,26236,2876,2359776,16246,901087,16047,396626,9763,527681,10670,234755,6980,279867,7275,19760,2541,328961,9474,114115,5451,60568,4062,65130,4990,45696,4139,41528,3797,1924,856,207149,7429,100404,6404,39698,4076,43973,3667,8514,2860,13983,1878,577,281,185613,7552,77118,4923,41511,3394,31532,3149,14144,1839,17901,1982,3407,951,180826,7468,93550,4471,30144,2707,39540,3490,8653,1525,8371,1418,568,290,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,718357,9350,231992,7395,143445,5645,170937,6567,80229,3992,91199,4553,555,360,597028,8901,195807,7202,112033,5147,146252,5745,64610,3910,77853,3982,473,333,69364,4006,18912,2320,15670,2084,13719,1873,12627,1724,8354,1291,82,102,4273,1019,1021,443,1762,676,1032,504,108,129,350,255,0,187,29136,2738,7423,1408,9585,1592,6472,1282,1884,522,3772,960,0,187,18556,2186,8829,1323,4395,1205,3462,728,1000,457,870,421,0,187,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2823768,12343,989511,13794,487265,8978,630655,9510,234450,5672,480884,9855,1003,418,2282733,15149,804990,12371,371283,7663,521136,8873,189850,5013,394710,9729,764,402,228297,6958,63879,3672,41276,2887,46836,3172,25455,1962,50762,3515,89,126,53383,3772,16512,1849,15623,2210,10813,1675,1190,420,9245,1682,0,187,142409,5157,45240,2748,38603,3222,27935,2236,9395,1403,21152,2084,84,117,116946,4397,58890,2943,20480,1779,23935,2000,8560,1327,5015,730,66,197,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,303109,4464,101104,4855,54982,3960,62103,3443,46569,3490,37139,2682,1212,516,231752,5416,78679,4303,39349,3573,50392,3365,33515,3235,29068,2671,749,344,35074,3122,9392,1634,6217,1490,5103,978,9309,1453,4590,951,463,435,4705,1294,552,346,963,570,1148,653,971,452,1071,584,0,187,17362,2335,5734,1146,5211,1211,3319,931,1587,666,1511,693,0,187,14216,2105,6747,1711,3242,837,2141,640,1187,527,899,507,0,187,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1009681,11991,313239,8254,209523,7759,292426,8231,100966,6212,93463,5722,64,108,813865,11893,263077,8205,155568,6687,239282,7269,77955,5428,77919,5154,64,108,92076,5561,29959,3084,17365,2409,28574,2455,9903,1833,6275,1149,0,187,27314,2559,4944,1189,11640,1761,6574,1379,2335,837,1821,724,0,187,57694,3950,8631,1302,21521,2570,13897,2316,7809,1658,5836,1307,0,187,18732,2159,6628,1405,3429,882,4099,1016,2964,775,1612,678,0,187,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
