GEO_ID,B12006_001E,B12006_001M,B12006_002E,B12006_002M,B12006_003E,B12006_003M,B12006_004E,B12006_004M,B12006_005E,B12006_005M,B12006_006E,B12006_006M,B12006_007E,B12006_007M,B12006_008E,B12006_008M,B12006_009E,B12006_009M,B12006_010E,B12006_010M,B12006_011E,B12006_011M,B12006_012E,B12006_012M,B12006_013E,B12006_013M,B12006_014E,B12006_014M,B12006_015E,B12006_015M,B12006_016E,B12006_016M,B12006_017E,B12006_017M,B12006_018E,B12006_018M,B12006_019E,B12006_019M,B12006_020E,B12006_020M,B12006_021E,B12006_021M,B12006_022E,B12006_022M,B12006_023E,B12006_023M,B12006_024E,B12006_024M,B12006_025E,B12006_025M,B12006_026E,B12006_026M,B12006_027E,B12006_027M,B12006_028E,B12006_028M,B12006_029E,B12006_029M,B12006_030E,B12006_030M,B12006_031E,B12006_031M,B12006_032E,B12006_032M,B12006_033E,B12006_033M,B12006_034E,B12006_034M,B12006_035E,B12006_035M,B12006_036E,B12006_036M,B12006_037E,B12006_037M,B12006_038E,B12006_038M,B12006_039E,B12006_039M,B12006_040E,B12006_040M,B12006_041E,B12006_041M,B12006_042E,B12006_042M,B12006_043E,B12006_043M,B12006_044E,B12006_044M,B12006_045E,B12006_045M,B12006_046E,B12006_046M,B12006_047E,B12006_047M,B12006_048E,B12006_048M,B12006_049E,B12006_049M,B12006_050E,B12006_050M,B12006_051E,B12006_051M,B12006_052E,B12006_052M,B12006_053E,B12006_053M,B12006_054E,B12006_054M,B12006_055E,B12006_055M,B12006_056E,B12006_056M,NAME,B12006_001MA,B12006_001EA,B12006_002MA,B12006_002EA,B12006_003MA,B12006_003EA,B12006_004EA,B12006_004MA,B12006_005EA,B12006_005MA,B12006_006MA,B12006_006EA,B12006_007MA,B12006_007EA,B12006_008MA,B12006_008EA,B12006_009EA,B12006_009MA,B12006_010EA,B12006_010MA,B12006_011EA,B12006_011MA,B12006_012MA,B12006_012EA,B12006_013MA,B12006_013EA,B12006_014MA,B12006_014EA,B12006_015MA,B12006_015EA,B12006_016EA,B12006_016MA,B12006_017MA,B12006_017EA,B12006_018MA,B12006_018EA,B12006_019MA,B12006_019EA,B12006_020EA,B12006_020MA,B12006_021EA,B12006_021MA,B12006_022EA,B12006_022MA,B12006_023MA,B12006_023EA,B12006_024MA,B12006_024EA,B12006_025EA,B12006_025MA,B12006_026EA,B12006_026MA,B12006_027EA,B12006_027MA,B12006_028MA,B12006_028EA,B12006_029MA,B12006_029EA,B12006_030EA,B12006_030MA,B12006_031EA,B12006_031MA,B12006_032EA,B12006_032MA,B12006_033EA,B12006_033MA,B12006_034MA,B12006_034EA,B12006_035MA,B12006_035EA,B12006_036EA,B12006_036MA,B12006_037EA,B12006_037MA,B12006_038EA,B12006_038MA,B12006_039MA,B12006_039EA,B12006_040EA,B12006_040MA,B12006_041EA,B12006_041MA,B12006_042EA,B12006_042MA,B12006_043EA,B12006_043MA,B12006_044EA,B12006_044MA,B12006_045EA,B12006_045MA,B12006_046EA,B12006_046MA,B12006_047EA,B12006_047MA,B12006_048EA,B12006_048MA,B12006_049EA,B12006_049MA,B12006_050MA,B12006_050EA,B12006_051MA,B12006_051EA,B12006_052MA,B12006_052EA,B12006_053EA,B12006_053MA,B12006_054EA,B12006_054MA,B12006_055EA,B12006_055MA,B12006_056MA,B12006_056EA,state
0400000US35,1639468,2924,546576,10006,293947,6086,186606,5423,159597,5784,27009,2935,107341,5170,252629,6429,156475,5935,137557,5915,18918,2686,96154,5223,755110,13456,383185,7614,258669,7095,245678,6413,12991,1957,124516,3402,371925,7333,202125,6312,191531,5957,10594,1803,169800,5839,31979,3265,14472,2371,9001,2064,8562,2088,439,408,5471,1024,17507,2174,11518,1822,9252,1479,2266,931,5989,1325,100787,4506,23724,2359,4855,981,4729,990,126,118,18869,2012,77063,3521,15448,2064,13722,1833,1726,770,61615,3155,205016,6832,90243,4902,55147,4209,50011,3925,5136,1418,35096,3012,114773,4187,67983,3749,63867,3733,4116,1070,46790,3346,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16001813,7423,6008373,28929,3086522,20318,2018240,21026,1776648,20582,241592,7878,1068282,14590,2921851,17210,1896111,16084,1713296,16216,182815,6161,1025740,12902,7199103,33630,3657165,21291,2691280,19818,2581422,19673,109858,5234,965885,13051,3541938,19658,2159599,16707,2057910,15998,101689,4787,1382339,14965,405423,8162,164351,5749,108719,4593,98868,4582,9851,1647,55632,4410,241072,6793,157091,6352,143411,6353,13680,2083,83981,4339,982713,13217,198496,6626,42992,3074,38823,2899,4169,909,155504,5771,784217,10516,140135,5536,131895,5521,8240,1301,644082,9351,1406201,16875,559247,11177,361333,9875,334195,9705,27138,2687,197914,6199,846954,11928,531972,10398,499782,10849,32190,2945,314982,8365,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7900178,6904,2392332,22303,1264288,13519,835260,12516,705980,12722,129280,5945,429028,8832,1128044,14224,748816,13022,652457,12123,96359,5691,379228,9847,3884187,28565,1954567,16399,1403369,17449,1354228,16959,49141,3764,551198,9203,1929620,16519,1121811,14820,1065368,14633,56443,4094,807809,11338,244481,8446,103255,5799,74394,5091,65019,4837,9375,1568,28861,2807,141226,5590,94396,4719,83563,4908,10833,1842,46830,3365,502796,9379,109585,5207,26837,3293,24730,3029,2107,759,82748,4052,393211,6901,68769,4125,63649,3822,5120,1135,324442,6520,876382,14699,363268,10572,231678,7324,210949,6816,20729,2541,131590,6840,513114,8941,324136,7614,299116,7604,25020,2873,188978,6216,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,589297,1376,182345,6041,108671,3914,79318,3430,73870,3198,5448,1296,29353,2291,73674,3336,53053,3028,50538,3087,2515,796,20621,1868,311808,6831,156695,4181,121329,4092,120127,4194,1202,499,35366,1825,155113,3684,103795,3205,102440,3310,1355,541,51318,2294,4614,1156,2145,755,1565,673,1565,673,0,147,580,321,2469,770,1754,636,1740,640,14,26,715,424,34022,1970,7263,1058,1717,401,1696,399,21,25,5546,984,26759,1623,5872,1037,5872,1037,0,147,20887,1355,56508,3416,26280,2018,19108,1814,18508,1774,600,356,7172,1241,30228,2375,21551,2043,20576,1963,975,567,8677,1281,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9262560,5573,2868559,21286,1530952,13474,1045249,14513,902601,13839,142648,6927,485703,10764,1337607,12275,927348,11136,821798,12333,105550,5104,410259,8808,4465730,30574,2242348,16040,1612103,14833,1557936,14887,54167,3853,630245,8974,2223382,17730,1345038,14746,1297137,14339,47901,2890,878344,11669,162623,6406,68522,4095,42358,3280,36841,3160,5517,956,26164,2400,94101,4691,60378,4402,54291,4223,6087,1432,33723,2494,606810,8913,132624,4135,27858,2055,25350,2059,2508,705,104766,3643,474186,7743,77811,3148,73036,2956,4775,1001,396375,7315,1158838,18233,508037,10680,323007,9033,296470,9005,26537,2568,185030,5873,650801,12168,405106,10063,380315,9362,24791,2567,245695,6933,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3029228,2499,818333,8868,454255,6027,287456,5882,256193,5422,31263,2085,166799,4589,364078,5529,228876,5508,207040,5654,21836,2348,135202,5412,1542053,11451,773247,6454,562060,6253,547972,6277,14088,1443,211187,3930,768806,7180,437656,6690,423030,6654,14626,1785,331150,5730,65869,3768,27531,2333,18528,1968,17129,1899,1399,533,9003,1293,38338,2576,23680,1991,21054,1880,2626,729,14658,1730,193446,4970,43945,2712,11067,1464,10241,1426,826,368,32878,2216,149501,4423,30012,2146,28431,1969,1581,560,119489,3440,409527,7111,185959,5057,116705,4323,108519,4321,8186,1129,69254,2705,223568,5321,141681,4356,133778,4269,7903,1286,81887,3611,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3210388,3868,952531,11925,523921,8281,350015,7584,302116,7251,47899,3862,173906,6311,428610,6892,285255,6820,252310,6439,32945,2993,143355,5502,1580917,16828,792749,9386,552498,8016,529843,7880,22655,2452,240251,5762,788168,9463,452853,6766,431488,7087,21365,2407,335315,8436,57269,4443,24614,3228,16655,2747,14970,2685,1685,795,7959,1470,32655,3419,19804,2605,17213,2490,2591,865,12851,2150,179969,6207,43161,2928,7715,1461,6798,1385,917,462,35446,2632,136808,5173,23656,2521,22051,2483,1605,691,113152,4689,439702,11517,192853,7219,115538,6171,105252,5943,10286,1489,77315,4124,246849,7155,151109,6041,139103,5501,12006,1856,95740,3982,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10405544,4594,3397926,21773,1798408,14594,1165225,15029,1006219,14063,159006,6444,633183,9680,1599518,12361,1057542,11448,945959,11318,111583,5198,541976,9844,5038244,29179,2532005,16986,1826199,14730,1758319,14614,67880,3822,705806,9154,2506239,15360,1526033,15141,1471556,15160,54477,3580,980206,11514,235714,6617,106659,4752,70954,4109,63215,3784,7739,1443,35705,2900,129055,4986,85966,3930,78345,3702,7621,1365,43089,3049,715850,9773,155703,5329,31592,2610,29288,2411,2304,795,124111,5017,560147,7664,95124,4282,90973,4300,4151,767,465023,6922,1017810,14966,444216,8372,284441,8399,264024,8213,20417,2128,159775,5462,573594,11418,364403,9005,341790,8591,22613,2303,209191,6526,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,868108,1498,304618,5932,158983,3398,108326,4013,94501,4082,13825,2077,50657,3351,145635,3865,98780,3869,87021,4077,11759,1760,46855,3339,391319,9105,198846,4865,145502,4759,139802,4702,5700,947,53344,3000,192473,5505,125828,4439,119471,4228,6357,1203,66645,3828,15636,1981,5573,1288,3630,1078,3101,951,529,446,1943,669,10063,1532,7378,1313,6191,1219,1187,583,2685,855,56164,4047,11993,1573,3614,1002,3404,1017,210,212,8379,1168,44171,3138,6433,1138,6013,1102,420,302,37738,2755,100371,5900,40560,3379,27305,2933,25425,2740,1880,659,13255,1508,59811,4152,37696,3251,35901,3061,1795,580,22115,2382,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3871752,4403,1215430,13845,639490,8897,413602,8265,355009,8305,58593,3754,225888,7278,575940,9169,382832,7939,329876,7931,52956,4020,193108,6245,1829857,19727,925591,10329,639229,10585,618656,10518,20573,2324,286362,6670,904266,12166,508980,9374,486579,9677,22401,2533,395286,8790,125302,7037,51571,4022,33902,3083,30308,2904,3594,1192,17669,2283,73731,4791,44357,3695,38542,3182,5815,1270,29374,2778,263333,7248,55620,3810,12916,1974,12467,1958,449,263,42704,2982,207713,5780,36214,2912,33298,2599,2916,1197,171499,5148,437830,9468,189338,7000,115969,5693,105734,5373,10235,1721,73369,4633,248492,7464,156796,6415,146462,6266,10334,1684,91696,4435,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,665564,1723,197002,5232,110387,3852,82757,3961,75388,3559,7369,1476,27630,1820,86615,2924,63167,2826,58004,2741,5163,925,23448,2191,347254,7842,175034,4546,135057,4166,133384,4134,1673,543,39977,1860,172220,4276,117980,3482,116457,3466,1523,610,54240,2909,7503,1248,3877,936,2559,804,2559,804,0,151,1318,454,3626,859,2875,757,2858,761,17,30,751,415,43682,2346,9249,1120,3069,767,3039,766,30,48,6180,927,34433,1853,6878,1042,6759,1050,119,103,27555,1567,70123,4459,33613,2753,22943,2089,22121,2121,822,256,10670,1485,36510,2779,26196,2480,24952,2477,1244,634,10314,1383,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5222167,4278,1497147,17001,789454,11710,508514,11634,435054,9911,73460,5129,280940,8793,707693,9478,466062,9218,404797,8996,61265,4650,241631,6156,2587606,28636,1304195,14944,920347,11932,891011,12045,29336,2933,383848,7700,1283411,16203,728919,11337,696065,11159,32854,3184,554492,10687,128642,5683,53431,3423,34239,3214,30537,2988,3702,1123,19192,2366,75211,4165,45642,3629,38534,3371,7108,1254,29569,2464,340403,9036,76028,4467,19360,2592,17257,2237,2103,935,56668,3495,264375,6514,48692,3373,45613,3320,3079,808,215683,5836,668369,13096,290265,8390,171991,6754,156687,6640,15304,2306,118274,5735,378104,8911,228890,7738,211121,7293,17769,2642,149214,5184,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20605746,8590,6418019,40181,3490721,23848,2328393,21551,2087580,21702,240813,10341,1162328,13763,2927298,22265,1878998,22245,1698471,20633,180527,7466,1048300,16863,10280105,51682,5218549,29689,4046990,27162,3934641,27166,112349,6155,1171559,13657,5061556,28886,2860492,25181,2731820,25288,128672,6676,2201064,23483,544196,13772,216418,8428,155534,7104,141588,6681,13946,2449,60884,3904,327778,10525,223408,8860,203324,9211,20084,2538,104370,6079,1067707,14000,230173,7160,61584,4031,57385,3816,4199,1378,168589,6149,837534,13596,178171,7947,169221,7726,8950,1630,659363,10192,2295719,29263,979940,17247,665319,13546,622985,12452,42334,3179,314621,10777,1315779,20648,899544,16875,851899,16510,47645,2909,416235,11533,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2130444,3007,593211,9584,331728,6001,233485,5972,209134,6160,24351,2766,98243,4637,261483,5948,179103,5475,165005,5305,14098,1982,82380,4526,1225473,12577,610076,7240,493979,7248,482574,7457,11405,1736,116097,3875,615397,7783,351987,7318,340134,7530,11853,1550,263410,5248,33489,3336,14141,2293,10736,2054,9999,2012,737,410,3405,941,19348,2680,14534,2363,12953,2276,1581,659,4814,933,80312,3835,18907,1983,5349,1243,4921,1212,428,324,13558,1549,61405,2950,13513,1635,13149,1619,364,308,47892,2572,197959,7047,86635,4018,61495,3822,58358,3707,3137,856,25140,2329,111324,5263,75703,4455,72298,4690,3405,839,35621,2992,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,520279,1053,154456,4328,82838,2463,56733,2387,51735,2361,4998,887,26105,1839,71618,2664,47620,2585,42230,2302,5390,1171,23998,1920,264186,6287,132206,3373,97878,3265,95454,3206,2424,564,34328,1925,131980,3568,89791,3276,87248,3256,2543,761,42189,2469,6542,1012,2832,684,1815,538,1760,515,55,89,1017,461,3710,769,2213,574,1949,538,264,306,1497,548,29890,1895,6308,733,1274,406,1191,384,83,98,5034,606,23582,1658,4808,916,4164,716,644,470,18774,1374,65205,3717,28901,2391,18606,1996,17497,1885,1109,423,10295,1218,36304,2286,23757,2113,22521,2024,1236,513,12547,1260,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6664581,5021,2058220,18701,1092664,11704,742688,11813,659728,11538,82960,4410,349976,8881,965556,12832,664405,10805,605481,11354,58924,3570,301151,8638,3378707,26986,1716270,13859,1313922,14175,1277067,14648,36855,3235,402348,7209,1662437,16736,1029505,13914,990007,14045,39498,3032,632932,9609,162010,7035,70135,4019,51903,3798,48489,3779,3414,994,18232,1840,91875,5979,65861,5262,60154,4747,5707,1490,26014,2239,382397,7767,81935,3979,20768,2285,19135,2324,1633,667,61167,3226,300462,6551,57791,3529,55385,3518,2406,658,242671,5323,683247,13095,283749,7201,189660,6746,175562,6661,14098,2089,94089,3992,399498,10207,270411,7918,255369,7523,15042,1821,129087,5789,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5635461,3788,1681320,17908,938519,12699,638518,11597,562361,11511,76157,4849,300001,8625,742801,9569,506784,10085,457493,10063,49291,3394,236017,7029,2892047,24866,1464076,14983,1081622,13870,1049154,13459,32468,2630,382454,8073,1427971,13060,834763,12637,799274,12994,35489,2922,593208,9965,92284,4779,39282,3364,27296,3103,25836,3004,1460,638,11986,1738,53002,3566,36374,2963,31585,2867,4789,1321,16628,1990,281202,7529,60193,3818,13105,1836,12124,1774,981,494,47088,3486,221009,5819,39878,3430,38116,3560,1762,694,181131,5047,688608,13639,298504,8196,194721,6729,178953,6710,15768,1828,103783,5265,390104,9077,239832,6555,225872,6744,13960,1714,150272,6156,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1510708,2400,403743,8881,229265,5672,128691,4996,110680,4663,18011,2376,100574,4357,174478,5214,96288,4529,87563,4389,8725,1350,78190,3682,756103,13761,381973,7353,240996,6475,231947,6137,9049,1437,140977,4424,374130,8171,192499,6382,185885,6185,6614,1236,181631,5840,25363,2724,12058,1992,6653,1738,5676,1560,977,776,5405,1160,13305,1659,6950,1364,6027,1191,923,576,6355,1131,120979,3825,26261,2169,4314,919,3615,800,699,470,21947,2021,94718,3156,14931,1722,14412,1652,519,354,79787,2705,204520,6991,91075,4462,47899,3249,43194,3119,4705,1121,43176,3023,113445,4831,65113,3842,60078,3647,5035,1191,48332,3156,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4606827,3970,1407669,13843,764713,8827,546609,8155,491010,7152,55599,2994,218104,5249,642956,7997,465512,7000,429143,6795,36369,2757,177444,4766,2369198,19666,1184779,11123,868013,9567,843010,9162,25003,2128,316766,4438,1184419,10625,770319,9468,750599,9422,19720,1826,414100,6729,50292,3805,20587,2624,14069,2060,13027,1942,1042,419,6518,1256,29705,2848,21341,2695,18948,2432,2393,831,8364,1403,263509,6162,59617,2744,12935,1416,11921,1240,1014,504,46682,2294,203892,4927,34329,2834,33132,2762,1197,427,169563,4409,516159,11021,238648,6133,160721,5055,150278,4855,10443,1528,77927,3704,277511,6927,188684,5752,177980,5801,10704,1492,88827,3983,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,461972,1568,119442,4865,68315,3170,50059,3142,46198,3109,3861,1075,18256,1798,51127,3388,34123,3095,31574,2859,2549,933,17004,1739,246219,7397,124756,3999,95832,4203,93621,4052,2211,973,28924,1892,121463,4471,78855,4039,76987,4009,1868,593,42608,2792,6092,1342,3226,963,2551,871,2409,841,142,163,675,474,2866,951,2347,874,2031,698,316,364,519,342,24645,2160,5795,1162,1947,798,1855,790,92,78,3848,743,18850,1823,5030,1007,4926,1020,104,169,13820,1404,65574,4056,32336,2812,21903,2670,20722,2472,1181,583,10433,1625,33238,2886,22368,2335,21215,2321,1153,650,10870,1575,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2878013,2575,1101185,12236,571889,7241,286546,7131,204908,7162,81638,5188,285343,7391,529296,8924,236434,7092,172138,6493,64296,4207,292862,7103,1088788,17214,543001,9544,281271,8051,259259,8290,22012,2062,261730,6051,545787,9162,210108,6651,185238,6623,24870,2822,335679,7521,80146,4247,31084,2322,16450,1984,12568,1756,3882,915,14634,1685,49062,3396,22228,2396,15961,2182,6267,1345,26834,2526,201447,6052,42694,3489,5112,963,4465,895,647,380,37582,3392,158753,5192,14415,1595,12560,1413,1855,644,144338,4969,406447,10987,165930,7290,90452,5100,75736,5057,14716,1952,75478,4777,240517,6571,118960,5065,101851,4954,17109,1949,121557,5280,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
