GEO_ID,B15012_001E,B15012_001M,B15012_002E,B15012_002M,B15012_003E,B15012_003M,B15012_004E,B15012_004M,B15012_005E,B15012_005M,B15012_006E,B15012_006M,B15012_007E,B15012_007M,B15012_008E,B15012_008M,B15012_009E,B15012_009M,B15012_010E,B15012_010M,B15012_011E,B15012_011M,B15012_012E,B15012_012M,B15012_013E,B15012_013M,B15012_014E,B15012_014M,B15012_015E,B15012_015M,B15012_016E,B15012_016M,NAME,B15012_001MA,B15012_001EA,B15012_002MA,B15012_002EA,B15012_003EA,B15012_003MA,B15012_004EA,B15012_004MA,B15012_005MA,B15012_005EA,B15012_006EA,B15012_006MA,B15012_007MA,B15012_007EA,B15012_008MA,B15012_008EA,B15012_009MA,B15012_009EA,B15012_010EA,B15012_010MA,B15012_011EA,B15012_011MA,B15012_012MA,B15012_012EA,B15012_013MA,B15012_013EA,B15012_014EA,B15012_014MA,B15012_015EA,B15012_015MA,B15012_016MA,B15012_016EA,state
0400000US32,473853,9689,17543,2158,24703,2436,18810,1906,20900,2328,34360,2765,31177,2598,3046,1038,48995,3380,109905,5399,57974,3608,18416,1971,20740,2104,19443,2255,18784,2305,29057,2506,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,352131,8049,17140,1904,22728,1916,12188,1746,19503,2006,26866,2397,26931,2224,3427,925,31316,2475,65627,3406,41579,2140,20881,2142,18208,1903,14128,1968,10264,1462,21345,2221,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2445498,19861,145306,6966,124619,5281,84460,4922,127332,4694,207348,6889,202115,8068,11941,1763,208662,6696,517384,11265,284358,7070,116208,4790,119658,5016,94690,4495,93954,4657,107463,5068,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,392675,9088,15143,2196,27907,2729,18298,2076,17527,2213,30878,2510,33062,2942,2601,913,33581,2810,59032,3268,61822,4005,20119,2063,19876,1972,20310,2204,11219,1899,21300,2510,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,5004376,31358,221922,7447,219957,7255,159572,6275,279890,8676,512258,11938,279477,9753,33050,3001,434147,9785,921650,15236,565961,11372,298317,7357,289556,8699,342066,9880,217513,7343,229040,7383,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2050926,23155,90688,4653,121540,5025,71291,4521,106362,5283,153830,5801,130910,6398,14554,1821,194882,7032,411074,10550,270521,8608,93755,4702,106692,5099,71030,4366,76115,4511,137682,6675,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,142981,4976,5074,1118,13506,1650,4451,1071,6304,1399,6372,1175,8023,1421,988,405,17562,1818,27611,2506,27194,2053,3745,900,4280,975,2553,738,4240,1052,11078,1580,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2236426,20418,87012,3952,122133,5406,78946,3771,91936,4690,142808,5317,162694,5769,13898,1764,236649,6866,469987,9484,357406,9076,77011,3777,103380,5206,79817,3668,94082,4503,118667,4897,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,648583,11153,19615,1746,41284,2810,20301,2236,25903,1988,32720,2219,35611,2448,5057,1224,65713,3433,143801,5071,124854,3922,18821,1717,30635,2610,18822,2123,22563,2256,42883,2426,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,928669,14797,34794,2531,75172,3924,37727,2981,54672,3471,101134,5156,60701,3697,7816,1470,74036,3998,130321,5185,102126,5215,56830,3494,60813,3622,51553,3421,34054,2879,46920,3516,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2755495,24516,115160,4894,166750,5606,100231,4876,145286,6081,189808,6255,180335,5909,17836,1696,286681,7796,525836,8181,421009,9641,117873,4906,131414,4012,105575,5568,106666,5217,145035,4884,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,240270,7664,9557,1333,13172,1560,5969,1140,12803,1608,23817,2228,16315,2025,2312,727,20108,2132,42060,3407,26910,2432,14838,1882,16240,1743,13232,1817,8362,1487,14575,1707,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,911491,14573,33172,2840,53470,3267,31922,2915,43672,3038,62147,3901,63794,3840,6602,1145,80909,4314,200259,6473,142773,5525,38463,3389,48887,3612,27677,2759,30828,2691,46916,3714,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,168019,5996,5121,893,12095,1606,4975,1002,6378,1320,9954,1296,7276,974,995,353,19195,1920,32104,2385,37531,2828,5178,1019,6652,1185,4395,921,3729,874,12441,1737,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1199793,17021,36671,3096,83645,4183,41727,2871,55214,4101,66522,4061,77659,4479,8155,1184,118948,4710,261662,6953,185166,5924,47324,3218,56069,4248,38469,3116,49261,3476,73301,4510,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5047821,40483,231475,8853,301559,9689,195541,7928,202065,8386,305602,10015,469179,11288,49064,3111,444057,11791,1125131,16929,653308,14175,195703,7536,225292,6587,157544,6951,200297,8192,292004,11028,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,565671,10231,26449,2540,32225,2314,17245,1626,23261,2356,43131,2988,38721,2460,5246,1123,53507,3250,103723,4503,83353,4127,26771,1870,18906,1944,24070,2161,24177,1927,44886,2765,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,165842,5063,5991,1121,13540,1443,5119,769,9997,1253,15961,1529,8573,1178,1451,437,13072,1355,19148,1698,23077,1838,14591,1454,12047,1009,10970,1247,3633,771,8672,1272,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2225137,22225,138360,5278,124746,5245,77171,3551,114697,4972,251212,6528,181024,5169,20700,2318,159563,6275,415100,9976,208502,6192,122204,4478,137829,5535,80314,3538,74098,4270,119617,5405,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1719193,22632,94452,4413,116135,4643,65827,4054,88227,4850,159715,6417,153839,6355,17481,1623,147617,5263,272928,8586,179538,7171,92591,3767,95874,4335,75369,4493,69206,3862,90394,4394,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,266772,7095,7680,1237,18582,2354,8468,1368,13572,1874,12486,1539,12913,1525,1642,563,31981,2422,52166,3025,55694,3733,8366,1536,11701,1516,5713,1077,8125,1561,17683,1994,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1208853,15669,45208,3113,90991,3684,34805,2641,49344,2716,84367,4044,74427,3355,5717,847,130615,5054,225587,6277,192864,5210,51731,2797,52446,3052,47476,3222,52601,2383,70674,4050,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,111874,5161,2526,773,11797,1643,4869,1282,5114,1161,6756,1310,7993,1467,536,469,11153,1764,16249,1986,21527,2162,4375,1239,6380,1500,2552,886,2923,1076,7124,1261,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,600218,10690,18425,2268,35402,2726,27219,2633,21413,2450,31407,3050,30604,3027,2774,992,54140,4163,181516,6527,114649,6109,6499,1181,16600,2203,9707,1651,11060,1727,38803,3568,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
