GEO_ID,B23026_001E,B23026_001M,B23026_002E,B23026_002M,B23026_003E,B23026_003M,B23026_004E,B23026_004M,B23026_005E,B23026_005M,B23026_006E,B23026_006M,B23026_007E,B23026_007M,B23026_008E,B23026_008M,B23026_009E,B23026_009M,B23026_010E,B23026_010M,B23026_011E,B23026_011M,B23026_012E,B23026_012M,B23026_013E,B23026_013M,B23026_014E,B23026_014M,B23026_015E,B23026_015M,B23026_016E,B23026_016M,B23026_017E,B23026_017M,B23026_018E,B23026_018M,B23026_019E,B23026_019M,B23026_020E,B23026_020M,B23026_021E,B23026_021M,B23026_022E,B23026_022M,B23026_023E,B23026_023M,B23026_024E,B23026_024M,B23026_025E,B23026_025M,B23026_026E,B23026_026M,B23026_027E,B23026_027M,B23026_028E,B23026_028M,B23026_029E,B23026_029M,B23026_030E,B23026_030M,B23026_031E,B23026_031M,B23026_032E,B23026_032M,B23026_033E,B23026_033M,B23026_034E,B23026_034M,B23026_035E,B23026_035M,B23026_036E,B23026_036M,B23026_037E,B23026_037M,B23026_038E,B23026_038M,B23026_039E,B23026_039M,B23026_040E,B23026_040M,B23026_041E,B23026_041M,B23026_042E,B23026_042M,B23026_043E,B23026_043M,B23026_044E,B23026_044M,B23026_045E,B23026_045M,B23026_046E,B23026_046M,B23026_047E,B23026_047M,B23026_048E,B23026_048M,B23026_049E,B23026_049M,NAME,B23026_001EA,B23026_001MA,B23026_002EA,B23026_002MA,B23026_003EA,B23026_003MA,B23026_004MA,B23026_004EA,B23026_005MA,B23026_005EA,B23026_006MA,B23026_006EA,B23026_007MA,B23026_007EA,B23026_008MA,B23026_008EA,B23026_009EA,B23026_009MA,B23026_010MA,B23026_010EA,B23026_011MA,B23026_011EA,B23026_012MA,B23026_012EA,B23026_013MA,B23026_013EA,B23026_014MA,B23026_014EA,B23026_015MA,B23026_015EA,B23026_016MA,B23026_016EA,B23026_017MA,B23026_017EA,B23026_018MA,B23026_018EA,B23026_019MA,B23026_019EA,B23026_020EA,B23026_020MA,B23026_021MA,B23026_021EA,B23026_022MA,B23026_022EA,B23026_023MA,B23026_023EA,B23026_024EA,B23026_024MA,B23026_025EA,B23026_025MA,B23026_026MA,B23026_026EA,B23026_027MA,B23026_027EA,B23026_028MA,B23026_028EA,B23026_029MA,B23026_029EA,B23026_030EA,B23026_030MA,B23026_031EA,B23026_031MA,B23026_032MA,B23026_032EA,B23026_033MA,B23026_033EA,B23026_034MA,B23026_034EA,B23026_035EA,B23026_035MA,B23026_036EA,B23026_036MA,B23026_037MA,B23026_037EA,B23026_038MA,B23026_038EA,B23026_039MA,B23026_039EA,B23026_040EA,B23026_040MA,B23026_041EA,B23026_041MA,B23026_042EA,B23026_042MA,B23026_043MA,B23026_043EA,B23026_044EA,B23026_044MA,B23026_045EA,B23026_045MA,B23026_046EA,B23026_046MA,B23026_047EA,B23026_047MA,B23026_048MA,B23026_048EA,B23026_049MA,B23026_049EA,state
0400000US27,777833,1661,346460,1028,94655,2977,49829,2197,34925,1700,1313,428,3141,745,3149,576,3166,560,4135,656,29773,2048,12408,1187,906,406,3444,653,4498,733,3464,556,5053,752,15053,1115,3600,622,608,304,1142,350,1733,517,1972,438,5998,747,251805,2909,431373,1373,77572,2699,29292,1932,21659,1531,253,167,1813,539,1465,396,1640,387,2462,637,30237,1992,15048,1575,1017,364,2577,555,4511,820,3331,687,3753,698,18043,1378,4822,626,601,298,2103,615,2396,507,2523,619,5598,971,353801,3013,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,427313,2324,182795,1508,39011,2805,22291,2240,16625,1895,445,244,1078,407,1529,574,868,435,1746,683,12641,1390,6416,1113,378,239,1612,537,1012,441,914,383,2309,648,4079,900,1705,529,196,217,334,201,191,144,460,352,1193,483,143784,2797,244518,1345,32582,2642,16047,1991,12691,1887,230,181,736,371,1210,603,488,274,692,383,12086,1852,6736,1373,368,369,1510,508,1607,627,325,236,1540,538,4449,927,1124,425,303,276,594,257,538,306,261,219,1629,585,211936,2854,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,931890,2707,408150,1424,97072,3328,54886,2698,43823,2447,1445,452,2234,532,2485,684,2079,522,2820,656,29750,2455,15024,1996,1298,558,2952,787,3433,712,2635,651,4408,646,12436,1294,3746,737,347,233,1118,422,1829,557,1232,418,4164,745,311078,3430,523740,2034,84292,3009,37476,2454,28959,2198,648,292,1778,591,1919,599,1773,494,2399,653,31464,2089,17475,1600,1448,542,2678,590,3561,657,3421,728,2881,621,15352,1583,5320,842,514,265,994,369,1417,512,1892,424,5215,888,439448,3347,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,170153,878,80724,528,24203,1572,13369,1427,10005,1260,178,148,617,321,643,331,782,405,1144,414,6679,1024,3058,728,195,126,438,236,1022,488,737,410,1229,405,4155,766,931,390,214,180,602,293,438,245,593,290,1377,445,56521,1667,89429,676,16594,1299,6533,961,4987,858,169,129,260,208,475,252,197,232,445,223,6238,932,3666,715,273,170,307,201,658,389,595,409,739,304,3823,806,1016,384,97,128,536,322,610,296,446,306,1118,463,72835,1390,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,270677,1216,119360,716,38491,1763,23204,1380,18996,1317,335,227,1060,294,679,241,779,311,1355,382,10535,1021,4687,726,133,94,1097,343,1518,349,1427,456,1673,375,4752,761,1459,447,183,127,472,221,586,230,674,299,1378,393,80869,1837,151317,904,33875,1775,15698,1103,12200,1003,78,80,1274,441,696,279,359,179,1091,448,10880,1222,5932,940,395,231,877,331,1382,433,884,345,1410,449,7297,968,2532,565,174,149,490,230,765,373,843,338,2493,588,117442,1828,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,400514,1051,189081,763,39323,2121,22210,1694,16258,1556,429,222,746,332,1442,575,1575,710,1760,632,12240,1311,5921,921,642,296,1171,409,1746,688,1273,423,1487,551,4873,929,1127,459,0,203,399,232,637,433,862,441,1848,656,149758,2270,211433,887,32490,2565,15598,1684,12380,1432,211,160,441,233,874,387,559,315,1133,445,12351,1437,5896,936,171,132,1103,455,2084,634,1764,750,1333,410,4541,848,1424,476,364,310,294,203,584,274,340,173,1535,475,178943,2521,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,209447,923,94647,446,28945,1842,16638,1427,13746,1346,189,132,614,319,613,318,729,434,747,297,8961,1240,3999,941,347,218,1127,542,1049,514,958,329,1481,485,3346,704,634,308,58,78,179,107,454,265,467,293,1554,472,65702,1849,114800,711,23521,1943,9389,1139,7359,1035,248,172,585,318,554,341,359,256,284,183,9102,1210,4813,1009,544,297,1502,587,926,459,426,284,891,365,5030,1080,1341,449,174,149,575,423,602,298,895,434,1443,463,91279,1773,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1312125,1160,557485,937,161332,4332,100564,3846,81073,3162,1949,551,4178,869,5278,1159,4224,886,3862,862,43817,2576,21145,1809,1691,603,5548,958,6474,839,4069,1019,4890,914,16951,1563,5011,983,261,190,1900,562,2241,520,2080,701,5458,935,396153,4230,754640,859,134905,5363,66402,3883,51525,3247,1819,498,4230,831,3422,620,2514,596,2892,638,46993,3110,28633,2254,1362,460,5372,944,4605,843,2923,719,4098,698,21510,1848,6721,939,857,399,2793,732,3011,631,2331,663,5797,1059,619735,5481,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,318086,1551,144556,954,30522,2577,17780,1966,14172,1654,337,275,723,376,643,315,1021,492,884,403,7742,1425,4217,1057,480,367,617,291,495,309,793,375,1140,423,5000,1114,1319,518,158,160,343,276,355,204,976,511,1849,553,114034,2683,173530,1135,29760,2345,13189,1586,10781,1413,110,174,519,303,857,474,398,286,524,298,10891,1196,5947,984,641,371,851,312,1333,425,718,296,1401,481,5680,1256,1360,508,163,170,800,393,1613,875,462,281,1282,435,143770,2531,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2895680,2351,1224971,1732,307956,5308,181666,5010,147399,4323,3333,806,8121,1358,8312,1149,6057,1028,8444,1286,87735,3441,43006,2956,3716,727,11581,1578,11250,1302,8770,1371,9412,1510,38555,2578,10439,1535,1410,611,3855,821,4282,961,5362,1008,13207,1607,917015,5331,1670709,1654,279314,6609,140006,4987,111541,5000,2984,596,8049,1196,6376,1186,4474,929,6582,981,97791,3436,52712,3028,4470,1039,11146,1471,12904,1732,7468,1282,9091,1236,41517,2558,12092,1292,1440,447,4249,860,5001,971,5282,806,13453,1707,1391395,6686,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1461149,2710,634249,1949,149290,4441,79576,3872,62310,3183,1754,712,3386,862,3542,856,3626,864,4958,955,49869,2473,23829,2054,2735,727,4907,923,6329,1233,5268,1063,6801,1131,19845,1856,4944,893,359,269,1760,649,2264,691,2484,642,8034,1201,484959,5043,826900,2219,124277,4327,52030,3152,38645,2840,1099,594,2594,596,2825,789,2655,720,4212,837,47799,2925,26074,2376,2183,575,4951,921,5731,1013,3203,688,5657,958,24448,1912,6880,1079,1155,532,2086,590,3306,831,1812,570,9209,1257,702623,4901,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,104679,599,47346,557,16878,1205,10160,955,6424,716,72,78,556,402,987,441,1050,390,1071,342,4640,761,2020,489,129,148,328,166,823,324,411,185,929,290,2078,659,419,183,0,147,175,147,616,606,198,141,670,270,30468,1271,57333,277,12753,1239,4573,794,2916,578,0,147,310,169,352,191,419,269,576,286,5312,913,3202,791,0,147,416,255,519,292,257,165,918,348,2868,676,989,436,126,110,145,138,204,153,327,202,1077,379,44580,1278,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1796868,2554,777731,1666,192484,4583,101680,4373,76298,3743,1929,566,5203,1092,5805,960,6133,915,6312,1088,61971,2674,29755,1848,2808,673,7328,1216,8299,1275,6944,1072,6837,1036,28833,2359,7813,1186,949,446,2712,663,3836,928,4210,898,9313,1173,585247,5049,1019137,2094,158653,4639,65517,3183,50138,3118,1131,436,2762,709,3681,874,3554,809,4251,884,62199,3172,36019,2530,2200,525,6347,1170,5688,955,5352,797,6593,1113,30937,2145,10722,1374,1092,329,3600,792,3255,716,3345,823,8923,1134,860484,5078,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,561568,1586,248744,1184,65435,2646,41689,2269,33749,2098,712,304,1920,497,1862,553,1532,423,1914,452,17305,1387,9720,1184,374,265,1364,394,2328,494,1856,413,1663,439,6441,827,1702,454,272,192,262,133,700,309,633,250,2872,554,183309,2922,312824,1178,56449,2479,28013,1892,21866,1715,273,137,1237,413,1828,466,1408,371,1401,489,18966,1380,11350,1239,949,313,1566,433,2141,540,1015,373,1945,483,9470,1037,2641,576,406,231,930,357,1047,374,843,279,3603,802,256375,2539,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,634226,2115,287658,1327,65039,2769,35822,2008,24962,1832,1095,465,1697,612,3141,955,1947,611,2980,869,19790,1770,7650,1121,1156,476,2534,669,2834,824,2120,527,3496,759,9427,1334,1861,570,164,123,719,320,1099,398,1620,484,3964,923,222619,3164,346568,1631,53491,2632,22166,2007,16723,1944,319,267,1237,494,1198,465,828,326,1861,532,19849,1745,10734,1326,787,462,2252,716,1551,591,1322,490,3203,726,11476,1189,4126,820,623,422,711,338,1316,477,898,356,3802,807,293077,2883,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2134099,2385,918006,1618,232673,4501,124257,3912,96045,3648,2682,530,6579,1142,7726,1052,4404,760,6821,892,76818,3181,40317,2345,3317,882,9044,1041,10711,1314,7262,825,6167,852,31598,2121,9581,1332,1263,466,2994,682,3649,786,3891,816,10220,1085,685333,4788,1216093,1821,192689,5447,83901,3583,68113,2895,1894,830,3465,750,3333,753,3303,721,3793,865,73592,3216,42889,2326,3229,572,7551,1094,6905,990,6215,947,6803,887,35196,2169,12350,1289,1388,397,3677,959,3201,748,4676,860,9904,1176,1023404,5698,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,167180,1148,70911,660,19872,1460,11092,1320,8651,1298,150,153,740,315,366,218,733,397,452,270,6162,1108,3028,748,257,307,539,265,814,381,767,425,757,456,2618,760,879,542,0,203,236,204,545,315,155,154,803,378,51039,1418,96269,799,15149,1398,7264,1060,5930,1005,80,96,410,248,416,217,190,162,238,208,4852,833,2635,723,190,158,538,266,512,275,649,341,328,199,3033,744,1055,580,34,61,133,141,777,349,491,439,543,254,81120,1525,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,761583,2131,337368,1569,79169,3263,43243,2923,34200,2553,399,264,1223,446,1753,601,2528,1033,3140,853,25288,2112,12546,1616,953,394,2668,589,3568,827,2280,608,3273,752,10638,1323,2587,627,379,207,522,270,1103,454,1907,498,4140,903,258199,3247,424215,1492,61580,3658,23977,2203,19717,2014,287,220,1263,489,692,332,1331,509,687,320,26400,2346,13151,1586,1011,422,3172,583,3154,692,3142,1172,2770,721,11203,1573,3145,812,556,298,964,374,1545,668,1295,461,3698,906,362635,3716,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,129354,1034,58617,586,20401,1317,11908,1095,8489,973,211,188,890,289,658,257,876,344,784,303,5840,771,2201,478,232,217,680,368,1006,406,977,372,744,269,2653,693,864,361,27,47,205,161,179,156,556,349,822,337,38216,1311,70737,752,15722,1240,5956,952,4243,856,23,30,159,108,622,392,224,163,685,319,6715,984,3233,720,172,145,849,360,817,367,550,286,1094,496,3051,694,1309,394,78,69,140,171,236,178,370,244,918,353,55015,1364,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,986813,2428,432278,1675,103212,3970,60024,2764,47448,2870,962,469,2649,703,2922,738,2394,753,3649,685,30882,2170,16831,1572,727,331,3315,730,3232,796,2293,516,4484,872,12306,1461,2876,776,459,307,1947,665,1933,608,1060,443,4031,847,329066,3807,554535,1886,86617,3964,45953,3130,34851,2639,541,264,2583,721,2298,691,2892,762,2788,660,26540,2246,15442,1757,1020,423,2008,522,3330,807,2311,777,2429,538,14124,1525,5217,1038,165,118,1469,604,1136,505,2048,733,4089,727,467918,4634,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3096013,4966,1370329,2900,378738,8200,243511,6011,196672,5429,5007,848,9032,1399,9706,1229,11510,1861,11584,1215,98212,5326,51934,3902,3304,741,8550,1302,12592,1552,8951,1317,12881,1596,37015,2519,11179,1444,861,361,3059,727,4134,1039,4405,923,13377,1373,991591,8937,1725684,3542,300641,7342,150480,5601,122535,4788,2441,667,5962,1045,7309,1048,5111,1065,7122,1350,103748,4646,57353,3659,3644,846,8065,1168,11290,1492,10919,1477,12477,1689,46413,2743,14555,1477,1896,598,2953,737,5386,939,4874,937,16749,1919,1425043,8031,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,294979,1318,135519,894,39079,1975,22808,1702,16340,1407,662,280,1228,463,1936,534,1390,534,1252,419,11503,1464,5172,719,210,144,1281,477,1530,535,1743,626,1567,527,4768,857,1440,533,48,63,460,262,370,207,461,278,1989,497,96440,2025,159460,991,25127,1908,11016,1367,8835,1233,146,164,576,282,458,248,596,295,405,312,9339,1311,4907,1009,405,250,597,273,1267,415,1154,453,1009,428,4772,883,1083,459,228,180,698,369,762,331,528,293,1473,453,134333,2110,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,106655,710,48941,643,16000,1196,7630,1027,5578,876,51,50,657,323,538,345,354,193,452,231,5278,723,2206,519,35,44,524,209,839,300,649,323,1025,356,3092,668,964,313,44,74,265,161,359,164,536,240,924,334,32941,1290,57714,388,14580,1145,5397,732,4240,701,130,112,519,288,110,92,200,112,198,155,5732,927,2562,645,498,265,666,283,725,364,384,208,897,309,3451,715,651,271,180,130,429,201,697,437,597,329,897,293,43134,1057,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1146846,3051,502880,2205,146765,5576,86650,4178,68284,3264,1753,502,3467,735,3916,1072,4424,988,4806,945,41819,2715,20725,1882,1854,695,4525,907,4670,831,4996,981,5049,879,18296,1862,4960,1006,579,335,1560,590,2460,740,2515,692,6222,924,356115,5781,643966,1895,113758,3395,50171,3087,37973,2670,750,310,3123,684,2370,777,2393,719,3562,772,41301,2478,20108,1623,1756,479,5447,978,5584,943,3561,774,4845,982,22286,1696,5564,1080,1214,415,2244,647,3417,679,2360,562,7487,1046,530208,3414,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,992516,2544,450109,1650,110414,4047,64921,3077,49092,2679,1187,573,2493,579,3483,701,4670,877,3996,764,31017,2330,13673,1681,1205,496,4297,743,4190,841,3741,905,3911,801,14476,1505,3638,796,265,194,1369,491,1601,549,1312,407,6291,1094,339695,3939,542407,1664,92693,3811,44667,3088,33786,2613,851,501,2556,682,2495,815,2284,696,2695,713,30359,2641,17436,2013,835,362,2310,566,2961,710,2517,648,4300,805,17667,1773,6015,1131,1098,398,1542,479,2118,697,1085,390,5809,869,449714,3872,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,329055,1058,147184,740,27956,2120,14966,1442,10856,1341,352,261,697,291,900,311,721,309,1440,519,9228,1327,4087,872,354,222,1279,702,1023,442,1138,438,1347,572,3762,804,1071,471,186,171,267,178,339,206,570,361,1329,466,119228,2052,181871,867,25411,1837,11397,1322,9100,1106,235,279,276,236,782,421,250,195,754,310,10167,1305,6099,1245,419,223,844,369,702,275,1222,534,881,350,3847,895,1584,444,186,156,428,363,625,454,177,181,847,364,156460,1956,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,875720,1798,390893,1039,98388,3236,46933,2804,34048,2179,965,395,2371,540,3131,679,2407,590,4011,715,30996,1830,14076,1085,1875,501,3585,604,3485,586,3870,593,4105,758,20459,1503,5528,952,655,295,1263,439,2913,594,3340,579,6760,888,292505,3333,484827,1430,84471,3007,30857,2103,22703,1720,629,293,1505,558,1911,554,1606,502,2503,541,33334,2306,18419,1728,1386,381,3035,627,3544,688,2648,543,4302,684,20280,1666,6001,1005,762,285,1930,513,2671,646,1986,484,6930,848,400356,3117,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
