GEO_ID,C19201_001E,C19201_001M,C19201_002E,C19201_002M,C19201_003E,C19201_003M,C19201_004E,C19201_004M,C19201_005E,C19201_005M,C19201_006E,C19201_006M,C19201_007E,C19201_007M,C19201_008E,C19201_008M,C19201_009E,C19201_009M,C19201_010E,C19201_010M,C19201_011E,C19201_011M,NAME,C19201_001EA,C19201_001MA,C19201_002EA,C19201_002MA,C19201_003EA,C19201_003MA,C19201_004MA,C19201_004EA,C19201_005MA,C19201_005EA,C19201_006EA,C19201_006MA,C19201_007EA,C19201_007MA,C19201_008EA,C19201_008MA,C19201_009MA,C19201_009EA,C19201_010MA,C19201_010EA,C19201_011MA,C19201_011EA,state
0400000US18,845516,11094,112688,5264,86384,4394,163660,4863,133297,5117,140255,6024,121099,5135,45554,3350,28856,2509,6759,1179,6964,1365,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,439909,6881,53829,3166,46727,3219,84749,3729,62848,2950,70593,3601,68432,3840,27824,2631,16634,1820,4167,1074,4106,871,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,380678,6986,49978,3175,39098,2625,69022,2921,59714,3191,59751,3233,58616,2815,22965,2102,14102,1579,3944,822,3488,835,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,587508,8821,112205,5140,73536,3838,111385,4519,78954,3463,85341,3910,70917,4206,29225,2254,17143,1886,4087,1072,4715,1023,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,605535,11470,115063,5472,72172,3995,104266,5638,79653,4676,87636,3990,73071,4260,33560,3123,24830,2647,8077,1457,7207,1236,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,205256,5521,27967,2240,27264,2503,35937,2424,27945,2190,30599,2624,29684,3010,13402,1696,7580,1298,1998,668,2880,951,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,719466,9974,73967,3486,46886,3557,83179,3825,72701,3801,102365,4388,136890,5349,82440,4658,76900,4219,27609,2635,16529,1772,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,938755,12055,108522,4422,91319,4481,133002,5091,95089,5114,110937,4217,154560,5435,91792,4333,94977,4690,30050,2982,28507,2063,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1349415,13856,194602,7025,132265,4687,249595,6817,198989,5539,210214,6433,193466,5986,85561,4567,58091,3321,13449,1462,13183,1334,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,759601,9403,81517,4042,69390,3230,120313,4294,96963,3801,125972,4611,134655,5315,60933,3354,47742,2780,11928,1408,10188,1210,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,357360,7188,74506,4159,49507,3146,68368,3850,50549,3120,49360,4008,37173,2576,12453,1698,10337,1972,2953,1062,2154,715,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,845993,12185,134454,5278,89726,4704,152902,5421,127082,5106,131488,5710,113424,5060,48307,3123,31200,2441,8870,1290,8540,1360,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,159786,4588,21461,2410,20811,2276,29607,2330,23651,1946,24446,2549,22384,2577,7537,1179,7029,1298,1344,501,1516,507,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,260448,5166,30196,2065,26055,2156,49718,2927,38762,3015,43086,2476,40093,2718,15686,1760,10685,1303,3796,989,2371,476,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,379058,7812,43496,3416,33895,2909,63666,3341,52540,3886,59079,4190,61720,4014,32248,2786,21155,2139,5390,935,5869,978,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,173855,5558,13891,2063,16589,2318,27332,2683,23520,2118,26242,2336,28299,2439,16664,1928,13503,1448,4622,1161,3193,824,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,991169,14189,116557,5416,72827,4198,146138,4659,105905,5191,130959,5610,167081,6444,102394,4592,89283,4407,28253,2795,31772,2426,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,271384,7109,52318,3271,28554,2499,46168,3259,31527,2330,42395,3902,34701,2600,16131,1599,13366,2074,3557,977,2667,618,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2660444,21709,383113,11186,231594,7778,370078,8393,286670,7553,336732,8308,410349,10082,240410,8103,227482,7554,82509,4524,91507,5124,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1298572,16253,188838,6248,153739,5097,233339,8678,181386,6534,203903,6762,178017,6503,77626,4592,52364,3085,14860,2128,14500,1969,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,117631,4196,13231,1903,10881,1378,18383,1857,18374,2054,18960,2203,18688,1968,8619,1563,6595,1362,2158,738,1742,503,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1669649,15086,244186,7244,170947,5962,319638,8685,241906,6763,255405,7051,235768,5763,100123,4632,66639,4193,18096,1938,16941,1796,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,493243,7707,76499,2874,56184,2879,90310,3610,71795,4084,74181,3733,67302,2920,29285,2269,18128,1809,4495,999,5064,1008,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,569261,7984,76881,5298,57686,3410,96918,4835,76214,4762,86736,4152,85301,4145,42470,3428,31265,2657,8855,1765,6935,1139,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1760918,18013,239135,7255,178285,5389,321895,7963,236465,6355,263553,7506,267259,6640,119243,4528,88296,3969,22003,2219,24784,2121,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,152489,5134,23954,2561,16653,2065,23273,2513,17149,1876,20800,2193,21824,1916,11129,1544,10669,1617,2966,738,4072,1026,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,625298,9705,95707,4303,74813,4345,121459,5637,88346,4839,94548,3980,82248,4818,35152,3493,20348,2299,6912,1340,5765,1342,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,123240,4054,15628,1765,13819,1824,22083,1878,19735,1813,21062,2075,18382,2040,6525,1139,3916,765,941,372,1149,468,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,849321,14794,141792,6582,102289,4697,160231,6802,117919,5097,127451,6846,109577,5204,42775,3323,31171,3045,8650,1592,7466,1409,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2870032,24237,400257,9515,274306,8414,455163,11414,348528,11024,422447,10494,459061,11157,212840,8119,176138,8554,60162,4907,61130,4396,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,226875,5859,26782,2330,19028,1959,37702,2870,33995,3209,34548,2992,39255,3317,18465,1972,9795,1559,4195,1024,3110,787,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,95212,3268,10182,1525,10524,1277,16156,1765,14005,1519,13958,1267,15722,1690,7820,1161,4410,893,1279,444,1156,490,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1025000,12283,118089,4781,88941,4951,138498,5381,112702,4578,144306,6227,166968,6345,97201,4913,98416,3993,32535,2149,27344,2281,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,954502,12810,114210,5293,72756,3780,137846,6075,115532,6400,144951,6145,164493,5517,85225,4492,76103,4567,22619,2604,20767,2009,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,262506,6183,48539,3378,32223,2274,58912,4176,36805,3042,34529,2650,29781,2459,10577,1321,8486,1300,1320,561,1334,639,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,821808,9080,91754,4605,77945,4373,153454,4615,124051,5251,142196,5440,131152,4831,50567,3051,36047,2747,7787,1218,6855,1051,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,83562,3685,8973,1475,7405,1236,14173,1973,12511,1771,14057,1947,13507,1523,6391,1040,4929,1216,809,419,807,509,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,365985,8493,165116,5927,58959,3441,63630,3586,28239,2167,21194,2365,18006,2062,4710,1066,4446,1038,603,361,1082,459,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
