GEO_ID,B08012_001E,B08012_001M,B08012_002E,B08012_002M,B08012_003E,B08012_003M,B08012_004E,B08012_004M,B08012_005E,B08012_005M,B08012_006E,B08012_006M,B08012_007E,B08012_007M,B08012_008E,B08012_008M,B08012_009E,B08012_009M,B08012_010E,B08012_010M,B08012_011E,B08012_011M,B08012_012E,B08012_012M,B08012_013E,B08012_013M,B08012_014E,B08012_014M,B08012_015E,B08012_015M,B08012_016E,B08012_016M,B08012_017E,B08012_017M,B08012_018E,B08012_018M,B08012_019E,B08012_019M,B08012_020E,B08012_020M,B08012_021E,B08012_021M,B08012_022E,B08012_022M,B08012_023E,B08012_023M,B08012_024E,B08012_024M,B08012_025E,B08012_025M,B08012_026E,B08012_026M,B08012_027E,B08012_027M,B08012_028E,B08012_028M,B08012_029E,B08012_029M,B08012_030E,B08012_030M,B08012_031E,B08012_031M,B08012_032E,B08012_032M,B08012_033E,B08012_033M,B08012_034E,B08012_034M,B08012_035E,B08012_035M,B08012_036E,B08012_036M,B08012_037E,B08012_037M,B08012_038E,B08012_038M,B08012_039E,B08012_039M,NAME,B08012_001EA,B08012_001MA,B08012_002EA,B08012_002MA,B08012_003MA,B08012_003EA,B08012_004MA,B08012_004EA,B08012_005EA,B08012_005MA,B08012_006EA,B08012_006MA,B08012_007EA,B08012_007MA,B08012_008EA,B08012_008MA,B08012_009EA,B08012_009MA,B08012_010EA,B08012_010MA,B08012_011MA,B08012_011EA,B08012_012EA,B08012_012MA,B08012_013EA,B08012_013MA,B08012_014EA,B08012_014MA,B08012_015EA,B08012_015MA,B08012_016MA,B08012_016EA,B08012_017EA,B08012_017MA,B08012_018EA,B08012_018MA,B08012_019EA,B08012_019MA,B08012_020EA,B08012_020MA,B08012_021MA,B08012_021EA,B08012_022EA,B08012_022MA,B08012_023EA,B08012_023MA,B08012_024EA,B08012_024MA,B08012_025EA,B08012_025MA,B08012_026MA,B08012_026EA,B08012_027EA,B08012_027MA,B08012_028EA,B08012_028MA,B08012_029EA,B08012_029MA,B08012_030EA,B08012_030MA,B08012_031MA,B08012_031EA,B08012_032MA,B08012_032EA,B08012_033EA,B08012_033MA,B08012_034EA,B08012_034MA,B08012_035EA,B08012_035MA,B08012_036MA,B08012_036EA,B08012_037MA,B08012_037EA,B08012_038EA,B08012_038MA,B08012_039EA,B08012_039MA,state
0400000US32,1238418,11295,31721,3119,104397,5358,170072,8029,207208,8266,238789,7277,104217,6394,200175,7011,27319,2826,34752,3327,54526,4607,38174,3279,27068,3138,673354,7006,17365,2027,50361,3866,90722,5975,111753,6129,130116,5191,55691,4560,110056,5619,14956,1863,18202,2344,31606,3330,24408,2204,18118,2496,565064,8286,14356,1995,54036,3535,79350,4488,95455,5097,108673,4828,48526,4045,90119,4583,12363,1887,16550,2251,22920,2943,13766,2119,8950,1658,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,644441,7170,25666,2701,75086,4717,82088,4973,87742,4398,81865,5030,42146,3337,80685,4132,22424,1971,29270,2896,55426,3007,41068,3068,20975,2494,336995,4456,14072,2016,34096,3191,39479,3268,42913,3217,42173,3000,21229,2490,39619,2740,12503,1421,15622,2003,34262,2564,26719,2455,14308,2263,307446,5246,11594,1608,40990,3210,42609,3161,44829,3075,39692,3476,20917,2041,41066,2993,9921,1355,13648,1978,21164,2266,14349,1714,6667,1257,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4101270,20469,89788,4751,320296,11173,485537,9715,526199,10725,541869,13077,247301,7210,536299,11657,122740,6034,195654,7676,400533,9953,437215,10846,197839,7042,2169845,12759,43264,3205,148449,6224,228767,6515,257444,8208,274072,8950,125862,5690,285964,8430,68970,4291,107583,4659,234214,6952,267713,7410,127543,4658,1931425,15188,46524,3506,171847,7731,256770,7524,268755,7763,267797,8239,121439,4995,250335,8191,53770,3773,88071,4909,166319,5552,169502,5934,70296,4379,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,830987,9449,31198,3075,110469,6458,155903,7080,148689,6369,121106,5577,44082,3677,95133,5854,15917,2066,19399,2282,45448,4368,27274,2537,16369,2075,443542,7922,17260,2346,53545,4480,81941,5186,75677,5157,64100,4377,23806,2600,54035,4154,8413,1537,10552,1915,25405,3241,17766,1937,11042,1669,387445,6929,13938,1858,56924,4260,73962,4806,73012,3614,57006,4031,20276,2500,41098,3810,7504,1325,8847,1245,20043,2484,9508,1590,5327,1309,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8808065,29421,222969,7417,652886,13788,919508,15634,1043162,16091,1080800,17590,468428,11483,1254871,21800,263321,8841,457830,13178,962352,15611,1006767,14800,475171,9371,4561133,18419,116512,6355,319698,8763,446684,10687,514345,11568,554320,11402,239754,7812,654303,13929,137186,6298,244070,7835,512323,11704,553433,12167,268505,6869,4246932,22108,106457,4853,333188,9537,472824,10431,528817,11708,526480,12529,228674,7103,600568,13248,126135,5526,213760,9517,450029,10488,453334,9818,206666,6697,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4221920,20777,123442,6126,428222,11001,637951,13447,727737,13721,668550,14368,295016,9796,548840,11948,122517,6480,138348,6826,288861,8508,168327,6210,74109,4844,2215275,13281,73792,4967,212161,8060,313642,8934,364305,8829,338617,9677,146653,7000,296801,7948,67146,4873,79142,4805,167488,6906,105152,4682,50376,3313,2006645,15454,49650,3509,216061,7222,324309,9233,363432,9318,329933,10118,148363,6489,252039,9177,55371,3933,59206,4053,121373,5701,63175,3953,23733,2708,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,368137,4956,31969,2420,79902,4299,85719,3658,64780,3652,40110,3421,10311,1162,19030,2006,3063,690,4201,833,10133,1233,11582,1439,7337,1280,201208,3413,16354,1476,42752,2808,48042,2756,34081,2690,20247,2285,5642,939,10132,1462,1452,477,2341,722,6289,1058,8445,1226,5431,1146,166929,3471,15615,1649,37150,2849,37677,2528,30699,2764,19863,2152,4669,930,8898,1246,1611,464,1860,433,3844,659,3137,611,1906,573,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5136488,21793,177876,7576,571986,13395,745561,10850,836335,15793,834194,13925,410051,9167,645542,10610,165929,5133,177271,6296,319601,9676,171211,6769,80931,4203,2675855,13516,91993,5170,269658,8932,367236,8553,416412,9657,429812,9136,210697,7077,355623,7444,92044,3699,99749,4646,182963,7566,103828,5703,55840,3395,2460633,14234,85883,4498,302328,9278,378325,6922,419923,10212,404382,9253,199354,6782,289919,8070,73885,4048,77522,3792,136638,5465,67383,4315,25091,2183,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1661975,10201,70778,4084,231010,6507,275441,7075,293220,6868,255897,5776,104940,4737,203456,5193,34378,2594,36933,2423,82156,3002,46291,2894,27475,2558,894822,7589,36640,2545,113740,4318,135984,4586,154747,4740,138012,4977,58434,3236,116754,4206,19922,1866,20565,1713,48146,2916,30917,2268,20961,2206,767153,7991,34138,2810,117270,4262,139457,5047,138473,5025,117885,4227,46506,2870,86702,3938,14456,1457,16368,1661,34010,2099,15374,1601,6514,1035,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1666823,13510,68892,5244,207184,8378,256438,9344,281650,8238,253668,7787,101123,5066,199003,8224,41123,2846,56070,3863,101472,5056,68753,4557,31447,3020,888319,9131,35040,3309,103187,5811,132063,7301,146716,6486,129798,5845,54356,3899,111990,5789,24046,2125,32376,2802,56478,3592,41069,3696,21200,2365,778504,9909,33852,3578,103997,5520,124375,5050,134934,4998,123870,4442,46767,3276,87013,5209,17077,1918,23694,2362,44994,3374,27684,2791,10247,1453,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5687033,23133,189126,7237,567831,10212,785446,13869,840680,14956,814441,14892,368051,9243,727301,12427,181483,5420,241380,7419,478395,9158,334846,8270,158053,6996,2951424,14489,97792,4322,272896,8224,378810,8682,410216,9296,411807,9420,187707,6522,385875,8817,99796,4070,129882,5345,274526,6846,198134,6235,103983,5412,2735609,14414,91334,5863,294935,6711,406636,9307,430464,9737,402634,9620,180344,5881,341426,8997,81687,3425,111498,4012,203869,6046,136712,5419,54070,3449,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,485922,7043,12536,1759,52670,3927,75082,4712,80610,4026,77070,4944,33917,3473,61993,4243,12995,1824,17363,2156,30220,2408,20056,2794,11410,1584,248859,4591,6385,1135,25153,2556,35817,3310,38123,3180,37734,3046,18216,2309,32202,2941,7434,1294,9136,1514,18163,1846,12634,1815,7862,1239,237063,4662,6151,1150,27517,2541,39265,3045,42487,3373,39336,3333,15701,1903,29791,2491,5561,1116,8227,1360,12057,1443,7422,1750,3548,889,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2045227,15948,62631,4427,198090,7757,296472,8784,342285,8537,337083,10988,139426,6469,284904,10300,62739,3681,63753,4722,139389,5879,81046,4624,37409,3297,1070541,9158,34581,2859,98134,5419,145446,5825,171955,6038,174974,6678,72798,5294,152876,6928,31940,2296,35479,3167,78134,4954,50511,3666,23713,2578,974686,11639,28050,3097,99956,5231,151026,6334,170330,6642,162109,7548,66628,3955,132028,5951,30799,3210,28274,2869,61255,4025,30535,2592,13696,1730,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,411699,4697,37117,2604,85288,3799,85807,4415,73093,3823,50944,3305,19177,2188,27981,1944,4018,712,5426,890,10712,1237,7875,1247,4261,952,218590,3453,21331,1954,44772,2955,44867,3049,38611,2870,26576,2106,8883,1421,14930,1473,2094,471,2994,572,6110,907,4695,1026,2727,690,193109,3532,15786,1557,40516,2848,40940,2640,34482,2453,24368,1902,10294,1437,13051,1512,1924,503,2432,606,4602,883,3180,669,1534,520,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2759479,17781,76362,4291,261936,9418,400230,12257,444367,9838,442017,8900,193196,7641,393733,9961,82550,4937,92784,5870,208967,8800,117509,6312,45828,3301,1450539,12563,41301,3094,127272,6037,194928,8168,223124,7326,227651,6425,100230,5679,224433,7384,44539,3369,50550,4181,117351,5700,69064,4794,30096,2271,1308940,12369,35061,3016,134664,5903,205302,7485,221243,6014,214366,6989,92966,4860,169300,5930,38011,3476,42234,3132,91616,5921,48445,3867,15732,2058,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11781625,35811,333159,9125,1146354,17575,1613942,25069,1881889,27907,1730868,22085,691516,17499,1746800,27122,316053,10772,408672,11363,992503,16301,673752,16589,246117,8371,6488653,21749,172314,6344,562850,12013,821097,15470,989537,19620,940995,16618,367631,10889,1015633,19363,181383,7650,243036,8609,589926,12900,431790,13183,172461,6404,5292972,27848,160845,6427,583504,11995,792845,17022,892352,16802,789873,12884,323885,12421,731167,15673,134670,6014,165636,6989,402577,11315,241962,9772,73656,4875,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1271929,9185,53418,3881,172753,5950,212401,7690,218224,7651,206037,6894,77424,3923,140585,5428,26617,2727,33481,3054,67763,3844,43068,3426,20158,2088,720646,6886,26770,2293,87190,4384,110085,5537,117248,4850,118714,4947,43964,2753,87862,4538,16658,1888,21511,2299,44654,2862,31551,2714,14439,1648,551283,6241,26648,2509,85563,4386,102316,5008,100976,4799,87323,4402,33460,2494,52723,3924,9959,1761,11970,1760,23109,2276,11517,1856,5719,1206,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,294505,4783,14711,1517,39726,2485,46295,3493,45428,2460,42141,2940,22290,1935,35364,2539,7223,1085,8865,1319,18347,1497,9983,1378,4132,770,152024,2608,7484,917,20209,1640,24485,2490,23610,1961,21213,2043,11341,1209,17009,1623,3109,614,4834,792,9989,1123,6662,1140,2079,474,142481,3456,7227,1170,19517,1783,21810,2076,21818,1762,20928,1883,10949,1448,18355,1779,4114,807,4031,857,8358,981,3321,610,2053,528,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3886282,18776,84701,4918,313512,9535,471672,12580,590811,10700,582450,11424,259913,8600,537947,10580,128887,6046,162741,6710,352811,10403,275424,8638,125413,4780,2059435,12437,43332,3501,147450,5822,240040,9377,297360,8298,295954,8249,132388,5992,290177,8830,68683,4384,90785,4602,204449,8199,166395,6935,82422,4169,1826847,13364,41369,3308,166062,7508,231632,6248,293451,7710,286496,8815,127525,5469,247770,7473,60204,3892,71956,4810,148362,6354,109029,5342,42991,2846,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3128904,17809,91908,4839,287273,8860,411210,11933,469992,11983,450123,12577,207826,7330,430593,11757,106432,4834,130771,5792,257908,7655,199353,6660,85515,5044,1706065,12576,45694,3570,136112,5539,203219,8253,247530,8634,244467,8236,115259,5591,245034,8789,63094,3670,75145,4336,150111,5781,123020,4850,57380,3955,1422839,11789,46214,3249,151161,6289,207991,6713,222462,7648,205656,7570,92567,4333,185559,6993,43338,2779,55626,3606,107797,5172,76333,4652,28135,2707,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,713804,9438,29244,3181,79659,4479,103893,4931,118197,6376,101080,4830,39736,3081,80772,4578,18463,2321,21324,2260,55565,3587,40686,2779,25185,2728,379758,6165,16162,2394,35937,2939,48824,3536,56787,3836,51975,3324,19591,1994,44652,3158,9961,1648,11931,1721,35007,2616,29573,2379,19358,2259,334046,6716,13082,1639,43722,3354,55069,3466,61410,4380,49105,3401,20145,2241,36120,3087,8502,1584,9393,1564,20558,2510,11113,1787,5827,1208,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2752737,12405,128675,5098,379174,7617,459003,7940,446747,8854,404231,8632,187561,5916,297845,6913,74062,3298,90049,4098,154045,4570,86007,4316,45338,2515,1431851,7924,70485,3726,185113,5868,228093,5933,221751,6181,207836,5950,97206,4409,162386,4841,40923,2317,49988,3530,87342,3350,51609,2790,29119,1844,1320886,9741,58190,3167,194061,5782,230910,5774,224996,7110,196395,5830,90355,3769,135459,5121,33139,2217,40061,2240,66703,3316,34398,2712,16219,1723,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,281985,4759,22515,2483,65407,4485,63859,3899,46135,3926,24028,3187,8048,1765,19099,2446,2619,773,3417,852,9798,1634,9721,1818,7339,1387,156391,3242,11267,1559,32114,3117,34750,3156,25455,2776,13633,2228,4330,1275,11091,1792,1319,523,2353,643,6886,1409,7863,1621,5330,1069,125594,3570,11248,1736,33293,3062,29109,2390,20680,2072,10395,1669,3718,967,8008,1381,1300,583,1064,489,2912,663,1858,699,2009,914,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,991596,12112,20079,2923,68785,4348,112822,5637,147790,6957,135480,5868,50680,3696,171736,7755,22052,2593,49230,4324,82965,5403,91418,5474,38559,3855,531008,9365,13720,2225,37372,3182,60967,4416,78261,4655,68363,4118,29043,2840,90994,5467,12236,2018,25554,2866,45500,3724,47803,4130,21195,2700,460588,8223,6359,1484,31413,2401,51855,3729,69529,4771,67117,4404,21637,2301,80742,4570,9816,1670,23676,2498,37465,3270,43615,3414,17364,2233,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
