GEO_ID,C08526_001E,C08526_001M,C08526_002E,C08526_002M,C08526_003E,C08526_003M,C08526_004E,C08526_004M,C08526_005E,C08526_005M,C08526_006E,C08526_006M,C08526_007E,C08526_007M,C08526_008E,C08526_008M,C08526_009E,C08526_009M,C08526_010E,C08526_010M,C08526_011E,C08526_011M,C08526_012E,C08526_012M,C08526_013E,C08526_013M,C08526_014E,C08526_014M,C08526_015E,C08526_015M,C08526_016E,C08526_016M,C08526_017E,C08526_017M,C08526_018E,C08526_018M,C08526_019E,C08526_019M,C08526_020E,C08526_020M,C08526_021E,C08526_021M,C08526_022E,C08526_022M,C08526_023E,C08526_023M,C08526_024E,C08526_024M,C08526_025E,C08526_025M,C08526_026E,C08526_026M,C08526_027E,C08526_027M,C08526_028E,C08526_028M,C08526_029E,C08526_029M,C08526_030E,C08526_030M,C08526_031E,C08526_031M,C08526_032E,C08526_032M,C08526_033E,C08526_033M,C08526_034E,C08526_034M,C08526_035E,C08526_035M,C08526_036E,C08526_036M,C08526_037E,C08526_037M,C08526_038E,C08526_038M,C08526_039E,C08526_039M,C08526_040E,C08526_040M,C08526_041E,C08526_041M,C08526_042E,C08526_042M,C08526_043E,C08526_043M,C08526_044E,C08526_044M,C08526_045E,C08526_045M,C08526_046E,C08526_046M,C08526_047E,C08526_047M,C08526_048E,C08526_048M,C08526_049E,C08526_049M,C08526_050E,C08526_050M,C08526_051E,C08526_051M,C08526_052E,C08526_052M,C08526_053E,C08526_053M,C08526_054E,C08526_054M,C08526_055E,C08526_055M,C08526_056E,C08526_056M,C08526_057E,C08526_057M,C08526_058E,C08526_058M,C08526_059E,C08526_059M,C08526_060E,C08526_060M,C08526_061E,C08526_061M,C08526_062E,C08526_062M,C08526_063E,C08526_063M,C08526_064E,C08526_064M,C08526_065E,C08526_065M,C08526_066E,C08526_066M,C08526_067E,C08526_067M,C08526_068E,C08526_068M,C08526_069E,C08526_069M,C08526_070E,C08526_070M,C08526_071E,C08526_071M,C08526_072E,C08526_072M,C08526_073E,C08526_073M,C08526_074E,C08526_074M,C08526_075E,C08526_075M,C08526_076E,C08526_076M,C08526_077E,C08526_077M,C08526_078E,C08526_078M,C08526_079E,C08526_079M,C08526_080E,C08526_080M,C08526_081E,C08526_081M,C08526_082E,C08526_082M,C08526_083E,C08526_083M,C08526_084E,C08526_084M,NAME,C08526_001MA,C08526_001EA,C08526_002MA,C08526_002EA,C08526_003EA,C08526_003MA,C08526_004EA,C08526_004MA,C08526_005MA,C08526_005EA,C08526_006EA,C08526_006MA,C08526_007MA,C08526_007EA,C08526_008EA,C08526_008MA,C08526_009EA,C08526_009MA,C08526_010MA,C08526_010EA,C08526_011EA,C08526_011MA,C08526_012MA,C08526_012EA,C08526_013MA,C08526_013EA,C08526_014EA,C08526_014MA,C08526_015EA,C08526_015MA,C08526_016EA,C08526_016MA,C08526_017MA,C08526_017EA,C08526_018MA,C08526_018EA,C08526_019EA,C08526_019MA,C08526_020EA,C08526_020MA,C08526_021EA,C08526_021MA,C08526_022EA,C08526_022MA,C08526_023MA,C08526_023EA,C08526_024MA,C08526_024EA,C08526_025EA,C08526_025MA,C08526_026EA,C08526_026MA,C08526_027EA,C08526_027MA,C08526_028MA,C08526_028EA,C08526_029MA,C08526_029EA,C08526_030EA,C08526_030MA,C08526_031EA,C08526_031MA,C08526_032EA,C08526_032MA,C08526_033EA,C08526_033MA,C08526_034MA,C08526_034EA,C08526_035MA,C08526_035EA,C08526_036EA,C08526_036MA,C08526_037EA,C08526_037MA,C08526_038EA,C08526_038MA,C08526_039EA,C08526_039MA,C08526_040MA,C08526_040EA,C08526_041MA,C08526_041EA,C08526_042EA,C08526_042MA,C08526_043EA,C08526_043MA,C08526_044EA,C08526_044MA,C08526_045MA,C08526_045EA,C08526_046MA,C08526_046EA,C08526_047EA,C08526_047MA,C08526_048EA,C08526_048MA,C08526_049EA,C08526_049MA,C08526_050EA,C08526_050MA,C08526_051MA,C08526_051EA,C08526_052MA,C08526_052EA,C08526_053EA,C08526_053MA,C08526_054EA,C08526_054MA,C08526_055EA,C08526_055MA,C08526_056MA,C08526_056EA,C08526_057MA,C08526_057EA,C08526_058EA,C08526_058MA,C08526_059EA,C08526_059MA,C08526_060EA,C08526_060MA,C08526_061EA,C08526_061MA,C08526_062MA,C08526_062EA,C08526_063MA,C08526_063EA,C08526_064EA,C08526_064MA,C08526_065EA,C08526_065MA,C08526_066EA,C08526_066MA,C08526_067MA,C08526_067EA,C08526_068MA,C08526_068EA,C08526_069EA,C08526_069MA,C08526_070EA,C08526_070MA,C08526_071MA,C08526_071EA,C08526_072MA,C08526_072EA,C08526_073MA,C08526_073EA,C08526_074MA,C08526_074EA,C08526_075EA,C08526_075MA,C08526_076MA,C08526_076EA,C08526_077MA,C08526_077EA,C08526_078MA,C08526_078EA,C08526_079MA,C08526_079EA,C08526_080EA,C08526_080MA,C08526_081EA,C08526_081MA,C08526_082MA,C08526_082EA,C08526_083MA,C08526_083EA,C08526_084MA,C08526_084EA,state
0400000US27,2820532,13276,66215,2933,154109,4259,386187,8208,83632,4131,307280,6699,131586,5265,251152,6293,274279,7722,698726,10358,244783,9731,121758,3972,98450,3741,2375,706,2195019,15069,41347,2253,125432,4339,324661,7790,68388,3576,243983,5790,110481,5233,193234,5327,194658,6519,537319,8681,179822,8761,92963,3865,80750,3066,1981,654,249079,8361,4943,951,18351,1776,36417,2996,6470,1146,25670,2386,8443,1473,17186,1802,24651,3605,62087,3338,26141,3289,10821,1509,7649,1183,250,163,102389,4602,628,466,1113,425,5851,974,1518,515,12097,1721,2219,680,15300,1635,14397,1801,28132,2251,12776,2287,3143,996,5094,974,121,158,130023,4916,5451,604,3057,568,9136,1273,2421,765,16606,2142,7255,1137,8908,1288,12687,1629,35266,2724,19090,1973,7534,1205,2589,695,23,40,144022,5360,13846,1062,6156,1056,10122,1402,4835,999,8924,1158,3188,662,16524,1814,27886,2127,35922,2738,6954,1297,7297,1092,2368,551,0,187,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1142866,12323,30857,2905,74186,5091,151656,6318,27603,3007,144125,6711,54322,3694,67772,4576,78915,5293,272432,7895,112066,5962,55903,4273,62733,3734,10296,1451,978154,12944,24474,2600,56788,4324,130984,6463,25407,2891,127499,6075,47678,3467,59371,3787,65208,4719,239268,7600,92733,5089,46401,3607,56434,3548,5909,1455,99623,6555,2727,640,13091,2205,16224,2481,976,415,11181,1958,3472,1113,3203,1004,6721,1544,21218,2773,11886,2169,4493,1201,4245,1323,186,170,3117,1052,114,196,78,113,483,580,94,161,68,114,159,159,132,255,67,73,897,552,803,452,98,175,124,118,0,187,34006,3274,2073,852,2296,945,2636,1007,423,322,3631,1126,1859,997,1879,801,1940,671,5375,1257,4678,1124,1979,680,1036,475,4201,287,27966,3305,1469,513,1933,890,1329,539,703,479,1746,750,1154,635,3187,1069,4979,1223,5674,1557,1966,754,2932,1119,894,390,0,187,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2802314,15163,46746,3305,159891,6172,307252,7714,76814,3797,336718,10007,134384,4824,256019,7709,272434,8147,688268,12781,259806,8154,128358,5220,117418,5122,18206,1781,2292118,17033,30665,2713,126104,6039,258850,7019,67008,3433,287336,8765,112547,4567,213571,7161,211478,6817,574134,11715,196448,7729,103886,4109,101216,4932,8875,1779,246404,10107,4821,965,21223,2776,30985,2670,4418,1122,28182,3125,9087,1433,15291,2042,23758,2724,60693,4249,27740,3127,10313,1739,9460,1341,433,367,48377,4730,512,433,1266,781,2892,782,588,351,5800,1383,2282,913,3897,1020,5521,1276,12156,2164,9868,2034,1204,495,2391,830,0,187,93521,5147,3207,776,3126,766,7089,1364,1525,935,8176,1301,5945,1238,5162,1042,8542,1482,22191,2385,21835,3225,4255,939,2118,667,350,212,121894,5852,7541,1205,8172,1807,7436,1369,3275,798,7224,1404,4523,1261,18098,1966,23135,2401,19094,2711,3915,968,8700,1731,2233,899,8548,949,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,486143,5583,34412,2579,38762,3101,21966,2122,11042,1533,60379,3471,22356,2144,33744,2481,37678,2690,113636,4520,51740,3568,26633,2365,30345,2633,3450,812,362943,7326,19962,1778,28725,2528,16930,1922,8970,1369,49403,3437,18547,1981,27142,2185,24701,2443,85492,4061,38098,3262,18414,1931,24134,2566,2425,842,50686,3786,3560,848,5866,1545,2145,649,969,406,5088,1088,2273,844,2542,714,3552,1118,12756,1815,5638,1411,2648,704,2801,696,848,380,5400,1626,557,303,437,509,112,111,80,130,403,244,108,133,159,148,273,222,2162,1168,738,488,111,103,155,221,105,177,32239,2787,3362,739,1507,665,1598,718,180,149,3449,879,828,374,1469,467,2239,612,8601,1313,4296,925,2123,735,2542,761,45,76,34875,3086,6971,951,2227,907,1181,487,843,437,2036,678,600,325,2432,805,6913,1256,4625,973,2970,832,3337,904,713,356,27,44,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,984957,7271,43250,2432,68310,3775,106087,3823,26905,2452,115017,4720,53790,3364,95531,4312,80912,4519,232241,6536,74758,3925,43187,3249,40783,2647,4186,816,806430,8753,25600,2009,55086,3300,85707,3510,23336,2200,97607,4508,47439,3123,82960,3780,66921,3888,190072,5701,57240,3418,35409,2937,35155,2879,3898,830,92752,4158,4562,729,8996,1490,15560,1994,1683,593,9973,1446,2125,572,6543,1114,6487,1151,20654,2166,8561,1532,3576,876,3786,860,246,192,6181,1274,112,138,281,227,210,182,25,40,940,412,291,268,349,232,575,390,1717,613,1351,722,130,124,191,172,9,19,40488,2876,2891,588,2082,703,2569,735,683,386,4751,908,2823,793,1777,540,1952,610,11536,1497,5875,1244,2336,647,1204,427,9,19,39106,2415,10085,1029,1865,562,2041,548,1178,472,1746,525,1112,323,3902,787,4977,826,8262,1090,1731,543,1736,453,447,237,24,30,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1283741,12038,22360,2310,75511,4850,51983,4300,27676,2965,157025,6981,62389,4555,99002,5275,137631,6382,193092,7253,339680,9651,56153,4015,53978,3848,7261,1081,995555,12528,11859,1850,58596,3944,39081,3150,23834,2797,116179,6318,51475,3990,76771,4395,100030,5102,158582,6240,262684,8723,44254,3736,46672,3285,5538,926,134943,6474,3650,1107,10120,1830,6482,1597,1759,640,18639,2312,5327,1520,8158,1404,12846,2261,19149,2270,37713,3499,5241,1099,4371,962,1488,429,54889,4812,5018,1111,1895,1046,1656,772,228,242,10445,2056,2253,883,1864,767,6662,1383,3913,1087,17431,2596,2292,960,1167,511,65,97,57239,3477,1211,523,3182,922,1993,815,636,360,7697,1628,2481,791,4045,1068,6423,1557,6431,1392,19095,2192,2615,867,1260,527,170,133,41115,3659,622,312,1718,805,2771,833,1219,639,4065,1018,853,426,8164,2041,11670,1898,5017,1233,2757,873,1751,591,508,305,0,187,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,651014,9593,6474,1294,47876,3103,74054,3658,19350,2312,87598,4520,21819,2083,55983,3404,60660,4301,158093,5426,63137,4630,29872,2950,24412,2364,1686,919,526101,9436,3637,731,37881,2616,61690,3203,15272,1987,73283,4104,19175,1999,45637,3250,43532,3653,133827,4935,46297,3881,22632,2633,21801,2236,1437,919,53507,4113,286,190,6407,1563,6274,1133,1334,748,8388,1645,1080,490,2974,949,4479,1184,11334,1589,7124,1489,2397,781,1408,766,22,38,3832,873,0,187,59,99,386,387,82,119,407,228,140,209,282,309,276,226,947,446,868,467,385,332,0,187,0,187,26314,2505,1124,618,1489,708,1874,656,422,461,3222,701,498,269,1157,446,2165,700,5822,1197,6038,1561,1756,639,520,333,227,187,41260,2617,1427,635,2040,885,3830,980,2240,856,2298,663,926,494,5933,1105,10208,1441,6163,1017,2810,929,2702,886,683,354,0,187,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3968439,20630,11907,1875,221453,9067,351889,10411,144013,6089,446695,10957,250382,8173,401530,10593,490815,11418,945955,15770,340232,10782,187410,7627,168028,7327,8130,1273,3024278,21941,7698,1534,157130,6988,273911,9090,110213,5013,333263,9216,198460,6930,304663,8967,349326,10709,778449,14006,225821,8533,132698,6295,145760,6902,6886,1369,331329,10921,1911,759,32034,3486,33170,3459,12235,1712,40388,3593,19186,2675,21151,2262,41136,2783,66104,4779,34629,3074,18444,2521,10667,1590,274,219,213920,7309,142,164,8337,1662,15553,2429,6512,1468,30615,3364,13000,1979,30247,2309,23511,2857,37603,3330,32171,3755,10221,1591,6008,1303,0,187,218894,9488,1238,515,13418,2373,16454,2382,6341,1232,31472,3096,14116,2555,12603,1872,24948,3095,38577,3128,38650,3694,16576,2227,3621,740,880,561,180018,7732,918,472,10534,1956,12801,1630,8712,1365,10957,1724,5620,1318,32866,2618,51894,3475,25222,3213,8961,1665,9471,1664,1972,677,90,144,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,865085,10535,40755,3291,58609,5165,36669,3775,17453,1906,100385,5305,36890,3141,53778,4330,93353,4831,214286,6826,99705,5571,40034,3831,63343,4461,9825,1390,693998,10646,31583,3147,45236,3905,28236,3396,14323,1946,84157,5047,31302,2915,42426,3564,70274,3846,173903,5969,80213,5554,30716,3134,53250,4147,8379,1351,82811,5064,5626,1323,9129,1831,3960,1310,1433,571,8097,1385,2760,1071,4750,1377,8813,1567,18380,2328,8372,1413,4101,1373,6903,1838,487,287,10814,2034,221,226,286,244,67,111,293,334,1179,585,368,287,468,321,2263,908,2136,599,2229,898,318,245,986,482,0,187,35895,2858,1094,483,1198,635,1409,603,336,278,4585,1166,1434,500,2077,862,3743,1062,9954,1561,6013,1278,1779,546,1438,569,835,328,41567,3446,2231,959,2760,1405,2997,1008,1068,429,2367,953,1026,632,4057,951,8260,1540,9913,1918,2878,801,3120,744,766,361,124,145,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9520770,27988,54603,3995,531874,13106,591900,11016,232425,7070,1008371,17596,488270,11336,1105892,15770,1135707,18644,2557605,22586,902982,16113,465427,13546,424231,10558,21483,2084,4931316,27143,32829,2643,295304,8639,392407,9216,132299,5679,536502,12110,305943,7863,423534,10038,451798,11538,1471581,16846,372931,9896,224477,7437,279069,8042,12642,2023,606207,14155,4819,1169,55928,4206,49727,3569,17502,2018,70687,4505,28229,3189,43314,3347,52584,3720,157425,5964,64075,5421,32932,2799,27096,2210,1889,667,2869481,21998,3513,1984,139680,7782,101845,4916,57382,4815,280898,8322,116935,6140,482296,10594,453060,10594,654828,13799,339431,10253,142607,7226,96129,4492,877,456,752598,16772,6364,1411,23110,3089,30387,3343,14615,2074,96692,5889,28478,2706,97254,5669,87945,5421,201449,6893,100874,6382,44017,3459,17044,2768,4369,830,361168,10446,7078,1217,17852,2419,17534,1741,10627,1517,23592,2754,8685,1634,59494,4432,90320,4988,72322,4556,25671,2768,21394,2084,4893,1326,1706,763,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4431801,22145,54305,3800,276674,8108,526943,12720,121505,6126,531378,12832,193631,6825,362585,8969,448779,12365,999281,16092,431745,11670,212377,9685,193703,6930,78895,3428,3613316,23940,34872,3129,195322,6601,445408,12171,102704,5136,452198,11963,162155,6457,290405,8043,332633,9995,851787,14603,334930,9782,173527,8879,177204,6707,60171,3359,424680,10295,10113,2198,59234,4863,53543,4419,8289,1816,43489,3618,15539,2164,25249,3084,44221,4387,78264,4858,52379,4359,17243,1802,9803,1742,7314,1288,50337,3499,250,184,1281,624,2646,1020,909,553,7155,1436,2454,724,4597,1069,6615,1529,12082,1541,9293,2150,2233,761,784,395,38,64,134383,5967,3734,1229,7289,1687,9049,1482,2376,952,15055,2019,6917,1435,8261,1679,11614,1904,25453,2826,25190,3347,7266,1147,2930,890,9249,1386,209085,8535,5336,1156,13548,2824,16297,2012,7227,1433,13481,1871,6566,1412,34073,2978,53696,3731,31695,2960,9953,1812,12108,1964,2982,951,2123,1005,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,432528,5156,48160,2505,34899,2882,27940,2168,16506,1754,42677,3102,27121,2211,30576,2669,30916,2815,96600,3602,33338,3281,17216,1719,21195,2492,5384,1024,349986,5110,32459,2148,27852,2706,24176,2200,14085,1481,36473,2947,22834,2120,25610,2503,25150,2427,78980,3357,26310,3077,14656,1541,17389,2064,4012,1188,39496,2851,4797,1108,4701,974,2531,706,1656,648,3164,966,2234,781,3055,909,2042,620,8237,1372,2827,868,1099,480,2804,1022,349,321,2992,996,199,201,93,125,22,26,97,103,196,175,239,295,95,136,344,265,612,325,1028,667,67,96,0,187,0,187,19596,1575,3699,754,1173,373,648,289,345,148,2105,553,1313,457,586,251,1149,404,4187,803,2169,650,786,281,709,284,727,486,20458,1557,7006,967,1080,553,563,251,323,201,739,282,501,256,1230,467,2231,861,4584,855,1004,540,608,295,293,183,296,437,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5351371,23418,55122,3264,289951,8049,830765,13926,150594,5800,621999,13985,245649,6846,431337,10294,518424,10759,1280334,16685,492974,11406,231647,7514,195151,7525,7424,1447,4470112,23483,37687,2912,231569,7275,710351,12090,131672,5333,528568,13199,214698,6396,358497,9043,406175,10704,1098735,14421,381379,10747,190461,7316,173944,6927,6376,1353,421891,11211,4184,954,41063,3545,74539,4612,7974,1164,46968,3532,15868,2061,28925,2971,39762,3041,82784,4227,51258,4339,16397,1892,11131,1613,1038,541,90912,4489,870,793,2426,785,8130,1530,1072,412,10611,1693,3472,1073,6121,1252,11735,2131,22220,2510,17863,1956,3025,776,3367,841,0,187,174534,6431,3327,869,4698,1224,19724,2409,2565,659,21744,2216,6570,1019,11105,1552,15973,2073,41513,3194,34337,2965,9698,1484,3270,893,10,16,193922,5919,9054,1572,10195,1861,18021,2416,7311,1024,14108,2014,5041,1170,26689,2689,44779,3247,35082,2883,8137,1475,12066,1527,3439,829,0,187,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1721357,10123,96293,3890,127149,4798,166692,5349,46520,2947,192621,6304,83253,3922,123893,4933,135428,4541,383240,8101,155738,6520,88372,4539,104503,4558,17655,1447,1415330,9802,79314,3567,95557,4287,140603,4997,38717,2734,163038,5522,72077,3577,103334,4100,104777,3694,320326,7415,121215,5587,71712,4067,93172,4102,11488,1551,181385,5956,9081,1287,22995,2234,17901,1697,4002,673,17804,1636,6038,1120,10730,1656,14492,1813,39860,2823,20104,2258,8286,1264,8410,1302,1682,799,7500,1160,95,94,368,270,493,304,87,103,1257,501,638,374,362,250,340,203,2146,694,1278,465,385,261,0,187,51,87,55215,3814,2778,700,3251,861,3869,790,1297,435,6521,1283,2663,724,2721,710,4444,1002,10829,1259,10690,1743,3437,808,1530,544,1185,1066,61927,4350,5025,979,4978,1179,3826,888,2417,727,4001,917,1837,571,6746,1261,11375,1354,10079,1454,2451,780,4552,956,1391,701,3249,2229,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
