GEO_ID,C21007_001E,C21007_001M,C21007_002E,C21007_002M,C21007_003E,C21007_003M,C21007_004E,C21007_004M,C21007_005E,C21007_005M,C21007_006E,C21007_006M,C21007_007E,C21007_007M,C21007_008E,C21007_008M,C21007_009E,C21007_009M,C21007_010E,C21007_010M,C21007_011E,C21007_011M,C21007_012E,C21007_012M,C21007_013E,C21007_013M,C21007_014E,C21007_014M,C21007_015E,C21007_015M,C21007_016E,C21007_016M,C21007_017E,C21007_017M,C21007_018E,C21007_018M,C21007_019E,C21007_019M,C21007_020E,C21007_020M,C21007_021E,C21007_021M,C21007_022E,C21007_027M,C21007_028E,C21007_028M,C21007_029E,C21007_029M,C21007_030E,C21007_030M,C21007_031E,C21007_031M,C21007_022M,C21007_023E,C21007_023M,C21007_024E,C21007_024M,C21007_025E,C21007_025M,C21007_026E,C21007_026M,C21007_027E,NAME,C21007_001MA,C21007_001EA,C21007_002EA,C21007_002MA,C21007_003EA,C21007_003MA,C21007_004EA,C21007_004MA,C21007_005EA,C21007_005MA,C21007_006MA,C21007_006EA,C21007_007EA,C21007_007MA,C21007_008EA,C21007_008MA,C21007_009EA,C21007_009MA,C21007_010EA,C21007_010MA,C21007_011EA,C21007_011MA,C21007_012MA,C21007_012EA,C21007_013EA,C21007_013MA,C21007_014EA,C21007_014MA,C21007_015EA,C21007_015MA,C21007_016EA,C21007_016MA,C21007_017MA,C21007_017EA,C21007_018EA,C21007_018MA,C21007_019EA,C21007_019MA,C21007_020EA,C21007_020MA,C21007_021EA,C21007_021MA,C21007_022EA,C21007_022MA,C21007_027MA,C21007_028MA,C21007_028EA,C21007_029EA,C21007_029MA,C21007_030EA,C21007_030MA,C21007_031EA,C21007_031MA,C21007_023MA,C21007_023EA,C21007_024EA,C21007_024MA,C21007_025EA,C21007_025MA,C21007_026EA,C21007_026MA,C21007_027EA,state
0400000US41,3050378,2184,2425783,2882,136784,5325,15409,2009,6313,1237,9096,1481,121375,5115,25791,3233,95584,4650,2288999,6518,391667,14336,90578,6301,301089,11571,1897332,15525,192573,7687,1704759,15895,624595,2209,154086,3700,7989,1239,3496,822,4493,955,146097,2685,22116,2566,423327,4772,145498,4939,277829,5419,3527,63133,2728,82964,3242,470509,4002,47182,3552,25066,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9712448,2302,7656566,3085,358772,8097,32993,2728,12294,1597,20699,2205,325779,7355,49359,3273,276420,7033,7297794,8679,969108,18006,236883,8165,732225,16381,6328686,20268,571173,12718,5757513,18853,2055882,2541,444913,6121,21771,1940,9299,1170,12472,1472,423142,3880,75041,3789,1466966,7523,477200,7840,989766,9175,6199,156670,4351,266472,5382,1610969,6353,144003,5345,68962,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,803385,945,643422,1474,27852,2779,3393,986,1147,549,2246,719,24459,2700,4605,1062,19854,2271,615570,3201,84992,5490,21673,2556,63319,4787,530578,5511,49661,3807,480917,7020,159963,1184,33456,1949,1683,536,968,404,715,338,31773,1324,6953,1194,112680,2746,38211,2391,74469,2941,1837,12026,1389,19747,1732,126507,2109,13827,1762,6874,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3607795,2967,2863468,3841,198558,6340,18904,2368,6860,1490,12044,1948,179654,6343,32494,2751,147160,5918,2664910,6859,466868,12588,105073,5799,361795,11735,2198042,13702,229274,9128,1968768,14212,744327,2314,162739,4576,8100,1318,3253,817,4847,1128,154639,2808,26787,1872,520786,5351,178924,5425,341862,6254,4581,61110,3240,93529,3875,581588,4721,60802,3499,34015,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,615577,1285,492922,1502,33063,2417,4161,1228,1588,849,2573,918,28902,2205,5433,1180,23469,1937,459859,2981,62441,4250,12414,1835,50027,3613,397418,5002,31387,2329,366031,5098,122655,1014,28075,1298,1949,558,906,365,1043,406,26126,1079,5487,932,83517,2050,25019,1711,58498,2057,1284,10797,1054,15329,1437,94580,1622,11063,1308,5576,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4905711,2590,3947631,3760,239967,7290,27954,2655,11303,1711,16651,2555,212013,6539,43768,3187,168245,5904,3707664,8225,662304,16083,168948,7012,493356,13689,3045360,17673,337663,10094,2707697,19741,958080,2745,203124,4690,11386,1652,5678,956,5708,1321,191738,3414,37567,3139,669457,5713,243998,6809,425459,5944,4633,79581,3620,112157,4251,754956,5293,85499,4126,47932,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19249374,5495,16237257,7625,862501,16985,64917,4183,22319,2296,42598,3813,797584,16421,137507,6464,660077,14246,15374756,18566,2399758,34237,390328,12797,2009430,30712,12974998,35571,1061537,20832,11913461,36712,3012117,5111,602301,9516,30948,2340,15518,1704,15430,1726,571353,7312,139493,6419,2111368,14120,770356,13360,1341012,14004,9631,242248,6121,329105,7346,2409816,9717,298448,10553,158955,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1999310,1769,1708133,2260,67484,4222,5290,1320,1753,745,3537,992,62194,4117,9927,1354,52267,3893,1640649,4526,196370,8131,31781,2957,164589,7550,1444279,9226,103678,5569,1340601,10495,291177,1390,62625,2618,3351,987,1998,816,1353,572,59274,1368,7596,1206,212516,3362,65414,3256,147102,3477,2552,23816,1695,35458,2300,228552,3019,16036,1825,8440,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,482215,837,379084,990,20629,1844,1657,550,452,295,1205,423,18972,1838,3311,688,15661,1762,358455,1944,45238,3526,13041,1797,32197,3039,313217,3846,30746,2535,282471,4584,103131,725,22014,1382,896,279,380,186,516,203,21118,771,3330,610,74711,1682,23474,1610,51237,1807,1314,8622,1087,12496,1207,81117,1397,6406,964,3076,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6163433,5476,5042935,6490,425520,9775,25931,2645,7512,1159,18419,2505,399589,9829,44770,2758,354819,9687,4617415,10876,547543,14636,109708,6585,437835,12993,4069872,16417,316674,9456,3753198,17295,1120498,3453,252026,4603,11099,1754,5605,931,5494,1285,240927,2730,40336,3165,791759,5748,254600,5519,537159,7149,4696,85741,3661,155186,3765,868472,5386,76713,4188,36377,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5317171,3738,4345857,4776,310577,7324,27949,2754,9049,1594,18900,2312,282628,7465,46024,3021,236604,7301,4035280,9086,526757,14492,117952,5198,408805,12367,3508523,16458,313200,8528,3195323,17118,971314,2624,242009,4610,12494,1695,6974,1359,5520,1020,229515,3066,32424,3047,659872,6489,218749,5243,441123,4911,4531,92350,3334,137165,4352,729305,5106,69433,4087,37009,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1421843,1857,1101910,1952,69621,4116,8222,1244,2828,703,5394,1053,61399,3927,13561,1830,47838,3425,1032289,4295,198200,7811,62913,4081,135287,6309,834089,8935,119919,4994,714170,9064,319933,1066,68929,3062,4293,949,2452,729,1841,604,64636,1498,11739,1371,225488,3145,96472,3479,129016,3598,2982,29106,2575,35530,2251,251004,2926,25516,2067,13777,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4327986,2309,3481525,2897,173802,6067,15348,1736,4909,990,10439,1412,158454,5619,24588,2153,133866,5322,3307723,6572,427250,11373,89786,4524,337464,9807,2880473,12764,231334,7031,2649139,14018,846461,1966,186635,3475,8537,1005,4325,845,4212,688,178098,1996,29227,2334,607756,4894,177255,5324,430501,4959,3472,62845,2707,115253,3299,659826,4151,52070,3163,22843,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,432982,1492,354942,1510,25376,2342,1985,730,615,355,1370,618,23391,2186,3604,966,19787,2032,329566,2684,39629,3647,7284,1555,32345,3305,289937,4238,26906,2950,263031,5292,78040,1099,19354,1695,825,418,589,373,236,154,18529,714,1678,598,54683,2091,16848,1593,37835,2009,1656,7562,1165,10967,1218,58686,1911,4003,1033,2325,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2746166,586,2135781,1368,38116,3500,8264,1345,2539,730,5725,1192,29852,3245,8545,1489,21307,2611,2097665,3618,920486,18198,202623,8082,717863,15668,1177179,17533,172402,7207,1004777,15783,610385,1212,51222,2851,9534,1216,5874,1059,3660,904,41688,4795,108251,4716,321954,6472,147782,4497,174172,6159,3056,20791,2222,20897,1944,559163,3197,237209,6571,128958,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
