GEO_ID,B24042_001E,B24042_001M,B24042_002E,B24042_002M,B24042_003E,B24042_003M,B24042_004E,B24042_004M,B24042_005E,B24042_005M,B24042_006E,B24042_006M,B24042_007E,B24042_007M,B24042_008E,B24042_008M,B24042_009E,B24042_009M,B24042_010E,B24042_010M,B24042_011E,B24042_011M,B24042_012E,B24042_012M,B24042_013E,B24042_013M,B24042_014E,B24042_014M,B24042_015E,B24042_015M,B24042_016E,B24042_016M,B24042_017E,B24042_017M,B24042_018E,B24042_018M,B24042_019E,B24042_019M,B24042_020E,B24042_020M,B24042_021E,B24042_021M,B24042_022E,B24042_022M,B24042_023E,B24042_023M,B24042_024E,B24042_024M,B24042_025E,B24042_025M,B24042_026E,B24042_026M,B24042_027E,B24042_027M,B24042_028E,B24042_028M,B24042_029E,B24042_029M,B24042_030E,B24042_030M,B24042_031E,B24042_031M,B24042_032E,B24042_032M,B24042_033E,B24042_033M,B24042_034E,B24042_034M,B24042_035E,B24042_035M,B24042_036E,B24042_036M,B24042_037E,B24042_037M,B24042_038E,B24042_038M,B24042_039E,B24042_039M,B24042_040E,B24042_040M,B24042_041E,B24042_041M,B24042_042E,B24042_042M,B24042_043E,B24042_043M,B24042_044E,B24042_044M,B24042_045E,B24042_045M,B24042_046E,B24042_046M,B24042_047E,B24042_047M,B24042_048E,B24042_048M,B24042_049E,B24042_049M,B24042_050E,B24042_050M,B24042_051E,B24042_051M,B24042_052E,B24042_052M,B24042_053E,B24042_053M,B24042_054E,B24042_054M,NAME,B24042_001EA,B24042_001MA,B24042_002MA,B24042_002EA,B24042_003EA,B24042_003MA,B24042_004EA,B24042_004MA,B24042_005MA,B24042_005EA,B24042_006EA,B24042_006MA,B24042_007MA,B24042_007EA,B24042_008EA,B24042_008MA,B24042_009EA,B24042_009MA,B24042_010MA,B24042_010EA,B24042_011EA,B24042_011MA,B24042_012EA,B24042_012MA,B24042_013MA,B24042_013EA,B24042_014MA,B24042_014EA,B24042_015EA,B24042_015MA,B24042_016EA,B24042_016MA,B24042_017EA,B24042_017MA,B24042_018EA,B24042_018MA,B24042_019MA,B24042_019EA,B24042_020MA,B24042_020EA,B24042_021EA,B24042_021MA,B24042_022EA,B24042_022MA,B24042_023EA,B24042_023MA,B24042_024MA,B24042_024EA,B24042_025MA,B24042_025EA,B24042_026EA,B24042_026MA,B24042_027EA,B24042_027MA,B24042_028EA,B24042_028MA,B24042_029EA,B24042_029MA,B24042_030MA,B24042_030EA,B24042_031MA,B24042_031EA,B24042_032EA,B24042_032MA,B24042_033EA,B24042_033MA,B24042_034EA,B24042_034MA,B24042_035MA,B24042_035EA,B24042_036MA,B24042_036EA,B24042_037EA,B24042_037MA,B24042_038MA,B24042_038EA,B24042_039EA,B24042_039MA,B24042_040EA,B24042_040MA,B24042_041MA,B24042_041EA,B24042_042EA,B24042_042MA,B24042_043MA,B24042_043EA,B24042_044EA,B24042_044MA,B24042_045EA,B24042_045MA,B24042_046MA,B24042_046EA,B24042_047MA,B24042_047EA,B24042_048EA,B24042_048MA,B24042_049MA,B24042_049EA,B24042_050EA,B24042_050MA,B24042_051EA,B24042_051MA,B24042_052MA,B24042_052EA,B24042_053EA,B24042_053MA,B24042_054MA,B24042_054EA,state
0400000US36,51691,176,31346,2642,27065,2138,57621,9603,46393,1482,50660,518,50969,907,37117,564,50485,518,46367,1123,80791,1179,72146,2772,80748,1101,101816,882,47603,2372,68705,2421,85234,2484,100708,17831,41153,826,56826,965,61524,990,52718,1748,30954,650,46032,2645,27013,614,36600,1063,71950,1063,44913,591,26291,2242,25661,3037,45112,17048,43510,3179,41455,745,46859,3085,32335,1190,45378,2406,41837,1712,62325,9001,61410,1083,56923,2357,61285,856,44128,3208,54164,2102,62082,1157,67923,33240,35584,2042,45273,587,56557,756,40413,351,28731,1513,41131,1477,25439,870,28454,1617,54910,1788,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,42117,256,31329,1132,30678,1229,54990,26047,34565,2456,43989,1737,45441,2254,34598,2103,46385,1289,44584,3696,58622,4371,55627,4411,65702,2465,76254,3368,44505,3940,55418,2898,77444,3227,100523,47341,30884,762,49791,2096,44424,2398,53616,3459,29891,1721,39741,6836,26080,1249,36021,1843,45184,1313,35505,320,19489,3442,18653,2563,70015,16637,36138,932,32499,1512,37926,2516,27360,768,40585,1993,38015,2944,49475,4438,41302,2824,43743,2483,45699,1201,37601,3431,40939,952,51373,1517,42372,11722,25520,919,37347,480,38820,863,36585,620,21069,573,31089,3487,20151,648,29482,1555,40024,1312,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,51071,909,62037,5987,51650,2167,87578,3334,47076,3854,49560,1607,48870,6302,44433,4808,61066,1479,60474,3454,71603,6218,58772,15316,57178,11727,66791,20415,40361,14116,65593,4729,68144,6702,-666666666,-222222222,43239,12772,46384,3341,48250,3863,43875,5175,31199,4327,35866,8644,30757,5431,49013,6136,49126,3440,36143,771,31898,7882,27733,6247,40515,29656,37546,7303,34913,3536,35136,7631,28121,2167,50228,10547,41346,16922,60169,13344,40903,4795,37139,2426,36895,2954,38750,16398,40803,2791,41573,4700,-666666666,-222222222,34523,11255,36999,1071,41925,1538,35439,1412,22571,4432,35176,10136,22106,2079,30711,1617,39288,3829,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,47838,471,38038,4120,31251,1625,56807,5203,45721,943,49586,915,49486,2293,36959,788,50526,627,46911,803,67301,5220,52178,3060,62499,2827,71967,2539,41574,2770,54576,2454,73183,3301,73891,11783,33948,2921,51610,778,51820,1152,51451,970,28528,2803,38094,3388,26055,861,37190,1192,59848,2588,37163,268,30535,2765,27545,4191,33952,13391,33524,3313,38197,1547,39134,2737,28015,924,40518,1635,36023,2535,51652,6845,42282,2601,41054,706,41806,842,36984,1893,40346,1075,46161,1528,61880,16521,28844,2406,40379,427,45921,966,37308,621,22546,1388,32248,3461,21297,1060,28982,2252,45543,1345,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,44085,1039,55866,2330,31908,1361,65592,2989,37383,1891,45083,1733,45520,2182,34713,2281,52488,2415,52037,1507,56074,5488,49816,3228,48647,4142,58378,6378,37012,2881,49333,2636,69997,4979,77004,20050,32276,2603,43374,2828,44306,2560,42323,4108,26332,1023,30369,2131,24901,2002,36288,1596,51399,877,32223,236,42560,4826,26985,6653,50952,3716,31691,2122,34192,1722,36174,2582,25462,768,42845,2863,43028,3256,42323,6881,35407,4264,32457,1559,32327,1121,35124,6221,35203,2622,39474,2387,58442,27318,27195,2426,34687,938,35658,566,33338,1384,20532,742,24725,2025,18839,877,25817,2311,36322,1078,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,47353,962,28926,3899,27969,3913,70386,40751,45485,2757,51019,1020,50397,3321,34430,1541,52362,2351,50663,1894,69233,5794,55200,7705,62390,4786,75078,5462,41963,8454,56840,4234,78747,4835,70026,66484,31279,994,55930,3120,53857,3557,57961,5014,26315,1378,34143,6190,25471,1489,40956,1862,66149,2549,38914,971,31678,8232,32188,7965,-666666666,-222222222,46798,3990,40770,1531,42005,2015,31037,791,50137,3971,41440,8539,60765,7482,52088,5074,41739,1484,43568,3835,37128,3272,41227,1968,47349,2911,57236,32134,29135,3148,40336,1020,46742,1401,36449,1090,22947,1628,32752,4306,21497,1433,30619,1800,50484,2090,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,50525,200,42194,3189,30128,1262,62215,4038,45272,1159,50660,378,50441,967,39268,1571,53582,1763,50954,538,71425,1934,61503,1769,69573,3393,76175,2018,48244,3685,62065,879,81116,1153,86220,24562,36680,1867,53991,1286,56587,1359,51862,804,30290,766,36357,1773,26913,765,40292,745,60008,1231,40009,375,32299,4730,21857,1413,56799,8903,42939,4083,40073,1180,38522,3310,29380,927,42136,1321,40039,1690,54376,4495,44158,3667,45178,1051,45180,1035,45169,3154,44409,1530,50676,786,53461,8481,32266,1808,41462,410,48980,1631,38036,932,24873,1133,35301,3075,21846,649,28920,1749,46616,1159,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,50682,745,42151,30275,36621,30054,42453,46254,50418,3596,47865,3292,49823,12126,39654,2562,53681,7362,51540,5182,67309,27339,62310,31991,71502,7271,80991,11501,51155,11046,60789,3795,81850,6046,70069,58068,35798,4699,55907,6890,61751,6508,51126,1899,31549,2173,45793,10631,29572,3593,40986,3779,68878,6797,41539,934,38125,148710,38125,148710,-666666666,-222222222,42586,9932,38018,4766,42283,7413,31357,1065,40948,8710,27305,11068,57516,35073,60000,17353,50682,3388,51294,2328,42479,20278,46247,4025,57029,11427,91632,4931,31317,6657,45207,3375,54960,6006,41144,2026,27308,5112,32041,15825,22629,8166,35295,3785,54781,13758,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,42177,529,31689,2612,30422,2582,42965,31558,32169,1296,47872,1786,50432,2714,32690,3061,49069,2370,46563,2408,55392,6619,50734,7301,64142,8497,75640,6775,43939,5382,50122,2699,72582,4575,79146,29856,30868,1746,48518,2112,45028,3618,51394,1312,26969,1667,34541,9930,25494,1738,35802,1987,40151,2025,33837,1011,28221,15294,24515,10722,47404,24263,34540,4090,35962,998,36312,1260,24838,1317,40685,1698,37407,2530,44387,7995,37272,4537,39144,1621,37912,1627,42667,3217,37922,3329,46111,3220,85859,18078,25573,2277,36465,678,40188,1204,34245,1556,21016,1146,29858,5166,20237,1150,25834,1663,37424,1711,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,42201,745,42957,4375,42016,2948,51284,15969,36913,2307,41362,1179,45987,3880,38939,4791,52420,4260,47290,5264,71948,6506,52485,10226,49764,7025,50454,9354,47514,10427,51657,4611,68260,9004,-666666666,-222222222,35086,12938,44632,2756,43045,4008,47204,5308,25861,4603,41554,2169,22377,4366,41018,7809,49284,2287,32077,346,25526,2905,25043,3582,73110,41733,33690,15986,31377,765,30795,3294,26287,1946,36367,5356,33535,7635,41675,4124,35375,10380,35379,2040,35010,2416,39002,3214,34179,4117,39548,6400,-666666666,-222222222,26797,6308,35204,1085,36588,824,32861,1916,24793,2262,26435,5175,24000,2828,26577,3151,37734,4335,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,41683,292,35446,4230,31361,4395,41868,5731,35931,1232,41634,663,43671,4135,32031,573,49966,3349,46185,1154,61547,2066,52470,6012,54297,6525,64883,7429,41139,2552,51350,1271,75193,2834,65370,39005,31064,1225,47439,1705,45014,1883,50453,1551,26748,821,36434,3807,25453,1161,37148,2664,45923,1415,34127,620,30425,9663,23826,10500,41536,39950,37754,5425,31712,594,34672,3283,25230,666,40880,2974,38344,3892,50507,6511,40276,6198,39786,1766,39465,2359,40293,2039,37882,2224,44326,2695,42733,9581,27419,3039,37069,503,40377,581,35754,696,21489,660,32130,3849,20383,735,26375,1482,38666,1552,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,46488,292,61869,821,33156,2407,71775,1311,35766,540,51731,525,50990,691,34756,1281,50767,650,49729,1719,60845,2947,61496,1602,57285,3474,66722,3083,45442,3174,58346,2632,82492,3676,81144,18704,30117,1125,51161,426,50346,509,53019,2361,25456,617,33457,3993,24142,835,35292,800,54524,1879,36503,261,54198,3153,25859,2665,60858,3995,36974,1946,37272,1005,41184,1475,26512,425,42199,1162,41976,1036,44613,5149,47043,3495,42054,637,42399,1001,41190,1115,42049,601,50882,741,52466,12010,27266,1240,40224,330,43458,586,36060,462,19643,520,30736,1686,18687,521,25826,690,40742,826,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,51043,396,55865,5307,32105,4023,69736,7103,43913,4376,50326,1479,52384,3126,37329,3066,59574,4237,55800,2650,76474,4771,58297,8666,62107,5923,65493,7025,55725,10892,56879,3661,69018,4091,51559,53278,35756,4141,57781,3743,56433,3928,60029,6441,29414,2929,41459,8446,25882,2398,45112,6218,60445,1169,34467,908,35596,11316,24119,9632,59358,29328,29448,4947,31404,829,35705,2998,27059,1743,40003,3542,38192,3443,51231,20204,34522,6956,37151,1361,37584,2858,32248,5612,36578,1672,44661,4457,37553,47684,26172,2659,37118,1396,41522,1012,33238,2428,22753,1955,32002,5870,21661,1116,23620,2971,44949,2741,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,46875,1258,30806,1369,30519,2005,40699,17328,44231,3333,43911,4505,47430,5655,40275,2509,51720,3698,49452,3716,65783,16756,64009,7292,55951,9174,80243,8025,45394,11167,70067,10976,80559,5994,-666666666,-222222222,37414,7537,50511,4287,48903,7327,51983,5784,31279,1699,32588,2524,30464,3425,40110,7528,60538,2466,39635,1340,17733,6273,17558,6338,-666666666,-222222222,46655,12902,36113,3211,38326,9808,30411,2306,52500,8541,47577,13791,62466,14934,50371,12318,42072,3735,42115,5946,41250,7596,41856,4804,50454,4310,-666666666,-222222222,26413,5376,40403,1466,47239,2709,33827,3048,26406,1894,31587,13145,25847,3650,27431,6765,54330,6011,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,53711,1118,45374,5998,31662,2485,62174,7246,41085,808,51342,826,49051,3050,35929,1003,50567,848,47338,1727,63502,6500,76419,3044,73520,3915,84797,4030,53349,4825,85086,2847,101933,930,61913,6079,35481,2198,52436,1508,51482,882,56498,5506,32377,1747,39549,3180,30602,1651,45756,1742,79038,3612,42526,598,44932,17453,32944,7005,67123,75807,40609,2690,38784,1485,45540,4861,29161,1560,45686,3962,41899,2675,65039,4327,56099,3743,46596,1320,48460,3208,42911,3451,57004,1857,69634,3670,72420,35366,32068,1455,41425,488,45003,948,38025,1314,25896,1272,39071,4568,23311,1413,36135,1964,65913,2105,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,55385,610,31858,2072,30838,1451,60000,21739,51197,734,61769,906,51378,1518,43616,1822,55932,1813,51744,1032,80782,3391,89261,9485,61093,1703,71578,4484,50793,1576,77152,3120,91822,3663,73207,55387,38643,5359,57127,2647,55665,2166,60778,3341,31066,829,41786,4062,27394,1652,41575,1114,66794,2124,42035,358,21284,2395,20758,2123,55492,27845,49416,7911,48664,2640,40662,1716,31775,750,46198,3888,42002,1914,66972,6056,60269,5955,49797,2330,49940,2633,49251,4550,53812,3474,63874,3846,53500,29294,35592,3837,41569,543,46363,1900,39839,1113,26276,1187,31672,3034,24662,1231,31627,1434,51600,1030,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,45419,901,63868,4711,35198,9926,67149,3889,43333,4496,48495,3252,45215,2791,31944,1794,51812,2521,50109,3544,69590,9156,60023,16919,41833,5710,41836,8855,41827,7661,48973,3420,80045,9587,-666666666,-222222222,27438,4833,44759,3087,42384,3371,46188,3015,26429,2164,32000,13029,24545,3433,36795,2325,49755,2204,31800,577,32059,6788,20842,24636,33542,14706,38280,8446,41560,4202,32238,8714,23834,1691,33819,4649,36664,10577,32676,3593,30060,14325,31030,1779,31159,1791,29613,6728,33101,4162,38935,4665,45891,30850,24242,2666,35565,1285,39676,1398,32429,1818,18866,2365,19930,3696,18461,2468,23693,3597,39254,3163,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,47683,637,33216,3196,32004,967,60779,4443,48085,2095,48138,1181,48506,2714,38199,1809,51628,822,47341,2307,72293,5519,56234,7371,65191,4575,71100,2555,43330,4996,55586,2073,70023,3835,68130,30907,35284,1750,54496,2034,51587,1170,58403,3333,28198,1821,36074,3279,26368,1234,40202,1113,58428,2323,37537,549,24167,3983,23364,3825,41378,19593,41438,1685,37458,1117,36752,2177,28418,841,45587,2631,41686,2168,57331,6984,46452,2670,41718,640,42098,741,40130,2691,40546,1240,46777,2072,42803,17570,30932,1585,40718,554,46201,957,36748,736,24473,1621,31379,1360,22336,1200,30178,1632,45950,1406,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,52201,1691,66676,3789,31282,2530,74527,4961,47225,4894,52394,13434,56077,5581,35724,4689,63119,4534,57394,7992,82117,4194,34196,16647,61603,11993,61250,17209,61840,23613,43958,8264,59183,22044,-666666666,-222222222,28137,3106,56678,6562,59151,2030,44363,8492,27543,3917,42939,14467,25244,6336,41311,3901,54945,6133,35848,1145,45242,6048,31387,28044,46295,1760,32458,5323,30943,7736,46894,7433,27080,3680,47333,5975,42360,18411,47444,6234,41611,22959,31941,5714,32145,7081,30397,12040,38006,4590,41286,6460,-666666666,-222222222,26896,7802,37134,2459,49918,4152,31735,1221,23130,7556,29779,10833,21973,5716,27527,9932,47790,2547,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,21912,472,13505,704,13358,757,21190,29061,18104,1069,22048,1537,26115,2376,18761,744,29951,4453,25663,6278,34620,7409,28876,3831,26965,2596,30682,3405,21429,4736,20494,2173,43106,3884,-666666666,-222222222,16079,483,27303,2479,30718,2012,24362,2991,17130,870,19633,2913,16774,792,16929,902,26957,914,22895,472,16019,35035,15836,27272,-666666666,-222222222,22962,3307,21742,1953,25843,6524,18885,841,29697,7211,25317,3606,37575,2085,30584,4528,25760,1608,26299,1563,23572,2465,24624,1618,30585,2697,-666666666,-222222222,17446,2932,23170,621,24213,680,21850,951,16354,937,18203,1646,16033,1038,15749,1180,26634,1250,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
