GEO_ID,B21001H_001E,B21001H_001M,B21001H_002E,B21001H_002M,B21001H_003E,B21001H_003M,B21001H_004E,B21001H_004M,B21001H_005E,B21001H_005M,B21001H_006E,B21001H_006M,B21001H_007E,B21001H_007M,B21001H_008E,B21001H_008M,B21001H_009E,B21001H_009M,B21001H_010E,B21001H_010M,B21001H_011E,B21001H_011M,B21001H_012E,B21001H_012M,B21001H_013E,B21001H_013M,B21001H_014E,B21001H_014M,B21001H_015E,B21001H_015M,B21001H_016E,B21001H_016M,B21001H_017E,B21001H_017M,B21001H_018E,B21001H_018M,B21001H_019E,B21001H_019M,B21001H_020E,B21001H_020M,B21001H_021E,B21001H_021M,B21001H_022E,B21001H_022M,B21001H_023E,B21001H_023M,B21001H_024E,B21001H_024M,B21001H_025E,B21001H_025M,B21001H_026E,B21001H_026M,B21001H_027E,B21001H_027M,B21001H_028E,B21001H_028M,B21001H_029E,B21001H_029M,B21001H_030E,B21001H_030M,B21001H_031E,B21001H_031M,B21001H_032E,B21001H_032M,B21001H_033E,B21001H_033M,NAME,B21001H_001MA,B21001H_001EA,B21001H_002EA,B21001H_002MA,B21001H_003EA,B21001H_003MA,B21001H_004EA,B21001H_004MA,B21001H_005EA,B21001H_005MA,B21001H_006EA,B21001H_006MA,B21001H_007EA,B21001H_007MA,B21001H_008EA,B21001H_008MA,B21001H_009EA,B21001H_009MA,B21001H_010MA,B21001H_010EA,B21001H_011EA,B21001H_011MA,B21001H_012MA,B21001H_012EA,B21001H_013EA,B21001H_013MA,B21001H_014MA,B21001H_014EA,B21001H_015MA,B21001H_015EA,B21001H_016MA,B21001H_016EA,B21001H_017EA,B21001H_017MA,B21001H_018MA,B21001H_018EA,B21001H_019EA,B21001H_019MA,B21001H_020MA,B21001H_020EA,B21001H_021MA,B21001H_021EA,B21001H_022EA,B21001H_022MA,B21001H_023MA,B21001H_023EA,B21001H_024EA,B21001H_024MA,B21001H_025MA,B21001H_025EA,B21001H_026MA,B21001H_026EA,B21001H_027MA,B21001H_027EA,B21001H_028EA,B21001H_028MA,B21001H_029EA,B21001H_029MA,B21001H_030EA,B21001H_030MA,B21001H_031MA,B21001H_031EA,B21001H_032MA,B21001H_032EA,B21001H_033EA,B21001H_033MA,state
0400000US39,7348383,2137,3556154,1561,984990,1399,36128,3089,948862,3248,1217935,1003,131953,4948,1085982,5122,658709,281,111309,3777,547400,3840,415435,325,173925,4206,241510,4190,279085,417,159753,3360,119332,3406,3792229,1194,969907,821,6364,1268,963543,1340,1234206,761,17156,2110,1217050,2257,690955,398,7181,1108,683774,1223,468784,155,5663,972,463121,989,428377,192,4655,972,423722,1005,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2066848,1457,1000835,1299,281085,1295,16541,1832,264544,2137,330358,799,43286,2570,287072,2803,178869,204,40464,2200,138405,2225,125165,117,55441,2029,69724,2032,85358,13,49302,1570,36056,1570,1066013,674,279416,627,2622,663,276794,960,333733,275,6418,1283,327315,1289,190414,109,3452,722,186962,744,140614,152,1706,518,138908,548,121836,11,1516,479,120320,481,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2496850,1808,1214706,1173,323904,970,15813,2443,308091,2524,399039,794,46183,2820,352856,2806,227705,673,44512,2669,183193,2783,163032,249,78709,3164,84323,3194,101026,134,61786,2409,39240,2427,1282144,920,322524,480,3130,924,319394,1025,397925,696,7731,1325,390194,1439,245394,217,5566,1166,239828,1190,176614,124,3999,866,172615,887,139687,58,2690,766,136997,770,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8081631,3538,3902321,3128,1044598,1747,35098,2977,1009500,3482,1295523,1692,126090,4069,1169433,4241,739303,403,111399,4073,627904,4145,476257,182,199481,4103,276776,4096,346640,108,212587,3503,134053,3509,4179310,1355,1022195,667,5691,1186,1016504,1416,1310398,743,15752,1942,1294646,2100,769055,425,7642,1094,761413,1074,536147,147,4477,750,531670,752,541515,140,7691,1174,533824,1202,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,650331,1282,307853,920,84575,661,2784,911,81791,1120,101296,566,9945,1634,91351,1720,58337,105,8935,1361,49402,1361,37344,56,15176,1241,22168,1245,26301,112,17315,1066,8986,1056,342478,595,85323,306,742,601,84581,683,108030,361,1396,732,106634,802,63147,202,818,346,62329,351,42392,143,263,173,42129,214,43586,188,474,321,43112,377,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2469969,2408,1188860,2204,315560,2010,17343,2284,298217,3056,397217,1040,49922,3160,347295,3262,209818,164,45173,2556,164645,2574,170322,521,78091,2939,92231,2981,95943,577,58847,2108,37096,2028,1281109,772,320170,1243,4170,1121,316000,1395,408023,1220,7299,1322,400724,1739,231170,357,4613,1247,226557,1388,186663,284,1812,522,184851,563,135083,274,1629,518,133454,577,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,552452,657,273618,640,78620,639,2954,774,75666,916,87860,317,10918,1530,76942,1577,51529,59,10668,1330,40861,1336,32246,19,13781,938,18465,937,23363,58,13173,832,10190,826,278834,288,75531,271,868,512,74663,588,85426,230,1792,594,83634,611,50907,76,1090,401,49817,403,32462,10,384,273,32078,273,34508,138,520,278,33988,318,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3882280,2124,1866539,1920,509680,1874,22204,2485,487476,3125,649294,1221,75073,3862,574221,4029,327404,385,67043,3455,260361,3429,239642,212,100558,2976,139084,2996,140519,293,81101,2370,59418,2322,2015741,1125,519125,1077,3983,1118,515142,1570,666772,1041,11517,1740,655255,2269,354326,273,6091,1191,348235,1247,265138,465,2498,660,262640,757,210380,219,3006,715,207374,722,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9342839,5464,4562963,4387,1260109,4140,77485,5222,1182624,6316,1566070,3114,203270,7527,1362800,8068,826564,970,166266,5721,660298,5702,556105,1121,249798,5932,306307,5765,354115,861,217093,4389,137022,4254,4779876,3090,1240925,2433,17842,2443,1223083,3427,1568966,2565,33537,3234,1535429,4233,860297,1129,19632,2150,840665,2433,606689,1059,9717,1667,596972,2020,502999,685,7096,1269,495903,1441,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1653701,1851,818710,1229,297626,986,8083,1673,289543,2100,278164,428,24355,2492,253809,2473,118172,413,20039,1801,98133,1832,74848,61,28567,1828,46281,1822,49900,7,29782,1461,20118,1461,834991,910,294782,668,1743,659,293039,921,273110,521,3087,830,270023,948,122481,381,1216,514,121265,587,81473,333,1067,599,80406,695,63145,325,876,376,62269,510,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,474723,1191,231317,661,63859,277,1566,600,62293,677,75286,278,8505,1312,66781,1350,45297,298,7766,972,37531,975,29569,2,10736,842,18833,842,17306,282,10182,833,7124,861,243406,590,62099,137,240,124,61859,179,78030,343,1437,496,76593,603,47256,228,707,371,46549,417,31029,97,490,267,30539,295,24992,322,657,292,24335,425,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4148949,5242,2004930,4190,558925,3869,38311,3649,520614,4392,689363,2893,113131,5206,576232,5664,359459,518,80221,3260,279238,3147,247790,710,113541,3261,134249,3434,149393,766,94823,2396,54570,2434,2144019,2149,560993,2192,10338,1671,550655,2752,714587,1671,24987,2302,689600,2759,378233,441,9826,1346,368407,1371,271777,261,4181,902,267596,932,218429,228,2812,623,215617,681,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3999618,3510,1967046,2670,540404,2312,31267,2976,509137,3496,667752,1575,95450,4050,572302,4275,366526,144,86341,3165,280185,3167,244133,168,118444,3064,125689,3076,148231,67,96976,2694,51255,2693,2032572,1565,523166,1119,9184,1583,513982,1855,662069,796,13667,1842,648402,2020,380945,320,10934,1575,370011,1583,261547,194,4909,996,256638,1045,204845,157,5016,1122,199829,1130,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1372192,1446,667977,1181,176940,696,7173,1365,169767,1700,224026,636,28532,2416,195494,2496,125226,109,24240,1888,100986,1873,87926,240,36694,2144,51232,2203,53859,16,29032,1576,24827,1576,704215,825,173374,606,1126,449,172248,798,226018,317,3391,934,222627,986,131168,354,1417,471,129751,616,94778,138,1160,566,93618,576,78877,45,728,410,78149,418,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3796312,850,1865365,780,506413,636,18935,2049,487478,2120,637768,349,60423,3626,577345,3590,353328,116,59151,2890,294177,2874,217491,134,92939,2656,124552,2663,150365,136,88199,2197,62166,2218,1930947,329,491340,268,4364,1072,486976,1057,630839,252,8440,1310,622399,1284,355384,136,4786,745,350598,742,232353,188,1643,499,230710,525,221031,68,2485,608,218546,622,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,382221,598,193058,498,57954,376,2650,763,55304,886,62345,252,9107,1340,53238,1365,37315,9,7586,1120,29729,1120,22839,453,10774,1089,12065,1093,12605,440,7390,833,5215,897,189163,211,53913,154,560,359,53353,393,59771,9,1218,565,58553,564,36136,9,573,321,35563,320,22120,516,441,340,21679,604,17223,510,428,248,16795,593,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,20252,2477,10246,1543,2915,871,0,220,2915,871,3406,912,256,319,3150,832,1512,599,181,206,1331,575,1444,621,306,266,1138,557,969,416,258,223,711,366,10006,1752,1974,810,0,220,1974,810,3719,1103,121,202,3598,1035,1881,691,0,220,1881,691,1759,581,0,220,1759,581,673,340,104,163,569,303,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
