GEO_ID,B23006_001E,B23006_001M,B23006_002E,B23006_002M,B23006_003E,B23006_003M,B23006_004E,B23006_004M,B23006_005E,B23006_005M,B23006_006E,B23006_006M,B23006_007E,B23006_007M,B23006_008E,B23006_008M,B23006_009E,B23006_009M,B23006_010E,B23006_010M,B23006_011E,B23006_011M,B23006_012E,B23006_012M,B23006_013E,B23006_013M,B23006_014E,B23006_014M,B23006_015E,B23006_015M,B23006_016E,B23006_016M,B23006_017E,B23006_017M,B23006_018E,B23006_018M,B23006_019E,B23006_019M,B23006_020E,B23006_020M,B23006_021E,B23006_021M,B23006_022E,B23006_022M,B23006_023E,B23006_023M,B23006_024E,B23006_024M,B23006_025E,B23006_025M,B23006_026E,B23006_026M,B23006_027E,B23006_027M,B23006_028E,B23006_028M,B23006_029E,B23006_029M,NAME,B23006_001MA,B23006_001EA,B23006_002EA,B23006_002MA,B23006_003EA,B23006_003MA,B23006_004EA,B23006_004MA,B23006_005MA,B23006_005EA,B23006_006MA,B23006_006EA,B23006_007EA,B23006_007MA,B23006_008EA,B23006_008MA,B23006_009EA,B23006_009MA,B23006_010MA,B23006_010EA,B23006_011MA,B23006_011EA,B23006_012MA,B23006_012EA,B23006_013EA,B23006_013MA,B23006_014EA,B23006_014MA,B23006_015EA,B23006_015MA,B23006_016MA,B23006_016EA,B23006_017MA,B23006_017EA,B23006_018EA,B23006_018MA,B23006_019EA,B23006_019MA,B23006_020EA,B23006_020MA,B23006_021MA,B23006_021EA,B23006_022MA,B23006_022EA,B23006_023MA,B23006_023EA,B23006_024EA,B23006_024MA,B23006_025EA,B23006_025MA,B23006_026EA,B23006_026MA,B23006_027MA,B23006_027EA,B23006_028MA,B23006_028EA,B23006_029EA,B23006_029MA,state
0400000US45,2499346,4968,304886,11932,160109,8196,0,200,160109,8196,134147,7333,25962,3206,144777,7304,739795,11994,526765,12599,1718,579,525047,12575,481332,11816,43715,3539,213030,7963,779359,12364,606266,11095,7286,1604,598980,10856,563746,10164,35234,3305,173093,6227,675306,12576,568103,12441,5795,1280,562308,12383,547097,12225,15211,1811,107203,5403,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,426134,2171,26474,2210,16172,1751,13,26,16159,1756,14773,1573,1386,620,10302,1410,120857,4185,97863,3907,128,195,97735,3882,94030,3791,3705,887,22994,2144,151149,4749,128339,4532,748,332,127591,4566,123898,4538,3693,1004,22810,1677,127654,4831,113738,4351,740,523,112998,4288,111147,4268,1851,630,13916,1623,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3438260,5354,402190,10486,207258,7694,96,128,207162,7701,177606,6788,29556,3420,194932,7374,1124106,15303,777409,13062,2247,805,775162,13020,713281,12532,61881,4618,346697,8910,991123,14921,766888,13761,7021,1484,759867,13918,718159,13150,41708,3502,224235,6765,920841,15128,787366,14110,3869,835,783497,13929,758290,13074,25207,2826,133475,4935,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,13991875,8688,2327356,29444,1494343,25514,473,311,1493870,25479,1396518,23685,97352,6018,833013,15534,3470600,33480,2501347,30143,7622,1443,2493725,30259,2339570,28393,154155,7795,969253,17389,4196954,31448,3312278,28941,29276,3004,3283002,29029,3120829,28194,162173,7403,884676,14636,3996965,31129,3406935,28287,18028,1913,3388907,28508,3286378,27735,102529,5603,590030,12585,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1409755,2866,120178,6200,86186,5307,0,184,86186,5307,81270,5255,4916,1136,33992,2947,316608,7707,242968,6444,78,85,242890,6446,228014,6118,14876,1855,73640,4188,532551,9660,410617,8494,2094,967,408523,8522,392711,8425,15812,1984,121934,4279,440418,8429,366681,7621,691,335,365990,7620,358780,7779,7210,1039,73737,3677,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,331624,1244,21106,2778,11172,1783,0,147,11172,1783,9830,1685,1342,483,9934,1746,99766,3601,79032,3374,68,116,78964,3403,73276,3221,5688,1041,20734,1954,91799,4320,74870,4055,279,202,74591,4043,70938,3856,3653,790,16929,1838,118953,4101,104796,4029,186,203,104610,4063,102584,4030,2026,575,14157,1553,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4476449,7079,428662,12263,263626,9829,695,505,262931,9819,238519,9514,24412,2774,165036,6430,1055520,14939,780490,12085,8554,1404,771936,12014,724403,12854,47533,3738,275030,8543,1257483,15747,1008374,14939,27836,2655,980538,14380,928444,13617,52094,4203,249109,6223,1734784,18811,1517252,16787,33747,3141,1483505,16823,1438224,16376,45281,3079,217532,6001,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3791968,5152,346291,10721,219141,8261,0,193,219141,8261,199368,7840,19773,2895,127150,4845,828266,13460,602025,11490,5054,1442,596971,11393,559137,11396,37834,3356,226241,6584,1334398,14694,1031013,12479,16542,1999,1014471,12386,960541,12330,53930,4612,303385,8803,1283013,18020,1080862,17026,9523,1507,1071339,16767,1033715,16288,37624,3203,202151,5708,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,967295,2831,111289,6135,41598,3457,0,187,41598,3457,36155,3178,5443,1195,69691,4720,392169,6849,246905,6298,22,4,246883,6299,229577,6187,17306,2257,145264,5652,260722,5499,188741,5464,446,466,188295,5499,177245,5624,11050,1703,71981,3874,203115,5908,169675,5004,362,269,169313,5024,165352,4849,3961,1069,33440,2719,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3022442,3909,221879,6269,131408,5182,0,145,131408,5182,117557,4614,13851,1854,90471,4492,876099,12287,685046,10400,231,150,684815,10404,647009,10217,37806,2667,191053,5389,1008961,11829,832472,11069,1376,507,831096,11076,792868,10884,38228,2717,176489,5981,915503,12721,805373,11081,358,201,805015,11076,785350,11008,19665,1886,110130,4802,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,308630,2288,20917,2563,15403,2367,0,190,15403,2367,13427,2114,1976,1042,5514,1228,81887,4394,63900,4082,0,190,63900,4082,61027,4012,2873,841,17987,2116,123356,5202,100753,4255,537,324,100216,4244,96928,4041,3288,1009,22603,2407,82470,3936,70765,4007,577,289,70188,4059,68478,3995,1710,767,11705,1713,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1783666,2960,329874,9135,116821,6871,0,220,116821,6871,81482,5461,35339,3604,213053,7690,511357,11452,269764,8525,0,220,269764,8525,215065,7817,54699,4525,241593,8249,445324,10549,294089,8468,437,332,293652,8445,251741,7324,41911,3457,151235,6807,497111,9370,388800,8716,549,432,388251,8802,357299,8553,30952,2797,108311,5704,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
