GEO_ID,C25095_001E,C25095_001M,C25095_002E,C25095_002M,C25095_003E,C25095_003M,C25095_004E,C25095_004M,C25095_005E,C25095_005M,C25095_006E,C25095_006M,C25095_007E,C25095_007M,C25095_008E,C25095_008M,C25095_009E,C25095_009M,C25095_010E,C25095_010M,C25095_011E,C25095_011M,C25095_012E,C25095_012M,C25095_013E,C25095_013M,C25095_014E,C25095_014M,C25095_015E,C25095_015M,C25095_016E,C25095_016M,C25095_017E,C25095_017M,C25095_018E,C25095_018M,C25095_019E,C25095_019M,C25095_020E,C25095_020M,C25095_021E,C25095_021M,C25095_022E,C25095_022M,C25095_023E,C25095_023M,C25095_024E,C25095_024M,C25095_025E,C25095_025M,C25095_026E,C25095_026M,C25095_027E,C25095_027M,C25095_028E,C25095_028M,C25095_029E,C25095_029M,NAME,C25095_001EA,C25095_001MA,C25095_002EA,C25095_002MA,C25095_003EA,C25095_003MA,C25095_004EA,C25095_004MA,C25095_005EA,C25095_005MA,C25095_006EA,C25095_006MA,C25095_007EA,C25095_007MA,C25095_008EA,C25095_008MA,C25095_009EA,C25095_009MA,C25095_010EA,C25095_010MA,C25095_011MA,C25095_011EA,C25095_012EA,C25095_012MA,C25095_013EA,C25095_013MA,C25095_014EA,C25095_014MA,C25095_015EA,C25095_015MA,C25095_016EA,C25095_016MA,C25095_017MA,C25095_017EA,C25095_018MA,C25095_018EA,C25095_019MA,C25095_019EA,C25095_020EA,C25095_020MA,C25095_021EA,C25095_021MA,C25095_022MA,C25095_022EA,C25095_023MA,C25095_023EA,C25095_024MA,C25095_024EA,C25095_025EA,C25095_025MA,C25095_026EA,C25095_026MA,C25095_027EA,C25095_027MA,C25095_028MA,C25095_028EA,C25095_029MA,C25095_029EA,state
0400000US47,1659797,14297,77846,4819,9180,1479,52620,3888,16046,1970,150959,5893,64012,3900,86947,4041,0,198,257327,6922,155222,5572,102105,4785,0,198,245371,7745,184064,6187,61307,3786,0,198,332005,8006,292586,7050,39419,2749,0,198,226459,7696,213222,7260,13237,1698,0,198,369830,7214,362152,7211,7678,1360,0,198,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5674241,28289,226981,8119,20441,1998,159196,7458,47344,2857,401300,10367,152645,5280,248655,9051,0,211,692612,10811,396047,8287,296565,8034,0,211,684638,13738,477853,10776,206785,8417,0,211,1037439,14903,863254,12895,174185,6963,0,211,786349,13549,725294,12668,61055,4154,0,211,1844922,18110,1791985,17909,52937,3232,0,211,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,635163,6737,16662,2200,1082,377,11368,1541,4212,1245,27101,2022,10875,1242,16226,1721,0,184,62662,3122,32839,2305,29823,2490,0,184,74616,3828,44394,3099,30222,2435,0,184,147233,4837,112974,4138,34259,3301,0,184,112200,3566,102501,3491,9699,1516,0,184,194689,5032,188404,4935,6285,1091,0,184,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,180184,3423,5899,896,208,106,5088,826,603,258,12714,1259,1847,551,10867,1160,0,147,23097,1559,9040,1144,14057,1207,0,147,24847,1856,14099,1398,10748,1343,0,147,37069,2333,26490,2002,10579,1202,0,147,28485,1855,25390,1712,3095,747,0,147,48073,2174,46202,2131,1871,437,0,147,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2014812,16640,58358,3683,4433,932,43705,2956,10220,1666,111828,4357,39947,2682,71881,3734,0,195,196855,6100,101239,3997,95616,4717,0,195,214239,6035,135288,4289,78951,4301,0,195,350761,8799,255828,7568,94933,4691,0,195,287047,7662,242787,6811,44260,3386,0,195,795724,10119,749584,9722,46140,2850,0,195,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1654620,12782,49983,3463,2735,700,35631,2897,11617,1615,85771,3603,26716,2148,59055,3442,0,193,157837,6071,74055,3756,83782,4565,0,193,183718,6761,106054,5129,77664,4143,0,193,316446,7563,222488,6318,93958,4901,0,193,256389,8184,213247,6812,43142,3204,0,193,604476,10122,573151,9364,31325,2699,0,193,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,530755,7300,30697,2568,6480,1261,19137,1950,5080,993,59287,3600,38758,2661,20529,1972,0,187,96521,4343,75130,4230,21391,2042,0,187,82001,3841,71961,3559,10040,1417,0,187,107664,4242,101770,4138,5894,1064,0,187,65717,3944,64425,3923,1292,506,0,187,88868,4178,88064,4079,804,467,0,187,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1536893,11259,42133,2368,1000,505,32456,2098,8677,1118,89521,3279,20383,1608,69138,2874,0,145,191344,5280,97758,3962,93586,3594,0,145,208562,5397,138116,4033,70446,3060,0,145,331180,6059,267615,5299,63565,3275,0,145,251677,5063,231877,5005,19800,1719,0,145,422476,7658,411917,7532,10559,1315,0,145,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,155617,3486,4570,971,355,229,3443,889,772,364,10483,1548,3969,925,6514,1235,0,190,19313,2241,12501,1575,6812,1432,0,190,18831,2157,13458,1799,5373,1134,0,190,30269,2665,26708,2370,3561,981,0,190,24709,2664,22788,2523,1921,718,0,190,47442,2709,46530,2725,912,494,0,190,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,837840,10343,182391,5707,65940,3889,80941,4319,35510,2796,180547,6327,124867,5703,55680,3948,0,220,184131,6487,130215,4868,53916,3583,0,220,110699,5032,92026,4252,18673,2135,0,220,100683,5660,88732,5057,11951,1940,0,220,32931,2730,31021,2561,1910,747,0,220,46458,2677,44135,2606,2323,787,0,220,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
