GEO_ID,B17014_001E,B17014_001M,B17014_002E,B17014_002M,B17014_003E,B17014_003M,B17014_004E,B17014_004M,B17014_005E,B17014_005M,B17014_006E,B17014_006M,B17014_007E,B17014_007M,B17014_008E,B17014_008M,B17014_009E,B17014_009M,B17014_010E,B17014_010M,B17014_011E,B17014_011M,B17014_012E,B17014_012M,B17014_013E,B17014_013M,B17014_014E,B17014_014M,B17014_015E,B17014_015M,B17014_016E,B17014_016M,B17014_017E,B17014_017M,B17014_018E,B17014_018M,B17014_019E,B17014_019M,B17014_020E,B17014_020M,B17014_021E,B17014_021M,B17014_022E,B17014_022M,B17014_023E,B17014_023M,B17014_024E,B17014_024M,B17014_025E,B17014_025M,B17014_026E,B17014_026M,B17014_027E,B17014_027M,B17014_028E,B17014_028M,B17014_029E,B17014_029M,B17014_030E,B17014_030M,B17014_031E,B17014_031M,B17014_032E,B17014_032M,B17014_033E,B17014_033M,B17014_034E,B17014_034M,B17014_035E,B17014_035M,NAME,B17014_001MA,B17014_001EA,B17014_002MA,B17014_002EA,B17014_003EA,B17014_003MA,B17014_004EA,B17014_004MA,B17014_005EA,B17014_005MA,B17014_006MA,B17014_006EA,B17014_007MA,B17014_007EA,B17014_008EA,B17014_008MA,B17014_009EA,B17014_009MA,B17014_010EA,B17014_010MA,B17014_011MA,B17014_011EA,B17014_012MA,B17014_012EA,B17014_013MA,B17014_013EA,B17014_014EA,B17014_014MA,B17014_015EA,B17014_015MA,B17014_016EA,B17014_016MA,B17014_017MA,B17014_017EA,B17014_018MA,B17014_018EA,B17014_019EA,B17014_019MA,B17014_020EA,B17014_020MA,B17014_021EA,B17014_021MA,B17014_022EA,B17014_022MA,B17014_023EA,B17014_023MA,B17014_024EA,B17014_024MA,B17014_025MA,B17014_025EA,B17014_026EA,B17014_026MA,B17014_027EA,B17014_027MA,B17014_028EA,B17014_028MA,B17014_029EA,B17014_029MA,B17014_030MA,B17014_030EA,B17014_031EA,B17014_031MA,B17014_032EA,B17014_032MA,B17014_033EA,B17014_033MA,B17014_034EA,B17014_034MA,B17014_035MA,B17014_035EA,state
0400000US37,2492048,17217,319298,9025,110914,4969,33124,3144,51633,3835,23000,2386,3157,944,208384,7320,35252,3394,12805,2107,19826,2367,2494,873,127,152,173132,6761,60568,3989,95612,5900,15047,2259,1905,709,2172750,16961,1692960,15251,257976,5799,444813,9064,824620,13454,165551,6278,479790,9799,136193,5617,11400,1335,75647,4678,40348,3646,8798,1506,343597,8299,33108,2866,192147,6468,95805,4530,22537,2324,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,187800,4204,13823,1808,3363,686,918,328,1375,394,953,385,117,114,10460,1832,2058,808,839,594,680,282,412,374,127,205,8402,1580,2749,805,5261,1272,392,347,0,147,173977,3963,145653,3601,15129,1139,27848,1884,84819,3326,17857,1601,28324,2611,12050,1837,499,255,6588,1219,4309,1122,654,475,16274,1976,687,259,9666,1625,4768,999,1153,419,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923523,16690,339770,8301,95006,4616,33288,2495,39756,3044,18933,1992,3029,838,244764,6828,34895,3125,13543,2150,17415,2164,3626,828,311,218,209869,6289,73661,4377,117786,5062,15935,2138,2487,820,2583753,14984,2009713,14811,294044,5695,467728,8011,988940,11400,259001,7061,574040,11437,179446,6417,13143,1678,101410,4453,55229,3688,9664,1659,394594,9997,32535,2197,217310,7628,116571,5369,28178,2887,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,966516,7153,117589,3673,42922,2332,12527,1303,19979,1690,8991,1068,1425,642,74667,3049,12432,1537,4230,812,6958,1025,1169,554,75,95,62235,2690,21964,1994,35087,2272,4616,894,568,260,848927,6916,667851,5697,95556,2626,176887,4542,328850,5088,66558,2807,181076,5470,60716,3100,4484,905,32789,2069,19225,2006,4218,1024,120360,4231,11768,1273,65233,3255,35682,2138,7677,1029,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,966250,10337,106123,5403,43581,3649,12110,1876,17451,2241,12430,2079,1590,785,62542,4449,12701,2082,4147,1135,7382,1559,919,552,253,255,49841,3865,18055,1971,26823,3327,4803,1319,160,149,860127,10332,687034,9311,116573,3926,165121,5437,334701,7361,70639,4084,173093,6796,58765,3925,4676,1047,32281,2767,17113,2363,4695,1195,114328,5221,10932,1632,61728,3727,34126,3077,7542,1359,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3185054,17847,300402,8489,96361,5022,38661,2497,36774,3300,17751,1747,3175,941,204041,6916,34134,2891,14015,1938,17341,2019,2283,728,495,384,169907,6227,68769,4479,87594,4575,11550,1713,1994,886,2884652,16930,2268081,15442,327672,5234,524520,10514,1092830,14013,323059,6756,616571,11002,190746,6442,18395,1688,104416,4955,53978,3607,13957,1651,425825,8870,40600,2739,229090,7251,121638,4703,34497,2730,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257165,5063,25675,2493,5973,1034,2160,586,2773,859,861,448,179,187,19702,2221,3112,951,992,497,1679,825,182,237,259,317,16590,2130,6216,1480,8783,1637,1383,621,208,190,231490,5299,173242,4965,22563,2102,38744,2857,85657,3773,26278,2091,58248,3097,17141,2075,1641,522,8030,1575,6010,1398,1460,556,41107,2985,3665,774,23064,2454,11237,1535,3141,772,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201616,11426,158580,7692,45725,3231,15973,1831,20008,2057,8637,1482,1107,631,112855,6548,16396,2076,5847,1213,8966,1716,1514,623,69,109,96459,6284,36434,3621,53650,4852,5204,1101,1171,686,1043036,10411,801604,10280,139297,4169,212401,6089,371267,8885,78639,4440,241432,6458,66984,4771,5525,885,36291,3510,21332,2802,3836,1041,174448,6760,19568,1724,91553,5540,51804,3487,11523,1700,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,211235,4208,19798,1720,6678,959,2342,523,2804,605,1317,507,215,121,13120,1555,2421,761,547,269,1743,753,131,116,0,151,10699,1330,2958,714,6617,1171,954,332,170,107,191437,4014,159051,3804,17189,1185,28701,2204,91921,3061,21240,1718,32386,2730,11829,1496,706,418,6097,1096,4436,800,590,327,20557,2128,1048,376,10936,1480,7244,1221,1329,519,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660344,15866,227899,7321,79135,4494,24209,2218,36846,2984,16446,1969,1634,629,148764,5981,22305,2644,7672,1260,12708,2005,1673,763,252,217,126459,5580,44394,3320,71832,4362,9203,1529,1030,451,1432445,15401,1123903,14156,173238,5042,297258,7826,529520,10012,123887,4675,308542,9220,92630,5127,8854,1493,52540,4067,25155,3030,6081,1475,215912,7188,21296,2140,114316,5367,64783,4580,15517,1862,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6407165,29321,859346,14678,344670,9882,75661,4160,177425,7120,77701,4047,13883,2247,514676,12339,77515,4922,21129,2756,46656,3658,8865,1614,865,651,437161,10906,141018,6519,249297,8897,40124,4041,6722,1488,5547819,27507,4258564,24795,453538,9029,1153505,18363,2107948,24514,543573,11382,1289255,20012,399689,11257,22299,2427,209334,8337,125770,6509,42286,3812,889566,15935,62448,4428,476631,11174,264374,9334,86113,5346,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,691495,6211,58508,4123,29548,2587,5644,1123,13028,1925,9447,1482,1429,610,28960,3375,5037,1248,1728,710,2680,885,585,330,44,71,23923,3098,7878,1701,13367,2232,2047,696,631,386,632987,6369,537333,5905,51478,2457,136958,4728,259903,6205,88994,3538,95654,5013,32766,3346,1502,488,15997,2160,10340,1946,4927,1178,62888,4165,4142,1017,32641,3134,18801,1972,7304,1440,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162017,3119,14021,1467,4086,802,1596,554,1600,510,846,313,44,49,9935,1418,1240,412,594,324,606,322,40,49,0,147,8695,1429,3588,794,4771,1240,336,246,0,147,147996,3267,121655,3166,15337,1146,23468,1660,69147,2996,13703,1140,26341,1916,10229,1440,564,246,6093,1103,3074,834,498,257,16112,1493,1113,341,9776,1245,4046,711,1177,412,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2058820,15546,171482,6806,54873,3872,19172,2167,23643,2260,10481,1537,1577,724,116609,5653,15723,2125,5607,1263,8041,1380,1983,728,92,92,100886,5238,34995,2889,56488,3873,8649,1708,754,350,1887338,15435,1489566,14077,170399,4391,362825,7243,765484,11941,190858,6485,397772,9767,117624,6118,6047,1167,63971,4082,37174,2935,10432,1803,280148,8380,20456,1995,147916,6773,85835,3853,25941,2550,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1725099,12755,151295,6377,57883,4147,18827,2140,24607,2522,12013,1658,2436,822,93412,5248,17344,2151,5045,1320,10256,1584,1757,800,286,304,76068,5095,29561,2694,39620,3740,6119,1284,768,454,1573804,13718,1271393,12894,172921,5108,327241,7808,631974,12050,139257,5641,302411,7810,103183,5309,6957,1394,60725,4330,28653,3273,6848,1210,199228,6758,15691,2057,106365,4930,60985,4196,16187,1861,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,472869,8027,61757,3777,22900,2463,11646,1777,8118,1554,2528,689,608,334,38857,3006,8446,1384,4775,1155,3184,735,444,279,43,73,30411,2728,13335,1937,14952,2013,1997,714,127,135,411112,6988,332790,6868,67682,2868,93171,4739,142033,5166,29904,2504,78322,4115,24834,2136,3604,1016,15312,2065,4447,906,1471,698,53488,3427,9821,1616,28813,2979,12434,1586,2420,700,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1485877,10597,133444,4841,39186,2373,12069,1475,17608,1586,8316,1094,1193,412,94258,4332,18250,2039,5796,1169,10748,1510,1536,636,170,180,76008,3791,21976,2005,47560,3334,5841,1075,631,312,1352433,10596,1094007,10127,154410,3532,219666,5431,572800,8025,147131,4799,258426,6980,95710,4492,6193,1259,56811,3033,26442,2434,6264,1052,162716,5173,12368,1400,89802,3704,49554,3062,10992,1348,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,149032,3982,10979,1437,4196,872,855,378,1813,614,1425,622,103,134,6783,1239,1075,520,389,306,454,302,232,251,0,190,5708,1092,1785,728,3184,721,310,289,429,358,138053,3888,112844,3878,12715,1360,25152,2204,62601,3963,12376,1625,25209,2448,11072,1538,1323,639,5884,1237,3197,852,668,390,14137,1768,1266,511,8014,1358,4288,910,569,347,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,867505,10682,367074,8773,149998,5399,81434,3475,50226,3405,16949,2140,1389,563,217076,7292,42143,3688,21319,2136,19390,2230,1279,671,155,161,174933,5904,108201,4627,60085,3438,5847,1005,800,451,500431,9420,339762,7720,94058,4101,90812,3762,127715,5279,27177,2600,160669,6178,40864,3626,7286,1174,23310,2402,8512,1353,1756,617,119805,4712,15813,1925,70932,4106,26205,2379,6855,1196,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
