GEO_ID,B23024_001E,B23024_001M,B23024_002E,B23024_002M,B23024_003E,B23024_003M,B23024_004E,B23024_004M,B23024_005E,B23024_005M,B23024_006E,B23024_006M,B23024_007E,B23024_007M,B23024_008E,B23024_008M,B23024_009E,B23024_009M,B23024_010E,B23024_010M,B23024_011E,B23024_011M,B23024_012E,B23024_012M,B23024_013E,B23024_013M,B23024_014E,B23024_014M,B23024_015E,B23024_015M,B23024_016E,B23024_016M,B23024_017E,B23024_017M,B23024_018E,B23024_018M,B23024_019E,B23024_019M,B23024_020E,B23024_020M,B23024_021E,B23024_021M,B23024_022E,B23024_022M,B23024_023E,B23024_023M,B23024_024E,B23024_024M,B23024_025E,B23024_025M,B23024_026E,B23024_026M,B23024_027E,B23024_027M,B23024_028E,B23024_028M,B23024_029E,B23024_029M,B23024_030E,B23024_030M,B23024_031E,B23024_031M,NAME,B23024_001MA,B23024_001EA,B23024_002MA,B23024_002EA,B23024_003EA,B23024_003MA,B23024_004MA,B23024_004EA,B23024_005MA,B23024_005EA,B23024_006MA,B23024_006EA,B23024_007EA,B23024_007MA,B23024_008EA,B23024_008MA,B23024_009MA,B23024_009EA,B23024_010MA,B23024_010EA,B23024_011MA,B23024_011EA,B23024_012MA,B23024_012EA,B23024_013EA,B23024_013MA,B23024_014EA,B23024_014MA,B23024_015MA,B23024_015EA,B23024_016MA,B23024_016EA,B23024_017MA,B23024_017EA,B23024_018EA,B23024_018MA,B23024_019EA,B23024_019MA,B23024_020MA,B23024_020EA,B23024_021MA,B23024_021EA,B23024_022MA,B23024_022EA,B23024_023EA,B23024_023MA,B23024_024EA,B23024_024MA,B23024_025EA,B23024_025MA,B23024_026MA,B23024_026EA,B23024_027EA,B23024_027MA,B23024_028EA,B23024_028MA,B23024_029EA,B23024_029MA,B23024_030EA,B23024_030MA,B23024_031MA,B23024_031EA,state
0400000US41,2345944,3688,383961,13809,94622,6264,26826,3203,0,197,26826,3203,15875,2268,10951,2081,67796,5176,289339,11081,184737,8863,489,639,184248,8879,143200,7930,41048,3933,104602,5551,1961983,14929,213561,9001,106808,6396,0,197,106808,6396,96411,5876,10397,1614,106753,5343,1748422,15482,1481787,14671,2403,792,1479384,14531,1411160,14033,68224,4397,266635,9363,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7409437,5963,951217,17426,244819,8064,54652,3973,0,168,54652,3973,31833,3207,22819,2348,190167,6968,706398,15769,394401,10357,45,72,394356,10359,288069,7781,106287,5589,311997,11045,6458220,18506,606091,13314,293297,8125,295,277,293002,8097,263246,7579,29756,2962,312794,9230,5852129,18645,5087471,19690,3188,718,5084283,19605,4863950,20731,220333,7202,764658,10719,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,623133,2143,83340,5313,22140,2481,5752,1258,0,203,5752,1258,2692,864,3060,956,16388,2229,61200,4808,36393,3588,72,117,36321,3582,27088,2950,9233,1798,24807,3230,539793,5446,52283,3872,26080,2302,0,203,26080,2302,23102,2138,2978,944,26203,2767,487510,6798,432618,6626,1818,645,430800,6661,410681,6575,20119,2190,54892,3213,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2775823,5298,461116,12019,110108,5890,21713,2224,60,106,21653,2217,13598,1852,8055,1530,88395,5426,351008,11502,214931,9338,562,430,214369,9366,160494,7732,53875,4916,136077,6920,2314707,13256,257391,8890,106518,5539,518,290,106000,5487,92810,5199,13190,1934,150873,6297,2057316,15446,1760298,14915,15618,2381,1744680,14863,1660913,15186,83767,5105,297018,8669,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,477548,2273,63496,4172,13771,2053,4916,1369,0,151,4916,1369,3782,1185,1134,706,8855,1526,49725,3529,32407,2973,102,137,32305,2955,26777,2655,5528,1169,17318,2028,414052,4348,35416,2417,22343,1867,124,116,22219,1900,21180,1807,1039,539,13073,1447,378636,4848,344744,4670,2236,748,342508,4887,336174,4868,6334,1204,33892,2156,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3815920,5447,649995,15566,176397,7094,38478,3078,0,198,38478,3078,23479,2576,14999,1936,137919,6109,473598,13188,282577,10283,99,120,282478,10293,210745,9698,71733,4847,191021,7794,3165925,16350,375849,10097,154735,6981,977,448,153758,6999,141249,6554,12509,1716,221114,8565,2790076,17220,2385008,17641,13216,1940,2371792,18097,2266139,17107,105653,5887,405068,8693,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,15616149,8992,2297119,33868,400745,12523,106161,5799,32,55,106129,5789,74560,4972,31569,2754,294584,11385,1896374,30190,1125772,23364,570,312,1125202,23349,937249,20426,187953,8911,770602,17315,13319030,33662,1172736,20435,583522,14023,4169,879,579353,14141,526236,12855,53117,5383,589214,15138,12146294,38665,10300632,33259,51166,3555,10249466,32041,9857235,33178,392231,12085,1845662,22559,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1633492,2886,186590,7656,32361,3045,9823,1625,0,184,9823,1625,6161,1318,3662,1043,22538,2166,154229,7077,97973,5084,64,83,97909,5079,81629,4974,16280,2011,56256,4023,1446902,8275,110865,5536,61951,4093,89,109,61862,4080,57187,3782,4675,1046,48914,3514,1336037,9507,1124794,9013,3461,1328,1121333,9253,1088819,9078,32514,3069,211243,5029,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,369294,1442,45518,3348,13027,1692,3147,784,0,147,3147,784,1667,533,1480,627,9880,1357,32491,3023,19664,2191,133,168,19531,2203,15127,1851,4404,1210,12827,1904,323776,3686,33463,2593,17235,1663,20,33,17215,1656,15432,1547,1783,556,16228,1897,290313,4538,261824,4965,380,218,261444,4984,252793,4848,8651,1372,28489,2183,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4939815,8567,543974,14395,114687,6530,26158,3183,63,111,26095,3170,16971,2501,9124,1671,88529,5072,429287,12443,249395,8497,748,360,248647,8507,189587,7006,59060,4761,179892,8165,4395841,16588,357226,9988,180908,7389,2593,841,178315,7338,161197,6863,17118,2006,176318,7696,4038615,17368,3517284,17599,70864,4424,3446420,17858,3315335,18299,131085,5820,521331,9949,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4233038,5056,521750,14113,123514,5090,30565,3167,0,193,30565,3167,18981,2318,11584,1914,92949,4327,398236,11997,233230,8052,942,522,232288,8061,181658,7861,50630,3843,165006,8109,3711288,15162,352274,9313,180286,6821,1552,720,178734,6807,161870,6258,16864,2289,171988,6449,3359014,15823,2856403,16328,33338,3277,2823065,16029,2706220,16526,116845,5731,502611,9253,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1066004,3242,196320,7663,64698,4088,11533,1679,0,187,11533,1679,6272,1407,5261,1010,53165,3621,131622,6038,66163,4333,0,187,66163,4333,51644,3500,14519,1982,65459,4395,869684,7601,130839,5478,47866,3947,0,187,47866,3947,43814,3538,4052,1095,82973,3868,738845,8215,600089,8627,843,500,599246,8627,575049,8771,24197,3065,138756,6025,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3365588,4165,420549,10926,92268,4549,25805,2498,0,145,25805,2498,16758,1836,9047,1407,66463,3947,328281,9332,220800,7092,129,179,220671,7091,178439,6248,42232,3289,107481,4918,2945039,12518,250043,6470,131365,5353,84,98,131281,5344,119998,4986,11283,1444,118678,4049,2694996,13577,2393897,13930,1841,520,2392056,13875,2316861,13135,75195,3621,301099,7049,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,345512,2399,39113,3736,7847,1664,3658,1146,0,190,3658,1146,3056,1076,602,314,4189,1091,31266,3359,20349,2661,0,190,20349,2661,18040,2435,2309,825,10917,1777,306399,4158,29693,2912,15980,2198,0,190,15980,2198,14146,2061,1834,778,13713,2097,276706,5246,243691,4535,1718,640,241973,4467,234975,4471,6998,1463,33015,2814,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2032026,3944,869386,17583,199798,7903,42646,4085,0,220,42646,4085,25324,2934,17322,2499,157152,7205,669588,15270,330468,11358,58,96,330410,11342,197364,8366,133046,6761,339120,9738,1162640,17445,176972,7169,67205,4748,84,142,67121,4753,60261,4456,6860,1405,109767,5497,985668,15781,765747,14243,904,530,764843,14250,711249,13972,53594,4291,219921,8132,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
