GEO_ID,C07001_001E,C07001_001M,C07001_002E,C07001_002M,C07001_003E,C07001_003M,C07001_004E,C07001_004M,C07001_005E,C07001_005M,C07001_006E,C07001_006M,C07001_007E,C07001_007M,C07001_008E,C07001_008M,C07001_009E,C07001_009M,C07001_010E,C07001_010M,C07001_011E,C07001_011M,C07001_012E,C07001_012M,C07001_013E,C07001_013M,C07001_014E,C07001_014M,C07001_015E,C07001_015M,C07001_016E,C07001_016M,C07001_017E,C07001_017M,C07001_018E,C07001_018M,C07001_019E,C07001_019M,C07001_020E,C07001_020M,C07001_021E,C07001_021M,C07001_022E,C07001_022M,C07001_023E,C07001_023M,C07001_024E,C07001_024M,C07001_025E,C07001_025M,C07001_026E,C07001_026M,C07001_027E,C07001_027M,C07001_028E,C07001_028M,C07001_029E,C07001_029M,C07001_030E,C07001_030M,C07001_031E,C07001_031M,C07001_032E,C07001_032M,C07001_033E,C07001_033M,C07001_034E,C07001_034M,C07001_035E,C07001_035M,C07001_036E,C07001_036M,C07001_037E,C07001_037M,C07001_038E,C07001_038M,C07001_039E,C07001_039M,C07001_040E,C07001_040M,C07001_041E,C07001_041M,C07001_042E,C07001_042M,C07001_043E,C07001_043M,C07001_044E,C07001_044M,C07001_045E,C07001_045M,C07001_046E,C07001_046M,C07001_047E,C07001_047M,C07001_048E,C07001_048M,C07001_049E,C07001_049M,C07001_050E,C07001_050M,C07001_051E,C07001_051M,C07001_052E,C07001_052M,C07001_053E,C07001_053M,C07001_054E,C07001_054M,C07001_055E,C07001_055M,C07001_056E,C07001_056M,C07001_057E,C07001_057M,C07001_058E,C07001_058M,C07001_059E,C07001_059M,C07001_060E,C07001_060M,NAME,C07001_001EA,C07001_001MA,C07001_002MA,C07001_002EA,C07001_003EA,C07001_003MA,C07001_004MA,C07001_004EA,C07001_005MA,C07001_005EA,C07001_006MA,C07001_006EA,C07001_007MA,C07001_007EA,C07001_008EA,C07001_008MA,C07001_009MA,C07001_009EA,C07001_010EA,C07001_010MA,C07001_011MA,C07001_011EA,C07001_012EA,C07001_012MA,C07001_013EA,C07001_013MA,C07001_014MA,C07001_014EA,C07001_015MA,C07001_015EA,C07001_016MA,C07001_016EA,C07001_017MA,C07001_017EA,C07001_018MA,C07001_018EA,C07001_019MA,C07001_019EA,C07001_020MA,C07001_020EA,C07001_021EA,C07001_021MA,C07001_022MA,C07001_022EA,C07001_023MA,C07001_023EA,C07001_024MA,C07001_024EA,C07001_025EA,C07001_025MA,C07001_026EA,C07001_026MA,C07001_027EA,C07001_027MA,C07001_028MA,C07001_028EA,C07001_029MA,C07001_029EA,C07001_030MA,C07001_030EA,C07001_031MA,C07001_031EA,C07001_032EA,C07001_032MA,C07001_033MA,C07001_033EA,C07001_034EA,C07001_034MA,C07001_035MA,C07001_035EA,C07001_036EA,C07001_036MA,C07001_037EA,C07001_037MA,C07001_038MA,C07001_038EA,C07001_039MA,C07001_039EA,C07001_040MA,C07001_040EA,C07001_041MA,C07001_041EA,C07001_042MA,C07001_042EA,C07001_043EA,C07001_043MA,C07001_044MA,C07001_044EA,C07001_045EA,C07001_045MA,C07001_046MA,C07001_046EA,C07001_047EA,C07001_047MA,C07001_048EA,C07001_048MA,C07001_049MA,C07001_049EA,C07001_050MA,C07001_050EA,C07001_051MA,C07001_051EA,C07001_052MA,C07001_052EA,C07001_053EA,C07001_053MA,C07001_054EA,C07001_054MA,C07001_055MA,C07001_055EA,C07001_056EA,C07001_056MA,C07001_057MA,C07001_057EA,C07001_058EA,C07001_058MA,C07001_059MA,C07001_059EA,C07001_060MA,C07001_060EA,state
0400000US34,8840346,4188,434339,4508,1480029,1740,798047,1922,1147338,2880,1177266,2766,1336370,2020,1154832,1391,729520,2092,582605,1894,7961796,23160,368509,6761,1357256,6877,676607,6601,925548,8196,1048738,7467,1243879,6490,1094347,4979,696815,3768,550097,3496,488477,17884,43516,3470,80995,6856,56505,4438,110755,5646,72929,5396,53916,4151,35059,4106,18026,2250,16776,2248,197579,9828,10467,1867,19282,2688,36338,3830,59517,4312,26386,2528,18611,2767,12137,1724,6615,1406,8226,1465,128911,9226,8286,2095,13671,2951,18611,2081,35497,3708,20318,3139,13258,2138,9343,1621,4898,1027,5029,1123,63583,4995,3561,907,8825,1653,9986,1828,16021,2262,8895,1748,6706,1535,3946,825,3166,957,2477,912,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2060189,2902,110033,3029,364662,2185,211672,3422,276256,3865,245560,2976,264028,2921,269892,1430,185824,2199,132262,2034,1770053,12935,85146,3833,315374,5384,157453,4494,215661,5868,209994,4637,237944,3859,246978,2973,175661,2616,125842,2460,160444,10928,14058,2520,31561,4136,28781,3631,35022,3618,19515,2841,12868,1992,10412,2003,5333,1124,2894,918,52012,6316,4509,1719,8663,2652,9206,1997,10624,1895,7730,1800,4801,1214,4176,1122,926,348,1377,584,68917,6649,5865,1657,8166,1682,13607,2034,12795,1978,7852,1581,7534,1603,7734,1744,3483,812,1881,731,8763,1909,455,645,898,463,2625,1027,2154,827,469,238,881,451,592,330,421,263,268,203,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19528220,5972,964285,6686,3042981,2948,1981342,4504,2845848,4195,2507726,3698,2787279,3671,2503079,2341,1603731,2364,1291949,2039,17418181,31878,834674,8716,2781318,10989,1557051,10982,2301421,12680,2226314,10037,2595216,7504,2368668,7043,1531639,4603,1221880,4406,1221576,28790,91541,6178,171618,7488,188809,7787,300406,9655,173972,8518,120805,5215,82411,5008,43883,2924,48131,3216,471488,13864,21180,2668,46177,4083,122004,5588,124492,5484,59230,4549,43538,3486,27915,2884,14190,2160,12762,1613,258571,11185,9563,2052,20204,3249,83609,5104,77377,5347,25867,3391,16382,1999,14084,2092,6029,1210,5456,1264,158404,9997,7327,1462,23664,4363,29869,2997,42152,4614,22343,3379,11338,1944,10001,1546,7990,1837,3720,1000,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9832152,5419,489730,5968,1689026,3836,991459,7231,1279666,8222,1320250,8401,1362793,7132,1238079,2976,869336,2944,591813,2793,8332705,28703,387960,6901,1456121,11213,675164,10504,956995,11755,1129727,11138,1221032,9089,1138967,5500,817487,4348,549252,3400,824473,23092,61128,4911,140546,8701,153870,6195,179017,9046,106428,6181,81943,5327,51244,3313,26311,2527,23986,2201,342455,15181,16636,2437,47757,4731,90184,5624,74035,5218,42858,3296,31543,3111,21485,3023,9037,1357,8920,1304,286533,13479,20597,2901,38513,4323,60319,4037,59311,5325,36394,3436,25109,2936,23803,2861,14220,1922,8267,1344,45986,5223,3409,1384,6089,1593,11922,2225,10308,1737,4843,1070,3166,908,2580,852,2281,854,1388,517,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,729874,1466,40369,1500,117549,1158,93106,1608,107993,1663,82197,1606,91263,1419,92718,865,54250,548,50429,604,602508,6670,32870,2120,102295,2285,51021,3290,82053,2855,70132,2294,82265,2252,84140,1626,51357,878,46375,973,61143,4854,2960,1015,7918,1745,20282,2486,12040,2033,5774,1167,5217,1455,3027,806,1237,417,2688,588,23941,3016,1281,426,2102,794,7541,1322,4949,1117,2202,623,1721,719,2186,984,1099,664,860,405,39059,4304,3105,1136,4724,1504,13474,2055,8195,1594,3602,1250,2052,671,3013,871,490,357,404,309,3223,1020,153,150,510,309,788,481,756,512,487,380,8,16,352,265,67,83,102,101,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11464891,4533,560163,4694,1946205,3218,1101063,3993,1467370,5423,1418006,4419,1598371,4124,1576845,2744,1003669,2230,793199,1994,9742065,34992,436616,8518,1685191,11402,726615,8733,1087362,12432,1217614,8545,1434914,8170,1470842,5799,948364,4994,734547,4072,1094029,26441,85992,5960,183046,9178,209395,6286,239439,10489,128079,6084,105576,5525,70832,4368,32263,3340,39407,3100,390103,14148,21256,2699,47959,4434,108519,6000,87527,4937,42745,3184,38249,3769,21470,2460,12105,1850,10273,1354,196742,11827,14012,2515,24168,3928,46550,3178,43583,4182,24427,3544,17028,2354,10341,1743,9262,2056,7371,1315,41952,4995,2287,978,5841,1583,9984,1499,9459,1816,5141,1343,2604,833,3360,792,1675,640,1601,588,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3827288,2471,213035,2934,688495,2039,395873,3386,527616,3578,476104,2846,490295,3021,474302,1772,322929,1694,238639,1445,3148699,16644,163336,3631,565342,5928,257501,5849,383980,6182,391581,5203,428967,4614,432947,2931,304313,2377,220732,2091,382932,12342,30735,2768,75190,4527,71106,4228,82071,4654,47851,3365,33650,2706,22813,1842,9568,1316,9948,1217,167217,7873,10209,1293,27336,3111,39007,3104,34702,2549,21569,2468,15688,1814,9479,1297,4546,798,4681,990,111346,8348,7935,1474,18314,2970,24452,2446,23142,2668,13271,1792,10330,1528,7547,1325,3574,846,2781,745,17094,2714,820,533,2313,1023,3807,1004,3721,974,1832,692,1660,658,1516,676,928,440,497,229,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3927857,2960,184086,3200,632247,2179,364567,3080,540740,3857,521875,3620,507808,2389,542308,2405,376017,2130,258209,1445,3196441,21251,139766,4034,522008,7227,223989,6718,371205,8435,426340,6471,445153,5690,491697,4475,344674,3398,231609,2475,413253,15781,26880,2799,74483,6186,70768,5402,94539,5610,54923,4602,36264,3333,25985,2871,14073,1976,15338,1973,157803,8887,8890,1540,19233,3054,36943,3429,36012,3697,20109,2744,12118,1797,11446,1705,8024,1342,5028,1326,137008,8735,6828,1401,13152,2116,27692,3096,33535,3721,17051,2534,13225,2606,12113,1990,7986,1438,5426,1397,23352,3468,1722,721,3371,1435,5175,1432,5449,1340,3452,977,1048,458,1067,577,1260,650,808,486,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12645888,4727,570139,4981,1988718,3025,1228166,3484,1635951,4676,1518192,3776,1800577,3639,1770046,2496,1153807,2657,980292,2197,11103966,27311,469378,7196,1771989,8999,900837,9244,1267749,11287,1338149,8816,1669756,6828,1668757,5194,1101801,3842,915550,3686,908615,19198,66069,4621,143181,7148,153587,5954,215150,7319,110137,6074,84613,4815,60961,3667,31358,2484,43559,3099,332919,11759,17113,2314,35403,3600,98973,5132,78157,4559,34545,2847,24966,2353,22061,2801,10345,1636,11356,1448,232889,11992,14037,2483,28584,4000,60598,4420,56648,4304,27175,3376,16731,2168,14185,1839,7404,1265,7527,1276,67499,7151,3542,938,9561,2095,14171,2028,18247,3108,8186,1883,4511,1051,4082,1059,2899,773,2300,807,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1045791,1336,45474,1335,157699,896,116747,1026,138101,919,126269,1125,152889,1098,141432,866,89929,873,77251,860,906936,7854,38906,1703,139062,2885,85140,3128,106208,2661,109356,2234,138380,2631,132859,1641,85417,1296,71608,1299,83593,7328,4807,1134,13382,2616,17128,2779,17832,2589,9598,1589,9567,2112,4746,1000,2918,699,3615,936,15276,2649,543,373,1398,638,2497,965,3907,1199,1981,893,1816,759,1766,701,763,430,605,323,32621,3400,932,567,2482,874,10626,1619,8728,1462,3615,1169,2532,752,1755,813,702,403,1249,568,7365,1794,286,297,1375,698,1356,660,1426,688,1719,816,594,385,306,249,129,126,174,170,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4780659,3519,235105,3901,796756,3159,487869,4443,618537,6129,603149,5277,646733,4648,630927,2317,468965,2188,292618,2016,4046123,20327,188483,5112,674506,8398,327232,8061,468292,7677,520462,7387,578200,6138,577879,4670,438809,3212,272260,3193,391714,16542,29208,3200,77484,6000,69346,5125,80397,4896,45675,4036,38338,3764,26312,2591,13633,1654,11321,1787,151216,8454,7141,1163,20791,3140,43315,3936,33343,3264,17124,2574,13325,2392,8711,1486,4235,857,3231,833,171969,9132,9597,2064,22470,3820,42917,3217,31386,3538,17977,2747,15516,2842,15394,2353,11305,1903,5407,1488,19637,3401,676,656,1505,644,5059,1577,5119,1734,1911,923,1354,635,2631,802,983,398,399,245,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,842076,1090,49256,1288,150538,1061,86794,1887,111603,1774,97015,1510,106294,1282,111222,1066,68944,797,60410,689,701352,7865,37827,2118,130449,2629,49705,2940,82954,3049,83552,2182,94955,1772,103129,1606,64890,1243,53891,1426,72363,6396,7352,1503,11029,2192,16279,2237,14473,1946,7548,1407,6767,1145,3321,835,1561,464,4033,946,37133,3439,1895,558,5477,1134,11896,1793,7751,1270,2758,757,2313,688,2093,698,1436,680,1514,626,28198,3741,1896,1051,3205,1034,8352,1661,5922,1662,2801,880,1978,796,2417,851,986,468,641,377,3030,966,286,399,378,323,562,292,503,393,356,305,281,300,262,284,71,80,331,246,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6471445,3711,320448,4260,1093982,3075,631942,4778,854494,5168,846622,4442,893373,3486,843771,2641,589394,2172,397419,2022,5465071,20831,245231,4906,926235,8287,440630,7220,632613,8771,713685,7583,799813,6448,777412,5334,557100,3515,372352,3087,585723,15865,48249,3842,107717,6282,104449,5754,127135,6469,76771,4730,52576,4134,35857,3212,16434,1864,16535,1874,210854,12019,14008,2404,28340,3440,49122,4738,46956,3833,27889,3032,21010,3305,13206,2201,6223,1422,4100,963,182130,11634,11610,2123,27154,3935,33461,3357,41043,4510,25006,2995,17044,2274,15020,2310,8044,1413,3748,1219,27667,3781,1350,636,4536,1289,4280,1043,6747,1396,3271,1107,2930,952,2276,680,1593,561,684,337,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26588600,10391,1578030,11072,5169448,5704,2753234,7950,3904730,8922,3660268,8020,3462983,7072,2963894,4705,1833652,4681,1262361,4561,22151594,60678,1232827,14958,4405663,21511,1949069,16244,2838705,23529,3058709,19429,3074948,14667,2707648,9584,1713100,8167,1170925,6422,2597551,50733,225502,9835,502771,19780,426972,15168,614978,16635,348273,11971,222563,10112,141523,7073,62508,4465,52461,3622,1083491,26248,68020,5260,142790,8165,247926,9533,257127,10024,145104,8483,96670,6072,69763,4183,34573,3685,21518,2383,538572,22996,37029,3772,82568,9070,92062,6076,137546,7755,77974,5416,49461,6019,33263,3484,16099,2336,12570,2109,217392,13621,14652,2423,35656,4633,37205,3500,56374,4595,30208,3769,19341,3389,11697,2007,7372,1492,4887,1247,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2894001,2899,200908,2739,655740,1471,332619,2387,436363,2539,387456,2441,307903,2259,278033,1502,172518,1292,122461,1074,2407608,16818,157791,4482,571796,6442,208271,6197,324613,5975,333208,4235,280089,3562,257877,2750,160235,2087,113728,1788,280438,13724,26883,2952,51814,4886,63449,3851,66435,4773,35154,3721,14836,2270,11293,1957,5764,1287,4810,1059,94140,8012,8811,1930,13192,2737,25488,3205,23759,3132,8574,1783,6014,1201,3681,976,2246,837,2375,818,90234,8541,6572,1250,15873,2680,25489,2679,18040,2501,8949,1914,6398,1563,4394,1065,3435,969,1084,506,21581,3132,851,455,3065,1273,9922,1795,3516,1001,1571,718,566,326,788,406,838,473,464,348,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620898,883,25217,1048,90929,847,66473,1016,72896,1356,72290,888,90001,696,96437,860,62663,542,43992,438,536915,4667,20473,1342,82930,1502,41581,2258,54472,2347,63627,1356,83563,1474,90384,1461,59288,962,40597,948,44247,3514,2527,885,4568,1002,10885,1556,10267,1692,5013,1040,3552,941,3357,1046,1914,667,2164,773,15603,2104,1337,466,1892,514,3664,759,3940,887,1461,496,1019,547,966,356,614,391,710,337,22635,2419,880,432,1225,431,9753,1626,4097,1033,2103,625,1770,611,1636,613,690,301,481,333,1498,664,0,147,314,251,590,303,120,201,86,93,97,116,94,123,157,252,40,66,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8224054,4721,405315,5346,1359987,4465,835457,5850,1165651,7753,1100571,6566,1171247,4786,1038980,3196,678926,3229,467920,2978,6891144,29452,316365,6214,1164259,10377,561440,9031,841501,8384,921253,9676,1052985,7589,956957,5293,641176,4282,435208,4544,567550,21505,42498,3365,95964,7515,97429,6279,130453,6312,79220,5968,51846,4081,37407,3603,16814,2242,15919,2345,428272,14564,25637,3497,52310,4988,106921,5787,107210,6188,54700,4119,37555,2910,24410,2776,10304,1733,9225,1526,262477,12503,16564,2482,35210,4251,59374,3977,67787,5339,32371,3636,22557,3124,15934,2075,7170,1265,5510,1123,74611,6633,4251,1197,12244,2294,10293,1602,18700,3016,13027,1874,6304,1295,4272,1366,3462,1083,2058,745,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6979369,3884,362045,4207,1158447,2513,674393,4047,1012757,4742,924373,4879,943438,4181,911400,2576,592205,2467,400311,1598,5757065,26180,280914,5497,986925,8892,438368,8197,697034,8887,769251,8440,836260,6871,828780,5049,553686,3154,365847,3099,725257,22555,50596,4714,110327,7441,125029,7722,187773,7311,96297,5637,64616,4681,46280,3891,21555,2103,22784,2226,209665,10544,12521,2247,24290,2831,52398,4871,50493,4017,23842,2793,19025,2365,15029,2282,7241,1236,4826,999,220259,13044,14379,2480,27495,3947,45393,3939,57205,5161,27757,3615,19469,2483,16314,2340,6866,1398,5381,1152,67123,6824,3635,1014,9410,2159,13205,2292,20252,3230,7226,1988,4068,930,4997,1505,2857,1059,1473,673,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1831414,2060,83640,2454,280648,1873,170776,2560,219419,2880,227673,1878,250979,1747,269224,1148,190573,1123,138482,886,1617510,10136,67299,3117,247444,4485,125108,3728,174531,3875,198574,3694,233179,2333,255202,2188,183716,1668,132457,1433,116795,7773,8781,1752,20137,3137,22062,2651,22303,2897,18186,2642,9649,1719,7811,1225,4234,960,3632,791,45545,4488,3046,975,6296,1809,11683,1907,10517,1535,4690,1086,3896,896,2727,958,1358,502,1332,489,47957,4807,4514,1418,6665,1794,10861,1546,10822,1369,5719,1431,4070,987,3217,934,1177,524,912,462,3607,1128,0,187,106,141,1062,512,1246,681,504,401,185,134,267,327,88,126,149,127,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5692727,3347,274251,4193,960414,2639,559900,3046,732093,3431,693410,3063,817343,2754,779596,1772,484160,1503,391560,1367,4868506,18280,223384,4627,844649,6782,353114,6753,547691,6829,599871,5221,748672,4988,729561,3626,458086,2836,363478,2450,486297,15195,33911,2958,77199,5274,106196,5899,111541,5770,55662,3768,40489,2871,27952,3001,14846,1901,18501,1770,201807,8373,10125,1688,20986,3036,62921,3945,44691,3577,21691,2408,17439,2094,12252,1593,6027,1059,5675,1139,117831,7616,6069,1181,15171,2688,32725,3269,24102,2768,14002,2047,9615,1532,8112,1316,4539,1120,3496,1063,18286,2702,762,401,2409,749,4944,1298,4068,1023,2184,824,1128,434,1719,767,662,417,410,201,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
