GEO_ID,B19037H_001E,B19037H_001M,B19037H_002E,B19037H_002M,B19037H_003E,B19037H_003M,B19037H_004E,B19037H_004M,B19037H_005E,B19037H_005M,B19037H_006E,B19037H_006M,B19037H_007E,B19037H_007M,B19037H_008E,B19037H_008M,B19037H_009E,B19037H_009M,B19037H_010E,B19037H_010M,B19037H_011E,B19037H_011M,B19037H_012E,B19037H_012M,B19037H_013E,B19037H_013M,B19037H_014E,B19037H_014M,B19037H_015E,B19037H_015M,B19037H_016E,B19037H_016M,B19037H_017E,B19037H_017M,B19037H_018E,B19037H_018M,B19037H_019E,B19037H_019M,B19037H_020E,B19037H_020M,B19037H_021E,B19037H_021M,B19037H_022E,B19037H_022M,B19037H_023E,B19037H_023M,B19037H_024E,B19037H_024M,B19037H_025E,B19037H_025M,B19037H_026E,B19037H_026M,B19037H_027E,B19037H_027M,B19037H_028E,B19037H_028M,B19037H_029E,B19037H_029M,B19037H_030E,B19037H_030M,B19037H_031E,B19037H_031M,B19037H_032E,B19037H_032M,B19037H_033E,B19037H_033M,B19037H_034E,B19037H_034M,B19037H_035E,B19037H_035M,B19037H_036E,B19037H_036M,B19037H_037E,B19037H_037M,B19037H_038E,B19037H_038M,B19037H_039E,B19037H_039M,B19037H_040E,B19037H_040M,B19037H_041E,B19037H_041M,B19037H_042E,B19037H_042M,B19037H_043E,B19037H_043M,B19037H_044E,B19037H_044M,B19037H_045E,B19037H_045M,B19037H_046E,B19037H_046M,B19037H_047E,B19037H_047M,B19037H_048E,B19037H_048M,B19037H_049E,B19037H_049M,B19037H_050E,B19037H_050M,B19037H_051E,B19037H_051M,B19037H_052E,B19037H_052M,B19037H_053E,B19037H_053M,B19037H_054E,B19037H_054M,B19037H_055E,B19037H_055M,B19037H_056E,B19037H_056M,B19037H_057E,B19037H_057M,B19037H_058E,B19037H_058M,B19037H_059E,B19037H_059M,B19037H_060E,B19037H_060M,B19037H_061E,B19037H_061M,B19037H_062E,B19037H_062M,B19037H_063E,B19037H_063M,B19037H_064E,B19037H_064M,B19037H_065E,B19037H_065M,B19037H_066E,B19037H_066M,B19037H_067E,B19037H_067M,B19037H_068E,B19037H_068M,B19037H_069E,B19037H_069M,NAME,B19037H_001MA,B19037H_001EA,B19037H_002MA,B19037H_002EA,B19037H_003MA,B19037H_003EA,B19037H_004EA,B19037H_004MA,B19037H_005MA,B19037H_005EA,B19037H_006EA,B19037H_006MA,B19037H_007MA,B19037H_007EA,B19037H_008MA,B19037H_008EA,B19037H_009MA,B19037H_009EA,B19037H_010MA,B19037H_010EA,B19037H_011EA,B19037H_011MA,B19037H_012MA,B19037H_012EA,B19037H_013MA,B19037H_013EA,B19037H_014MA,B19037H_014EA,B19037H_015MA,B19037H_015EA,B19037H_016MA,B19037H_016EA,B19037H_017EA,B19037H_017MA,B19037H_018MA,B19037H_018EA,B19037H_019MA,B19037H_019EA,B19037H_020EA,B19037H_020MA,B19037H_021MA,B19037H_021EA,B19037H_022EA,B19037H_022MA,B19037H_023MA,B19037H_023EA,B19037H_024MA,B19037H_024EA,B19037H_025EA,B19037H_025MA,B19037H_026MA,B19037H_026EA,B19037H_027MA,B19037H_027EA,B19037H_028EA,B19037H_028MA,B19037H_029MA,B19037H_029EA,B19037H_030EA,B19037H_030MA,B19037H_031EA,B19037H_031MA,B19037H_032MA,B19037H_032EA,B19037H_033EA,B19037H_033MA,B19037H_034MA,B19037H_034EA,B19037H_035EA,B19037H_035MA,B19037H_036EA,B19037H_036MA,B19037H_037MA,B19037H_037EA,B19037H_038MA,B19037H_038EA,B19037H_039EA,B19037H_039MA,B19037H_040MA,B19037H_040EA,B19037H_041EA,B19037H_041MA,B19037H_042EA,B19037H_042MA,B19037H_043MA,B19037H_043EA,B19037H_044EA,B19037H_044MA,B19037H_045MA,B19037H_045EA,B19037H_046EA,B19037H_046MA,B19037H_047EA,B19037H_047MA,B19037H_048MA,B19037H_048EA,B19037H_049MA,B19037H_049EA,B19037H_050EA,B19037H_050MA,B19037H_051MA,B19037H_051EA,B19037H_052EA,B19037H_052MA,B19037H_053EA,B19037H_053MA,B19037H_054MA,B19037H_054EA,B19037H_055EA,B19037H_055MA,B19037H_056MA,B19037H_056EA,B19037H_057EA,B19037H_057MA,B19037H_058EA,B19037H_058MA,B19037H_059MA,B19037H_059EA,B19037H_060EA,B19037H_060MA,B19037H_061EA,B19037H_061MA,B19037H_062MA,B19037H_062EA,B19037H_063EA,B19037H_063MA,B19037H_064EA,B19037H_064MA,B19037H_065MA,B19037H_065EA,B19037H_066EA,B19037H_066MA,B19037H_067MA,B19037H_067EA,B19037H_068EA,B19037H_068MA,B19037H_069EA,B19037H_069MA,state
0400000US31,635519,3973,34483,2279,4117,696,2796,912,3490,831,3124,848,2600,748,2996,797,2606,807,2343,742,1642,572,3277,958,2833,884,1523,534,778,467,95,121,263,334,0,153,199845,2688,7841,1353,4560,851,5600,1065,8483,1458,8360,1267,9428,1339,9156,1308,8850,1084,9798,1559,19951,1997,26193,2100,34672,2386,21717,1821,10436,1313,9220,1200,5580,812,237542,2189,8833,1349,7369,1006,7274,1035,8597,1007,8540,1129,9488,1120,9785,1181,9596,1019,9495,1184,21716,1790,27989,2000,37727,2055,28370,1841,14828,1135,14735,1544,13200,1575,163649,2134,10016,1195,15049,1645,14550,1476,13927,1248,11417,1154,10923,1062,9596,1284,8476,1166,8085,1082,13439,1218,15073,1277,14150,1320,8184,887,3685,621,3511,651,3568,665,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,617908,5273,15757,1629,1807,639,1651,616,881,435,1597,627,1047,556,811,394,1218,511,602,343,858,355,1452,783,1252,456,1686,624,702,559,127,156,24,41,42,69,174643,4198,9200,1420,3973,1060,4793,1375,7932,1370,6792,1502,6799,1202,8298,1485,6940,1292,9005,1520,15776,2110,23255,2035,30045,2795,18024,2045,9934,1586,8056,1438,5821,865,247185,3720,13646,1958,9774,1719,8360,1392,9874,1569,8538,1505,10163,1303,9362,1513,11764,1791,9724,1364,19966,2068,29209,2303,34169,2656,25082,1882,16066,1723,16075,1552,15413,1807,180323,2818,9753,1463,12947,1341,13946,1779,15034,1716,12116,1272,12057,1720,10978,1478,11343,1328,7814,1027,15791,1464,16725,1686,18085,1733,9788,1198,5288,748,4357,776,4301,857,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,485809,4620,14208,1751,2001,805,947,486,627,327,488,304,1195,581,1207,505,1085,701,1209,591,916,578,1602,795,1031,556,962,520,789,629,0,182,129,184,20,34,131723,3025,3247,906,4034,1145,3581,1027,3504,972,4486,1102,5190,1381,4440,1083,4824,1081,3625,937,11059,1590,14774,1813,24720,2134,15422,1817,10211,1466,10866,1577,7740,1246,218761,3190,7664,1275,6088,1043,5560,984,5906,1165,5525,1061,8693,1482,7682,1425,7485,1115,8018,1393,14798,1692,24701,2120,30955,2561,27826,2227,17377,1819,21069,1943,19414,1812,121117,2424,4729,831,9513,1489,8940,1462,9676,1281,9211,1609,7953,1428,5998,875,7147,1181,6022,970,10452,1211,10478,1304,11630,1302,7221,884,3890,875,3785,721,4472,890,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1998816,9881,21404,2216,3215,870,893,481,1236,528,1486,585,1365,765,1224,529,1017,541,699,408,1054,417,2731,747,2972,1036,2027,746,874,377,467,371,78,96,66,113,491087,5834,14673,2038,6982,1493,7170,1590,11483,1670,11231,1935,11079,1517,11533,1885,14989,2189,13935,1970,28523,2756,51347,3518,70597,4566,68980,3292,44628,3106,60570,3172,63367,3259,884015,5475,30570,2594,15969,1908,16382,1911,18027,1810,16879,2169,21215,2101,19485,2198,24590,2303,21913,1940,52731,3373,72681,3561,116593,5025,111093,4590,80047,3859,110743,4293,155097,4729,602310,5948,31656,2435,32923,2758,43403,3197,43353,2616,34227,2266,33320,2471,29491,2233,30284,2174,23394,2272,45938,2958,57977,3388,65304,2852,42037,2632,26238,2224,28632,2202,34133,2384,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,369910,5067,13260,1550,2500,941,863,459,918,488,1229,621,1534,661,483,279,1413,619,1060,556,349,272,416,268,1095,697,996,688,57,98,60,73,179,211,108,149,85744,2963,6778,1572,3357,1031,3169,1024,3995,1041,3785,1003,4347,1065,4376,1143,4227,943,3609,834,5415,1266,10584,1557,11241,1678,8957,1324,4203,1028,4579,1043,3122,845,148984,3444,13123,1817,5644,1142,5394,949,6289,1247,4801,937,4395,790,5984,1224,4785,1210,6000,1157,11215,1504,14301,1728,21615,1828,15780,2072,9449,1405,10320,1436,9889,1262,121922,2642,8324,1387,8422,1559,8756,1563,8747,1296,7322,1176,7152,1169,6731,1079,6908,1289,7028,1322,9596,1209,11362,1358,13233,1216,6681,1024,4025,934,3727,774,3908,917,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4548775,15395,109235,4668,18694,2087,8227,1456,7292,1024,8379,1249,5905,930,7669,1392,7265,1405,6981,1313,5102,1181,8367,1225,9912,1515,7931,1381,3575,840,1313,584,1419,580,1204,483,1287682,8418,52847,3820,34954,2519,30474,3107,39204,3159,39404,3171,39969,2803,40594,3330,48042,3810,39113,3130,91303,4120,144740,5772,186900,7265,154222,6718,92880,5559,109698,4827,143338,5309,1857499,8165,92818,4451,56481,3766,50126,4043,51676,3760,54990,3655,63043,3090,53622,3304,61842,3571,56413,3498,119630,4693,178589,6429,257057,6484,214346,6573,144990,5526,174351,5882,227525,6452,1294359,8524,82210,4190,94692,4926,100904,4501,94106,4351,85830,4555,75601,3389,70774,3567,61872,3191,54849,3169,92725,3758,115535,4410,125211,5819,78920,3761,47974,2654,49419,2715,63737,3820,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2600551,10401,96652,5315,19558,2391,9344,1599,6995,1425,8077,1457,7681,1504,7659,1602,6887,1332,5999,1339,5248,1251,6912,1549,6362,1675,4090,1198,752,394,545,343,201,275,342,244,757779,7592,40457,3641,21776,2523,24760,2584,30690,2828,30383,2566,40381,3205,36528,3523,39240,3196,36138,3064,66205,4222,94484,5540,121667,5614,73199,3993,35794,3025,33878,3126,32199,2296,1023263,7028,57010,3526,41815,2986,35567,2902,42346,2819,45556,3251,49102,3364,41582,3167,45136,3595,42684,2748,86515,3957,104609,4284,139603,6100,100647,4690,61615,3961,62847,3621,66629,3796,722857,5982,40774,2668,64684,3933,60152,3952,60381,3660,53703,3361,46694,2734,44591,2453,40601,2555,37190,2476,58134,3120,62527,3306,64829,3189,34081,2492,19295,2073,17731,1790,17490,1468,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,272559,3764,24320,2107,2548,838,1868,809,2098,910,1875,825,1073,458,2500,971,1027,474,1776,611,1880,1107,2062,712,2078,838,2001,769,348,226,819,653,330,398,37,61,87788,2281,2088,605,2247,819,1252,482,1762,489,2633,793,2873,861,4242,1122,4127,934,4544,1068,7294,1395,13769,1698,16044,1600,9870,1599,5642,1300,4868,1274,4533,978,95855,1732,4213,854,2117,527,2084,619,2526,670,3259,715,4255,949,2745,473,3734,698,3009,646,6562,868,9933,1193,15891,1361,12116,1412,7539,1018,7736,1170,8136,1286,64596,1319,4611,804,5349,622,5068,747,5023,938,5954,1190,4007,673,4069,639,2987,719,2885,735,4958,809,5819,961,5998,954,2904,513,1554,387,1175,342,2235,381,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3775088,13843,131807,5138,23834,2340,13014,1536,11481,1399,11306,1583,11352,1244,9791,1407,8145,1343,6159,1215,5910,1128,10858,1850,9301,1549,6466,1575,2181,844,903,368,817,491,289,179,1103057,9957,62537,4194,34365,2997,37651,3208,44939,3504,41935,2718,58590,3548,52173,3499,58892,3587,49646,4045,108450,5114,135180,5972,169683,6209,107267,3852,58876,3632,48863,3234,34010,2966,1531178,8155,91644,4193,56006,3705,60199,3255,62682,3245,58337,3149,67116,3695,60670,3929,64318,3507,62699,3178,123145,4926,168226,5448,226440,5951,156936,5144,94990,3793,92579,4091,85191,4117,1009046,6444,55779,2885,76616,3584,92683,3856,88482,4117,85218,3918,68231,3461,67555,3536,60733,2880,52927,3011,85683,3977,93730,3528,78561,3747,41691,3108,21102,1952,19474,1741,20581,1650,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1069179,5468,49591,2699,7853,1380,4068,962,4049,902,3676,720,3894,1083,4613,1125,3050,991,2681,827,1900,500,4785,1094,4205,988,2996,850,936,527,327,190,325,263,233,181,315918,4785,15915,1625,10298,1301,10505,1600,12736,1612,14594,1427,17066,2029,15281,1528,15592,1355,15055,1667,29799,2133,43399,2823,46735,2622,31119,2249,14529,1419,11922,1387,11373,1676,407320,3671,29356,2009,20007,1722,17351,1363,16496,1476,16141,1485,18520,1515,16297,1413,17990,1508,15994,1614,34026,2217,44319,2212,54637,2899,37889,2347,22132,1719,22394,1675,23771,2022,296350,2732,18273,1436,25311,2005,26773,1834,25470,1931,22450,1624,19433,1530,18941,1318,15039,1321,14095,1394,25524,1893,24141,1478,26242,1915,12386,1221,7167,954,7730,1092,7375,1027,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1280342,7022,45619,3458,7562,1575,5381,1149,5259,1354,3566,1087,3519,1012,3123,820,3279,909,3279,877,1674,811,2640,858,3422,1037,1545,539,491,333,218,230,542,647,119,184,375564,5794,24681,2473,12778,2108,12511,1779,14317,1471,16091,1937,18400,2171,19589,2488,18941,2160,15569,2152,33935,3724,43439,3540,59871,4005,36242,2911,17988,1989,16530,1774,14682,1692,494337,5166,33111,3421,21961,2173,17659,2059,17828,1995,18214,2047,19507,1951,20118,2020,22945,2448,19135,1848,38675,2423,56484,3187,66890,3301,52428,3459,29124,2535,31251,2533,29007,2058,364822,3402,21041,2056,28080,2366,33559,2051,28644,2516,24620,2208,24969,2036,23593,2179,19510,2138,18138,2089,30738,2400,33902,2416,33376,2170,18030,1542,9479,1281,8967,1275,8176,1070,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4054392,12272,100565,3777,21231,2213,6713,1111,7512,1159,7195,1343,7062,1477,6327,1046,6228,1366,7681,1287,4144,908,8887,1229,7808,1139,5508,1054,2704,724,753,359,241,168,571,404,1095762,8599,46770,3396,30798,2549,29998,2630,35053,3320,38329,3202,47961,3379,44298,3465,51868,3435,46543,3092,97256,5038,139465,4559,183709,6176,122457,4043,67531,3024,65075,3732,48651,3028,1676971,8628,81084,4062,55819,3677,54479,3255,60518,3413,55964,3461,64140,4096,62942,2689,66937,3395,62129,3113,132681,4566,190517,5319,251026,5464,183508,5721,112805,4308,121241,3950,121181,3860,1181094,7127,66611,3615,95805,4034,113720,4663,102797,3753,89463,3656,83366,3179,76634,3480,64298,3193,57243,2819,94304,3158,103136,3313,96178,3753,52942,2957,29380,2129,26541,1758,28676,2173,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,324926,3398,8635,1627,2104,844,844,346,782,533,444,369,501,510,572,334,335,276,492,461,164,202,988,536,459,310,604,605,291,307,55,102,0,203,0,203,84180,2727,3184,824,2084,758,2124,818,2974,940,2062,701,3194,936,3935,1114,4113,1114,2398,748,8497,1487,9700,1667,12940,1746,9010,1431,6659,1203,5974,1092,5332,1024,140281,2324,8892,1523,4928,1261,4957,1034,4271,1045,3666,987,5539,1071,5097,1060,5578,1187,4537,1070,9557,1432,13387,1598,19852,1977,15443,1696,10277,1265,10922,1316,13378,1369,91830,1879,6319,1182,7670,1282,6632,1321,7524,1282,6191,1004,5975,1041,5491,1148,4533,854,4052,873,5462,1039,6969,1227,9015,1133,5994,1176,3297,920,3453,823,3253,686,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1247141,9201,42412,3038,7461,1305,4139,977,3227,991,4387,1077,3090,788,3207,896,4263,1131,3085,820,1618,554,2562,810,2749,788,1775,712,542,452,120,129,63,99,124,173,354520,5891,17934,2169,10953,1783,9941,1586,16360,2325,15542,2210,18269,2272,16772,2300,16649,2279,17822,2080,34087,3194,47087,3496,59540,3716,30478,2740,16977,2004,15674,1821,10435,1404,484684,5056,28364,2447,21568,2306,20862,2474,20942,2097,19321,2058,18625,2004,21526,2600,23467,2422,20982,2244,36318,2613,51733,2830,67956,3383,47241,3097,30280,2777,28468,2646,27031,2365,365525,3988,18275,1741,28021,2272,29939,2405,29321,2575,28293,2092,23566,2366,23403,2584,19896,1892,19566,2332,30813,2098,33781,2245,31869,2634,16646,1719,11551,1424,9496,1305,11089,1664,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,298126,2792,17637,1822,2148,649,1802,637,1730,751,1704,845,1648,527,1178,592,1242,491,1376,512,785,458,1571,674,1203,587,866,395,226,211,79,74,65,135,14,26,89208,2066,2293,690,2452,805,2582,679,3916,882,3753,912,4959,1004,4400,1030,3931,829,4326,800,9061,1366,12375,1570,18179,1754,8679,1150,3573,784,1949,742,2780,689,113528,2046,4845,965,3834,825,3621,789,3767,838,4893,1060,5656,926,4957,971,5509,1121,5142,1029,9426,1145,13849,1379,17132,1519,12660,1371,6321,1022,6243,1068,5673,892,77753,1568,7109,869,8358,1140,5811,915,5675,955,6410,964,5251,694,5060,917,3809,778,3885,840,4386,719,7074,923,6596,875,3191,741,2524,680,991,358,1623,489,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1955741,9846,68015,3763,14317,1916,5042,1221,6135,1475,6868,1329,4544,994,5490,1003,5788,1444,4042,1082,2740,955,5459,1377,3906,1084,2858,838,532,285,136,142,55,50,103,123,580649,6809,36641,3240,20058,2113,21127,2393,30117,2966,25234,2348,30040,2943,32394,2993,31564,3099,26178,3088,54207,3886,72521,4018,85168,3972,49485,3348,25938,2614,21455,2429,18522,2200,774662,5084,60703,4164,37331,3136,34366,2954,37112,2776,35585,2830,36637,2595,34951,3325,37441,2746,32374,2839,60475,3701,81783,4838,97556,4332,65964,3465,38960,2806,38565,2703,44859,2956,532415,5010,37893,2976,51803,3196,47197,2918,49739,2525,42731,2846,34978,2578,31665,2315,29406,2565,24843,1916,41881,2733,43715,2691,42104,2893,21346,2106,13420,1644,9492,1080,10202,1074,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4775119,15999,189866,6110,34588,3331,15649,2407,12777,1902,13340,2033,12411,2012,16772,2175,13208,1876,9102,1691,7559,1512,16708,2356,13728,2066,13803,2183,6120,1245,1895,836,1544,539,662,442,1457244,11488,52930,4204,32251,2574,31396,3341,41810,3708,41855,3847,52800,3659,55832,3839,59893,4407,55741,4188,124933,5718,170564,6643,236362,7833,177927,6118,104360,5022,109624,5855,108966,5150,1873092,11191,92480,4843,52162,3656,53372,3244,57071,3943,57430,3598,64595,3557,61955,3817,60544,3703,57250,3595,134970,6018,178415,6380,252417,6860,215816,7238,141423,5312,171727,5319,221465,6696,1254917,9034,63480,3992,86439,4381,96199,4697,89163,3511,78814,4518,77602,4344,74385,4014,67607,3163,58906,3426,96527,5312,114806,5077,128427,4628,76834,3692,46753,3162,44168,2811,54807,3190,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
