GEO_ID,B21003_001E,B21003_001M,B21003_002E,B21003_002M,B21003_003E,B21003_003M,B21003_004E,B21003_004M,B21003_005E,B21003_005M,B21003_006E,B21003_006M,B21003_007E,B21003_007M,B21003_008E,B21003_008M,B21003_009E,B21003_009M,B21003_010E,B21003_010M,B21003_011E,B21003_011M,NAME,B21003_001EA,B21003_001MA,B21003_002EA,B21003_002MA,B21003_003MA,B21003_003EA,B21003_004MA,B21003_004EA,B21003_005MA,B21003_005EA,B21003_006EA,B21003_006MA,B21003_007MA,B21003_007EA,B21003_008EA,B21003_008MA,B21003_009MA,B21003_009EA,B21003_010MA,B21003_010EA,B21003_011EA,B21003_011MA,state
0400000US35,1367797,3429,150002,5412,8906,1155,37693,2886,58759,3674,44644,2787,1217795,5670,208206,6897,324012,9803,370177,8963,315400,6504,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13527992,4843,764286,11747,63932,3286,261336,6954,246936,7097,192082,6396,12763706,11870,1866643,22509,3336792,26296,3088714,23811,4471557,27198,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6617251,9020,659076,11654,44878,2803,174661,6456,265752,9013,173785,5707,5958175,13808,857756,15328,1590144,17236,1783792,18415,1726483,19811,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,476349,1851,49295,2761,3319,658,13546,1442,21681,2644,10749,1474,427054,3481,33947,2248,119347,4074,153677,4810,120083,4520,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7851141,5146,751818,9730,62677,3227,277317,7261,254873,8045,156951,4831,7099323,11066,773354,14271,2388727,18565,2005107,19165,1932135,16438,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2519904,3404,273215,5383,21868,1669,79653,3083,106114,4097,65580,3004,2246689,6582,300062,6470,720533,9814,683902,10076,542192,10192,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2744392,3494,291696,6186,16342,1704,75395,3918,121785,4705,78174,4164,2452696,7362,267104,9484,591064,13881,827530,13958,766998,12877,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8855752,4273,813714,9986,68855,3167,337856,8109,232378,7150,174625,4893,8042038,10760,866113,15940,2882020,20569,1902361,16579,2391544,20621,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,723132,1440,63268,3347,6941,1088,19618,1998,18356,1949,18353,1715,659864,3348,96304,4611,188630,6627,174011,5388,200919,6546,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3246130,4948,360574,7945,25220,2109,103195,5040,135065,5314,97094,4809,2885556,8634,426746,12512,884310,13439,820416,12756,754084,13114,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,553859,2272,61265,2663,4834,868,18887,1413,23846,2405,13698,1318,492594,3571,41527,2511,151107,4964,160182,5357,139778,5081,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4411840,5319,444564,9008,37975,3034,140559,5527,155693,5671,110337,5056,3967276,10373,590920,12314,1330741,15154,1041514,15883,1004101,16341,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17032489,9669,1465557,18972,88391,4325,345899,9023,604679,13354,426588,10495,15566932,20588,2956831,30502,3945333,34222,4360355,31508,4304413,33408,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1701871,2443,129416,4499,5142,1091,23271,1879,54363,3331,46640,3139,1572455,4705,141382,6225,368513,7791,579688,9400,482872,8396,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,437746,1135,43580,2018,3122,599,16702,1583,12364,1255,11392,1137,394166,2209,31925,3182,117582,3905,103336,4457,141323,4285,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5552463,7549,676180,10124,40801,2844,145765,5172,234398,7625,255216,6469,4876283,12026,603493,13419,1228057,14847,1267357,16456,1777376,18938,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4753365,5171,549087,8957,25849,2246,120396,4966,235501,6871,167341,6102,4204278,10278,432712,11062,965274,13840,1398380,16141,1407912,19144,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1295520,2848,139823,5251,15844,1630,56894,3548,41943,2866,25142,2245,1155697,6030,176202,7262,476002,7836,280740,6530,222753,6756,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3896197,3687,362906,6798,25698,2055,130814,3506,125339,5103,81055,3861,3533291,7341,310938,7259,1113623,14456,1082049,13257,1026681,12947,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,387848,2311,44614,2792,2074,600,13471,1796,18728,2353,10341,1525,343234,3539,26768,2845,93288,4351,130763,5382,92415,4220,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2399691,3077,88195,4621,8371,1342,25086,2451,27101,2650,27637,2710,2311496,5424,619408,12108,644850,11298,488712,10712,558526,10237,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
